"","GSM8115892","GSM8115893","GSM8115894","GSM8115895","GSM8115896","GSM8115897","GSM8115898","GSM8115899","GSM8115900","GSM8115901","GSM8115902","GSM8115903","GSM8115904","GSM8115905","GSM8115906","GSM8115907","GSM8115908","GSM8115909","GSM8115910"
"ENSG00000003137",299.487193760805,223.504102233065,338.578679629072,172.778463387168,207.449262467553,115.473473573648,68.6830993459204,29.1716117197298,12.3979191308651,19.5396723693137,154.192080461172,92.2619788194593,101.811907221504,310.341320127671,113.278580488344,107.063380828815,109.063773947079,24.4558608233227,19.2233071041583
"ENSG00000003147",544.779701585961,711.106704410203,555.553078507716,648.303748426672,378.888353003567,476.000318413411,584.934181838021,525.42067132998,477.64549642258,510.148184844758,589.981959549726,631.374035898756,443.188686744338,749.824845845631,439.06827929702,616.061660762969,855.051086637539,687.402927792116,643.212171174319
"ENSG00000003249",1057.74217347516,1549.6752621285,981.426652319239,1590.5130258354,1036.20474808241,1137.39882806457,1088.45130793372,1188.22295683326,1006.83339628604,1007.5594344076,927.11267080784,983.353897060121,1123.39804376116,1145.71455099136,1153.17092867239,815.957295779074,829.449622810618,928.324175554371,990.11073805232
"ENSG00000003393",634.976815231884,727.96738163103,652.583814598313,683.108069628151,594.556006600059,648.773400450389,674.969281273735,601.733055027092,627.967659269859,704.381642296687,636.17392097772,556.230108491387,579.631917183524,709.469204945671,572.862321024675,584.985967759282,684.209409886472,627.975312183789,773.240234801436
"ENSG00000003400",0,1.50091329787016,0,0,0,0,3.2017241040884,5.88650182078173,2.41074346966816,1.91196669076541,0.75076855697094,0,1.14695966769024,1.27107980216948,0,1.04033753931744,2.63364339669899,0,1.35339504241761
"ENSG00000003402",610.307913344416,415.610708138054,494.290610229375,527.085300862711,611.67802200411,319.357726716394,241.80836613577,168.965101209994,257.248565006826,197.461528946136,310.982169772977,265.573616724432,323.309341781706,268.234041561983,239.687745552501,146.306089017039,115.882834427509,164.731063983007,122.67605208334
"ENSG00000003436",22.0245388243601,33.704911724561,11.5016219824916,19.0797286025517,35.1678440462402,12.8351478621573,67.8794218333572,38.918794082615,122.074517439661,93.1216706805232,29.5611033275689,9.71086769201507,33.2685512230515,2.75417411465616,60.0317742669845,22.2474582891343,17.8331743822494,48.4274298230484,38.2529297984207
"ENSG00000003509",258.762660092691,329.482969061361,315.674637239482,222.911252797861,166.630494673428,277.451084506111,296.111017387505,303.26303441456,281.039609346672,294.75626033092,330.876600125138,353.466187186732,335.658921491157,468.908909016224,299.999404277462,313.416029910063,428.865785653793,363.178163399227,342.420226985924
"ENSG00000003756",661.439151438674,1018.33165533418,648.345402895757,977.033525176229,915.237429655559,776.577464896638,1474.74381269833,1307.3478352113,1361.4825359579,1377.57901191684,780.027637897338,1007.01331983488,706.35094111773,986.439142218768,915.000070536123,1246.96151797723,1408.59474015905,1714.27183341907,1616.06088245665
"ENSG00000003987",232.327654001832,122.370950244931,225.549254912112,212.390255136186,126.796901874221,211.350830657108,413.362520621628,495.338510021682,297.842212868735,468.395684427624,283.725705342106,249.996564178856,289.130182678686,211.163270592426,294.704274136945,449.336211284292,559.784997721926,450.727341061133,422.913650676533
