"","GSM8115911","GSM8115912","GSM8115913","GSM8115914","GSM8115915","GSM8115916","GSM8115917","GSM8115918","GSM8115919","GSM8115920","GSM8115921","GSM8115922","GSM8115923","GSM8115924","GSM8115925","GSM8115926","GSM8115927","GSM8115928","GSM8115929","GSM8115930","GSM8115931","GSM8115932","GSM8115933"
"ENSG00000001460",327.706082901392,400.826296525531,328.339709437848,345.844710427257,456.499422715503,412.715538697394,356.822749234306,373.73307228228,461.717082245576,356.185801562221,262.617515096968,515.928933343946,341.10268349197,189.004593708123,345.754996072969,410.175311029373,335.311967444224,534.479198593156,302.320350071327,353.522888456546,269.14944011818,271.150256408719,303.425740956842
"ENSG00000001461",524.586506172184,300.793091754863,623.578165377869,427.037023244137,479.69463536861,293.41545849834,490.776620145666,345.983005363541,354.357584426444,334.424486173441,292.17371582727,303.91910290212,533.63730657271,526.956236713563,755.238354921389,617.109259357323,490.571815309257,457.855475428399,515.5045582419,478.493342601924,414.328201238684,522.235506145654,383.273235173189
"ENSG00000001497",929.148398508742,517.855496281419,1039.30104861938,673.237134217833,526.031155175114,705.913090283123,849.153053291078,674.842413246935,512.403427736316,713.637294920244,854.015437359119,737.30678674081,1017.44411632527,881.45101210871,736.543224852202,778.304284632239,779.701444830351,731.909777580859,957.525923355518,689.737405960064,708.623208661664,1009.17148657451,891.565324169908
"ENSG00000001561",672.165642642635,496.108008430754,452.9796801521,606.862825065228,724.586364640455,374.092264005765,317.214468885776,385.400270139796,461.391348772604,385.503294289907,355.894950002054,414.87048400789,556.931465143242,563.627517487093,422.468228753668,675.101217006547,479.047464758552,430.946527202382,381.938679301833,464.028240653986,339.998349593382,358.905699814315,330.094102249916
"ENSG00000001617",101.448829447677,161.330937847059,81.1438546693476,127.45388724917,153.481320382625,130.340044895555,52.6128467138489,87.1933005831883,66.7313931356328,86.1518841338093,112.430090433187,105.842228031684,133.55627161919,120.258904054862,138.112356709331,121.159263089043,153.243228178582,118.415975297692,119.997435031479,116.351026403433,93.4466809603015,113.794996693363,111.825727573536
"ENSG00000001626",150.103895311516,142.381436993608,97.7930822163845,123.197841151759,144.518063497246,13.7187415819031,8.77399467363151,2.30708697013306,11.3589663004328,9.17252704771267,11.6652582430123,4.97855342459193,112.548387521652,113.866877983876,14.2368195495671,125.795311601792,121.333111674219,22.5377694473106,25.4574043858138,36.4738856057238,19.5853773661815,15.9102132440742,23.9969308705139
"ENSG00000001629",396.62685107475,653.860262188077,605.64707001316,622.5417828722,586.227099433926,510.78292849528,485.682877091484,544.711514001346,456.887481544317,491.539565616743,656.391863048084,401.310683415101,334.927149849194,510.940982621011,653.389575566458,415.832396146645,449.066498676964,319.378705000942,361.900688659625,489.3812823194,734.054978983962,391.467226158286,700.297579992631
"ENSG00000001630",3247.30094635328,2311.31108695011,2577.9032125081,3164.40857905087,2539.73059875098,5244.83596223865,4615.63879334767,4400.60139712973,4638.15243208557,5088.62381651083,3853.18476254036,5221.76271507334,2619.30354341767,3353.31787532229,1974.11411079525,2540.46142607862,2247.02416384749,2852.59346864134,3115.13303857968,3440.70832417389,2641.21413861776,3154.41681946701,2675.39953908088
"ENSG00000001631",454.367159041392,932.983778771862,276.358287218884,578.244523903617,599.590359023483,557.357021894587,327.937734087423,432.175033438848,310.68360693366,345.088969221372,518.508668784358,525.670823824738,496.550042871762,583.529146172828,450.223832250527,457.235432854181,446.01776034833,465.493764136957,550.901417830474,509.787536212703,442.73416253483,434.4316537017,524.557473574695
"ENSG00000002016",59.0757049690832,69.3084601282318,63.5381193493557,29.2181679694625,42.0387533747893,55.466769529493,24.4817698791529,58.0898958388501,66.4607092489114,52.0354835862508,118.249493461907,82.5145308576567,104.109137208451,111.455252289584,74.1336294036971,139.19284871774,54.9155422567387,111.085433889592,94.6781659405087,105.500095438804,73.7290008965451,116.225283907099,39.1909531928853
"ENSG00000002330",3348.10897778944,3430.43289696689,4441.4015391041,3572.75034352155,3555.40694316253,5002.38682677263,6326.15263125619,4840.00743140575,6084.30125670089,4658.94661915748,5068.16785346896,4883.51655030939,3278.56936801624,3350.56894923422,3632.78375625018,2971.18383568903,3545.9443971267,4673.53329987677,4265.4391659349,4341.67281589148,4390.4839735432,4691.15692845521,4223.95279171995
"ENSG00000002549",972.247313023262,656.483324188068,1275.56503132438,816.564159669014,951.51162256313,1014.42083282006,1314.07502880784,1155.14111892309,1159.80352095563,900.90864452668,1107.93959251772,1201.41365629701,969.09182214068,963.183205730021,1124.82926245754,826.891413480686,781.614923366589,1249.71879341284,987.461510221781,1018.25362708113,806.646793776759,999.078466294004,873.660969746659
"ENSG00000002586",2645.98558021441,2174.94739034612,4673.38553740564,2520.7583718316,3290.87577334349,4117.20852717037,6658.32359913846,4314.30340720365,5929.94460978458,4198.96304595874,3888.9957117163,4788.10401863406,2362.11290196048,1917.04989266814,2602.01282187648,2273.3788059808,2793.6389127154,4411.42684137959,2394.6453943771,2506.01475546735,3072.10423088973,2592.49714884295,2853.12039184528
"ENSG00000002587",125.561292473931,188.211164310496,222.594602797682,420.112237117195,79.5115438870908,27.2340815361085,23.3416632999134,27.8253349582218,40.4557340714646,30.5489859540938,23.4630407274949,18.5213869231913,111.966976918914,29.5266917873416,26.418875739017,59.4031103588049,43.4319509817734,10.2275820767039,21.7787060336585,46.1745889763723,50.2615076918505,40.8344657551831,26.3862321363216
"ENSG00000002726",64.2163228044079,37.4293499203828,94.828715553224,99.4545841861514,64.7200900360552,65.3113453876632,24.3889808648684,41.0249858744,32.8542959578552,34.3966052235839,29.7503706527965,25.3001728079267,79.8804008370701,50.6672489843362,79.6568748201517,58.5104785435221,75.0239013503886,58.7024416947057,30.8729948922654,56.274103426965,32.5966887161116,46.5698856744382,40.7282486410738
"ENSG00000002746",133.049233013926,89.0409020131815,41.5629730548997,58.3180766018184,73.9710368194623,140.452780322949,39.0336099674453,89.9591571467219,102.812337925344,120.73174840949,133.225139247772,279.550797424957,137.342952021271,274.123280804857,40.1325452413236,128.289286275227,95.8731825819127,86.646119888251,139.516998108169,131.225525725367,216.943815169919,135.904273185948,209.656202528085
"ENSG00000002822",446.71332049995,426.373840513788,466.572650560537,361.903752450199,385.50177827281,504.469636248725,599.079958084152,421.256756685465,543.750089946139,475.796198233186,428.217291478996,445.467781102203,500.917064816717,596.261117267976,571.597251625744,492.865664802241,557.405528316912,403.838580400726,601.559576548116,592.508303739542,550.318132849308,557.806234797095,525.108375103641
"ENSG00000002834",1563.97202858049,1750.43409961684,2140.03280959711,1549.1618990442,1678.87234580413,1631.65732133748,1643.03722968025,1639.3845595856,1660.18941691842,1658.95176743899,1876.34512544108,1548.12038424083,1488.14312336614,1628.35664935605,1633.56668509797,1396.47302177297,1505.22145278667,1560.41587395782,1478.40842219435,1438.15784384347,1394.88802594611,1682.03955343798,1621.25168859532
"ENSG00000002919",686.966741513589,503.662644667624,885.699991512629,774.901403975377,760.680737197727,511.755940428276,741.547365054338,609.794394409038,592.160334829896,545.531493048996,506.254962830268,641.19360641358,946.189973478681,767.497679990903,790.409856441326,745.45104099644,828.368072702867,687.031277298778,664.97139195495,663.813180456773,510.071374964924,814.012796339462,563.716777600024
"ENSG00000002933",12393.9161583739,10429.2067762592,14812.9357227257,12142.3101289482,14183.2302029761,2801.92720626033,3777.66228097052,2894.5476552439,3027.54490188595,2601.36464626487,3764.50119000005,3384.99801498467,10396.8669223081,7054.12021608728,8524.32903092067,8335.21489417165,10391.8119180155,3307.35477525415,3868.78979152765,4423.84848416611,3033.23242070163,3365.23276668294,3217.69096773466
"ENSG00000003056",3706.11252712365,2942.77988093222,4233.39567601953,3251.59182843546,3184.03631396759,2166.17268011149,2730.23236141895,2892.77024463963,2459.04990045457,2213.76154618987,2784.66475089482,2669.59091107336,4705.88723565486,5275.78859955963,3665.93601768348,3652.50000851587,3607.14323956972,3806.5060890266,4047.76581049637,3928.0249600474,3181.66107224858,3982.9281711413,3398.23142439086
"ENSG00000003096",78.2853802137405,74.9459718764837,51.3530024306159,76.2397284351711,81.1533859473273,339.475148027441,255.669435316507,294.701854705234,359.60949827937,304.665624382921,186.057361602958,288.699764603511,70.2762069124697,87.7919038434674,57.8494904058778,107.786171015853,79.5253297328876,299.813582246118,180.724904893391,195.432989809137,181.671257015646,228.000520992158,219.797507625582
"ENSG00000003137",9.05066258355428,31.5929032870836,3.22476393591175,9.58263783719262,9.44717589362059,8.33223164634604,0.768920509881351,4.64524101487531,6.4958140361928,3.86016811130939,6.30863174205242,7.82333028452068,7.62305330762567,8.43537055789195,27.4271275693283,8.5555263404526,12.6165172560635,41.2054707506024,6.44426003675451,8.60203085137969,8.81937307180773,12.7700654783926,9.21777963961688
"ENSG00000003147",2490.78092132912,1975.05939214269,2899.25893267541,2238.23103776685,2164.12303628408,589.838342148163,812.464578678153,761.998952426843,914.008650701674,641.778639365137,723.911601897481,901.220460205277,2105.64260415042,2194.84304321618,2837.42107072096,2232.74440867425,1902.18007670878,1306.16399178261,1227.6557677504,1234.87857135577,869.300808645188,1069.99151793983,950.273746177635
"ENSG00000003249",2208.86391930202,1859.62740937031,2538.83058961703,2025.14302966089,1685.90429187461,1463.67347011789,1469.27631226184,1483.36582128584,1939.16673723205,1438.66012699574,1348.79615046543,1481.91423004241,1764.18505118812,1521.9583391508,1792.74232740461,1304.46244003108,1511.56539249391,1258.8257261414,1461.40965782294,1361.50157869494,1088.28286739088,1476.69546075514,1172.82837631046
"ENSG00000003393",500.889880020949,421.128471289955,365.156252774062,452.685501076395,490.181207856516,353.277924215248,346.062444407083,373.973257752373,503.507608847122,352.297103083476,404.785537271047,443.358696322996,592.637436753556,533.896923533307,659.025638232292,513.460809514164,440.575537176436,487.290681304709,444.313003953218,423.158211077391,370.043090396528,470.144587161827,398.344648831928
"ENSG00000003400",0,5.40223592187397,0,0,6.73040187664823,0.37502590428477,0,0,0,3.66736983970783,12.903362294623,0.553944060623817,0.70326731020515,0.606003286080357,0,4.28854166678828,2.00293871596045,0,0.35653507245792,1.02027674852658,1.0146693392742,0,0
"ENSG00000003402",702.784022467904,608.950967180683,897.883468986157,716.142618754534,746.835048748807,671.821924429921,646.057759247004,739.71062526742,570.850218704974,774.727152276615,586.538262093194,743.936378915339,675.24366872872,333.425575577564,532.69439925115,658.04946183629,742.17173439373,595.762713973446,292.365670863241,358.745335625518,458.990830716464,348.409493694471,429.924328523343
"ENSG00000003436",176.487902834845,93.4888869024042,85.4191145882904,174.587496588912,190.603201476598,229.287675500847,122.207071097244,191.971356765305,159.521134762507,262.523266875147,180.818360424263,195.703237501797,155.903528656977,70.7864878358983,147.674379115232,239.37242149298,213.210692620826,118.36722630624,67.4795729635838,45.5023706270122,122.151926881739,79.9668113763697,79.9277905657177
"ENSG00000003509",293.665065399297,312.693491257034,479.185353582314,306.884096961953,284.402871258801,362.409589854158,475.267048448383,346.149257717737,486.261305537976,296.327077226648,339.671722953017,341.515014138605,380.028737073048,427.319699123076,326.618546387068,386.122436197964,319.350877412523,280.868220026183,444.385261359528,356.493462498322,321.586323005483,445.64137553254,420.817374779062
"ENSG00000003756",915.520291401189,765.209284339075,974.572109747247,689.712305195164,676.007748387971,1079.77615490271,884.533701066246,927.659362150241,1032.17245402921,952.216144651321,945.768802010874,939.287438936338,983.370819523528,1248.16046951918,677.730185403417,781.689289322097,717.046943371509,1178.02742010698,1197.32496699937,1007.28851275153,991.233726659697,1105.58123456092,1042.78742740716
"ENSG00000003987",283.119668310843,172.405386419525,441.421588613713,221.261977551605,181.272828216672,135.64551652316,106.805878384235,180.05352691836,97.5459085740936,196.488836302086,168.573985850465,156.005781308747,391.940706032179,319.965360371762,413.657045445495,295.893966874871,223.322494844936,292.742168532786,305.625231926069,340.85390239936,398.217680161724,358.887265908106,344.372973727513
"ENSG00000003989",585.727677590329,787.522640811539,703.53602763677,504.61980041618,818.858530299922,168.526702323964,146.87893518891,137.825578348257,288.080440007161,163.331582861076,308.986667229969,146.678452808211,281.558942707319,706.264089319858,633.227314195294,689.081788786385,569.788286671939,125.274662408285,133.308058344687,178.627361994035,223.927366476154,109.992962517063,169.133218577227
"ENSG00000004059",10349.621221615,8532.56633645115,11408.186234867,10291.0658440134,10570.8392417958,9248.39761890795,10060.4881225355,9766.0138532898,9848.1237700668,9314.15011336914,10750.258580802,10282.3022288588,9940.94993746348,10130.1821222501,8115.60293213279,8983.77769870506,10085.4600347095,8301.82793482507,8813.74295363471,8548.41970503784,9102.09461648807,9227.20058773688,8809.68989169267
"ENSG00000004139",348.642112735404,222.052577003691,414.911446728155,335.560276052169,145.528661549134,481.794380338096,649.160859309504,625.924902555308,339.898698937405,541.492095475776,717.719736588953,608.178979417866,447.834271751672,397.687559322379,466.818590588257,349.836312190618,290.685253921627,246.348338489392,677.831591827015,582.376555487143,399.656718706431,503.257791696216,463.783885229201
"ENSG00000004142",2744.99696781073,2076.21238107854,4172.68954118677,2578.78313643224,2633.00051603579,2552.17139510061,3483.72877970142,2952.9037402143,2956.70739977567,2692.87802962792,2731.37858724212,2964.71608785344,3018.58721302929,2861.33037200275,3761.45934352056,3032.1118434452,2714.30482808396,2752.3277318707,2998.6881692687,2738.2497854127,2390.03809445685,3202.05756021974,2613.5673570104
"ENSG00000004399",173.064028740595,310.880436802847,94.2002791560721,123.558251658782,281.122576863901,90.3585762081269,57.6060606309306,115.635737262736,147.524979830938,133.749608564028,167.06286734135,88.1164616579928,97.6757157600685,89.3487345979283,124.458267168092,147.653741887384,209.714453232244,78.0987989457483,112.414637838876,107.744397297293,133.311364848194,66.716520095176,142.554715580713
"ENSG00000004455",2829.23418741725,2021.41290430088,3164.72712197654,2978.5307340543,3032.85866745006,1608.9735337209,2053.73206138366,1781.56947570154,1966.99331707698,1759.81075781939,1727.37440363023,1963.80561345909,2781.233104545,1867.55859786375,2541.12582711575,3052.90127330911,3031.81291882923,1997.78852808961,1700.41774846574,1707.12036256633,1812.77804303316,1872.60488481812,1807.17711556486
"ENSG00000004468",6.92322219195047,6.94604038331249,0,6.32864926845055,0,2.76464998477341,0,5.48354479682054,0,0.392440161109378,0.404989724328167,0.710685558158405,0.73478211749332,0,0,23.7711005656026,0,0,0,1.42148521917526,0,0.61515648829256,2.46083351794818
"ENSG00000004478",2304.76168854799,1804.63386855163,2722.0660526981,2584.78263351386,1846.10357962769,3089.03467255605,3180.30572679567,2472.555241477,2598.289949294,3066.52867351658,2370.24394653667,3077.45189311436,1920.6013751299,1776.49497039257,2273.71427978528,2419.31291207741,2244.15915586053,2150.96885168564,2027.24757428057,1847.8741390773,1870.17971951664,2281.97691756163,2189.25671401532
"ENSG00000004487",2951.29534847871,3096.3067528869,4393.71496832531,2990.27769525794,2850.24641993973,2800.97057480482,3403.54299853223,3088.49178491966,3319.02405893526,2819.51874425495,3178.60447062746,2934.75503063385,3545.58021414212,3474.16425155373,3560.14524539134,3122.0229594018,3029.37860525433,3266.01667407092,2966.58032265445,3195.6204300206,2627.60075112486,3256.174920895,2970.63736249187
"ENSG00000004534",1110.77510008793,1218.16365325773,1061.22401990035,782.991711621326,856.886483619351,816.132548013061,941.214551244992,848.378021997578,952.377262335329,780.073302833877,901.50554366638,795.168813869984,961.499023877973,1098.7497570253,1124.430055316,897.760990237421,868.144771955071,1350.33663785846,932.784428970755,800.768163579502,723.93051489821,870.457793830954,1012.23703129517
"ENSG00000004660",101.910527302338,174.826392402004,155.785833962857,161.416634275735,178.891495953331,145.32509583219,145.775955956975,144.735409030222,198.509769464928,155.835729650778,217.422504532495,131.485148010173,207.035573874684,213.6977778117,155.374987981476,162.114207098645,225.303101312522,181.555157048506,205.754051584117,180.367254860642,203.614997705601,199.721470371861,193.023875080568
"ENSG00000004700",293.644244996823,130.575139333586,349.033661304852,202.607121730037,234.618881049598,197.702334205886,278.734903399582,223.40552422961,150.584763086101,234.76162865893,189.453760188577,209.130749310584,277.143395612189,318.353428307971,226.282569842275,276.611372887221,179.544092593476,333.954921673633,241.861265985321,253.26581409829,235.301574481495,337.210143914348,242.836471329627
"ENSG00000004766",327.865801857336,245.796321174723,164.119528202763,194.329009502097,160.239696988149,155.996580624468,127.852940635465,172.06418804607,218.602100701694,223.094790707496,147.449914830801,164.945601174727,300.740025332919,175.830788830316,650.131408347921,163.828524564016,111.273869407214,158.597811948683,135.258486002007,136.137753734942,108.243158169224,132.563608399543,195.200786923443
"ENSG00000004776",64.0930709987391,92.9060486381622,55.4305966035469,75.1515710123556,92.7978021718723,99.7480726964974,135.560043135965,109.382690175895,136.325809136385,110.854908663843,101.132114889911,99.1260862126753,44.503984476376,40.807821551148,26.7603844090731,72.846405182286,116.733851413779,102.58409948017,48.919446858756,48.8791536430293,80.9851138616547,70.3284469477372,106.306410330694
"ENSG00000004777",166.611089204842,181.833875528688,122.732381004933,187.652864757928,254.978594364415,296.850267063918,211.169961251752,439.075017108189,256.890512308641,293.638610529449,350.662892393248,331.825570334231,219.141468615872,283.446971903684,189.752155355274,137.898310320824,169.733093662155,227.327809140699,391.929892137116,374.154016927206,309.140648395688,281.412652761325,384.455256536412
"ENSG00000004779",7181.9491407488,7216.41747945469,4328.02749177265,7947.51109121093,9831.87147419891,5595.27970490297,3566.11768715925,5895.99503289561,4338.2485902594,6128.48598925793,6865.68341254821,6815.75901408198,6625.74233323938,6439.85405882062,4361.29780725054,7525.6043980678,7761.69617218579,4243.47832169897,6578.73350731766,6364.54872863367,6592.25753466629,5653.67615676331,6131.86316820358
"ENSG00000004799",1429.74671710847,1245.80413714857,1119.8085382962,1162.84349326836,1322.67742619889,3875.92062331254,4036.95674203359,2736.99092456385,4010.80832305895,3243.3253350107,2310.00273997854,3664.53392706381,1015.17572009155,517.769318483661,1485.02818831239,1946.4186361855,1377.53819421325,3857.23735812806,1322.96657549339,1101.23020512128,1979.68984915618,1324.84702702625,2512.61050444991
"ENSG00000004809",0,0,0,0,0,1.93652581590245,0,0.526188257699766,0,13.3759665007733,0,1.09469657684308,0,0,0,0.589134972572175,13.7563841052053,0,0,0,1.84901598133979,0.418329602021471,4.25530262094042
"ENSG00000004838",162.618369575387,113.373868741905,151.185469024043,220.121625564708,162.514244260641,1010.21058924579,1159.31410272503,668.251088173703,858.381240647172,722.717669067345,657.555380340534,958.080393792101,150.573179383051,55.2910933373847,113.902044205688,117.892523885059,142.058840131856,554.914000855129,342.658411533145,340.784309323927,436.676505044124,390.862991340904,466.751155202133
"ENSG00000004846",0,0,0,0,0,0,0,0,0,0,0,0.426431256161703,0,2.39339766329366,0,0,0,1.94112360743243,0,0,0.94862637602086,3.43930170082447,1.0794172897599
"ENSG00000004848",486.499889682596,377.806075690116,660.204227172334,343.494492629784,256.775815785775,269.139188619624,385.546012166223,299.838713158869,286.163866568472,285.146911372922,257.700500359613,249.573405055342,552.379398647785,677.49660148497,531.563813369287,446.173381090676,518.229150949184,351.704062897297,301.694515740786,337.656740295019,302.913395798241,404.493084920739,359.014801494374
"ENSG00000004864",735.14221146052,712.784239341773,635.402221767108,572.558721376236,659.469817487193,401.610468377359,387.165985456098,492.173589311163,556.169282622972,355.192361559012,323.699917874569,529.21830256765,710.952380294103,502.140877587841,909.350517833228,587.618436660117,626.239280983758,465.320432959132,428.705902941729,458.887290680053,406.81878718147,495.944941074967,588.329122492336
"ENSG00000004866",1546.51424565744,891.143239956387,1903.33384351601,1190.17414405447,1045.65330563075,1617.18028944254,1884.64876598575,1621.44532797585,1909.14113596966,1826.01172692732,1283.68125740944,1741.71134861855,1463.41314854719,1983.42928082588,1272.03923088329,1350.76293149733,1301.50445545072,1514.31425872011,1652.98987571967,1563.86133864681,1146.04099311061,1538.36995100851,1308.01978449777
"ENSG00000004897",1409.09727968998,1410.93172014856,781.549601920228,1400.88890146657,1283.06085908715,1580.05421696803,905.313934920248,1926.23705136562,950.104368968787,1411.11714072881,1244.31296565709,1344.97801029083,1551.32081097862,1567.76076328896,1075.59859550309,1338.7588979315,1173.60256943768,1031.14329551785,1363.94564881727,1306.3284548882,1569.4561906015,1351.92060581261,1598.14253162016
"ENSG00000004939",0,0.957281642752823,0,3.66540915275943,0,1.61328108885296,2.53726441853594,0,0,0,0,0,1.51046099331496,0.800617680260594,0,0.758752403310964,0,0,5.7887716154093,1.46098214388068,2.4351561901811,1.48775689809875,0.553681003752433
"ENSG00000004948",0,0,0,0.846919444615321,0,4.27726311289396,4.11245787224304,0,0,0.662048037261442,2.947596680233,1.29325866793858,0,1.41477821144779,0,2.78367879676017,0.779337134011401,0,0,0,2.86746972481757,3.04531157784487,1.73761899438638
"ENSG00000004961",1102.10753002461,771.442859813115,1391.61923200012,1013.03162323881,1213.41541012879,576.035537631799,796.060832930051,668.596267430266,705.199346837587,565.575069299858,652.147877526013,594.040695872641,1065.46116073843,918.850173151974,1320.53373946488,1218.46820638419,1256.85694094742,745.143076725762,756.999001762126,782.935725026739,582.77272968439,780.036873154683,685.05348827187
"ENSG00000004975",743.422642284504,538.720588129985,965.152886728897,676.568004360126,526.991031365367,861.44311968438,837.925241180771,756.775545716662,825.942490644411,878.792825654299,769.10310794702,922.387317514292,679.211914953328,591.933159443001,593.150164784804,571.538244313765,621.017487400186,776.320084675867,741.919589605053,682.614691783208,617.946547508436,798.537932494743,703.343158594758
"ENSG00000005001",254.844763766075,193.348796673744,392.531309811501,311.214405068479,296.258950834343,64.8026746634395,40.515985965034,53.600093359722,55.0853694854513,39.1144595027456,86.9911411012319,86.3865480326001,275.736203822505,163.12741197009,241.074983638846,244.317062095953,283.136444177267,94.505023875002,117.270072680602,107.412424719365,45.3548933402587,114.795448716238,72.7642292303412
"ENSG00000005007",310.555340049328,526.484419339319,396.185483301446,261.515989066601,410.076958581115,237.690269160843,276.801550049311,177.663706752109,294.549595402082,173.246375548576,226.54074436523,150.887344490451,334.776721496838,229.338400155937,439.947404369857,270.428154793842,418.949885909541,266.396544974668,233.282564678727,214.881208672501,254.352763037109,209.400579720675,269.687593624617
"ENSG00000005020",168.505071325015,191.541294047099,276.924016973783,237.360809029699,202.069219265444,194.44260897722,294.870926626283,154.932983611261,94.7831917129933,141.795711414823,98.1626067740365,142.887601218699,286.558593861752,213.234907208865,434.893791348355,258.032204963421,221.022699380623,195.171564397773,107.785694211622,142.873373233351,155.468818267646,99.4453242633017,81.6648825908508
"ENSG00000005022",7848.07784645272,5950.17482659393,9795.9423205595,8921.02905883858,11197.4024162079,3991.16701490112,4854.91760636046,4638.81122953514,4319.04865143825,4054.76522398659,4764.91428525537,4537.91184289969,5824.63552137255,4789.00640393242,7348.56825289383,9191.58920072844,8510.34406238908,4322.94345938276,4939.82226888058,4892.29667802632,4692.12397759131,4690.09817777503,4333.29820602919
"ENSG00000005059",818.83894635854,459.011977805276,825.325918646305,610.628815333622,608.536077795308,1413.37543187452,2032.64815532309,1701.68410681521,1779.50311584162,1625.3660483373,1411.34565818221,1892.00637629349,745.147351510658,491.420669144964,622.15802944467,611.194037273253,735.352668404119,1531.7959513695,1290.78810213515,942.820575444806,1295.74519701454,1008.22981466029,1184.0338899623
"ENSG00000005075",4523.00648700822,5586.54329909325,2041.09923697748,4834.67720025831,5357.63091627581,4106.02023921086,1684.06982828936,4046.31911274144,1854.38025134536,3862.03889249786,5056.17726136769,4470.57806689571,4270.72216828871,4282.13498771533,1874.62546136908,3989.10053818835,4665.99819881293,2171.86277525807,3915.72462232494,3897.07720248801,4814.91234753556,3708.0832901852,4409.85249365049
"ENSG00000005100",135.831570600595,201.779671582457,126.619087138911,124.43688976769,193.706399178704,120.218423938487,146.113955233574,108.258248423587,106.609596204029,140.574772345094,166.908221394441,89.3592326557432,148.975849029687,180.689705660443,129.12179793187,166.688028366849,102.166022365764,89.6847276907135,130.622801849591,196.513010601124,156.376099853052,111.113104264282,165.547176341175
