"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM",0.622889305816135,0.995614035087719,0.0647943366000727,0.283558637376849,0.895907373322985,25,"mitocarta","Acad8; Bckdhb; Etfb; Etfa; Dbt; Echs1; Mccc2; Auh; Hsd17b10; Ivd; Bcat2; Etfdh; Acadsb; Hadha","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM",0.971098265895954,0.995614035087719,0.0453152441270267,0.205501618122977,0.560535661126342,15,"mitocarta","Etfb; Etfa; Slc25a38; Etfdh; Gcat; Amt; Aldh7a1; Dld; Shmt2; Glyat; Gcsh; Gldc; Dmgdh; Chdh; Sardh","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM",0.635849056603774,0.995614035087719,0.0640703750499722,0.316603359294834,0.884813336952404,16,"mitocarta","Etfb; Etfa; Slc25a29; Echs1; Dlst; Acaa2; Etfdh; Gcdh; Hadhb","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE",0.190839694656489,0.524809160305344,0.137250779610133,0.418271598905954,1.24344176440117,20,"mitocarta","Suclg1; Mrps36; Cs; Idh3g; Mdh2; Dlst; Sdhb; Sdhc; Aco2; Fh1; Sdhd; Idh3b; Idh3a; Ogdh; Suclg2","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM",0.995614035087719,0.995614035087719,0.0500922874402106,-0.165958032665202,-0.543262743045429,27,"mitocarta","Aldh9a1; Prxl2a; Aifm2; Cat; Mgst1; Aldh3a2; Txnrd1; Gpx4","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM",0.977272727272727,0.995614035087719,0.0442407423477375,0.189981249447404,0.580711899494307,22,"mitocarta","Abhd10; Akr7a5; Gstk1; Cyb5b; Akr1b10","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM",0.88785046728972,0.995614035087719,0.0480220415968251,0.223508907985541,0.699247148813584,24,"mitocarta","Acot7; Hao2; Acot10; Them4; Acot9; Hsd17b4; Echdc1; Acot13","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION",0.412663755458515,0.823639362286971,0.0946646223153342,-0.271110105682998,-1.01422049029386,44,"mitocarta","Acss1; Acad10; Cpt1a; Acsf2; Acsm3; Cpt1c; Acad12; Acsm5; Acsl6; Acacb","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM",0.111320754716981,0.404624277456647,0.183023938384487,0.440187136547405,1.3639626252513,23,"mitocarta","Prelid3b; Sphk2; Agpat5; Serac1; Osbpl1a","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS",0.991525423728814,0.995614035087719,0.048701086452153,-0.17539912206777,-0.548550514681303,23,"mitocarta","Fdxr; Bola1","gastrocnemius","RR-1","GLDS-101","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
