"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"HALLMARK_ADIPOGENESIS",0.00331237457403911,0.0240282238625922,0.431707695803346,-0.311094483849839,-1.47799662590488,198,"hallmark","Cat; Dld; Dlat; Slc1a5; Hadh; Sspn; Dnajb9; Ghitm; Ptcd3; Hibch; Atl2; Ndufab1; Rnf11; Prdx3; Phyh; Acadm; Cyc1; Rab34; Ephx2; Map4k3; Por; Dram2; Immt; Adcy6; Me1; Cidea; Enpp2; Lep; Lifr; Mrpl15; Nabp1; Itih5; Baz2a; Acaa2; Idh3a; Acads; Mdh2; Cd36; Aifm1; Gbe1; Pparg; Coq9; Lpl; Acox1; Acly; Cyp4b1; Esyt1; Ccng2; Abcb8; Cd302; Sncg; Ywhag; Acadl; Aco2; Lipe; Sowahc; Idh1; Sdhc; Adig; Dhrs7b; Cpt2; Tst; Sparcl1; Slc27a1; Tank; Abca1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_ALLOGRAFT_REJECTION",0.429078014184397,0.652470652470652,0.0808589150280032,-0.21545825216943,-1.00676964032167,173,"hallmark","Jak2; Tap1; Flna; Tlr1; Npm1; Nck1; Tnf; Ptprc; Cd1d1; Gzmb; Prf1; Abi1; Cxcl9; Timp1; Il15; Ccr2; Il10; Ccl22; Bcat1; Abce1; Nme1; Tgfb1; F2r; B2m; Ccr1; Tap2; H2-Aa; Itgb2; Cd74; Il12rb1; Cxcl13; C2; Stab1; Ifngr2; Socs5; Itgal; Degs1; Gpr65; Irf4; Lcp2; Cd40; Gcnt1; Prkcg; Fasl; Il1b; Il18rap; Ube2n; Inhbb; Eif3a; Ptpn6; Mrpl3; Eif3j1; St8sia4; Ltb; Galnt1; Il7; Ly75; Ccnd3; Cd8b1; Mtif2; Il27ra; Cd2; Il4; Eif3j2; F2; Il2ra; H2-M3; Gbp2; Ccl11; Cd3e; Klrd1; Akt1; Elf4; H2-Q10; Cd4; Hif1a; Ets1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_ANDROGEN_RESPONSE",0.520720720720721,0.710287124541022,0.0716527366829457,-0.226033715683448,-0.973103045585477,97,"hallmark","Itgav; Pgm3; Dnajb9; Sord; Inpp4b; Ngly1; Acsl3; Adamts1; Selenop; Lifr; Ccnd1; Spcs3; Homer2; Spdef; Actn1; B2m; Gnai3; Abhd2; Scd1; Sat1; Pdlim5; Ank; Slc26a2; Stk39; Rrp12; Hpgd; Krt8","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_ANGIOGENESIS",0.525612472160356,0.710287124541022,0.0822054920415869,0.273609226618266,0.956555376969896,33,"hallmark","Fgfr1; Pf4; Slco2a1; Ptk2; Pdgfa; Vtn; Vav2; Jag2; Prg2","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_APICAL_JUNCTION",0.489461358313817,0.710287124541022,0.0888945288620449,0.201003323041805,0.980654932867611,181,"hallmark","Amh; Vwf; Myl9; Amigo1; Tjp1; Egfr; Akt2; Cdh15; Speg; Vasp; Gtf2f1; Actn4; Sympk; Pik3r3; Actn3; Tubg1; Ptk2; Exoc4; Tsc1; Wnk4; Pfn1; Myl12b; Pecam1; Tial1; Ppp2r2c; Vav2; Icam2; Stx4a; Icam1; Col17a1; B4galt1; Nexn; Nectin4; Cx3cl1; Hras; Jup; Lamb3; Thbs3; Itgb4; Slc30a3; Skap2; Parva; Epb41l2; Ikbkg; Itga9; Pbx2; Col16a1; Cercam; Nf1; Actb","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_APICAL_SURFACE",0.607664233576642,0.733294483294483,0.0646484568421928,-0.254252631937909,-0.916258662584432,38,"hallmark","Flot2; Ncoa6; Akap7; Dcbld2; Rtn4rl1; Shroom2; Sulf2; Mdga1; Tmem8b; Ntng1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_APOPTOSIS",0.626118067978533,0.733294483294483,0.062249042949858,-0.201853820179168,-0.926001477441555,154,"hallmark","Tap1; Bnip3l; Dnaja1; Ctnnb1; Lum; Tnf; Emp1; Mcl1; Wee1; Irf1; Prf1; Tnfsf10; Plppr4; Ccnd1; Timp1; Ppt1; Bcl2l11; Xiap; Ddit3; Hmgb2; Casp7; F2r; Gadd45b; Gch1; Madd; Sc5d; Hmox1; Bcl2l2; Dcn; Hgf; Cd69; Casp2; Sat1; Ppp3r1; Ank; Casp1; Fasl; Vdac2; Mgmt; Ier3; Il1b; Cd44; Sqstm1; Cth; Cav1; Casp6; Pak1; Dffa; Cflar; Rnasel","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_BILE_ACID_METABOLISM",0.000846416598280231,0.00846416598280231,0.477270815362862,-0.406049365924521,-1.72967600192208,94,"hallmark","Cat; Pex13; Abca2; Abcd3; Aldh9a1; Pnpla8; Pex12; Pex1; Atxn1; Phyh; Ephx2; Acsl5; Tfcp2l1; Hacl1; Hsd17b4; Mlycd; Abca9; Idh2; Slc23a2; Pex11a; Klf1; Pex19; Isoc1; Abca6; Cyp46a1; Cyp27a1; Lipe; Slc27a2; Bcar3; Idh1; Pex11g; Pecr; Pfkm; Slc27a5; Cyp39a1; Abca1; Pex7; Lonp2","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.150684931506849,0.358773646444879,0.172324344900946,0.286034005751871,1.19422325668776,73,"hallmark","Nfil3; Ebp; Gstm7; Mvk; Errfi1; Atf3; Tm7sf2; Dhcr7; Fads2; Anxa13; Atf5; Fbxo6; Hmgcs1; Fabp5; Ldlr; Lgmn; Ethe1; Hmgcr; Stard4; Tnfrsf12a; Cxcl16; Fdps; Tmem97; Srebf2; Nsdhl; Sema3b; Idi1; Cbs","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_COAGULATION",0.430630630630631,0.652470652470652,0.0815265143256594,-0.230312154469016,-1.01580142974352,108,"hallmark","Plau; Fn1; Dpp4; Fyn; Msrb2; Cpq; Ctsk; Adam9; Itga2; Masp2; F3; Timp1; Prss23; Lamp2; Ctsb; Cfb; Sparc; Pros1; C2; Lrp1; Apoc2; Hmgcs2","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"HALLMARK_COMPLEMENT",0.608156028368794,0.733294483294483,0.0632191170859458,-0.202427043252248,-0.945878839517291,173,"hallmark","Jak2; Fn1; Cd55; Hspa5; Dpp4; Fyn; Actn2; Cpq; Sh2b3; Irf1; Gzmb; Cd59b; Adam9; Me1; Dgkg; Gmfb; F3; Timp1; Dusp5; Hspa1a; Lamp2; Ctsb; Casp7; Cfb; Grb2; Src; Cd36; Gnai3; C2; F7; Lrp1; Pdp1; Pclo; Adra2b; Serpine1; Gnai2; Lcp2; Casp1; Rnf4","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
