"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION_IN_ICLR",0.49003984063745,0.74020003900482,0.0799858801499946,0.341673028527404,0.977065810752117,15,"kegg","Sem1; Brca1; Fancd2; Hrob; Mcm8; Rpa1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_IFN_RIPK1_3_SIGNALING_PATHWAY",0.0646464646464646,0.367464114832536,0.252961123069611,-0.501213726554217,-1.45520353748538,17,"kegg","Jak2; Ripk1; Stat2; Ripk3; Jak3; Ifngr2","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_IGF_IGF1R_RAS_ERK_SIGNALING_PATHWAY",0.51340206185567,0.754386703134862,0.0793434960134973,-0.344438236568513,-0.972920168733861,16,"kegg","Sos2; Mapk1; Grb2; Kras; Map2k1; Igf1r; Sos1","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY",0.541082164328657,0.773998327781391,0.0751181635276301,0.312994858866251,0.944949936989044,18,"kegg","Fos; Map2k7; Map3k7; Mapk10; Mapk9; Tab1; Irak1; Myd88","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY",0.692783505154639,0.81326759300762,0.0642140881844605,-0.292521405632182,-0.826272884686885,16,"kegg","Il1r1; Mapk14; Map2k6; Tab3; Tab2; Il1rap; Il1b","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",0.321138211382114,0.642276422764228,0.105520936843198,0.35454245523397,1.09839786450753,20,"kegg","Stat5b; Il4ra; Stat5a","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY",0.802966101694915,0.898656362518662,0.0584693210386381,0.242516686224899,0.783703174488161,24,"kegg","Il6st; Il4ra; Il11ra1; Tyk2; Clcf1; Osmr; Cntfr; Il6ra; Il11","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY",0.155555555555556,0.51362721785257,0.151148761385484,-0.387396462512893,-1.27390223577584,26,"kegg","Itgav; Fn1; Itga4; Itga2; Itgb1; Src; Itga8; Itgb7","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY",0.062962962962963,0.367464114832536,0.245041785430996,-0.409637579970649,-1.39049127784489,30,"kegg","Itgav; Crk; Fn1; Itga4; Itga2; Itgb1; Src; Itga8; Itgb7","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY",0.00519609026805773,0.108274902266052,0.407017918923954,-0.552178567881211,-1.75210771150111,23,"kegg","Itgav; Fn1; Itga4; Itga2; Itgb1; Arhgap35; Src; Itga8; Rhoa; Itgb7","gastrocnemius","RR-9","GLDS-326","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
