gene,mean_z,n
ADO,1.4567434601721907,3
TAL2,1.4531953966844204,3
KIF28,1.4530066446824919,3
MSLN,1.449862183612284,3
ZBTB38,1.4464143039922288,3
CLEC12B,1.4458501837832562,3
TIRAP,1.443503626435233,3
HMGA1B,1.4350657520333776,3
IGHG3,1.4303702368847684,3
HS3ST5,1.4277114804142317,3
GM12185,1.4129755601842626,3
8030462N17RIK,1.4111932030536722,3
GM32511,1.410218047399139,3
XIRP1,1.4097914087215297,3
CCDC47,1.4060824879578397,3
OSBPL10,1.3965497334801114,3
TCEA2,1.3938201374876897,3
PRKRIP1,1.3925025060220282,3
ISL1,1.3907781530030974,3
SERPINB6A,1.3891023988704532,3
PLEKHB1,1.385434356589205,3
CASQ2,1.3849285892090017,3
CDHR3,1.3813863179688557,3
STRN3,1.3688042830384364,3
GM18066,1.3674075531239096,3
AMOT,1.3660178533260918,3
H2-Q5,1.362936807517812,3
RNF115,1.3591089554384028,3
SIM1,1.3554956352400682,3
ASB11,1.3550579822409061,3
H2AC13,1.351797286868529,3
GM15510,1.3516196497267317,2
RRM2B,1.3514908197906852,3
ZFP943,1.3493874843435572,3
FGF6,1.3491411194560339,3
ISCA2,1.3487837987171247,3
NUAK1,1.3480526048908106,3
MRGPRG,1.3478674288279215,3
GM14769,1.3455192791536572,3
POLB,1.3451270961593993,3
OTUD7B,1.3410456058791507,3
4632427E13RIK,1.3409666678857126,3
TMEM209,1.339869929182007,3
GM25117,1.3392060259395002,3
GTPBP8,1.337386656076151,3
9330151L19RIK,1.336204026425891,3
GM7658,1.331248702494448,3
SSBP1,1.3279280987442525,3
RETREG1,1.322483689573682,3
SNORA30,1.3214122493465184,3
2010009K17RIK,1.3209368706700395,3
EPB41L4AOS,1.3207171591141735,3
RAD17,1.3183637200389526,3
TAF9B,1.3182404193202826,3
AADACL4FM4,1.3160764237752451,3
GM22748,1.3142819602284854,3
SAR1B,1.3140523278504705,3
RORC,1.313122196828817,3
CALM1,1.3112065692093404,3
NSUN4,1.3069709944694419,3
GFER,1.3062872143169661,3
CISH,1.3053905410557025,3
RIIAD1,1.3018982856209027,3
SS18L2,1.2989703724335482,3
SP4,1.2972965538890702,3
CLEC18A,1.2972132395812097,3
3930402G23RIK,1.2966698101129392,3
GM15737,1.294808684469987,2
RS1,1.2882080195733554,3
9530020I12RIK,1.2839000337314233,3
MTRR,1.2816828981863824,3
RFK,1.2781029986600818,3
GM7854,1.2772252444394312,3
ORC5,1.2754011407496224,3
ATP1B1,1.2738782653964411,3
MAS1,1.2707242117960702,3
GM5165,1.2704509031785496,3
POU2AF1,1.2674289165533257,3
PTP4A3,1.2673553009948118,3
NTF5,1.265734683658503,3
D830039M14RIK,1.2652025459415916,3
NFS1,1.2650540004057804,3
MAPKAP1,1.264891102810606,3
TMEM70,1.2619416242829409,3
GM19410,1.261284497526699,3
MYH8,1.2596764778810436,3
2300009A05RIK,1.2591972516165935,3
SMIM8,1.2552689598596016,3
GYG,1.2548993781443105,3
TOMM70A,1.2540032364844753,3
OLFR344,1.250565400548566,3
GM16118,1.2487188301258079,3
GM12248,1.2467677393278995,3
B3GALNT2,1.2457304088776642,3
IGLC3,1.2456853273487705,3
UGP2,1.245275060464248,3
NUTF2-PS1,1.2420197500954024,3
CSRP3,1.2418781043884335,3
PIAS2,1.240243785889052,3
PGLYRP4,1.2359310729917394,3
ARPC5L,1.2359016442219943,3
CAR14,1.2358602015659066,3
PHKB,1.235661359579641,3
NRAP,1.2354635546466544,3
HOXA6,1.233570784457879,3
MSTN,1.2314648775583017,3
D630024D03RIK,1.2304194200064857,3
ZDBF2,1.2302497947879896,3
TRIM34B,1.2297420177931537,3
HOXC8,1.2294624011776383,3
AP5M1,1.2276035481051573,3
H4C17,1.2275033047750599,2
SYNPO2,1.227124788133878,3
ZFP97,1.226464848343346,3
RNF139,1.2264533864583542,3
IMPA2,1.2264015087180604,3
UBR1,1.225958701716258,3
SERAC1,1.2243931285595426,3
ZFP968-PS,1.2231880279950034,3
GM10248,1.2215748779937667,3
LCOR,1.221073920928354,3
CEBPB,1.2202801266370547,3
PRKAA2,1.219584281078291,3
PANX1,1.2189883271943385,3
YIPF6,1.218823281932587,3
SRPK3,1.2180812276678588,3
SMIM26,1.2165186628988245,3
PSTPIP2,1.2160233337612862,3
RIPK2,1.2148202636738994,3
NDUFA6,1.2131687193217906,3
SALL4,1.2123139206256328,3
GM15328,1.2120809757915205,3
GM20757,1.2073803095971725,2
GVIN-PS2,1.206825779990286,3
GM19689,1.2043774838681405,3
KLHDC1,1.2032929953934686,3
ABRA,1.20283797626292,3
RAPGEF5,1.2016682002755854,3
NAIP1,1.2014475195990413,3
OLFR1396,1.2004041103026333,3
FAF1,1.1991153579418454,3
TMEM87A,1.1987767967390395,3
RP1,1.197995321932939,3
ASB12,1.197718692225849,3
GM20597,1.1973673192673633,3
TIMM9,1.1968205522530093,3
PVT1,1.1952664665566979,3
EYA1,1.1945030351206969,3
PRSS47,1.1943331264038446,3
FABP3,1.1941377274210965,3
SERPINA3F,1.1934915819445584,3
TGTP1,1.1925161936753588,3
LURAP1,1.1923332724476639,3
C1D,1.1921991644343655,3
CCT4,1.191785417090807,3
GM10131,1.1917548447950332,3
YBX3,1.1914230544227606,3
GKN1,1.1899360966928905,3
HOXA3,1.1882685045308163,3
MLLT3,1.1865952222595315,3
SNU13,1.1865236695023278,3
ATG4A-PS,1.1859104347631337,3
SNORD89,1.1857556160490317,3
TIGAR,1.1847314254966197,3
NFYB,1.1836017234135257,3
GM11732,1.1834804359050628,3
ZFP397,1.1834496141245516,3
DMD,1.1824785480573772,3
GM26347,1.182442798306299,3
4930479D17RIK,1.1823925489158116,3
CCL20,1.1808867821114557,3
GM17399,1.1793488701177217,3
CREBZF,1.1787051502123675,3
DNAJA4,1.1786577451999058,3
HOXA7,1.1780809369044212,3
TNNI3K,1.1774604159681346,3
4931431B13RIK,1.177235939857799,3
FKBP3,1.176500235917859,3
PIGP,1.174464560463986,3
SLC25A34,1.1735737934558486,3
FAM204A,1.1729555481863054,3
UPB1,1.1724182551536622,3
KDM1B,1.172148691333846,3
KBTBD12,1.1720361533620982,3
ATAD1,1.1706167964316847,3
PAPOLG,1.1687488585995767,3
ERGIC2,1.1681910001088018,3
ZFP652OS,1.1650150653206068,3
MRPL30,1.164776148027598,3
CAPN3,1.164725984518558,3
IGTP,1.1643712444986218,3
EIF1AX,1.1614464850683863,3
ASB5,1.1611338566517613,3
RHOT1,1.1610516611350423,3
CLIC5,1.1604710157938287,3
GM5353,1.159845501032277,3
MYOG,1.1584800097168275,3
BMI1,1.1581519951330455,3
UBXN2A,1.1569949448704973,3
MYL12A,1.1567711334349338,3
PHTF2,1.1563385500308379,3
SBK3,1.155634078578451,3
PDCD5,1.1552462021016152,3
CLVS1,1.1549528502314648,3
CUL5,1.1538833960426942,3
IGHV7-3,1.1533481915445554,3
CUL2,1.1530094984205248,3
TCL1,1.151811899652579,3
TCF12,1.149776288448844,3
LARS2,1.148039652538076,3
GARIN3,1.147356065432322,2
TATDN1,1.1473161502629703,3
CSF2,1.1472217998900245,3
2310020H05RIK,1.147184579786108,3
MRPS36,1.1460881778896275,3
SBSPON,1.1454437687444048,3
GM24241,1.1451524131933013,2
MARCHF6,1.1449367084752031,3
GM18593,1.1446921821570457,3
OXTR,1.1446272341340402,3
HIPK3,1.1443512384391346,3
PTPN4,1.1434841551707084,3
5330413P13RIK,1.1414952982980289,3
NOL7,1.1410594672263619,3
2310009B15RIK,1.1399383436858808,3
ZFP933,1.1382161206513832,3
RWDD4A,1.1379430023484491,3
GM22442,1.1367220281805264,3
INTS4,1.136538103758901,3
2310069B03RIK,1.136465794165143,3
LMOD1,1.1356156135150277,3
E130310I04RIK,1.1352842369960892,3
GUCY2F,1.1350402607700099,3
GM5778,1.1345160557248235,2
MAFA,1.1335180110540188,3
STAB2,1.1330710300733058,3
ZFP935,1.1322587859882345,3
DTNA,1.1316556957318114,3
DNAJC17,1.1315993375036213,3
HOMER1,1.1310629105506405,3
FILIP1L,1.130601576502318,3
SERPINB6E,1.1296906381759857,3
MSRB3,1.1284600240185252,3
VWA8,1.1282906955106877,3
ACBD7,1.125009660723666,3
ILKAP,1.123475877790195,3
GM6206,1.1232232453605666,3
H2AC12,1.1221124477460624,3
HSPB1,1.1217468181233843,3
HSPA1L,1.121544227958679,3
DDHD1,1.121539628873344,3
SIM2,1.120878825854864,3
RTRAF,1.1184057110629244,3
MID1,1.1183016686445317,3
SETMAR,1.1170354601805974,3
SCARB2,1.116488420710068,3
TPPP2,1.1160348843073578,3
GM25394,1.1150466366191842,3
SCHIP1,1.1149082739209355,3
PDLIM5,1.1129109955730232,3
ZFP866,1.1123343664755492,3
CRKL,1.1119449605226273,3
LTN1,1.111903916369562,3
LGI3,1.110965723776398,3
ELOVL5,1.1102745246110437,3
LOC118568338,1.1097912794705893,2
APOO,1.1097075751960646,3
A530072M11RIK,1.1088593737812766,3
TLN2,1.108181643013417,3
COX7B,1.1077531809203502,3
UBE2J2,1.1066097574129603,3
IGKV8-30,1.1064698808199662,3
RPS3A2,1.1064694349884865,3
HCN4,1.1061332929802117,3
MED29,1.1054219727684005,3
MS4A1,1.105118603318436,3
SOBP,1.1040784125924021,3
SMYD4,1.103856323065732,3
GM24888,1.1036951389728822,2
A730020M07RIK,1.1035109229125517,3
PPM1L,1.1033062036831647,3
ANKRD10,1.1030392354055503,3
ZFP597,1.1022053782658274,3
2310002L09RIK,1.1009769592605412,3
FZD7,1.100289910382525,3
METTL4-PS1,1.100190400733969,3
GM8276,1.0992305170245515,2
TMX3,1.0982596108171194,3
1110020A21RIK,1.0976412347001643,3
KPNA4,1.0975950256437261,3
NPRL2,1.0970147404598867,3
5430402O13RIK,1.09488073591475,3
MTRF1,1.094772275640122,3
XK,1.0943834465642766,3
CHUK,1.0933977702429183,3
IGHV9-3,1.093245975302546,3
CASD1,1.092978624173331,3
CUZD1,1.092779009374302,3
FGF1,1.0902849359837576,3
CRYAB,1.0895450918224714,3
STAC,1.0895338309330145,3
F9,1.088844804016488,2
RMDN1,1.0883649823468968,3
GSTP2,1.0866025682885943,3
PGAP4,1.0863100406907715,3
CAVIN4,1.0855456365500475,3
6330410L21RIK,1.0837467445377291,3
ACAA2,1.083654610985299,3
NKX1-2,1.0829820672390793,3
CFAP47,1.0827842690613794,3
RPS2-PS3,1.0810724885087197,3
SMS,1.080239912746588,3
GCK,1.0799096524024547,3
DHX29,1.079251015415438,3
COPS3,1.0785294687583262,3
PGPEP1L,1.0781082945088054,3
LMO7,1.077780253384601,3
RBFOX1,1.0772403461298838,3
UBE2D1,1.0770790834870414,3
HOXA4,1.077016250364417,3
GNG5,1.0761711902073225,3
TSPAN13,1.075229772932517,3
NDUFAF5,1.0748193545738056,3
DTD1,1.0736766782756788,3
POLR3GL,1.0729836782985305,3
DAPK2,1.0727596294244393,3
PNCK,1.0727581409714577,3
GM10416,1.0718859353204058,3
TMEM126A,1.071757953500258,3
ABT1,1.0711392115467457,3
KIF1B,1.0709191750134885,3
UBE2G1,1.0706125235939659,3
KCNJ2,1.0693031189744044,3
AASDH,1.0688979953406272,3
PPP2R5E,1.0686007926895347,3
SLC25A20,1.0682360932748072,3
ITFG1,1.0680537775620065,3
PLN,1.0671163575623233,3
RANBP2,1.066671458175864,3
CTNNA3,1.0666474863094004,3
2310068J16RIK,1.0665738342876163,3
TMEM88B,1.0665589753483433,3
ACYP2,1.0658252058388828,3
CHTOP,1.065575598624603,3
DESI2,1.0628230875097324,3
GM9789,1.0627661932265924,3
GM10778,1.0626596664045023,3
GBP11,1.062541619259253,3
MIR10A,1.0624371166273865,2
FLNC,1.062171263343038,3
OSTN,1.062160734464487,3
ABCB4,1.061078759186019,3
L2HGDH,1.0608941644213965,3
METTL21C,1.0607860879513797,3
FER1L6,1.0600806402600693,3
POMP,1.0589764694962576,3
H2AC21,1.0587362762892913,3
MYOM1,1.0586387194644198,3
CACUL1,1.0579470395667288,3
CFAP70,1.0576296286219613,3
HERC2,1.0576257590751086,3
SIX4,1.0568481325467924,3
USP28,1.0567133698497255,3
CAMK2G,1.0556444776089275,3
ZFP51,1.0556328736504899,3
NAT1,1.0549770408900903,3
MSL3L2,1.0548060409393127,3
YIPF7,1.054126701651013,3
LIPT2,1.0530529154904504,3
GM41043,1.0528115194988295,2
NOP10,1.0526004013419286,3
IGKV8-16,1.0509995797581992,2
4933434E20RIK,1.05091684303984,3
GM2897,1.0506989041753434,3
IGKV4-59,1.0504820591201383,3
GM14441,1.0498649533250417,3
GM14902,1.0498581131738336,2
GM7008,1.049790389819419,3
GM12288,1.0480026653887904,3
ZFP354B,1.047659529952439,3
MAPK10,1.0473481600577645,3
CMYA5,1.046858031111922,3
THAP12,1.0467226763750526,3
GANC,1.0467226680840889,3
EPC1,1.0466084954291563,3
IGKC,1.045389837426927,3
OLFR552,1.0453176746244195,3
KCNQ5,1.0435442416764316,3
ANKRD33B,1.0431994622484064,3
PALS2,1.0431516568237107,2
HSPB3,1.0425620942821885,3
ATP1B4,1.042328473353665,3
ACTG2,1.0408663878392284,3
USP44,1.040744651342267,3
BBS4,1.0399642755140242,3
OSBPL6,1.0397480211227321,3
HELQ,1.0396640754061075,3
USPL1,1.0395108250411818,3
GATC,1.0394133590856633,3
CAP2,1.0374035443693224,3
MTDH,1.0374020629111624,3
SEC14L5,1.037282912398788,3
TMEM18,1.0371635486431323,3
GM13483,1.0370860313619192,3
ZFP92,1.0370521733835814,3
TMEM215,1.0369188281738697,3
PSG17,1.036214806952426,3
ALPK2,1.035061030599403,3
FTX,1.035025728275263,3
ECI2,1.0346909284979626,3
CD24A,1.0340077633504918,3
A530040E14RIK,1.033994495197814,2
AI597479,1.033455648430312,3
PSMD6,1.0318623215677205,3
PARP8,1.0294596566049563,3
8430429K09RIK,1.0293093639295374,3
LSMEM1,1.029108761959905,3
PHOSPHO2,1.0290422071951497,3
MLLT11,1.0289080403210027,3
DAND5,1.0284041077791963,3
GM13889,1.0283704407436198,3
GM31517,1.028098801481822,3
RXRG,1.0278853716567182,3
PPP1R3C,1.0271146471582733,3
GM22154,1.026027055669158,3
MRPL15,1.0247692033296316,3
BBS10,1.0245043306400041,3
SERPINB1C,1.0244695652272362,3
RRAGD,1.024000892981537,3
HERC1,1.0223151663041974,3
MYO15B,1.0214812231331907,3
EXOC6,1.0212316812402558,3
B230219D22RIK,1.0208787188608885,3
GM29773,1.0205965300360345,2
PITX2,1.0201997290257843,3
SIX1,1.0197676610128195,3
PRKG1,1.0194589306600805,3
SYNM,1.0188306927616508,3
IGHV1-64,1.0187140515944888,3
GSTM5,1.0186054851944022,3
TMEM64,1.0183571589084532,3
DCAF6,1.017932518787983,3
CHCHD3,1.0178846035535856,3
SCN2A,1.0177653445469572,3
SDHAF1,1.0174828019553444,3
GM8424,1.0174351931963026,3
PPP3R1,1.016861212347026,3
ARX,1.0160134834003844,3
RAB5IF,1.0156785214348922,3
DHX35,1.0156497607823256,3
NR6A1,1.0150940033037212,3
PRTG,1.0145708881115292,3
CABP7,1.0136961715740052,3
TMEM241,1.0135087494372572,3
ZFP558,1.0134331528411062,3
CDC37L1,1.0134016364432292,3
SNAPC3,1.0131272912570166,3
SNORD94,1.0120382380761892,3
PPP1R3A,1.0112729525979567,3
KCNJ6,1.0100423853650928,3
SLC38A4,1.0095023770165852,3
IGKV1-110,1.009450931427272,3
SNAPIN,1.0091479559484575,3
IMMP1L,1.0088617302897647,3
TLCD5,1.008409791546519,3
SNRNP27,1.007558445225033,3
AI314278,1.007051664912587,3
ZFP568,1.006677848488294,3
TARSL2,1.006476942469993,3
GM16062,1.0037712549277946,3
SNX16,1.0036371154522736,3
ASNSD1,1.0035970636302765,3
DMXL1,1.00285349484272,3
NOS1,1.0024342251695524,3
GM8565,1.0019333743068939,3
DPP8,1.0019131084276485,3
KLHL41,1.0011175092425069,3
WFIKKN2,1.0005629614866776,3
USP13,1.0005512484924812,3
DYM,1.0005363937271046,3
GTF2E1,1.0001086175402731,3
GM22589,0.9996475800211686,2
SMTNL1,0.9995468784282252,3
RPL27A,0.9993826564700496,3
NALF1,0.9991921880115544,2
MARCHF4,0.9974681352550494,3
DCUN1D5,0.9960592479307389,3
2310005E17RIK,0.9957607814841581,2
MRPL48,0.9950647880818314,3
DLEU7,0.9949988290890267,3
0610038B21RIK,0.9945091088796024,3
PPARGC1A,0.9941087361526351,3
EIF2S3Y,0.9939582454216829,2
ITGA8,0.9937030679320421,3
HOXC9,0.992946127273668,3
A930037H05RIK,0.99271884801745,3
DIS3,0.9925006680576001,3
TTC1,0.9924849060833273,3
SMIM38,0.9923057683030517,3
SNORA7A,0.9920674314327806,3
DNAJC27,0.991951762572202,3
ZFAND5,0.9917848371398771,3
PNMT,0.9915614061828985,3
GM24698,0.9912167788629986,2
CXCL10,0.9902242109586554,3
2310002D06RIK,0.9897801536347167,2
PAX3,0.9890190434118752,3
HERC3,0.9888395813284819,3
GALNT2,0.9887299489626745,3
GM5710,0.9883667982542085,3
SACS,0.9881864996552713,3
SNORA41,0.9879326554740976,3
SRRM4OS,0.9873913878005783,3
CCSER2,0.986762863276649,3
SRP14,0.9856785924156135,3
MYOD1,0.9852667422278087,3
POPDC3,0.9851269662857941,3
GM18806,0.9849218304132145,3
ZKSCAN8,0.9844067491897938,3
SUMO2,0.9837210336985226,3
VPS37A,0.9832644636448743,3
UBE2B,0.9810188175356499,3
APOE,0.9807703944301324,3
9230112D13RIK,0.9805911608164153,2
PRKCQ,0.980152951723339,3
RAB12,0.9800061268031928,3
LEMD1,0.9796308748883152,3
FAM136A|GM30502,0.9792872767963804,2
A930016O22RIK,0.9790179679205954,3
1700037C18RIK|GM41410,0.9789622287346407,2
TGTP2,0.9783442225681592,3
1700112J16RIK,0.9782685320569628,3
PPP1CB,0.9777658843748069,3
EIF3E,0.9769268434120174,3
BMPR1B,0.9767710891661165,3
TPBGL,0.9767469211399812,3
TH,0.9766130699645,3
IGKV6-32,0.9764969542356884,3
TRPC4,0.97645854926505,3
GM4956,0.9763032565495635,3
EED,0.9761680139269336,3
GM4410,0.9761582836499023,2
GM11478,0.9757450138163177,3
TMEM249,0.9756713946673073,3
OCIAD1,0.9751111943369857,3
MLIP,0.9748809624222105,3
IL27,0.9744566781348549,3
CDC42EP3,0.9736802631909821,3
AQP4,0.9735917546808718,3
CUL1,0.9733352860275984,3
DIMT1,0.9730736757739419,3
GM6122,0.9730589091166144,3
SFRP5,0.973044055191159,3
WDR36,0.973008096673785,3
ADCY2,0.9727680449683831,3
TRAPPC8,0.9715220979645515,3
4833412C05RIK,0.9712921674792239,3
NMRK2,0.9712012321529087,3
CPT1B,0.9705823896742919,3
GM5860,0.9704972443780336,3
GM22363,0.968336192393124,2
1190007I07RIK,0.9682429986035022,3
NR1I3,0.9675885358839883,3
TEC,0.967475241097789,3
PKIA,0.9673424425031004,3
ZNHIT3,0.9670598464376355,3
CYP1B1,0.9668783922454066,3
CTLA2A,0.9667199972695294,3
PAFAH1B1,0.9659389768644125,3
SLC47A1,0.965935343507185,3
HAUS8,0.9648086721338593,3
PCP4L1,0.964557204224485,3
CHRNB1,0.963188320093669,3
GM15408,0.9628535806356752,3
FASL,0.9626371681340876,3
FAM166A,0.9623062046587592,3
GALR3,0.9620963957516827,3
ANO5,0.9618472580444263,3
B3GALT6,0.9618328061846482,3
HINT3,0.9615583164325763,3
NSUN3,0.9606656823947727,3
SUGT1,0.9606388546717174,3
TIMM17A,0.9600722817580755,3
4933430M04RIK,0.9596412033918268,3
8030453O22RIK,0.9585573946216124,2
SGCG,0.9585042821084228,3
PDE4DIP,0.9584126456545364,3
1110002E22RIK,0.9577763187772629,3
RNFT1,0.9571549227083632,3
NDUFAF3,0.9568284516293359,3
TM2D1,0.9567689931775277,3
UCHL4,0.9562077811062416,3
KCNH5,0.9560305762116276,3
ZFP30,0.9559487112027417,3
FBXL22,0.9559212216111863,3
GM11494,0.9558403094568697,2
ATP6V0D2,0.9556485693173876,3
FREM3,0.9556151746444463,3
ZDHHC17,0.9550780766519112,3
GM2053,0.9544646336749473,3
GALT,0.954464300328759,3
ZFP960,0.9544108736250138,3
EID2,0.9540895036153466,3
SPTB,0.9537321139342215,3
EPHA3,0.9534090820412825,3
CAND2,0.9532213321382458,3
NHLRC2,0.952426476994331,3
GM18042,0.952169493763113,3
A930005H10RIK,0.9509651394476579,3
MRPL23-PS1,0.9507155191792913,3
MED7,0.9496963506608932,3
NHLRC1,0.949452856110304,3
KLHL30,0.9494124828603927,3
RPS27L,0.9492351530763227,3
PGAP1,0.9488157258887621,3
EIF3J1,0.9488092516640764,3
GPRASP2,0.9481864239677557,3
LRRIQ1,0.9479281173686337,2
CEND1,0.9477815475283248,3
LBX1,0.9471409184112991,3
PRSS55,0.946956997774891,3
MFAP1B,0.9463334820103068,3
GM6249,0.945445761034479,3
RRAGB,0.9447081685064328,3
ASB4,0.9439766016967516,3
IPO11|IPO11-LRRC70,0.9439532304176459,2
NDUFB1,0.9431400974684024,3
NDUFAF4,0.9427040922258453,3
RPS6KA2,0.9424609664863924,3
FBXW11,0.942410797488343,3
PRKAR2A,0.9423432289482686,3
CREM,0.9419604302813305,3
MYOT,0.9415779848432623,3
PDE4D,0.9413410975921924,3
MRPL3,0.9412491863645882,3
FUBP1,0.9411638677671016,3
HSPB7,0.940975886775446,3
MYF6,0.9408669114522027,3
TC2N,0.9399584057164413,3
ZFP672,0.9395964783323323,3
TRMT61B,0.9393813794986815,3
PLET1OS,0.938846507873809,3
NDRG2,0.9387786033742901,3
SMIM11,0.9386704316987696,3
PRPS1L3,0.9386365021780713,3
CSNK2A1,0.9386282322568992,3
CSNK1G2,0.9379223247900361,3
IQCN,0.937668205589807,3
E2F5,0.9376395410817718,3
SLC26A7,0.9376263948819824,3
LNPK,0.9375516066587674,3
NDUFB4|NDUFB4C,0.9374869227981604,2
TRMT12,0.9369330045667988,3
MOSPD1,0.9368111197445005,3
UBR3,0.936237712102018,3
KLHL7,0.9359730384280248,3
PMS1,0.935966213981786,3
FXR1,0.934906292702769,3
GTPBP4,0.9347283692523369,3
ZFP438,0.9345579592234984,3
TNFRSF12A,0.9343585477437278,3
TNKS2,0.9343337913492187,3
AADACL4FM3,0.9336249314400541,3
RIOX2,0.9334711261405232,3
ANKRD2,0.9333442107321123,3
SDHAF2,0.9333316773462066,3
BTBD1,0.9331745695250042,3
4930509E16RIK,0.9328247051502266,3
EIF1B,0.9327036601974662,3
GM15246,0.9325176937115168,3
DMAC2L,0.9324950442678576,3
ACYP1,0.9322328200931257,3
NPS,0.9316208590784013,3
RSL1,0.9311694879891236,3
NSUN7,0.9308968864360209,3
PNO1,0.9308498318226617,3
GM22505,0.9305476757042572,2
ZBTB18,0.9303049997774336,3
RNF19A,0.9296155652557929,3
RNF146,0.9295944569135841,3
GM17823,0.929338489372538,3
LMOD3,0.9287644885210903,3
MAIP1,0.9280598514719113,3
OPRD1,0.9278874811716191,3
LINCMD1,0.9274405772201909,3
FOXC1,0.9271062902034027,3
FLVCR1,0.9268088793025037,3
RBM12B1,0.9266880856972944,3
HADHA,0.926647711239052,3
CCDC43,0.9264202279519024,3
BEX1,0.9259839663335011,3
PDS5B,0.9258421569103809,3
C87436,0.9255904962383301,3
CRIPT,0.9255198579493848,3
SIMC1,0.9250741869467553,3
BOD1,0.9250317139252076,3
DNAJC12,0.9246493279991888,3
METTL5,0.9238380041766433,3
FAM241A,0.9231670262421204,3
GM24451,0.9225444689042963,2
PJA2,0.9221470780062159,3
CIAO2B,0.9218946941594574,3
TCF15,0.9218678157602835,3
GM25630,0.9216463185492453,2
USP9X,0.9214572900668756,3
ST8SIA5,0.921399758646888,3
PDE4C,0.9213448992500096,3
FCMR,0.921082292122132,3
ZFP759,0.9202324568093552,3
TMEM38B,0.919733865072759,3
ERDR1,0.9191619730100418,3
DUSP27,0.9185445572610691,3
ECPAS,0.9183991637488008,3
FEM1C,0.9183386231219375,3
VAPA,0.9181435443459325,3
VEZT,0.9179390665626883,3
JPH1,0.9170974433427324,3
TCEAL7,0.9168607048378586,3
TMOD4,0.9161578230182242,3
UBAC1,0.915429245064305,3
COX11,0.9150548379877291,3
ATE1,0.9147591361405061,3
SEL1L3,0.9144032985484639,3
HSPB2,0.9132537862287777,3
COG6,0.9132412578703692,3
RIC8B,0.9131064166219361,3
KLRA5,0.9126612413284767,3
GPA33,0.9123731747856691,3
TMEM258,0.912130298876103,3
ELP4,0.9121060559034007,3
OLFR691,0.9116437888563502,3
MLF1,0.9112766961241533,3
C730014E05RIK,0.9112141556107693,3
ATP6V1G3,0.9109331886343678,3
TMTC1,0.9107936442257726,3
SPICE1,0.9106657860939524,3
POU3F1,0.9102387060471284,3
BMP2,0.9100923189183279,3
1700063D05RIK,0.9097459621753333,3
TTLL1,0.9096865407334439,3
GM33798|GM6358|GM35342,0.9090619559805226,2
IER5L,0.908736997312955,3
NCK2,0.9086987273574252,3
KSR2,0.9076465735206503,3
FBXO32,0.9074989850280616,3
RDX,0.9074877366533117,3
RCCD1,0.9065472554639511,3
RPS27,0.9064816523042243,3
GM26876,0.9061653061678138,3
COA4,0.905862521529654,3
FASTKD1,0.9055265550974584,3
ZFP719,0.9055195573247964,3
ASB16,0.9050150812065668,3
USF1,0.9047931457907127,3
CAMK2N1,0.9047588203816828,3
LMOD2,0.9047209636981969,3
HSPBP1,0.9046735780028841,3
ACSL6,0.9044244862461652,3
SPAG17,0.9043952428151248,3
B3GALT1,0.9040312280260642,3
UCKL1OS,0.903806222690891,3
GM4265,0.9036047899642199,3
RPA1,0.9034923896336399,3
PTX3,0.9034205393826795,3
CAR1,0.903326631354315,3
GM10390,0.9031857063571477,3
