gene,mean_z,n
4933421O10RIK,1.3262052504454998,3
RFC2,1.3250031429601197,3
RPGR,1.3243267244776213,3
TUBE1,1.3235747374363596,3
CCNT2,1.3231247012840208,3
TRIM25,1.3225615985231618,3
UVRAG,1.3224630131763224,3
CEP97,1.322313559644985,3
LCA5L,1.3220988065398185,3
PXK,1.3218132015564497,3
PRDM1,1.320716465631686,3
ZFP280D,1.3197325206156003,3
NEK11,1.3194992674779107,3
FBXL20,1.317252300228257,3
EPM2AIP1,1.3169414915553046,3
JAM2,1.3167106703721563,3
JPX,1.3156021694535511,3
CLASP2,1.3155696914288164,3
D3ERTD751E,1.315056700815408,3
PIGL,1.3139067238971045,3
SASS6,1.313700792377354,3
GM13689,1.313675661557223,3
GPATCH8,1.3133801479828762,3
GM9776,1.3129716363998467,3
CCDC14,1.3120723701475812,3
CTTNBP2,1.3115276312901998,3
TCERG1,1.3107240231137662,3
GM5141,1.310207027214333,3
PCDHGA7,1.309381546606558,3
PTPRD,1.3088026351772595,3
ZFP953,1.3075263108062374,3
MBTPS2,1.3073764411632773,3
GM12992,1.3066099268641014,3
RIC1,1.3063873791322889,3
SPIRE1,1.3059984550728712,3
RMDN1,1.3056523721915045,3
GM4792,1.3055599199948345,3
RASGEF1A,1.3049484563486715,3
KLHL29,1.3048306587477867,3
USP31,1.303662742439212,3
ZFP398,1.3027851415718443,3
FAM161A,1.3020926076212127,3
GM2109,1.3011847087456532,3
EVI2,1.300410403440176,3
GM29036,1.2988305275925072,3
PHKA2,1.2984973528509858,3
IL20,1.2971200447830564,3
HFM1,1.2960711343412858,3
DIMT1,1.2951544421686372,3
SRPK2,1.2939978428963066,3
ANK3,1.2939034417481616,3
AURKB,1.292574908640597,3
TBX3,1.2924908262548804,3
VNN1,1.2913662446988194,3
HTT,1.2902397326981185,3
FAM172A,1.2894933110483606,3
POU5F2,1.287966688314432,3
GNPDA1,1.2878945734283123,3
TGS1,1.2874279491017688,3
ANKHD1,1.286499813712079,3
ZFP804A,1.286126117442048,3
GM5087,1.28598288178339,3
PCDHA10,1.285144524234063,3
TTF2,1.2839493392008978,3
A230057D06RIK,1.2839225966462464,3
SNED1,1.2836592152506456,3
TNIP3,1.2836312718988099,3
OCRL,1.283514671628356,3
TMEM39A,1.2824913001634872,3
GM5297,1.281776945758651,3
ARHGAP20,1.2816051759340132,3
STRIP2,1.2815999160661202,3
RPS6KA3,1.2815221638238328,3
ZFP169,1.2803516454430326,3
EEF2KMT,1.2796551508348655,3
SMC5,1.2788402726924202,3
AI504432,1.277162117676547,3
NIPBL,1.277148983450209,3
EPB41L2,1.2769916410259572,3
ZFP871,1.2759461323410155,3
HEATR5B,1.2752516855606557,3
ZRANB3,1.275198015731795,3
DNM3,1.2744009551718376,3
USP33,1.2734649251603034,3
EFCAB7,1.2733117189072873,3
MYCBP2,1.2726452606655076,3
GM14827,1.2723496966848715,3
GABPB1,1.2717289739570967,3
DMTF1,1.271661318657449,3
CDCP3,1.2711738035125066,3
ATPSCKMT,1.2711348279145318,3
BRAF,1.2709555322423345,3
MTHFD2,1.2707097213048597,3
POLR3K,1.2696216365500606,3
UNC80,1.2684997794155426,3
C130080G10RIK,1.2679829739709758,3
MED13,1.2675779447581619,3
CUL4B,1.2667933910582716,3
DRD2,1.2662363191672668,3
GLB1L2,1.2662077739051376,3
CHD9,1.2650274576554768,3
GM19466,1.264032665399024,3
MPHOSPH9,1.2639400150637419,3
NCOA1,1.2634385526025202,3
CD47,1.2632979139484026,3
SPAG6L,1.2625254688292706,3
ZFP369,1.2614904188775042,3
ARMC9,1.261463629088145,3
ZFP709,1.2612897435273411,3
ZFP994,1.2594629126931796,3
TTC7B,1.2591132207857556,3
ANK2,1.2590465741586128,3
USP14,1.2587584055959775,3
KCNJ6,1.2583560983456743,3
CSNK2A2,1.2580528390189276,3
RGS20,1.2571940249842848,3
FNIP2,1.2569758487356104,3
4930581F22RIK,1.256128465327252,3
CLHC1,1.2539748026377413,3
ATP8A1,1.253048679402148,3
9330151L19RIK,1.252670923430036,3
ARV1,1.2517377346216085,3
GM7787,1.2496269665307431,2
FBXL2,1.2485544678346505,3
MPLKIP,1.2465920147011589,3
PHF20L1,1.246195663193874,3
H2AC1,1.2460657915921205,2
WSB1,1.2455568798844225,3
SOST,1.2450547228054687,3
ZFP606,1.244325119230638,3
TMEM108,1.2434663021422512,3
NFATC3,1.2434540020828238,3
G2E3,1.2419036669573502,3
GM18605,1.2413967628236668,2
ATP11A,1.2407320855535702,3
IKBKB,1.2407038484129205,3
PTPN20,1.2401707240448112,3
RUFY2,1.2397621583206377,3
PPHLN1,1.2397245874049048,3
TET2,1.238756100594421,3
RELCH,1.2384148089875329,3
PCDHA2,1.2382663908343163,3
FAM227A,1.237319467746011,3
A330023F24RIK,1.2371945131924889,3
UNC13B,1.2366653178537885,3
SLC43A2,1.2365072842829574,3
DMD,1.2361294269783119,3
SERINC4,1.2354126558697318,3
GM32815,1.235109821642351,2
ZFP976,1.235002729839918,3
CHRNB3,1.2340031299553942,3
BC055402,1.2339633179503051,3
ATP9B,1.2320342981296983,3
IGIP,1.2319129027002094,3
CASTOR2,1.2314881091612675,3
PCDHGA9,1.2313075010782593,3
VMN2R85,1.2312140627147283,3
WDR17,1.231159558013719,3
PID1,1.2307418201323075,3
DEPDC5,1.2305119692176927,3
VMN2R123|VMN2R122|VMN2R129|GM54275,1.230230442488863,3
IL4I1|IL4I1B,1.228981077002478,3
MIGA1,1.228392945195939,3
DGKH,1.2281247001913451,3
GRAMD1B,1.2262385496260824,3
CERS4,1.2258285234513977,3
ASTN1,1.2256129472284811,3
SPRED3,1.2254098517234693,3
NSMAF,1.2251213718525376,3
CXCL10,1.224789424338822,3
HYKK,1.22456852384255,3
XPR1,1.224314607090525,3
GM12104,1.2241478523806106,3
ADAMTS17,1.2231674505525592,3
XIST,1.2228644607897847,3
KLHL18,1.22016924596588,3
ESPL1,1.2198978495523303,3
EXD2,1.2198707744265034,3
PRRC2C,1.219536906563092,3
SLC38A6,1.2191648620586488,3
SLC6A5,1.218405757887534,3
ELMOD2,1.2176304893131376,3
RMC1,1.2175461235105145,3
TRIM2,1.2168178654245558,3
PRSS37,1.2152218410903726,3
NCAPH,1.2144513342691095,3
FRMPD2,1.213495609294765,3
GM10244,1.2134385327178845,3
ANGEL1,1.2133147503359802,3
EDN2,1.2118212929592869,3
SLC23A2,1.2116102111042666,3
C4BP,1.2110959097182585,3
GM7588,1.2107205181748575,2
POLK,1.2098501574541272,3
SLC35D1,1.2095067688143935,3
MTCP1,1.2091128736449281,3
PGGT1B,1.2088597260956717,3
CNOT6,1.2081920581269403,3
AV039307,1.2076141510037275,3
PITPNM3,1.2075954743393982,3
4931440P22RIK,1.2071743047012542,3
MAP1B,1.2071724529949552,3
IFIT1,1.2071243059312018,3
GPR75,1.2069716341648349,3
UVSSA,1.2063046455965432,3
GM31593,1.2058934569982525,3
PLAGL1,1.205198003073027,3
LYZ1,1.2047509210961496,3
MAP2,1.204651320218885,3
FEM1AL,1.2035550357473155,3
CHD1,1.2031560520218099,3
GAD2,1.202823491895727,3
6820431F20RIK,1.2025603033975354,3
ZFP157,1.2020644517047006,3
TMEM62,1.2015098878707589,3
ATRN,1.2014171346285896,3
NFASC,1.2008449448728118,3
PROX2,1.1998034912853766,3
POU6F2,1.1998021965092727,3
XPO1,1.1994741246495124,3
FTX,1.1993413395266792,3
CBL,1.199068291461381,3
PCDHAC1,1.1981107168041618,3
GSK3B,1.1981043078141005,3
DHTKD1,1.1980769207215551,3
MLH3,1.197702648992318,3
CEP135,1.19650070168553,3
RAB39B,1.1940999472720228,3
ZFP174,1.193910344961865,3
BTRC,1.1938583928181226,3
ACRBP,1.1936469706879285,3
TASOR,1.1931821699482121,3
FUT11,1.1929580625326293,3
SCD3,1.1929051286725776,3
CNTNAP5A,1.1927731504729266,3
GPR179,1.1927516083915928,3
FOXM1,1.1924847742435343,3
HIVEP1,1.191659036832191,3
PCNX4,1.1913077951946376,3
CHIA1,1.1911599475192363,2
DPY19L3,1.191020390993524,3
HUWE1,1.1907920113787118,3
CCP110,1.1904196819794257,3
INTS13,1.1898861762176605,3
CKS2,1.1897020044103708,3
TBC1D32,1.189073082002336,3
SNAPC3,1.188773654985518,3
GDAP1,1.1886461933695578,3
ADNP,1.188644643874779,3
VMA21,1.188589790209819,3
NCCRP1,1.1876023897879842,3
VWA3B,1.1873725372254675,2
CYTIP,1.1859733541017736,3
PCDHA5,1.185552749977332,3
SREK1,1.1853338968417457,3
SENP2,1.1851189690626789,3
RGS5,1.1840533539441984,3
1700093K21RIK,1.183642989195614,3
GM13608,1.1836326099657455,3
MTX3,1.1835740588122,3
2210408I21RIK,1.180313228429388,3
LRRC8B,1.1802897187743906,3
ZFP944,1.1801507305880146,3
GLRA1,1.1798236437153018,3
NCOA6,1.179754086108325,3
MID1,1.1779414953404619,3
CEP44,1.1778521761564829,3
GM6710,1.1775364346221358,3
PCDHGB1,1.1769722665761677,3
PLCH1,1.1759345454567283,3
GNAO1,1.1757683301312571,3
IKZF2,1.1757567675022806,3
MBD5,1.1744349076099523,3
CD44,1.173917868500833,3
NFAT5,1.1738739350187999,3
GPR26,1.1730270782557588,3
NEGR1,1.1730147899853745,3
VMN1R43,1.1721062538811873,3
BC065397,1.171853789103417,3
NAF1,1.17138157049672,3
CASP2,1.1711704508798808,3
REV3L,1.1710302866857214,3
QRSL1,1.1707065022988683,3
GM9917,1.1705953402809859,3
RYR3,1.1705020668242265,3
AMN1,1.1704030529216898,3
TMEM241,1.1702368661267548,3
FRYL,1.1699720912194789,3
ALMS1,1.1693355591529393,3
SPATA1,1.1692282840439232,3
ZBP1,1.1691562492513006,3
GM8184,1.168546082235353,3
CADPS,1.1682483012814446,3
HLTF,1.1664998201948444,3
4930447C04RIK,1.1664655127763657,3
XRN1,1.1664054022018595,3
CASC1,1.166386955815469,3
FSD1L,1.1663591517140608,3
ATP11B,1.1659174840960196,3
CEP162,1.165587905623721,3
PCYOX1L,1.163754152349464,3
BCL2A1D,1.1636782167780997,3
IDS,1.1636082769261453,3
PCDHGB6,1.1634873904209715,3
USP6NL,1.1629465589510803,3
PIGC,1.162767091618501,3
CFAP74,1.1626305515177453,3
NEUROD1,1.1621743474360688,3
GM2115,1.1611518729923267,3
SAAL1,1.1609910637745209,3
CHD6,1.1605581376292395,3
ADARB2,1.160297102003624,3
SPEER5-PS1,1.1596129038925618,3
ZUP1,1.1591195279532536,3
MMS22L,1.1582973535458592,3
HECTD4,1.1580262739342482,3
KIF2A,1.1576413742459195,3
CD19,1.1572847153411139,3
IL17F,1.156302705818568,2
GM32687,1.1560721542738324,3
RMND1,1.1528379256020471,3
LRP2BP,1.152823269350251,3
OGFRL1,1.1525056767979887,3
UGGT1,1.1520746189166406,3
VWDE,1.1519048422260727,3
ZFP445,1.1512390859717618,3
B4GALT6,1.1509448259637887,3
4931428F04RIK,1.1509062200608757,3
CERT1,1.1502349483643364,3
SLF1,1.150094307973798,3
1700124L16RIK,1.1493986351306817,3
PCGF5,1.1493613854657954,3
GM8188,1.1492342787315366,3
KRT16,1.149223528208549,3
FHIP1B,1.1487768234075888,3
USP7,1.1484718101196045,3
ASCC3,1.1474800095783213,3
ZDHHC2,1.1472203919499568,3
GM15371,1.1465165726407536,2
CSMD3,1.1464474426644575,3
PREPL,1.1460397134338134,3
CACNA2D4,1.1450004470702426,3
RBM25,1.1447340800568335,3
CRXOS,1.1443909587234662,3
SPC25,1.143833869520247,3
LRIG2,1.143022163055697,3
PEX5L,1.1428923739021772,3
ZFP160,1.1425690532954533,3
LUC7L2,1.1424448232903186,3
IGSF9,1.1424154120145298,3
KDM3B,1.1423437653799102,3
VWC2L,1.1422404321089679,3
NDC80,1.141611287523121,3
1700012D14RIK,1.1415422307040541,3
FN1,1.1415334733962863,3
CDC73,1.141466611583199,3
KIF2C,1.1412298570987798,3
CCDC163,1.1411889969513875,3
ZFP111,1.1410112092541023,3
TEX10,1.1403999731719285,3
ZFP660,1.1398022458495063,3
SCML4,1.1393476127213114,3
RNF123,1.1391500922369724,3
GAPVD1,1.1387622573338838,3
ZC3H7A,1.138682065675537,3
FAM185A,1.1381460874514995,3
NEMF,1.1371032996223394,3
LMBRD1,1.1350142822835243,3
PAXBP1,1.133948447698806,3
ZFP981,1.1338654393927574,3
NCOA7,1.1334921757063012,3
EXOC3L,1.1333126815834689,3
LYST,1.1327356796674346,3
MAK,1.13231408365952,3
PURG,1.1318745826360248,3
NCOA2,1.131667900442094,3
ATP7B,1.1316383575595161,3
GM31508,1.1314673518030418,3
MAST2,1.1313313678558055,3
GM45871,1.1305423368593432,3
ZMAT1,1.1300448467015987,3
RIOK1,1.1293424829430274,3
PARP14,1.1290827669782468,3
RUNX3,1.1289948579695759,3
PLOD2,1.1286891359448548,3
KCNH7,1.1284156005453172,3
3830408C21RIK,1.1281622425296487,3
CEP170,1.12804865601692,3
ZFP971,1.1279345551661766,3
LIG4,1.127678138182475,3
DDX17,1.1276462849212185,3
ABHD18,1.12741147491357,3
TMEM178B,1.1273878138089852,3
NCAPD2,1.1272988331930192,3
NXPE4,1.1268481040267508,3
2700054A10RIK,1.1248934079667592,3
AAK1,1.1247799323792649,3
SCLT1,1.124514392959964,3
9530059O14RIK,1.1222478881434543,3
FBXL5,1.1195756974644,3
DCP1B,1.11934825375341,3
MRTFA,1.1182702963128406,3
ARMH3,1.118251911491195,3
NFXL1,1.117846091369039,3
PTBP2,1.1174685139741471,3
TUT4,1.1169777016098257,3
CDR1OS,1.1166757379648125,3
CSPP1,1.1165855193276324,3
GM7867,1.1164391758000765,2
TDP1,1.1162250677376406,3
RNF125,1.1156126512343365,3
LRP1B,1.1153871888669857,3
CACNA1F,1.1151633200472995,3
SLC7A5,1.1146976024895865,3
