gene,mean_z,n
ZFP52,0.31986279902751963,3
PTGES2,0.3198618265170385,3
CST3,0.3197449380693917,3
E330013P04RIK,0.31964774420582964,3
CD38,0.31963648618463514,3
D630003M21RIK,0.3196339041368684,3
CYP2J8,0.31962477260002214,3
IGSF9,0.3196183078220726,3
TRDN,0.31958737532584564,3
HNRNPA1,0.3195654095233044,3
NPEPL1,0.3194380984479536,3
TNFRSF9,0.3193861607299502,3
CCDC181,0.31931195928643447,3
CD34,0.31931155202713896,3
SEPTIN11,0.3192790034544898,3
STK40,0.31921010958299767,3
GM57565|GM25291|GM57668,0.31919380242818823,3
HSPD1,0.3191156350624999,3
TIGD3,0.3190215651333341,3
PIRB,0.31899188625373914,3
DDX19B,0.3189638600102917,3
WTIP,0.3188638354744997,3
PLBD1,0.3187453223764398,3
RNF128,0.3187337701425132,3
GM3625,0.31855463588200156,3
LMAN2,0.31844610911598054,3
ITPRID1,0.3183980945196645,3
FUS,0.31839713554770205,3
ELK1,0.3183659847355386,3
AK3,0.31835279530382515,3
THUMPD1,0.31828794588072234,3
NEMP2,0.318236518850735,3
TMEM151A,0.3181021614125446,3
PIGB,0.31799568818215906,3
ECI3,0.3177610387833216,3
RNASE1,0.3177144657789173,3
NDUFA11,0.31764590906489504,3
ITGB1,0.31753307001142295,3
MAL2,0.3174996811213899,3
GPATCH1,0.31745934564763306,3
PCBP4,0.31719820519535946,3
TTK,0.31715692205847096,3
CLCN4,0.31704536337382255,3
SLC23A1,0.3170208143540831,3
PPIH,0.3169693974221346,3
TATDN1,0.31676527994760134,3
SMPD2,0.3167554869014311,3
PRPF38A,0.31667218667702085,3
VPS37D,0.31657762472686213,3
TRIM61,0.31631225004483055,3
SLC16A4,0.3161815215612889,3
IPP,0.31617885004227014,3
GNE,0.3160685886830246,3
CCAR2,0.3160631740992879,3
GM5451,0.31603191404267006,2
ENO4,0.31596177168775164,3
ACTA2,0.31594672947667785,3
CCDC50,0.3158180110020294,3
SLC36A3OS,0.315650251488307,2
PSMD13,0.31535086396460627,3
PFDN1,0.31530801039271616,3
CYSLTR2,0.31529055086258817,3
MSRB3,0.3152627151357769,3
TRIM21,0.31520664942735915,3
LENEP,0.31507971189542433,3
YPEL1,0.31506656756255863,3
CC2D1B,0.3150619105255354,3
HECW2,0.3150117294887437,3
MAP3K10,0.3149409379093072,3
SHOC2,0.31491851717381053,3
GM22247,0.3149173329728204,2
TRBV29,0.31488560886913214,2
GM336,0.31482488427137395,3
DNAJC12,0.3148053318270461,3
RPS2-PS6,0.31479983118960314,3
GM17971,0.3147693158397384,3
TENT5B,0.31471942067562786,3
FAM3A,0.31462998036573825,3
SOCS2,0.31460729717510433,3
RILPL1,0.31459245022223387,3
ZFP219,0.31456739778857884,3
PIK3R5,0.3145563547157871,3
4933411K16RIK,0.3143958481506182,3
KDM5A,0.31437966461522554,3
NLGN4L,0.31424296784752853,3
CYYR1,0.3139879812165421,3
SSC4D,0.3137921671851615,3
PHF3,0.3137373343847552,3
C5AR1,0.3136243244640656,3
NCOA5,0.3135456116111488,3
COL5A3,0.313489703946481,3
PCDHA8,0.31343256113237555,3
FOXO6,0.3133867649142807,3
CORO1B,0.3133126962837596,3
PDCD4,0.31329353482958916,3
RAMACL,0.3130049065751594,3
SLFNL1,0.31299697655791764,3
TTC8,0.31290201673364615,3
BMP8A,0.31288748465987876,3
SLC46A3,0.31281885441886953,3
IFIT3B,0.31273700603147553,3
SETD3,0.31264105716899193,3
ZDHHC17,0.3126020293672022,3
GM17040,0.31256032782874527,3
SAT2,0.3124699526202496,3
RAB15,0.31236631065133275,3
SLFN5OS,0.3122867558071581,3
MYOM2,0.3122864742873275,3
GM24830,0.31218035325297444,3
GM57479,0.31218035325297444,3
GINS2,0.31214364564756053,3
SIRT4,0.3121411528229541,3
SLC25A5,0.3120165290614422,3
ACVRL1,0.3120087847130075,3
NAT14,0.31198868202648494,3
LRTM2,0.31184995144167915,3
TMEM209,0.31180941000944334,3
CLDND1,0.31166065853929475,3
PEG10,0.31164166633407125,3
AKAP8,0.311606263663099,3
ZFP941,0.3115711548369404,3
IFIH1,0.31143753139324976,3
NISCH,0.31142958930057646,3
TFE3,0.31139398170908417,3
CNTLN,0.3113252545678675,3
CNTRL,0.31117428003966446,3
4632404H12RIK,0.3111210128237289,3
FBXW22,0.31110086136965126,3
GGPS1,0.3106059238440971,3
ITGB7,0.3106028731476073,3
FXR2,0.31047463482011156,3
ZDHHC12,0.31040911337847893,3
H13,0.3103912706098157,3
NLRP9B,0.31031138175034056,3
CYP21A1,0.3102267285313919,3
TMEM135,0.31020591195689823,3
PACRGL|5730480H06RIK,0.31016479473978786,3
TMEM143,0.31010871470622897,3
TMEM168,0.3100651368378402,3
CCND3,0.3098963608364645,3
LRRIQ3,0.30988412862459525,3
LAG3,0.3098554979420385,3
CISD2,0.30971094061167764,3
8030453O22RIK,0.3096563080614225,3
TCOF1,0.30964200759793703,3
MRPL21,0.3096023201144161,3
WDR13,0.30957074660103495,3
PSG17,0.30939788507570176,2
ADRB2,0.30917096996084475,3
ZCWPW1,0.30898303238565245,3
NPR3,0.3089523935974107,3
SH3RF2,0.3089304712483411,3
HS3ST3A1,0.3088709054720349,3
CDKN1B,0.3088450704705512,3
CTDSPL,0.30876416609374613,3
ADH6B,0.3087217758107349,3
CCM2,0.3086657140512911,3
9530082P21RIK,0.30853923293096236,3
SEC61G,0.3084917363517105,3
PICK1,0.3083898173279348,3
GABARAPL2,0.30831273862921105,3
PKLR,0.308256644022271,3
S100A8,0.30821183818073966,3
RRM2B,0.3080210125776099,3
ANO8,0.3079985860480076,3
GM6983,0.3079633101129297,2
GM41177,0.3078516072796207,3
ARMT1,0.30777534024206316,3
1700034H15RIK,0.30763223532695694,3
LAYN,0.30758264809262775,3
GM18225,0.30750614791098535,3
SMPD4,0.3074748415895032,3
MS4A2,0.3073810840754286,3
SULT2A3,0.307363823646502,3
GM25395,0.30736096381216615,3
NPHS1,0.307302190790645,3
FAM117B,0.3072683635036889,3
FOXC1,0.30717033651456,3
GM18811,0.3070482689961402,3
CALR3,0.30682349546426707,3
GM7901,0.30673211104509185,3
WDR90,0.30671340506379025,3
APOL6,0.3066192345920336,3
GGT5,0.30659181609112357,3
ARV1,0.30651381731845434,3
KCTD13,0.30648670202838596,3
SOAT1,0.3064043888515738,3
ERC2,0.306381427065426,3
MPZL3,0.3063599884156018,3
GM6883,0.30622274527927257,2
FASTKD3,0.30615913154896673,3
HCCS,0.3060933300401894,3
CEP57L1,0.30597414602016193,3
HENMT1,0.30590234292703333,3
HPGDS,0.30588165202818224,3
HSF2,0.30584680494804334,3
IRF7,0.3058060126814374,3
ATP5PB,0.305707552281296,3
AMMECR1,0.3056585238708007,3
RDX,0.30565251973142676,3
CLIP4,0.30557587991930113,3
GBP5,0.30545622639375414,3
SPINK12,0.3053922249830157,2
SLC9A5,0.3053231654732733,3
RPPH1,0.30531448790358484,3
ZNRD2,0.3052915728269575,3
ECRG4,0.3051847064439641,3
IAPP,0.3051807267998034,3
DEF8,0.30512851762368226,3
TEX21,0.3050678275937493,3
STAT2,0.3049778278000193,3
HES5,0.30491947813924625,2
PTK2,0.3048969182677527,3
SRP54C,0.30489246769748074,3
IRGM1,0.3046971476582107,3
B230217O12RIK,0.3046433859422946,3
SERPINA1B,0.3045234938730679,3
H2-OB,0.3045086441634553,3
4930594M22RIK,0.3044604076793766,3
LHFPL3,0.3044491529625654,3
MORN2,0.3044433313553022,3
SCCPDH,0.304422857791019,3
SLC19A3,0.3042236935129883,3
CS,0.3041916969407809,3
TMEM35B,0.30418724054976704,3
DCUN1D1,0.30386799476069815,3
SLC18A2,0.3038127595851905,3
4930486I03RIK,0.3037673252531741,2
CAND1,0.3037577071047101,3
G6PC3,0.303694529585597,3
PCK1,0.3036924780294602,3
ALDOB,0.3036665876368811,3
GM15371,0.3036486651682603,3
IFI209,0.3033383948424269,3
SLC30A3,0.3033247025053343,3
IRGM2,0.3033098508611352,3
THBS3,0.30329313280706005,3
CCL21F,0.3032907119605681,3
CD3E,0.3030861223199513,3
LMNB1,0.30301846830149154,3
EMX2,0.30297349829126063,3
CHMP1B,0.30280485414811403,3
KL,0.30280106617141334,3
MPC2,0.3027776413585767,3
MRPL50,0.3027381525239315,3
SENP5,0.30268607166730027,3
KIF6,0.3026787874066633,3
NCEH1,0.30236772139168716,3
GM19181,0.30222287614280446,3
APEX2,0.30215963399408924,3
MBIP,0.3021351713373427,3
USP40,0.30199455301553185,3
BC005624,0.30199401477145155,3
CLDN2,0.30198513335860316,3
CENPF,0.3019289306172374,3
GM2387,0.30190873824349546,3
GBP4,0.30187745077905687,3
GLDN,0.3018275208293346,3
ARL3,0.3016923893026151,3
MPEG1,0.301679312061594,3
DPYSL3,0.30157227774036127,3
CRIP1,0.30149087940994196,3
BEAN1,0.30121934511999476,3
FBXO36,0.3011632910832444,3
SMARCD1,0.3011271548171486,3
AJM1,0.3010168410809922,3
NRM,0.3009029478898289,3
UQCRFS1,0.3008832286037236,3
CRYAA,0.300879126659443,3
OBI1,0.3006932248950799,3
GJB6,0.30063458350126765,3
AMPD3,0.300540619893843,3
ARHGEF37,0.30045022837033303,3
KCTD19,0.300432515534046,2
FCHO1,0.3003929906474117,3
CDT1,0.30029263888035057,3
CORO7,0.3002144844555437,3
ZFP984,0.3001479631160504,3
GALNT2,0.30014652522618607,3
FBXL6,0.30013765068608733,3
GM5420,0.3000954942570312,3
CDCA7L,0.30009074771686145,3
NPY4R,0.3000811568517449,3
STRIP2,0.30003169826732257,3
DTWD1,0.2999865282267054,3
GM7027,0.2999529484022348,3
LRRC69,0.2999299016379033,3
PDHB,0.29966115993401804,3
CCDC88A,0.2993731023718454,3
PDK3,0.2991822215547732,3
GTF3C2,0.29906012067143006,3
ITGA1,0.2989314880603626,3
CDK5RAP1,0.2988310970667327,3
RASA1,0.2988134669999693,3
NAPRT,0.29877473847884667,3
SESTD1,0.29874075504775965,3
VCF2,0.29870002618289626,3
COL7A1,0.2986234596586022,3
BC031181,0.29851780437973263,3
CREB5,0.29851716326016103,3
KCNMB4OS2,0.2983498057080092,2
ALKBH1|NRP,0.2983458770070843,3
GPATCH3,0.29834137459456894,3
STARD4,0.29831752246348847,3
FV1,0.2982883200864948,3
E2F4,0.29820355967531015,3
DAPP1,0.2982002136808324,3
MICU3,0.29810568125528153,3
CREB1,0.29789899721690705,3
ZFP213,0.29779926487426084,3
GM15246,0.29767181218054367,3
SYT11,0.2975740939105918,3
BARD1,0.2974779201303998,3
ZFP708,0.2974586512855008,3
KHDRBS3,0.2974441649545461,3
KBTBD3,0.2973781637690557,3
CD79A,0.2973089440710632,3
SEPTIN8,0.2970216865289839,3
GM10635,0.2969041154443399,3
DMD,0.2968115802901608,3
ZFP37,0.29681060567472795,3
BUB1B,0.2967685885754719,3
PMAIP1,0.29666592702465194,3
BMT2,0.2966393979826714,3
CAPN1,0.2966233732933409,3
GM6135,0.296489337171627,3
TRUB2,0.29640613020565343,3
IGLV2,0.2963622802418404,3
SLC27A3,0.2963112178776745,3
TTPAL,0.2963062752654841,3
TAS2R126,0.2962701028145018,2
ZYX,0.2962301517055257,3
SNORD55,0.29597583621213425,3
GM4849,0.2957693143342462,3
CSNK1G2,0.2957392777915295,3
CLDN3,0.29570820401138226,3
PTGES,0.2956862625298869,3
GANAB,0.29564896559309456,3
TMPO,0.2956278510952159,3
TRIM16,0.2956031290223981,3
GM47985,0.29553493318999785,3
RCN2,0.2954693543480578,3
GM6630,0.29509482993089153,2
SOSTDC1,0.2949672699385005,3
SPATA25,0.29492060534224446,2
GM46432,0.29491706240193305,2
ASAH1,0.29487105952847703,3
ZFP975,0.2948484976890784,3
ZFP438,0.29467896958009304,3
TRBV1,0.29452296823171825,3
NDUFB2,0.29440569137586253,3
TCEA3,0.2943991929624996,3
MMD,0.29434830386919225,3
AI504432,0.2942982988078909,3
GM4956,0.2942816653840277,3
GM10433,0.2941052876022488,3
DPH6,0.29404688266370765,3
RNF183,0.29397623423093033,3
FGF7,0.2939567694664661,3
POLR2K,0.29395148078115624,3
ALDH3B2,0.29392642129016466,3
SLC37A2,0.293860676779107,3
INTS2,0.2937480751012455,3
BFSP2,0.2936830202743708,3
FREM1,0.2936336022732617,3
GLOD4,0.2935263856084377,3
4930431P19RIK,0.2934974434135564,3
SYTL2,0.2934291668399596,3
AU021092,0.2933386209146837,3
CAPN15,0.2933045423799529,3
WDTC1,0.2932560806404267,3
SPINK11,0.29311905050182346,3
S1PR1,0.29310124054137954,3
VMN2R46,0.2929157878148306,2
STOX1,0.29283780123347736,3
ID2,0.2927452793062681,3
CXCR2,0.29267597706882026,3
RSF1,0.2926399775985433,3
RADX,0.29263737491857433,3
TOR4A,0.29248612658576123,3
CAMK1,0.2924316861025614,3
MYO15B,0.2923857516883232,3
ENTPD5,0.2923718844910714,3
IKBKG,0.292365380119423,3
SNAI2,0.292278274330197,3
PRKAB1,0.2921839648611106,3
ZFP72,0.2921821477246764,3
SCAF1,0.29214338227105924,3
CD84,0.2919900652066007,3
PON2,0.2919803906879535,3
FLAD1,0.29182073717752127,3
ADAMTS12,0.2917410482581028,3
SLC29A1,0.29155734811461387,3
H2AC22,0.2915518346541784,3
PNKD,0.29152324632847626,3
TMEFF1,0.2914660409643605,3
CDK5RAP3,0.2914302080646581,3
B3GAT3,0.291157064524118,3
GBP9,0.29114265213527,3
OCEL1,0.2909647803957667,3
KATNB1,0.29088912153070856,3
TMEM107,0.2908667856797492,3
KCNJ4,0.2908615812566944,3
RUFY2,0.29082943038440584,3
GM8126|GM5799,0.2908079100424363,3
ALS2CL,0.2904477203451315,3
ZFP1008,0.29041764993536184,3
PARP11,0.2902850447324554,3
GM25107,0.29021305233722744,3
IGSF9B,0.29014881684602983,3
DUSP15,0.29006515984304154,3
WBP2,0.2900600755527681,3
SPTY2D1,0.289837078601431,3
SNAPC5,0.28976132972445523,3
MRPS11,0.2897390049812893,3
EGFL8,0.28971720240235604,3
GM14419,0.2896675887154421,3
IFT22,0.28966346634350004,3
KRTCAP2,0.2896267378945519,3
SLC25A53,0.2894645442959502,3
ATP10A,0.2894024056131987,3
SURF1,0.2892581866707157,3
H4C12,0.2892458707179831,3
TYRO3,0.2891384803596168,3
UVSSA,0.2891228367707159,3
GTF2A1,0.28900072221329065,3
DENND2D,0.2889545483766414,3
IL6,0.28883982941375375,3
ESR1,0.2887609895146381,3
THEMIS,0.28875013395578936,3
D630023F18RIK,0.2886763614435453,3
GM23458,0.28866934804245953,3
LSM8,0.2886679106169263,3
DHX16,0.28856307772013085,3
MSRB1,0.2885568531921819,3
XKR9,0.2885253505216121,3
FNDC5,0.2885191581268776,3
SERPINA3B,0.28847123710889544,2
LIN7B,0.2882340839462351,3
AHCTF1,0.2881926428994056,3
XPA,0.28802662141303376,3
GP9,0.28802527782101983,3
CCDC71L,0.2879804763305774,3
GM7988,0.2878518650514254,3
BBS5,0.28770015289771866,3
GM17767,0.2876726353736724,3
CENPX,0.28766622964692606,3
GPR3,0.28762609369710057,3
UPK2,0.2876144750448542,3
ABHD1,0.28758558154692754,3
GM22043,0.28750718440070416,2
AFTPH,0.2873662169829769,3
GM6286,0.2873615044617807,3
AGXT,0.2872686505820979,3
ZFP354B,0.2872404945501779,3
THOC1,0.28718526754201673,3
RBM38,0.28714781377057047,3
TPBGL,0.2868733377661194,3
PPP1R9B,0.2868598715838468,3
ESF1,0.28669072736606793,3
MAB21L1,0.28666144940613936,3
SNTA1,0.2865768350315503,3
RASA3,0.2865639828798054,3
COX4I2,0.2865281505885893,3
SAT1,0.2865280857260109,3
FAM162A,0.2864789079539319,3
PSMA3,0.28642688717077974,3
GM5511,0.28638325752241156,2
ZFHX4,0.2863416198815076,3
RPS8-PS5,0.2863298311952596,3
GM25091,0.2862734024056972,2
GM4742,0.28611291278300266,2
AVIL,0.28596083719395965,3
CORO1A,0.2859439883540631,3
CD59A,0.2858641692796393,3
GIMAP3,0.28584363999581575,3
A330023F24RIK,0.2858052389684811,3
GTF2E2,0.2857768636303953,3
RIMS1,0.2857685235628262,3
GM904,0.2857465050127183,2
PLXDC1,0.2855996099955165,3
LSR,0.28551268049189293,3
SNORA73B,0.28546527838107144,3
IL17RE,0.28541924288806536,3
DOP1A,0.2853859936232117,3
BRAT1,0.2852963899225756,3
SENP2,0.28516221837846917,3
A430078I02RIK,0.2850743690824535,3
EAR2,0.284698300000085,3
ANO4,0.2845968187898766,3
CCDC92,0.28458841563265164,3
MKI67,0.2845748615469554,3
FDX1,0.2844744486469591,3
NECTIN3,0.28443828850356784,3
ATG4B,0.28409133703340356,3
PPP1R14C,0.2840839096099119,3
FERMT1,0.2840042616098039,3
ALDH1A2,0.2839189595665071,3
CNTFR,0.283878844378903,3
AI463229,0.28369312056437984,3
BST1,0.28352624950372374,3
PNMA8B,0.2834933243440934,3
SLC16A14,0.28347031072230716,3
SF3B5,0.2834446170473506,3
DOCK10,0.28342161627143886,3
SEPTIN9,0.283343578053948,3
TPGS1,0.2832093060361206,3
LRFN4,0.2831511224291307,3
ARMCX3,0.28314865413837037,3
CCDC191,0.2828864217312716,3
PI4KB,0.28287133455964664,3
CASP9,0.28280589413998475,3
ZFP90,0.2826051321201825,3
SYVN1,0.28259690031921925,3
CCDC9B,0.28240479968361415,3
MCHR1,0.2824000419426725,3
TMEM250,0.2823729429381922,3
ALG13,0.2823532869037615,3
SMARCC1,0.28217019697649254,3
SEC23B,0.2819590817755602,3
TOP2B,0.2818972243230068,3
EIF4E2,0.2818353325110774,3
MTX2,0.2816304829912395,3
U90926,0.2816182213690879,2
GCLC,0.28149844393320805,3
N6AMT1,0.2814594208990954,3
ACTL9,0.28143560902027964,3
KCTD3,0.28134732640532495,3
SETD2,0.2813105603530767,3
PRDM11,0.28110790897302,3
ESYT1,0.28105365049514536,3
CDC42,0.28085315566504226,3
TRIM9,0.2808281217699241,3
WBP1L,0.2807480042173485,3
H1F10,0.2806442770443755,3
FBXO33,0.2804038247972731,3
FCGR3,0.2803081824988599,3
UBXN11,0.2801350121531681,3
PPP4R3A,0.28003113607176683,3
UTP18,0.2798252017127755,3
BB014433,0.2797520084213499,3
GM867,0.2796883108663831,3
SPTA1,0.2794033267722598,3
HARS2,0.27922007121563003,3
JAML,0.2792136234696359,3
ZFP748,0.2791605460575915,3
ZFP788,0.2791504398052625,3
SEPHS1,0.27889592985272116,3
FAXDC2,0.27869089067169983,2
MPPED1,0.2786755999208381,3
FBXL9,0.278618347059495,3
FAM89B,0.2786039860192648,3
APOO,0.2785545384316371,3
IGHM,0.27846773338786635,3
D030028A08RIK,0.278341720726424,3
GMCL1,0.2781656760640938,3
GPR87,0.27804258596003545,3
TNF,0.2779586277146462,3
CHAF1A,0.27793965184528097,3
GM7669,0.277821994252783,2
BCL2L12,0.2777650389482851,3
PSMD10,0.2774948669358889,3
TMEM44,0.27737930949742445,3
TUBA-RS1,0.2773589815152597,3
SLC25A25,0.27725367280584856,3
TMCO6,0.27716421656939066,3
COQ7,0.2771450964133688,3
H2BC7,0.2771416847252982,3
SRD5A1,0.27707709881673886,3
2810049E08RIK,0.27705321285906415,2
TXNDC5,0.27701097945680636,3
4930524B15RIK,0.27698637728407877,2
AGPS,0.27687130785703856,3
KRT18,0.27682286897305025,3
ADD2,0.276806003235916,3
GTPBP1,0.27659958476288454,3
ZBBX,0.27659542171503726,2
ZFP958,0.27646272066993477,3
GMPPB,0.27640969555932676,3
DDX49,0.27638226129010207,3
H2BC8,0.27630702565308735,3
EZHIP,0.27619328364117696,3
AQP2,0.27610289586824754,3
MFAP3L,0.2760577085215974,3
LOXL2,0.27591814521859265,3
SDR39U1,0.2758356962818137,3
SERHL,0.2757001884126434,3
KCTD8,0.27561103850673496,3
H1F8,0.2754964459703709,2
PIK3R6,0.2753909813762567,3
SEMA4F,0.2751738723037684,3
NOD2,0.2751187904472775,3
COA7,0.27507154741678247,3
H2-AA,0.27491438650484895,3
HS3ST1,0.27480861036297183,3
SLC35E3,0.2747616477683484,3
OSCAR,0.27473338928656954,3
TGM2,0.2745772908154696,3
CXCL17,0.27439869726888827,3
ZBTB46,0.27439620300967454,3
TMEM72,0.27426779028785125,3
ZFP119B,0.2742498507679744,3
GM15967,0.2741100112639874,3
PLCXD3,0.2740964183157982,3
TRIM14,0.2740674584555104,3
FOXRED1,0.2738267115468012,3
SRARP,0.27369797507248245,2
PLK4,0.2736891266435504,3
PIGS,0.27334572246557354,3
ZFAT,0.2733341046274902,3
SLC39A5,0.2732759535820131,3
PGLS,0.273259699456937,3
CCNJL,0.2732576386652685,3
GM6139,0.2731746963064681,3
PLA2G15,0.27314542845879,3
OR4F14D,0.27304240504092214,3
ZFP82,0.2729922935697744,3
CSTF3,0.2729683415865249,3
QKI,0.27292489758187816,3
P2RY10B,0.2729228232908391,3
COMMD10,0.27290785156833447,3
RNF215,0.27285233566128847,3
TMEM51,0.2728313262621599,3
TCF3,0.2727378184178609,3
MRPS18C,0.2726382469711864,3
H2AC8,0.2726141854311246,3
GNAI1,0.2725265015893392,3
C2CD2L,0.27223705251481467,3
TNK1,0.272052724242241,3
ADGRE4,0.27202187779257014,3
LRIG2,0.2719018138315951,3
GRIPAP1,0.2717657737345555,3
AIF1L,0.27125570992825776,3
SETBP1,0.27120654086966733,3
SLC39A6,0.27114014156914906,3
GM14137,0.27107383927922224,3
PHTF1,0.27103133711871613,3
ANO5,0.2709943825679179,3
BRWD1,0.2709593858491919,3
EIF4H,0.2709401378662905,3
EIF5A2,0.27093059442262857,3
AUNIP,0.2708776972105438,3
TSPO2,0.27075738854817993,3
UBE2SRT,0.2707333205015482,3
PRDM5,0.2707267183811956,3
CCDC78,0.27063981099393203,3
ZBTB24,0.2706258243431112,3
GOLT1B,0.27057469894953035,3
ARMC3,0.2705487712327892,3
PROK1,0.27047015403837077,3
SDC2,0.2704553155312397,3
ANAPC2,0.27035042779521085,3
SLC26A3,0.27003435527410496,2
BICDL1,0.2700118142279625,3
MMGT1,0.2700052957398279,3
SERPINI1,0.2699833291774501,3
AI839979,0.2699751461381956,3
DIXDC1,0.2699725940342986,3
9930111J21RIK1,0.26986388528414246,3
ISG15,0.2698339093072485,3
CNDP2,0.26978677350811897,3
MAGEE1,0.2695211558970233,3
TLE2,0.2694071363834876,3
LHFPL2,0.2693568682710155,3
SOST,0.2693170759519114,3
RIBC2,0.2692828538481797,3
IGKV6-20,0.2692610208941108,2
RELB,0.269241827164119,3
ITGAD,0.26920929424222206,2
MIPEP,0.2691118896438423,3
PLPP1,0.26910861171999834,3
NDE1,0.26904058582371554,3
RAD17,0.2690279697458617,3
HSPB6,0.26888434121700894,3
RFX7,0.26876165117142636,3
MORRBID,0.2687341774739379,3
ARL1,0.2682497364805023,3
E2F5,0.2682450842663315,3
GM25835,0.26815483322440764,3
TRIM47,0.26797369004983085,3
SMAD1,0.26795657730476247,3
GRIP2,0.2677638841878152,3
EDARADD,0.26755455990334726,3
MRPL2,0.26751506230395233,3
PKDCC,0.26739986641046487,3
GM7940,0.2673284060102652,2
SMPDL3B,0.267295756677047,3
OAS1A,0.2672727462298512,3
HMOX1,0.26704760940492694,3
ATP6AP2,0.26702387029685465,3
ROCK1,0.26684075270297253,3
MOSPD3,0.2668239443715245,3
GM9895,0.2668156211631257,3
POLR1F,0.2668064446142336,3
CDCP2,0.26680486329273023,2
IRF3,0.26645748302870015,3
ZFP729A,0.2661591659955969,3
UPRT,0.2661392353598247,3
PCDHB8,0.2660669204872768,3
MBD6,0.2659192492413807,3
B3GALT9,0.2657732446303799,3
SPATA20,0.26571610347026003,3
TMEM91,0.26562250721730474,3
NUP62CL,0.2656073505594852,3
HAP1,0.26553669915581324,3
TLR5,0.2654960304799803,3
RFT1,0.26542490565410753,3
SEMA7A,0.26535729862202534,3
TMEM120B,0.2651708316783455,3
TRGC1,0.26516388457067014,3
NUCB2,0.26503327946886507,3
CAV2,0.26493398787489647,3
TBRG4,0.2649165654879756,3
NUP210,0.2647113149527347,3
RFC4,0.2646595373765637,3
GM266,0.2645535651537105,3
SNORD67,0.2643290069746427,3
CDK2AP1,0.264244663945485,3
GM23969,0.26422811017009756,2
2310043L19RIK,0.26420463165789443,3
LOXL1,0.2641800485879498,3
GM14434,0.264132372144206,3
ZFP979,0.2640589618514439,3
SCARF2,0.26401073686199367,3
PPP1CB,0.26391686792905034,3
ACVR1C,0.26359985248016565,3
VAMP4,0.26350277708660735,3
PPP1R11,0.26350112735363956,3
SPAG17,0.2634180125458579,3
HNRNPUL1,0.26339252399648094,3
C2,0.2633280838842133,3
UQCC6,0.26326187920788485,3
TMEM128,0.26317251187994506,3
CCR7,0.2631297627117856,3
TJP2,0.2630572284528763,3
ZFP689,0.2630491346346509,3
SLC52A3,0.26304689109425966,3
OSBPL2,0.262969588906348,3
GM36266,0.2629664265810883,3
1700022N22RIK,0.2629384141976263,3
WHRN,0.2628865122472115,3
ABCB7,0.26283410240968397,3
EPB41L3,0.2627913902166342,3
SIX6,0.26278652644660305,2
LIF,0.26268626706197074,3
ATP8B4,0.26267087400207495,3
CDKN2AIP,0.2626059261387225,3
R74862,0.26253391491142414,3
DCTN4,0.2625092589143182,3
MAFG,0.2622658184995323,3
RTF1,0.26221437156645155,3
GM14410,0.2621142701075588,3
KCNE3,0.26205499998882303,3
CALU,0.2620017216327845,3
CD93,0.26174138281018294,3
GM52805,0.2616322146211014,3
VWCE,0.2616317907198855,3
CLIP2,0.26157689395954375,3
SLC25A39,0.2614834681446334,3
RBM8A,0.26140957469412857,3
ALDH3B1,0.26137019882442647,3
NAGA,0.26129119106978965,3
TMEM223,0.2611417403523379,3
SPSB3,0.2610522176531249,3
RAD54L,0.26100202263787253,3
CMTR1,0.26097761500924327,3
ZKSCAN1,0.2609465001997763,3
GGT1,0.2608866558042556,3
AP1B1,0.26054532830550986,3
GM22456,0.26045128010925345,2
ZFAND6,0.26041475315144513,3
IIGP1,0.2602164257503921,3
TARDBP,0.26016796770664136,3
LEFTY1,0.2601344082423579,3
USO1,0.260119371511679,3
NDST4,0.2600854554218636,3
PNLDC1,0.2600763773657631,3
2010308F09RIK,0.259964066047118,3
LENG1,0.25987519909472073,3
PAX2,0.25981516691756196,3
1110038F14RIK,0.25980888271242036,3
MBD4,0.25978783948256706,3
GPR20,0.25973867351241064,3
ZIK1,0.2596955254082486,3
FAM13C,0.25965441761736097,3
CAPN3,0.2595247153688935,3
GAL3ST3,0.2593491736524237,3
MGAT4A,0.2593258886086042,3
GM50477,0.2593101838239235,2
GPR68,0.25920579342818845,3
GM5134,0.2591369008926472,2
SEMA5A,0.2590994391150052,3
CD163,0.25906150893601226,3
F7,0.2590137347264749,3
TMEM220,0.2590032729506366,3
ARL4AOS,0.25895918333292833,2
SFT2D1RT,0.25885707948905773,3
ACRBP,0.25881879875607633,3
GM7666,0.25879612131103663,3
GUCD1,0.2587558740229954,3
TNFSF9,0.25875208601762884,3
TRAPPC8,0.25868938740803665,3
MARCHF2,0.258543163603926,3
COL13A1,0.25851399213804593,3
IFI44,0.25850699918273495,3
H3F4,0.25844653658918004,2
RPL21-PS14,0.2582699883857576,2
OXTR,0.2582206172459104,3
NLRP1C-PS,0.25819524034249375,2
UNK,0.2581872187217001,3
PCYT1A,0.25817808480587473,3
ELF2,0.2581366180609429,3
GM7085,0.2580990831820213,2
MYBL1,0.25779958638826755,3
GRID1,0.25779839140857713,3
ZFR2,0.25771658083125426,3
GM10509,0.2576884136445004,3
GM5815,0.25764405963912507,3
5530601H04RIK,0.25758689289383035,3
MTIF3,0.2575783040240626,3
VPS51,0.2573721258888196,3
GM23650,0.2573573575282613,3
COPZ2,0.2573318102484301,3
CACNB3,0.2571742108291121,3
CSTF2T,0.25691480956720175,3
