gene,mean_z,n
EDC3,0.7130956364007723,2
UBE2S,0.7130938549744658,2
AIP,0.7125879755681673,2
GLP2R,0.7124786734009028,2
NUDT5,0.7124596874628097,2
RBM8A,0.712348624718602,2
LGALS1,0.7123148618827384,2
ELOVL6,0.7121773358600558,2
TMEM208,0.7120191248675565,2
SBK3,0.7115672673514803,2
LRPAP1,0.7114369163118969,2
ARMC5,0.7113916596072076,2
KAT6A,0.7112296946743435,2
PSMA5-PS,0.7104143164113607,2
SNX27,0.7103910200362183,2
PPP4R4,0.71007380323967,2
DRD1,0.7093817831393598,2
CBX6,0.7093205792770682,2
SH3PXD2A,0.7091802381701197,2
GTF2H3,0.7091004456744178,2
SPC24,0.7090076001796536,2
SPRYD7,0.7089990550053547,2
AHRR,0.7089296719135694,2
AKNA,0.7085996655328434,2
NEBL,0.7084410805478565,2
NDUFA2,0.708125718329589,2
RPS19-PS1,0.7081051495238038,2
RPS19-PS2,0.7081051495238038,2
XIRP1,0.7079443802051041,2
MMP16,0.7078675583308478,2
GM34354,0.7078230191776798,2
DNER,0.7076675870352612,2
NDUFA5,0.7075238576555903,2
FBXO6,0.7074365226281172,2
LSM14B,0.7070159058526071,2
GM10284,0.7066727439029528,2
KCNG1,0.7062509627466889,2
AFMID,0.7061493251052599,2
TIE1,0.706083099639066,2
UBAC2,0.7058358643348035,2
ZP2,0.7054523742313942,2
2310002D06RIK,0.7053977825511606,2
TESK1,0.7053104527725645,2
CDK18,0.7050853916057207,2
DMKN,0.7047756240910606,2
LYPD6,0.7045823279158339,2
CASTOR2,0.7044696939968412,2
RASSF10,0.7043191902522182,2
ESPNL,0.7041904712025385,2
NRP1,0.7041866757359485,2
USP43,0.7034161846129952,2
TGFBR2,0.703348197390403,2
GM22513,0.7033185218220336,2
GM19605,0.7031825270295121,2
MDN1,0.703067612198242,2
JAG2,0.702745866398225,2
TANC2,0.7027032939700171,2
LAPTM4A,0.7025102521528013,2
PBX2,0.7022738935074689,2
AARS1,0.7020099489459066,2
SEMA6D,0.7018239543618592,2
TARBP1,0.70180025046716,2
2310061I04RIK,0.70179521341451,2
TUSC1,0.7016704373568832,2
UBE2L3,0.7016241862516419,2
HBB-B1|HBB-BS,0.7015303286827108,2
ANKRD13C,0.7008692098321672,2
SHMT2,0.7008262244627986,2
DAB1,0.7007678973568571,2
FOSL1,0.7001923347217163,2
NCCRP1,0.7000693138018915,2
GM32200,0.6998417222708366,2
DGCR2,0.6996520047952696,2
CD84,0.6995061646044838,2
PDE12,0.6994449997355884,2
ASPRV1,0.6992525955623536,2
FAM234B,0.6992407520794364,2
BANK1,0.6991897870244834,2
FBXL22,0.6991413009249434,2
LPAR2,0.6990552727667542,2
CNOT3,0.6990363309334964,2
PAM16,0.6989545006474885,2
AWAT2,0.6987270957559724,2
CD180,0.6986791722608189,2
1600020E01RIK,0.6984316870853144,2
APIP,0.6983881795832567,2
NF1,0.6981539677280142,2
HOXA7,0.6981261306324493,2
BAX,0.6981145220246577,2
MRPL40,0.6980671889995547,2
ARAP2,0.6976569474797014,2
GET3,0.6974387964905244,2
ANO1,0.6970806995410512,2
LCMT1,0.6969124522333519,2
FUT11,0.6967245944822444,2
EDA,0.6963965190461603,2
ASTN1,0.6963524215000666,2
ENOX1,0.6962833005375437,2
CACNB3,0.696161870640027,2
SLC30A2,0.6961219950394585,2
SLX1B,0.6959918604996556,2
GM10076,0.6959755756948734,2
FOXRED1,0.6956500028546373,2
USP44,0.6956144971484118,2
HIVEP1,0.6953032226298166,2
PCK2,0.6951006923929293,2
SAYSD1,0.6948650512608807,2
TNIP3,0.6948398486452884,2
TBL1XR1,0.6944347668766946,2
SLC38A6,0.6942183613908661,2
FCHSD2,0.6941945387363044,2
ETHE1,0.6940823737741417,2
ABCB9,0.6935977815175453,2
LRRC4,0.6933897451507087,2
EIF4G2,0.6932258427801701,2
BCAT2,0.6930549230578891,2
C330013E15RIK,0.6926209012104274,2
MRS2,0.6924586559345652,2
RPS27A,0.6924317631289826,2
MLF2,0.6922777671738849,2
CCL5,0.6919490746964907,2
RP9,0.691740138805372,2
TRIR,0.6916935486001881,2
CHIL3,0.6915535863067019,2
ALG8,0.6915475240862594,2
CLEC4A1,0.6914786441547969,2
FIP1L1,0.691310854529193,2
CLP1,0.6911674120528296,2
AKR1B1,0.6908979511136539,2
BRD3,0.6907618804784779,2
HAPLN3,0.6906873870967976,2
UBE2QL1,0.6901393765206204,2
SYNRG,0.6900356618153367,2
GM10275,0.6898122240164289,2
PYCARD,0.6897384668379598,2
SPINDOC,0.6893227468256684,2
ACP1,0.6892007981126164,2
CFAP90,0.6891931488825979,2
VSTM5,0.6888209429227965,2
GNA13,0.6886755217823001,2
EIF3C,0.6881473699136706,2
CUEDC2,0.6878325814266701,2
TET1,0.6878106959740907,2
MARK4,0.6876202394805067,2
LMAN2L,0.6873194384446681,2
ZFP142,0.6872820112220697,2
UBE3D,0.6871853949778162,2
BRPF3,0.6870375212496959,2
CHST3,0.687005846262764,2
TOP2A,0.6866344348594225,2
GM13481,0.6865332668469398,2
TGM4,0.6862728686512645,2
KLRG1,0.6862614939175248,2
CACNA1A,0.6862317219100629,2
AARSD1,0.686187997932721,2
CYP2S1,0.6858352128077274,2
GCDH,0.685727310934951,2
GM13882,0.6857153589612877,2
XPNPEP1,0.6856478647105906,2
C2CD4A,0.6856046109415904,2
TOR2A,0.6855613989044504,2
EMC10,0.6854466644378613,2
ADD2,0.6854255516495491,2
SLC17A3,0.6853778948542415,2
PRSS53,0.6853563549949052,2
UNC119B,0.6850075392093222,2
CCL7,0.6849701466498783,2
ARHGAP1,0.6849226120029811,2
ELP4,0.6847721253139478,2
RAD23A,0.6847296919372953,2
SMPD4,0.6843998763884308,2
VAMP8,0.6843591606554962,2
EXOC6,0.6842043675907297,2
SENP2,0.6840212195223849,2
FAHD2A,0.6840120831939349,2
ZKSCAN2,0.68389406520581,2
GM7435,0.683893114404296,2
FARS2,0.6835163759596867,2
GM16062,0.683262292209824,2
MTA1,0.6831061979722612,2
TNFAIP3,0.6830007472283113,2
SLC66A2,0.682985325437343,2
STARD8,0.6826607226844071,2
MRPS5,0.682596287264474,2
SMURF1,0.6825115564729827,2
RAB19,0.6824616192222965,2
REEP4,0.6823420010632059,2
ADAMTS8,0.6819702404673249,2
FARP2,0.6816374383217901,2
EML4,0.6812914584114051,2
RPL5-PS2,0.6811874395758665,2
TSC22D3,0.6811283838398967,2
GM18706,0.6810606744693906,2
LOX,0.6801686688178513,2
WDFY2,0.6800343244813563,2
ENPP3,0.6799772481167203,2
BATF3,0.6798283678881847,2
PUF60,0.6798242479693447,2
MORC4,0.6796206036913801,2
ARPP19,0.6793085912232067,2
GM17040,0.6792772985738981,2
IMPDH2,0.6789409363580406,2
TMEM256,0.6788351617691148,2
GM32688,0.6787476170660204,2
MAP1LC3B,0.6783161791849173,2
AFG2A,0.6782199169954869,2
SCNN1B,0.6781016088381786,2
5830432E09RIK,0.6777833098772807,2
RETSAT,0.6777148297137567,2
ZFP985,0.6774766208498685,2
GNG12,0.6774124514091208,2
CDK15,0.6774073824544671,2
RC3H2,0.6773049184336511,2
KANTR,0.67714126652044,2
IFITM3,0.6769119982259897,2
PRKCB,0.6765606662610828,2
TMEM35B,0.6762591878876829,2
CBS,0.6757124369039813,2
CCDC43,0.6752954770363259,2
GDNF,0.6752358535084133,2
NMRK2,0.6750841800958878,2
ATPSCKMT,0.6749956411926303,2
3110082I17RIK,0.6745973009512803,2
HMBS,0.6744927222353477,2
GM2897,0.673992578320421,2
BCL9,0.673812430013576,2
TLCD4,0.6732244337567576,2
FAM222B,0.6731090262874195,2
POPDC2,0.6729641216425387,2
OAS3,0.6729395764961706,2
MRPL48,0.6728276260766377,2
TXNRD3,0.6727297009571233,2
GM6311,0.6726812078893833,2
SNORA73A,0.6726204072857365,2
DCAF5,0.6725338453386598,2
RARRES1,0.6725044073449737,2
CARD6,0.6724533891270056,2
PARVA,0.672242578101474,2
KAT7,0.6720090618454355,2
SLC35B4,0.6719785968955907,2
CAMK2N2,0.6717948154375816,2
TMEM42,0.6715869424342253,2
ESR1,0.6714363193164921,2
GMEB2,0.6711247448735995,2
MICAL3,0.6710746497453501,2
ABCC8,0.6707777654050635,2
CCRL2,0.6707716805872496,2
TSEN15,0.6705395681238299,2
CNKSR2,0.6705268936369355,2
IL11RA1,0.6704796040608445,2
SPC25,0.6703142064030744,2
NDUFS8,0.6699934099444158,2
S100A1,0.6699672755150872,2
RFNG,0.6696915805400819,2
RAB31,0.6696090352876857,2
ZC3H6,0.6695600635467929,2
SLC39A11,0.6692388081968971,2
LST1,0.6691039958038814,2
TMEM250,0.669011081355659,2
CDC123,0.6688706156912129,2
DNASE1L2,0.6686206669170087,2
RARB,0.6683147336494437,2
MOGS,0.6678911640907723,2
SLC4A7,0.6678032424130886,2
NDUFA8,0.6677698296022436,2
ACSL3,0.667751496031378,2
NAALADL2,0.6675511920500686,2
ZSWIM1,0.6664794882472506,2
VAV2,0.6664291354648697,2
DNAJB2,0.6663113107357919,2
H2-M6-PS,0.666263018858587,2
FMN2,0.665986293964091,2
TESC,0.6658991940536487,2
C3AR1,0.6658323486813682,2
MTERF1B,0.6657902325874336,2
MGAT5B,0.665237331150706,2
NECAB1,0.6648790214142486,2
CLTB,0.6648451445345017,2
TMEM143,0.6642341918711043,2
ZFPM1,0.6640000786657831,2
PDE6G,0.6635745811677922,2
PRDX2,0.6633445180567523,2
GRK1,0.66330689925759,2
DDX3Y,0.6632275337492618,2
APOO-PS,0.6630867608563751,2
SERPING1,0.6628292862631506,2
EIF2AK2,0.6627594083250767,2
GRAMD2B,0.6627585164579097,2
HIC2,0.6626261297191895,2
APOD,0.6625039224054122,2
NDUFA13,0.6624381354048314,2
ITPR1,0.6624199408061241,2
DUSP13A,0.6618604738747284,2
HK1,0.6618337444122209,2
MMP12,0.6616938727603379,2
HSF4,0.6613365175367992,2
SULF1,0.6612912285418453,2
CBY1,0.6610803990216663,2
9930111J21RIK1,0.6604473749192808,2
ANTKMT,0.6601468438519391,2
MAP3K9,0.660097971330645,2
CPXM2,0.6597737482668958,2
ABCF2,0.659734550742025,2
ANKFY1,0.6596917614817551,2
BECN1,0.6596534630691568,2
SP2,0.6591843678298979,2
XAF1,0.6588565230791388,2
METTL26,0.6586181109578428,2
DHX30,0.6583405558443854,2
FGFBP1,0.6582989173329884,2
FAIM,0.6580602711091417,2
THUMPD2,0.6576102570640389,2
BMS1,0.6575244309031275,2
WDR41,0.6570473483408776,2
REEP2,0.6569957034206002,2
ALAS2,0.6569853035711134,2
PCBP2,0.6567442659950578,2
THSD7B,0.6564126164843733,2
MARK1,0.6561480502505739,2
CRYBG3,0.655490505429284,2
ZDHHC16,0.6553306004118907,2
TOGARAM2,0.6550461853341255,2
LANCL2,0.6548916069405015,2
NUP214,0.6538427184224298,2
THEM4,0.6537650911222106,2
GM33887,0.6537512493657933,2
DEUP1,0.6535526571169898,2
PLXDC2,0.6534853272840053,2
SOD1,0.6532284434142062,2
SGPP1,0.6528597385402846,2
DERL1,0.6527871946627588,2
NEURL2,0.652736814121903,2
COIL,0.6526477107782878,2
MYOZ1,0.6522805375052414,2
FAM162A,0.6519833182597133,2
LSM4,0.6516526626929926,2
EHBP1,0.6510852090134802,2
F830208F22RIK,0.6508986728306189,2
COL1A2,0.6506359508852086,2
NAV3,0.6504549157579792,2
SNX5,0.6504102620858038,2
MAPK12,0.6503997565160549,2
4930448E22RIK,0.6500071341857504,2
HSPA2,0.6499760282429505,2
ZFP282,0.6499716772122184,2
SMCHD1,0.6497676310479641,2
CSF1,0.6494999742234437,2
ARL14EPL,0.649229804652554,2
TELO2,0.648966658528247,2
MLEC,0.6489118368971611,2
WDR19,0.6489109743328964,2
PARP12,0.6481360333564401,2
NKAIN4,0.6480592912419372,2
STARD4,0.6480002670831926,2
CNN3,0.6478788192963907,2
9330179D12RIK,0.64730301390499,2
MS4A14,0.6472918786208773,2
TERF2IP,0.6461365142796556,2
SESN3,0.6460473675020972,2
FAM78A,0.6459082868719339,2
PRKCH,0.6456967667272802,2
C87436,0.6454174152093983,2
CDK5RAP1,0.6449663062026588,2
RABGGTA,0.644712278157294,2
EPN1,0.6445243462381414,2
GPX4-PS2,0.6444716009349603,2
SENP3,0.6443734020588253,2
FADD,0.6442831981635746,2
TES,0.6442704509319265,2
RBM19,0.6441666343123087,2
ECD,0.6441508691761302,2
CX3CL1,0.6440349015202521,2
NXPE3,0.6437537470070219,2
GRHPR,0.6436374748475326,2
XRCC3,0.6433798978774051,2
OGFOD2,0.6431107474094765,2
NR2F6,0.64296338818594,2
SCD3,0.6427636612805965,2
MRPL1,0.6427376310527347,2
PRR12,0.6427341252167368,2
UBAP1L,0.6427273470966518,2
UTP3,0.6426647924457713,2
ZSWIM5,0.6425599992235601,2
ADAMTS4,0.6423456591441778,2
EED,0.6422104081094935,2
PSIP1,0.6418583787061584,2
PSMG3,0.6417656231472856,2
EXOSC2,0.6415743570050126,2
TIAL1,0.6412072834505699,2
HCFC1R1,0.6411506515209987,2
WDR37,0.6407455796439046,2
MALT1,0.6406358940705108,2
PROB1,0.6405795905310914,2
THBS3,0.640542543228046,2
RNH1,0.640007130567394,2
LHFPL4,0.6398164303035156,2
GPS1,0.6397527849362983,2
ATP2A1,0.6388530634628107,2
1700030C10RIK,0.6387071142428751,2
DUS3L,0.6386768450486338,2
BAK1,0.638512818840802,2
GM20597,0.638335059003417,2
PSMD2,0.6376250551946515,2
PF4,0.6376147479088627,2
USP3,0.6373849128095432,2
PHACTR3,0.6373089383632989,2
GM3095,0.6372456933381424,2
DNAJC6,0.636864286204937,2
GM22634|GM23804|GM24305,0.6366775289332297,2
GM22634|GM23804|GM25679,0.6366775289332297,2
GM22634|GM23804|GM26444,0.6366775289332297,2
GM22068|GM22634|GM23804,0.6366775289332297,2
GM22634|GM23804|GM22317,0.6366775289332297,2
RNU1A1|GM22634|GM23804,0.6366775289332297,2
POMC,0.6366644263725156,2
ROR2,0.6365225150757394,2
IGFBP4,0.6361821143639776,2
CHST5,0.6361763083845806,2
ADAM10,0.6361445514202115,2
RAB24,0.6361287632354699,2
RPLP0,0.6361182675401562,2
PECAM1,0.6360141738248328,2
FADS1,0.6359499834897742,2
PRRC1,0.6356698575453126,2
PLXNA3,0.6354929204715969,2
ZFP449,0.6346137988828869,2
TRAF6,0.6341438610278536,2
ZCRB1,0.6338532334462429,2
RANBP3,0.633703417793794,2
ZFP729B,0.6336535092303817,2
A830036E02RIK,0.6335233139052584,2
RPL7L1,0.6329595355003806,2
MAPRE3,0.6327998158583051,2
CLDN24,0.6326935454470857,2
FLVCR2,0.6325920366268543,2
TBC1D30,0.6321262125323439,2
HABP4,0.6321010690555575,2
SGCA,0.6318523113630653,2
ZFP568,0.6317630006852684,2
SNAP47,0.6316291491264735,2
C5AR2,0.6315939370382933,2
ALDOART2,0.6314595507360612,2
ZC3H13,0.6313811896530621,2
DUSP12,0.6310100194746169,2
FAM149A,0.6307502422361098,2
COL4A2,0.6304714814516262,2
CLSTN2,0.6301919468137639,2
TMEM183A,0.6298343153893113,2
COL17A1,0.6298107645806067,2
DNASE1L1,0.6295183917008176,2
EFCAB14,0.6292973610039143,2
IZUMO4,0.6292201539723319,2
ANKRD63,0.6289464886950905,2
BRD9,0.6284858075143964,2
STIM2,0.6282092452879076,2
EPC2,0.6278738817670702,2
SPRYD4,0.62786834859532,2
RBM28,0.6277574216455124,2
FOXO6OS,0.6275023862373095,2
PLAC8,0.6273371997225254,2
MAML2,0.6271839785390897,2
GM4575,0.6271631727324691,2
STK36,0.6270434650119595,2
OGFR,0.6268180829058196,2
ELDR,0.6267476990465355,2
NFIA,0.6265727317441683,2
FAM114A1,0.6263878569207506,2
COPG2,0.6259086421364208,2
PPP4R3B,0.6258253845847956,2
IL2RG,0.6257869062956599,2
RASGRP2,0.6256782350200902,2
KIF15,0.6256489545057965,2
PLCD1,0.6255998457461853,2
SERAC1,0.625324057150059,2
P4HA1,0.6252653367891206,2
ZFP93,0.6248248700253681,2
HMGN5,0.6246832684550161,2
C1QTNF3,0.6246753942810427,2
ASCC2,0.624664433193748,2
COMTD1,0.6244896114751343,2
ACKR4,0.6241928951219134,2
ING1,0.6240720316650614,2
SF3B5,0.624064518753291,2
GM33302,0.6240161271044881,2
VPS8,0.6237133293309802,2
TMEM108,0.6235811021352372,2
MAB21L2,0.6234744407710071,2
COL15A1,0.6234022531444156,2
ARPP21,0.6229944881526157,2
PARK7,0.6229754592298551,2
RWDD4A,0.6228561709836868,2
ALDH1B1,0.6228187468257873,2
KHK,0.6228140309770985,2
ALDH3A1,0.6226881782645218,2
ABCC12,0.6224032194118775,2
NDUFV1,0.6215355930491187,2
BORCS8,0.6212818601746709,2
C630043F03RIK,0.6210763512188189,2
PIN1,0.6206234902535309,2
TRIM35,0.6206222562525953,2
GIPC1,0.6203693203669892,2
MLXIPL,0.620072909876078,2
PSD,0.6200480849530425,2
NUDT9,0.6196738071661709,2
FRAT1,0.6194014085312172,2
SLC5A11,0.6192588201844131,2
FEZ1,0.6190393781213874,2
ZBTB7C,0.6187281409150711,2
RCN1,0.6186472105458826,2
ABHD10,0.618570301742194,2
2310011J03RIK,0.6184208840205687,2
KCNA4,0.6183698732415226,2
RRM2,0.6183353585732533,2
GBP9,0.6180517871756976,2
GM807,0.6178961956055793,2
4930505N22RIK,0.6175248330971231,2
RIC8B,0.6172880682368015,2
BRD7,0.6172663429328296,2
MUC1,0.6168511769269897,2
GM7538,0.6165409716311634,2
PLXNA1,0.6163755799202464,2
ALS2CL,0.6163102978158184,2
YY1,0.6163062434864749,2
SIRT4,0.6160534295604172,2
RIOK3,0.6160320908634132,2
TIMP2,0.6157056698547374,2
SNCA,0.6155559357849962,2
POLN,0.6155486720680028,2
MRPL49,0.6154700754239495,2
CARM1,0.6153779838690423,2
BYSL,0.6152021594246073,2
GRIA2,0.614958534165715,2
SMIM36,0.6148481955197037,2
DIS3L,0.6142885414809319,2
GTPBP6,0.6142250041135313,2
NCAM1,0.6135987578940638,2
LDLRAD4,0.613416341748571,2
GM36266,0.6132517811506287,2
BLOC1S6,0.6130902364857104,2
NCLN,0.6129760446881819,2
TMEM199,0.6126954457492076,2
MYDGF,0.6125497232205139,2
OMP,0.6125452257022144,2
PRRX2,0.612247678078084,2
LACC1,0.6118305173279782,2
MED20,0.6110538261199726,2
PHACTR1,0.610847866527315,2
AKIRIN1,0.6106163796651877,2
CDC34,0.6104559082165294,2
SUMO3,0.6101578113652874,2
ZFP280D,0.6100813825348983,2
ELOVL7,0.6097672741174983,2
SYN1,0.6092454462440031,2
TCEANC2,0.608961930540219,2
SLFN8,0.6088613811962404,2
GM5047,0.6086904897772832,2
AKR1E1,0.6086512753085958,2
IFI30,0.6085889219418935,2
GM7507,0.6081994456084139,2
MAPK10,0.608053077278594,2
NDN,0.6080350793593473,2
TNFAIP8,0.6076684893986631,2
ITGA3,0.6076617868299666,2
SPN,0.6072915177453525,2
B3GAT1,0.6069373354762246,2
SPOUT1,0.6069124283428994,2
NFKBIL1,0.6068639801669921,2
NAPB,0.6068372737452259,2
ITSN1,0.6065595685659715,2
RPL23A-PS3,0.6065438022761582,2
ADHFE1,0.606191753503706,2
GM47113,0.6061202267773951,2
NCOA4,0.6060090985839948,2
OAS2,0.6059313440522517,2
ARPIN,0.60565302631212,2
SPNS1,0.6055678136337155,2
PANK2,0.6054321364882405,2
AP1S1,0.6053636436981817,2
PM20D1,0.6052623201812759,2
ZBTB4,0.6050755768286001,2
MAS1,0.6048376513234128,2
MMP25,0.6048069861211853,2
LAGE3,0.6047653374852211,2
TLR7,0.6045419775470063,2
MRM1,0.6045237302976388,2
LGALS3BP,0.6041576879551486,2
CRPPA,0.6041026152812369,2
OR51V8,0.6039780462055722,2
PIP5K1C,0.6038018236496352,2
SYNE4,0.6035286099113679,2
NPM3,0.6034248756212015,2
TBC1D2,0.6033291597545081,2
GM3671,0.6033218441497025,2
POLD2,0.6032551775791697,2
RRBP1,0.603201185178938,2
FNTB,0.603095011130791,2
DDAH1,0.6029569843301772,2
LYST,0.6028613755739007,2
TBC1D22B,0.6026864759971309,2
G0S2,0.6021159358239131,2
COL11A1,0.6021126347146807,2
SNX22,0.6021086894158136,2
KXD1,0.6020805185271753,2
2310039L15RIK,0.6020721927687308,2
GABPA,0.6017952664957388,2
SMAD5,0.6017404719694358,2
GOLGA2,0.6016163399140217,2
DAPK1,0.6014794465538225,2
LAMC1,0.6013571762834572,2
KLHL25,0.6011434552527037,2
CCDC157,0.6006708209076783,2
LUZP1,0.6005782241716711,2
FIS1,0.6005434520910413,2
STRADA,0.6003150748563388,2
KRT18,0.6000877786197694,2
HOXB5,0.5999486663934065,2
SRPX2,0.599830075103726,2
ARMCX4,0.5997746093083179,2
TEX38,0.5993980314670975,2
UBXN8,0.5992654910318248,2
GALNT7,0.5989818877320772,2
HEPHL1,0.5988555460649916,2
POLR1E,0.5985643759005381,2
PLPP3,0.5984556300478262,2
GM5655,0.5983880442736995,2
NDUFA7,0.5976839534916139,2
RRAS2,0.597646059312393,2
EZR,0.5976316575128151,2
POP1,0.5976231919073669,2
PUS3,0.5975562353292744,2
SP110,0.5973460467878833,2
CAB39L,0.5969308090138554,2
ANKRD10,0.5965924549505328,2
MPDZ,0.5965359332569977,2
AMMECR1,0.5964728484208905,2
ALKBH6,0.5960948928603578,2
GM16409,0.5960126546671592,2
TSR3,0.5959974545003072,2
USP31,0.5955533170062313,2
SRSF4,0.5950027030420724,2
SNX15,0.5946770946036604,2
PCBD2,0.5946219122534222,2
SEC61G,0.5944771548403516,2
GPR171,0.5944638801719503,2
NME3,0.5943920337592287,2
NAA38,0.5942301111092061,2
LYPD2,0.593997179453605,2
PARTICL,0.5936129044756785,2
TNKS2,0.59335913135101,2
CDCA8,0.5932980903062699,2
SLC25A37,0.5928468326917258,2
CDC25A,0.5928310589331944,2
SLC3A1,0.5923094991066928,2
HOXAAS3|GM57749,0.5922779126174685,2
SIKE1,0.5920531498941928,2
RAP1GAP,0.591667510149207,2
SSNA1,0.5916371916201676,2
GM10654,0.59162235866882,2
CDH5,0.5915565888170282,2
TOMM40,0.5914504454684065,2
CPB1,0.5914119485468206,2
TPRKB,0.5913915812436654,2
MRPL51,0.5913478346840073,2
1700037C18RIK|GM41410,0.5909751149714375,2
ANKHD1,0.590801484064279,2
HNRNPA0,0.5904842943063333,2
DACT3,0.590426798217996,2
U2AF1,0.5901274102069789,2
GET4,0.5901107204865965,2
LIMS2,0.5899216949857132,2
RP1L1,0.5899168607485447,2
BDH2,0.5898464027368594,2
TREX1,0.5897829146979398,2
SPTB,0.5895893752477841,2
MXI1,0.5894612627232368,2
IL10RA,0.5894442877820787,2
FOSL2,0.5893776501048562,2
RNLS,0.5892144258809638,2
SIPA1L2,0.5892094898791892,2
G3BP2,0.5889050147194448,2
DNAJC30,0.588694458368476,2
RPS10-PS2,0.5885785624359511,2
ALDH2,0.5885158649510678,2
PBX3,0.5881523117227581,2
LMX1B,0.5879269925050654,2
DTWD1,0.5876810260518257,2
ZFP11,0.5876299586974176,2
GM17546,0.5876254358092446,2
CINP,0.5873654158817664,2
BAP1,0.5872966998967151,2
RPS4X,0.5870709815390227,2
9130401M01RIK,0.5866993445714678,2
RPL36AL,0.5865862451387405,2
TTYH1,0.5865074150114874,2
NT5C3B,0.5863980466538503,2
LRRC8B,0.5859507403398531,2
RAB11FIP1,0.5859232115288837,2
CHD3,0.5858567043603302,2
PLEKHF2,0.5858153280758718,2
MYL9,0.5857318008664684,2
GLMP,0.5856535630735289,2
MASP1,0.5854918723384773,2
LIPH,0.5854783533223754,2
SLTM,0.5853766101545278,2
PLD3,0.585130512925876,2
TIMMDC1,0.5849895491861923,2
FBXO32,0.5849140806359074,2
NRBF2,0.5843016218301964,2
TRAF7,0.5842271744843224,2
PEX3,0.5842074997530994,2
PYGO2,0.5842003822272431,2
SLC35C2,0.5837458448884171,2
2610027K06RIK,0.583676292740355,2
ANXA6,0.5835725074836393,2
ALOX15,0.5835112045795144,2
DPP6,0.583462512215967,2
ATE1,0.5831623446236978,2
NR1H2,0.5830768585525813,2
AVPR1A,0.5828438349650389,2
TSPO,0.5827743582445316,2
PHACTR2,0.5826840375728031,2
GRIK4,0.5823533560553263,2
CELF2,0.582125442278683,2
NOP2,0.5821243837618864,2
RNF170,0.5819628480504063,2
HUS1,0.5815509786732025,2
HSD17B12,0.5814471554910174,2
5830444B04RIK,0.5813776266064469,2
FBXL8,0.5812802375810634,2
A430078I02RIK,0.5811028249655739,2
GAMT,0.581024813264771,2
ZFP518B,0.580648696350891,2
RPS6-PS4,0.5805110160530561,2
RRP1B,0.580435740414045,2
MRPS18B,0.5803562708301729,2
TRP53INP1,0.5803521596213326,2
PDIA5,0.5803061614316196,2
KRT7,0.5802388662202722,2
S100A9,0.580177486015518,2
SLCO5A1,0.5800852763259573,2
LY6D,0.5799899851324326,2
MTG2,0.5799694736555487,2
RPS20,0.5796108380950666,2
STX4A,0.5795997186631091,2
SMAP2,0.5793424378483548,2
DGLUCY,0.5790472097273023,2
1700001O22RIK,0.578814503830309,2
GM31785,0.5787370788378354,2
NMBR|1700016L04RIK,0.5784802984938716,2
MCM9,0.5784503267128285,2
GTF3A,0.578383032407211,2
PPM1J,0.5783673307032919,2
SRCAP,0.5781657080139122,2
ANKS1,0.5779917483589113,2
TPM2,0.5776508447129916,2
TOR4A,0.5776333905748923,2
E2F4,0.5775083272975133,2
ST8SIA5,0.5764360059109053,2
MRPS12,0.5762208528373609,2
EXOC3L,0.5760239237673402,2
SMS,0.5760145592553845,2
GBF1,0.575869516977822,2
KATNB1,0.5753408098388075,2
LTA,0.5753239187151844,2
9330111N05RIK,0.5751046295700879,2
SFT2D2,0.5746977077799201,2
TSTD3,0.5746787607274364,2
TCTE2,0.5746128266603215,2
FHAD1,0.5744524635410425,2
GM6682,0.574414334418976,2
GMPS,0.5741980702013304,2
PVALB,0.5740678184546553,2
PMF1,0.5740665622147816,2
TMEM116,0.5740438309070475,2
S100A8,0.5732885624257165,2
GRK3,0.5732187114848908,2
ZFP622,0.5729242280233955,2
GSAP,0.5728427184790184,2
RWDD2B,0.572665316116283,2
FZD8,0.5724586770744512,2
NCAPG,0.5724285790884215,2
RRM2B,0.5723940307419082,2
POLA1,0.5723021686410048,2
ZFP703,0.5722967827587041,2
H2-DMB1,0.5722505129278945,2
CLCN4,0.5721733578751478,2
UBQLN1,0.572163910167517,2
GM4462,0.5721583482599203,2
NEK6,0.5719867679324049,2
RILP,0.5718192907150221,2
SNORA81,0.5716163292780007,2
NDUFB4|NDUFB4C|NDUFB4B,0.5711087121913591,2
ZFYVE16,0.5709409621010675,2
1110002L01RIK,0.5706743858026742,2
NECTIN4,0.5705906004561225,2
P2RX3,0.570519921204991,2
SGCG,0.5704841782122575,2
LRRC70,0.5703481921077358,2
RBX1,0.5700382690008774,2
KCTD11,0.5697204977376602,2
ETV1,0.5695523317152893,2
TNNT3,0.5695053035079023,2
MDM4,0.5694348239759244,2
PSTPIP2,0.5693031362539287,2
LRRC75A,0.5688541180559858,2
PIAS1,0.568733508369432,2
MYH4,0.5685082270625663,2
TNFSF12,0.5684856411189403,2
SLC35G1,0.5684671993297817,2
SLC38A2,0.5684666043515277,2
MRPS16,0.5684338272738779,2
PTPN18,0.5683821769692958,2
H4C17,0.5681734838893858,2
ATP5PO,0.5681646527105559,2
ABHD14A,0.5681010887361415,2
PTPN7,0.5680557448914708,2
TSFM,0.5678250097708234,2
1700056E22RIK,0.5674232309468111,2
BCOR,0.5673248010399624,2
CLEC9A,0.5669701451891672,2
P2RX4,0.5668689041880597,2
USP21,0.5662583846448561,2
