gene,mean_z,n
CLIC5,0.5159220102488139,3
MMUT,0.5158393984928079,3
TMCO3,0.5157561702624962,3
PAQR5,0.515624141588991,3
SOX18,0.5155827229639088,3
ACADSB,0.5153017929701987,3
PKIB,0.5152936773522457,3
NDEL1,0.5151581346128179,3
EIF4E3,0.5150243646764326,3
CRYZ,0.514916814908382,3
GM53207,0.5148986929896362,2
SMURF2,0.5147436861848004,3
PFDN5,0.5143892437589,3
SLC2A4,0.5141959472996614,3
PEX11G,0.5141710996005081,3
TMEM102,0.5139899926636974,3
PPM1J,0.5138920447478903,3
SNORD89,0.5138396833799805,2
D16ERTD472E,0.5136730169825672,3
PAPOLG,0.513257480875504,3
NUDT2,0.513249868749808,3
SOS2,0.5131671964194751,3
ARXES1,0.5131105251711364,3
PDGFC,0.5130884467034006,3
MED16,0.5130129098080259,3
SDHAF1,0.5128224957022752,3
XDH,0.5127539901633532,3
GPC6,0.5125747184797121,3
ATP1B1,0.5124569222088086,3
ATP8A2|GM57492,0.5124343757586671,3
DTX2,0.5123941851743296,3
ART5,0.5123352143371306,3
0610005C13RIK,0.5122650286223952,3
CYP27A1,0.5122341604029504,3
ELMOD1,0.512158550411949,2
ALPK3,0.5121555968313156,3
AKR1B8,0.511929182687949,3
UBAP1,0.5118776437258165,3
H2BC22,0.511831051733651,3
LAMA4,0.511693978805224,3
AGER,0.5116467933210115,3
NCKAP1L,0.5116167845503917,3
ORMDL2,0.5115920364993459,3
DAB2IP,0.511568273717782,3
FGL2,0.5114991565972858,3
GM3005,0.5114989604942127,3
FGFR1,0.5114194827270252,3
SLC25A40,0.51125952790282,3
CHRM2,0.5112377975063451,2
TEAD1,0.5111205059135305,3
SUPV3L1,0.5109593292588842,3
FBLIM1,0.5108773498414302,3
CFAP126,0.5108225951534014,3
ABCB8,0.5106433604994566,3
PIRA2,0.5106159895068211,3
CFAP300,0.5105416490119318,3
FUT10,0.5104965881356118,3
IFIH1,0.5104523887558382,3
SRL,0.5104474705089371,3
GM9949,0.510426047622921,3
TRMT2B,0.5103796809468168,3
CTNNA1,0.5102962954287931,3
PTCH2,0.5101015732544049,3
ACAT1,0.5100799181931328,3
LMCD1,0.5099845532862237,3
CPXM2,0.5099070461967306,3
APLNR,0.5098970488510464,3
FPR1,0.5098163380581417,3
PTGDS,0.5097965883615124,3
ACTN4,0.5097298976742446,3
ANGPT2,0.5093223271286847,3
AI597479,0.5093129528164027,3
ENO3,0.5092337642132382,3
UBIAD1,0.5091201541695202,3
SS18L2,0.509092714771629,3
TMEM242,0.5090449489510837,3
PLOD2,0.5090449097492921,3
TPRG1L,0.5088567755918048,3
OPHN1,0.5086977556691389,3
MERTK,0.5086897639018234,3
PTK2,0.5086885371651498,3
FXYD7,0.5086164123503907,2
MRPL41,0.5085091136571303,3
WDR41,0.5084957674793903,3
CHMP2A,0.5084658393111027,3
SLC6A6,0.5084520306606809,3
NOTUM,0.5084066590691537,2
GM5113,0.508387270487994,3
USP8,0.5083785394257619,3
NKAIN1,0.5083364602327638,2
H2-K1,0.5081912338530099,3
ITPR1,0.5081519986686279,3
MTCH1,0.5080318118830904,3
TFE3,0.5080206250993885,3
PRKAA2,0.5079648583331718,3
COX6A2,0.5079619266585684,3
TM9SF3,0.5078800810560389,3
DBIL5,0.5077650991590309,3
ACADM,0.5074498136431741,3
UNC5A,0.5074472395491824,3
GM15972,0.5073192837559946,2
SEMA3G,0.5072614546564106,3
NRN1,0.5072184135817343,3
ERRFI1,0.5071825071455857,3
CNKSR3,0.507158986785996,3
GM266,0.507090617312163,3
MFSD10,0.5069719277508566,3
ACER2,0.5068677821088972,3
SNTB2,0.506766374503499,3
TOM1,0.5067017612214232,3
GNPDA2,0.506640935159286,3
RND1,0.5066338724302165,3
MAP3K5,0.5065121207554434,3
PPARG,0.5063914329229385,3
F420014N23RIK,0.5063625048013108,2
PIP4K2A,0.5063293706444979,3
MSANTD5L,0.5063079268997159,2
DARS2,0.506042815313363,3
CAR5B,0.5059826923278855,3
CSDC2,0.5059641667762159,3
TEKT5,0.5057643490550764,3
PLSCR4,0.5056681056110485,3
SNORA70,0.5055981107626942,2
ZFP91,0.5055704435150494,3
SPTBN5,0.5054135744851339,3
RIN3,0.5053143795309895,3
TULP1,0.5052417792897314,2
FFAR2,0.5052199283251418,3
AR,0.5050359052064001,3
RGMA,0.504784251511392,3
DHRS1,0.5047059436344808,3
ASNS,0.5046692073960889,3
CYBC1,0.5044741918177015,3
PTAFR,0.5043440939804577,3
DRC3,0.5042869534611394,3
COX2,0.5042531583803566,3
DNAH2,0.5041329390545632,3
MAT2B,0.503673873436112,3
EXOSC1,0.5036134197356027,3
CP,0.5035566571614543,3
CORIN,0.5035019090125388,2
ID4,0.503472545500265,3
0610043K17RIK,0.503402387534491,3
GM14322,0.5031554271417996,3
ERFE,0.5031397934632243,3
H2BC27,0.5030657461657078,3
NCBP2AS2,0.5029481459158328,3
GM29688,0.50293152370757,2
EHF,0.502807827309086,3
GJA4,0.5027763477952706,3
CAB39L,0.5023732397620673,3
C130074G19RIK,0.502241406103047,3
GM50470,0.5021575643814192,2
FAM177A2,0.5021347507501926,2
GM4956,0.5020770303398917,3
MYO19,0.5018144298418017,3
COMMD9,0.5017078403734597,3
TMED1,0.5016945327605217,3
FAM151A,0.5016284277929258,3
TLN2,0.5016208594521084,3
CLEC4E,0.5014052168488997,3
D930015M05RIK,0.5012814901391099,2
FGA,0.5011815856070762,2
BIRC3,0.5009806908578522,3
GM8326,0.5009623786324698,2
BMI1,0.5008859172363331,3
NR1H2,0.500871149136624,3
SERPINB6B,0.5007408215247401,3
PDK2,0.5005139874283718,3
ACAT2,0.500454678996699,3
TRIOBP,0.5004366088192029,3
TNXB,0.5003919552687454,3
URGCP,0.5001832770784301,3
SERPINB9,0.5001767734189725,3
FOXO4,0.5000870328015011,3
NYNRIN,0.5000668091326821,3
D5ERTD579E,0.4998931337588257,3
DPP7,0.49963843301326527,3
GM6184,0.499567264084543,2
ARHGAP29,0.49935098968609176,3
SELENOW,0.49930263160928434,3
SIGLECG,0.4989511625856986,3
FOXC1,0.49881857653011635,3
ZFP111,0.4987859203297668,3
SVIP,0.49851830438886857,3
AA414768,0.4984489127678222,3
DUSP10,0.4983677223825753,3
PODN,0.4980402541471256,3
PCK2,0.49800101033998523,3
PRKRA,0.4979862886754489,3
PRTN3,0.4979425100720309,3
NENF,0.49789778277696506,3
CFAP99,0.497641945450638,2
GASK1A,0.4976207275012009,2
NADSYN1,0.4976098029531107,3
ANP32A,0.49757668214968215,3
NAT8F5,0.4974868891419747,2
PTGR3,0.4974111073715019,3
MRAP,0.4973292816507749,3
LOXL3,0.4973282267553529,3
MSANTD3,0.4972597943050343,3
COL4A3,0.4972350167452748,2
CNPY2,0.4966804115061554,3
TRIM32,0.49665723063673917,3
KCNT2,0.4966466325667782,3
PIRA2-PS1,0.49646440547853044,2
GNB5,0.49643900186277,3
CRYAB,0.49643299307448846,3
FAM20B,0.49641431794321195,3
KMO,0.49624864641910005,3
GPD1,0.4962200311645084,3
EMC6,0.49604651943222117,3
APOL6,0.4959918454769969,3
RNF185,0.49582776419482283,3
MRPS2,0.4957901132248368,3
DNAJC17,0.4957617555763085,3
SBNO2,0.49569611011305637,3
SLC9A6,0.495644753492702,3
SMIM20,0.49555968634908343,3
SPAG17,0.49551071419486725,2
PSMB7,0.4955051176412108,3
NT5M,0.49544707546755923,3
ADAMTSL5,0.49543129119896684,3
BMPR1B,0.49524355954501964,2
OSBPL3,0.49519690607880884,3
CFAP53,0.49516610160516433,3
1600010M07RIK,0.49505231612591755,3
ZFP446,0.4949821147897069,3
SERPINB6A,0.4948867919549235,3
POLD4,0.49480913964711104,3
CPNE3,0.49460709473212017,3
ADCY4,0.4945734826915819,3
SCAMP5,0.4945000704069455,3
SRP68,0.4943922434125803,3
TMCO4,0.49437864041525986,3
GM30082,0.49423923378755924,3
CCDC198,0.4939329775978265,2
MFSD2A,0.4938980588478097,3
TRIM56,0.49385915468065517,3
MSRB1,0.49385670634648315,3
CHP1,0.4936602225821356,3
IGKV17-121,0.4935045867924221,3
PHOSPHO1,0.49349138150693883,3
SCN10A,0.49347352406295547,3
RABL2,0.49333698557435685,3
LEPROT,0.4932847724810434,3
BBOX1,0.49328038504199817,3
BCAS1,0.4932268160113602,3
GPR160,0.49321745761769337,3
RETREG2,0.4929731265750295,3
JDP2,0.49295284429405256,3
CD8B1,0.4928136030137317,3
PHF24,0.49259479155849023,3
RHOB,0.4925714913699177,3
GM48552,0.4925117775744244,2
CSMD1,0.492445783485377,3
IER3,0.49244382772437917,3
LRRC41,0.49231033433529237,3
NOD1,0.492302639032713,3
SMARCD3,0.4922095212250432,3
GM36161,0.4917964182169558,3
SLC66A3,0.4916735170258763,3
PXK,0.49133420568563063,3
VAMP8,0.491291056878975,3
VPS28,0.4912264184650967,3
C1S2,0.49110386304031856,2
GAA,0.49104492382603765,3
ABL2,0.49100583353701294,3
IRX3,0.4909493607910517,3
DTNB,0.4908521370526652,3
COL5A1,0.4907894243814684,3
POLR1HAS,0.4907088778367235,3
CETN2,0.4905384284716341,3
ACOX1,0.4903763115092301,3
RALA,0.4902393314482281,3
GBE1,0.49023678152068473,3
FAM174B,0.49016453203985444,3
RELL2,0.48964855301559856,3
MYLK2,0.4895337593644558,3
GNG13,0.4895249437538318,3
ITGBL1,0.4894493789599959,3
SNF8,0.48918818909374573,3
CDO1,0.4891733967343188,3
LYST,0.48912561246005765,3
RETNLG,0.48911213834274747,3
EXTL1,0.48904630133368193,3
IMMT,0.488994572832082,3
MSANTD4,0.4889772233118901,3
SIRPB1B,0.4889521883769558,3
HOXA5,0.4887955197567717,3
GM10167,0.48874517750218655,3
APLP1,0.48862845598898685,3
PLEKHO1,0.48845428414236197,3
HCAR1,0.48839648576028133,3
SERPINA3B,0.4882442333144155,3
OSBPL11,0.48815172176179383,3
ZNFX1,0.48810808444820025,3
IGLV1,0.4879826918287191,3
SMARCAL1,0.48795864331691247,3
GM13199,0.4879001448678785,3
BFSP2,0.48788164684462765,3
GSTM7,0.4878310254505978,3
BOLA2,0.4878217046016904,3
CCDC115,0.48779967274355357,3
KARS1,0.4876607183781985,3
CD200R4,0.48746958024164205,3
TTLL13,0.48733741573505845,3
LACTB2,0.487263303379798,3
CDH5,0.48719710631015367,3
HDDC3,0.48716424764788974,3
AHSG,0.48711368553744344,3
RNF215,0.4870473766559231,3
TTC36,0.48701544346059283,3
SLC35F1,0.4869198876809164,3
ADSS1,0.48689382255503943,3
KANK1,0.4868853420613442,3
RHOC,0.4868212730363141,3
CNR2,0.4867362812098688,3
PLAT,0.4867019105945969,3
RBM47,0.4866373673246591,3
BAK1,0.4866156672453787,3
SLC16A3,0.48660833804563985,3
ETFA,0.4865353156466168,3
ERMP1,0.48651037608499587,3
CTNND1,0.4864248900664931,3
GABARAPL1,0.4863932213420066,3
SHANK3,0.4863778330334982,3
3300005D01RIK,0.4863358831271123,2
LRATD1,0.4862841043037555,3
ALG5,0.48620998211790384,3
BAG1,0.4861854525176044,3
CHRM4,0.4861564271360659,2
GOLGA5,0.4861554397114532,3
AK2,0.48610694206884775,3
WNT2,0.48584134649086735,3
FHL5,0.48557422543355405,2
H2BC8,0.48537718620549747,3
SERINC2,0.4852360963706704,3
NCKIPSD,0.4852193962011631,3
GCLC,0.4848817284826119,3
T2,0.48485128807545214,2
TPBG,0.4847106979535852,3
POLR3D,0.4846920844785254,3
FAM168A,0.48455687551716164,3
ZFP518B,0.4845159947013784,3
A4GALT,0.48450786910417176,3
AGPAT2,0.4844444964109483,3
IGKV1-110,0.48413733741584153,3
COL4A5,0.4841328173556796,3
ADGRF3,0.4841226586739243,3
A530053G22RIK,0.48411431737006483,2
MYOZ1,0.4840996131887971,2
A930007A09RIK,0.48407158356712515,3
ZSWIM6,0.4839738188689082,3
NEPN,0.48396964711224816,2
ASIC3,0.4839181511583624,2
ECHDC1,0.48371145141257976,3
DCTN2,0.4836886426412839,3
ODAD4,0.48363062918249516,3
TNFAIP6,0.48351699963288935,3
CYP4F13,0.48347147089089254,3
SERPINA10,0.4833644942484949,3
FAM83E,0.4833541110556976,3
EPHB1,0.4832424983822034,3
KLF15,0.48315356618737876,3
DFFA,0.4831380549077012,3
ZFAND1,0.48310903093085905,3
PAX1DT,0.48286380305203674,3
GM19765,0.48280735861614016,3
TRERF1,0.4827226534619989,3
IGKV4-58,0.48271893737585736,2
VAMP5,0.48233800463051385,3
CTHRC1,0.4820372872078523,2
MACF1,0.48184265817471683,3
CPQ,0.48161677226214983,3
RAG1,0.4816144524075356,3
STAC,0.4815607039282388,3
DISP1,0.4814050787623039,3
UQCC3,0.4812986916213476,3
GM7251,0.4812287087983786,3
RPS12-PS1,0.48118279844224154,2
TSTD3,0.48116714248038045,3
RPL38,0.4809404006099549,3
SMPX,0.48090570357635365,2
SLC25A20,0.48090279255219937,3
LAMTOR2,0.48078529409433163,3
HIGD2A,0.48077494621232847,3
4930592C13RIK,0.4806282443766987,2
PIP4P2,0.48052393799311083,3
PXMP2,0.4804384265808987,3
TCTE1,0.4804299418843505,3
GM9918,0.48035804795917203,2
ACKR3,0.4799420009482495,3
NRBP1,0.47993255019708475,3
OR13A19,0.47977551359207327,2
GPX1,0.47971409471311205,3
NKD2,0.47953058105804797,3
MUC20,0.4795188230329311,3
ADCY9,0.4793743138745638,3
INPP4A,0.4792912649113865,3
RPL31-PS16,0.4790886029962908,2
KLHDC9,0.4790429386966502,3
DIP2B,0.4790163946360799,3
GM7413,0.47896441439922266,3
CES1D,0.47893117766684107,3
GM12669,0.478807439063279,3
SH3BGRL,0.4788069424237436,3
BRSK2,0.4787968309282967,2
ASB18,0.4787506518670333,2
UTS2R,0.47872422574131224,2
D930028M14RIK,0.478700364120856,3
MAGED1,0.47859202939539003,3
TRIM63,0.4785349999350455,3
DYSF,0.47846206323103463,3
COL13A1,0.4784114475161749,3
LRRC28,0.478352466189397,3
HAS2OS,0.4781512841463684,3
GSN,0.4780428811430359,3
TOP1MT,0.4776980686541033,3
DNAJB14,0.47768941619917316,3
GM9396,0.47766193874605894,3
CRACR2A,0.477632382974094,3
DPYSL2,0.47760531758341535,3
SGCE,0.47756847333131053,3
MMP17,0.4775658846643704,3
BMP6,0.4774352370960917,3
SLC38A1,0.4774006535226399,3
A930011G23RIK|RASGEF1B,0.4773821180350026,3
HIBCH,0.47736572279884965,3
OXNAD1,0.4773444252299576,3
HERPUD2,0.47729893083085767,3
TMEM268,0.4770534429292334,3
MCCC2,0.4770227310213366,3
SPEG,0.4769349391567767,3
RTL5,0.4768843515996057,3
RAB17,0.4768083731011467,3
UQCRQ,0.47661011459609043,3
GM6222,0.4765155242987144,3
AKAP12,0.476503348240709,3
CAPN6,0.47643701176656067,3
SCRN1,0.4762204427147633,3
NDUFS7,0.4761028516752166,3
ATP5MC2,0.4759620524207599,3
ALKBH2,0.4759224627225482,3
BLVRA,0.47573294526025095,3
DPYSL3,0.47566914289134904,3
FITM2,0.4754934412667991,3
GM17228,0.4754458043562534,2
ADGRG5,0.4753350824321279,3
MYCT1,0.47526732943847505,3
KCNJ2,0.47524457830264505,3
ACAD11,0.4752349389105868,3
ITGB3,0.47513868730751496,3
R3HCC1,0.4751346486888739,3
TMTC4,0.4750399195749286,3
C3,0.4750072057530877,3
FXYD1,0.47500711265394563,3
HPS6,0.4749509335089306,3
GM15408,0.4748586378442396,3
SLC11A2,0.474813345903738,3
SPON1,0.47468260802701717,3
NCAM1,0.47441533483489634,3
ST6GALNAC6,0.47433706545726023,3
RITA1,0.4742657874725927,3
RFTN2,0.4741173924503075,3
GM5628,0.4739315711827153,3
2310039H08RIK,0.47386888682942274,3
ZFP57,0.4738101888977091,3
KIF9,0.47376045219343693,3
TMEM88,0.4737089189773635,3
DHTKD1,0.4736483382856176,3
VASN,0.4736283166408997,3
9330179D12RIK,0.4736106704105755,2
IL17RA,0.4735669099273978,3
CES4A,0.47351962907887457,2
POGLUT1,0.4734886967232254,3
TRPV2,0.4734883364392967,3
TCF15,0.47326583357793556,3
SNW1,0.47319789304232135,3
UBA1,0.47306720644960026,3
NLRC3,0.47299601893519694,3
OGDHL,0.47269493155651493,3
OAZ2,0.47245646937465163,3
GM13282,0.4724360714389591,2
ACSS1,0.47237757783353623,3
SLC2A5,0.472312659561392,2
SLC7A7,0.4720936213210917,3
TRNP1,0.4720500969551149,3
CCDC51,0.47204659727903236,3
MYLK3,0.4719796769303452,3
ATP6,0.47192769823051933,3
CC2D2A,0.4718561891133127,3
UNC5B,0.4718137611829714,3
TM7SF3,0.47178548411537885,3
GBP4,0.4717658522249322,3
HOXA2,0.47173395237628474,3
NUP133,0.47170525709872263,3
HAPLN1,0.47158556583568595,3
TSPAN7,0.4715459388371374,3
MXRA8,0.4714355310433584,3
GM17068,0.4713728362880036,2
ST3GAL3,0.47126901304505253,3
NDUFS4,0.4711683609343273,3
ZFP967,0.47096971355644596,3
TALDO1,0.47096658234172634,3
TK2,0.470961193867669,3
PEX11B,0.4708886544523305,3
PIM3,0.4708444980275326,3
RASSF4,0.47063365667141177,3
DUSP6,0.47063127732984045,3
H2AF-PS1,0.4706248866346829,2
TMEM218,0.470623337851889,3
ATP8B5,0.4705549700905704,3
LARGE1,0.4703835373610868,3
PNPLA6,0.47024398933977896,3
MTSS1,0.47016968580096274,3
CCR1,0.470088226947245,3
TRBV13-2,0.47007527588782855,3
FAM131A,0.4700200777355316,3
SEC14L3,0.4699963015364039,2
NRIP1,0.4699349490010531,3
PHF21A,0.4699233363564359,3
GUK1,0.46991984371642576,3
MPEG1,0.4696352739880821,3
SLC35E3,0.46963465748566374,3
CCDC113,0.46962791587482366,2
PSMF1,0.46958712275754144,3
PEX16,0.4695172401294547,3
DERL3,0.46942888532919674,3
NEDD4,0.4693566536599442,3
RRBP1,0.46931202081769,3
TOP3A,0.46921966989104497,3
UCP1,0.46905933111266057,3
B430319G15RIK,0.46903777188600504,3
DUSP14,0.46895045668375657,3
FSD2,0.4685244922487309,3
A330009N23RIK,0.4684884437438534,3
TESK2,0.46848765956275235,3
ECD,0.4684636814361254,3
ZFPM2,0.46844708900192084,3
PUS10,0.46841632272752437,3
DMRTA1,0.46834083423155265,3
MECOM,0.46831197320007734,3
ABCB11,0.4682914680426173,2
RAB31,0.46776615894251633,3
RBM20,0.467763859100053,3
SELP,0.46749796055647846,3
TANC1,0.4674788714045433,3
LIMS2,0.4674743238807866,3
C1QTNF4,0.4674364596983591,3
MASP1,0.4673466638392176,3
ACY3,0.4672739561541516,3
BCL6,0.4672531916890701,3
SBSN,0.4671110107530394,3
NSA2,0.4670977610453122,3
GM4013,0.4670963107769141,3
DMAP1,0.46697870010738113,3
PDE4A,0.46684737750466737,3
SPIRE1,0.4667908730402008,3
RFLNA,0.4667843077482895,2
APBB1,0.4665628835149229,3
PLK5,0.46651175285619667,2
ADAMTS20,0.46649200088121107,3
CARD11,0.46643726036412864,3
LCN2,0.466273595330307,3
TRIM10,0.4662729781287279,2
ZFP354A,0.4662508686060658,3
GM36283,0.46623974801925666,3
ENPP2,0.4662345639291618,3
DGCR2,0.46617991118632524,3
2700062C07RIK,0.4661116812434342,3
SNX2,0.46605192953824054,3
PLEKHJ1,0.4656301552274568,3
CRACD,0.46556830545515027,3
RHBG,0.4653189397037038,3
NUDT14,0.46524695333042415,3
AIFM2,0.4651801072871651,3
GPR108,0.4649726492810435,3
DNM2,0.4649551301292356,3
CD81,0.4647247868664081,3
GM18212,0.4647226459403543,2
TRAPPC12,0.46460981706292775,3
PCDHA4,0.46451831757117873,2
PHRF1,0.46451028660966825,3
MAN2B1,0.4644881711597531,3
KLRK1,0.4644840093158753,3
CEP85L,0.46447099856383467,3
PLA2G7,0.46443226255406717,3
ACOD1,0.46437057267776166,3
H2AC10,0.46431574303063844,3
DDI2,0.46422262511115736,3
TMSB10,0.46420981385444343,3
NHERF2,0.4641407570762163,3
ECT2L,0.46411154701870705,2
GM17634,0.4640536824677254,2
AU021092,0.4639909252400132,3
MAP3K14,0.4639797122835055,3
CLDN10,0.46383254095038406,3
GM33044,0.4637799026888336,3
PLXNA4,0.46333560379438454,3
WNT2B,0.4631933012473867,3
GM30948,0.4631781432932386,2
WWC1,0.4631711914278939,3
TCF20,0.46316804093945024,3
RSAD1,0.4631034138832885,3
HOPX,0.4628487607458351,3
GABRE,0.46269033194225,3
EPHA1,0.46258029387906113,3
VGLL3,0.4625056072938026,3
TCF24,0.46248495290209174,2
CAMSAP1,0.4624570795192997,3
KLRA8,0.4622407312403845,2
LTC4S,0.46219921404813397,3
TMEM204,0.46215354007216153,3
KCNJ15,0.4619580782573039,3
TNFAIP8L3,0.4619095911508269,2
CD200,0.4616540944560517,3
MCEMP1,0.4616341699301841,3
ABCC1,0.4616262808689923,3
TICAM1,0.4616068430915791,3
TRIAP1,0.46159032371500414,3
LRRC9,0.4613866759837509,3
PPIC,0.4613798870385782,3
EDIL3,0.46135484181752695,2
CRCP,0.4613509538232908,3
EOMES,0.4610488496684943,3
APOL9A,0.460970125151318,3
TEKT4,0.46088577395191527,2
PRUNE1,0.4608821759847804,3
PM20D1,0.4606587025002094,3
CD72,0.46063612588244945,3
AW209491,0.4605994149254644,3
DENND6A,0.4605274964875263,3
MMP15,0.46020906875968004,3
TSTD1,0.46001272904805574,3
MEF2B|MEF2BL,0.4598586197184143,3
GYS1,0.45983701411386835,3
2610528J11RIK,0.4597613802068175,3
RGS2,0.4596939175847126,3
TGFBRAP1,0.45967960718555645,3
HYAL2,0.45967432750766246,3
THTPA,0.4594694200267708,3
SHISA8,0.45931388431702785,3
ENO1B,0.45930498978372913,3
ADGRA2,0.4592841145469544,3
PLLP,0.45924513564581404,2
FLYWCH2,0.45911663409733633,3
FAM118A,0.4590685916912353,3
RAB7B,0.4589648936262905,3
GATA1,0.4587721013472239,3
PRELID2,0.45870896209911277,3
ST8SIA4,0.4586914578914936,3
FAM136A|GM30502,0.45868901087525854,3
WFDC3,0.45863083992274506,2
GRM1,0.4585920780152858,2
AURKAIP1,0.4585780764273029,3
9330159F19RIK,0.45849218580664103,3
SLC52A2,0.4583029904693779,3
HAND2OS1,0.4582058637271089,3
ANKRD29,0.4581275761233233,3
PBX1,0.45806940919132627,3
KLHL14,0.45789557236131134,3
CCR3,0.45789148337768376,3
PLSCR1,0.45788339783400195,3
MBLAC1,0.45785034619250875,3
RPL3L,0.4577475615833716,2
BCAM,0.4576863926072067,3
KLHDC7B,0.4572600777338968,2
PNPO,0.45725265566577783,3
SPEF1,0.457082405115242,3
PRSS34,0.4569204951207137,3
EEF1AKMT3,0.45687215765212985,2
2310015D24RIK,0.45679476981472605,2
TSC1,0.4567741857684955,3
TBC1D7,0.45672381801664425,3
GM867,0.4566172442931552,2
NDUFS5,0.45657845144039905,3
TIMMDC1,0.456378544376801,3
CTSO,0.4560809399727022,3
H2-T25,0.4559895558175446,2
DCAF12,0.4559844794171335,3
9130023H24RIK,0.45589017065506116,3
PPP1R42,0.45588881711592416,2
PCGF3,0.45576160092382006,3
H1F6,0.4557463570187002,2
DRAM1,0.4556953911841819,3
EPB41L2,0.45567196405633764,3
CYP11A1,0.455497705469975,3
UBE2E2,0.4554957367617787,3
SIL1,0.4554583231363185,3
SAR1B,0.4554538818199061,3
TSPAN15,0.455250007081323,3
ART4,0.45523218950261857,3
BET1L,0.45517266204617757,3
INTS10,0.4550915484911906,3
CYB5A,0.45496594328231765,3
IGHV9-3,0.4548175742339177,2
GM4767,0.45470271481787333,3
GPR68,0.4546450954984806,3
PDHA1,0.45458384139814756,3
TM9SF1,0.45453946547581897,3
ORM3,0.4544460654392903,2
GM16143,0.4543983851689377,2
SERTAD1,0.45409887149359346,3
IGHA,0.4540285138596018,3
D130043K22RIK,0.45389930699605135,3
ATXN7L2,0.4536055229959178,3
ADH1,0.45359407488368925,3
CYB5RL,0.45352227723644806,3
ZFP956,0.4534201778106876,3
SLC17A9,0.4533572351650474,3
GABRA4,0.4532838745391289,2
LDB1,0.4532187135370065,3
2210416O15RIK|CUEDC1,0.4531985869447526,3
KCNA6,0.4529754822675737,2
SDF2,0.4529480393063606,3
UBXN2A,0.4529352974898408,3
HEMK1,0.45292215328469343,3
IL22RA1,0.45288208624392373,2
FBXO4,0.4527653933557983,3
AFF2,0.4526871431079713,3
ATP6V1C2,0.45253882220950115,2
RAVER2,0.4525242942790608,3
PPA2,0.45250010940295776,3
GM12224,0.4523453824293168,2
TBL2,0.45212686139817276,3
MTHFD1,0.45207326473825366,3
SLC6A4,0.4520686257290481,3
PPP2R5D,0.4520134298744562,3
KREMEN1,0.45200183343692196,3
9630028I04RIK,0.4516278618142097,3
ZIC5,0.4515474296383866,2
DOCK6,0.45150253339944335,3
RAMACL,0.4512525448231402,3
SLC22A15,0.4512312611040063,3
RTN3,0.4509526936134733,3
CXCL14,0.4508498130268634,3
ORMDL3,0.4506850568357483,3
ARHGAP39,0.450669698090936,3
PSMD8,0.4504329019841351,3
GAS6,0.4502909337283882,3
SCARB1,0.44995232040500605,3
JPH2,0.44986640298831554,3
GLI1,0.44985681629958224,3
EFEMP1,0.4496085209833062,3
ATAT1,0.44959433528165915,3
ANTXR2,0.4495590723998833,3
MID1IP1,0.449372147016975,3
KLRG2,0.44936569657686737,2
ASPG,0.4492169434447826,3
KANSL3,0.4487017128375554,3
ABCA5,0.44833169885168617,3
PPP1R16B,0.4482397342985978,3
GNG2,0.44819170005988235,3
IRF7,0.4481449860469993,3
SMIM27,0.44811580014043817,3
EEF2K,0.447953827075043,3
GALR2,0.44776031433956726,3
SERPINH1,0.4477592811345285,3
ACTA2,0.4476799679818553,3
IGHV1-77,0.4476455765608485,3
FCRL2,0.44760799786225575,3
LMOD1,0.44747663997305526,3
PVR,0.44744475105694065,3
AGO4,0.447428034106105,3
H2-DMA,0.44736196787716337,3
SNX10,0.4473240419779812,3
IFI211,0.44730648999919165,3
MGST1,0.44703767699024405,3
FIG4,0.44695571121718486,3
EHHADH,0.44694811479706004,3
NIT2,0.4469076035691983,3
CPN1,0.4468993239396413,2
PITRM1,0.44688744941018443,3
HHEX,0.44675026564553066,3
CYSLTR1,0.44663401815875564,3
1700047G03RIK,0.446197637667858,2
GPN1,0.4461866926708444,3
EPB41L5,0.44581330603778646,3
CARMIL1,0.44541803164574517,3
OXSR1,0.4453947268102763,3
PCOLCE2,0.4453549803206371,3
FABP4,0.44531503338667283,3
ADAM28,0.4452121556695014,3
ZNHIT1,0.4451574508847999,3
MKRN3,0.4451444410185832,3
GM15867,0.44511923057673786,2
ATP7B,0.4450236427539021,3
RNF113A1,0.4448768632400726,3
RFX3,0.4447123353655175,3
ZBTB37,0.44459880940247265,3
NOL4,0.4445602039367184,3
RHBDD3,0.44452710670894274,3
SGCG,0.4441764509650101,2
LIPT1,0.4440627711093436,3
SOCS1,0.4440469689263387,3
RAMP3,0.4440215207281521,3
GM15232,0.444015370737604,3
HNF4A,0.44399588306948284,2
GM32389,0.4438979154846597,3
CHD3,0.44389742425311374,3
RNY1,0.4438658928391297,2
TECTB,0.44341190219798765,2
PSMD2,0.44331674786823755,3
EIF2S3X,0.4431985784782249,3
USP2,0.44319495339444154,3
PRKG1,0.4431830873286439,3
CRYBB3,0.443129296040539,3
CD79A,0.4430787197801931,3
PRPF19,0.44303862882959283,3
IGSF1,0.44294828727084945,2
ALX4,0.4427403623446161,2
1110059E24RIK|GM54192,0.44261095837596326,3
SGMS2,0.4425238849580963,3
3830432H09RIK,0.4423998265493618,2
ASGR1,0.44221690768070054,3
NFATC2,0.4421222138144005,3
THNSL1,0.4420769607891491,3
DMTN,0.4420248748260917,3
BACE1,0.44200909395606613,3
NDUFV2,0.44192096072496073,3
TRAV16,0.4419066297612442,3
