gene,mean_z,n
BCL7C,0.5146705806881643,7
TMCC3,0.5146166242718466,7
TSR2,0.5144753771853013,7
TRAPPC9,0.5144699880317284,7
ACOT11,0.5144291337171505,7
GM23287,0.5144279747234898,2
CD27,0.5142689738953676,7
RAPGEF3,0.5139803285737203,7
ZFP612,0.5139722167181602,7
NDST3,0.5138655651763322,5
UBE2N,0.5137697764215047,7
RRNAD1,0.5136498926859555,4
CHSY3,0.5135113561818466,7
SNORD13|GM57763,0.5134690412489558,2
GABRA4,0.5134555352255237,4
TRMU,0.5134090288842469,7
MYEF2L,0.5133300057003022,6
ZBTB2,0.5132083180724336,7
AIDA,0.5131905413024036,7
TRPM8,0.5130909133366496,5
ZFP821,0.513036481458251,7
NOP14,0.5129630164714127,7
PSPH,0.5128136771771071,7
BTBD7,0.5128000290029063,7
UTP25,0.512655188925701,7
ZFP174,0.5124171104068621,7
FOCAD,0.5123650135123515,7
ZFP691,0.5121014367822446,7
ZUP1,0.5118809268662526,7
GFPT1,0.5116895833655188,7
XPO7,0.5116554704660138,7
FAM122B,0.5115846043100238,4
PARP3,0.5115609089379316,7
PELI2|GM6498,0.5114478638620401,6
MYH1,0.5113570453845788,6
KLHL20,0.5113306140036464,7
BUD13,0.5112216704373297,7
NOL10,0.5110799797407031,7
TRAPPC8,0.5110377758594988,7
TACO1,0.5109944400959125,7
GM13420,0.5109493076848816,3
GTF3C5,0.5109187339092656,7
UBE2L3,0.5108731994649817,7
CARS2,0.5107199212475148,7
NAA40,0.510663795719538,7
SYCP3,0.5105658043327538,5
MMP8,0.5104473737127918,6
SCYL3,0.5104441852493059,7
ZFP184,0.5103979659015648,7
TTC39D,0.5103720620561638,4
PITPNC1,0.5100754070256001,7
ZW10,0.510019936087773,7
GM19951,0.509997712869813,6
A330023F24RIK,0.5099955118978418,7
NFIB,0.5099172819754769,7
GM6906,0.5096507812602786,6
USP47,0.5095587037218791,7
TBC1D14,0.5095385491880063,7
SYVN1,0.5094121894958789,7
CCDC194,0.5093291357388077,4
DOP1A,0.5089831312025049,7
NEK1,0.5089465416883825,7
OR5M3B,0.5089345063559041,2
BPNT1,0.5088946709402432,7
CBR1,0.5088842844349327,7
WDR72,0.5086440757557036,5
KCTD5,0.5085444072060084,7
GM17045,0.5085366506401195,3
MDFIC,0.50841394581011,7
4930556M19RIK,0.508361203141972,7
MBD1,0.5083185766077779,7
RAD9A,0.5082814338692818,7
TEX9,0.5080927645872801,7
DMD,0.508059232853926,7
DGAT2L6,0.5080424875634515,2
PSME4,0.5078573857486385,7
CECR2,0.5078198173558268,7
OXSM,0.5078054542023938,7
GM13689,0.5077198067614994,6
NSRP1,0.5076578460727406,7
GM15712,0.5074169686246268,6
SRRM1,0.5071735590690872,7
TIA1,0.5069554801968171,7
BTBD8,0.506934642473761,7
TRMT13,0.506933779299726,7
ENAH,0.5069133563997492,7
DLG5,0.5068106634463642,7
DAPK2,0.5068034560867705,7
CPNE9,0.5067690134739511,5
VAC14,0.5067443772316989,7
LINS1,0.5063620280078502,7
NDOR1,0.5062617203593293,7
RXFP3,0.5061903432554965,4
SNX24,0.5059362215481439,7
ORAI1,0.505907003256468,7
TGS1,0.5059068402099434,7
USP44,0.5058573530626256,3
IDH3A,0.5058453079888751,7
RHOBTB1,0.5057045221788392,7
USP31,0.5056626072384703,7
DCP1A,0.5055945935404388,7
SLC4A1,0.5054998235161077,7
ARFGAP1,0.5054739032005894,7
UBE2SRT,0.5052554908150099,3
CHAMP1,0.5052149766055776,7
PURB,0.5051260620312783,7
IGKV11-125,0.5050831906694402,4
SEC16A,0.5049696595721419,7
OLFR111,0.504801300910888,2
TMF1,0.5047170268279961,7
STX18,0.5044835306131582,7
CAR2,0.5044052046126162,7
GTF2F1,0.5043350822614122,7
ADCY10,0.5043208144250076,6
YTHDC2,0.5040367299778338,7
HSD17B4,0.5039748432306256,7
PSMD12,0.5039559046875962,7
POMT1,0.503885280845828,7
GLRX,0.5035489161403668,7
GREB1L,0.503406618113311,7
CEP72,0.5033203158933656,7
KLHDC7B,0.5032170811310039,7
EPS15L1,0.5031529302497303,7
ANKRD28,0.5030838237494122,7
CFLAR,0.503045048457982,7
LUZP1,0.5029044655195362,7
CYP2C50,0.5028957776743058,7
RBM34,0.5027001293303476,7
CKAP5,0.5026526885023912,7
BC051408,0.5024592363257536,4
SMC3,0.5024079851726942,7
SMARCC2,0.5023433028975048,7
TAB1,0.5022438451553374,7
SNRNP48,0.5021833716421964,7
TMEM79,0.5021558866764401,7
L3MBTL2,0.502105456082023,7
SART1,0.5019115257723316,7
HDHD3,0.501890249862446,7
RNF169,0.5012237546026964,7
9330111N05RIK,0.5010154869452984,5
GM5939,0.5007480594100127,4
MARK4,0.5007479738783422,7
SMOK3B,0.5006713342006952,4
H2AL3,0.5003779678751883,3
BRD9,0.5002698611397494,7
ZFP638,0.5002082394877444,7
NOL3,0.4997692463640372,7
PITPNM2,0.49971837191694146,7
LZTS1,0.49968183106837133,7
INPP4B,0.4993207225732396,7
KNL1,0.4991984213508439,7
ATXN2,0.49910652181391385,7
ZFP109,0.49896968837703237,7
GM6368,0.4989040887543614,4
GM2420,0.498901288668842,3
ANK1,0.4985562425238799,7
WDR91,0.49841071408672744,7
GPRC5A,0.49832903881235796,7
CCNT2,0.49830225187708327,7
KLHL18,0.49815450801898303,7
BEND3,0.4981540976856487,7
KIFC3,0.4981002474034439,7
CELSR2,0.49793728923669145,7
NMI,0.4978443693142162,7
TARS,0.4978427238915143,4
SV2A,0.49779957015102316,6
MC5R,0.4977685585645145,4
CLCN6,0.49773222486617785,7
SENP5,0.497679286514545,7
SPAG7,0.4975769629548057,7
ZFP692,0.4975304161559086,7
TRIM9,0.49727815858892643,5
EGFLAM,0.4972546748513929,7
ZFP619,0.4971721196707421,7
RAB1A,0.4971688100473523,7
FBXW8,0.4971308199386003,7
TNNT3,0.4971017640618693,6
BAIAP3,0.4970331068112505,6
ZFP791,0.4969273416913916,7
KLRA10,0.49673325546465336,3
USP15,0.49652862500920997,7
SRSF2,0.49647594740237083,7
CFAP210,0.4964566140057883,3
TMEM52,0.4960396365584523,5
ALG12,0.49564590217546417,7
ACOT1,0.4956071581598798,7
USP10,0.49556612858855925,7
ARNTL2,0.49527229517774624,4
CSAD,0.49526512773890363,7
BCL2L2|PABPN1,0.4951657029282038,3
MUC13,0.49515499976749544,5
CAMK2A,0.4950364558155502,6
RSKR,0.4949961869828098,7
CAML,0.49443218396594263,7
VMN2R23,0.4943883205461658,2
ZMYM3,0.49435328456640965,7
EIF5B,0.49413200646790123,7
STFA2L1,0.4940348375733113,6
CHCHD10,0.4940224087304393,7
F930017D23RIK,0.4939958311520804,6
N4BP2,0.4939568194893816,7
PMPCA,0.4939409727099037,7
DZIP3,0.4938579512447218,7
MTHFD2,0.49383676334488025,7
ADAMTS9,0.4938151211323246,7
GM379,0.4938108312630547,3
HARS,0.4935582535568751,4
HDC,0.49348375101770525,7
INTS12,0.4933211226852427,7
MLST8,0.4930328883821255,7
GM12852,0.4929442429507098,5
PRIM1,0.49291161840471337,7
COTL1,0.4927720291668904,7
MYBBP1A,0.49262233340822487,7
RESF1,0.4926095494152315,7
GM18120,0.49260115802027304,5
IQSEC1,0.4925907691147046,7
RAB3D,0.4923997197006406,7
KANK1,0.49236009913867523,7
ARHGAP20,0.49212772266060717,6
4930533N22RIK,0.4920967809579193,4
LHX9,0.4918899780369997,5
GM4951,0.49169275867169987,4
RRS1,0.49132036738939516,7
PDE4DIP,0.4912625135268883,7
PHYHIP,0.4910735398184016,6
GM5422,0.4910701839168648,6
GM12057,0.49064361776138266,6
1700108F19RIK,0.4904481119089774,6
TBX6,0.49040604545312416,7
RHBDF2,0.49035366882803,7
HMGXB3,0.4902967358802845,7
INSM1,0.48979976558007515,3
ALPK3,0.4897699241522253,6
KEG1,0.48954571960756343,7
USP5,0.4893923679056931,7
LRSAM1,0.4892373193813458,7
ST8SIA6,0.4889935233589325,6
ZC3H12C,0.48885456892567686,7
SNX27,0.48880348223067543,7
CHRNB1,0.4886358493081942,7
4930432J09RIK,0.4885122421757128,3
HNF4AOS,0.48828975600067415,7
GM29674,0.48826002990925604,3
TNFAIP2,0.487991439373842,7
PATL2,0.4879440895443491,5
TEKT4,0.4879426491502345,3
SEC23B,0.48764999471423554,7
GM14400,0.4876438626010512,4
DMXL1,0.4876257027434036,7
PLCXD3,0.4873503859521614,5
MMAB,0.48715355614052147,7
SF1,0.4870128557185058,7
CDC34B,0.48685983364323804,4
ESRP2,0.48670110216531315,7
CCP110,0.48664756920619673,7
OLFR267,0.4865925139247698,4
VPS37D,0.4862972384886601,7
WHRN,0.48623866201108024,7
TTC26,0.48617950768604257,4
ESPL1,0.4861395153359068,7
CFAP53,0.486136676963997,5
TRIM40,0.4858623698474621,4
PLCG1,0.4856174802738276,7
AARS2,0.4852512255837925,7
PHACTR4,0.4851493058934006,7
AFF2,0.48511915441371967,6
GSDMD,0.4850665567945693,7
SRSF6,0.4849854803244234,7
IFIH1,0.4848275869035585,7
RSBN1L,0.48481933145218453,7
TSPO2,0.4846449870662038,6
KCNG4,0.484545581824374,6
PYM1,0.48441449664831204,7
ASB12,0.48438848964203207,3
GM18225,0.4843551183948985,5
VMN1R55,0.48425312126123243,5
PDK4,0.4842395800914546,7
KLF7,0.48409065565554915,7
SHCBP1L,0.4840805510180884,5
OSCAR,0.4839793831975083,4
GM2546,0.48388841571195673,5
IFIT1,0.48376146355427785,7
CACNB1,0.4837398328479286,7
KIF1B,0.48368953583833096,7
MARK2,0.4836357638723704,7
SDR42E1,0.48349895583524516,7
SMG7,0.4834823809110803,7
RGS9BP,0.4834821279920588,7
UBQLN4,0.48341364499302436,7
ATRX,0.483198769460497,7
UCHL5,0.48317912977774896,7
NECTIN1,0.4831717293858336,7
TMCO3,0.48316389994762704,7
GARS,0.4830384653256523,4
CFAP69,0.4828979960082994,7
GM4835,0.4828699704673346,2
CDK12,0.48260889101298143,7
HIRA,0.48232694203629733,7
VSIG10L,0.4821710180167515,7
ZBTB49,0.48211129836780536,7
INSC,0.48193925117760666,7
TAF13,0.4816941931808009,7
GM4335,0.4816392739431053,6
CD36,0.48160155401511917,7
CAPN2,0.4815949794030651,7
TSR1,0.4815360567219572,7
PDE6A,0.4814644623324086,4
TRMT12,0.4813808467650769,7
STRIP1,0.4811659288471982,7
WDR62,0.481060326255482,7
IDO2,0.48097618838012224,7
ZBTB26,0.4809724306288837,7
CFAP298,0.48074704862796824,7
GPR17,0.4806032297456979,6
PDIA4,0.48052408384479184,7
GM10029,0.4804082214110938,2
CHIC1,0.4803341612709934,7
MED1,0.4801737013896405,7
TRIM56,0.48007483573231313,7
TLN2,0.48002721871682763,7
RB1,0.4800234400939821,7
RUNX1,0.47984266783158863,7
PHEX,0.4797468073883732,3
POU5F1,0.47968919651023967,3
4933431G14RIK,0.47962420692431906,4
CIMIP2A,0.4796191489779991,2
DERL3,0.4793622187851136,7
MRAP,0.47934529759767336,7
RNF214,0.47923043004751403,7
CDH3,0.47915585312724307,7
5031425E22RIK,0.47892596445959507,7
HMG20B,0.47892513021751953,7
RASAL3,0.478658131020172,7
GALNT9,0.47764081888820503,5
GOSR1,0.4771007264994124,7
KDM6B,0.47704085031344207,7
ZBTB7C,0.47700744958891333,7
ZBTB37,0.476945887336435,7
TBC1D22B,0.47676051185814444,7
RBPJ-PS3,0.4767334267178116,6
GM13882,0.47668164626284815,2
FAM210B,0.4766761981357058,7
SNX11,0.4766531863155799,7
CEP131,0.4764832769957069,7
ZFP688,0.47643100474083305,7
4931428F04RIK,0.47637128256191885,4
XRRA1,0.47620498551117374,5
SRGAP2,0.4761692219075608,7
PAN2,0.47607191302217255,7
TESK1,0.4760244324694437,7
BAG6,0.4757928002056153,7
ZC3HC1,0.4757601666384329,7
SV2B,0.4757506192462828,2
COL12A1,0.47557169764100227,7
PIH1D2,0.4755681742968822,7
GM9797,0.4755667452473327,3
SIRT4,0.4755374795782584,7
SCFD2,0.4754720401793079,7
CSNK1G3,0.4753728586052025,7
BRF1,0.47532856090064074,7
MUP19,0.47524768798760597,6
XNDC1,0.47504788010554433,7
TFPI2,0.475038050664219,7
PA2G4,0.4749471711069903,7
RELCH,0.47472456292022197,7
C1RL,0.4746783897251656,7
METAP1D,0.4745861516753255,7
LURAP1L,0.4745018703885746,7
FXR2,0.4743325433520772,7
CPNE7,0.4742934335885937,6
TXLNB,0.4742233711796689,6
DCTN4,0.47422049726864496,7
OLFR552,0.4742011312545984,4
PPP1R27,0.4739925692752452,4
ZFP788,0.4739845122416449,7
NAGS,0.4739398762806935,7
BICD2,0.4736473220658112,7
TMEM139,0.4735065836747797,7
RABGAP1,0.4733091165329092,7
ZBTB4,0.47313582752650973,7
PPP1R14C,0.47307140419027255,6
GM15371,0.4730529096279766,6
MITF,0.47294752415884134,7
JSRP1,0.4729342247134145,6
ZFP60,0.47290709800507896,7
MRPL4,0.47267128894250515,7
GM8302,0.4726247901970249,3
MIR99AHG,0.4725840466822581,7
GRHL1,0.47250960349817894,7
ZFP229,0.47248230607628444,7
PPP1R36DN,0.4724300379308306,3
ZFP84,0.4722631211931538,7
REEP4,0.4722072368842188,7
CGNL1,0.47220668508624114,7
ERICH3,0.4721055633852509,7
RPL19-PS7,0.4720137904513227,6
THEM6,0.47198386904162076,7
USP38,0.4719117745234228,7
RBM6,0.47180544127447094,7
YTHDC1,0.47175965509769213,7
RFNG,0.4716852749176406,7
GM12183,0.4716000713539537,7
TENT4B,0.4715758396763195,7
API5,0.4715488247428145,7
AKIRIN1,0.47144922594465644,7
HEATR6,0.4713446885988744,7
ZFP36,0.47123638523360817,7
SEMA3C,0.47110775466575017,7
RAB14,0.4710237820914222,7
XRN1,0.4708760662136946,7
NT5C2,0.47084926005364686,7
RAB7,0.47081177238651967,7
ZCCHC7,0.470790314328811,7
METAP2,0.4707054105715742,7
N-R5S130,0.4706148401058314,3
N-R5S118,0.4706148401058314,3
N-R5S106,0.4706148401058314,3
GM24312,0.4706148401058314,3
PSG16,0.4704340573921981,6
ZFP11,0.47040047061818907,7
GAS6,0.47034887758497285,7
SNRNP70,0.4703186747259484,7
SHISA2,0.47027872138600724,7
MTAP,0.47018918833317686,7
CACNA1G,0.46989003620267616,6
SREK1IP1,0.4696709518269057,7
THRB,0.4696596383498813,7
NR1H3,0.4696254759826198,7
GM6745,0.4696107496369902,6
H2AC24,0.4695293297795735,6
GM13416,0.469499353400763,4
PHF8,0.46949346961188176,7
DTX3L,0.46936551269208887,7
CASC3,0.46913710714225015,7
TRMT1L,0.46889014464458045,7
CEP76,0.4686432370763954,7
SOGA1,0.46835727771025676,4
TUT1,0.4683529399402494,7
STX7,0.46829938269320115,7
DDI2,0.46828378962410383,7
SLF2,0.46821482563362427,7
SNX33,0.4682139613995049,7
CSNK1D,0.46821194936139376,7
RIF1,0.4679059866963272,7
ANO1,0.4677418452575402,7
PI4K2A,0.46763826853472523,7
GM29787,0.4675683882192353,2
ZFP26,0.46730644488760736,7
FARSA,0.46722740457511136,7
PBX1,0.4669192556576708,7
SLC37A1,0.46654435269157607,7
MYSM1,0.46613733095435356,7
TSHZ2,0.46596998248594435,7
GM11687,0.465927314805499,6
GM22357,0.4658663206510152,5
3110006O06RIK,0.4658473280151778,4
GM15941,0.4656643515464423,6
ABCA8B,0.4655763447503142,7
ABHD4,0.4655646488173634,7
OLFR539,0.46541956634698795,3
NSD1,0.4654022794360565,7
TNPO3,0.46527532683055833,7
OLFM2,0.4652731229224737,7
XPNPEP1,0.4652404612245902,7
EIF3J2,0.46523157648365526,7
A330032B11RIK,0.4651332540805768,3
ATG4C,0.46508455006843236,7
EXPH5,0.4648218649023446,7
VPS37B,0.4648048183348793,7
DDX60,0.464660773126973,7
CNPY3,0.4645444922628454,7
TNIP1,0.46454355556298293,7
MTA3,0.46442939244806325,7
ZADH2,0.4642811242923741,4
ELANE,0.46413668462551144,6
PIGB,0.4639872423314208,7
GM7497,0.4639813123502761,6
ATXN7,0.46392492169043836,7
DMTN,0.4638258910078022,7
EFNB1,0.46371326053341366,7
APOBR,0.46359275517509413,7
GM25432,0.46329582040766176,6
PDS5B,0.46322852271124276,7
EXOG,0.4631674827740756,7
GM10390,0.4631605120790414,6
BCLAF1,0.463149297791363,7
IGKV8-27,0.46298382997400006,6
GDA,0.4628851476051192,7
1700066O22RIK,0.4625729496109012,3
PCNP,0.46253573380767776,7
SPECC1,0.4624505106728119,7
TUBGCP3,0.4624063182731969,7
PFN2,0.4624000632793607,7
OLFR1036,0.46226792251050364,2
PPP1R12C,0.46222997611602007,7
PIAS4,0.46221444069279755,7
DNALI1,0.46221402049379884,6
USP21,0.4622098945512581,7
APPL1,0.46219925197606443,7
ZMAT3,0.4621349913345056,7
SMARCE1,0.4620401292427113,7
3110053B16RIK,0.46197360014763866,3
ANKRD13A,0.46185121257366646,7
PHF2,0.4617524865386081,7
GSDME,0.4617150973721925,7
VMN1R58,0.4616299482873719,5
EPRS,0.461577920413967,4
PTPN11,0.46140639371703035,7
PAX1,0.46130261538600714,2
CHST13,0.4611319064674273,7
LITAFD,0.461043682676165,2
MTNAP1,0.46093605638900353,3
R3HDM2,0.46076801332205075,7
CCDC159,0.4606057384665278,7
CCDC68,0.4602072555164454,7
USP8,0.46009469851537793,7
PTGES3,0.46008453566408153,7
ADAM28,0.45996561015401927,3
BRD10,0.4599650279735095,3
GM5487,0.45993183164245194,3
PRKAG2,0.4598679685314532,7
CYP8B1,0.4598625475997754,7
BCL7A,0.4597289694527478,7
ZFP830,0.45965892314060675,7
CIZ1,0.45963373597962337,7
UVSSA,0.459567973189435,7
FNDC3C1,0.459545203241699,5
TMEM52B,0.4593698069988941,3
GM31333,0.4592162225729778,5
STAG3,0.4591766799215727,6
PIERCE1,0.4590382898892321,5
PKNOX2,0.4590175712622547,7
DAPK3,0.4589616996264569,7
AK1,0.45892984437046686,7
ARMH3,0.45878605627529817,7
NECAB1,0.45870784430793193,7
DDX58,0.45859296370469926,4
RBM45,0.4585521966269649,7
STAG1,0.45849566894487725,7
TRMT6,0.45836998293656134,7
FBXO16,0.4582746096576537,5
WAPL,0.4582458712337455,7
RNF141,0.4578523944817004,7
STAT3,0.45753490512294864,7
EFR3B,0.45741514597170113,7
POGZ,0.4574133641017143,7
ZFP398,0.45740316442388573,7
RPAP1,0.4572103514519887,7
ETHE1,0.45700571997343836,7
HELLS,0.45671088884423044,7
A530016L24RIK,0.4566734051746982,6
PPP1R3A,0.45663419693978496,6
STK4,0.45659653205391165,7
VMN1R28,0.45640607591220717,2
POLR3C,0.45638801101002185,7
GM14584,0.4563066847508108,6
HSD3B2,0.4561862535349532,7
GLI3,0.4561346395057189,7
BICRA,0.456059697796834,7
ORM2,0.4559830334430777,7
CEP83,0.4558164396860954,7
SLC10A6,0.4557097024548325,6
ZFP329,0.4555510554090833,7
ARNT2,0.45551785755344043,6
APOL11B,0.4554987534073042,6
JPH2,0.4554683247223104,7
U2SURP,0.4553459971811624,7
TTBK2,0.45497864154666035,7
TGFB3,0.4549576431191,7
FOXK2,0.4549523049331515,7
PLEKHB1,0.45492826989702767,7
KLHDC9,0.4549180851027039,6
DNAJC25,0.454841151628776,7
ZFP445,0.45479639885670486,7
PRR16,0.45461365044217217,7
4930509E16RIK,0.4545359521316411,7
TLCD3B,0.4545331017023544,6
MED13L,0.4542814968075929,7
UBR1,0.454122001214423,7
GM23887,0.45407157379393714,3
SCGB3A2,0.4540478340750808,3
RSPRY1,0.45394175110452245,7
KCNAB3,0.45379157433783746,7
GM8670,0.45355709948336065,6
MYO3B,0.4534463884858766,4
ZFP369,0.4533993713431159,7
PUM1,0.4531257050937098,7
GM7908,0.45281477708223106,7
CNGA4,0.4528004165357953,4
ARHGEF12,0.45279371648345906,7
SSBP3,0.45260706173295545,7
ARMC6,0.4524934453737464,7
MYH2,0.4524773921031601,6
ZFP273,0.4523671450853441,7
ZBTB46,0.45231446328380803,7
NUAK1,0.45222646450507087,7
AP1M1,0.4522004296126806,7
EXOSC1,0.45203335978846315,7
WWOX,0.4519890695220553,7
CEBPB,0.45197346773389074,7
IL1RAPL1,0.4518090178567169,4
GM26110,0.45170582509106383,4
SPEER4A,0.451673568467294,2
MAPK15,0.4516619877523794,7
LILRB4B,0.45131461598435313,6
TMEM95,0.4512938303729097,2
GM15376,0.4510978005265174,7
HASPIN,0.4507813320566986,7
PSMA4,0.450662975593852,7
DPYSL5,0.4506570197300445,6
GM12346,0.4506376979984279,3
SLC16A1,0.4505991125132634,7
ADPGK,0.4505192624451918,7
ABCA2,0.45036787663262207,7
ETNPPL,0.45035307891077164,7
TRIM72,0.45029723213322476,7
RSF1,0.4502917012774809,7
ABITRAM,0.45028827742941785,7
COL15A1,0.4501283205724045,7
PCDH19,0.4500680674496871,6
MARCHF9,0.4499881856801589,7
STAC3,0.4499828379828518,7
EPHA2,0.4499570397619636,7
MND1-PS,0.44993964810342624,4
GREB1,0.449937626773769,6
SLC4A10,0.4498359854283965,2
RWDD4A,0.44969709615955306,7
ZFP827,0.4496664203813006,7
FOS,0.4496655765833304,7
MAP3K6,0.44946624694207454,7
CDX4,0.4492898701544879,6
SUPT16,0.44927815846138863,7
ACOX1,0.4492588403415499,7
CAR3,0.44920307441489615,7
ARAP1,0.4491711501425228,7
GM16551,0.44914128404845505,7
CFAP91,0.44912607179311725,5
RETSAT,0.44905170950789614,7
MTERF3,0.4489479963849522,7
SYNPO2L,0.44890298362276393,7
HSPA4L,0.4486794545730037,7
MINK1,0.4486477718934911,7
C5AR2,0.4485794617164122,7
SNAPC1,0.4485492273398968,7
RASAL2,0.44837743281682724,7
ATP8B1,0.44837644884412764,7
UNC13C,0.4483026166435956,4
POTEFAM3E,0.4482613358229878,5
PRDM15,0.4481085101097522,7
ZEB2,0.4480161340928687,7
2810047C21RIK1,0.44792606931424783,5
CCDC103,0.4479102862575055,6
GATC,0.44789248263115516,7
DSTYK,0.44779401231888294,7
ERCC6,0.44749278028605494,7
ZBTB10,0.4474641597575832,7
ANO5,0.44746267505941084,6
SAFB,0.44727830597896767,7
DPH5,0.44698761177012286,7
SLC35G1,0.44696412302044713,7
NCALD,0.44674182146381736,7
PPP4R4,0.44660621326474725,7
PSEN2,0.44652325106575524,7
POT1A,0.4465173738446763,7
ZCCHC2,0.4464852417757519,7
DPYS,0.446470044374069,7
ASB11,0.44634334315423213,6
CRYBG1,0.4462895080969849,7
GM2885,0.446217160203188,2
KCNJ1,0.4461159535995064,4
GM10481,0.4460342465352876,3
CCNJL,0.4460304575431945,7
GM12444,0.44602855563911614,4
GM13648,0.4459930962581429,6
GM13313,0.445880841743547,6
IL23A,0.44587448540596414,7
DRG2,0.4457411478017609,7
WARS1,0.4456067680638173,3
AP2M1,0.4455353342574197,7
GLRP1,0.4454489587294943,6
PNMA2,0.44540658312031994,6
LSMEM1,0.4453219800666947,4
EYA3,0.44518342928865345,7
SAMD4B,0.44517773026222235,7
CD46,0.4451590990512036,7
GM7593,0.44512504705124006,3
GM6034,0.444914471605342,6
DDX39A,0.4448960360864141,7
PDE10A,0.44485120820129126,7
PAWR,0.4446746302295842,7
C730002L08RIK,0.44465203482057714,7
TMEM171,0.4446404749759481,7
MTMR9,0.44462881961186385,7
ST6GALNAC3,0.44457906870048197,7
AEN,0.44453652209267325,7
ZFP275,0.4444373003026437,7
NF2,0.44436639472606076,7
ARHGAP8,0.4443562234408122,6
PROSER1,0.4443416001090514,7
PFKFB2,0.4442816108746689,7
GM13415,0.4441083697013806,3
D930048N14RIK,0.44405320847882407,7
ATF4,0.4440198547877648,7
EXOC6B,0.4436239756716876,7
ZFP148,0.4435914422815849,7
SNX18,0.4433966494581861,7
GM14760,0.44335932551027185,5
PCM1,0.443342728584294,7
POU3F1,0.44330969040958107,5
HOXAAS2,0.44317240399523694,6
POU4F1,0.443103019552143,6
NR2C2AP,0.4430866571535166,7
SMURF1,0.44307820228802414,7
TMEM243,0.44306042282051006,7
PLA2G6,0.4430276451437796,7
F420014N23RIK,0.44287628318158473,6
MIER2,0.4427965743132328,7
P4HA3,0.4427762802412186,5
UBASH3A,0.4427703300467643,7
HPS3,0.442707525018408,7
OTUD4,0.442555018870033,7
KATNIP,0.4425036839449773,7
AK8,0.4422649205589185,5
KDM5A,0.44222843796701516,7
2210416O15RIK|CUEDC1,0.4421649714483405,6
ALDH3B3,0.4420460130556938,6
VMN1R174,0.44197435226001186,2
STAT2,0.4418585402781825,7
SSR1,0.4417694290790705,7
TPSAB1,0.44162944408644667,2
ARMC8,0.4415697089959346,7
STAU1,0.4415470048467003,7
B3GAT3,0.4414531829215423,7
GTF2H3,0.4412032958375711,7
GM14412,0.4408672223080756,4
SKI,0.4408446971581314,7
HDNR,0.440779154607757,7
GNL2,0.4407487402609526,7
ETV6,0.44070616386868494,7
EFCAB1,0.4406862025561067,3
DAAM1,0.44063658505269326,7
OR13A18,0.44041533959046075,2
GM14440,0.44022312540885655,4
CCDC136,0.4402061766630127,7
FAM3A,0.4401215747930541,7
SOS1,0.4399860444395046,7
CLHC1,0.43993565840580795,5
CCDC85C,0.4398189628546687,7
BACE1,0.4398099864827189,7
ZC3H15,0.4396920859233688,7
RANGRF,0.4395584950117197,7
MGA,0.4394635106456482,7
DHRS7C,0.43942669370730786,6
CCDC141,0.4393702804707331,7
GM17936,0.43922695638612047,7
PNLIPRP1,0.43922279552228877,5
FAM214A,0.4391066651557478,4
GM20594,0.43897996561238345,2
FYCO1,0.43859543692056374,7
G630016G05RIK,0.43841861749487654,5
MAP2K5,0.43837130026438587,7
SETD5,0.43832818285731046,7
GM36908,0.43830950290903464,6
GRHL3,0.4383001159146803,7
GM35164,0.4382324084651373,3
UBAP2,0.4381599198221067,7
GM6266,0.4380724599772819,5
TMEM178B,0.43803977301034497,6
LOXHD1,0.4380179338009952,2
SLC1A4,0.43801178824245746,7
D830032E09RIK,0.43799272920793025,7
JMJD4,0.43798998498600283,7
VMN1R76,0.4378199125922962,2
FER,0.43748374570577075,7
GM49333,0.43744602378807546,2
INSYN2A,0.43731713096442576,6
GM2673,0.43716548055451065,5
GRIA2,0.4371128864695045,5
GM336,0.43701965985011837,5
SETDB1,0.4370101153207662,7
GM1976,0.4369552784276752,7
DLEC1,0.4368673883188439,7
TMC6,0.4368072902196706,7
PPP6R3,0.4367165500535964,7
4933408J17RIK,0.43654511412642605,4
GM5841,0.4362435553764939,3
JMY,0.4362091424428392,7
MAPK1IP1,0.4361994038856306,7
CCDC15,0.4361819445526932,7
CBFB,0.4361697728096639,7
TAF6,0.435999233634257,7
EDEM3,0.4359325848081091,7
BICC1,0.4358643208205688,7
GM7467,0.4355047709872854,7
QSER1,0.43540426531504967,7
AXDND1,0.43536945745045363,4
GRIK1,0.4350374326298471,2
GM18990,0.43503607474907163,6
CHD2,0.435024145327675,7
RALGPS1,0.43494192066527687,7
CAP1,0.4348311159544768,7
FAM110B,0.4347603224331747,7
USP34,0.4347121179480363,7
MRPL39,0.43465997901363307,7
GM2396,0.4346227432840545,5
NOL8,0.4345824801528537,7
ALKBH5,0.4343070254575291,7
WNT2B,0.43408063930249224,7
CDC25C,0.4338833000425942,6
LRRTM2,0.43384139479862,3
PIGA,0.43378166935903595,7
ZFP689,0.43366976661293793,7
FEM1A,0.43364538361288324,7
EHD3,0.4335152751637344,7
SRGAP1,0.4335111108877139,7
GM15455,0.4334940611013764,6
CCNYL1,0.4333805261583557,7
ABRA,0.43326936141994904,6
GPM6A,0.4332532101628969,7
ZFP451,0.4331628132031734,7
DOCK8,0.43310569551644235,7
ST13,0.43302341752730694,7
SARS2,0.43296510645896574,7
WDR43,0.4328558754170378,7
ESR1,0.4328389497682751,7
MYL3,0.4327831617259765,6
PCDHGA7,0.43276348474106435,7
