"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM",0.36963696369637,0.563694929343308,0.0850427463764322,-0.332913654534558,-1.06427145135561,25,"mitocarta","Etfb; Slc25a44; Bckdha; Echs1; Ppm1k; Bcat2; Bckdk; Etfa; Aldh6a1; Acad8","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM",0.194174757281553,0.377562028047465,0.12384217120105,-0.418905506553736,-1.20995335726858,16,"mitocarta","Etfb; Echs1; Hadhb; Aldh7a1; Slc25a29; Etfa; Aass; Acaa2; Hadh","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE",0.011615420434003,0.0580771021700148,0.380730400722792,-0.556529812590715,-1.69483531426504,20,"mitocarta","Suclg1; Aco2; Mdh2; Cs; Idh2; Mrps36; Idh3b; Sdhb; Ogdhl","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM",0.0223564851095909,0.0869418865372981,0.352487857583619,-0.473504520589833,-1.56167915017444,27,"mitocarta","Msra; Sod1; Prdx5; Prdx4; Txn2; Gpx4; Hagh; Aldh7a1; Cat; Prxl2a; Aldh9a1; Prdx2","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM",0.897435897435897,0.962757725525436,0.062249042949858,0.210572381336033,0.706249014323751,20,"mitocarta","Abhd10; Mtarc2; Gstz1","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM",0.537953795379538,0.65848275862069,0.0656813601934011,-0.307938883295197,-0.958212278819592,22,"mitocarta","Acot7; Mlycd; Fasn; Lypla1; Cyb5r3; Phyh; Slc25a1; Them5; Ech1; Lyplal1","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS",0.979591836734694,0.979591836734694,0.0578529757032509,0.173760344564213,0.533199783919166,15,"mitocarta","Pnpla8; Agpat5; Ptpmt1; Crls1","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION",0.215189873417722,0.380560131795717,0.115240003147781,-0.319462508859856,-1.17831139019347,43,"mitocarta","Etfb; Acads; Eci2; Mcee; Echs1; Pccb; Acsl6; Acad10; Eci1; Acad11; Acot11; Hadhb; Acacb; Etfa; Acaa2; Hadh; Cpt2; Decr1","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM",0.386533665835411,0.563694929343308,0.106729884364606,0.296742005393766,1.05868361080794,24,"mitocarta","Stard7; Serac1; Pnpla8; Lactb; Agpat5; Sptlc2; Acp6","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS",0.217462932454695,0.380560131795717,0.117249716749792,-0.384011582686774,-1.20278858051944,23,"mitocarta","Iscu; Grpel1; Glrx5; Cisd3; Bola3; Hscb; Nfu1; Bola1; Cisd1; Isca2; Abcb7; Fdx2; Fdx1; Fdxr; Lyrm4","eye","OSD-397","GLDS-397","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
