"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY",7.58990057784057e-06,8.6572303465994e-05,0.610526878385931,-0.451710271016288,-2.00502684947721,84,"reactome","Uba52; Psma7; Rps27a; Psmc1; Sem1; Psmd2; Psmc3; Skp1; Ube2m; Ltb; Psma5; Psmb6; Psmd14; Tnfrsf12a; Psmd8; Psmb1; Psma1; Psmb7; Psmc5; Psma2; Psma4; Psmb3; Psma6; Psmb4; Tnf; Psmd3; Psmd6; Edar; Psma3; Cul1; Birc3; Psmd12; Psmd13; Tnfrsf11b; Adrm1; Psmd1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS",0.421267893660532,0.584910333173084,0.0897104652742981,0.302522429015998,1.02967826284079,26,"reactome","Fasl; Tnfrsf25; Tnfsf13; Tnfrsf17; Tnfrsf18; Eda","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY",0.667315175097276,0.769168543927913,0.0632191170859458,-0.293753304808574,-0.853070661988398,15,"reactome","Ltb; Tnfrsf12a; Birc3; Birc2; Tnfsf11; Tnfrsf13c; Traf2","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TNF_SIGNALING",0.815238095238095,0.884723205436783,0.052805004567129,-0.193171054742762,-0.792790267910621,57,"reactome","Uba52; Rps27a; Stub1; Mapkapk2; Sharpin; Rack1; Tradd; Tnf; Ube2l3; Otulin; Mib2; Birc3","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE",0.306930693069307,0.479442380757334,0.106729884364606,-0.234722631749377,-1.09069949339486,106,"reactome","Dusp6; Uba52; Rps27a; Ripk2; Mapkapk2; Skp1; Ecsit; Nfkb1; Ppp2r1a; Irf7; Ppp2r5d; Nkiras1; Ppp2cb; Hmgb1; Mapk11; Dusp4; Map2k1; Lrrc14; Cul1; Nfkbib; Rbsn; Nkiras2; Ppp2ca; Usp18; Ube2v1; Rps6ka1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TOLL_LIKE_RECEPTOR_CASCADES",0.6,0.722772277227723,0.0692836467392548,-0.190694990460861,-0.948212780287257,160,"reactome","Dusp6; Uba52; Ctss; Rps27a; Ripk2; Mapkapk2; Skp1; Ecsit; Nfkb1; Socs1; Ppp2r1a; Irf7; Ppp2r5d; Ctsk; Nkiras1; Cnpy3; Hsp90b1; Ppp2cb; Hmgb1; Mapk11; Dusp4; Map2k1; Lrrc14; Cul1; Nfkbib; Rbsn; Nkiras2; Ppp2ca; Usp18; Ly86; Birc3; Ube2v1; Rps6ka1; Itgam; Plcg2; Cd14","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE",0.368725868725869,0.534774604311028,0.0940503465727813,-0.225226539166276,-1.05329451506407,108,"reactome","Dusp6; Uba52; Rps27a; Ripk2; Mapkapk2; Skp1; Ecsit; Nfkb1; Socs1; Ppp2r1a; Ppp2r5d; Nkiras1; Ppp2cb; Hmgb1; Mapk11; Dusp4; Map2k1; Lrrc14; Cul1; Nfkbib; Nkiras2; Ppp2ca; Usp18; Ube2v1; Rps6ka1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TP53_REGULATES_METABOLIC_GENES",0.362934362934363,0.532725371867463,0.0949751525905595,-0.236763361660465,-1.04437791396311,79,"reactome","Akt3; Cox7a2l; Prdx5; Lamtor5; Lamtor4; Cox7c; Cox8a; Cox6b1; Cox6c; Ndufa4; Rheb; Prdx2; Cox4i1; Cox7a2; Lamtor2; Prkag1; Cycs; Gsr; Cox6b2; Ywhaq; Prdx1; Rragd; Cox5b; Cox6a1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN",0.267489711934156,0.441328880700138,0.118287526124085,0.366526291752267,1.17164712693762,21,"reactome","Cnot6; Plagl1; Cnot1; Cnot7; Cnot3; Cnot4; Tnks1bp1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES",0.251020408163265,0.423524417471149,0.122107920287081,0.282490817259091,1.1299327297402,49,"reactome","Cnot6; Ep300; Plagl1; Cnot1; Cnot7; Zfp385a; Cnot3; Ccna2; Carm1; Cnot4; Tnks1bp1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES",0.179435483870968,0.337018618934322,0.14641623786055,0.321652875593205,1.20965248858935,38,"reactome","Trp53bp2; Steap3; Crebbp; Trp53inp1; Atm; Casp6; Bcl6; Ndrg1; Ppp1r13b; Birc5; Casp2; Pidd1; Igfbp3; Pmaip1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES",0.290076335877863,0.464376590330789,0.107972360317345,-0.26378545481738,-1.10216644444166,61,"reactome","Polr2h; Chek1; Nelfb; Polr2f; Polr2i; Polr2l; Ctdp1; Elob; Polr2k; Cdk7; Gtf2h5; Fancc; Pms2; Polr2j; Polr2g; Gtf2h2; Polr2c; Fanci; Polr2d; Mnat1; Ercc3; Gtf2f1; Mlh1; Supt4a; Gtf2h1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE",0.293617021276596,0.467311974270163,0.114266502484433,0.371029540401478,1.13226526442982,19,"reactome","Trp53bp2; Steap3; Crebbp; Trp53inp1; Atm; Ppp1r13b","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST",0.681818181818182,0.78125377899243,0.0650877566917313,0.27931719768099,0.8417678724145,18,"reactome","Ep300; Zfp385a; Carm1; E2f4; Prmt1; Trp53; Rbl2","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX",0.366935483870968,0.534264410946497,0.096887770327544,0.365679966973242,1.07797504823948,16,"reactome","Tab2; Traf6; Tab3; Ubc; Sarm1; Ly96; Ticam1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION",0.701550387596899,0.79984085205362,0.060640400949416,-0.260671648232454,-0.836045513325587,21,"reactome","Nfkb1; Nkiras1; Hmgb1; Nfkbib; Nkiras2; Ifih1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS",0.0274693807405222,0.0781271997684982,0.352487857583619,0.435405906356728,1.53752510465774,31,"reactome","Prkca; Prkcg; Camk2a; Camk2d; Ap2m1; Cacng4; Gria3; Dlg1; Ap2b1; Grip2; Cacng8; Cacng2; Dlg4; Myo6","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS",0.09979633401222,0.218991955397557,0.20207170902116,0.463130821807597,1.37420952507367,17,"reactome","Prkca; Prkcg; Ap2m1; Gria3; Ap2b1; Grip2","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS",0.000425834936202706,0.00280897141651785,0.49849310876659,0.469967984881349,1.9002790224268,54,"reactome","Chd9; Ncoa2; Tgs1; Crebbp; Ncoa1; Ppargc1b; Ncoa6; Crtc1; Hcfc1; Mef2d; Pprc1; Crtc2; Crtc3; Tbl1x; Ppargc1a; Nr1d1; Perm1; Carm1; Ncor1; Gabpb1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER",0.117043121149897,0.246940689131286,0.186432558434075,0.320688568420296,1.29474091134457,51,"reactome","Rnf111; Ccnk; Ncor2; Ep300; Trim33; Ccnt2; Sp1; Ski; Usp9x; Ncor1; Hdac1; Ubc; Atp1b4; Smad3; Mapk3; Nedd4l; Furin; E2f4; Ccnt1; Cdk9; Cdk8","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY",0.364016736401674,0.532885463047905,0.0995791200495904,0.25255774467042,1.05187250716278,61,"reactome","Sox9; Mc5r; Ep300; Crebbp; Tbx3; Gsk3b; Ywhab; Lef1; Hdac1; Ywhae; Sox10; Csf1; Tfe3; Iars; Mapk3; Pou3f2; Snai2; Ywhag; Mars1; Kitl; Ywhaz; Xpo1; Foxd3; Cdh1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6",0.592132505175983,0.71565683572594,0.0721797965581253,0.25279267719885,0.907897914106973,33,"reactome","Phc1; Phc3; Mga; Pcgf2; Suz12; Rad51","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
