"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM",0.0473693498663156,0.0680933852140078,0.321775918075361,-0.440729850909311,-1.50493700006636,25,"mitocarta","Etfb; Echs1; Ppm1k; Mccc2; Slc25a44; Hmgcl; Hsd17b10; Bckdha; Bckdhb; Dbt; Hibch; Auh","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM",0.0525291828793774,0.0680933852140078,0.276500599254472,-0.505302166930016,-1.51054735825975,16,"mitocarta","Aass; Etfb; Aadat; Echs1; Acaa2","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE",0.000605007784609334,0.00235280805125852,0.477270815362862,-0.61731432364857,-1.98016508274624,20,"mitocarta","Mrps36; Idh3b; Sucla2; Sdhd; Sdhc; Sdhb; Fh1; Sdha; Suclg1; Aco2; Idh3g","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM",0.00762126507348584,0.01649282065367,0.407017918923954,-0.504132236978658,-1.74509578730812,27,"mitocarta","Msra; Prdx5; Prxl2a; Gpx4; Nit1; Prdx3; Msrb2; Hagh; Prdx2; Sod1; Gsr","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM",0.00113303329592061,0.00396561653572212,0.45505986738723,-0.585889346187461,-1.9399217864014,22,"mitocarta","Acsm2; Ephx2; Mpst; Aldh1b1; Abhd10; Maoa; Gstz1; Aldh2; Cyb5b; Cbr3; Mtarc1; Akr7a5; Maob; Dhrs2; Gstk1; Cyb5r3; Akr1b10","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM",0.00325072447393493,0.00812681118483733,0.431707695803346,-0.557620187724428,-1.84632056845379,22,"mitocarta","Them4; Them5; Lyplal1; Ephx2; Acot9; Ech1; Ehhadh; Acot13; Lypla1; Acot7; Mlycd; Hsd17b4; Acot2; Hao2; Acaa1b; Phyh","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS",0.0366488322445083,0.0583049603889904,0.321775918075361,-0.521654981636283,-1.54175116105813,15,"mitocarta","Gpam; Triap1; Pgs1; Pnpla8; Prelid1; Ptpmt1; Crls1; Prelid3a; Tamm41","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION",0.334600760456274,0.354879594423321,0.0988903007520636,-0.279504885218426,-1.09013703585963,44,"mitocarta","Etfb; Acsm2; Echs1; Mmut; Mcee; Acaa2; Acaa1a; Eci1; Hsd17b10; Hadhb; Decr1; Slc25a20","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM",0.0202444210114845,0.0393641519667755,0.352487857583619,-0.479454862314963,-1.62462695126986,24,"mitocarta","Gpam; Prelid3b; Triap1; Pgs1; Pnpla8; Osbpl1a; Lactb; Prelid1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS",1.06508613249248e-05,6.1618642741112e-05,0.593325476396405,-0.668592938660543,-2.23475103221043,23,"mitocarta","Grpel1; Glrx5; Fdx1; Iscu; Isca2; Hscb; Fdx2; Bola1; Nfs1; Lyrm4; Cisd3; Hspa9; Nfu1; Bola3; Cisd1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS",1.72978836129436e-06,1.21085185290605e-05,0.643551836150722,-0.648550380728306,-2.31289069733485,31,"mitocarta","Glrx5; Fdx1; Iscu; Uqcrfs1; Isca2; Fdx2; Bola1; Nfs1; Ndufs8; Sdhb; Ndufv1; Cisd3; Ndufs7; Rsad1; Nthl1; Ndufv2; Nfu1; Ndufs2; Bola3; Aifm3; Cisd1; Lias; Ndufs1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
