"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM",0.365684575389948,0.581770915393099,0.0883594442500905,0.332913654534558,1.07654279658281,25,"mitocarta","Etfb; Slc25a44; Bckdha; Echs1; Ppm1k; Bcat2; Bckdk; Etfa; Aldh6a1; Acad8","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM",0.229681978798587,0.401943462897526,0.118287526124085,0.418905506553736,1.21768382916569,16,"mitocarta","Etfb; Echs1; Hadhb; Aldh7a1; Slc25a29; Etfa; Aass; Acaa2; Hadh","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE",0.00611967114138292,0.0305983557069146,0.407017918923954,0.556529812590715,1.72304175994297,20,"mitocarta","Suclg1; Aco2; Mdh2; Cs; Idh2; Mrps36; Idh3b; Sdhb; Ogdhl","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM",0.0252664166119588,0.0884324581418557,0.352487857583619,0.473504520589833,1.58153890468711,27,"mitocarta","Msra; Sod1; Prdx5; Prdx4; Txn2; Gpx4; Hagh; Aldh7a1; Cat; Prxl2a; Aldh9a1; Prdx2","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM",0.899521531100478,0.95403798753081,0.0588438169595807,-0.210572381336033,-0.683730589373616,20,"mitocarta","Abhd10","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_LIPID_METABOLISM",0.474782608695652,0.601123595505618,0.0745500777420554,0.307938883295197,0.975301183435976,22,"mitocarta","Acot7; Mlycd; Fasn; Lypla1; Cyb5r3; Phyh; Slc25a1; Them5; Ech1; Lyplal1; Acot2","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS",0.984269662921348,0.984269662921348,0.0517405459873163,-0.173760344564213,-0.524272639977504,15,"mitocarta","Pnpla8; Agpat5; Ptpmt1; Crls1","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION",0.204838709677419,0.390885750962773,0.119887845115423,0.319462508859856,1.17884336680132,43,"mitocarta","Etfb; Acads; Eci2; Mcee; Echs1; Pccb; Acsl6; Acad10; Eci1; Acad11; Acot11; Hadhb; Acacb; Etfa; Acaa2; Hadh; Cpt2; Decr1","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM",0.421800947867299,0.601123595505618,0.0982123351217438,-0.296742005393766,-1.02054727076123,24,"mitocarta","Stard7; Serac1; Pnpla8; Lactb; Agpat5; Sptlc2; Acp6","eye","TBD","GLDS-397"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS",0.206293706293706,0.390885750962773,0.125033367555272,0.384011582686774,1.22416896503091,23,"mitocarta","Iscu; Grpel1; Glrx5; Cisd3; Bola3; Hscb; Nfu1; Bola1; Cisd1; Isca2; Abcb7; Fdx2; Fdx1; Fdxr; Lyrm4","eye","TBD","GLDS-397"
