"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.00964915699752376,0.0640353146199304,0.380730400722792,-0.566555287080874,-1.75096314637954,17,"kegg","Cox7a2l; Cox7c; Cox8a; Cox6b1; Cox6c; Cox4i1; As3mt; Cox7a2; Cox6b2; Cox5b; Cox6a1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS",0.953815261044177,0.991384345794393,0.0480220415968251,0.193605498854405,0.578897993218359,16,"kegg","Gstp2; Gstm1; Mgst2; Gsta5; Gsta1; Gstm2; Gstm7; Gsto2; Gstm4; Mgst1; Gstp1; Gsto1; Gstm5; Gsta3; Mgst3; Gstt2","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY",0.652777777777778,0.79281537176274,0.0652353056017703,0.292995645921412,0.863063793802168,15,"kegg","Kras; Braf; Mapk3","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",0.382936507936508,0.555384736676127,0.0934449219410994,0.356240165917909,1.04936026654912,15,"kegg","Prkd2; Abl2; Abl1; Ikbkb","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY",0.735112936344969,0.842878183557844,0.0611692626746689,0.253464597471091,0.801024806876103,19,"kegg","Kras; Braf; Chrna4; Mapk3","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY",0.312,0.513744360902256,0.106323255932708,0.34378667800848,1.11665558974663,20,"kegg","Arnt; Gstp2; Ahr; Cyp1b1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY",0.658869395711501,0.79281537176274,0.0639271933359996,-0.275361847712267,-0.851017470417373,17,"kegg","Arpc5l; Nck1; Arpc3; Arpc4; Arpc5; Actr3; Actb; Nck2; Arpc2; Actg1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY",0.263888888888889,0.478158205430933,0.116739204791222,0.393337923476944,1.15863742416614,15,"kegg","Kras; Braf; Sos1; Grb2; Mapk3; Elk1; Sos2","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY",0.0952380952380952,0.278095238095238,0.204294756516886,0.475757236588876,1.40141620278332,15,"kegg","Kras; Pdgfrb; Braf; Sos1; Grb2; Mapk3; Pdgfra","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY",0.955465587044534,0.991384345794393,0.0483117581055019,0.1842667361292,0.625109748185129,25,"kegg","Creb3l2; Gnao1; Creb3l1; Creb5; Adcy4; Creb1; Adcy1; Adcy5; Prkaca; Adcy6; Atf2; Adcy8; Adcy3; Prkacb; Adcy2; Adcy7; Adcy9; Atf6b; Creb3; Gnai1; Atf4; Gnai3; Creb3l4; Creb3l3; Gnai2","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY",0.0982318271119843,0.278540903540903,0.199915231309662,-0.369374653459416,-1.34231981528312,33,"kegg","Gng4; Gnb2; Gng10; Gng8; Gngt2; Gngt1; Mapk11; Gnb3; Creb3l3; Creb3l4; Gng11; Gng2; Mapk12; Atf4","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY",0.350912778904665,0.544566561340843,0.0999276973731092,0.352243832651276,1.1041721720514,18,"kegg","Ppp3cb; Plcb4; Nfatc3; Gnaq; Nfatc1; Ppp3r1","eye","RR-3","GLDS-194","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
