"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6J_LVR_FLT_I_Rep1_M21",-0.347828988237038,-0.308890190445148,-0.34251360536993,0.0146053815216734,-0.329629100804235,-0.177988075197192,-0.324921950870937,-0.237968189299071,0.174838954925077,-0.241460659439066,-0.565582981171135,-0.412378521868573,-0.476798500065325,-0.349038719956071,-0.223355617642171,-0.196302513738623,-0.447409051055871,-0.448737126518753,-0.590724848953043,-0.560181291847295,-0.296470331567005,-0.439938543307668,0.070192094836764,-0.383844532017341,-0.0956603179194913,-0.507365683137943,-0.768183637559446,-0.528157449784233,-0.577697783346418,-0.477991573067468,-0.663026003318083,-0.171580262444352,-0.0918257255050177
"Mmus_C57-6J_LVR_FLT_I_Rep2_M22",0.341044121345223,0.686804889604912,0.465299266384121,0.209392852479903,0.464057698704803,0.568027409847384,0.0129521091661038,0.405077714360911,0.335314030493485,0.061585176969909,0.0142275384471107,-0.0097381103448422,0.0757068505695812,0.291298136071,0.206776333021827,0.0350101908931137,0.0265109255642989,-0.23047081632459,0.0262292934486604,0.277472472744973,0.140290707458511,0.263624778974259,0.172328621692511,-0.00715392844157706,0.285099103189815,-0.253986583970492,-0.476373696307525,-0.149580387462184,-0.296083176868221,-0.211353721347652,-0.319258695147883,0.254428825960428,0.215958559456181
"Mmus_C57-6J_LVR_FLT_C_Rep1_M25",0.392956537000915,0.125195887135428,-0.0587772032631819,-0.0531725982271914,0.438082190563618,0.436826265862422,0.256338629700843,0.177551272276374,-0.0719851211817695,0.391053535862022,0.277863685539666,0.308236827061546,0.103997125493086,0.42179702624714,0.141956042446309,0.434749982922321,0.209045912753017,0.226194668563834,0.530571564202684,0.00185202988183972,-0.242255953025068,0.0332268125035688,0.202714303640722,0.0281115853704009,-0.219824169375477,0.25795435363558,0.378501300631157,0.366130315786153,0.409858534035813,0.297364702956339,0.324843944866006,-0.0278838655098746,-0.101248967530209
"Mmus_C57-6J_LVR_FLT_C_Rep2_M26",-0.57584881187554,-0.473339132119245,-0.595700520461067,-0.343046290475397,-0.331495396116689,-0.4228019819457,-0.375852802172254,-0.51390293958653,-0.343495892999701,-0.203324044651666,-0.133125478418101,-0.0746506544991538,-0.213704411563778,-0.275752607006005,0.315230952664088,0.252888155876621,0.243937019489864,0.364958319824227,0.265554065231919,0.29692972726025,0.242183692487537,-0.232055335979997,-0.212256158606471,-0.285887440511589,-0.512269811412237,0.177314818485879,0.678820298776529,0.381630351746813,0.312588017689389,0.224620997103864,0.475850093420962,-0.22524644849065,-0.405465262339855
"Mmus_C57-6J_LVR_FLT_C_Rep3_M27",0.417773895794237,-0.00941542174063861,0.409820034899427,0.399350372719125,0.472757367400369,0.344668567075374,0.0647397076436341,-0.0601249242131931,0.45169722569328,0.584429187324401,0.581190358219878,-0.0760004173345223,0.366465097318947,-0.0663452094705722,0.287684985918469,0.152199918172627,0.305956077922854,0.508684639807001,0.720213383788584,0.338059674209298,0.399656754760725,0.466582894730119,0.00700631849973321,0.227800204152152,-0.112137096011851,0.770037032534867,0.77995314859486,0.535024786927587,0.580768776338436,0.590510337068254,0.701928560521664,0.176365554185514,0.129560948291504
"Mmus_C57-6J_LVR_FLT_C_Rep4_M28",-0.708603340146019,-0.529726580875692,-0.790225038849049,-0.654258523622274,-0.564097039040705,-0.510487923416841,-0.452545690199979,-0.64634383116729,-0.458070676037726,-0.44790541543923,-0.388576607445614,-0.0721842941361927,-0.283303524729173,-0.188979923688517,-0.405071230106319,-0.0834518696218574,-0.176936025305493,-0.0611036389897379,-0.182662532892438,-0.134523570702102,0.0856992915603598,-0.252915801183366,-0.346590843979904,-0.448177395066275,-0.223056732661754,-0.230088028151808,-0.159422137562125,-0.185011309116533,-0.521888177781602,-0.253846980479437,-0.369182465250269,-0.162709731185439,-0.27872255128526
"Mmus_C57-6J_LVR_FLT_C_Rep5_M30",0.208387586958827,-0.0501700783352881,-0.0693625810723037,-0.255501763644074,0.195713404710416,0.302393305422683,0.206068873599298,0.061652800459046,-0.310820464879688,0.0143468159217604,0.24228171164623,-0.107173049557222,0.143476868244564,0.286720543113512,-0.139061903471626,0.0880360615180078,-0.0846853827403516,-0.248901894624799,-0.164821270532155,-0.0681448974812301,0.107795174232645,-0.185196771682194,-0.135490610982063,0.0295227549167315,-0.24437492393522,0.174512913591578,0.346141285879412,-0.0119674851459044,3.91497911884364e-05,0.000373298721104559,0.153048142633618,-0.0938081157305777,0.193303082360859
"Mmus_C57-6J_LVR_GC_I_Rep1_M31",0.057387715375165,0.408485356376408,0.170191814604041,-0.038085680162211,-0.193301664187479,0.10891400744999,0.214760185021169,0.0438986878523383,0.209839016992693,-0.489446593443808,-0.534424457185124,0.231362999970847,-0.200151073627678,0.0594022451034633,-0.114354290708427,-0.371787417149673,-0.277496747985273,-0.0138405869609488,-0.594084085674869,-0.473702634199865,0.229623112309694,-0.058296784039952,-0.0910596213607864,0.00156918403206968,0.152870070240756,-0.299084159029894,-0.87309213357626,-0.448898792458317,-0.666165122297611,-0.382463678552464,-0.766646350903767,0.145083654857045,0.0495823754017186
"Mmus_C57-6J_LVR_GC_I_Rep2_M32",0.299716324595064,0.435938858803634,0.386317963814042,0.732592285438062,0.0467181562504894,0.102321033196414,0.460122334131741,0.408858695853016,0.301615447494948,-0.245872452967872,-0.0428657988836714,-0.145594662759776,0.0509897435215165,0.0679111256598597,-0.211738900141696,-0.283736249127607,-0.194675050024368,-0.131777610016243,-0.38205981468801,-0.349809600576235,-0.126059686421944,-0.0075983393601908,-0.042575726143331,0.347496695242086,0.339209367511066,-0.345789590545154,-0.308474718211739,-0.259795318360581,-0.0562894678025657,-0.299219877777225,-0.163302382749204,0.29025206233119,0.267196644612566
"Mmus_C57-6J_LVR_GC_C_Rep1_M36",0.587900544675054,0.379999224508039,0.614762866991476,0.452809484321023,0.48064680305298,0.206587606926644,0.29377918669375,0.179940668700793,0.127162345251633,0.566030929091263,0.635298780890292,-0.0496707162110106,0.505832099481358,0.344185912282382,0.354732971077441,0.258649966161387,0.302617167805782,0.252295419724452,0.614635392627459,0.446005560363791,-0.122539892464226,0.627644651256261,0.295332462864618,0.336400642798343,-0.109432776366343,0.643599563046132,0.784805495158726,0.561447175850425,0.731563900661592,0.543156571445762,0.741049264212717,0.35276807989603,0.230180376794746
