"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"RR8_LVR_BSL_ISS-T_YNG_BI12",0.40265115372425,0.2501255235427,0.473676552826447,0.499363053004696,0.0475454808426197,0.37633729643097,0.476511353722496,0.473167169700071,-0.0541515862597856,-0.127488497396559,0.0560259761663964,0.384833279499226,-0.0311720554462164,0.201768569569579,-0.117636110230099,-0.0710272929380038,0.0891466519711497,0.468055695337659,-0.137464834139347,-0.295292166889867,0.164707727425491,0.177341863921738,-0.280475855769942,-0.0968569289568943,-0.141650110916912,-0.173788902338208,0.184765841398682,0.071014124643224,-0.219323823453102,-0.156752499146611,0.181543203786566,0.311280623356146,0.304346807166782
"RR8_LVR_BSL_ISS-T_YNG_BI13",-0.420283452528707,-0.142767840443073,-0.52735310650211,-0.134923727078961,-0.166066471330679,-0.278936825069701,-0.158280519958917,-0.328786886734772,-0.379227162328987,-0.525881611066583,-0.43312276957643,0.0293590683759256,-0.431638051613832,-0.0208702294960212,-0.494401013414627,-0.466836585690253,-0.366172033349105,-0.157869497309158,-0.476538732517921,-0.398064214677296,-0.314651841146894,-0.429946804679971,-0.20484612792723,-0.395486890295044,-0.355045019541279,-0.633356068765937,-0.631084184846535,-0.611199027187703,-0.57850275319215,-0.599632942748758,-0.613054333808444,-0.33358950167704,-0.164498168121006
"RR8_LVR_BSL_ISS-T_YNG_BI14",0.400041058239331,0.555531568393851,0.571942058897532,0.288972915714547,0.330113376175253,0.538103800132139,0.485304096756868,0.372227768850201,-0.0589456188738183,0.197192178899568,0.309040757644111,0.595176806803971,0.216580910329116,0.451979641787685,0.377338013197423,0.251977420726037,0.478923176999705,0.381664234276712,0.228445605074353,0.205395393690501,0.453475516686806,0.150046152768313,0.0487053222259323,-0.0809182393633522,-0.133968133514304,0.056048152578744,0.352767481475086,0.299551586827981,-0.118841247910832,0.158287700626036,0.306449930752445,0.416092617378549,0.212209803473397
"RR8_LVR_BSL_ISS-T_YNG_BI15",-0.378364820102845,-0.304715722165616,-0.56160627982379,-0.550284571513269,-0.307302607851012,-0.364374577396802,-0.5357679557082,-0.466990313022255,0.0552267172312021,-0.295835636821848,-0.358056491443113,0.261716631001873,-0.0728332157303004,-0.207062093384179,0.0214050005887027,-0.332614814976956,-0.236436123042761,-0.422255284336883,-0.337179209625763,-0.106765083694155,0.170682780675221,-0.361810829366283,-0.112247981070458,-0.110815855926646,0.18081731656952,-0.465300522338849,-0.4821918558352,-0.17651044652584,-0.359057502542832,-0.288178046466286,-0.447789705974988,-0.228243586617314,0.283274994148469
"RR8_LVR_BSL_ISS-T_YNG_BI16",-0.443083463018257,-0.564113358868088,-0.366810487282248,0.403045828272893,-0.506463563701541,-0.524547783235289,-0.51745959981895,-0.292881882563881,-0.421713485310546,-0.563425073716746,-0.159107849635227,0.00669823710194933,-0.525523517758437,-0.354538680582764,-0.45438422963056,-0.477199966576444,-0.198748481370491,-0.0352424200514553,-0.460541636735599,-0.290556450842954,-0.0701294243956656,-0.425559067112448,-0.370970229546404,-0.430380348761919,-0.18480749873753,-0.489359289131699,-0.126859241232321,-0.549710150560348,0.138581264051933,-0.492032895655725,-0.144675544046153,-0.539629977542198,0.223357813153039
"RR8_LVR_BSL_ISS-T_YNG_BI17",0.363228317546539,0.394412021983224,0.63415016017808,0.524585768620789,0.266826952151883,0.359027214119844,0.356452235643832,0.502129552041863,0.119590017404996,0.245815542852414,0.500220008994697,0.414235607645209,0.20168034514014,0.179740760345859,0.368545492287317,0.389004080700432,0.558659571583306,0.488497954875885,0.337709083423933,0.278492208252876,0.452554884843469,0.414091974345961,0.154720847960064,0.0677838002567328,0.249772466547993,0.225503559777275,0.427886307362313,0.321771872607718,0.148333284653245,0.257548006352401,0.378780904270628,0.21924362337217,0.220011800408738
"RR8_LVR_BSL_ISS-T_YNG_BI18",0.293611315976701,0.508115442978396,0.422901111571257,0.341140206135866,0.132770466544698,0.476716879168149,0.424125016732165,0.496759567557195,-0.0972791466887825,-0.0239638410190851,0.116704800407502,0.593021534374373,-0.0485063196914297,0.223859092847606,0.207313493832623,-0.0377233392565827,0.252273477888959,0.526874676177562,0.00643684801780081,-0.207476350903232,0.29548620080439,-0.000905812124212146,-0.105354415300065,-0.371135517205778,-0.128292681226228,-0.0854596027162335,0.233956864863002,0.0532966393706067,-0.164919079097297,-0.143177506783196,0.192750646458509,0.266807575685718,0.0150792408315168
"RR8_LVR_BSL_ISS-T_YNG_BI19",0.237140560186188,0.317461860587498,0.212775691566211,0.263218065020123,0.130580705246111,0.274282350903239,0.111910181923625,-0.0372372500981397,0.183249985473686,0.109526891827496,0.155314512594881,0.157209507601171,0.1451404054276,0.186864894507819,0.00370052884029223,0.291470636049148,0.285255444875857,0.460246323516356,0.112705647499709,0.106474774036633,0.20618432660185,-0.0239387929209905,-0.312051133292847,-0.0482647246313664,-0.0580506244717375,0.20482824025153,0.279849944253777,0.213401733666467,0.0269312034691056,0.17959648347803,0.222792818935851,0.257389871472904,-0.0356219566338803
"RR8_LVR_BSL_ISS-T_YNG_BI20",0.60280659869663,0.426708525668061,0.661287076881803,0.51534310007703,0.324931742540356,0.504073774903621,0.500696322903068,0.58826968484424,0.20029417858274,0.331078142716176,0.41900468592104,0.529429024965708,0.242502008518357,0.204547626280261,0.269121463508558,-0.019836468167411,0.352218018482987,0.546998474502469,0.133951324011085,0.128802237556045,-0.0203908883714314,-0.0219746213743662,-0.320483311593959,0.0329861588389563,-0.00548510027616547,0.227286302347554,0.441243143948949,0.234987005136529,0.342292537267568,0.214905648808752,0.420992862445894,0.485429371544543,0.328488272187163
"RR8_LVR_BSL_LAR_YNG_BL1",0.147237542577402,0.199280486552774,0.0260889427292154,-0.0616710340000925,0.278405516815472,0.276360366357778,0.101831156951566,0.0766400155198616,-0.121103843585132,0.444882072744964,0.356188541808264,0.287857700757183,0.373226376125378,0.261162838320637,0.140695075033398,-0.220655067112951,0.184920006281012,0.319814866501935,0.471034582560847,0.0153628570479301,-0.168419972904629,0.0411834806993855,0.20849710598397,-0.195045248791247,-0.0682693940356917,0.29592618269316,0.700048470586718,0.517297310905757,0.51585511966585,0.449407995473358,0.629576095787183,-0.0146817765335616,-0.0300831904786993
"RR8_LVR_BSL_LAR_YNG_BL2",-0.350466979948313,-0.437305935834532,-0.439644893115349,0.360195220158604,-0.121955666897278,-0.179476938017001,-0.0917166516368823,-0.240664882926907,-0.196422431240418,-0.491341520611411,-0.293981977710966,-0.257361606469907,-0.300136597305043,-0.279543078449249,-0.563705602456745,-0.380795894416261,-0.519449660152227,-0.0603085047255522,-0.322371855631857,-0.517264688502904,-0.303654760262139,0.157559217674298,-0.419889434872862,-0.191163603121465,0.0461024874575237,-0.156741224007233,-0.422592171685704,-0.282965183814317,0.0522735777706478,-0.176377656670961,-0.3129092407812,-0.179247976764123,-0.223739643034754
"RR8_LVR_BSL_LAR_YNG_BL4",0.373015389416101,0.36425431255722,0.351425364445152,0.213853692131876,0.532605563399333,0.564151657867354,0.544341581047529,0.127598312273933,0.325587338419491,0.495498884395905,0.45247135336556,-0.150317939993041,0.467395404407182,0.286754154872325,0.31234160742061,0.35025661095255,0.422222386585162,0.523955166377716,0.603099519292685,0.309415056814302,-0.132701179574192,0.436347722383194,0.256127590354132,0.195361585380717,0.480710992465903,0.601212639708066,0.705912458124406,0.54845880932897,0.576676746205336,0.56882904565764,0.633144370270264,0.25630918873916,0.0447544788556836
"RR8_LVR_BSL_LAR_YNG_BL5",-0.515124400575282,-0.571102413020239,-0.586077215829816,-0.676212398641641,-0.346540232112052,-0.514857730723422,-0.16754985247374,-0.524336828675009,-0.485496464482221,-0.426124974271666,-0.4486120953196,-0.626329890914365,-0.216548509408337,-0.28401121392489,-0.419498567733408,-0.264526389930481,-0.516028270210384,-0.364868350134431,-0.161724764478826,-0.34723124410889,-0.438298343940923,-0.379021169588571,-0.0843429233680917,-0.420691148630024,-0.108780832235671,-0.272719202442886,-0.197325800758142,-0.262325857312962,0.179340506720197,-0.189874447600213,-0.167628138349422,-0.450993242783743,-0.330829266309344
"RR8_LVR_BSL_LAR_YNG_BL6",-0.547162814841728,-0.534603275211823,-0.585214091358359,-0.574208473346188,-0.449426852745377,-0.226664751024112,-0.360976428379876,-0.499280279167671,-0.240999180685041,-0.209547558054859,-0.327432193152973,-0.552821389364775,0.00848191092279271,-0.214671219730958,-0.0994433471374448,-0.280548484532387,-0.37362138796764,-0.366245174382545,0.0115175845458566,-0.307240850919502,-0.567771366050702,-0.403819440347561,-0.0171898986265523,-0.42688253020072,-0.258117570549406,-0.124923115422231,0.45741393189542,0.22226551034061,0.493598496185084,0.0605802356008779,0.356752570892363,-0.513752806417192,-0.271421848671183
"RR8_LVR_BSL_LAR_YNG_BL7",-0.277509095430398,0.171092261400696,-0.239254164529775,-0.36435895940356,0.23001247367726,0.423355225357403,0.194038780521633,-0.287806656824853,-0.248696931366499,0.378610968606938,0.0815482568094678,-0.328296551751125,0.515381330064761,0.0910804449898407,0.202740460978674,0.262582758720453,0.131645406173846,0.210431298046132,0.473055103694652,0.231197476306202,0.0078220969379206,0.22417867475783,0.116636432740278,0.221386010399135,0.268411445436445,0.563091512034126,0.658427566784903,0.454058617525405,0.474765491090688,0.456988308390311,0.576215946496211,-0.0331985916171892,-0.289923489258715
"RR8_LVR_BSL_LAR_YNG_BL8",-0.212656322404197,-0.00647877296431634,0.00424027369538377,0.00774872888023131,0.463330184280128,0.149240228640099,0.651698065121555,0.0399341448377096,0.11960713702639,0.0819764927661087,0.133749865447202,-0.108242908970919,0.39289748368765,0.345130164114665,0.328218468412646,0.33430620461779,0.0617768485100803,-0.186090462394244,0.418173778302782,0.313267764370402,0.201802664024171,0.228776120160011,0.10489673405307,0.327881583893106,0.370507400284241,0.145516951274569,0.296016686495223,0.230165820762834,0.287862382127924,0.280665320393025,0.230705130923473,0.27127365948986,0.0222061678616104
"RR8_LVR_BSL_LAR_YNG_BL9",-0.150183760542203,-0.0204644039326094,-0.202388535166528,-0.331829319678417,0.222267563563575,0.124786504368323,-0.0533076203192084,-0.406031337258341,0.0325959838802755,0.160786888726101,0.131590079327801,-0.317855202161794,0.282786793929954,0.325327028630971,0.448574611955512,0.453819629121514,0.341833440496086,0.318564612783062,0.536240494813972,0.335047278329103,0.00684189134266744,0.34547239755105,0.125316854913686,-0.00514788119693008,0.3613216688867,0.49205897222037,0.655762095586995,0.531619508385483,0.591643416684763,0.530197843425231,0.594700001883971,-0.107004501207939,-0.172272095591268
"RR8_LVR_BSL_LAR_YNG_BL10",-0.443360142299993,-0.237501416760164,-0.348258881305034,-0.262693701688969,0.0395406721212266,-0.190625527006873,-0.221952291285455,-0.561726883010997,-0.0472191358409628,-0.14620105349177,-0.15334026005768,-0.412291403330583,0.141243624767001,0.170109901207492,-0.273945434886307,0.109921284038882,-0.0682438493921154,0.0421805415141319,0.272737642671332,0.0236558135175018,-0.148782990153464,0.175064055209426,-0.204644850079579,-0.229488341754053,0.185779287986051,-0.0214609717558051,0.0164456238466059,0.0293404051969547,0.336504304442244,0.172659128819142,0.0372031097535972,-0.350181317470927,-0.268322472461556
"RR8_LVR_BSL_LAR_OLD_BL11",0.416863469090011,0.57780300482346,0.304943815118688,0.156368981342455,0.452682368502228,0.320469190176803,0.249968701835346,0.246572690600071,-0.0109888357226801,0.135790664766348,0.206040063221516,-0.0703956999397126,0.214441726498169,0.571048899347091,0.0554532078018818,-0.020172704003326,-0.302162453991665,-0.500178930836217,-0.0281942510640045,-0.0813020862519781,0.089324682371694,-0.0518093052602929,0.123021220800933,-0.0888903902441895,-0.204498367456639,-0.0702093772857074,-0.179736053422384,-0.0405795670761156,-0.106108958285811,-0.12834470457385,-0.171048367141483,0.283921740174017,-0.0121690085566785
"RR8_LVR_BSL_LAR_OLD_BL12",0.178073312666014,0.288609690389334,0.373563880439081,-0.292512114303462,-0.0689809842883511,0.348577771302626,0.0153198540885236,0.462026698790239,0.233391079389669,0.224732710350282,0.0136063955995257,0.00811801259016567,0.153160974552455,0.261677192940238,0.182838315234372,-0.29598531307937,-0.0116668152827389,-0.0920620251832764,-0.0446529480430978,0.175637449616583,-0.286475120101454,-0.364292773491456,0.050731984658976,-0.0683694050065674,0.261482374419202,0.176359293951453,0.228139240034354,0.377945398038847,0.251004892323953,0.237893299936037,0.2057078970419,-0.262192875020088,0.127006761525579
"RR8_LVR_BSL_LAR_OLD_BL13",-0.226681316928322,-0.418655557926771,-0.398110042979503,-0.407566350312655,-0.0834642350019477,-0.28932097660564,-0.324468033496689,-0.235305094360599,0.145779912646624,0.139162580410197,0.0434157429782756,0.00288017914275041,0.245438722814848,-0.368468347791468,0.202740042038157,0.200026576801208,-0.328710377632939,-0.29911270703235,0.0891284680393801,0.00113445758656186,-0.392047375077401,-0.479111859217275,0.0235740652398541,0.0299823169215183,-0.289161592728836,0.320329020763434,-0.0227661484599413,-0.0629729734240096,0.227380957425367,0.155856206485709,0.00290113588521505,-0.345846441962525,-0.0056885051828999
"RR8_LVR_BSL_LAR_OLD_BL14",-0.365579641232109,-0.602282173845131,-0.520540927210367,-0.0785239072704724,-0.344289922931587,-0.604662232626889,-0.450143933008631,-0.190490240788442,-0.246480624886387,-0.0901165169198081,-0.106057455713349,-0.108922866266031,-0.0344162605898489,-0.499027071102108,0.0777626561455248,-0.162043829031882,-0.362990578977145,-0.181767068505713,-0.0691729855169433,-0.361977058165542,-0.463584603782688,-0.604416688052161,0.244005582159264,0.121382518000813,-0.035272810452737,-0.080669555870122,0.223035635492788,0.00539228440624187,0.511921222317717,-0.0172940082788603,0.263489593684684,-0.520860821008719,0.196699541780801
"RR8_LVR_BSL_LAR_OLD_BL15",-0.466423037105657,-0.337991182500128,-0.623411159085059,-0.419085706799848,-0.194835363452641,-0.516093672847779,-0.419750890898779,-0.517524900312994,0.0196999530005618,-0.328851180489812,-0.166699374221723,0.0558813851459653,0.222344696996737,-0.272167258274465,0.0197746592900662,-0.128101410778252,-0.183403883635804,-0.0534634505186335,-0.122408677160299,-0.163987071983871,-0.186514002930713,-0.447670326985963,-0.109160992303822,0.0472628549185991,0.359685748365084,-0.0211900325297427,-0.328254407507432,-0.15582528720912,-0.241755903588762,-0.133338542966894,-0.293036867915185,-0.212990119619903,0.312188395419491
"RR8_LVR_BSL_LAR_OLD_BL16",0.205183263777333,-0.371840427085312,0.0772124936669477,0.612688019884007,0.00233797458156051,0.0676203455185544,0.0139795845502663,0.157686475582221,-0.0422770295865292,0.484733221521666,0.413769311003661,-0.0515751429999731,0.18738763524205,-0.428387334439752,0.0823313412519813,-0.0571977563859401,0.156854639905617,-0.119733665255408,0.24487952162078,0.0784575257972136,-0.434762025292396,-0.133542752345083,-0.341282634617444,0.0648632026025664,0.262571914034247,0.45785251546695,0.615918714588892,0.343114289922753,0.697705078376967,0.383532205177148,0.610209839142646,-0.0667101043136034,0.00189648477769438
