gene,mars_delta,mars_delta_lo,mars_delta_hi,mars_se,iss_delta,iss_delta_lo,iss_delta_hi,iss_se,mars_over_iss,mars_over_iss_lo,mars_over_iss_hi
OBI1,-10.481244633678642,-57.78473784254331,34.50470773071925,23.566837451243895,-0.13445939885838976,-1.4625334481013204,1.0964936132131844,0.66726334327703,77.95100024742266,-52.699566277645594,-23.59242298048889
EDNRB,23.209229242054032,-54.11363319228537,107.86040834590814,40.907115282794095,-0.3744398904981632,-2.651572860262918,1.8141316573123585,1.1301838612137012,-61.98385864063777,-29.82894486966557,-40.67789724443521
SCEL,85.26205187532189,-43.012715274933434,207.32784050604735,64.40260411772287,0.2365846505658865,-3.3673024774671365,3.7889747952957835,1.8002852900338868,360.387082050267,-11.352072156388065,-61.57089892975639
FBXL3,2.0415374622515743,-56.890276123932914,61.239006985812566,30.03232185693919,0.5906882115989346,-1.0392073373798667,2.281717269902066,0.86202205415297,3.4562014649409276,-24.9330961703133,-58.92857448467722
CLN5,-4.413230272660509,-69.39823416552055,63.839822769442115,34.65440894318682,-0.8459103544989358,-2.7676674310779514,1.0832267231181445,0.993117389345516,5.217137075091875,-64.0662131799637,-23.06629114921433
ACOD1,-88.99988831966947,-263.9400254847663,100.44155433835954,94.1009982521149,-1.002160354385441,-6.332307738539892,4.4030136683740535,2.7206325739623978,88.80803149935745,-59.94531140809158,-15.861761380775759
DCT,164.5277948745733,-132.31874587800797,429.1978376146943,142.21638114550916,2.341236769576531,-4.904212910364317,9.900346841871277,3.9112411068968735,70.27388131458918,-13.36506164798144,-87.51615100307926
TGDS,54.3265007163533,-42.445294791750904,154.50186842504115,49.54564491942104,-0.7571624519069088,-3.3727253525272287,1.7785865761722486,1.3452356007171862,-71.75012519378419,-23.864621132528022,-45.809205398023536
GPR180,2.756765806484867,-40.25994350720884,43.917311813980795,22.058071829821944,-0.6590922692766208,-1.8665364018516277,0.5685269598597252,0.639891366643626,-4.182670522763868,-70.81448435997181,-23.52877327782853
CLDN10,-8.30382704358249,-70.29039374560587,52.769915461274316,31.62441611497415,-1.2271122841814737,-2.941394118735635,0.6283539033399724,0.9182519366616393,6.766965949755307,-111.86433850729989,-17.94044365736258
DNAJC3,3.1188677972597025,-32.95927096228103,35.695056270353724,17.631948568682215,-0.1475038991528227,-1.134674168641524,0.8374699000455061,0.5091572247089076,-21.144307473718865,-39.355767843704115,-31.458419744488616
MBNL2,-3.9900507315988043,-38.25320434907952,28.685295893428414,17.67399310805271,0.01035278807000766,-1.0262334777410826,0.9630980725446664,0.49482467358581034,-385.4083271691905,-39.7189086341001,-27.95201727054326
NIPBL,7.217254080124741,-12.698296658936133,27.80859703715983,10.614443508174935,0.4487637958853449,-0.13838185264947736,1.0390336962798021,0.30007926236410887,16.082523025027367,-12.221255869180782,-200.95551912864826
NUP155,24.716518357713593,-42.42669325861121,89.74395515486349,34.280208512713465,-0.3578147466718989,-2.312573950740748,1.5439249117718745,0.9438168720035249,-69.07629880435756,-27.479764679695798,-38.8069558277768
GDNF,146.28456923890354,-132.00561048659495,399.30729363288975,132.58921466807732,4.006978529814393,-3.1045782942990736,11.405463588782704,3.769283728143942,36.50745022726128,-11.573892587445785,-128.6188511870151
OSMR,-0.4073337262950952,-91.77527147954675,87.3672703227241,44.978631643178346,-0.6728471270614367,-3.3048055053404504,1.8079951849636438,1.3019596131885047,0.605388222543309,-50.76079418950013,-26.436433303424856
FYB1,1.201028128098535,-104.00080340881297,109.16881023189677,54.821066588295615,0.3201391276968736,-2.7819163438743693,3.448393246815466,1.5571231448837382,3.7515818098802924,-30.159206321627032,-39.24230520888259
DAB2,15.619460144910386,-108.85590653564383,128.2736712956416,61.181665548711614,-0.03093333765133992,-3.3907669599114936,3.4517882076694333,1.7643965096341254,-504.9393738549195,-31.536090856843384,-37.83028229666064
TTC33,0.9919932071289952,-45.497688317735076,42.198166921176494,22.531759806461245,0.1626826729360506,-1.1883987766071615,1.4293065056963978,0.6455640504371452,6.09771888564273,-31.8320025385789,-35.50842339441886
RAB2B,5.838816355107245,-31.177262668848034,39.34084952922988,18.494355672472512,-0.21034113777925253,-1.281731551739693,0.7417400388525699,0.5219429397661572,-27.758794198569607,-42.032600420327185,-30.69351727811692
METTL3,27.25168625018716,-40.43270042879006,89.56804211790299,33.715276193479504,0.9438186535411264,-0.9607349860021964,2.8321974284399762,0.9399981988119409,28.873858498071826,-14.276088249632053,-93.22866703398914
DAD1,20.021638970930688,-25.378455043527257,61.950145987452274,21.98782222084063,0.6431586688853924,-0.6026012889782337,1.824581731312802,0.6056472294207939,31.130170422220402,-13.90919058762429,-102.80453613448866
LRP10,3.321192293349061,-89.6914938909061,94.53614338904818,45.243650244745865,-0.4851728668898886,-3.0188287305903665,1.9705740080355605,1.2619340242466828,-6.8453792864365095,-45.515415064425,-31.315504066559136
REM2,85.14713602772105,-68.06296206562817,241.557348571852,80.10604539891902,1.7616039656691387,-2.7758786201995767,6.114473567059047,2.2647193957359852,48.335004738354016,-11.13145086313052,-87.02014087146391
HAUS4,41.58279398335779,-51.49898466743329,141.24975734785434,47.3389795613649,0.300903377925437,-2.255887827548764,3.1899203657280704,1.3863803234733396,138.19317772385358,-16.144285362333527,-62.613821318117395
AJUBA,79.87925402523425,-95.79116901422594,268.82186855536503,90.93345518259977,0.9828527091580375,-3.8642681403833086,5.857285256421729,2.461882433558791,81.27286345241185,-16.354192227398137,-69.56604945346773
4931414P19RIK,-4.510443581053507,-107.14389838687141,94.45588802442897,51.436853768167175,-0.6066569868370607,-3.3509270062125025,2.590427085494057,1.484993392899716,7.4349157413808,-41.36148011532873,-28.18798733882028
SLC7A8,-8.142757838177335,-82.40403203395711,61.45445452466784,37.1314403995667,-0.0018469139020219814,-2.2395841218619887,2.1059776400635095,1.1250967970280745,4408.845387574771,-39.12863577766764,-27.440118870629714
FBXO4,-27.895312374179944,-94.8352991852464,36.270603253663815,33.895423805527294,-0.5555001807144655,-2.507395408140355,1.2818566316278748,0.9783641959683667,50.216567595535146,-73.98276597033454,-14.465450138382607
ACIN1,5.28897656775755,-57.122358654824495,73.89240532772766,33.076458705348344,1.5770351761640709,-0.2613610251040848,3.3862188614737017,0.9111889043953368,3.3537467316501366,-16.86906871399462,-282.7215928553258
OXCT1,6.773673006861272,-21.99280221487268,33.95119083621606,14.353572711054076,-0.11979539549668533,-0.8863331536632799,0.6103341493673647,0.38606581594783895,-56.54368416062115,-36.03403518821465,-38.30522495507846
ENSMUSG00000022187,71.58510527260901,-128.90585134970252,266.54331792777907,102.31682016951105,-0.7417961160298269,-6.533134614199538,4.656413509383568,2.933922324118898,-96.50239968327179,-27.683506005197447,-40.79868756239257
DROSHA,-2.2991661403947727,-35.24791428335237,30.387448853803594,16.968324836167447,0.5610482333727826,-0.4354234569122182,1.5044499783414673,0.487441795501096,-4.09798303182093,-23.42910352008533,-69.78826788362423
PSMB5,-5.6883691696871574,-50.68059549798747,39.161523152502056,22.876764460149744,-0.1573203762661833,-1.4337172815879415,1.095866376040682,0.6313081772959072,36.157866544016755,-46.24705767604102,-27.314676090901234
PABPN1,8.424157888586565,-17.10949317601596,35.22378434437368,13.711030057993923,0.39530966488019464,-0.3671484682538987,1.1814396786851415,0.398601384886962,21.31027555610018,-14.481901602507214,-95.9388023921019
6030458C11RIK,-19.601111202880695,-72.32068056160425,30.568499325768904,25.460411675298193,-0.025619473248617575,-1.3990745557122453,1.3930434958334554,0.7111883200192072,765.0864251839514,-51.91559400543694,-21.849085312116905
PDZD2,3.213670958108766,-79.95555143827904,81.45410050253597,42.89098578628334,1.0464809215288489,-1.4432584751139792,3.544850211584289,1.2656891150243565,3.0709312439387584,-22.555410430881015,-56.43763879238835
SLC22A17,0.8212997506119055,-34.30122670246272,38.3423879848562,18.493041994831756,0.45216944122097197,-0.5258143472890091,1.5217890184809713,0.5186812990691755,1.8163539499577597,-22.54006717481884,-72.9200109935031
GOLPH3,-9.071392088659485,-44.0190694581687,22.95729294148446,17.104733532719845,0.016950414554054178,-0.925382793469512,0.9103278713011506,0.4769416945184491,-535.1722850040738,-48.35518151855697,-24.808428580578337
ZFR,-8.502630652198294,-52.29078604331132,35.517475170455555,22.08447692270768,0.04795616320454062,-1.1617685798533957,1.3551889638297645,0.6369848509281679,-177.30006080622485,-38.585604988648626,-30.571902000428974
EFS,-14.678550943462291,-104.90067394842559,71.53554707383826,45.315667099025795,-0.653469152396417,-3.1495062209352866,1.8762915617242608,1.300640951403683,22.462500164901087,-55.90851448056651,-22.71325790637583
NGDN,-5.158717563132444,-53.492092556181184,46.78533934532744,26.893126537074227,-0.1464522305792388,-1.6782871825489076,1.4212855571657963,0.777027689550846,35.22457488512809,-37.63641464340949,-27.876837666287816
SUB1,20.25667917756222,-45.830244627458974,86.91452292068234,34.093420566690064,0.7034802214924164,-1.2324363401717482,2.6942551240308634,1.005194853794882,28.794951952718957,-17.010358157505344,-70.52252525154381
NPR3,-44.3889102229541,-192.38570040962264,98.22689593293748,74.16390891782152,-0.14588035345844166,-4.2341336652338795,3.923922219819426,2.1749866204857153,304.28299061942977,-49.028928106142736,-23.198817916276564
JPH4,-4.593945411517214,-84.02609187741706,73.29998633428688,39.340024775987835,0.2687821322731734,-1.9189777206928802,2.424156692029546,1.1203737554968567,-17.09170685069279,-34.66198870464473,-38.19741393757331
DHRS2,-17.753694431288746,-158.65641426130196,121.89191008761259,73.33859455672709,-1.7235253744578831,-5.995617544921131,2.399386358846081,2.1185917299960555,10.300802468239254,-66.12374604713656,-20.330167689042618
DHRS4,8.64236647143543,-61.07942305891094,83.37777936903694,36.93271288617076,-0.4171389442244444,-2.5977360238102962,1.605011036913689,1.066919866610143,-20.718196157646087,-38.05545361006483,-32.09632487859195
CARMIL3,-8.400140474711966,-89.81537950411101,71.09465769816603,41.08078653524998,-0.418944229663432,-2.6226386633392504,1.9205283357598546,1.1827724982677847,20.050736780550487,-46.76597467049382,-27.108064367374734
CPNE6,1.0411466505678286,-131.6834702194064,120.45302682531803,62.657481535871085,0.08070330928502915,-3.2680383479646893,3.3942932666311902,1.7360392434687433,12.90091645301299,-38.795548844870794,-36.857898837183264
DCAF11,9.977816951999205,-24.155507103872218,46.73196464548376,18.71825830676354,0.372069899367118,-0.684177540866654,1.4240518004161211,0.5235893518496888,26.817049616137275,-16.962519970701738,-68.30385660758162
PSME1,-6.388325621490605,-58.10307919582044,48.88650309949194,27.119401747287252,0.47057124548043827,-1.151000901965395,2.062546502991191,0.7944587609223518,-13.575682073324153,-28.17055475430829,-42.47303630780449
EMC9,6.0076438264436325,-42.29589677707231,54.2651409408185,25.096752825333805,-0.1800251300172264,-1.590690813958957,1.1885818996304414,0.715018134252119,-33.37114005066275,-35.58517657910079,-34.114197721279254
TGM1,-47.27204541603291,-254.0139929551165,159.34096450175002,110.00773202168202,-0.5876023172152909,-6.582421907908093,5.380118200258927,3.067476059700246,80.44904526595487,-47.213459537541695,-24.207042139051964
CIDEB,-5.388081177214314,-105.00170680142965,94.26731962512474,50.351695436315566,-1.031247980048018,-4.006419982093277,1.6645444641456963,1.4461235908493044,5.224816224089407,-63.081346916929775,-23.529065860906545
ADCY4,-12.71278344730294,-126.12570806904641,101.13546992635123,58.16990467832638,-0.93418484076616,-3.989212081189382,2.334390301250094,1.645482381356188,13.60842404258745,-54.029400311295234,-25.35224196358037
RIPK3,93.42769962075965,-132.4641891918548,305.9264533790999,111.09151226226264,0.1094208654169496,-6.02110504903519,6.297627375525032,3.1295271445484247,853.8380615502556,-21.03398332309417,-50.80902108295236
SDR39U1,-4.050516089264287,-42.85891067123105,35.39510370035828,19.88565919066066,-0.29932838991805966,-1.315150662740092,0.8248462791903087,0.5682684041530774,13.532014421930057,-51.959876346053846,-26.91334514223126
CMA1,-16.46880047937671,-178.81089606156684,145.66676638301632,85.56524532485871,-0.2110722093635304,-4.718288301828302,4.559473146530862,2.483487270981624,78.0244852178168,-39.21744690998292,-30.872799003522424
ZSCAN26,-3.8511203341124003,-33.53976880346343,27.53866809633308,15.20435897292733,-0.24002092322986288,-1.0612171076181325,0.5772219897393668,0.41639577354453766,16.04493592595786,-58.10549389950936,-25.95007929917633
ATP12A,21.101946866922926,-158.50103827604758,200.37206932205555,92.16143141065888,0.12830265262976207,-4.999918729997653,5.423550500822904,2.658010427903171,164.47007473661506,-29.224589731763086,-40.07506524454041
SEMA5A,42.03621415535992,-51.972726016829796,140.77566420196868,48.66165345552411,-0.6195191361085645,-3.315091659835207,2.3312687092144144,1.4414963767536024,-67.85297128899906,-22.293751814797638,-42.46508955018355
CCT5,2.0736511833976983,-21.785807907734487,26.04315371858066,12.523295645460985,-0.2633691966281416,-0.946874889987073,0.3925508099466614,0.3455544194282879,-7.873552450120219,-55.49805873714711,-27.504323954494353
CMBL,19.011454399147368,-109.15036557649529,141.74764175015954,64.69035253393399,-0.5014443858040483,-4.3776302949856385,3.1197718453774375,1.8812684780417,-37.91338568615775,-34.98664998154377,-32.37999378625567
ROPN1L,51.93298687060283,-108.54523361971937,238.71232626872174,88.36560810137368,0.016070871395153365,-5.0479489379904035,4.948102631634362,2.6104095889246985,3231.4978817057004,-21.93673852392726,-47.28897403699838
ANKRD33B,-13.506355012001555,-229.3578195219011,195.2971391953119,111.53548521143632,0.9217327495775252,-5.104032887897375,7.481224083754972,3.246139358450154,-14.653222442396858,-30.65779302346227,-38.26329952896625
CTNND2,-7.958683663663308,-56.49070558130054,37.88277519215952,23.798117777003444,-0.2001463542579547,-1.4859906702881656,1.1772131821727159,0.6815027522743121,39.76431993063393,-47.98681023690105,-25.493279298189158
TARS1,6.427978760973172,-42.42612337923399,58.797413259585475,25.577046934326344,0.06654136015119633,-1.3668238814629012,1.5022029740186196,0.7443953045314246,96.6012529104818,-28.24260377127181,-43.01754897394319
SLC45A2,50.48156430934555,-105.69893510045438,193.3552144212036,78.31629872472313,1.5303910612531955,-3.174237061289315,5.652099655250073,2.237295388167391,32.986055386397496,-18.70082651537711,-60.91391748247889
AMACR,37.416525967542114,-59.71866567846721,131.2637382645135,47.28749377896559,0.044547091771684845,-2.590085620337869,2.521671036983852,1.3236303238137654,839.9319569347267,-23.682179317844792,-50.67930466614866
SKOR1,27.429643192009426,-243.33263632465042,282.5554215321165,135.1776095439058,3.1318120072738567,-4.525985344128383,10.563334625876072,3.867577324933473,8.75839390368966,-23.035589133811957,-62.429592684978346
RAI14,-14.608944771467176,-94.727702879392,63.36517556281749,41.29911132589632,0.29710058388424854,-2.0411495471418113,2.630286121373571,1.192698132699938,-49.171713432777615,-36.01421993966341,-31.043867242136532
BRIX1,19.35666936165176,-44.53155885908272,86.63471521895471,33.78057606021932,-0.3631747252821808,-2.3518406675598347,1.6402569616634122,1.0112140050973235,-53.29850348647458,-27.149135714639808,-36.83698322507666
RAD1,-0.13005075565895924,-77.91964774149284,83.98547688547598,40.76057633705393,-0.44602664205906145,-2.601313733610866,1.7098291945133128,1.1443021466596015,0.29157620508628346,-45.57159743881432,-32.28579305922331
NADK2,0.4457322784976197,-48.0638902265856,54.480296619605525,25.46935722742468,-0.4772400548998363,-1.8537212692037823,0.9058198644774106,0.714587001914684,-0.9339791870386289,-53.061201361834584,-29.389691710774898
MTDH,21.504843157835253,-25.9878577858768,69.71370953424176,24.432233872083636,0.789140011325942,-0.5194353468455309,2.1705680725001737,0.687238305184005,27.250985692262677,-11.972837025996897,-134.21056144447007
LAPTM4B,-18.69384962428951,-58.52695276506702,23.62298134467815,21.121160003516838,-0.5062434549991012,-1.6279981001120554,0.6566948538748678,0.5871157240588117,36.9266001163861,-89.12351363761294,-14.510447735198325
SDC2,-6.001236581257344,-64.29466636064336,55.27448924493029,31.224375901223002,0.07488262263265591,-1.6710456883037879,1.786844508125972,0.894797633619757,-80.1419123726075,-35.982239119438034,-33.0777845464161
DNAH5,-14.470133459240124,-156.59647791438059,119.49049957786244,70.52027428336213,-0.7295713692105033,-4.79398950945701,3.2559774635953507,1.9930719072703738,19.83374631997799,-48.095074264261626,-24.92506488429853
TRIO,-20.109877313448646,-60.050378080529576,20.69931119268774,20.36286952040769,-0.31178574478703397,-1.4452661882779516,0.8005052693854283,0.5855383351981516,64.49902745612935,-75.01559374697437,-14.32214450221877
ANK,-16.82732111262136,-49.304216304573245,16.504495450686765,16.546371587227178,-0.6767089257229257,-1.6458545916290959,0.1579425625520739,0.4657507410154909,24.86640928320074,-312.16548286860655,-10.027918343837607
MARCHF11,20.115542592074277,-97.0145873689909,145.50343617530245,59.19673220434017,-0.4613018049353352,-3.71976355934823,2.7430905615332586,1.6761411023639703,-43.6060348710191,-35.36689190267357,-39.11631313491261
RETREG1,14.680280613643593,-44.33081641620185,74.21066113220951,29.481065827532582,-0.5877940117140961,-2.245298869075138,1.0253646435697041,0.8558706484817706,-24.97521295059417,-43.234196433639994,-33.051573736719355
MYO10,17.584416246116497,-33.40058371181399,66.17733041711928,24.974435103307837,0.6064948725051322,-0.7823118486116865,2.0281310824850127,0.7346099530677865,28.99351180576996,-16.46865136098066,-84.5920083334536
RNF19A,-16.573144828533884,-61.63956261903363,27.82049701781853,22.15473449481249,-0.8288156867171034,-2.076829063127391,0.36278970545246353,0.6213283593085273,19.99617658562818,-169.9043872872801,-13.395660486340201
PABPC1,11.837441966023679,-30.481450092805787,54.74012455060053,22.08155067971663,-0.17260035267236515,-1.2839483427514196,1.0104718525538063,0.6036855924750453,-68.5829535267164,-30.165560788030646,-42.63421099426471
YWHAZ,2.8290394624602597,-47.95754003514093,59.35775071186336,28.25264548093878,0.628250866906199,-0.8949997120937527,2.159015417152436,0.7819457045030669,4.503041080375699,-22.21268993919135,-66.32153050977243
GRHL2,35.93862126635253,-172.48711229993984,245.24464939959296,105.79531967535824,-0.162050511938399,-5.704369798979239,5.5948351163847345,2.9669704026704804,-221.77419149415607,-30.829704309748703,-42.99241775024437
RRM2B,-17.442225546890572,-53.21893760358693,17.676440171523524,17.820700451049913,-0.4349648748976936,-1.364477788825266,0.5717566311542328,0.49392862396703496,40.100308216825766,-93.07970332788494,-12.95472913981391
ATP6V1C1,-5.134112358516451,-40.5270873187889,30.868525553758676,18.340619218681486,0.1642839879404741,-0.869567203866996,1.1518732962479665,0.5192897662208027,-31.251447100107658,-35.18363300095511,-35.498723291868934
BAALC,-20.225534758814256,-75.23355228325836,36.27302106904668,28.581381776223356,-0.581033450450429,-2.1348158001547834,0.981848987558871,0.8195040188748692,34.8095875429117,-76.62436203179098,-16.99117135371432
FZD6,-4.028652271450799,-113.29375528254799,102.57820129052881,56.97918033244647,-1.2326908106754726,-4.1784309204525565,1.5466208479049754,1.5682709709346776,3.268177418507107,-73.25244285696373,-24.549454865564414
SLC25A32,-6.520476117950719,-43.913230440805236,31.981484349107586,19.41771388073707,-0.21400395954822546,-1.2811111394969332,0.8321952487834714,0.5470553779558526,30.468950816217678,-52.767941784093274,-24.963864073234173
DCAF13,22.475218355874013,-30.396232695780736,72.52156219357781,26.373209055940467,0.6890169984057742,-0.7249477336094874,2.112060098981361,0.7456111532524209,32.6192509152553,-14.391746101562513,-100.03695277795502
DCSTAMP,95.4580960523212,-33.48284829831535,222.17924634884696,67.26349805140937,1.2984787034709382,-2.607396574668126,5.089761198875222,1.927825103860414,73.51533436563419,-6.57847136437652,-85.21114452147592
DPYS,-24.03757237131194,-278.30580929177694,203.99856925124755,128.29578385109312,-1.212756547282247,-8.682022419031101,5.623398753694392,3.723816961567863,19.8206082046553,-49.4906766319815,-23.49666464855932
LRP12,19.708215572862766,-40.74936883953175,81.58235354716871,30.80693241900579,0.8065755925625048,-0.9770129773197717,2.602529766934951,0.9170670638446727,24.434430888553695,-15.657599523836783,-83.50181158388769
ZFPM2,-41.54275102726896,-155.119568836489,79.21877208426986,60.235556771242884,-1.705964521478001,-4.729967522321661,1.4888710666056353,1.6526134205282434,24.35147419787925,-104.18603216605881,-16.748269773612748
OXR1,-20.214968756763685,-72.84980521072086,31.380111124172043,26.91428400637914,-0.8387151222248167,-2.322549057115925,0.6722043212240412,0.7712258227913555,24.102306279086125,-108.37449702505037,-13.511064934464278
ANGPT1,16.378148397421715,-113.83065532883676,133.2751118545261,62.53318250348435,-0.35836498465893,-3.784139408059649,3.205422601656106,1.7792065774535648,-45.70242378174709,-35.51190263337673,-35.21939798799963
CSMD3,20.11101473593596,-63.23159971673778,104.36485549878356,42.21795807259662,0.6632942139404945,-1.7070615919705427,3.2428543529321883,1.236182837260394,30.319900751825585,-19.49874796552728,-61.137135291240554
EIF3H,-6.835750224946229,-33.36965415939028,17.68423115213834,13.292473964808512,-0.7151151775089561,-1.4978981206973665,0.023469606925532727,0.3933763468230554,9.55894999845758,-1421.8241602967466,-11.80603066909865
UTP23,21.04815044686605,-65.02603833790114,113.24482271049396,46.53810115898086,-0.35021666636712573,-2.8728434171177457,2.2056110827507562,1.309507899153301,-60.10036776719718,-29.482096298139325,-39.41907241993361
RAD21,4.713566102755393,-21.882809063946077,32.76436072065647,13.837413888580476,-0.12553980077485385,-0.9127656912923545,0.6333613864447992,0.39549835243861436,-37.54638826621063,-34.5502734020134,-35.89569703728292
SLC30A8,-17.262381438229504,-162.2087546849029,122.11084151144003,76.46410613696374,-0.7354363903000054,-5.200160737609648,3.5362751979137856,2.214052267221436,23.47229708226389,-45.86994665477321,-23.482128278898273
CDH10,-2.6688994832535244,-45.338530249237074,37.94721674141102,22.22415971942235,-0.1963843080305042,-1.3843278973031672,0.969389071968764,0.6046133129923654,13.590187067486914,-46.770209774654845,-27.412014751228117
SHCBP1,49.37124155984067,-118.60669008390364,242.31301588727385,95.90618531642349,-0.102601095058772,-4.802102518830584,5.05129834338816,2.582688651296651,-481.1960489462594,-23.480436517702927,-50.45977567890039
RIDA,3.0719289359475015,-68.03431002975736,69.41021890675378,34.16754726769923,-0.5375515307964135,-2.449385610400298,1.288171431498797,0.9477474856135548,-5.714668752586868,-52.814639702573544,-28.337807902533658
MATN2,-33.34028189997542,-169.60478371185997,109.0904665588873,69.65375903136413,0.6881929840166052,-3.2035405953264693,4.6738795521281125,1.9879423874214182,-48.44612292526796,-36.28779514325213,-34.05309323004537
POP1,-10.915815954926423,-100.61655678122489,79.58691691192459,46.70348718863957,0.17333372442162345,-2.6552553675211183,2.7042621251983,1.3740627988185419,-62.97571918765434,-37.20665827608956,-29.973356945409357
STK3,-15.950070418339278,-65.42021299733291,33.36734454390477,25.042608129916864,-1.2323186059973845,-2.7249442972247806,0.16060984140488624,0.7218058774379047,12.94313852011509,-407.3238129437729,-12.245147388109086
KHDRBS3,-31.49319554006122,-114.44926209008882,53.05755618734734,43.288575173878655,-0.9987756007889724,-3.467598549883226,1.4907720822943078,1.278577910569406,31.531803054843845,-76.77180398626105,-15.300951198383126
ZFAT,-6.7245443417134645,-63.49120744528072,52.41963482707416,29.84000631881411,-0.36191290270064636,-1.9939168600443231,1.3777302764067014,0.8433234016416726,18.580559829544466,-46.083916810534205,-26.28977961794702
EIF3E,-14.889157728991977,-41.19213155582142,11.407586339902451,14.077219280428919,-0.09579895401487065,-0.8678195716902918,0.6570219232337428,0.3919267926835183,155.42087992610826,-62.695216246485685,-13.145113007400115
EMC2,0.8913074528010007,-34.189702780252226,36.18770493447093,18.326948227463937,-0.08383365939761969,-1.070677388916556,0.9032095662385801,0.5095174489752954,-10.631856693426265,-37.85356583703535,-33.798887796715434
ENY2,10.436877471442047,-33.452457942888714,51.06270820134372,21.629935995187225,0.4560218723796564,-0.7675501323915015,1.690555530297333,0.6165803374079071,22.88679140976144,-19.787849226700725,-66.52687042375278
EBAG9,7.833963825407895,-40.92907218688379,59.067911778300704,26.396724140479172,0.6750483528730116,-0.7907427415739016,2.0398103520722333,0.739839881262675,11.605041019752848,-20.06513602860391,-74.69927787225893
SYBU,-9.4192910841486,-56.672621232007984,33.58188007477822,22.80784522189324,0.021966269787559608,-1.2625425443508527,1.2805175074869328,0.6395146550716464,-428.807038028966,-44.25759187254713,-26.59861263688713
KCNV1,-40.347951612450295,-269.01144853185446,203.86785943976025,118.11081277368287,0.3109874038136453,-6.7351584205406265,7.056134361035235,3.3956146857003078,-129.7414336325603,-38.12447932076887,-30.269200323189416
MYC,6.5959992243083345,-76.16182822385272,81.42282740213066,38.85954363583444,0.949084488195004,-1.1876411960125903,3.16075708868774,1.119813951097605,6.949854629752505,-24.096071316721474,-68.55843976741565
WASHC5,3.292760276423893,-19.624567316863956,26.457620879720245,12.000628365912995,0.11283326679271423,-0.5827621358628324,0.7802755569351765,0.346072460826194,29.18253073779222,-25.150816455082573,-45.400377360734545
SQLE,10.213691844894619,-33.736256910129605,53.85607903803428,23.663938957447474,0.21954873703286434,-1.1131107378283294,1.6146916142791854,0.7078220983280415,46.52129628678177,-20.89331276126668,-48.3833972737583
MTSS1,15.056273838617399,-72.5003713416636,97.55868729464477,43.45277250663522,0.03130574936166688,-2.3897203327787726,2.4665190055697157,1.249430152751748,480.9427707567811,-29.393802025424687,-40.82431151313982
NDUFB9,12.635035060705741,-42.42181327502347,75.74249665731679,30.933527079366044,0.23632480181549395,-1.4202745558423044,1.9248788009899456,0.8643283686892643,53.46470181564059,-22.038693165100245,-53.32947516784678
KLHL38,-2.172496971835089,-188.6304417680476,161.6420496121742,87.12145172765555,0.8369988038605954,-3.969589174820451,5.710198477095092,2.500064540462849,-2.5955795418280245,-33.033955391338374,-40.72009532812308
FBXO32,17.165813784976617,-82.59704247621421,120.39341571720841,52.3951529898775,-0.5401042695771817,-3.3926301742247063,2.5049396486945685,1.497185443075392,-31.78240712374816,-32.97366566067134,-35.486749080960784
NTAQ1,-8.420731305367898,-64.43752671595617,52.27641476933167,30.020253107347525,-0.4394967928295622,-2.21236541815642,1.3700718130440683,0.8945343616596967,19.15993800808798,-47.032225685153584,-23.629195403394974
ATAD2,1.059820309192043,-55.2897842326751,52.94877797713612,27.611131932682987,0.10968789340843003,-1.4317378637039424,1.5338408013182594,0.779167221796227,9.6621448024873,-36.046625037719885,-36.982173426744666
ZHX1,7.159384163139984,-14.185706355803672,27.984117060271267,10.875493445148452,-0.2966324814041123,-0.8784616816198543,0.29285246414199645,0.3096091033836901,-24.135536773488123,-48.43977119115309,-31.85581983344963
ENSMUSG00000022362,-52.93190316612084,-364.48432568693033,258.4468633479466,159.9377229221836,2.174032480377628,-7.293163472660947,11.150234142925822,4.658683830998218,-24.347337789970187,-32.6884907540865,-35.43686691197269
TBC1D31,1.8481929277485107,-65.18149943362715,74.47947815139857,35.27467021661491,-0.2988246379675305,-2.272620369651389,1.6528924089891681,0.9801973845200718,-6.184874648620274,-39.43481080749177,-32.77251191883994
DERL1,-9.7154265624667,-57.73235645765505,39.76121002988161,24.45550845399122,-0.24449579675829955,-1.6272136881680397,1.2217257990751869,0.713319542563852,39.736579079398446,-47.25475757437297,-24.435149678863528
HAS2,17.713334534136262,-179.1936101368514,209.0966478043959,99.07643495327574,-0.8806477836469149,-6.580008506160507,4.52555281609056,2.773890258583609,-20.11398298282462,-39.59596040946207,-31.7775649695027
MTBP,-21.594597145981155,-173.08239081451362,139.27901276140858,80.11569813767393,-1.2885794479325823,-5.9670608737923825,2.989905791419337,2.3053712027056585,16.758452248037848,-57.88891118617813,-23.341309181732782
MRPL13,14.163265825936675,-49.06806190128419,75.61164340485496,30.29035253105388,-0.2880737638544534,-2.0345793315501153,1.3697858395743507,0.8580614955374004,-49.16541387327634,-35.82170327920142,-37.16328099492075
COL14A1,22.559993622427523,-121.53604254019953,168.6755022618919,72.71469818502179,0.36090961746812944,-3.7116303031187896,4.265835405449402,2.0283169856612857,62.50870725111589,-28.490560696491713,-45.44512477984623
SLA,4.686874648826997,-120.83484181379904,132.1492315154649,64.12389305356204,0.40252610524215376,-3.3116573326530694,3.9584924916193294,1.8782235084195102,11.643653884280232,-30.525469498710166,-39.904258877411124
