gene,iss_delta,linear_mars_delta,linear_mars_over_iss,cap5_mars_delta,cap5_mars_over_iss,sqrt_after5_mars_delta,sqrt_after5_mars_over_iss,log_after5_mars_delta,log_after5_mars_over_iss,linear_extreme_gt5,min_bounded_abs_over_iss,max_bounded_abs_delta,max_abs_delta_shrink_frac,bounded_sign_stable,robust_regime_flag,saturation_sensitive_flag
FER,0.048167568725462795,1.6222526349321562,,0.6889265396810831,,1.0556268533551116,,0.9761703026649293,,False,,1.0556268533551116,0.34928331714544647,True,False,False
XPO6,-0.0118890419708358,-0.5745920324778178,,-0.26842201450078795,,-0.39968644080031834,,-0.3718286846604468,,False,,0.39968644080031834,0.3043996118833264,True,False,False
TFE3,0.1180485721771731,1.3949843086330596,11.817036690112596,0.5930585711429905,5.023852133110929,0.896780188238205,7.596705082483109,0.8303649750373355,7.034095878695449,True,5.023852133110929,0.896780188238205,0.35713958738578433,True,True,False
AXIN2,0.02413525855592058,4.586781664720225,,2.575743889181504,,3.644910653520494,,3.4281119151512494,,False,,3.644910653520494,0.20534463596648678,True,False,False
BRAT1,0.06837245640749409,1.0137464373999645,,0.4386022868147059,,0.662146836600026,,0.6135799065181178,,False,,0.662146836600026,0.3468318978281332,True,False,False
GNA12,-0.0642585426865223,-0.9631374556042857,,-0.3585597635705365,,-0.5696283037998254,,-0.5224837193687336,,False,,0.5696283037998254,0.40857008469011014,True,False,False
SLC22A18,0.041265848891809606,-0.20903385024114285,,0.08473320839162635,,0.03452656431095802,,0.04888012511403106,,False,,0.08473320839162635,0.5946436029672824,False,False,False
ITGB2L,-0.4343370990553199,-7.727075266917929,17.790502546810444,-3.4297687551987277,7.896559521759597,-5.148977268036605,11.854794995029422,-4.778101332765306,11.00090538698546,True,7.896559521759597,5.148977268036605,0.3336447374751198,True,True,False
IGSF5,-0.32993273728800077,-3.331994046976942,10.099010102378593,-2.733417476972154,8.28477191878699,-3.4838094008814773,10.559150418106082,-3.348667010368951,10.149544534120826,True,8.28477191878699,3.4838094008814773,-0.04556291270756474,True,True,False
PIH1D2,-0.1218837899496805,-3.3065452190909417,27.12867084668144,-1.4501527807526289,11.897831379803023,-2.195105766306144,18.009825319777057,-2.034519839276834,16.692292224559,True,11.897831379803023,2.195105766306144,0.336133147784491,True,True,False
DLAT,0.0644064820048324,1.1813790042885481,,0.6019656910528073,,0.8670136051547925,,0.8115758049470579,,False,,0.8670136051547925,0.2661003776032681,True,False,False
SDHD,0.044119954109726994,1.943981971646533,,1.003072831784519,,1.4489029976887404,,1.3563581726578737,,False,,1.4489029976887404,0.2546726158877213,True,False,False
FGF6,-0.04910494313164415,8.498361156598797,,4.809804048352556,,6.805896106374691,,6.402522530386736,,False,,6.805896106374691,0.1991519328300072,True,False,False
CCND2,0.11934312070049738,0.6715642718076422,5.6271720386212705,0.02615611209602353,0.21916732143836526,0.15654687085644037,1.3117377016586422,0.12172995502602668,1.019999764640974,True,0.21916732143836526,0.15654687085644037,0.7668921986646715,True,False,True
GPR107,0.0911649690216616,0.8136787052899329,,0.48620109324277855,,0.6634063811790691,,0.6275959866085107,,False,,0.6634063811790691,0.18468263103594218,True,False,False
NALCN,-0.13891861679355266,5.126925480008469,-36.90596406979496,2.8900827966363716,-20.80414319796555,4.110585684773242,-29.58988348467358,3.8643319842683757,-27.81723626006995,True,20.80414319796555,4.110585684773242,0.1982357261088079,True,True,False
BTBD17,-0.47807938813945305,3.954358747827535,-8.27134330809943,1.91613698623963,-4.007989120168268,2.9061035652379124,-6.078704996146411,2.7016767493604528,-5.651104850754178,True,4.007989120168268,2.9061035652379124,0.2650885388599399,True,False,True
SLFN4,0.4688514215722514,4.453649460418768,9.499063574306446,1.0687224650862137,2.27944806374341,2.004268250606944,4.274847336253795,1.780540462289391,3.7976646339655056,True,2.27944806374341,2.004268250606944,0.5499717100729149,True,False,True
TH,-0.25083873578195925,5.181864388313274,-20.658150632753916,3.609440596201095,-14.38948647603849,4.87660921592224,-19.44121270074179,4.636640045564756,-18.484545583083868,True,14.38948647603849,4.87660921592224,0.05890836762912588,True,True,False
SCNN1G,0.011450307974085666,-5.308400899120844,,-2.2480432794757004,,-3.473462395206745,,-3.209165205441246,,False,,3.473462395206745,0.3456669039857171,True,False,False
DRP2,-0.1329896836120245,5.729844411865624,-43.08487888866253,2.73626990837722,-20.57505389936739,4.084849353117006,-30.715535537582607,3.8018263200609774,-28.587377733390053,True,20.57505389936739,4.084849353117006,0.287092447980278,True,True,False
TSPAN32,-0.1428142335668246,3.1449624807924095,-22.021351809592854,1.215698344820038,-8.512445254633512,1.9594877227214655,-13.720535228056217,1.7975663637726003,-12.586745164525187,True,8.512445254633512,1.9594877227214655,0.37694400658549354,True,True,False
LHX2,-0.2011973391138172,-0.5490926447954658,2.729124784721156,-0.039709361392111786,0.19736524134470895,-0.1310540106826804,0.6513704965478855,-0.10546475024041335,0.5241856115241763,False,0.19736524134470895,0.1310540106826804,0.7613262316935654,True,False,False
CLEC2G,0.12644131476250986,9.259291288435165,73.22995103164307,4.924271308759015,38.94511313812337,7.064064993139421,55.868329164463354,6.62367747469012,52.385389120092064,True,38.94511313812337,7.064064993139421,0.23708361978390047,True,True,False
GMPR,-0.026662275423721682,6.838989022356841,,3.9092311301881906,,5.514564555915361,,5.190924869279013,,False,,5.514564555915361,0.1936579313275545,True,False,False
MID2,-0.017329660304139405,-2.4653543130836275,,-1.4351776334044013,,-2.0104255243162608,,-1.894865517149422,,False,,2.0104255243162608,0.184528765846378,True,False,False
TRIM25,0.1056924787887989,4.804684269878912,45.45909344675247,2.2078040761852447,20.888942160179745,3.3035746475902084,31.256478090476154,3.0701643983819102,29.048087750093348,True,20.888942160179745,3.3035746475902084,0.3124262777679947,True,True,False
DGKE,0.0115448041716766,-0.0026558047653486225,,-0.00600519280387481,,-0.00848772145026144,,-0.008152204560116828,,False,,0.00848772145026144,-2.195913178937034,True,False,False
SCPEP1,0.06163564928220408,-1.6673619974585914,,-0.857971810921385,,-1.2553916073304043,,-1.1735101920064077,,False,,1.2553916073304043,0.24707915303102512,True,False,False
MNT,-0.04550834403842596,4.334340120354878,,2.4316268657114852,,3.4522535272200443,,3.24565382357447,,False,,3.4522535272200443,0.2035111617088814,True,False,False
ITGB2,-0.09374453211877429,3.5953445048207575,,1.477665921457549,,2.3195768811204855,,2.137678383908126,,False,,2.3195768811204855,0.3548387705238484,True,False,False
HDDC2,0.11185439635321381,-2.4700931549566576,-22.083111933808997,-1.4034725786929105,-12.547317087663007,-1.9985808660486517,-17.867700610868553,-1.8790127948004012,-16.798738861071268,True,12.547317087663007,1.9985808660486517,0.1908884642515758,True,True,False
TPD52L1,0.03738222203250274,-5.602661648921207,,-2.480516673707012,,-3.7803394589783608,,-3.5025914742059845,,False,,3.7803394589783608,0.32526008246343674,True,False,False
PEMT,0.0067678809168714715,2.562359467008323,,0.333078981382388,,0.9043270024576837,,0.7643174509814572,,False,,0.9043270024576837,0.6470725461820044,True,False,False
CDH1,-0.006567703461774411,-1.1000329988556903,,-0.3813493872192891,,-0.6318638476735199,,-0.5758851512435893,,False,,0.6318638476735199,0.4255955518327028,True,False,False
CDH4,0.09913578169445869,7.076697660274237,,3.484584616438031,,5.11278547197563,,4.771542998892313,,False,,5.11278547197563,0.2775181705618467,True,False,False
CKMT1,0.0940650430274643,-1.1299129478898162,,-0.3905980318114667,,-0.6631794795364896,,-0.6031632051773129,,False,,0.6631794795364896,0.41307028937493007,True,False,False
BCL6B,0.27005146207509007,6.527327852793915,24.17068140508322,3.087655037457961,11.433580154435205,4.559275985578054,16.882989451507985,4.246809407799824,15.725926366652898,True,11.433580154435205,4.559275985578054,0.30150957813057744,True,True,False
CLEC10A,0.06664486378764017,5.62496809856278,,2.6166123849918708,,3.908897949139072,,3.634763684177759,,False,,3.908897949139072,0.3050808679007756,True,False,False
ALOX12,-0.05453991688809769,-3.930778220292783,,-1.4938031278223403,,-2.387468162584785,,-2.190428803806692,,False,,2.387468162584785,0.39262201305090294,True,False,False
ARVCF,-0.09470451226202437,2.3014128398459843,,1.1879008753622549,,1.7379985358488181,,1.6248033678218827,,False,,1.7379985358488181,0.24481235797523015,True,False,False
COMT,0.005947842323317411,2.142113414913574,,0.7868692980378887,,1.2768207536492153,,1.1683926158294413,,False,,1.2768207536492153,0.40394343980114134,True,False,False
RTCA,-0.09656991227636649,-1.8591105263401804,,-0.7677307923670708,,-1.1811642606110282,,-1.0907628501445323,,False,,1.1811642606110282,0.36466162507494804,True,False,False
DBT,-0.0819472447951218,-1.117061046512629,,-0.5184340824837458,,-0.7646182386840441,,-0.7118604707984537,,False,,0.7646182386840441,0.3155089947222507,True,False,False
DAZAP2,-0.013497232522904606,-1.5407457618768083,,-0.7753066358787826,,-1.1314336502086526,,-1.0572194328852875,,False,,1.1314336502086526,0.26565843748910645,True,False,False
MCTS1,0.11152232693823688,-0.9359308161684688,-8.39231786014297,-0.5976739771448653,-5.359231586656796,-0.8352613777680715,-7.489633696673623,-0.7893591081750886,-7.078036567621568,True,5.359231586656796,0.8352613777680715,0.10756076908816803,True,True,False
REM1,0.03831287755044688,7.388469708519104,,4.201807810644609,,5.925416736148704,,5.577073014377679,,False,,5.925416736148704,0.19801840301022822,True,False,False
RNF17,0.9063349489002197,1.2724589207374333,1.4039609994974616,-1.7484043481756801,-1.9290929366645946,-1.6484870797069124,-1.8188497328799331,-1.728054635550322,-1.9066401860010003,False,1.8188497328799331,1.7484043481756801,-0.3740359862952749,False,False,False
TRAPPC10,0.0789739090164003,0.790161244069643,,0.37525741385177014,,0.5464202870618856,,0.5097669422278002,,False,,0.5464202870618856,0.30846989628647825,True,False,False
CCM2,0.0214398715852714,0.18583529752036104,,0.14845219058674822,,0.18974514871718617,,0.18221542134718577,,False,,0.18974514871718617,-0.021039335632116574,True,False,False
TBRG4,0.1684775126991467,-0.5688312920171066,-3.3763039524027088,-0.24152161207365566,-1.4335539990131805,-0.3982149467957433,-2.3636088900887495,-0.3657596448802373,-2.1709701135805632,False,1.4335539990131805,0.3982149467957433,0.29994191180367114,True,False,False
TMPRSS2,-0.037939150644258346,-13.758265563423128,,-6.3486210745092215,,-9.527168904578861,,-8.852685883779952,,False,,9.527168904578861,0.3075312538008278,True,False,False
MX1,0.273806828701766,2.413254819220762,8.813713049681866,0.20836607694581577,0.7609966410763658,0.7032364308042278,2.568367027727428,0.5762173451396828,2.1044666704324837,True,0.7609966410763658,0.7032364308042278,0.7085942084510983,True,False,True
FAP,-0.034157591535532605,0.2585545147131948,,0.020726698686831968,,0.08333734512910651,,0.06812809836398431,,False,,0.08333734512910651,0.6776797913525137,True,False,False
NDUFA9,0.056588519675023,-0.2102889755647016,,-0.03397528736492141,,-0.08968587691198808,,-0.07689186542831687,,False,,0.08968587691198808,0.5735112757520968,True,False,False
EGFL6,-0.091016102713741,1.2368999365994309,,0.4087638798966508,,0.7048814363864607,,0.6391599882706938,,False,,0.7048814363864607,0.430122505847669,True,False,False
LCK,-0.20081823129808996,-3.522618356286248,17.54132746571876,-2.788431471989702,13.885350219276749,-3.601718867458269,17.935218551506715,-3.453460603132089,17.196947611822413,True,13.885350219276749,3.601718867458269,-0.022455032924830753,True,True,False
TSSK3,-0.019407604604768647,-2.9799582094740753,,-0.18914651423996265,,-0.8468950386253788,,-0.6809960309963845,,False,,0.8468950386253788,0.715803048535085,True,False,False
CTTNBP2,-0.09051805466765331,0.5737057229878794,,0.15434415501273951,,0.29815452491715094,,0.2658771553337813,,False,,0.29815452491715094,0.4803005914524404,True,False,False
GALNT1,0.05465147651579408,2.288181840640898,,1.192187840264764,,1.7168254419710136,,1.6081570897204618,,False,,1.7168254419710136,0.24969886069450364,True,False,False
MYF5,-0.021279842857157505,1.0613949895951913,,0.26233235357216783,,0.5056525224430213,,0.4491666203901997,,False,,0.5056525224430213,0.5235962790479408,True,False,False
MKRN2,0.026471016548531102,0.7972585653023585,,0.3076733379424388,,0.48670840911765834,,0.4472053294041256,,False,,0.48670840911765834,0.3895225083808598,True,False,False
PPARG,-0.10564207934352329,3.7665810249707667,-35.65417349201096,1.3711965044686911,-12.97964327273303,2.2500068632240566,-21.298396218684427,2.056265397480531,-19.464454034400795,True,12.97964327273303,2.2500068632240566,0.40263946313446974,True,True,False
RAF1,0.0373572145478058,0.5150007943310076,,0.2855434199034516,,0.400244473527798,,0.37669908187664014,,False,,0.400244473527798,0.22282746369795314,True,False,False
SEPTIN1|GM4532,0.010893443677139306,2.295856121103851,,0.9513435527179044,,1.4784159947868134,,1.3641470893775902,,False,,1.4784159947868134,0.3560502414776807,True,False,False
PDGFB,0.03405655612493619,7.6759315848594625,,4.040873477984486,,5.824478724730921,,5.456944700747012,,False,,5.824478724730921,0.24120236607898837,True,False,False
ACVRL1,-0.0320783600839942,3.9694436223888756,,1.7367726503632381,,2.658030390764677,,2.460759570924206,,False,,2.658030390764677,0.33037708968265145,True,False,False
TAMALIN,0.018776993713176704,-0.8264191789930041,,-0.4755031720712444,,-0.6719260005580684,,-0.6324848509412693,,False,,0.6719260005580684,0.18694287640224716,True,False,False
ACVR1B,-0.023390673713162516,-1.03330381958408,,-0.25203837179020067,,-0.48214728103890553,,-0.4281926319743806,,False,,0.48214728103890553,0.5333925299598942,True,False,False
TOM1L2,-0.02292407880153141,1.3304527306545406,,0.8588892267102193,,1.1762866126521518,,1.114552927133891,,False,,1.1762866126521518,0.11587493072868804,True,False,False
GPA33,0.28760592687175257,0.23283575984612925,0.8095652352461913,0.7699708361498773,2.677173048986636,0.7964463376331037,2.7692278330141993,0.8033652035643197,2.7932845901418135,False,2.677173048986636,0.8033652035643197,-2.4503514584496293,True,False,False
ZFP385A,0.07900799357318883,3.8443145447258344,,2.150153655874992,,3.037126884679261,,2.856731676985479,,False,,3.037126884679261,0.20996920274226405,True,False,False
ITGA5,0.2362901155312887,4.22340537232543,17.873813142074415,1.7537793144730844,7.422144216781066,2.690663114266324,11.38711667314766,2.4858784252897377,10.520450335810033,True,7.422144216781066,2.690663114266324,0.36291620693165183,True,True,False
GABRA2,-0.2574374891302227,-1.7738332571690005,6.890345548203048,-2.8350313892580568,11.012504040637138,-3.255860364429604,12.647188159851316,-3.209314539867184,12.466383783924252,True,11.012504040637138,3.255860364429604,-0.835494036021112,True,True,False
WDR77,0.07962224736114354,-1.5689569322959667,,-0.8466111217340966,,-1.2248161708950729,,-1.147896638521434,,False,,1.2248161708950729,0.2193436634983269,True,False,False
ADORA3|TMIGD3,-0.018321080982687477,4.739094766977778,,2.468393721673295,,3.574906858924689,,3.346569839446872,,False,,3.574906858924689,0.2456561780881027,True,False,False
ATP5PB,0.08486529271246242,-0.8321646479950872,,-0.37335907530580636,,-0.5785715340585281,,-0.5354355351194813,,False,,0.5785715340585281,0.3047391096792377,True,False,False
SOX9,-0.1386842494310109,-3.3064355030531334,23.841463732317592,-1.415367643264953,10.205684128312162,-2.156897566383882,15.552577709675965,-1.9961450288607545,14.39345157831889,True,10.205684128312162,2.156897566383882,0.3476668259845923,True,True,False
HNRNPD,0.027780521652341697,-1.7200302719403295,,-0.5249868302378715,,-0.9207223099001609,,-0.8310424965887961,,False,,0.9207223099001609,0.46470575261357827,True,False,False
DYNLT1C,-0.214467869088722,1.3846617318732013,-6.4562665622438224,0.3524777504818368,-1.6434991030568886,0.6984728662249089,-3.256771604962241,0.620329888888756,-2.892414101583371,True,1.6434991030568886,0.6984728662249089,0.49556425938052084,True,False,True
C1D,-0.06586036165707,-1.357411978839473,,-0.7106674859620775,,-1.0169091216562587,,-0.9533308493047715,,False,,1.0169091216562587,0.25084709910570346,True,False,False
GM2A,0.0499547685208956,0.13573098011574602,,-0.0829870892405784,,-0.06271096194475456,,-0.07060284495240537,,False,,0.0829870892405784,0.3885913947588805,False,False,False
KRIT1,0.03300788227437709,-1.373201939781095,,-0.8281433193128808,,-1.1557296207019871,,-1.0907924919235295,,False,,1.1557296207019871,0.15836878231746132,True,False,False
CLCN4,0.049413987573899296,1.12770568756258,,0.5966147818508136,,0.8519889609717897,,0.7991434375142746,,False,,0.8519889609717897,0.24449351424902688,True,False,False
SEMA4F,-0.00517129617716483,5.923319937523472,,3.4011575928668827,,4.7892106855977685,,4.5096067674299665,,False,,4.7892106855977685,0.19146513507421192,True,False,False
HK2,0.09588907576719519,2.3013589124549743,,0.9599305605268695,,1.4755337220271045,,1.3632034222259528,,False,,1.4755337220271045,0.3588424152175902,True,False,False
MYO18A,-0.0031426114009151795,0.25955454859412685,,0.41064247641443963,,0.4783070998203778,,0.47041396091827037,,False,,0.4783070998203778,-0.8427999139723064,True,False,False
SEZ6,-0.26669852129980043,-1.440003662001277,5.39936875158953,-0.9069164048484326,3.4005303082612603,-1.205681770373119,4.520766611292124,-1.1457044947246586,4.295878691568569,True,3.4005303082612603,1.205681770373119,0.16272312203880368,True,False,True
HAAO,-0.14769690302110428,-0.8582174549937074,5.810666557247158,-1.4815884010854057,10.031276017166743,-1.6843734631852247,11.404257155917117,-1.6642893399601304,11.268275135886373,True,10.031276017166743,1.6843734631852247,-0.962641814594152,True,True,False
CD52,-0.16382362796344896,2.7350094859342544,-16.694841397020387,0.7450669979811887,-4.547982530013449,1.390275768367553,-8.486417897409405,1.2431918200335352,-7.588599004234642,True,4.547982530013449,1.390275768367553,0.49167424262419057,True,False,True
ABHD15,-0.05544416043034181,5.66807572455129,,2.4314101375791166,,3.7471726001622185,,3.464422654692338,,False,,3.7471726001622185,0.338898634693371,True,False,False
HOXB6,-0.04873941589966109,0.8342652785498544,,0.40432750282927965,,0.6052809379987609,,0.56344519190392,,False,,0.6052809379987609,0.27447425469884246,True,False,False
LOXL3,0.1542893513227132,4.833493507129271,31.32746016294725,2.6307020876349485,17.050444927547492,3.7357893146132946,24.21287848180448,3.5091069642359507,22.743675659743143,True,17.050444927547492,3.7357893146132946,0.22710368616341214,True,True,False
BTN1A1,0.22412676545716198,-7.57758211375995,-33.809358281254795,-3.408889695824718,-15.209650167713992,-5.194540758057602,-23.176797949419612,-4.815500878961876,-21.485612702880314,True,15.209650167713992,5.194540758057602,0.31448571852161655,True,True,False
KAT2B,-0.0032485644815657966,-1.7583337134572976,,-0.7938292894510308,,-1.199867736769111,,-1.1133307661322391,,False,,1.199867736769111,0.3176109133402846,True,False,False
RAB5B,0.0432750260413025,0.4615065870886188,,0.162385081406405,,0.26139880981493885,,0.23895825783643065,,False,,0.26139880981493885,0.43359679552148,True,False,False
DNMT3L,0.2070809331573138,-8.387351099976978,-40.502768517105984,-3.796690750161605,-18.334332824728783,-5.7675206274890956,-27.851529059450712,-5.349389364480104,-25.832360724472483,True,18.334332824728783,5.7675206274890956,0.31235493080706656,True,True,False
AIRE,-0.1108547473942656,-15.238117036723754,137.46021162745444,-7.440766100242245,67.12176316435455,-10.960772995156418,98.87508882387664,-10.222380238208745,92.21418548591215,True,67.12176316435455,10.960772995156418,0.2807003011762521,True,True,False
ICOSL,-0.17825495197674432,-3.5052653287073054,19.664336333077653,-1.8127824428136878,10.169604954650511,-2.6018062294436852,14.595982891870094,-2.437450725822074,13.673957995512357,True,10.169604954650511,2.6018062294436852,0.25774342725627675,True,True,False
SPG7,0.016093176252826996,0.9391429964753609,,0.32647196815192225,,0.5387779856722612,,0.4912617689274408,,False,,0.5387779856722612,0.42630889258151816,True,False,False
SULT5A1,-0.144818537476461,5.700291061742552,-39.361611856279694,3.3087017451388694,-22.847225243361336,4.666570946708605,-32.22357460602801,4.394632496501695,-30.34578703169133,True,22.847225243361336,4.666570946708605,0.18134514603504193,True,True,False
RPL13,0.006508752329552808,-1.1064474093990642,,-0.615591790412255,,-0.8752314498472574,,-0.8225312841059589,,False,,0.8752314498472574,0.2089714862068186,True,False,False
CHMP1A,0.06591540390686759,-0.1280286358497288,,0.017907837621454356,,-0.019837829878459445,,-0.010615163668772826,,False,,0.019837829878459445,0.8450516187507947,False,False,False
RPA1,-0.008902977141194604,-0.9223772354577293,,-0.44772910364128166,,-0.6604005373607971,,-0.6157141073419772,,False,,0.6604005373607971,0.2840233778828316,True,False,False
SERPINF1,-0.0001490200025624222,3.626924691720308,,1.3335285719984364,,2.1646713628823298,,1.9808537169012703,,False,,2.1646713628823298,0.4031661677939081,True,False,False
TUBGCP3,0.013964518257498407,-0.03738174475553124,,-0.13308042927816965,,-0.14668354972977476,,-0.1464642919294986,,False,,0.14668354972977476,-2.923935351039775,True,False,False
POLR3D,0.19579698955130165,-0.2093430063787003,-1.0691839892862571,-0.49813928146636266,-2.544162106924749,-0.586108441090601,-2.993449707443189,-0.5777805256633091,-2.95091628828094,False,2.544162106924749,0.586108441090601,-1.7997517148021376,True,False,False
TCF7,-0.038947019416859796,-5.323892318764596,,-2.4237019405106803,,-3.649184916008828,,-3.388230375630627,,False,,3.649184916008828,0.3145644769810788,True,False,False
DDX3X,0.007419728113750523,-3.7517843890426197,,-1.8990350557142588,,-2.7726023508404296,,-2.5910775910527644,,False,,2.7726023508404296,0.2609910209824339,True,False,False
IL12RB1,0.09829712147557623,7.10940579080152,,3.9207951740835645,,5.56699431232838,,5.231258266232024,,False,,5.56699431232838,0.21695364195820466,True,False,False
SLC5A5,-0.43690748542330127,-22.139735113335064,50.67373723726616,-9.537993690456668,21.830694159921997,-14.57930485419246,33.36931808359196,-13.491757232782263,30.88012378572701,True,21.830694159921997,14.57930485419246,0.34148693380657724,True,True,False
KCNN3,-0.018566784359898447,9.910988158365882,,5.189556659451482,,7.501309105564171,,7.024734680492363,,False,,7.501309105564171,0.24313206859880032,True,False,False
USP32,0.068923338491864,-0.897811903598922,,-0.3365281078564162,,-0.5528746698031373,,-0.5057740292412204,,False,,0.5528746698031373,0.3841976614623702,True,False,False
CAR4,-0.3118897821854679,0.9853238254891787,-3.159205212126018,0.4321873954147054,-1.3857055283641881,0.7069897978514972,-2.266793714425308,0.6505082541591282,-2.085699151799394,False,1.3857055283641881,0.7069897978514972,0.2824797497406484,True,False,False
TXNRD3,-0.036900462587847405,-0.9080622770008032,,-0.37469196763144846,,-0.5781790556307329,,-0.5337639711887214,,False,,0.5781790556307329,0.3632825960567664,True,False,False
FASL,-0.32590056814278523,-14.422742471789094,44.255039363632314,-7.148146731156617,21.93352031232064,-10.448868863334175,32.06152392700421,-9.75725024598864,29.939347149937287,True,21.93352031232064,10.448868863334175,0.2755282926411411,True,True,False
ZFP512B,0.034123190282377314,1.0133793361441013,,0.8657010829707598,,1.1048064180032808,,1.062645865598217,,False,,1.1048064180032808,-0.09021999817665383,True,False,False
DNAJC5,0.010867744920580694,-0.6071425417204894,,-0.33117265896866604,,-0.4745897113749789,,-0.44537849779711197,,False,,0.4745897113749789,0.2183224222270591,True,False,False
TPD52L2,-0.042687518938199595,0.5277319470651789,,0.2877703736585776,,0.41746872237218136,,0.3912529241065608,,False,,0.41746872237218136,0.20893793772803226,True,False,False
FMR1,-0.29001972872928405,-0.28541723226021176,0.984130402130786,-0.9188561895023564,3.168254082328493,-0.9601837648348868,3.3107532685514665,-0.9666919683381279,3.3331938229639424,False,3.168254082328493,0.9666919683381279,-2.386943250352892,True,False,False
BCL11A,-0.14632236256950032,-1.3131939239169377,8.97466320838823,-0.6421350193861628,4.388495429611185,-0.9247620527295579,6.320032266361976,-0.8645332991723447,5.908415391814822,True,4.388495429611185,0.9247620527295579,0.29579170609378247,True,False,True
IL4,-0.03471467180737142,-1.515197565732608,,-2.9023693750008928,,-3.301683599197262,,-3.265477428677049,,False,,3.301683599197262,-1.1790449469214113,True,False,False
PXMP4,-0.05988512413469879,0.496081750243959,,0.30735364525760556,,0.4331712006915971,,0.4086620767499348,,False,,0.4331712006915971,0.1268148838803771,True,False,False
DLG3,0.07726811692199351,-1.665049972740033,,-0.8026963368287514,,-1.2006259230480985,,-1.1175524258900966,,False,,1.2006259230480985,0.2789249916191229,True,False,False
GNB1L,-0.0009738040339478116,-0.32534363829421364,,0.32146831351752725,,0.25785199857925467,,0.28178760639184564,,False,,0.32146831351752725,0.011911481647542965,False,False,False
DBH,0.697303644759731,9.459447439630265,13.56575074677789,2.337161476388605,3.351712692099749,4.371158890899453,6.26865917559576,3.8897069790074283,5.578211168461195,True,3.351712692099749,4.371158890899453,0.5379054729363446,True,False,True
MMP11,-0.6500850648180738,1.8849569332728162,-2.899554281869744,1.9715281602288974,-3.032723357181924,2.5333389112520606,-3.896934491120812,2.4433534792327967,-3.758513479949841,False,3.032723357181924,2.5333389112520606,-0.3439770779555533,True,False,False
