gene,ensembl_id,beta_intercept,beta_HLU,t_HLU,p_HLU,beta_IR,t_IR,p_IR,beta_HLUxIR,t_HLUxIR,p_HLUxIR
PSMB1,ENSMUSG00000014769,11.572228403241887,0.3654531548772196,2.424483948191303,0.02676548225866493,-0.11421236814402742,-0.9279965545496487,0.36639871443568706,-0.2432184353755244,-1.249855234013242,0.22828573265092333
PDCD2,ENSMUSG00000014771,8.115425388384011,0.3574432106521578,2.5367372607001166,0.02128242143670267,0.09418279613848324,0.818626209313109,0.42432704801643384,-0.26350433740254164,-1.4485444588258263,0.16565886870073432
DLL1,ENSMUSG00000014773,9.977559170882223,-0.09129257491533396,-0.6020948609632355,0.5550572383693613,-0.12012707850155228,-0.970322291119724,0.34548999244771594,0.3077624184196371,1.5722466391969383,0.1343186700564183
NOL3,ENSMUSG00000014776,9.151723306290311,-0.4072952252015782,-2.1266142825776275,0.048395518270171856,0.045339959984756456,0.2899386881306479,0.7753698760583951,0.39569441438453434,1.6003499201987683,0.1279391303298909
FHOD1,ENSMUSG00000014778,9.245183491982864,-0.5630219781788911,-2.4819597766541275,0.023810047031859405,0.22923439723773326,1.2376413343022838,0.2326711345562178,0.5060483035300957,1.7279731464356443,0.10211284365923623
PLEKHG4,ENSMUSG00000014782,2.6191217892329286,0.5844400375793571,0.6859571184019029,0.5019889070583172,-0.39935876252870306,-0.5740713255870302,0.5734375547451946,-0.11947219968177923,-0.10861742239340355,0.9147776909062153
SLC9A5,ENSMUSG00000014786,5.748969119091514,0.06458053240414921,0.38939036904048563,0.7018220977929328,0.0550899136829524,0.4068190732411557,0.6892169848207361,-0.17737497042132958,-0.8284218516021322,0.4189109157114088
ELMO3,ENSMUSG00000014791,10.055936759777154,-0.19311657085125025,-1.7316230422573249,0.10144583316513822,-0.15498295959397582,-1.7020150448399567,0.10696717249111987,0.3328499964979195,2.311841188682075,0.03358308010617028
STC1,ENSMUSG00000014813,6.399218397240264,1.2733109667851439,3.5827802039398455,0.0022930167055723594,-0.21814633104649472,-0.7517600261410318,0.4624771886913579,-0.2850954626661319,-0.6213719108194057,0.5425981402825992
MATCAP1,ENSMUSG00000014837,7.1622856211827415,-0.19537656490863345,-0.9330855667257005,0.36384009752224955,-0.11486117723612224,-0.6718431518556099,0.5107114644287702,0.1598234274309636,0.591241713777549,0.5621383593855014
