gene,mars_delta,mars_delta_lo,mars_delta_hi,mars_se,iss_delta,iss_delta_lo,iss_delta_hi,iss_se,mars_over_iss,mars_over_iss_lo,mars_over_iss_hi
FGF6,8.130038156922407,-7.129549429455131,23.432995395877793,7.570390957682619,-0.07180751762513357,-2.0068787478904824,1.7748123847408441,0.9280947450168534,-113.21987482375782,-4.017072165346749,-11.676338403856851
CCND2,0.656662579566693,-2.562467067968528,3.7537662843838713,1.613415367542025,0.11865593894338827,-0.2936377940127059,0.49749744963009407,0.1996337219520203,5.534173724586952,-5.150713978280306,-12.783661915882133
GPR107,0.8585169343120757,-2.091166060416394,3.7023233672331024,1.4930048322028324,0.09201211662550333,-0.2723198172015656,0.46345185115070153,0.18756756408842704,9.330476961054034,-4.512153862853825,-13.5954974018388
NALCN,5.239103629809633,-3.13240405333557,13.450815537740086,4.325494722736599,-0.14157495714368776,-1.1928485917986777,0.8360721602619803,0.5315589882479039,-37.00586414087587,-3.7465714111973805,-11.276213620253188
BTBD17,4.116574292844562,-9.912130996527354,17.56877038701642,6.978608389179319,-0.466624475802956,-2.1469975719138468,1.2272093585243544,0.8685561481891498,-8.82202821821736,-8.076968226877032,-8.182948419152385
SLFN4,4.492369271579848,-22.121892765494145,31.922005910792734,13.880767923619535,0.4564392189199674,-2.868997397257981,3.7642427502095965,1.7221221108437341,9.842206991348709,-5.876850732929586,-11.126537075740087
TH,5.26987922300574,-8.820266120912615,19.186275500839642,7.322199220272586,-0.22278766193200436,-2.0181926999754607,1.6193404076895996,0.9027873718675999,-23.654268720743282,-5.446826423294756,-9.506661827224391
SCNN1G,-5.391823741775546,-13.604075129941004,3.111571162637439,4.327202465872804,0.018767362261200994,-1.0188837253745011,1.0588497938929096,0.5383466309399167,-287.2978986995109,-12.847974479859888,-3.053902113799835
DRP2,5.897111320986364,-5.364467243510347,17.020834470166555,5.6476779776362775,-0.12360415221942168,-1.5933956179976079,1.2932035526397934,0.7153216114750882,-47.70965388377756,-4.148200206038683,-10.68211452191411
TSPAN32,2.998347463171941,-7.923158934545294,14.548430808849215,5.823066352743262,-0.15598895249142214,-1.5204702830046959,1.2533411158714076,0.7074006220584182,-19.221537264549685,-6.3216301086848,-9.568375634477484
LHX2,-0.6053857841937096,-8.188903083806837,6.955179899116848,3.8543780181876497,-0.21756856292856705,-1.1840832375409867,0.7283871509892493,0.47972756618104745,2.7825057813728,-11.242514468693177,-5.873894400836915
CLEC2G,8.959511100470813,-3.2408404704113924,20.986255494323125,6.242001316324242,0.10153093065131484,-1.3330265724749983,1.538895104876638,0.7629446146007746,88.2441542000658,-2.1059528100007747,-15.743313695058944
GMPR,6.738443699782882,-3.739330153737101,17.953070964331992,5.643481241728342,-0.030631758535693013,-1.3367563787884638,1.451407083563295,0.7032081803525749,-219.98226748657123,-2.576348287178544,-13.430323766701092
MID2,-2.4367104354093545,-6.027243873261606,1.2004681185267692,1.8663740417935664,-0.006850865155509293,-0.4990179378733996,0.4757138932840213,0.23718397027307772,355.67922884160305,-12.66989246762042,-2.4056612546688187
TRIM25,4.806033259206028,0.04101850343640739,9.603974894736837,2.425555440562175,0.11219975085328432,-0.49865432043566926,0.6949723119903488,0.3052618443104337,42.834616143582515,0.05902178076552929,-19.259784787076427
DGKE,0.01629580726791399,-1.9506743227818943,2.1122906111285507,1.0549943540467102,0.013738423444181696,-0.23965267354554465,0.25042351141257135,0.12868594927451055,1.1861482748819596,-7.7895015199597974,-8.813966395109386
SCPEP1,-1.6156248288960018,-5.716561780057373,2.796153357908953,2.166821568721565,0.07041693860652422,-0.45203069607613205,0.596718491970911,0.2697119435181643,-22.943695946848678,-9.57999769904239,-6.185759910070396
MNT,4.199397897620277,0.5692102633812162,7.894546596492064,1.891793436230287,-0.06365275443297615,-0.5116545287515192,0.38495503281390797,0.23143508689288825,-65.97354560739517,1.4786409187079765,-15.429447318204009
ITGB2,4.061837534392185,-9.285302613960301,17.029142683257056,6.847634708829216,-0.06258424772470896,-1.6651381557146114,1.5245854558628513,0.8499332513349085,-64.90191513140977,-6.090378586686182,-10.226864734805636
HDDC2,-2.596113260422221,-7.781895308766904,2.4599735286463713,2.608176000619467,0.09883584070554827,-0.4823727336586805,0.7088724835052407,0.31596990532954533,-26.266921411196993,-10.97784931682903,-5.099735861909249
TPD52L1,-5.797087161664881,-14.634164971943026,2.78836895383417,4.316339627733781,0.007769772244190041,-1.0551712267933995,1.0575867629538884,0.5387970337223459,-746.1077338527826,-13.837318586580198,-2.6425748570759002
PEMT,2.6155183199491288,-2.0836519775796374,7.4356806480950635,2.3983345817478483,0.012761958410075873,-0.5912667325410528,0.6288364238472336,0.30076845507124855,204.94646949202672,-3.3135039551809253,-12.575848155939992
CDH1,-1.1746149893292508,-5.2060295806594405,2.868934561873779,2.069302582169535,-0.016216792042528454,-0.5396896827616214,0.4531802957848429,0.26038091209326547,72.4320189991232,-11.487766853683143,-5.315896622654124
CDH4,6.832675450960962,-7.340408666619694,20.387146172087103,7.147094177905693,0.11034463117513577,-1.65845247953776,1.771242897328156,0.8692335261197027,61.92123149259831,-4.1442134659748735,-12.292873280137252
CKMT1,-1.1203451383860124,-6.35961270718245,3.837186457600701,2.514802285285309,0.09210764933735258,-0.5617138630984457,0.6885631203872483,0.3101134570111851,-12.163432097617074,-9.236063505123248,-6.831211956269979
BCL6B,6.58426850867604,0.9941966704595411,12.339016683608625,2.810418534192902,0.28186184345613097,-0.3836686981763802,0.9725213604219061,0.348720121024921,23.359914303905477,1.0222877470045817,-32.16060299486858
CLEC10A,5.556861980743875,-8.327098511100873,19.51490819931066,6.9611817985932865,0.0621607813057686,-1.7338675584190946,1.7766944204632913,0.8827190175878002,89.39498288172564,-4.686849024341224,-11.255131976230041
ALOX12,-3.8072945565858634,-10.754130632853435,3.1115654342634795,3.643457426544791,-0.04255876556705428,-0.9143636641625794,0.8478309537575566,0.4536386390087864,89.4597036793092,-12.684286395998532,-3.4029845631641638
ARVCF,2.193350619260479,-2.005186683403204,6.316490300837848,2.1310321031472013,-0.10323315799827562,-0.5866884995418363,0.38934250875737253,0.2596545932641376,-21.24657098349269,-5.150186887640314,-10.766344160096194
COMT,2.1707758482851705,-3.604290338102384,7.987789965875857,2.977316195674232,0.012002220615095137,-0.6914233748079347,0.7359378217100735,0.3668834805444561,180.86451815049924,-4.8975473630737145,-11.552675620917105
RTCA,-1.8361675942416953,-4.762224614969958,1.3703964194595892,1.58167690002059,-0.09346612192452959,-0.46699689015213347,0.28139147547199467,0.19383981355454236,19.645274206672788,-16.923841090004576,-2.93448724896895
DBT,-1.0605833436193597,-4.411974998855926,2.3530724962340313,1.6996703441752654,-0.07945110010467385,-0.4984483594918956,0.3402984855446705,0.2096154010779299,13.348881792978082,-12.965015086077344,-4.720794945804793
DAZAP2,-1.5294765548836726,-3.647768599537218,0.7004479121709255,1.1077068291652763,-0.014279329748523919,-0.2892524850668664,0.2554902038922029,0.13953688738117476,107.11122873549282,-14.277528233827292,-2.4215795830034206
MCTS1,-0.9875043735070276,-3.740546368976745,1.903286301791641,1.4531059150866954,0.10083802405516638,-0.22810646016371186,0.45543837357403144,0.17434669007412548,-9.792976238475125,-8.213068081248801,-8.343850938836425
REM1,7.509513773185659,-3.0822519578902887,18.318106368441594,5.386371125028308,0.056462095918868055,-1.2866533851145021,1.3151756338506806,0.6592253878370926,133.00097438777843,-2.343604822472125,-14.23701719543638
RNF17,1.4035247904859849,-18.37766490175487,21.361183732260116,10.362482950910996,0.9302460948905048,-1.5989362647832506,3.398036024564078,1.2987251366636412,1.508767194181221,-5.408319620187804,-13.359621770262248
TRAPPC10,0.761352140145332,-0.9094397579004758,2.4978921338063707,0.8787208271550369,0.07677895999221741,-0.1370818559449532,0.2829996602845533,0.11046247886369218,9.916155939368094,-3.2135719067155177,-18.221901918292
CCM2,0.13638200170346618,-2.00891141491679,2.2353311546872625,1.0750424458404184,0.014406380048140651,-0.23360739226427504,0.2748383723202526,0.13591551483424372,9.466778000283854,-7.3094284395481965,-9.568751797710581
TBRG4,-0.5689214650407483,-5.572815077870416,4.553434294261567,2.567980431712784,0.1594029884180307,-0.457404046946746,0.8260325022794565,0.3192268620993556,-3.5690765316693107,-6.746484021502907,-9.95494973132957
TMPRSS2,-14.222582554758443,-38.33826653692681,10.040880389656884,12.139709681851178,-0.11599244091058473,-3.3424485510271573,2.5409538299186054,1.5054014514896987,122.61646054782334,-15.088139770786352,-3.0040493477667
MX1,2.2028079349115486,-16.42426914713086,19.874729865524724,9.36706390181152,0.2591285752148401,-2.0519855590068876,2.349345684071652,1.1386210663324274,8.50082987985879,-6.990997220411581,-9.685609032815817
FAP,0.1954105822591667,-3.968295482681977,4.330053043054435,2.0497080114382618,-0.04621006004352663,-0.5378106080173742,0.4542761653893411,0.2503898537914696,-4.228745473931513,-8.735425243543025,-8.051260013291799
NDUFA9,-0.2299343042877718,-2.283486448148014,1.958347530261177,1.0813787596676023,0.05040209765728488,-0.20923709273460578,0.32621829644668304,0.13823110850186557,-4.561998705911761,-6.999872395327851,-9.359466357837066
EGFL6,1.0788462184885985,-4.745503970527825,6.927435169006871,2.8801869392183663,-0.09950536895790618,-0.7595646981469731,0.596516461472309,0.348035402933043,-10.842090530260569,-7.955361296845145,-9.120270051921812
LCK,-3.2178356682262463,-12.97058597859304,6.557917816397449,4.964392929787472,-0.18771495075325043,-1.4412633413430607,1.0722234331803535,0.6198656571825396,17.14213841419622,-12.096905903390493,-4.550117683758171
TSSK3,-3.475493619793945,-23.406440266738212,15.476851718994734,9.87667911225911,-0.01802606914283647,-2.4568352630030654,2.3893434879749518,1.2304171786291629,192.80374396961085,-9.79618057618662,-6.299507318238709
CTTNBP2,0.6301433428837744,-3.325610775832926,4.159424928994221,1.84127851546841,-0.08867836202205845,-0.548652660883938,0.3405032807003997,0.23060391842609487,-7.105942515345832,-9.766751054475295,-7.581162410281475
GALNT1,2.333648289440351,-2.56924511952091,7.196389458711677,2.4602737830130503,0.06349657844669379,-0.4968702233863374,0.7200955286813533,0.30558879896590146,36.75234707960649,-3.5679226119147547,-14.48343877333978
MYF5,1.0642457809889547,-22.419328041487677,23.238205749652945,11.701093707684613,-0.012607577976915536,-2.8929459016789907,2.695175901927362,1.4456740780363682,-84.41318252701572,-8.318317192378897,-8.032713552011495
MKRN2,0.7569200206665754,-1.9342378380779939,3.428965866874941,1.3655827635187956,0.021580620964211438,-0.2991595821015791,0.3316104815002565,0.16575209987078043,35.07406121083474,-5.832860979928036,-11.461995777593517
PPARG,3.612094308913502,-5.852597008284248,12.63258229964419,4.685157730358937,-0.11288255345906723,-1.2149595059268232,1.0140488741952456,0.5714188349034318,-31.99869420231796,-5.771513737864853,-10.397533611630548
RAF1,0.4483122468627713,-1.7511571986925167,2.7749476849461603,1.1988794275288135,0.028821754257491405,-0.2656229401339082,0.3109542716828717,0.14914287762414968,15.55464816116268,-5.631558586461367,-10.446942886586637
SEPTIN1|GM4532,2.26251333854055,-3.5758855246401553,7.470515976272335,2.747265249698436,0.00260821392469826,-0.6934626322949076,0.6583332677604933,0.33884222717250345,867.4569662848098,-5.431725388577948,-10.772773655517407
PDGFB,7.650206539032318,0.39335996274908464,15.140221433481047,3.688619477199705,0.013133219065268167,-0.9246370217267676,0.9453124055863609,0.46789741640016774,582.5081041451515,0.4161163657903022,-16.374232350340627
ACVRL1,3.94438177188441,-3.141910065262003,10.761836206490585,3.4841812206975176,-0.026709456460663857,-0.876644789075123,0.8035491260186698,0.4377612034816339,-147.67735081743305,-3.9100410460641872,-12.27616514762442
TAMALIN,-0.6998313039374083,-6.580633224901419,5.292526810408362,3.0596225667352868,0.03359198247195342,-0.7232847291094141,0.7735034497369335,0.38712501868466553,-20.833283790907867,-8.507568036237556,-7.3173490292337435
ACVR1B,-1.0988488717118878,-4.434312058015055,2.30641299405937,1.7292184543641738,-0.029794611895992387,-0.41189584482747665,0.4008532882475346,0.21210903599795683,36.88079158566559,-11.062182070156258,-5.599505367735417
TOM1L2,1.331106392450236,-1.1373832199224698,3.915160979033913,1.3020565652964295,-0.022345683430222408,-0.3303577051644316,0.3112658128267458,0.16111114650431474,-59.56883782976726,-3.654057635155553,-11.851277926407645
GPA33,0.3127004022399567,-30.92705358601741,34.31404261988461,16.660480264111808,0.3207076600112813,-3.601812571220656,4.489787953986401,2.0616484630413634,0.9750325334572834,-6.888310517773528,-9.526881796699255
ZFP385A,3.789823308348303,-0.23758339087011532,7.748139756309708,2.001537541442262,0.07221905141868167,-0.38941618022560787,0.570650562942947,0.2456659581078867,52.476780487980065,-0.41633778409830224,-19.896810019092765
ITGA5,4.202759730133815,-2.3645717602657466,10.546928374135758,3.3977658281323344,0.23232927970820966,-0.5739781526913852,1.0151795613773698,0.4187731247822184,18.08966883301238,-2.329215293753113,-18.37513906179387
GABRA2,-2.037647513613719,-17.158791650900376,13.337548675892874,7.745166915009638,-0.3211056535585432,-2.259981442570414,1.6121826137093591,0.9745374709019013,6.345722945180783,-10.643205989810859,-5.90161867025035
WDR77,-1.5117885184059519,-5.382049070820599,2.5951979466756883,2.0454601220093327,0.08203659715004648,-0.39722716959413584,0.5558278033389568,0.24940364700928858,-18.428220707897747,-9.682943239776186,-6.533284088616884
ADORA3|TMIGD3,4.824403248001425,-5.5712818612911885,15.391366748896667,5.315557564708119,-0.017191768025748948,-1.249393493855959,1.23927959232394,0.6555830087722331,-280.6228679200232,-4.495581058382256,-12.319070672758857
ATP5PB,-0.8335661643448391,-2.9220532381087967,1.3010885077587766,1.0766028083900063,0.08599633177996402,-0.18266849922839504,0.357310564243209,0.13574175312184192,-9.693043262329576,-8.1779088852236,-7.122675848625618
SOX9,-3.200374300462603,-12.30861098287202,5.810696283901195,4.569455638714643,-0.11823835939623115,-1.188734294479203,0.9535822450728253,0.5564583029949854,27.0671406200568,-12.907760234076095,-4.888137164787462
HNRNPD,-1.7193688724880911,-5.5757247903362215,1.9505974124195438,1.9230715459140697,0.025118970410151122,-0.4065665377470796,0.4916525074219604,0.2327737662721374,-68.44901858689465,-11.340783797835611,-4.797732305340357
DYNLT1C,1.3644159572825894,-6.27943532398491,8.844918087771296,3.771967977169889,-0.21070886957759888,-1.1519932552848906,0.7284403671280465,0.4698359985669838,-6.475360814273215,-8.620383503377568,-7.6779252371437945
C1D,-1.2974518014359728,-4.339251432942755,1.7363488983023496,1.5894834379413814,-0.056035062553578485,-0.4437090060351849,0.3098070253043582,0.19584021590831227,23.154284876462864,-14.006304178156778,-3.9132604357475262
GM2A,0.12386671903264189,-4.312709961499329,4.501260793432747,2.210534033004385,0.048354298980533665,-0.4921132233201531,0.5887346999925651,0.2703356935691159,2.5616485326880203,-7.32538775369244,-9.146799110708658
KRIT1,-1.394805212500128,-3.518422275407436,0.6925648414307932,1.0822474462718186,0.03253217300605581,-0.2344068004299664,0.284111887561545,0.13217879850048678,-42.87464019819664,-12.383931927682072,-2.954542445698842
CLCN4,1.1223458166349822,-0.48058606430527273,2.7103730551137617,0.8136738398157277,0.04852966614477896,-0.14091614694115284,0.24645781025393398,0.099297504175909,23.127004692071825,-1.9499729540326125,-19.23394241147982
SEMA4F,6.067176172957495,-3.938280209050321,16.169757356003547,5.325455918738565,0.004564050329556615,-1.2579143349003141,1.3768906368790155,0.6586671837574004,1329.3403303786322,-2.8602708912141215,-12.85441854614444
HK2,2.2302448815762608,-1.8781669868633424,6.458285957501005,2.1755661338842343,0.08199170724283707,-0.4330970101013055,0.5936792284561428,0.2685705775450084,27.200859167023854,-3.163605692837692,-14.911869181434316
MYO18A,0.33150446496535085,-4.057304341773516,4.512837918085003,2.182654296391506,0.01454246054272177,-0.5421344214192785,0.554049042677883,0.27612708706134514,22.795624164939724,-7.323005779711059,-8.324204735553662
SEZ6,-1.6389096702884813,-19.71164875878412,17.154467990815526,9.44832535202515,-0.280055103031749,-2.6697207647405072,2.114927802731442,1.1753903668035242,5.852097149976528,-9.320246645453526,-6.425566380341246
HAAO,-0.6014509336590045,-10.619048177147551,9.493358096035161,5.108727118517243,-0.1402869917490697,-1.3734881175011793,1.007579490829822,0.621202853451026,4.287289406952395,-10.539166660093409,-6.911860375833947
CD52,2.983559905337904,-8.383800347933086,14.127101077420942,5.7733969460088,-0.1366994084495669,-1.5542524918778016,1.2276507290479062,0.7111175682357581,-21.825697266558702,-6.82914134253402,-9.089321813055612
ABHD15,5.753113238988971,-2.251025480230721,13.533914590129234,4.184166058979993,-0.06096209650015757,-1.0735296108124786,0.9999599609808206,0.5305948743372636,-94.37197159015193,-2.2511156126919123,-12.606931801244283
HOXB6,0.7707294427349924,-4.999445170671644,6.668152044855028,2.9180704311894625,-0.05832001570970277,-0.7505316829614268,0.6464012219660533,0.36223898234614654,-13.215521864250206,-7.734275556388408,-8.884571026427587
LOXL3,4.743181950003942,-4.838401448935155,14.783203884054542,4.96690225000503,0.14183812771511797,-1.0726524100015744,1.342276088140854,0.6316248333924336,33.44081049582541,-3.604624631015128,-13.78191457569451
BTN1A1,-8.078001700049818,-33.514853252844546,15.84218759227771,13.035471092352584,0.18706839538545605,-2.8967484637601717,3.161907931992542,1.5888621933393763,-43.182076178100665,-10.599566455979781,-5.468955206318984
KAT2B,-1.6937441074254567,-4.494010496746489,1.0643709301359237,1.4106552293930266,0.004425972179763758,-0.33475095079787254,0.3391712773989998,0.16938832524424616,-382.68295385351075,-13.249973674686348,-3.179590461502845
RAB5B,0.41186607751542,-1.0524043157335607,1.921784469307862,0.7591480346295905,0.03808334590538058,-0.14063085405024386,0.2096844174489734,0.09258290232930552,10.81486060964065,-5.018991532785992,-13.665454016380053
DNMT3L,-8.664020092010821,-28.845067478816063,11.042200615591126,10.191693753576427,0.20616137658148803,-2.036080246878365,2.5898447676678242,1.2191049883132221,-42.02542801990969,-11.13775923519589,-5.423263956575669
AIRE,-15.765732255855283,-45.71001020288021,14.658672947780435,15.50018497056451,-0.2152318719714384,-3.990850505971793,3.5340373141206647,1.9564273308782172,73.24998900695999,-12.93421832877668,-3.673069919769137
ICOSL,-3.4767351374998725,-8.04381391065627,1.0043124840706685,2.3038072770491276,-0.17565520696920378,-0.7015659989648583,0.3905489059886795,0.28326393151578383,19.79295232682411,-20.59617576009656,-1.4315295860296886
SPG7,0.9292026610395833,-1.4913220296911607,3.2472963324950057,1.229761899875268,0.01431488797620473,-0.27927563165591973,0.28736122703241274,0.14908449605820231,64.91162645381318,-5.189712074562334,-11.627567766083589
SULT5A1,5.865116207651504,-4.656445644636696,15.962029815672715,5.262051366687892,-0.11296439156704786,-1.3580470110737721,1.109138835841871,0.621936127290277,-51.920044239519285,-4.19825318000186,-11.753665142307524
RPL13,-1.039566111425803,-4.659418398352263,2.4464435437724283,1.7790330645470032,0.014923209095945529,-0.40721413042121324,0.45061665564511777,0.2176013926941451,-69.66102965804062,-10.34009360280233,-6.00775700303396
CHMP1A,-0.15806585568543666,-1.8536876465026415,1.6394243914071986,0.8874762335329883,0.061852725243026256,-0.1464757554336492,0.28786768137560353,0.10767793567929701,-2.5555196648874934,-6.439373943072095,-11.192462442358437
RPA1,-0.9540867969611673,-4.143260665910363,2.2550256941105147,1.6178719476282604,-0.009961089437814817,-0.39875444722929887,0.40017946233811846,0.20291345584972606,95.78137039300263,-10.353506503563771,-5.655173778698423
SERPINF1,3.768208170772534,-3.9267261285122075,12.145745880334047,4.089223792444197,0.009719807005103298,-1.021317569530202,1.0196279896995861,0.51960456122289,387.68343535978335,-3.851136069410121,-11.89223238950153
TUBGCP3,-0.08474363422253821,-1.9135685116504384,1.6062365721572853,0.9062965826011361,0.008351130456931151,-0.1983205211217744,0.21244122255472672,0.10619003852678635,-10.147564411738282,-9.0075197677677,-8.099194995413564
POLR3D,-0.25843166697580944,-4.576332343533391,4.264268370784941,2.3121742522741804,0.19516992228566735,-0.36452904023101135,0.7631980355586949,0.28577123982324887,-1.3241367519609235,-5.9962580225764235,-11.698021008374436
TCF7,-4.946801763888365,-14.601794364746768,4.458081142823567,4.787991269540197,-0.009012734225781869,-1.1486825353885508,1.177120136409986,0.594691057602658,548.868039372283,-12.4046763903638,-3.8810384988708706
DDX3X,-3.750295988834003,-8.217225898969366,0.37371191110850766,2.239998491188295,0.009825320960601363,-0.5357771959263053,0.558057683873723,0.27729266350319676,-381.697046220917,-14.72468910728009,-0.6975136567027588
IL12RB1,6.898500066828738,-10.343778491913648,22.37012693134116,8.40495145051448,0.055424736673977376,-1.916553192116674,2.001684309556621,0.9956579715707646,124.46608645896684,-5.167537379660446,-11.672061606928432
SLC5A5,-21.344488701634763,-77.69528299580006,33.43901470607613,28.25228226408721,-0.3222736881256715,-7.428191867114607,6.349492768907034,3.5717198696761345,66.2309381376224,-12.236455071855147,-4.501635836052404
KCNN3,9.742602454486848,-3.5803776915739367,22.81264700703489,6.712240501556454,-0.035219466903068604,-1.555836683452531,1.4121946671822936,0.8039386670721197,-276.6254946816925,-2.5353287154934163,-14.66262317225464
USP32,-0.9163064766452944,-3.4399852371393855,1.575873396918901,1.251767146175659,0.06704594425546925,-0.22992032699335824,0.3773691732629011,0.1537906824721098,-13.666844233766563,-9.115702820651059,-6.853997719672796
CAR4,0.9709524285239963,-7.199316357895245,9.469005925878454,4.145776767891684,-0.3094482491988041,-1.3314605118851515,0.6972959885729076,0.5166961978678635,-3.1376891969429463,-10.324620356169596,-7.111743714030046
TXNRD3,-0.9392670494586212,-4.015234616888744,2.156373792467134,1.6046629151867624,-0.038199787736109124,-0.4514785857520847,0.36507912841636797,0.2000774719126632,24.588279284357384,-10.9982584715427,-4.776248221994828
FASL,-14.976921403868568,-34.93772137065257,5.551560541985889,10.311929763995296,-0.37622889911044216,-3.007163690210418,2.229392459583767,1.3175233256926246,39.808003689456314,-15.671409141293825,-1.8461118561848007
ZFP512B,0.9711714427456378,-0.8194189466637745,2.646233875885576,0.8765338866953755,0.030204517769735015,-0.18887355406413403,0.25303334786736537,0.10785633875492615,32.15318483643376,-3.2383832153748218,-14.010610903139034
