gene,mars_delta,mars_delta_lo,mars_delta_hi,mars_se,iss_delta,iss_delta_lo,iss_delta_hi,iss_se,mars_over_iss,mars_over_iss_lo,mars_over_iss_hi
NGFR,0.7254646579329614,-8.721042998555806,11.260375909248811,5.069316731756969,0.0992620370104176,-1.0755627656280422,1.2386233690720854,0.6131054362523787,7.308581203676322,-7.040915920300434,-10.46928758515888
WNT3,0.8659275098609287,-9.868150836757147,12.826349482297076,5.982661843733524,-0.07351373057501709,-1.5515327968370427,1.4697238239803396,0.7400512886417482,-11.779126199796009,-6.714289226143178,-8.266889045751977
WNT9A,0.8214039155485229,-9.79486873992644,11.755450733509841,5.508459306164033,0.30604318791614926,-0.9709214736372653,1.6238516084768495,0.6742959344466317,2.6839477171227673,-6.031874272744596,-12.107519560229294
FER,1.6935150919621333,-2.7489755783716094,5.93915946847485,2.220634720881368,0.19824797260087976,-0.3144974394247256,0.7434013665901007,0.2735280175037311,8.542408125260284,-3.6978349810962206,-18.884603573684668
XPO6,-0.370416961448735,-2.7147428519192025,1.994283813446624,1.1549027399214071,-0.11499880575356912,-0.386279354549484,0.1800547961040231,0.14176212169826155,3.221050505885264,-15.07731485447804,-5.1628019720923195
TFE3,1.0272502825383258,-2.2721159550498236,4.351828625759665,1.6946495491026978,0.09861737268623086,-0.31148048821042923,0.5170998989740605,0.21233546745292808,10.416524538802204,-4.39395938687623,-13.971432531015127
AXIN2,-0.9758454451904129,-5.782543864141674,3.8874604770617553,2.4506200460254024,-0.342623181505794,-0.9268439498947775,0.23972263049604248,0.305685971571797,2.8481594295566093,-24.121810494804897,-4.194298811038352
BRAT1,-0.048306299160906466,-2.827274153711502,2.777891822218235,1.3978070855227058,-0.14019909731721347,-0.4650660939333362,0.1987585874483777,0.16942018436157988,0.34455499418522634,-14.22466415165992,-5.973111904856314
GNA12,2.7400791954863024,-3.273051259932506,8.998566971735627,3.168869119475716,0.10216837657110357,-0.6010896954254571,0.8854980087496042,0.3980776230947455,26.819249629354324,-3.6962830267165963,-14.97042295054876
SLC22A18,3.2205909160352584,-4.859443712570368,11.35434706824078,4.165659962467509,0.233901725180254,-0.6802164310824861,1.2452210760815607,0.5022572961075965,13.768991714590145,-3.9024746737037073,-16.692256389884093
ITGB2L,8.67608351133992,-14.867917311427728,32.3763527147871,12.015464974867069,1.8482769539296469,-0.984676716299448,4.89399054052477,1.4970712682542187,4.694146887939916,-3.0379946974383563,-32.88018511949987
IGSF5,4.0699349357602035,-18.007256336879028,26.42586439696006,11.450526625978192,0.5631427960359547,-2.354343464599188,3.5778962173164954,1.4229660537799398,7.227181035447983,-5.032917458512781,-11.224302993301317
PIH1D2,2.425993545045894,-7.878075243336566,12.408005538462735,5.183817843444253,0.14935815028517124,-1.1004903359792793,1.4773418196456567,0.660234221775277,16.24279318144953,-5.332601526995383,-11.274979100494674
DLAT,-1.1796204087551196,-7.050187651308647,4.731241664580566,2.982661735253349,-0.1256292622033033,-0.8799711273781319,0.6312995642687415,0.37299333686860653,9.389694630588243,-11.167737236560825,-5.376587387221749
SDHD,-1.4765276332554904,-9.706333910862151,6.466224411172817,4.038140739926548,0.2059142312696512,-0.7660854365420038,1.1894435554451517,0.4868848671772722,-7.170595369496006,-8.160398924713611,-8.440604797763022
FGF23,-5.078068866213372,-21.103045554568283,11.027334330582026,8.08875161431294,-0.012586880579280983,-1.982858612590379,1.9261500766557118,0.9727613700182943,403.4414114146981,-10.95607544309764,-5.561331635328284
CCND2,-0.5352395108506557,-7.0886125954426,5.738953023071101,3.356271101364223,-0.15548765138287943,-0.9899179479341258,0.6506459340252763,0.4149791761577698,3.4423280954489375,-10.89473125819491,-5.7974027393359275
GPR107,-0.3476797625501008,-5.32713170933638,4.61933120374656,2.5320121321378783,-0.2387618190724703,-0.8468849009817965,0.3404351103159003,0.3092493161177759,1.4561782277449107,-15.648009115138477,-5.454497061396837
NALCN,1.9027798346665035,-10.856007618396141,13.26749379020677,5.976852009096778,0.13019263995572816,-1.3600840799943577,1.4736040318457244,0.7321966940014698,14.615110618492269,-7.366977413056295,-9.754907057115036
BTBD17,-1.5028730924773233,-22.488661288983927,19.6045127491727,10.83583538048837,-1.0471853278215422,-3.6474664694910377,1.527351363599825,1.2778187911886747,1.4351548408377222,-14.723960592787403,-5.374830149407319
SLFN4,7.800021599992035,-11.25002796101899,27.114830487890817,9.82181955902541,1.1378653584120841,-1.190607409108651,3.5036576145456806,1.1808762985669075,6.854960072672513,-3.2109381676776034,-22.773947382194063
SCNN1G,-3.174620444040437,-22.7216371931603,15.545594863406716,10.145456563236767,-0.6003786617210315,-3.0105026760446205,1.949586081375887,1.2337032264025036,5.2876969926615045,-11.654595511435378,-5.163787093466881
DRP2,4.507729793967685,-6.854538896947474,14.979031189719171,5.588836343483939,0.5305687476692984,-0.8807320843546846,1.8500500088212546,0.7177588872574551,8.496033386379057,-3.7050560061967146,-17.00747759256932
TSPAN32,-1.134592880150887,-4.584607721492917,2.3819232705957765,1.759310257880373,-0.08636611318416684,-0.5247447312035052,0.3307226893579236,0.21868093609914488,13.137014487748043,-13.862392478706653,-4.539203786063409
LHX2,15.182059991600523,-2.9945589567540214,33.20119454561737,9.287243651841719,0.6063521129029595,-1.630977746446628,2.7501249813780455,1.1397302857550626,25.03835588024125,-1.0888810425093822,-20.356620204016895
CLEC2G,-2.54322949255312,-23.78721978815378,17.49214219477715,10.752478153926718,0.19948904709535456,-2.4119936701800837,2.6353744636920657,1.2955588761105885,-12.748717433782074,-9.026125173433128,-7.25215095339415
GMPR,2.743297849808952,-6.787198318203698,11.870883306467853,4.6825102805453955,0.11167878696068169,-1.0047662628815246,1.22471820503364,0.5863602639078583,24.564180221394903,-5.541844883425465,-11.814571950718044
MID2,4.9102061247262645,0.8752663590262012,9.027076407321044,2.0508957722411254,0.09829464088235619,-0.40413912790422873,0.6015706449785333,0.2544491080663962,49.95395558342838,1.4549685333423052,-22.336556359027536
TRIM25,-1.133305571303428,-4.8697004331143035,2.4614468484542584,1.787967899332133,0.021688609177143544,-0.3770531145358136,0.43307347231388515,0.213241363300274,-52.25349223857828,-11.244513331873668,-6.528117004111004
DGKE,0.44804280569069443,-2.3659596791625623,3.4096426750444064,1.4999406863339584,-0.11114267689640109,-0.47692461847962314,0.2781134361380438,0.19196953981256068,-4.031240007907372,-8.507175029070511,-7.149227661834541
SCPEP1,-0.2446212223132164,-5.465398661317563,5.3556063083693575,2.7989938899498923,0.07011547782956344,-0.6178715612728505,0.7550073469315715,0.3454978090207576,-3.4888334200308977,-7.238868182580624,-8.667831057536464
MNT,0.41141481287146314,-4.667217453738665,5.356118885577161,2.48883542223614,-0.21690091663858765,-0.8376847436965698,0.37287134713884534,0.3011844197028199,-1.896786879683802,-12.516964603345462,-6.39395539417545
ITGB2,0.796971770299008,-5.594434208274128,6.846327173073752,3.187049630861821,0.1151065387098444,-0.7041958254215801,0.8353102839932346,0.3892898109915475,6.923774958675285,-6.69743245770866,-9.722192216880964
HDDC2,-1.6193828571774584,-8.401736740251973,4.98449253610912,3.4293954686251267,-0.053138306862658365,-0.8864478572789138,0.7326632471586934,0.42145242844320274,30.474867431567336,-11.467392110678883,-5.622995752293627
TPD52L1,-1.1779219508591832,-11.577057727881602,10.114735171020522,5.600961191489407,-0.1634102343716412,-1.4922016781147118,1.1488582150546576,0.6799988483593657,7.208373180472005,-10.077011746250008,-6.77839686107293
PEMT,0.6067870347107641,-11.275256900403955,12.861464828181186,6.33496493679589,0.08890113263774807,-1.390095902688256,1.6159073720013482,0.7775053530363295,6.825413993129688,-6.977662888213216,-9.25221404027511
CDH1,-4.777390215455207,-11.730891048667088,1.872715581216542,3.564918435106548,-0.2655058459675952,-1.1098665776892438,0.6405120125234592,0.44944169519656585,17.993540586817378,-18.314865013148268,-1.68733397226499
CDH4,0.7436054576939702,-7.185108360644331,9.085497960218424,4.062214482599374,-0.14443357379791766,-1.1522398965481122,0.8940642069417878,0.508104418312222,-5.148425245880684,-8.036456783368525,-7.885074963500933
CKMT1,0.077702740722371,-25.39780427474029,24.008838717828233,12.655900733304778,-0.5509354195587179,-3.5729199887787324,2.6123859210482023,1.6079107787910178,-0.14103783849041412,-9.722072098960629,-6.7196687284438035
BCL6B,3.969252880344341,-1.3104927802657198,9.075435730698263,2.752887427407256,0.2236952493365709,-0.4502055236064807,0.8789302148296082,0.34965522279958894,17.744019562848294,-1.4910089085056377,-20.15842821740009
CLEC10A,-3.4845473071555526,-12.009390548798295,4.869603791042998,4.4305573675661565,0.01288800513994071,-0.9920075963557585,1.017945712745147,0.5269393553823687,-270.37134679258696,-11.797672899875916,-4.908837199364184
ALOX12,5.335994720718863,-5.374480091052621,15.331171508729293,5.395484564383039,0.6591789242381243,-0.6258918828425033,2.051759501836164,0.6742517447471325,8.094910993834002,-2.6194493488359054,-24.494919855970014
COMT,2.6829918590167035,-5.981608003785605,11.002840304174919,4.372981210279131,0.45107955845925346,-0.5697955564523568,1.4947836277505797,0.5338587186013504,5.947934923455551,-4.001654749715856,-19.310154632795765
RTCA,-0.18805237395410138,-5.552146902855666,4.619752153675959,2.687004481150617,0.19177343505152045,-0.508290103382815,0.8081896308864795,0.33006956770485746,-0.9805965769116072,-6.869856640904535,-9.088809958978537
DBT,0.5658134965130528,-4.332954838302978,5.254015338924806,2.564623039542353,0.02288899294740193,-0.593387453337606,0.6343737761750292,0.3107322856502256,24.719894746495466,-6.830286813601637,-8.854274402622986
DAZAP2,0.28462476755783817,-6.024941055216993,6.541362240820456,3.1686323955426183,0.05991334178078364,-0.7119880290120554,0.8487061313924599,0.39833248891973244,4.750607445654576,-7.098971990849129,-9.187460988490438
MCTS1,-1.635220812415049,-4.856725893936921,1.7437900470580396,1.6910820101986825,0.005834600206212407,-0.40146325033673347,0.42223073743988077,0.21129568587097133,-280.26270089147545,-11.50253987519903,-4.343585734423783
REM1,-2.362333067473263,-8.703020407694195,4.018989977873209,3.2102539617498604,-0.30638710059919755,-1.0881386150230168,0.43152448526296733,0.3920228974962458,7.710288921606937,-20.168080155151912,-3.6934540529913993
RNF17,-1.2490272550519224,-10.81084027414964,8.089103597411565,4.867190453412198,0.3593109457670039,-0.7641171165873192,1.4520993600636365,0.5858445024979035,-3.4761736867928796,-7.444972824501395,-10.586209131839524
TRAPPC10,1.7224161243023197,-3.750992358979643,6.934657723007862,2.6893876811662834,0.16563777627483167,-0.4816005560164559,0.8005299887961588,0.3309094132017711,10.398691428001484,-4.685636280310255,-14.399189611340296
CCM2,-1.8127941784751191,-4.811835589794996,1.2922917739240067,1.5141045408613911,-0.24619165098992596,-0.6037304913950254,0.12513289358505011,0.19156993052147359,7.363345471651668,-38.45380260885997,-2.1405110265972147
TBRG4,-0.04467787295926548,-2.9800616605188956,2.7964607441267915,1.5060721523690315,0.05412412316153001,-0.3201828988639022,0.41919647897420387,0.18730799793266253,-0.8254706099520025,-7.108985428053368,-8.733947859331058
TMPRSS2,-6.450727828667719,-39.15567809366627,28.7018191406515,16.93041088101219,-0.09021564841306935,-4.029603203778958,3.710794620005848,2.0536065092007516,71.50342476209721,-10.551831104466935,-7.122740798333434
MX1,0.17227798117727736,-8.456033834253192,9.152697411594321,4.478500419865667,0.13537875759241505,-0.9360041387915263,1.2193301686350657,0.5470795658688299,1.2725628764887533,-6.934982871553968,-9.778479637292369
FAP,3.6531168325974925,-5.371824624202268,12.013948623567854,4.37688749207794,0.16290215881001147,-0.9452654005653132,1.2167956291388642,0.5484729161801039,22.425220508329957,-4.414730375062203,-12.709603690543362
GCG,4.595662757574728,-12.90436085152554,23.05818021370455,9.342824915143025,0.5699306566547888,-1.6337431278329442,2.8776857454679856,1.155061466017464,8.063547212127519,-4.484284245369176,-14.113712138021203
NDUFA9,-0.9174990923989378,-8.233380146004473,6.608698818300513,3.8878934548292223,0.10410210348732206,-0.7805098653894075,1.0259122093771373,0.45956688457243106,-8.813453923250208,-8.025423687084501,-8.467156036526635
EGFL6,6.242957637457861,-4.00308826767699,16.905271537821037,5.367587016335351,0.15345890237518908,-1.1236065435309612,1.4748608657611386,0.6638971634575421,40.681625769709726,-2.7142141747798676,-15.045543865111185
LCK,-4.060407523379083,-9.73929622954636,1.7313286290124346,2.812493876225266,-0.20274833234326217,-0.8959351464360114,0.4766432254248822,0.3522082339138746,20.02683561660388,-20.433094839152915,-1.9324262876610878
TSSK3,3.3100899167787876,-17.492888785516346,21.778563511469198,10.013715432013646,0.13499450071318939,-2.5238710272260687,2.4161655312858783,1.2562118681718526,24.520183409629674,-7.23993805846848,-8.62903186277531
CTTNBP2,1.2498799698323682,-6.553207745413848,9.19116767599336,4.089296401376482,0.005676301760456278,-0.907944572880309,1.0397251863756465,0.5113022161748187,220.19265757497345,-6.302826777003951,-10.12304930336865
GALNT1,1.3993890825121518,-3.326353795276419,6.128283050533972,2.464796948099184,0.26265868688448163,-0.3246811727457889,0.8303150147499814,0.2964626394634636,5.327785268063907,-4.0061347033186285,-18.87477182217815
MKRN2,-1.7593325356023728,-7.878764601624075,3.791497588621032,2.9264030890849067,-0.20441546757683263,-0.9427104450282722,0.486721169172234,0.355289481286234,8.606650741539905,-16.187429478408507,-4.021911084805392
PPARG,1.5110010064843087,-9.55192530764556,13.40267357879375,5.8962487688612795,0.0180817434082097,-1.3897854430337917,1.4314904224204419,0.7107911554102656,83.5650065578447,-6.672713388815166,-9.64369978544082
RAF1,-0.8118587576885798,-2.556537897880756,1.013131124323312,0.8780393634172093,-0.06540135979602174,-0.2805479410154126,0.13985812657816965,0.10696815562233268,12.413484371283117,-18.279509102761025,-3.6112584560642107
SEPTIN1|GM4532,-2.523738544365945,-6.5677479720129615,1.3041317844132267,1.9550345378961558,-0.21188426168365834,-0.6879915559705551,0.26541765596590955,0.23989652826290808,11.910929694881577,-24.744955071325503,-1.895563649140254
PDGFB,1.7272066225607476,-3.6628465986251193,7.18437885234188,2.819229679142756,0.045690496023149944,-0.6525556718623132,0.7069942598634944,0.3454505379844693,37.80231717523106,-5.180871764549174,-11.009602953627775
ACVRL1,0.9764209874096621,-4.164982386680375,5.979594686643329,2.547986893867843,0.0486157464545646,-0.6151156394050573,0.6729116090725589,0.32432740650426173,20.084459431723577,-6.189494029417573,-9.721090317955207
TAMALIN,0.9738674126333936,-3.1040598487171787,5.079758908897668,2.1463594181034087,0.009565788481907067,-0.5002888593812239,0.5132294396822544,0.2713677107286362,101.80733292141959,-6.048093910277115,-10.153651862606946
ACVR1B,0.1541895395395534,-3.0480479244638117,3.4338229309439043,1.6911105061698612,-0.047976986224217755,-0.4507332391479676,0.36681712350317563,0.21422118683231575,-3.213822952924913,-8.309448303160863,-7.618304204577737
TOM1L2,-0.3342491292833359,-5.881654062384064,5.261745265976601,2.8611167644033824,-0.14441978327246288,-0.8245457796941418,0.5391606076101202,0.3435477645466881,2.3144275784761446,-10.908909106796667,-6.38138645003847
ZFP385A,0.24566667280225146,-4.343503759609877,4.8166058814172406,2.329280289609022,-0.038292411683139654,-0.620956341633422,0.5175629649936666,0.28691622604257083,-6.415544542743432,-8.39222288569861,-7.756754474472694
ITGA5,3.9589846244434037,-3.1185408693187355,10.827017465847716,3.6657364686316694,0.4247381239618411,-0.4860560541611581,1.2783074518462667,0.45096548485570104,9.3210013443462,-2.43958592654264,-22.275244538478436
GABRA2,-3.513290274211717,-16.57672078666366,9.529614704032278,6.620124482737239,-0.18866048430662807,-1.8756536608289396,1.426340210575208,0.8289111719913984,18.622290126752777,-11.621856176920565,-5.080689949881629
WDR77,-0.5900342516596494,-3.679211223275742,2.5322139111178243,1.5457798889693186,-0.14004670477768738,-0.5087473825467336,0.2507502000694008,0.19239848964136938,4.213124847144959,-14.672814706658007,-4.977350248844209
ADORA3|TMIGD3,-6.2533525666560505,-13.791538864571374,1.6655958677748406,4.096211960389207,-0.5898129256238862,-1.5481829793103725,0.39779186700727787,0.5085508678620286,10.6022643705908,-34.67023840464553,-1.0758391546952473
ATP5PB,-1.6860316523136833,-9.160661502648184,5.4421368450917385,3.745257023864482,0.21306419728715814,-0.7448526353677293,1.1446858648656342,0.4661870129973837,-7.913256538550807,-8.002773323075395,-7.306326898346796
SOX9,-1.422592056001482,-11.034547151130004,7.8276924713002245,4.857038178759622,-0.08156136732442544,-1.2694619091704982,1.1052321177059028,0.6024649155916539,17.441983903271982,-9.983918286806652,-6.166149937035178
HNRNPD,0.4885500021684825,-6.277860881296786,7.264755625519099,3.4624232629650185,0.14478405445954678,-0.6376592791300544,0.9622889079900301,0.41191402559997636,3.374335689051899,-6.523883658193251,-11.392848600008232
DYNLT1C,-1.8542149800777625,-8.507557428841883,4.891692130485891,3.490448965490712,-0.29584704567630504,-1.161894939959284,0.5664954437825036,0.4435044423008532,6.2674784392017004,-15.017874410492553,-4.210098488472038
C1D,-1.0142807651091055,-7.598605475214048,6.136634787492747,3.541881478356228,0.0412133207968448,-0.8200276582602164,0.8925174069167643,0.4399122168423985,-24.610508095400952,-8.513677622785782,-7.483448546738446
GM2A,-0.05245567109482157,-4.836149451159484,4.75723137312301,2.497627660325127,-0.0004557460349433153,-0.5777227804548611,0.5969157622093285,0.30723967696908194,115.09846948278089,-8.101896041846397,-8.234453502729245
KRIT1,-0.24842122606377845,-3.964394535859907,3.552820727895006,1.8872216474275454,-0.04755344089814683,-0.47592156777281525,0.43539635620683703,0.23261810376064093,5.224043126466154,-9.105254280025722,-7.46513914996803
CLCN4,0.04231989855891673,-1.6320198051083998,1.7094732725394628,0.8807287973515394,0.006101626602777374,-0.20870519352052685,0.22504057646678133,0.11093880512778748,6.935838803976191,-7.252113510957458,-8.190851620428557
GRM6,-3.2314404588733585,-13.474711055401617,7.4283397252924,5.367959567726608,-0.2875553618777634,-1.4956670960954537,0.9824559699178042,0.655534318913047,11.237628948289295,-13.715333274964943,-4.9665729390481435
SEMA4F,-0.5772894942239207,-4.811688543276334,3.692333878103076,2.228767343564455,-0.06508409436838195,-0.622658064361273,0.5078401799241318,0.28307166938414186,8.869901315003467,-9.4748086770038,-5.929954319134528
HK2,2.764719074776061,-4.180769312836066,9.784947184669495,3.4725728344807827,0.22158892411473396,-0.5738794029473587,1.0267081720453395,0.4227713641827969,12.476792717963416,-4.072013281541742,-17.050528620500177
MYO18A,0.9346306417888919,-2.9845498852634895,4.514928091488461,1.8904071157894724,-0.002075393192892445,-0.4696926881462229,0.4803330439283119,0.24352830064923592,-450.3390706829441,-6.213501075951218,-9.612515173076083
SEZ6,-0.5377677767292078,-13.546232968459995,11.217019710746394,6.1560700282613166,-0.556564861863955,-2.030920843548234,0.806048736106147,0.7302301010014276,0.9662266046192799,-16.805724470084794,-5.523120089283771
HAAO,-3.434041256509241,-11.613236191582098,4.4570333148916985,3.9495935751583997,-0.5113376329274938,-1.4804742633264163,0.4556377256669791,0.48711045008491194,6.715799963419039,-25.48787235425298,-3.0105442730746126
CD52,-2.8862936140514064,-10.2238123709081,4.649197614511099,3.731898039598005,-0.01900779868244093,-0.9254213777190383,0.8903312100263101,0.45994506548934494,151.8478631993148,-11.483156218466133,-5.023870991580458
ABHD15,-1.0132821632744424,-6.038332390654638,3.830404793402733,2.57709610640216,-0.06658666042106964,-0.7011863840715452,0.5689749737505677,0.323165574828346,15.21749486859406,-10.612650238113593,-5.462748393887665
HOXB6,0.4745133116668892,-15.93144736392316,16.778169815385283,8.062658671009117,0.29310355195036414,-1.6313421847177805,2.2289962774316994,0.9791575700549232,1.6189271965808385,-7.147363827040456,-10.284886869573521
LOXL3,0.6218860328387166,-8.656777305833993,10.18664861999992,4.717696317912176,-0.061445900936822555,-1.1512864879646831,1.064911151870855,0.578015779687562,-10.120870934549846,-8.129107569796421,-8.848057131295374
BTN1A1,9.780191999481238,-17.536492396529443,36.351386975009525,13.56028350902317,2.1219309051334516,-1.2430938062659418,5.541520236560031,1.7024614655007866,4.609100124712188,-3.1645634497250237,-29.24267403777304
KAT2B,1.8648465205285365,-4.1470333871812475,8.053231223717187,3.1022066861957134,0.09612543160321044,-0.6619016797639671,0.8538471760299933,0.3921930689126714,19.400136773651205,-4.856880134526057,-12.166808862894795
RAB5B,0.13319357365589934,-2.881996972051511,3.1657383622697215,1.6020776802477268,0.033032501589026236,-0.3668778393986875,0.41478957512274967,0.2014273738717096,4.0321976008062235,-6.948094033459338,-8.62886231411078
DNMT3L,5.4256409667967525,-17.724215314351557,27.73999413054452,11.813563961754705,-0.18582930741829642,-3.1380656264608673,2.5241825567062652,1.4544773497476315,-29.196906785988233,-7.021764439050473,-8.839838751820459
AIRE,-1.9764553921160595,-10.115863305824295,6.053735018197246,4.144612379626828,-0.09425786940979439,-1.08697369047258,0.885620091939925,0.5112803212837143,20.968598213516216,-11.422350732429512,-5.56934824757836
ICOSL,-0.967191252333148,-6.683718532316758,5.3106961871933835,3.035141574988725,-0.26089199440765026,-1.0019878049567719,0.4542320709925052,0.3647921255393431,3.707247723446383,-14.714325471807205,-5.300160501876068
SPG7,0.5037542724927703,-2.29160692399252,3.310489863896658,1.47415588809179,0.08538048846285712,-0.2682355942125021,0.4406804454376891,0.18254496187617197,5.900109984869873,-5.200155685865455,-12.341724720075797
SULT5A1,-1.4883654325173248,-17.3413158388942,13.754958224286929,8.100036729616301,0.32481831089736807,-1.5850752984301053,2.261485296876464,0.996332333710916,-4.582147565528101,-7.668109035617351,-8.67779482647301
RPL13,-2.579646931422586,-9.227041838327551,4.427067400432527,3.386123121651913,0.022379844518277764,-0.8301500596517221,0.8930262232979514,0.430361909960814,-115.26652606168786,-10.33233022458403,-5.332851993397244
CHMP1A,-0.1010583218963186,-2.9970214779786417,2.6442958805254437,1.4057167412687035,0.02407180827696803,-0.3351512195504883,0.3665835992305825,0.1797398503799591,-4.198202342489221,-8.175547090129102,-7.889859043544665
RPA1,0.06957740641398051,-9.899989517049915,10.245547141967512,5.215498299720505,0.16866153355685384,-1.137226256671419,1.4233200955495053,0.6501026381923195,0.4125268218940199,-6.955560838356461,-9.00924251604558
SERPINF1,1.545361854719842,-7.347424343782288,10.258274725895511,4.354516312027985,0.16210053809086908,-0.9002578892511461,1.1714981716810682,0.5289224601256338,9.533354256070112,-6.271818873809195,-11.394817916484536
TUBGCP3,1.2316560890585488,-2.026360279249033,4.448707062214312,1.6769471612512101,0.17451544238671282,-0.2351423622944288,0.5691134306984729,0.21115741575839747,7.057576522823084,-3.5605560683431445,-18.91920715095969
OPRM1,1.992275332223081,-13.96313356205495,17.318002675009726,8.016888888254945,-0.17286110853963094,-2.186027001157763,1.7534493863601233,1.009052775020864,-11.525295360270832,-7.963237302811547,-7.922135758541762
POLR3D,0.8192625358439357,-3.2186626271434378,4.963204230250424,2.112448981987576,-0.1027647722541148,-0.6125458725625237,0.40312344627716995,0.2649926718781469,-7.972211856978369,-7.984310158259629,-8.102583745258721
TCF7,-2.976860126679163,-9.472151192565166,3.46597719676872,3.4295199763351025,-0.25888813678869893,-1.0609265361693208,0.527160281367966,0.41637408954098043,11.498634752463905,-17.96825657651066,-3.2669342113764985
DDX3X,1.1920692845141767,-2.526519865310505,5.153913576229106,2.0352850855830416,0.014136308421981412,-0.4712334750742515,0.5069935623424744,0.2496137841037604,84.32677393063632,-4.98333717224567,-10.937070154909968
IL12RB1,-1.2244166697941437,-6.140750129435857,4.0431343151567445,2.5219662736443595,-0.007717544261826916,-0.6750600422341229,0.6088026054495081,0.32034976046328345,158.65366342638853,-10.086602906211033,-5.989295858448267
SLC5A5,4.885689653341748,-12.892797797406187,21.959973160781914,8.91871751784812,0.6970241248779823,-1.3956983713886344,2.974454083295627,1.1044060730121703,7.009355170019422,-4.33450893386166,-15.734039396300997
KCNN3,4.755561653694574,-4.2269526019104,13.707765259187946,4.641500705845893,0.030880124020493338,-1.098765684124161,1.15164923099376,0.5844767821275234,154.00073039015598,-3.6703472621285522,-12.475603722657725
USP32,3.298767954463512,-8.407377238544624,14.46936443442344,5.659203797188144,0.6538186318611228,-0.7828550047737929,1.9463437473124412,0.6903400289061181,5.045386891275074,-4.319574715490897,-18.48281526743817
TXNRD3,1.594489470450793,-4.523093912070924,7.441151383506584,3.1783525187129533,-0.022555870017993782,-0.7953747009796907,0.7592177885983936,0.39534598992858877,-70.69066585233912,-5.957571042192114,-9.355529380480746
FASL,1.1308612232615214,-6.587045096890745,7.977219570539404,3.7017644280081727,-0.06750033621913991,-0.9992805145327865,0.8325682062032194,0.45987059184686696,-16.7534161547015,-7.91171828063169,-7.982963196544618
ZFP512B,-0.34222827137134043,-6.0325812233274485,5.561951723943558,2.9173981310826584,-0.24042493849099925,-0.9597811369493281,0.43946275775568827,0.35977067271943575,1.4234308367480455,-13.727172819229333,-5.795020874886399
DNAJC5,0.7140180797049723,-2.6461520760584283,3.75723528914567,1.6560494682892382,-0.09060818952554615,-0.5058859651291701,0.2680126729427301,0.20335995568169093,-7.880281941884088,-9.873234899693967,-7.427039981602018
TPD52L2,-0.05446739882020754,-4.03314120787226,4.058056560597851,2.095125865324999,0.08420276995563603,-0.430881332958038,0.5921337447686982,0.2591972764872702,-0.6468599411742015,-6.811199739085472,-9.418037520305042
