gene,mars_delta,mars_se,iss_delta,iss_se,mars_over_iss
ZRANB3,6.452483157043318,36.86871167837599,-0.013946538195958591,1.0503690584915792,-462.65840787021324
SLAIN2,-4.547813991446663,26.612598155340926,-0.1840219197127113,0.7581780972519043,24.71343630447152
HYAL3,-24.885294935790668,108.30640823299157,-0.3483819653186595,3.0855892399140914,71.43106536249223
ARL5A,-19.092980955285743,13.648322546286325,-0.8363280334414334,0.38883310672719523,22.82953600959592
DGKB,1.9051577884454218,58.110569320106435,0.7817178770304708,1.6555377502102742,2.4371424070312777
SLF2,6.187063635219884,19.024157586089242,-0.03941936097681281,0.5419876524737894,-156.95494502965758
MYRF,46.765166893859664,61.854576819359316,-0.30780969689514204,1.76220243831442,-151.92882929153012
VEZT,4.594525078239958,27.244488789235476,0.20981530676380988,0.7761803094252893,21.897949911786164
COLEC12,30.423782558375237,58.93429474535401,0.7174297569654862,1.6790052287302861,42.40663599884505
RAB3GAP1,0.12045809584184752,14.802757152062522,0.6274243041393727,0.4217223055833201,0.19198825268185596
PRR5,4.325675259690534,40.027712129550544,0.14619624481599292,1.1403672216663672,29.58814205614489
MBNL3,81.31973021998229,131.00263172656523,1.4767823328222744,3.73219200461665,55.06548149487433
LMO1,-16.790274467818435,42.192032724869506,-2.069761928910447,1.2020275098210094,8.11217668722754
METAP2,30.29648024736356,34.19584039221225,0.7976660225081482,0.974220444436165,37.981410004277926
RPP25L,-1.6578350085527687,35.2868309916347,-0.16923690284369336,1.0053021588919118,9.795942732915288
IL5,-14.738854365254735,88.71439118182856,0.4204895855659445,2.527423587598911,-35.05165138731663
RFXANK,-25.16583666371423,41.472931345841445,-1.2274680689320285,1.181540712098357,20.50223325614493
SLC9A3,103.92816213689213,143.04355122684592,-0.097621685576534,4.075231093945628,-1064.6011849018314
FRMD7,70.90112688409927,155.90818936340486,1.8420680687814994,4.441737468380664,38.48996032540715
FAM110C,-19.28650832474437,131.5768866747304,0.0031511804926631637,3.748552208208797,-6120.407374204302
ACAA1A,-7.593080666768319,25.2601157672991,-0.403658716641576,0.7196466273989144,18.81064462064003
MEOX2,-0.854217847565927,99.53350658469793,0.004723621987900106,2.8356541587823583,-180.83958660410735
TM6SF2,-118.68849038738918,107.25851954594754,-1.297804636422878,3.0557354749326597,91.45327968200878
MGAT5,-0.8037426889270165,19.38990995806884,-0.1818144084320824,0.5524077338139954,4.420676534155203
PRICKLE1,-16.880103064668866,42.40070899067435,-0.33324163564418263,1.207972580393453,50.65424382531997
SURF6,2.6798490028672504,32.47789234765172,0.8102334040157178,0.9252770616067388,3.307502491979785
FAM219AOS,17.431517885013573,99.8747964610108,-0.7126206334028231,2.8453773172475247,-24.461146741958085
PPHLN1,0.5301983937815904,18.72380010721982,0.03612264569750816,0.5334306352109373,14.67772870850833
CCDC38,21.59141222191505,110.29299332543656,-1.1278041581660467,3.142185942597052,-19.144646759438658
SOSTDC1,71.44929417523895,139.05002759059977,0.8263394700370834,3.961457830088188,86.46482077400047
GATAD2A,7.205345987918633,29.99540560123962,-0.16769469922979027,0.8545523970376744,-42.967046788075415
H1F2,25.816802045776782,28.8108429487626,0.0076116833098784364,0.8208048669134703,3391.7336014586626
SAPCD1,29.630203250940113,76.02671618789806,-0.3949001924170439,2.165958794522394,-75.03213171303908
DIPK1B,-32.34756373348093,21.91517688359557,-1.0915502730474518,0.6243511818559061,29.634515727041297
ANKMY2,-5.436783543507268,20.44890811844025,0.22162600580143532,0.58257800150214,-24.531342898352488
RORB,3.997712637269906,41.999855490809715,-0.5506710180700138,1.1965524874724172,-7.259711345044177
SLC26A8,-25.715284451414398,74.34432819298473,0.1546099088490812,2.1180284976991643,-166.32365055279712
GXYLT1,1.5734147389511426,21.134317566855906,0.36798357210518295,0.6021049348892873,4.275774404682946
ARHGAP36,35.69944263878723,197.00351262740435,2.2125887101754587,5.6125203365689025,16.134694385182982
NDUFA13,8.423801160207605,22.949932745944576,0.27493597560055344,0.6538307999772422,30.639137500311357
RIF1,0.5734167544175115,26.933805735075474,-0.44015176081151947,0.7673291222741329,-1.3027705565923169
SH3BP4,3.388133631558688,35.87491513965868,-0.454361995871828,1.022056348684664,-7.456903663471128
NEPRO,-3.4955562667812017,24.01994682594257,-0.2830105200442492,0.6843149050792794,12.351329788852603
H1F6,52.813167745847565,68.84566048361116,-0.0797326169363537,1.9613745176188062,-662.3784565857848
POLR1HAS,30.22598140690986,43.91993866989479,0.6867721638558976,1.2512545876877612,44.01165771950543
PDZRN4,-11.95795668531171,43.56367416345471,0.8057488856314204,1.241104810351687,-14.840798291568133
SKA1,22.811962844058073,110.36868673888479,0.10282755078056643,3.1443424057821843,221.8467975838373
KCTD1,2.8815112334009285,50.60069918137327,0.9464531995864358,1.4415857332310185,3.044536417289349
UBE2R2,3.464159888735905,15.257233378514321,0.06406956221655905,0.43467008011499614,54.06873043750217
ARMH4,-7.293983429246381,34.75331283931053,-0.49293672574222036,0.9901025239213852,14.796997359577436
GMIP,-48.905383187026146,61.658020323339926,0.45614849779299593,1.7566026532320087,-107.21373286034546
RBM43,-5.391217953146124,19.46540533719913,0.10746629908615057,0.5545585551117207,-50.166591750072676
TRPM8,170.73343313324744,111.85567825160834,1.0930921456092724,3.1867059656708383,156.19308383016815
IGFBP7,4.345064044599511,34.65399861777059,0.014785678329853225,0.9872731170713781,293.86978045008254
PNPLA8,-1.4360380428010253,18.476111152151464,-0.3387528923380388,0.5263741148528766,4.239190499274068
FSTL4,11.67885456035716,43.82509681648902,0.7959640098120033,1.2485525961146235,14.672591243309553
EDC4,-20.222361214688775,18.39577493829696,-0.1548580124232568,0.5240853808703816,130.58647013637992
LRRK2,-6.787353873545195,53.03361658015757,0.5776527007369421,1.5108981946981126,-11.749886852231814
9530068E07RIK,0.5360192816135338,13.234204758309117,-0.14072825707566505,0.3770351216265291,-3.808895901590919
MACROD1,-3.068874733237255,25.063774913070237,-0.14542304708369086,0.714052985830995,21.103083691205562
SNAPC4,-33.58930690127744,28.731276147909956,0.6911198414355488,0.8185380530788078,-48.60127706868889
NAA30,-7.554406927466232,21.0316550783766,-0.16486256326421045,0.5991801377792851,45.82245221651359
NOA1,6.214728455640566,29.64485348912694,-0.2654557496669045,0.8445653626339745,-23.411542087292688
AP5M1,-18.06607681818335,31.429566889881745,-0.7988358309459741,0.8954108532706222,22.61550636354114
GRAMD1C,19.790677582237066,75.43763894422978,-0.4626563736445872,2.1491763119879272,-42.776191380085194
LRRN3,7.337925835619185,20.880025980454082,0.25803433927508124,0.5948603092424445,28.437787994552473
SLC2A13,4.717559521404908,30.121991570105184,0.39280528990866626,0.8581587607776243,12.009918508230424
BC031181,-2.451242070111686,10.633344829617583,-0.5147246441702941,0.3029380710325286,4.762239573865643
ZDHHC23,-5.398437471406169,73.45659009582786,0.10062461703952064,2.0927373338138624,-53.64927221820795
ENSMUSG00000036305,-13.541623414209148,101.53628024728297,0.4356491930535986,2.8927120648109805,-31.083779403542017
LZTS1,3.822356593252124,82.11055516915387,1.4987154693574014,2.339283978176805,2.5504217921304444
SKP1,-13.092588036334337,20.041257390582672,-0.7877404736595717,0.5709642593418925,16.620433345909817
POLR1H,1.2187973925522115,31.930731485093514,0.16188591903638172,0.9096887534211342,7.528742461401494
SRP72,13.234918320220507,16.73454093677519,0.4801883360460306,0.47675774953532585,27.561932114385666
QSOX2,-4.823433996034936,23.564773269426475,0.23917595346576048,0.6713472640025074,-20.16688519954177
SLC18A1,-42.54734674049396,133.57492738273862,-1.0966117904400652,3.805475274997956,38.798914174924114
KIDINS220,8.722535476832892,21.490550374112978,0.8071779853745715,0.6122538091332953,10.806210817042034
IGSF10,30.590860194787254,67.18302963407005,0.8948313148426857,1.9140070908617763,34.18617530183913
TMEM260,-13.512327406375743,18.748360889891217,-0.5236014594455521,0.5341303582279884,25.80651211454626
UBAC1,-7.452025980439027,21.439534780023877,-0.004162353537020658,0.6108004032752545,1790.3395072425926
P2RY12,-9.94880867112857,36.930352821687656,-0.72282138565015,1.05212518032815,13.763854900585155
CSGALNACT1,-6.308705821282281,22.32954038481078,-0.18973998156872496,0.6361561671898517,33.24921700278141
GPR101,0.33355186261277936,188.42668728473868,1.6887107045025405,5.368171360162812,0.1975186523798562
P2RY13,18.608012908870364,41.083049502760566,-0.17666514622439555,1.1704331955674756,-105.329281448843
RMDN2,14.642754273177914,41.77290596093818,-0.1297116888458837,1.1900868217856302,-112.88692949311323
SERBP1,18.336513408731555,33.34916561094918,1.5035832205570918,0.9500991515469035,12.195210187260338
TMEM258,45.503106744868006,28.221178371035034,0.5291460807572388,0.8040056515588205,85.9934683438464
ABT1,7.219006063784917,23.823947655692766,0.37864197504209746,0.6787309978975903,19.065519777574337
CRACD,20.374200895379563,38.54145564791795,0.060444844553735,1.0980246024040554,337.0709453519573
P2RY14|F630111L10RIK,-25.680303347073362,52.3618300161007,-1.5513634916608798,1.4917593696979008,16.553376101161305
GADD45A,33.278599936549426,55.54524209104283,0.1371813630724208,1.5824530064356566,242.5883457578781
SEC24A,-8.387993257625958,21.963852300708723,-0.3034851269140828,0.6257379173754664,27.63889401407343
GLB1L2,39.051289529925434,113.56560471610784,-0.7068278387586897,3.23542081815264,-55.2486580020761
PPP1R11,6.4090582639228355,26.59034776058254,0.4903297795024575,0.7575441958995247,13.070913764255092
GNG12,-16.686459106535548,23.07282745258104,-1.145816956471208,0.6573320017124539,14.562936088784303
CEP135,3.0419407890056207,19.745242880748155,-0.025015387886887896,0.5625309708476514,-121.60278316532077
MATCAP2,-4.655649042248722,43.65703916914973,0.22985198372074545,1.2437647273562038,-20.254987435327163
ARSI,10.195423339724027,101.73687048855182,-0.1324394636614773,2.8984267690486054,-76.981762518943
PCDH8,-20.828426033395104,49.92009994459559,0.6234832672794803,1.422195840093973,-33.406551749621585
GPI1,-0.33556408632729795,13.7746021398205,0.3131922122012453,0.39243074200461625,-1.0714317701861542
TBCC,1.4651208158199047,35.463745310818766,0.5667127275396237,1.0103423492976977,2.5852971790146815
SIAH2,0.7671939374529808,32.964838412327694,-0.4598388985210955,0.9391498837425306,-1.6683972145905468
EXOC1,1.030279077798446,24.63827063083909,-0.15248434612015965,0.7019306058517292,-6.756621935385897
NPY1R,-24.981245197926764,37.12177515558519,-0.08527338931318712,1.057578695991626,292.9547587955852
CALM2,7.1278551604599425,38.21355504809665,0.7599712146757776,1.088682896967813,9.379112027948139
THAP11,8.115360498216974,22.346983922602746,0.01776665244618672,0.6366531238648542,456.77487769840315
LUM,-44.20913973243663,83.57363947611901,-1.7020610204930542,2.380966435090593,25.973886482418884
HIF1AN,9.939164278371127,33.73444762185266,0.25951531916930864,0.9610756214213252,38.29895017444725
ARHGAP26,-3.2156467894401075,26.611396987466893,0.3971707605022904,0.7581438766482681,-8.096383493521456
WTIP,-9.224400237408236,59.05824145755495,0.2543562131643605,1.6825364015180255,-36.26567687358826
ELF1,21.924199443525918,42.86421765656961,-0.672994375407771,1.2211776840934718,-32.57709164395605
MEGF11,5.279190939575849,46.729312680584975,0.5291399519414681,1.3312920883279078,9.976927503217178
MARCHF1,-14.513113439544648,23.73709947074562,-1.0453763691338547,0.6762567414860721,13.883146652309991
TBC1D24,-5.380546986557526,25.114726212880587,0.10157118674536275,0.715504559980848,-52.973162556882066
BTG1,5.815809592069703,54.13787399533271,-0.47845887903669415,1.5423578733445502,-12.155296613533375
PRSS56,143.42459867947542,122.40014078924548,1.896546893978349,3.487111829715543,75.62407190397306
RNF39,-67.7494684151794,131.6618500528356,-1.5343511459156072,3.7509727675232947,44.15512615578662
EEA1,6.723680662543515,16.801089531405847,0.4385987454065314,0.47865368192634444,15.329913122098478
FAM13B,-7.411452842347151,24.109918878671376,0.16115119335984107,0.6868781587437855,-45.99067923622393
TMEM255A,-15.22427216475223,86.27339322029799,-0.2364280964559618,2.457880915400345,64.39282129731131
RNF13,-3.1532279680263144,36.88983439564403,-1.4445153436446532,1.050970832940417,2.1828968324216014
PHPT1,-7.717276179956404,17.404070335583288,-0.3524155132735269,0.49583226915492484,21.898230609294004
CDH8,8.064407878864825,29.97531661081394,-0.08037284276847767,0.8539800728907515,-100.33747222423364
COMMD2,-17.541458678592782,34.379054834904466,-0.25227377830235437,0.9794401218512983,69.53342038413936
GREB1,-32.43438098659924,113.32447503845957,0.03156320810458091,3.22855116795452,-1027.6008978279965
CARD11,-8.654338618606772,111.32143797074377,0.15269115044740222,3.1714857576604474,-56.67871774656611
PPFIBP2,20.428940434228352,47.28650885732651,-0.6066318953313619,1.3471662970245553,-33.676007792286306
SBF1,-12.060943953811197,20.66579311858081,-0.09804995424608276,0.5887569343432406,123.00815483851233
CDC42EP3,40.78156356938626,42.03888447032777,1.362222399602793,1.1976644013583138,29.937522376138915
SLC38A7,-32.48441578216976,28.99578998748134,-0.17461888879777632,0.82607390502428,186.03036593475008
RNF113A1,1.7682815243510461,36.49240751050805,1.1175620564155402,1.0396483623642516,1.5822669660265833
ADAMTS2,-44.85778560764511,66.48865417209716,-0.8740104574724299,1.8942247207427798,51.32408339526089
CNOT1,-12.400081772379048,21.466081888581733,0.16122503609436717,0.6115567156103543,-76.91163899086439
AKAP14,72.46698799211661,159.67282488186626,1.9647465536341076,4.548989837261498,36.8836315595401
ERMARD,7.253575962133006,51.23892415564285,0.04134106852866404,1.4597684072332275,175.4569056942421
SH3TC1,18.85903931486429,78.60522939207817,1.0163130144297163,2.2394191993830077,18.55632964165736
IQCE,-16.4326504459159,35.70978245387652,-0.12072438307266414,1.0173518104516963,136.11707948033222
STPG4,28.77145079544138,63.07501489175091,-0.3456347001566952,1.7969720391680648,-83.24236768587674
LGI4,11.218455679255335,28.304286884824016,-0.6521621678597694,0.8063733668221766,-17.201941836140936
PPP6R2,-9.775571663552164,20.85131987128338,0.023547076519769505,0.5940424881825274,-415.1501208799679
NDRG4,4.720394330043472,24.372298386859406,0.2646285915217648,0.694353204777048,17.837809221212726
TTYH3,-8.155305817301917,17.911869372264547,0.011653942070145085,0.5102991808472741,-699.7894590701692
BICRAL,-5.236896823893453,17.915698342680493,-0.5203218994146963,0.5104082660815489,10.064724990019396
FXYD1,27.219756820215412,36.20833288191351,0.5390075991150426,1.0315552344355863,50.499764502217694
UPF3B,49.607875337853784,53.05101527989563,2.618602059308574,1.511393873961936,18.944411641894316
FXYD7,-35.84162335120919,57.202205526303416,-0.6202706194552312,1.6296589717167926,57.78384825431201
SPART,16.94225853130253,33.833336292164475,-0.11553117010498914,0.9638929045538905,-146.6466453677066
FGF1,9.393375449635265,51.18491506753767,-0.7111620208516181,1.458229718398155,-13.208488606276637
GRIFIN,130.82538695820966,99.33339640230996,0.32606756149220917,2.8299531311548396,401.2217172401417
FUT7,-58.54730145101061,115.08025954511909,-0.027788063038576283,3.2785724905128486,2106.9227232475096
ARHGAP21,-3.919358623009124,23.232077939433818,0.4489755269157168,0.6618689593745238,-8.729559604136016
H2-AA,5.1146956109518555,124.55765959732045,0.7453752907590636,3.54857833874045,6.861906578286533
CPZ,-18.77594271683172,122.44726247609191,-0.45705780543150354,3.4884543003252886,41.08001765576577
CCDC113,1.1712090567773075,54.114039109010164,1.727182298016349,1.541678830710127,0.6781039025946647
CHST12,-13.423704454031602,25.155162225080247,0.1946225099413761,0.7166565594440738,-68.97303121861428
ALX1,-124.41890250592309,112.11502028491944,0.36546727175838045,3.194094475736842,-340.43787808222544
PLXNB2,0.30726668585251815,27.68869131095209,0.4668979360761009,0.7888353918318904,0.6581024718910643
EEPD1,14.948162703814582,51.228076797964654,1.151996960967651,1.4594593720553521,12.975869911374131
EIPR1,-14.351746697949597,24.192707080905368,-0.1148045729163529,0.6892367485093659,125.0102355104473
RFXAP,4.470963070251136,29.12105237588993,0.12280135356143197,0.8296425606942949,36.40809274968223
ETL4,-25.035617676898443,45.33463101519501,-0.15806621167991963,1.291558384569814,158.38690262024488
MGAT4B,-7.052644898903445,38.6266923034656,0.3715743890900194,1.1004529472406626,-18.980438657721475
ATP13A2,-6.164685205154987,19.07915818620887,-0.41126900314294723,0.5435545889338453,14.989423365349735
ALG5,30.503810319399676,24.8847470478035,-0.18321475425901024,0.7089525816746363,-166.49210617763086
MAG,38.60367941137085,73.39817925847161,-0.9727665130996103,2.0910732415945628,-39.684424670792374
CLCN7,3.9732810319582903,28.526299673649106,0.10976902631303753,0.8126983875065269,36.196741151983545
NUDT1,-14.466862068361028,64.78854727818073,0.5632638109125851,1.8457896223570303,-25.68398996719175
CCDC148,13.141275525925025,34.90310289568439,0.4869044690965967,0.9943699591889174,26.98943295859939
TBC1D9B,-17.79547843628417,21.29060307786834,-0.27259235979427215,0.6065574220412667,65.28238153745238
MAN1B1,3.6016856480864767,30.501381149100983,1.0122038352253462,0.8689673585492967,3.558261214535545
COLEC11,-5.737787459542332,99.9905037758389,0.1914603491408311,2.848673754193758,-29.9685417126333
DENND3,7.1773833753544665,62.757463575164934,0.5829224336885328,1.7879251790462662,12.312758886183968
TCAF1,1.6865083624211294,19.442074416619214,0.45215710173057955,0.5538938701805777,3.729916783273362
CENPT,0.5183729429517854,29.52302061114439,0.3611315977160724,0.8410944118056355,1.4354128695194894
TMTC3,0.09164582998584159,28.711936679161777,-0.4461688628253305,0.8179870823869648,-0.2054061536376638
AAAS,-10.270087089683125,38.03799942415058,0.6226767056224944,1.0836814150325143,-16.493449966810697
CC2D1A,-4.184656850537333,23.263197769369288,0.3804855389214776,0.6627555459944984,-10.998202093039176
TMEM184A,76.2794249286047,110.44486633224135,0.8227163470585621,3.1465127199620824,92.71655437663865
NOP14,14.104776239904673,23.158994063695772,0.6142883370969467,0.6597868404651487,22.961165609235167
AGO2,-0.9317024155794873,34.62886831289779,0.6225093401323357,0.9865571686840537,-1.4966882511054724
ZCCHC12,28.186227589001774,97.34782822031387,1.2241844307843048,2.773385399684107,23.02449441457408
CAB39,-6.008072864141718,11.260475078642994,-0.34657017689974556,0.3208046624927015,17.335804591979386
CYLD,30.442078034439046,40.8180446396005,1.7766703349695985,1.1628833546334794,17.134342503084543
MICALL2,19.439872360808224,52.29016151244481,-0.14261121802766868,1.489717573950731,-136.3137671051698
ZSCAN12,2.2043139790684263,36.78462096409061,0.09940378524474477,1.047973360883202,22.175352514405006
RBM42,1.9090186435302883,14.431318248666901,0.5348934896917497,0.4111402181306785,3.5689696740007517
OXSR1,-9.538095627002622,36.511504583026216,-0.7242428395785485,1.0401924273225245,13.169747915703292
PSMA8,-23.970765523535093,119.13353006920404,-1.448194425392754,3.394047909923607,16.552173591632325
TTLL7,19.99410436253646,20.819711567533286,0.4917663065833366,0.5931419852156727,40.657735381364894
CUEDC2,-15.421268927074992,15.576191099388451,-0.13937185504517435,0.44375700791154477,110.64837245709705
COX6B1,21.003510967421093,29.634944409672435,0.1601689322700368,0.8442830584800365,131.13348930871453
TUBB4B,-17.114988115165435,17.688919664074128,-0.5650814108976088,0.5039474678521,30.287650213053325
KCNK9,-14.32948601950058,28.94340902043027,0.3494080465206509,0.8245816004511162,-41.01074993032157
DNAJC12,-33.231588112522516,48.57549613488714,-0.48524277018125495,1.383888826549044,68.48445799637442
DNER,-5.730553386964466,35.257886012274305,0.29749261454620635,1.0044775325533495,-19.262842527051713
KIF15,-86.95068874930675,128.68817211995145,-1.4534569635789771,3.6662543396631575,59.823366586101244
WDR44,-4.386103654878871,21.281407262762926,0.15733805187322342,0.6062954383913206,-27.87694141791596
DECR2,-21.03102768963212,22.19357385443915,-0.910857065112902,0.6322825564779108,23.08927327365605
ANLN,35.851446483319876,66.98033305123282,-0.8211980276867145,1.9082323781261774,-43.65749219382823
TENT4B,-1.3516206407944757,14.671495362831816,0.03710767034222487,0.4179827303257707,-36.424292560788025
RPS27L,-14.897361749497598,53.361266230604244,-0.635176746271873,1.5202327507264595,23.45388403611539
KLHL13,59.97563062432205,70.3358282680904,0.967604376513357,2.003828567720481,61.98362892945652
SLITRK2,-14.395049693078578,20.04670614264742,-0.47754209730483754,0.5711194912530622,30.144043371928195
MBD5,-5.344908507007634,16.802846016401897,0.36792576193135884,0.47870372320545546,-14.527138515526929
FAM135B,-27.484924897367172,27.745595593384174,-0.10958734631051603,0.7904565631406069,250.80381834859443
CNEP1R1,-18.554995563152474,30.41187082628038,-1.2951115966371585,0.8664172593126724,14.326947277232115
SLC6A20A,-35.42170445083659,86.36989919437424,-0.7289464539619732,2.460630316844409,48.59301291379137
DPP10,-28.413006282168837,31.767777013239876,-0.47720470590551267,0.9050462712896457,59.54049893169884
ATOH7,-98.2167076415017,107.73985508180263,-1.9567511494316787,3.0694484562276148,50.193765144856506
SUN1,-4.600268558939185,24.710431117620658,0.0995289975277077,0.7039864179240966,-46.220384744240235
JMJD4,-6.456428543499198,18.881382217148726,-0.49273294594804307,0.5379200617437939,13.103301893232862
AMDHD2,-16.458323993500514,41.40911663090333,0.6039796292246551,1.1797226664169078,-27.249799822931955
TOPORS,4.8975525087086975,15.341412752757435,0.09504412233023181,0.4370683035961821,51.52925176890055
SSX2IP,-11.98331849555624,24.421425645885165,0.699477631919499,0.6957528130210059,-17.131810866734575
IGFLR1,-30.977864296279925,162.82667056695803,0.6570991434044555,4.63884114402198,-47.143364296265005
LPAR3,70.00439523933585,111.23077968795083,0.7345616330502323,3.1689029536836673,95.30091429992869
PNPLA7,-4.267837306632565,38.356018380577794,0.34006923381409826,1.092741597952896,-12.549907143219002
PLCH1,-8.563200314774285,62.41545399904349,-0.7112817036898345,1.778181516734451,12.039112310005942
PSENEN,-3.642868985219181,31.471704794585143,0.34952711524765867,0.8966113387032626,-10.422278633913747
SIAH1A,-0.44084150023576996,25.720052175391693,-0.8041750926074627,0.7327499594640107,0.5481909403664599
LIN37,0.6916725444184335,29.680474467884235,0.7747917239614472,0.8455801844765781,0.8927206151376629
MRPL41,6.709859180300615,22.487146857109998,-0.3189610403636979,0.6406462877930678,-21.036610529767664
MCOLN3,134.9448005494852,52.045427334507025,2.3255549250063847,1.4827452335472016,58.02692471308314
HSPB6,-7.452030359827889,33.67149654624723,0.34711443953811794,0.9592821803433856,-21.468511565649095
WNT4,-48.66261744583581,53.94622486441621,-0.7678171243280881,1.5368978963603352,63.3778746318274
PTCRA,-127.15171695798954,107.74848597194182,-1.666153314803625,3.0696943454799577,76.31453590030267
MRPL55,8.758554669087637,19.14156209361137,0.3637889721389771,0.5453324414944763,24.075921316662768
DCHS1,12.649086943151207,36.90646299231075,-0.11433363228630883,1.0514445723967132,-110.63312421909214
SYDE2,17.386807127274746,26.03042120963983,0.4200810573043845,0.7415922003628032,41.38917198229323
PROSER3,9.947156822891209,55.25034922060702,1.1912490142809644,1.5740516728230907,8.35019102105641
SMAD6,-34.56811172283594,75.81057311908349,-0.1094667053331615,2.1598009988914884,315.7865363502813
ABCC12,43.18971751442338,134.00380604571077,0.9321703115173359,3.8176937892048786,46.33243193952564
2410004B18RIK,12.316675878282286,30.52803287638829,0.007547795884251696,0.8697266514137221,1631.8241864463703
DNA2,-27.35721480979017,80.4859384304204,-0.5787359878710325,2.29299955226143,47.27063010273096
PHKB,31.644369536549735,41.62305605112958,0.1043180535091872,1.185817681327046,303.34509197646065
ACAA2,30.701099244871173,28.776294926571108,0.3987222307380577,0.8198206130057513,76.99871458895502
ARHGAP33,-8.285561905742494,60.133827648528566,0.5134829948181308,1.7131792529578849,-16.13600058688825
ARHGEF26,7.44665459687814,38.10688050648413,-1.002017921052467,1.0856437986989067,-7.431658097548361
C1QA,5.949891389428715,29.329587628034883,-0.17984896678655507,0.8355836138661158,-33.08271098654713
GTDC1,-28.214024362301032,39.05877668288872,-0.8355420255561706,1.112762790523571,33.7673312644216
EHMT1,2.353833586174855,23.795576547829327,0.6562918468429331,0.6779227208383093,3.5865653329351597
RAP2B,6.17835342123292,41.41757661343955,1.0416360415108166,1.1799636866068446,5.931393668244882
C1QC,17.206443824419917,27.61118309753354,0.015093607481104776,0.7866272260065198,1139.9821974938818
ZFP157,11.88405902358011,29.343320559445694,-0.07161222299990067,0.835974857432264,-165.95014825327505
NETO2,1.2460741609770878,32.21208346852645,-0.1526534165372252,0.9177043147057599,-8.16276627960847
FZD8,8.478484978207387,47.20461585829706,0.3298611459039269,1.344833211099612,25.703193854412827
C1QB,-3.2147965326804977,31.426757842889934,-0.5672888719841357,0.8953308250865673,5.6669479897190715
C1QL2,128.24058254771043,158.604787037664,-2.295760199269335,4.518562034016448,-55.85974640928317
UNC93B1,-0.8444872028704742,34.19433982495813,-0.11344544514946994,0.9741776941109668,7.443993910534009
TRIM67,34.39416924985909,65.57483880179001,-0.7885988639929832,1.8681906298714195,-43.614276941394536
KIRREL2,-45.772252946910015,80.0784613939695,0.8622230439591639,2.2813907584726056,-53.08632524680917
ZFP280C,-3.3819183115995877,31.46066452071378,-0.1891855964774608,0.8962968074505052,17.876193402506214
TTC7,-1.0680044645999605,51.7972776190321,0.36823258807416803,1.475675586381818,-2.9003529268975154
STOX1,-7.9154813570139595,67.67891078786388,-0.42016910607831326,1.9281344687093624,18.838799051395824
STAG3,-52.775503743381506,115.51547569388204,-2.067820101686939,3.290971556159739,25.522289729327497
NFKBID,-44.49339930281022,115.31486492391602,-0.7412847036073473,3.285256267070968,60.022011902161175
AIFM1,15.22528588018011,25.28236457299335,0.7045266310508687,0.7202804834797423,21.61066056150375
4921524J17RIK,28.022089470753087,35.607885773735525,0.6880613241272884,1.0144488307946689,40.726151126566045
KDM1A,2.9957144507935034,15.709187449581034,-0.3394174117831368,0.44754599984468435,-8.826048242650405
ELAC1,1.0353559955322726,26.366063057386867,0.1951268813303929,0.7511544496402902,5.306065409712495
RAB8B,-10.531206560788444,22.65170535616538,-0.41660952272212587,0.6453344677660328,25.278362558727796
TMEM71,-4.348094216828289,103.18096714833632,-1.0851719364287948,2.9395682784710333,4.006825159096432
TRAPPC14,-3.3187061759561063,27.170871383252905,0.17612894532078605,0.7740829905364425,-18.84248026303514
SLC39A12,14.139009276027764,34.63050922177606,-1.1990514494705977,0.9866039172639492,-11.791828684474202
KIFBP,-19.94885441594569,18.943280396886976,-0.23975963481369625,0.5396835064049792,83.20355689333121
LRFN3,-16.863746057255728,24.423501934291785,-0.1453241097463705,0.6958119653211419,116.0423145662993
BCORL1,22.654668518976408,33.08119092778835,1.0588988020419505,0.9424647020953837,21.394554867084356
WNT8B,94.07378632508993,125.54674415153796,0.23107833632818742,3.576756806733714,407.1077705505127
CFAP221,137.36012956356416,119.54124982246206,0.9331110037021664,3.405663618579062,147.20663352868064
TRIM17,31.57403982685563,41.46019335052438,-0.04107270780236852,1.1811778137073046,-768.7352871591014
SPRYD3,-11.044435515283325,21.40397564162946,0.8926916948758721,0.6097873432301427,-12.372060341413889
CNPY4,6.679140261352281,30.842822540153076,0.4551882513326985,0.8786948335849866,14.673358202451663
ZIC4,60.11049572025456,96.82644987051916,0.23830166757854399,2.7585316209253334,252.24538431080094
TMEM177,-14.824262497592944,30.013380029584003,-0.44096849971159346,0.8550644784887907,33.61750897691888
ANAPC10,-39.03527754117445,44.9714638321464,-0.21864131610384463,1.281211953822207,178.5356868353028
TAF6,-2.1979700984308144,28.067009342001644,-0.046852166742472584,0.7996134617994654,46.912880475990946
TFB1M,19.391196390573658,42.86068762574386,-0.5255769815324298,1.221077115481603,-36.895064038068334
ZDHHC9,1.6246953332613607,19.44605104907405,-0.3645821450484165,0.5540071622240857,-4.456321724273144
PML,-14.525775190278091,29.236864210810793,0.3045874278901176,0.8329419753597472,-47.690002476131035
TRIM3,-16.506897186116223,19.770485236029586,-0.2281445883090824,0.5632501114887013,72.35278867870076
OTUD4,-0.45008192747999054,33.80174067357926,0.34429053162055867,0.9629927629803166,-1.307273613832704
NXT1,-35.31943984569002,33.51537377715252,-0.5199868229789621,0.9548343296179885,67.92372091921065
