gene,mars_delta,mars_se,iss_delta,iss_se,mars_over_iss
TBRG4,-0.05321443671671755,1.471912949279376,0.05423332941357881,0.18203515889308958,-0.9812127946434698
TMPRSS2,-6.560187471972775,16.654512483093715,-0.1433809425813415,2.0597052479436257,45.75355241685005
MX1,0.18065231651793479,4.4124274217289114,0.12574510070126843,0.5456959443232633,1.4366549114872393
FAP,3.5792586568603326,4.405682813820601,0.14777381180920013,0.5448618217803084,24.22119733557211
GCG,4.625612235624093,9.41041213932964,0.5573402056150617,1.1638092251793835,8.29944114747549
NDUFA9,-0.8441274744236293,3.7218091412254592,0.1188259843937321,0.4602854528349814,-7.103896329834704
EGFL6,6.237747912079353,5.46005585379634,0.15036349114455927,0.6752587749143516,41.48445786006917
LCK,-4.04845146529744,2.8215130090520626,-0.19901375658050463,0.348943576570319,20.342570960212836
TSSK3,2.86650035713148,9.994174464588864,0.09010655269342926,1.2360045732034552,31.812340739349033
CTTNBP2,1.1355218657368509,3.998527957766541,-0.015698188750734005,0.4945079615522429,-72.33457845152722
GALNT1,1.35708456110835,2.3777164680114513,0.2570043033182879,0.29405814743941633,5.280396256352423
MKRN2,-1.8651529277610799,2.842633611376671,-0.2111665251978327,0.3515556143283673,8.832616467092498
PPARG,1.4595848283103523,5.828566412410015,0.02287154708546435,0.7208333981445254,63.81661996262458
RAF1,-0.7691863388459488,0.8784551333178235,-0.06105586831320761,0.1086407452643511,12.598073864090118
SEPTIN1|GM4532,-2.4205356932297706,2.013883778384606,-0.20264488587241852,0.24906204797636813,11.944716407764147
PDGFB,1.870197285372971,2.851649673878541,0.05952636443543888,0.3526706533467555,31.417965856143457
ACVRL1,1.0522188566621404,2.623487674598747,0.06592594762257961,0.32445328776640914,15.960617853929124
TAMALIN,1.165307696859049,2.1862728107746086,0.023073227090929002,0.2703818311319576,50.504755674908495
ACVR1B,0.23886677120396466,1.7303089515632941,-0.0433994233793114,0.21399163930595713,-5.503915780545438
TOM1L2,-0.3627694089449893,2.8542193665783957,-0.15518763359165477,0.35298845367533743,2.337618021159756
ZFP385A,0.22414738970562498,2.2838796436510442,-0.043540826942872035,0.28245311248077104,-5.147981915908917
ITGA5,4.058221040695221,3.5621521500906423,0.4400661835411531,0.4405402730919483,9.221842514776448
GABRA2,-3.806557728622172,6.900460975282563,-0.20133033160810831,0.853397281874655,18.907025574426005
WDR77,-0.568812216553356,1.5182496890938202,-0.1323869020731396,0.18776573949491113,4.296589826077395
ADORA3|TMIGD3,-6.086573350541073,4.13083333903597,-0.5842034426789147,0.510870499237357,10.418585215161643
ATP5PB,-1.8372616194386822,3.7313426346862753,0.19621233376207986,0.46146448383528305,-9.363639809037085
SOX9,-1.366940686891144,5.0179837859395136,-0.0728881044753325,0.6205866156987456,18.753961249654356
HNRNPD,0.5058648382163593,3.400925049700087,0.14247722982499267,0.420600914007,3.550496025489281
DYNLT1C,-1.6197553355390872,3.591931631785272,-0.2738575386148865,0.44422317613637713,5.914591008637071
C1D,-0.9054283020239504,3.5282772427768547,0.051502311502243936,0.4363508785096308,-17.580343010128804
GM2A,-0.1139711172088167,2.514264046905388,0.0012355922256268026,0.31094532832371624,-92.24007309612229
KRIT1,-0.2893491058752208,1.8557736164003835,-0.056208498400440315,0.2295081684663734,5.147782170123835
CLCN4,0.05594705602994843,0.8860757161391741,0.0076438504172043065,0.10958320181751993,7.31922434065772
GRM6,-3.1980025090813538,5.339711828446045,-0.2815003118796987,0.660375528057124,11.360564710308543
SEMA4F,-0.47772552860681455,2.3193624936653694,-0.0551665697297581,0.28684136536182603,8.659692472216893
HK2,2.6982500399991216,3.468720555545553,0.2201790426296338,0.42898535391892406,12.254799583890847
MYO18A,0.957841392181079,1.9628967974935903,0.0014784932418117902,0.24275636042024012,647.8496925743883
SEZ6,-0.5698583425747832,6.236238686320725,-0.5502542180871944,0.7712512487341108,1.035627395198781
HAAO,-3.2063658529084247,3.879440227446534,-0.49899481592625816,0.47978008384613724,6.42564962715417
CD52,-2.7663984616217454,3.7586478073923324,-0.00698688637360001,0.464841382893467,395.9415272695142
ABHD15,-0.9478928681546406,2.625212140196289,-0.07083851536913954,0.3246665567434964,13.381038030161562
HOXB6,0.8910146165775199,7.794695553474921,0.3223955096042985,0.9639895105853518,2.7637314727836393
LOXL3,0.8396697789794993,4.670660826087819,-0.035462697943587085,0.5776323158437335,-23.677549303079505
BTN1A1,10.155668397697312,14.041857364818071,2.1460782054777794,1.7365916495334797,4.732198655098109
KAT2B,2.0195442700327515,3.1166573942891893,0.1287832666774768,0.3854448214906438,15.681728862263393
RAB5B,0.16220760493648573,1.6428329224916285,0.044031153017674796,0.20317325982285436,3.6839281694797554
DNMT3L,5.667549675523662,12.42301210678723,-0.1331290685810366,1.5363850042198128,-42.57184201716085
AIRE,-2.061556387243727,4.201387877564717,-0.0833972477573284,0.5195961556275647,24.719717289022537
ICOSL,-0.8635251412422613,3.0203006992392836,-0.252422734817664,0.37352814781615074,3.4209483621434633
SPG7,0.5719119200761719,1.4587904242372878,0.0919752592082479,0.180412263373158,6.218106097219736
SULT5A1,-1.1545599763207597,8.003029826910778,0.36904725798981053,0.9897547316783112,-3.128488157884206
RPL13,-2.5958797344346896,3.343872476451781,0.028075507616922346,0.4135450794608064,-92.46065181988155
CHMP1A,-0.05317178550923063,1.395171886852934,0.028221585154883308,0.17254439960650206,-1.88408217388987
RPA1,0.015093852438782918,5.031849432128541,0.17028263874360458,0.6223014148710817,0.08863999612731986
SERPINF1,1.552358874692434,4.362891363028793,0.14964989668248474,0.5395696959463955,10.373270607637677
TUBGCP3,1.2243033357524928,1.7370872885894262,0.16701577629059527,0.21482993321334296,7.330465198822261
OPRM1,1.8710868117867383,8.30169913260877,-0.1824769876295053,1.0266919123355234,-10.253823433263408
POLR3D,0.7799837899434985,2.1662361719633756,-0.10514463183285808,0.26790384985495885,-7.418198878506613
TCF7,-2.783607960632458,3.384046236213311,-0.24261905241072215,0.41851346889246627,11.473163104767947
DDX3X,1.2411051889379516,2.015827704687519,0.015028277370422005,0.2493024582082373,82.58466079290234
IL12RB1,-1.3288961295225366,2.670104149355263,-0.021923988563883612,0.3302184638887422,60.6137941392511
SLC5A5,5.192569028686904,9.12358532945359,0.7305621428273567,1.1283366356243103,7.107634962566066
KCNN3,5.0244122752245755,4.739376819202211,0.07957797734982108,0.5861305947203472,63.1382254557375
USP32,3.448264878041444,5.61320338219069,0.6757565073157348,0.6941989131059466,5.102821564736048
TXNRD3,1.7125192999476417,3.242600568451861,-0.00880554860898819,0.40102052909714725,-194.48184048403323
FASL,0.934707831256258,3.780978371874057,-0.08172492498462569,0.46760305970023264,-11.437243061796602
ZFP512B,-0.2028377543364308,2.9460636449787385,-0.2264985730763729,0.3643470654874102,0.8955365659987451
DNAJC5,0.7963193232072316,1.6451015013456274,-0.08176963817795346,0.2034538206483784,-9.738569730175636
TPD52L2,-0.023605915390521925,2.141588647517417,0.08416788831582572,0.26485562880965985,-0.2804622506619714
FMR1,1.5162908425661,1.7375770797815664,0.1968871561745288,0.21489050691610678,7.701319232941726
BCL11A,-0.9401276985607508,3.4032906215698873,-0.2171660064089121,0.4208934702015785,4.32907393798337
IL4,-2.9633253307357688,6.93559700419086,-0.5511629567549042,0.8577426425213733,5.376495815653165
PXMP4,0.484323445925848,3.525309656696635,0.1325562240412616,0.4359838697107031,3.6537208978968017
DLG3,1.2958733665363416,1.859530155114318,0.0502986094852913,0.22997274901239861,25.763602210818384
GNB1L,-1.6381600524775546,3.8024967237589906,0.08032896144227922,0.4702642881420432,-20.39314368149354
MMP11,0.24951784334790428,3.5110480877340153,-0.1943885842456068,0.4342201057778926,-1.2836033778230649
SMARCB1,0.019044438371212058,2.234714689070548,0.01495297379087579,0.2763727594793154,1.2736221327982835
VPREB3,-3.903211244036819,4.253551386631932,-0.4215046451096268,0.5260473473682993,9.260185597768809
HIP1R,-1.5657683105515143,2.7287716017099704,-0.32249557026476683,0.33747401457634935,4.855162225223833
NSUN5,-1.6584701753917068,1.8439774762167107,-0.1943789526083437,0.22804931028205525,8.532148944815937
TOP1MT,-0.036563693990211865,2.110288070617737,-0.0569655703386268,0.2609846081136547,0.6418560153591409
HOXA10,8.568696458678287,8.238967182789553,0.6543148534167428,1.018933695072332,13.09567773669469
HOXA4,-6.094158029468941,7.4631361753240455,-0.6538869041070337,0.9229847323382839,9.319896133707243
ENSMUSG00000000948,4.086450535562232,8.166510679437259,0.017314437842118058,1.009972817931445,236.01404635972523
MMP14,1.740896127781894,2.1513115252566917,0.15083127683558636,0.2660580814377405,11.542010147401708
SLC7A7,0.5115526668759955,2.2451641034774785,0.04407402527102511,0.2776650647157336,11.606669999626686
OXA1L,-0.17437143978240266,0.938901992803729,-0.056414013511580624,0.116116359686041,3.090924203551088
HEATR6,-0.04738294758386563,2.2520555731901557,-0.1722599826602384,0.2785173500256552,0.27506648295282055
CCL3,-1.7960920518647692,7.63213481437552,-0.202459799670752,0.9438852170629493,8.871351521564497
WFDC18,-4.356250168631343,10.655001147118021,-0.4254656023442205,1.3177306631966728,10.238783451892179
ICAM4,7.632259546948571,15.499374986112164,1.3970317805906856,1.9168465021806038,5.463196795509934
ILF2,-0.9789576345196538,2.5586978332185994,0.1239577359216849,0.3164405659026146,-7.8975114158115005
CHTOP,-0.6637453298379535,1.8523799396145466,-0.0139348371053457,0.22908846396330212,47.63208387870761
SNAPIN,0.6247507694394913,1.5352802727537391,-0.014651933117094007,0.18987195440666482,-42.6394772926319
S100A4,-2.6374122647438423,4.198200647210585,0.05276392176004485,0.5192019828714738,-49.98514471191196
S100A3,-6.026912574438082,12.01047068996219,-0.6862892019137641,1.4853649745376956,8.781884601464844
S100A5,-9.6616051541272,7.520873550888557,-0.4322286278644497,0.9301252581011025,22.352996843043805
S100A6,-1.5054386898102905,4.1843231143202155,0.07698327741088695,0.5174857136410284,-19.555398788430796
SCN4A,-1.2328571232995023,3.5157232339647413,-0.4254582068552906,0.43479829281495563,2.8977161644429836
ICAM2,-2.9583159046234133,2.3701693754639144,-0.2790962624394382,0.29312477961236877,10.599625658782678
MAPK7,-0.4420549545727044,1.710185082451955,-0.03660945280044431,0.21150287003939164,12.07488560351657
EPN2,-1.1526838980253125,1.9998253710721863,-0.1253601168783336,0.2473234095533867,9.194981041251204
B9D1,-4.999575824861264,4.258620208200345,-0.19402585204682032,0.5266742212198124,25.767575671590492
SEC24B,-0.7263755824780037,1.6874649840605016,-0.148700027722314,0.20869301859893807,4.884838245184829
N4BP3,-1.9405948431629465,2.3728962407469556,-0.24668851908467931,0.2934620178677436,7.866579483971891
RMND5B,-1.4582397754017242,1.5336314652496756,-0.15453018723324188,0.18966804225538347,9.436601362559106
NHP2,-2.384721744128038,4.395713240693738,0.1921612319297663,0.5436288597161235,-12.410004453966232
VPS9D1,-0.20339741805939093,2.8138570718153177,-0.1788928295403913,0.34799674764809996,1.1369791544018644
ZFP276,1.108569012892042,1.998231515157787,0.006022024424471792,0.24712629340275366,184.08577161977846
MFSD10,-0.040277780667606566,1.475059856682207,0.1155714697022986,0.182424344808858,-0.34850972105276845
LUZP1,0.5219302626328215,1.938058203197423,-0.07756263762206067,0.23968450928828447,-6.729145354442821
SLC13A2,2.363101542163453,7.815530161624688,0.021527154398832404,0.9665661787279041,109.7730567813284
KCTD10,0.26132499223669386,1.669128121880227,-0.0067518135489508,0.20642525295272818,-38.70441479790308
POLDIP2,-0.10810726000091242,1.5570095919124216,0.07876458562783278,0.192559273699308,-1.3725363897897649
IFT20,-1.9566074120763535,3.930166872616547,0.12832718039159385,0.4860535750319832,-15.247022541177271
COL6A1,1.7163394890178092,3.183506834522211,0.1560084758569413,0.39371225910010926,11.001578469311378
PCBP3,1.7164431504260118,2.7769643639812647,0.018337807328531408,0.3434341341213584,93.60132973779444
LGALS9,0.15283419088753458,3.326920113398106,0.1543882855809751,0.41144853828722694,0.9899338561368674
ARAF,-0.9636856175912474,1.980235570079284,-0.17232770329316932,0.24490068982789506,5.59216886881963
CFP,0.5911287143112025,3.6196963312346453,0.15990485937907406,0.44765690601718333,3.6967526603419816
TIMP1,0.9177169732639889,4.261176568323617,-0.06422284718600724,0.5269903726752743,-14.289571600680132
UXT,-1.9936072639249782,2.628876002617339,0.015576600461199352,0.32511967578039647,-127.98731461919235
CNNM3,0.06417206976196965,1.8628058648238461,-0.04122731266947478,0.23037786423185153,-1.5565426317365443
LMAN2L,-0.8289627356731492,2.5339761601722164,0.04459530597465938,0.31338317471429444,-18.588564817655804
MCM3AP,-0.2399440239055184,1.6575349435110762,0.013935443074542364,0.2049914955640611,-17.21825582595608
PCNT,1.5604627158685032,1.8651695873838048,0.12904286072584548,0.23067019171765382,12.092592392102512
FTCD,1.504530464081201,12.854467010080958,0.7354539616082293,1.589744112117279,2.0457167173200337
MXD1,5.093600764020522,5.492552073732623,0.6521775693900028,0.6792776637775974,7.810144051388777
GMCL1,-0.8782849027908328,1.2207160968129158,0.008681883973153302,0.15096901535887933,-101.16293946184074
SNRNP27,-1.574162016784732,3.5590161858578564,0.16195046185915002,0.44015244054541236,-9.720021781437072
OAS1C,-0.3315187541451339,1.9385482397871379,0.12397854725614829,0.23974511333998197,-2.6740009580866686
OCRL,1.9196463808577922,2.689069429395871,0.026955633384865396,0.3325639475447794,71.21503521915399
CALM1,-1.4073262386584138,3.4709502854115653,-0.11820629366096959,0.4292611101928585,11.905679427652144
AGPAT3,0.573232894310902,1.2372810996668346,-0.04091018391874629,0.15301765072692466,-14.011985266295252
SLC26A3,-7.580580095957116,10.118387368431142,-0.21352177710093168,1.2513662939482664,35.50260867477596
SEMA6B,3.375445023099217,2.0544070474162206,0.11000592224955272,0.25407366209434235,30.684211850357368
UHRF1,2.849128784655093,8.2011233915291,0.6714367952720278,1.014253458677519,4.243331322795303
DPP9,-0.06035641750244469,2.392529415887788,-0.029981035860665,0.29589010178268366,2.0131531739912987
RAMP2,0.7670374729181679,4.3724526542378435,0.14512766431543456,0.540752164763804,5.285260233025002
LSR,-0.08981702110140066,3.031827278208209,-0.002777187366545808,0.3749536686902822,32.34100161312223
GRAMD1A,-2.1610859762706975,3.256180586513442,-0.19990426579863718,0.4027000039239851,10.810604604343718
HPN,2.058218240302291,4.948678343450703,0.536768689550628,0.6120154381425029,3.8344603185133437
GABRG1,2.205731654201589,9.939202019632026,0.22131692759389454,1.2292059933299926,9.966393796361551
CKB,0.34267386195485194,3.927554991194555,-0.039527181873191986,0.48573055711852914,-8.669321861957966
SP1,0.9529886694727583,2.412172866047988,-0.027304475713608334,0.29831945643498914,-34.90228779590873
ITGB7,-1.0056059279513947,2.7588398018294193,-0.0401165980137404,0.34119262415108864,25.067078908509714
MYG1,-0.9688464620906723,1.606423097931373,-0.06628931522742539,0.19867036567932442,14.615424201724725
RARG,0.7099999060775386,2.518564411006715,-0.13901301674761832,0.31147716511669143,-5.107434704237529
PFDN5,-2.1542349534426855,4.067646645787683,-0.04883480535239515,0.5030560427159899,44.11269662892245
EFNB2,0.2696007842251591,2.8057728447636023,0.0408697061737015,0.34699695105237927,6.596592181977553
RRP15,-1.5949453700133964,3.1084404777882977,-0.0014646739800326068,0.38442861485859814,1088.9422436369694
RND2,-3.1519913665032253,3.8375815584129502,-0.03183275466956026,0.4746033174671802,99.01723552430366
SRR,0.939085222424763,1.8487262047527424,-0.07778322916348718,0.22863659742700515,-12.073106664818003
SYNC,-2.303972306373418,2.447233182033599,-0.2701510339865655,0.30265545347503636,8.528460070554436
FNDC5,0.33072414807635186,4.544621441581515,0.32059567602662503,0.5620447096632016,1.0315926658002887
ACP5,0.2286135063119601,3.551321913588659,0.1849865764182425,0.4392008706337707,1.2358383550765324
CNN1,-4.872365828459297,5.776237682389592,-0.32706955890250344,0.7143617731149305,14.89703243801942
FBXO9,4.312422224878513,5.467009465566824,0.601057676970563,0.6761187454881141,7.1747228096542806
VPS50,0.6763325293487359,1.0967260544089839,0.08726616232518059,0.1356348564460096,7.750226563516254
HARS1,0.7388696869206757,5.3711682041965805,0.3497373293392023,0.6642658167870065,2.11264175979357
ZMAT2,-0.12417255912457903,3.117922836608611,0.09278152005538731,0.38560132190990964,-1.3383328819192915
UBE2C,4.7659700057201775,11.892380688415798,1.099998465427321,1.4707604884465129,4.332706049611371
SMG5,0.7894908527425042,1.8855256213526754,0.006903412077083698,0.23318767339329868,114.36241150419917
CCT3,-2.312919876774459,3.8335991365455993,0.11200421628799972,0.4741108013861454,-20.650292939215614
GLMP,0.33443620982433164,3.0502614977000384,0.02920475044296092,0.3772334747589142,11.451431864741005
MEF2D,-0.5688308546445286,2.620782320076902,-0.20921793383742582,0.3241187098007168,2.718843667993311
TMEM79,3.7356920415161854,4.703899667863362,0.519734013581463,0.5817430466087531,7.187699753906243
SND1,0.031286143544226874,1.629028248549806,-0.05775559814404681,0.2014660012409547,-0.5416988923947577
COL18A1,1.627662792031368,2.7360973291023667,0.1838596660558748,0.3383800056205447,8.852745286379028
SLC19A1,0.8502977657392704,1.636034078368445,0.2130765275317633,0.20233242975144364,3.990574539527901
KPNB1,1.299360683763891,2.8084881618873365,0.0900793647411221,0.3473327611179854,14.424620860705517
NPEPPS,0.44080329201508595,1.8624553365008292,0.1247676494588317,0.23033451351670955,3.5329934796962994
TBX21,-2.9153116773122907,4.02585247933098,-0.22928374110865002,0.49788725353217644,12.714864399961183
MRPL10,-1.6420509810910298,2.658176716179407,-0.025950623393186684,0.32874336837143137,63.27597438457486
CYP51,-1.550730808214984,3.7137550470122953,-0.008602545231754702,0.459289382842832,180.26418535885733
TCF25,0.5496950892066852,1.4920691350343624,-0.0654871907969468,0.18452792483986966,-8.393932958753723
TUBB6,-0.12062742552002437,3.793560616341117,-0.12589751303908908,0.4691591373690338,0.95813986001909
DEF8,0.3689465592776082,3.3920480801413295,0.20745818279931139,0.41950307696106004,1.7784141088062826
MEOX1,-2.1515919810991893,6.4186141238500225,-0.020768242565195827,0.7938060756109964,103.60009877315787
SOST,3.790487878615171,8.799874069338724,0.2758448876541937,1.0883024537799684,13.741374403744706
PAX9,-12.446850315964006,9.624830041403193,-0.21655271566898904,1.1903268238543536,57.47723032478429
IRX2,-1.0207176772218653,7.630296559697021,-0.6811236422980441,0.9436578755053863,1.4985791328253772
COL1A1,1.1899416446854385,5.152564409094849,0.08080177185862825,0.6372305382432184,14.726677612557491
ITGA3,1.0250596167041728,2.723805018192643,-0.13481778289246293,0.33685978476053374,-7.6032967959561315
SGCA,-6.53083154565401,7.685220636128394,-0.4470688534715732,0.9504504735222294,14.608111244925434
DLX3,-6.373839189895751,11.153478574725963,-0.7813810021494648,1.3793786144451858,8.15714635032366
FOXM1,6.06996798436546,5.481351344254568,0.728578911821851,0.6778924415256616,8.331243034727944
ITFG2,-2.7120259677919343,2.63693211821544,-0.130486907277741,0.3261159957622811,20.783893375749912
NRIP2,-5.538175122588399,9.478944219658304,0.03411189656305674,1.1722847591014203,-162.35318702819515
TULP3,-0.11603488461485617,1.5746428239557646,-0.07464126445651789,0.1947400196451737,1.5545675098048752
GTF2H4,-1.3095363886045381,2.9513201444564316,0.023476381666235308,0.36499714993575455,-55.78101460532851
TUBB5,0.4510430621548409,5.462027947419258,0.2124179526638031,0.6755026686691935,2.123375432719254
ELL2,1.5098680373879998,3.161504969191952,0.2957248816992266,0.39099123334019675,5.105650998023371
JUP,2.1255908054256225,2.7819717007577696,0.057483231610865916,0.344053403994749,36.97758017181183
FKBP10,-0.2294978152366407,2.5721866649816363,0.12783502791450024,0.31810876349165595,-1.7952654994539952
KLHL10,-1.6647693795043925,4.567547804298381,0.6014117707570878,0.5648800703290948,-2.768102422419661
NOM1,-0.6823433942371615,3.073591136244616,-0.011050834691714195,0.3801187095558895,61.74586927345639
ERGIC1,-0.033849125049639994,1.9257915365269525,0.04802599818698208,0.238167459915534,-0.7048083606269558
TNK1,5.412660554080834,13.808735719246176,1.1322816585137008,1.7077609120813262,4.780312842995099
ACAP1,-1.8207415523061206,2.52966027934399,-0.25041501011118444,0.31284941892886253,7.270896227417478
TCEA3,-1.0368079063361528,3.3489705037664725,-0.1908160930772972,0.4141755652600688,5.433545408123177
CSN3,2.2632893500317772,8.290623184593404,-0.2037625675490575,1.0253221221194266,-11.107483465955404
IFRD1,-1.305091584785754,1.8010273960900771,0.03239203786949152,0.22273756636122735,-40.290505649691035
STK38L,-2.2879057498919977,1.6275152640237949,-0.2992518196375765,0.20127888665735755,7.645419675853191
BRPF1,0.9104399053428409,1.4409364646574205,-0.0006792260923707272,0.1782042195003304,-1340.407731047404
AKR1B1,-3.437070030340289,3.2704713272485915,-0.11218798827371912,0.4044673756029263,30.636702584900956
HOXC6,2.832671088279562,11.5520338245951,-0.30237689384989,1.4286689398500432,-9.368014375085798
GSTT1,0.326346113238829,4.1928758704878595,0.18073222783066228,0.5185434544053262,1.805688543520861
GSTT3,-0.9420037621129802,3.737313016286944,0.041320222355084285,0.46220285587274806,-22.79764503728694
DDT,-2.7622366501066384,4.880415961884636,0.14172778550323906,0.6035732585415398,-19.489732661091427
TAT,6.182156413784197,13.22818529748617,0.4670674070175077,1.6359627882029588,13.236111792216029
MARVELD3,-3.3663982839215647,10.72717222083237,0.7635462064187966,1.3266562405397542,-4.408899233106966
DDX18,-1.9149435109377952,2.6630102250098813,-0.0319136974177764,0.3293411405076147,60.00381234018793
UBL3,-1.729244175241719,2.4366705586066733,-0.11317814430647738,0.30134914739573354,15.278958546617126
GRAMD2B,-1.8865314199292391,1.5544372873267889,-0.1502509564086737,0.19224115035227382,12.55586962653326
