gene,iss_delta,linear_mars_delta,linear_mars_over_iss,cap5_mars_delta,cap5_mars_over_iss,sqrt_after5_mars_delta,sqrt_after5_mars_over_iss,log_after5_mars_delta,log_after5_mars_over_iss,linear_extreme_gt5,min_bounded_abs_over_iss,max_bounded_abs_delta,max_abs_delta_shrink_frac,bounded_sign_stable,robust_regime_flag,saturation_sensitive_flag
STOM,0.8424370455893273,5.959820463093506,7.074499506279796,4.030136591900446,4.783902385348167,5.3130589271591315,6.306772660314787,5.0630364571326165,6.00998790786885,True,4.783902385348167,5.3130589271591315,0.10852030525742828,True,False,True
DAB2IP,0.05136796952125952,1.7308608763519788,,0.9035052761810203,,1.298880091971434,,1.216956714902584,,False,,1.298880091971434,0.24957568241475425,True,False,False
TTLL11,0.3977357576003409,5.218031948044491,13.119343303520012,1.4023001771265542,3.52570808716584,2.525077136855949,6.34862993483537,2.2617376183992235,5.686533270342513,True,3.52570808716584,2.525077136855949,0.5160863018858582,True,False,True
MRRF,0.1387067829287038,0.5780435318624905,4.16737754028661,0.09664521591427433,0.6967591192995269,0.2052339670703529,1.47962459179696,0.1774129466535741,1.2790502591698454,False,0.6967591192995269,0.2052339670703529,0.6449506728168433,True,False,False
GRB14,0.6131443914603637,3.0081649254709433,4.906128095384208,0.5349766831946257,0.8725133763687193,1.1173457157484759,1.8223206985343614,0.9704128498323699,1.5826824208912322,False,0.8725133763687193,1.1173457157484759,0.6285623483314999,True,False,False
RBM18,0.0908142419374681,-0.4105165177584871,,-0.4209756481866207,,-0.5354253699908336,,-0.5169436710480426,,False,,0.5354253699908336,-0.304272414942953,True,False,False
LHX6,0.3598298236764639,5.391253802580734,14.982787550784582,2.8103722892002185,7.810281706185441,4.011477294123441,11.148262401201928,3.7611907201186026,10.45269311389938,True,7.810281706185441,4.011477294123441,0.25592868727434215,True,True,False
GCA,0.414753649369624,2.9106658137032073,7.017818452295891,1.472056526651135,3.5492310408563856,2.085970846568208,5.0294213197126405,1.9555423960712708,4.7149492211664965,True,3.5492310408563856,2.085970846568208,0.2833355046300383,True,False,True
NDUFA8,0.06481662838808017,-1.9076962564868456,,-1.4572456931990585,,-1.9227184969746554,,-1.8372318349634904,,False,,1.9227184969746554,-0.007874545246251197,True,False,False
IFIH1,0.2371861226724087,1.9936121432399256,8.405264695833058,0.45791719117503893,1.9306238746838258,0.8720576379701221,3.6766806933918756,0.7722390189062596,3.2558355868603788,True,1.9306238746838258,0.8720576379701221,0.5625740739355175,True,False,True
PSMD14,0.11771417101941511,-1.5152929333856273,-12.872646685297587,-1.0945094904819133,-9.29802657575859,-1.4727409170122834,-12.511160757096762,-1.402130250151582,-11.911312274546134,True,9.29802657575859,1.4727409170122834,0.028081709770974572,True,True,False
STRBP,-0.08443413829549257,-1.0578339886248131,,0.08681269873679698,,-0.13115003628914024,,-0.07157268014655216,,False,,0.13115003628914024,0.876020209504106,False,False,False
WDR5,0.061207412906850604,-0.3431671126100575,,0.10527779429068512,,0.023018587598976126,,0.045847582139539766,,False,,0.10527779429068512,0.6932171224393731,False,False,False
BRD3,-0.056740380668554136,1.5594866479701226,,1.7401939012528647,,2.1347014292661894,,2.0740234503625086,,False,,2.1347014292661894,-0.3688488016519953,True,False,False
LCN4,-0.5915506653783248,-10.262368691296864,17.348249764428193,-3.931165903484422,6.645526974380553,-6.196963544437878,10.475795070697156,-5.694197576512635,9.625883140323957,True,6.645526974380553,6.196963544437878,0.39614686132907173,True,True,False
EGFL7,0.11236760270539131,0.9563818259106818,8.511188304142715,0.0803233718123193,0.714826781727412,0.2758022581761308,2.4544642008536686,0.22552154499277122,2.006997920780158,True,0.714826781727412,0.2758022581761308,0.7116190932282642,True,False,True
AGPAT2,0.29070269040580826,0.9289987703443168,3.195700628182956,-0.28357176855657107,-0.9754700521027764,-0.13006980188639172,-0.44743239804495777,-0.18053648622748275,-0.6210347966696205,False,0.44743239804495777,0.28357176855657107,0.694755496337772,False,False,False
NOTCH1,-0.007376858211782911,0.044979344651379094,,-0.48861862852879634,,-0.4895492422139809,,-0.5005679991181025,,False,,0.5005679991181025,-10.128841538218248,False,False,False
SEC16A,-0.08372446959209351,-0.08008450714537997,,-0.04603522715954957,,-0.052094605396581076,,-0.05039170749959228,,False,,0.052094605396581076,0.34950457643433996,True,False,False
INPP5E,-0.08614346387393923,-0.13974204631030962,,0.3059323877355371,,0.295715162835563,,0.30671476542287834,,False,,0.30671476542287834,-1.1948638475050735,False,False,False
PMPCA,0.09829450697901941,0.5450177140425596,,0.4093844743869086,,0.5244812685594075,,0.5028354124624692,,False,,0.5244812685594075,0.03768032662796805,True,False,False
ENTR1,-0.0181851307995449,0.2661728288594286,,0.04398533247978377,,0.10641969291604508,,0.09156667902630414,,False,,0.10641969291604508,0.6001857388221714,True,False,False
CARD9,0.5951861755127378,4.9898969650839815,8.383758175809968,1.889642817192947,3.1748768619584746,2.944168372525447,4.946634336708376,2.706959326676806,4.548088376456038,True,3.1748768619584746,2.944168372525447,0.40997411507155324,True,False,True
GPSM1,-0.1818009145571487,-0.11018432186861571,0.6060713288325045,0.08299694473393981,-0.4565265523339813,0.08834176528155813,-0.4859258573959929,0.0915126703193263,-0.5033674915345903,False,0.4565265523339813,0.0915126703193263,0.16945833338751737,False,False,False
NACC2,0.09483391510655721,2.142920011135914,,1.0466146840100286,,1.5296164600881346,,1.427744729600944,,False,,1.5296164600881346,0.28619992713712217,True,False,False
CAMSAP1,0.0474497505407398,0.6193631483049764,,0.46295176155483037,,0.6034380337457186,,0.577208642929476,,False,,0.6034380337457186,0.025712079581809766,True,False,False
LHX3,1.5787977021986248,9.729878082995178,6.162840286279493,5.785229211453616,3.664325836930937,7.82941585492282,4.959100107644963,7.412822548896383,4.6952326688677894,True,3.664325836930937,7.82941585492282,0.1953223063908457,True,False,True
FCNA,0.01499788873756519,1.3646403022155895,,-0.2339183076247382,,0.058523346071440496,,-0.02272618580798813,,False,,0.2339183076247382,0.8285861063571438,False,False,False
TMEM141,0.13714747892377246,1.1425959066441276,8.331147722220912,0.030342826278667134,0.2212423189749765,0.26183766536709197,1.9091686367244358,0.2007273703029291,1.463587751507228,True,0.2212423189749765,0.26183766536709197,0.7708396609470405,True,False,True
MAMDC4,-0.04844377014982937,-4.694234604323134,,-3.494167138194015,,-4.605769355584639,,-4.3990143972247875,,False,,4.605769355584639,0.01884551075845764,True,False,False
TRAF2,-0.110041847430356,-0.9072717413814604,8.244788347048248,-0.541669185558393,4.92239269157316,-0.7379736898865824,6.706300440417778,-0.6982444126888755,6.3452625432409695,True,4.92239269157316,0.7379736898865824,0.18660126153284096,True,False,True
LCN12,0.5651382759247774,6.66282490602608,11.789725081216996,3.3213663604074215,5.877086196245379,4.783780835433685,8.46479709342927,4.474874666274466,7.9181942843136905,True,5.877086196245379,4.783780835433685,0.28201912808678564,True,True,False
ABCA2,-0.036333643445608,-0.6401632398978887,,-0.41093511019103035,,-0.5564142599975133,,-0.527844640892112,,False,,0.5564142599975133,0.1308244127134418,True,False,False
NMI,-0.05146052678750074,-2.1492004855450566,,-1.4327381289627772,,-1.9331457275486668,,-1.8363819216871315,,False,,1.9331457275486668,0.10052796816747245,True,False,False
NEB,-0.1650370288817934,-1.0944521003596148,6.631554795763492,-1.1091403775081747,6.720554684140543,-1.3521943904669556,8.193278803119119,-1.312787764457818,7.954504351857262,True,6.720554684140543,1.3521943904669556,-0.23549892226681446,True,True,False
SAPCD2,0.8485134447406264,1.3215390872685027,1.557475718811351,0.15097711711304362,0.1779313198262808,0.31692983344598424,0.37351185819202115,0.2653081876601844,0.31267411177118565,False,0.1779313198262808,0.31692983344598424,0.7601812640282563,True,False,False
UAP1L1,-0.005808402159361903,0.24101508554635043,,-0.19226187641571058,,-0.14302214806860336,,-0.16013834313316133,,False,,0.19226187641571058,0.20228281155149497,False,False,False
DPP7,0.031391414448108806,0.9265232463501683,,-0.006444482358318071,,0.19261955464932456,,0.14056165166394496,,False,,0.19261955464932456,0.7921049953057234,False,False,False
GRIN1,0.7707654154737722,2.4863171478847517,3.225776738252414,1.2183470771856537,1.5806976451282042,1.6786368386847377,2.1778829264840813,1.5768823842745474,2.045865515781184,False,1.5806976451282042,1.6786368386847377,0.3248500738882618,True,False,False
ARL6IP6,0.2700505991857595,0.6155543378439596,2.279403710637719,0.5915361928380642,2.1904642856621277,0.7005685705410111,2.5942122426438736,0.6822502674913108,2.526379387968,False,2.1904642856621277,0.7005685705410111,-0.13811003752296225,True,False,False
LRRC26,-0.22929220871157163,-3.0974214487399947,13.508620576969818,-2.695562547836123,11.75601457626016,-3.4086487778172643,14.865959890093906,-3.2837202622917525,14.321115753315318,True,11.75601457626016,3.4086487778172643,-0.10047949051423855,True,True,False
ANAPC2,-0.029533389362683238,0.5327260986121396,,0.8199966592076544,,0.9618182222630154,,0.9446590833481285,,False,,0.9618182222630154,-0.8054648059645444,True,False,False
SSNA1,0.20170776538440593,-0.6113028146147672,-3.0306359968332046,-0.5482713589882573,-2.7181470080905683,-0.7268584060584581,-3.603522178103767,-0.6963583887928897,-3.452313238738231,False,2.7181470080905683,0.7268584060584581,-0.1890316692170182,True,False,False
FAM166A,-0.5464832103103698,3.103782226728253,-5.6795564221735,5.194766997429964,-9.505812620445642,6.08804389392896,-11.140404277875827,5.985860304401307,-10.953420327408953,True,9.505812620445642,6.08804389392896,-0.9614919634186017,True,True,False
RBMS1,-0.0621284328360308,-0.6165586497730723,,-0.3716473106706454,,-0.5070565256324451,,-0.47980397021236953,,False,,0.5070565256324451,0.17760212135687348,True,False,False
ARRDC1,-0.22955007636932018,-1.5333948842971525,6.680001629927986,-0.7491845365339692,3.263708504843256,-1.070286680387393,4.662541164505746,-1.001402423394449,4.362457374151797,True,3.263708504843256,1.070286680387393,0.3020149660418556,True,False,True
ZMYND19,0.21400261361136064,2.106533813649593,9.84349573166972,2.228409262988173,10.413000221740631,2.7142343535261175,12.6831831991328,2.6374037864393105,12.324166242329015,True,10.413000221740631,2.7142343535261175,-0.2884836388283163,True,True,False
DPH7,-0.0249585452318626,0.21226616084302893,,0.05234143722936295,,0.10413943145898605,,0.09232782472362575,,False,,0.10413943145898605,0.5093922128454696,True,False,False
PAX8,0.4145241293374873,7.61255743168716,18.36457010078984,1.1970655354651534,2.8878066456067635,2.8394529434853952,6.849909914830646,2.4367853101701353,5.878512582765024,True,2.8878066456067635,2.8394529434853952,0.6270040693990414,True,False,True
MARCHF7,-0.089468098088865,0.22054467995737848,,0.2733896746425034,,0.34220110055570774,,0.3320638732253255,,False,,0.34220110055570774,-0.5516180241656252,True,False,False
PSD4,-0.20145256090009978,-1.0853407459551392,5.387574827074842,-0.11485582874452627,0.570138340417937,-0.3260598826288177,1.6185442427337056,-0.2712329276752521,1.3463860993544599,True,0.570138340417937,0.3260598826288177,0.6995783270424689,True,False,True
LY75,0.0691217889908253,0.9367179935201319,,0.37367767017707487,,0.5785619377835344,,0.5332974208537798,,False,,0.5785619377835344,0.3823520613612511,True,False,False
IL1RN,0.24015695674659426,4.3075810115509165,17.936523971263238,1.8151851876373115,7.55832857072983,2.771516609532907,11.540438582661256,2.5630775687103045,10.67251019263531,True,7.55832857072983,2.771516609532907,0.3565955922590901,True,True,False
HNMT,0.15908459110901763,2.1140024816252074,13.288543327093961,-0.2204797330432906,-1.3859276470855688,0.21541680218341153,1.3541022463689807,0.09532079427553519,0.5991830736781646,True,0.5991830736781646,0.2204797330432906,0.8957050736885656,False,False,True
BAZ2B,-0.19739852536989627,-0.05139891883797887,0.2603814731729365,0.20231449216858577,-1.0249037665781833,0.22588567589820252,-1.1443128841764418,0.22734569472977606,-1.1517091847761431,False,1.0249037665781833,0.22734569472977606,-3.423161028861747,False,False,False
WDSUB1,0.0654688819987185,1.3229856902508885,,0.665854777615898,,0.9634803639844213,,0.9010924835381778,,False,,0.9634803639844213,0.271737879642743,True,False,False
DAPL1,-0.41656889731804797,-9.246059804565174,22.195751684998847,-4.165422475486759,9.999360255421283,-6.2397389786894655,14.978888291617846,-5.794440770208901,13.9099217620774,True,9.999360255421283,6.2397389786894655,0.3251461584091593,True,True,False
PKP4,0.05991881707942948,1.6785342517844224,,0.6194657012223912,,0.9950756123493557,,0.9115308618365663,,False,,0.9950756123493557,0.4071758671045842,True,False,False
GALNT3,-0.018159144764729906,1.0848203010975206,,0.1292493191502858,,0.37399816012519416,,0.3140023330975906,,False,,0.37399816012519416,0.6552441360593847,True,False,False
NUP35,0.17247088306930655,-0.031558753169920184,-0.1829801796587222,-0.31648569066125565,-1.8350093942180228,-0.35733286072150694,-2.0718445592808528,-0.35662349930862813,-2.067731624968377,False,1.8350093942180228,0.35733286072150694,-10.322781315140617,True,False,False
DUSP19,0.0026030155386161935,-1.2960421356924412,,-1.054422778598541,,-1.3659452931329352,,-1.3099853955831746,,False,,1.3659452931329352,-0.05393586791308036,True,False,False
NCKAP1,0.3125937730580727,1.830778084758772,5.856732419358385,0.8884505706663112,2.842188959730998,1.2658361599121217,4.049460574753543,1.1844452311296598,3.7890877337138043,True,2.842188959730998,1.2658361599121217,0.3085802312960768,True,False,True
FRZB,0.09641131855394856,2.8813120376859604,,0.8919364228768878,,1.5334792112363962,,1.3870061381852319,,False,,1.5334792112363962,0.4677844012799238,True,False,False
DNAJC10,0.14672008195440361,-0.005932563555952841,-0.04043457089804865,-0.3366126404537124,-2.294250629973898,-0.36840481001618053,-2.51093650650134,-0.37013283908618066,-2.5227142334967296,False,2.294250629973898,0.37013283908618066,-61.39003351507001,True,False,False
ITPRID2,0.022913121552533097,0.6814334631528642,,0.1262103687206187,,0.27584633909391165,,0.23977284168978347,,False,,0.27584633909391165,0.5951969575758393,True,False,False
ITGA4,0.0765921008404048,1.2922951559328224,,0.8474557182784124,,1.1410796211517455,,1.0837898999503903,,False,,1.1410796211517455,0.11701315607882501,True,False,False
SLC25A12,-0.0490104971481482,0.3823215018339434,,0.6422423558362425,,0.7495569194721026,,0.7374635330293167,,False,,0.7495569194721026,-0.9605408429203734,True,False,False
UBE2E3,0.38738897974545455,2.3007838218246004,5.939208243188536,1.4666541144661633,3.785998547067271,1.9503153899724475,5.034514382040398,1.8538245179064243,4.785434317528947,True,3.785998547067271,1.9503153899724475,0.15232566768233768,True,False,True
DYNC1I2,0.0684267934572406,0.08310613362877385,,0.03053063972228641,,0.03919611491504553,,0.036679546169179636,,False,,0.03919611491504553,0.5283607454278844,True,False,False
CWC22,-0.1283669342036882,-0.34962419720398596,2.723631279136218,0.20816567873900926,-1.621645636630218,0.15575330359309691,-1.2133444220608478,0.17599456172452355,-1.371027226102179,False,1.2133444220608478,0.20816567873900926,0.4046016253916306,False,False,False
CYBRD1,0.10935896128199471,0.5885411193406505,5.381736553102669,0.8671704135643117,7.929578000729292,1.0013690461708034,9.15671687470273,0.9852745618201122,9.00954572236168,True,7.929578000729292,1.0013690461708034,-0.7014427934834,True,True,False
ZFP385B,0.0914066155220643,8.540185201437414,,4.51594872501568,,6.492750164843059,,6.08550119307651,,False,,6.492750164843059,0.23974129229068086,True,False,False
HAT1,0.28737318256444266,-0.694985485368583,-2.418407588233235,-0.4312576511824591,-1.500688572726339,-0.6383983515375873,-2.221495916357568,-0.599031216387247,-2.084506323943139,False,1.500688572726339,0.6383983515375873,0.0814220368947488,True,False,False
XIRP2|GM1322,-0.05525563186272109,0.493214659692331,,3.6605892091581893,,3.8670964891937505,,3.8996626090383035,,False,,3.8996626090383035,-6.906623480070374,True,False,False
STK39,-0.1313415737984402,-0.7794315451128232,5.934385606715486,-0.5510584103455229,4.195612968603451,-0.7162169737621323,5.453086582175842,-0.6844497107493551,5.211219044776541,True,4.195612968603451,0.7162169737621323,0.08110342947633775,True,False,True
CERS6,0.1189001312034963,1.382360557571337,11.626232398393586,0.28958561399105376,2.4355365386050845,0.5829756310699169,4.903069703700834,0.512159666359658,4.307477722485455,True,2.4355365386050845,0.5829756310699169,0.5782752713270811,True,False,True
ABCB11,0.7211915958197062,-4.175258590383816,-5.789388859472521,-4.458637953527932,-6.182321007859562,-5.596300945447619,-7.759797781734915,-5.416343551830857,-7.510269924422293,True,6.182321007859562,5.596300945447619,-0.34034834592919716,True,True,False
SSRP1,0.08419203557997407,0.0519532254300441,,0.6914057506902993,,0.7069871813489297,,0.7178281027165707,,False,,0.7178281027165707,-12.816814967208117,True,False,False
DHRS9,0.326714345710002,1.8125205244637306,5.547722492946664,0.37680912131415245,1.153328974567329,0.7355183545945112,2.251258214560837,0.646850134816044,1.9798645003185773,True,1.153328974567329,0.7355183545945112,0.5942013650785396,True,False,True
LRP2,0.24207453046867133,-2.103633916438251,-8.69002580472008,-2.7210716279095473,-11.240635777094697,-3.2874799242657646,-13.580445319468344,-3.207856902711935,-13.251525868918653,True,11.240635777094697,3.2874799242657646,-0.5627623697149418,True,True,False
P2RX3,0.3199910940582884,2.0275444096967012,6.336252624978904,1.1532268454282801,3.6039341933004314,1.5792871038158771,4.9354095571428624,1.4913666957036125,4.66065063495783,True,3.6039341933004314,1.5792871038158771,0.22108384099358824,True,False,True
PRG3,0.29961820480394163,-0.6555640371141247,-2.1879980141497075,-0.9052064844893184,-3.02119988029983,-1.1171185265487884,-3.7284734660224896,-1.087719123069719,-3.630350578268365,False,3.02119988029983,1.1171185265487884,-0.7040570612544346,True,False,False
PRG2,0.2018670887482775,0.9758170439910645,4.8339580762859296,-0.0017727115895578294,-0.008781578020220771,0.18240298424510382,0.9035796046603473,0.1318436236462628,0.6531209443985593,False,0.008781578020220771,0.18240298424510382,0.8130766567684853,False,False,False
SLC43A3,0.835706372492529,5.890633290104615,7.048687773596313,3.8555121302882567,4.613477002441697,5.1199516084603465,6.126495832728758,4.870741850465474,5.828293298683704,True,4.613477002441697,5.1199516084603465,0.13083171939066363,True,False,True
SLC43A1,1.5607398938337886,9.625979394945315,6.16757438761954,7.491461746726488,4.79994249927483,9.5572488016219,6.123537201413845,9.175020969489081,5.878635514949025,True,4.79994249927483,9.5572488016219,0.007140114320159929,True,False,True
TIMM10,0.15574814359860545,-1.7491877603440962,-11.23087389633425,-1.5464787360029133,-9.92935581940869,-1.9930282298759432,-12.796481446433038,-1.915820008721732,-12.300756621916399,True,9.92935581940869,1.9930282298759432,-0.13940211283200332,True,True,False
SMTNL1,0.8096493002181131,7.601726018384448,9.388911984900874,5.078599208437625,6.272591364025747,6.753621239355762,8.341415520937757,6.427107470942866,7.938137498805291,True,6.272591364025747,6.753621239355762,0.11156739626994994,True,True,False
UBE2L6,0.8373499434153687,5.678907298167913,6.781999978413903,4.786861911214813,5.716680282666816,6.0272203175927395,7.197970651325318,5.80587548473394,6.933630951299804,True,5.716680282666816,6.0272203175927395,-0.06133451404237511,True,True,False
CLP1,0.2590488709270777,-0.323718492156432,-1.2496425519938237,0.27306088209222334,1.0540902228795663,0.16918207174674538,0.6530894002405059,0.19864899526647806,0.7668398420558945,False,0.6530894002405059,0.27306088209222334,0.15648661195335467,False,False,False
MED19,0.23585033818122358,0.44897036121043365,1.9036239874519583,0.4628420551045681,1.9624396499653427,0.5372384272786921,2.277878553923831,0.5253727386333364,2.227568307447787,False,1.9624396499653427,0.5372384272786921,-0.19660109818894478,True,False,False
TFPI,0.14898422426112468,0.8517328239017203,5.716932971432519,-0.6649053445669177,-4.4629244999895965,-0.5162482863528788,-3.465120477776562,-0.5722889535002631,-3.8412721638044856,True,3.465120477776562,0.6649053445669177,0.21934986429073,False,False,True
FASTKD1,-0.08532568151959721,-1.915237266617381,,-0.6819611726708565,,-1.1073588107226,,-1.012031914406307,,False,,1.1073588107226,0.42181638274072697,True,False,False
ITGAV,0.0604860827316257,0.2655468714813036,,-0.480378051574188,,-0.442839514778387,,-0.4645890297524371,,False,,0.480378051574188,-0.8090141634675971,False,False,False
PHOSPHO2,0.05095666358163742,-1.728624861777475,,-1.248840747604441,,-1.6676895014976356,,-1.5892069414604184,,False,,1.6676895014976356,0.035250771655095936,True,False,False
ZC3H15,0.037780124911765786,-1.190011104015163,,-0.36571153081901875,,-0.6423789746141776,,-0.5799159190800737,,False,,0.6423789746141776,0.4601907726350153,True,False,False
MTX2,0.14573278000173104,-0.8852242874140162,-6.074297679653824,-0.6537817656703888,-4.486168215981491,-0.8867666117590356,-6.084880915251205,-0.8438525286457299,-5.790409876458176,True,4.486168215981491,0.8867666117590356,-0.0017422978186973914,True,False,True
HOXD8,-0.39190658138574197,-6.224072292948158,15.88152021060853,-3.0111822943279773,7.683418542451474,-4.395687053693342,11.216160336350152,-4.102202611466042,10.467297071054713,True,7.683418542451474,4.395687053693342,0.29376028317125547,True,True,False
ATF2,0.09091246044540882,1.6316115306903782,,1.1279181479727816,,1.500934146117759,,1.429439950293057,,False,,1.500934146117759,0.08009099109352713,True,False,False
CHRNA1,0.9368251410307737,10.599879028282288,11.314682499467734,7.087344492515717,7.565279988875646,9.452285164767302,10.089700575677446,8.99232810785707,9.598726287344247,True,7.565279988875646,9.452285164767302,0.10826480759384227,True,True,False
OLA1,0.08149117786129012,-1.3020451284911188,,-0.7186172549503963,,-1.035211817761112,,-0.9712674421111439,,False,,1.035211817761112,0.20493399567434945,True,False,False
SP3,0.11211730585769308,1.013154081209045,9.03655393302983,0.8836519185097321,7.881494402223001,1.1113178193798974,9.912098858230303,1.071406942537454,9.556124581671241,True,7.881494402223001,1.1113178193798974,-0.09688924911964913,True,True,False
ITGA6,0.2212094818936586,2.37320400375207,10.728310483964398,1.291102818203283,5.8365618288638785,1.8116174501536764,8.189601253279776,1.7039136204291465,7.7027151180086575,True,5.8365618288638785,1.8116174501536764,0.2366364428471034,True,True,False
KIF18A,1.0023518319818965,6.0815900268550385,6.067320707969612,4.3532439186603815,4.343029842179214,5.6466250441441534,5.633376289620167,5.399108630861077,5.386440627524678,True,4.343029842179214,5.6466250441441534,0.0715215890565083,True,False,True
ARL14EP,-0.101829317080053,-0.3005626124257774,2.9516314264338086,0.004385818057741575,-0.04307028843465256,-0.046234643484049154,0.45404059272735614,-0.031579385636301915,0.3101207642537347,False,0.04307028843465256,0.046234643484049154,0.8461730049825589,False,False,False
SLC12A6,-0.1574978704885099,0.021490996959924957,-0.13645261928473382,0.15610114567535138,-0.9911317860436696,0.18853778647426456,-1.1970814963369243,0.18605580864424154,-1.1813226938697883,False,0.9911317860436696,0.18853778647426456,-7.7728729768022315,True,False,False
EMC4,0.12080177940463477,-1.2532640991643391,-10.374549988758323,-1.2324771317732182,-10.202474978824128,-1.5568635836238631,-12.887753734231264,-1.503424868607585,-12.445386781694241,True,10.202474978824128,1.5568635836238631,-0.24224701294959328,True,True,False
KATNBL1,0.1510020766199721,0.6619634246728681,4.383803451516999,0.5518634267640075,3.654674419828581,0.6881981921263469,4.557541244007788,0.6636166660206421,4.394751919145923,False,3.654674419828581,0.6881981921263469,-0.039631747730539235,True,False,False
NOP10,0.03779317819981898,-2.882397309940073,,-2.067321182300727,,-2.758207893465551,,-2.6282560390613927,,False,,2.758207893465551,0.04308546085796339,True,False,False
LPCAT4,-0.2061196924780231,-2.4719927259359102,11.9929963809716,-1.8237697027541562,8.848109954116152,-2.3813516648161706,11.553246738275991,-2.276674363241844,11.045399572797189,True,8.848109954116152,2.3813516648161706,0.036667203818499305,True,True,False
CCDC34,0.5151251336556839,3.8939867329516122,7.559302543281458,2.9765867768955787,5.7783761311968265,3.828567601886843,7.432305961692612,3.670151429010218,7.124776465408099,True,5.7783761311968265,3.828567601886843,0.016800039535620592,True,True,False
LIN7C,-0.0581977775827524,-0.901154111701542,,-0.48127805482279135,,-0.6826213895567042,,-0.6409325763135961,,False,,0.6826213895567042,0.2425031626745935,True,False,False
COMMD9,-0.0701183615667018,-0.8011526901541135,,-0.34816861663702353,,-0.5224318142325359,,-0.48447468213678274,,False,,0.5224318142325359,0.347899819031952,True,False,False
TRAF6,-0.08342763018014679,-0.27582343765726836,,0.12348188405060323,,0.07843029186820383,,0.09415096842369053,,False,,0.12348188405060323,0.5523154772509258,False,False,False
IFTAP,-0.17787333395437038,-0.47082883015790866,2.646989403586992,-1.163186223145847,6.539407550792507,-1.2683190197931964,7.130461838189622,-1.2656351380445954,7.11537311359592,False,6.539407550792507,1.2683190197931964,-1.693800673522524,True,False,False
DNAJC24,0.0908324430548692,-1.672397504298129,,-1.1491748375422892,,-1.5592544434973568,,-1.4812953482925542,,False,,1.5592544434973568,0.0676532107408615,True,False,False
ELP4,0.1024545454467431,0.27971175042076657,2.730105816204744,0.34909279668849535,3.407294377875673,0.40367431939293885,3.9400332863003413,0.396208385872706,3.86716259532535,False,3.407294377875673,0.40367431939293885,-0.4431796976197713,True,False,False
EIF3M,0.11354905511742197,-2.0136361027816374,-17.733622712221784,-1.482239893235025,-13.053740444623067,-1.979038688175912,-17.428931364768932,-1.886738887160851,-16.61606858119391,True,13.053740444623067,1.979038688175912,0.017181562526581873,True,True,False
PRRG4,0.00950597628037271,0.4791633469705934,,0.05824707799915457,,0.1637223630585245,,0.1376762565418655,,False,,0.1637223630585245,0.6583161794539927,True,False,False
DEPDC7,0.10505511134278267,-3.126054302292894,-29.756327534535096,-2.2303650092621465,-21.23042830333808,-2.9890844932492002,-28.452537482885184,-2.8463613876827876,-27.09398287528762,True,21.23042830333808,2.9890844932492002,0.04381555654462865,True,True,False
TCP11L1,0.1029596952083789,1.3257717780016849,12.87660938893099,0.40183810748685983,3.9028680754501504,0.6879329745389591,6.6815754761769615,0.6218436840124368,6.039680699849536,True,3.9028680754501504,0.6879329745389591,0.48110754358048735,True,False,True
CSTF3,-0.07174182973452521,-0.8025940473725889,,-0.2726147357323162,,-0.44510092507740684,,-0.4058222625697755,,False,,0.44510092507740684,0.44542209534881183,True,False,False
HIPK3,-0.003667526371094215,0.5305076050915806,,0.40173881883887264,,0.5289180759128804,,0.5054416968159103,,False,,0.5289180759128804,0.002996242020744888,True,False,False
FBXO3,0.3481720345830104,1.4274005991590144,4.0996991641461,1.0970978926471615,3.1510224362536903,1.3853839466605025,3.979021314333051,1.331364224199276,3.823868926732699,False,3.1510224362536903,1.3853839466605025,0.029435781744288847,True,False,False
CAPRIN1,0.05696886389836889,0.5370357054454711,,0.6243315991032543,,0.749196506164857,,0.730621573921271,,False,,0.749196506164857,-0.39505902227375844,True,False,False
NAT10,-0.016447161575790098,0.34906789226870716,,0.166523752901742,,0.24994203458053263,,0.2324902552339174,,False,,0.24994203458053263,0.2839730031998158,True,False,False
CAT,0.4475829356004325,2.7355112823897967,6.111741679159659,2.0953610984618987,4.68150354224513,2.6809810714003457,5.989909038430631,2.5718914669408055,5.746178556808948,True,4.68150354224513,2.6809810714003457,0.019934193414041568,True,False,True
PAMR1,0.43830762787364397,1.0872677387715717,2.4806041912759293,1.4848188391477306,3.387618067134749,1.6940351344319886,3.864945592323453,1.6681726575864462,3.8059402837208887,False,3.387618067134749,1.6940351344319886,-0.5580662186721013,True,False,False
TRIM44,-0.0475747940356252,1.5417281070167514,,1.0012838897530005,,1.3724172332666635,,1.3004612814829022,,False,,1.3724172332666635,0.10981889282521085,True,False,False
API5,0.14149895306296412,-0.29490500766850114,-2.0841497501205857,0.10013169836201274,0.7076497471854524,0.016194588136584365,0.11445023292418359,0.038179650990464165,0.2698228514346322,False,0.11445023292418359,0.10013169836201274,0.6604611798434787,False,False,False
TTC17,-0.0310286831136293,-0.06805944936545189,,-0.13389454997682979,,-0.14744769455974135,,-0.14661141173896672,,False,,0.14744769455974135,-1.1664544149924945,True,False,False
HSD17B12,0.1651668362746342,0.2865906837587544,1.7351587656629839,-0.5588585227373977,-3.383600093956788,-0.5344830473104927,-3.236019163203993,-0.5561652970035276,-3.3672940013136383,False,3.236019163203993,0.5588585227373977,-0.950023341330356,False,False,False
