gene,iss_delta,linear_mars_delta,linear_mars_over_iss,cap5_mars_delta,cap5_mars_over_iss,sqrt_after5_mars_delta,sqrt_after5_mars_over_iss,log_after5_mars_delta,log_after5_mars_over_iss,linear_extreme_gt5,min_bounded_abs_over_iss,max_bounded_abs_delta,max_abs_delta_shrink_frac,bounded_sign_stable,robust_regime_flag,saturation_sensitive_flag
FBXL8,1.3138210695889887,9.497608227613995,7.22899673894345,4.492053899121398,3.4190758567501716,7.881741930047657,5.999098440789472,7.123139000181498,5.4216964281215825,True,3.4190758567501716,7.881741930047657,0.17013402309733705,True,False,True
GALNT9,-1.2904789929212077,-61.083263283637905,47.33379126564941,-7.209161777707958,5.586423194219424,-14.409774153533085,11.166221405056918,-11.110122373223167,8.60930122393826,True,5.586423194219424,14.409774153533085,0.7640961962588373,True,True,False
GSTT2,-0.26147857384335804,-33.34168213059863,127.51210028616866,7.03768135423508,-26.914944696199427,1.4930834944072764,-5.710156180145477,4.128089063767952,-15.787485005333304,True,5.710156180145477,7.03768135423508,0.7889224266889523,False,False,True
FEM1C,-0.06120416335276668,10.109627017418731,,-0.14545292543357702,,1.1112213076479238,,0.47983234792027685,,False,,1.1112213076479238,0.8900828580784131,False,False,False
CTDP1,0.6033581054686283,14.985257808327772,24.83642412773873,1.249298679560628,2.070575779520352,3.1505957149228516,5.221767448496914,2.310098976801708,3.8287361284513675,True,2.070575779520352,3.1505957149228516,0.7897536528752966,True,False,True
KDM4A,0.6012858673013879,6.039449403400994,10.0442231088957,1.0647016738760002,1.7707079640079588,3.0242926628620035,5.029708541854203,2.4775436146811725,4.120408859434129,True,1.7707079640079588,3.0242926628620035,0.49924364609149063,True,False,True
TNXB,0.3861867095810053,42.38169752818696,109.74406026082342,1.9140798582666076,4.956358701062746,6.642640634120715,17.200593571248664,4.280949880621378,11.08518179008804,True,4.956358701062746,6.642640634120715,0.8432662913111758,True,False,True
DNM2,0.028576009744118114,6.446249315974729,,1.1835829990074096,,1.1913732200041562,,1.0145620052795676,,False,,1.1913732200041562,0.8151835025909155,True,False,False
PLPPR5,-0.19646710714850624,1.0453941863648204,-5.320962890620791,-1.6752028558159537,8.526632677243501,-0.7351062665378656,3.7416251361720865,-1.014487765436046,5.1636519728934145,True,3.7416251361720865,1.6752028558159537,-0.6024604667462188,False,False,True
CHST2,-0.16010252586823737,6.796191341224397,-42.44899513214169,-2.114374843759535,13.206380300955665,-1.0295683672825238,6.430681600425513,-1.5927514201161013,9.948321623775744,True,6.430681600425513,2.114374843759535,0.6888882702677688,False,False,True
MAP2K4,-0.007508882021758728,-11.435653474989522,,-0.7752735895006441,,-1.8324789442435545,,-1.2380603418351948,,False,,1.8324789442435545,0.8397573913680316,True,False,False
RTP4,0.04688106208509174,33.36306909784023,,1.9244247388706999,,4.338735138888353,,2.7446690610725923,,False,,4.338735138888353,0.8699539563891854,True,False,False
PUS7L,-0.6510301570196039,-17.35501909324124,26.657780605267174,-1.7845321941158727,2.7410899093913046,-3.8937290285694317,5.980873522656468,-2.9553052304656267,4.5394290857353266,True,2.7410899093913046,3.8937290285694317,0.7756424808494846,True,False,True
PRRG3,0.1182659484812345,-21.325172298819577,-180.31540416050765,-0.19733532641594476,-1.668572644536448,-2.7787858953359024,-23.496077535596122,-1.4911655766471594,-12.608579187810477,True,1.668572644536448,2.7787858953359024,0.8696945630076003,True,False,True
USP37,-0.22511270397419503,-3.1129239367465544,13.828290815179374,-1.7977263058086925,7.985894505601817,-1.5121769211071046,6.717421515582023,-1.5514502619358606,6.891882308488931,True,6.717421515582023,1.7977263058086925,0.42249590984623586,True,True,False
IPO13,-0.2752142482751905,2.7440119784593175,-9.970457545917254,-1.6003302153418109,5.81485233911879,-1.5615279522330745,5.673863043136056,-1.7385820498897837,6.317194915545767,True,5.673863043136056,1.7385820498897837,0.3664087243285481,False,False,True
TRIM69,-0.7553009356611391,-12.830784981768097,16.98764608379162,-2.2873763203272586,3.0284304074442128,-4.245349802678893,5.620739498969113,-3.539410827869646,4.686093530086105,True,3.0284304074442128,4.245349802678893,0.6691278196375886,True,False,True
FNTB,0.24275700491295132,-2.485869836048238,-10.240156970710814,-0.22580885188025812,-0.9301847003806522,0.4491242361212384,1.8500979458132918,0.4118375634052014,1.6965012546306524,True,0.9301847003806522,0.4491242361212384,0.8193291420136435,False,False,True
PALMD,0.9218144436582336,6.717494918648642,7.2872528358203725,2.4272534185872496,2.6331258262288233,3.785734398617753,4.106829118009925,3.4260774696383,3.716667159219011,True,2.6331258262288233,3.785734398617753,0.4364365817221445,True,False,True
ATP6V0B,-0.2796992804984056,0.9830980291641502,-3.5148393210462845,-0.1816637126382269,0.6494965318270186,-0.6608532810232441,2.3627278548791666,-0.6201777242318576,2.2173018218950795,False,0.6494965318270186,0.6608532810232441,0.3277849599748308,False,False,False
TRAPPC8,-0.3366463438570984,2.696514210005078,-8.009931666299961,-1.5805256511330985,4.694914054388214,-1.6371599867095106,4.863145008354707,-1.806909013680365,5.367380477024792,True,4.694914054388214,1.806909013680365,0.3299093299875612,False,False,True
RTP1,0.8451865468499191,-99.47388567101264,-117.6945918528402,5.6093801373767755,6.636854500682014,1.2498477497408214,1.4787832986683334,5.99373501333041,7.09161194729088,True,1.4787832986683334,5.99373501333041,0.9397456430610006,False,False,True
