"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"Mmus_C57-6J_DSKN_FLT_1G_JC_Rep1_F5",-0.198192100089745,-0.128731387059487,-0.0669595330130578,-0.130410610287786,0.0627229640757417,-0.112891984144801,-0.0112795866171302,-0.00858202410389843,-0.318469260327653,0.203193111702373,0.077940294700182,-0.150495888022382,-0.190250577722866,-0.0283263957010581,0.0658124836999186,0.0864552167237248,-0.193369324585763,-0.151037667270139,0.106857795449779,-0.11331363609574,0.18673649068879,0.00335309034302865,0.21259676916871,0.118239707462653,0.0393760524324611,0.252651657545846,0.16892122193919,-0.0140680818398123,0.140764783333736,-0.0458414175827435,0.175988012458144,0.189354723613974,-0.228739860668884,-0.066623514603121,0.158377548247355,-0.126552062437245,0.0356590007101525,0.26739270241368,-0.146101658089866,0.217720990313627,0.202549654543789,-0.0249426178341479,-0.0363095841629179,0.295394481759642,-0.0815009511265144,-0.160612926758844,0.0168518004834475,-0.0960253707470871,-0.350313784998415,0.0579354149725963
"Mmus_C57-6J_DSKN_FLT_1G_JC_Rep2_F6",-0.325354701741162,-0.327199966832988,0.121411302785735,-0.368838983150686,-0.105577231786501,0.0480870852784471,-0.0399753302528805,-0.259595758639567,-0.046763641852913,-0.0492517717998446,-0.0786389374571883,0.266077883481704,0.474334504946833,-0.159965179532996,0.0366605598350045,0.0452263045798197,-0.318279029469512,0.443214538157667,0.0500856066773575,-0.152116109579604,0.0657012493158044,0.0340146099954193,-0.143143152238669,-0.217039924498699,-0.219072889083344,-0.51460386763057,-0.459689053093523,-0.133452755058425,-0.147320395566876,0.193947614012277,0.304942201262844,0.599836516441728,0.446812991410268,-0.358676510699351,0.36121891911271,0.0731397227246175,0.333892810214859,0.110297518611054,-0.291315999801215,0.156107119449336,0.21608077439529,-0.161270864111608,-0.0146577796650839,0.453546839660797,0.0530526143650883,0.415149924330332,-0.200461543941561,0.0269877082516986,0.121549187237142,-0.150555088918696
"Mmus_C57-6J_DSKN_FLT_1G_JC_Rep3_F12",0.180745519827397,-0.403411432088327,-0.270512123068054,-0.210776771112959,-0.0430203692802029,0.112514757274547,-0.230257608410425,0.00648973529415414,-0.097055217001588,-0.365011822743277,-0.40431325034783,-0.21445850110894,-0.438566478626012,-0.272977935722159,0.0938335843317624,0.0699185564213136,0.158580599713058,-0.30463469433831,-0.0101713006201584,0.0978016650446758,-0.00384721024147949,0.0948517189742895,-0.264989135665075,-0.393567914474363,-0.367433195118662,-0.339646650593425,-0.317588944618979,0.132003912791737,-0.285772436669616,-0.0936431424766644,-0.382572842764545,-0.452412357146052,-0.339999971451049,0.45565599744558,-0.024895713769866,0.346977564298143,-0.112357936446295,-0.333137684291948,0.151697889751697,-0.222333544749257,-0.352161207830599,-0.200134401758743,0.0141105935093311,-0.279233884063165,-0.30665375476625,-0.292793385822185,-0.0702985292351929,-0.0136377319305349,0.0973411635329123,-0.282604445591021
"Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep1_F4",-0.447546333992251,-0.318954880708334,0.107540692388808,-0.370138066370604,-0.0907786534877341,0.0117413592213313,-0.181036473548274,-0.100741198306066,0.29508322079414,-0.289794271243793,-0.33625413497136,0.205613237994651,0.536594535117152,0.0118058567432157,-0.132759465940471,-0.0605197137482312,-0.121658150533516,0.508832339777092,-0.134735590565659,0.0813169907890584,-0.285827637119639,-0.236718501178019,-0.255918399373611,-0.430291984591419,-0.358798798283436,-0.486292377145587,-0.428793924987337,0.0426616231264305,-0.270664623064452,0.3085765555355,0.133325947262201,0.383705786973255,0.205232115587998,-0.089501667805552,-0.108178497306099,-0.301096740419797,-0.148141588337123,-0.148478224956497,-0.191563042018151,-0.149843171101038,-0.000849359900469804,-0.318530109341625,0.268142050754483,-0.10446903415601,-0.337836624852105,0.280665667032835,0.0732001797897766,-0.0816718557668284,-0.0921717883685776,-0.0637926234336667
"Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep2_F10",0.473073432821053,-0.205617003373456,-0.0866277363927953,0.0475684724565565,-0.175399581444155,-0.141255306082347,-0.18251456498191,0.348148631514508,-0.0772025987891471,-0.10622950133512,-0.222077813701795,-0.214292339704727,-0.511173782951654,0.0343062518354536,-0.0804097794235052,-0.119344156268766,0.465379489408277,-0.412631707615359,0.0427877603394913,-0.35518370944579,-0.0254186804242001,0.0497491817553731,-0.115150776679047,-0.284982252375666,-0.195619093106143,0.178071649099701,0.0564356879361312,0.151750692886893,-0.0985025098929599,-0.310040615174692,-0.14139135479624,-0.436510978303186,-0.502496946771284,0.471499062870822,-0.310250840918072,0.631165975570467,-0.278108290589296,-0.0723267180619413,0.376618798646,-0.158148549390443,-0.117896070533068,0.27271115611061,-0.0125711868612857,-0.371689520839584,-0.297207444524886,-0.453312787150725,0.0308334704121827,-0.100488276893462,-0.331628809724311,0.0782037626144362
"Mmus_C57-6J_DSKN_FLT_1G_JCwFOS_Rep3_F11",0.436447405390846,-0.25542446350415,-0.064110800067905,-0.180395585441905,-0.053610116250461,-0.0513627538405875,-0.109973096934408,0.0688315108560618,0.112861316325281,-0.35459230947321,-0.361272465895757,-0.0272990122273337,-0.485779360025265,-0.17566076712293,0.08782771564514,-0.0319673007967081,0.36208706101739,-0.376823928955594,0.00685633683625334,-0.0409963572103813,0.0414021692579556,0.142712962446121,-0.0935669668302324,-0.3051886687496,-0.269370730247654,-0.297117439783876,-0.241934145035178,0.064965946117665,-0.236814941146458,-0.179560620762618,0.0645430765902033,-0.0589717479362113,-0.084259032216998,0.525029812998974,-0.0120019309311472,0.676680779447347,-0.0618653291694679,0.0164996113100893,0.222774255221546,0.0853928828017219,-0.115646897764025,0.173026620717515,-0.0047436924802233,-0.268422005199831,0.00389770207592718,-0.0160662508708298,-0.010291658089364,0.184563325677125,0.0310639678674816,-0.167146967059103
"Mmus_C57-6J_DSKN_FLT_uG_JC_Rep1_F2",0.206877934648774,-0.299008164611065,0.0235694757691458,-0.154555735395365,0.100359715168939,0.130000637260571,0.0561074124304901,0.166172694041866,-0.253532315957845,-0.0576678240690847,-0.0484174482651665,-0.0371399062278288,-0.420215486080177,-0.326916949880422,0.306523640285156,0.162828376313968,0.1475215160821,-0.391066686277723,-0.0690871023737519,0.0327578141834867,0.141211682737194,0.243857677296965,0.142779287847746,0.0653567821183151,0.0163420112076133,-0.283082295208462,-0.161105027286365,0.0814062122656458,-0.0301349372749665,-0.166837375694698,-0.22870790984429,-0.115811268124643,-0.0605349260248237,0.39244816030147,0.220075591161443,0.27466300549504,0.183220272166598,-0.14963814275371,0.178166790195926,0.148972136855049,-0.317520571494177,0.247055689784202,-0.0388843350800352,0.105794863509276,0.343153135112748,-0.0208791496879174,0.0738598546636989,0.193340763049498,0.258421628775084,0.105415070727671
"Mmus_C57-6J_DSKN_FLT_uG_JC_Rep2_F3",-0.246472943560069,-0.484015368067603,0.0379898642719807,-0.48589198849243,-0.108765702132385,-0.0486158202176231,-0.191701778012089,-0.311074554040067,-0.216272467398953,-0.401895047802978,-0.353688157152526,0.358337517238779,0.479286095057858,-0.458979163609391,0.011516618323842,-0.100519416577887,-0.294898622744021,0.460138579237414,-0.0710501460726192,-0.0450028350881003,0.0123082210771517,-0.237253979275903,-0.295142521770882,-0.460323455518676,-0.40239052642311,-0.635769899950654,-0.592376104326181,-0.166303290368102,-0.400478298067634,0.125756726661672,0.250013673896802,0.621539789815634,0.667231324601712,-0.120148336799169,0.304196860249032,0.161571413772731,0.179588848445617,-0.0928674105674592,-0.283275996946927,0.127744057670913,-0.00361394146025071,-0.182453312790493,0.0415532634328663,0.433907786413346,-0.139014291318753,0.468023381405076,-0.288365211086099,-0.0406101378743809,0.393491660669031,-0.183806640168822
"Mmus_C57-6J_DSKN_FLT_uG_JC_Rep3_F9",0.325379230076682,0.113979814238605,-0.185503185960145,-0.143546514892424,0.0548087789652023,0.0900093490525205,-0.0703512944855288,0.250763603776178,-0.216472395794587,-0.111350709245708,0.0213438213105157,-0.208286885319657,-0.622587183798691,-0.311471418332032,0.0895777166143584,-0.00501498629505676,0.194078190327213,-0.563024817046714,-0.21294051443207,-0.0295880098863495,-0.0147639981633853,0.128964540446157,0.189437959748262,0.289606267583439,0.224526834540151,0.452713103915018,0.391247603661931,0.00502599901243614,0.0665233061741845,-0.311444598218801,-0.274080309640889,-0.431835875380347,-0.21121803021782,0.361093507204368,-0.15346078634062,0.0679314665319696,-0.172683904474826,-0.0100744985468056,0.19142134200018,-0.0139466279189855,-0.374019441862113,0.049180543270576,-0.143879327675974,-0.139636187882712,0.114086565287726,-0.320374220286942,0.021458181871645,-0.0796971064931273,-0.282195518532375,0.0850113609082762
"Mmus_C57-6J_DSKN_FLT_uG_JCwFOS_Rep1_F1",0.0535546347595743,-0.0973818167323972,0.0723947817230807,-0.125485691973025,-0.0842186401261892,-0.179021774952661,-0.136948671094055,0.130942754417256,-0.248495350117526,-0.23779296120336,-0.178218507672804,-0.268800778566005,-0.498388112858039,-0.221319517896793,0.0247310107440561,-0.0618117377468429,0.319837738749283,-0.435215403121512,-0.213662478489408,-0.0525490336529646,0.118256984813658,0.192520755615837,0.0907312137126389,-0.14518166592971,0.0913144575276738,0.143467230354741,0.122901460902777,0.0468304944704845,0.146559403730012,-0.247462766152886,-0.289648862710167,-0.41616411072021,-0.373485566327467,0.227427034362818,-0.198872288107149,0.40745569377953,-0.0450163568660756,0.157796121817479,0.0373860927000779,-0.126039292633803,-0.146890466088907,0.0452389137477892,0.0505594963983338,-0.229903316245807,0.0707901118477209,-0.327504185417685,0.192444974859101,-0.0848469745860568,-0.291324210281243,-0.0488469432847434
