"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6T_DSKN_BSL_ISS-T_Rep4_B7",0.529512959233494,0.447691552049727,0.770583834899838,-0.0409338098495851,-0.00830380407834561,-0.181510548499833,0.218616200934991,0.0902015259472279,0.188051022841167,0.584796421863843,0.584660468992224,0.518434099889564,0.147463838760463,-0.0870833874249561,0.358762129216382,0.329286888533088,0.369367095620289,0.347883489937099,0.469458495323538,0.51200824106678,0.491166958961283,0.624319346956036,-0.0454691499906523,0.53102216542962,0.35691131630411,0.580625496973679,0.676342327245907,0.479447327439596,0.436589507980106,0.522089244643555,0.649259959765879,0.210875372845791,0.262394410635576,0.304764814789997
"Mmus_C57-6T_DSKN_BSL_ISS-T_Rep5_B8",-0.216899322115367,-0.0734378407470101,0.206480214587675,-0.349198974957743,-0.349050984939081,-0.287722584038343,-0.208789013631687,-0.37321658002098,-0.00265309480127138,0.103076379237034,-0.111664130093318,-0.299071091801738,0.120277537454768,0.0131590373111838,0.358603020044071,0.539962467124506,0.372929907904143,0.54835482054535,0.315864126389183,0.606015351207896,0.423109917820066,0.473381464909947,-0.334385106497879,-0.284041354133563,0.23593904452076,0.564349885278914,0.0865664370547679,0.142034887778726,0.116568013708755,0.29230719650544,0.124141737967133,0.204651420082303,0.39317138158364,-0.209209786163606
"Mmus_C57-6T_DSKN_BSL_ISS-T_Rep6_B9",0.521614676562191,0.663265866095984,0.660600115332532,0.288106687128829,0.399890971034842,0.499461132800197,0.246319781539007,0.671833516183261,-0.136937593568505,0.303351490420437,0.446133938818549,0.442253378795056,0.226772168139135,0.445912883883182,0.275785538978265,0.319922890073585,0.228770940978191,-0.210369974789672,0.334656260339975,0.249157256835645,0.0838802545742986,0.113754446369265,0.26835652557252,-0.0263731579081301,-0.232018019922227,0.24873087637066,0.695730350326579,0.096890933416085,0.548435899653193,0.174417323561567,0.611050461786463,0.348036211060306,0.108284967656619,0.356442067518926
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep1_G1",-0.215606176088204,-0.155044553186862,-0.217351862338776,-0.121368808787238,-0.033058356960801,-0.149769676492714,0.164601067204721,-0.174483808145323,0.0575654922695678,-0.134055892013051,-0.105452889239783,-0.176319684262499,0.146269737728819,0.0217735297195304,0.18259176847504,0.343284913158462,0.227803690348799,0.272978439982223,0.262744736638164,0.323085673096756,0.480797958253584,0.181542275823231,-0.330274450871777,0.172929093556522,0.146557889930306,0.116789871542079,-0.270683274894067,-0.0113577588499955,-0.272430999404856,-0.0624962905555601,-0.282010367357276,0.151599947665081,0.337464048905271,-0.0308621538057478
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep2_G2",-0.540464807396432,-0.412504810906849,-0.104385880856977,-0.149029793745997,-0.0499909824498983,-0.271573107676014,0.116196629688708,-0.117719218027239,-0.183554609684328,-0.204549688597902,-0.13597307033194,0.238638315266921,0.151206350329046,0.256286644986218,0.543640229670991,0.353362600872536,0.427769384514235,-0.21688428084149,0.370481956940713,0.280471085192031,0.372425053572763,0.24697170768837,-0.256968134376049,0.139356305675622,0.0304959219029422,-0.0584659930462852,0.0272671036837602,-0.0520386255317853,-0.171942607280071,-0.0448183047599549,-0.136784997009719,0.384005594787178,0.140641552712766,-0.0069644491832542
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep3_G3",0.231339682063516,0.291215312821307,0.429446429682116,-0.25124246909143,-0.261365149962975,-0.130151658786507,-0.0973602062958744,0.123512432900908,0.036912157642863,0.27709643918221,0.256575423964609,-0.0411124697794558,-0.160926247152138,-0.258509912314854,-0.387004522495951,-0.30695516249909,-0.255094847583554,0.2550350639063,-0.298708972609999,0.033971496460877,-0.0820896372543372,0.190278256084621,-0.133504740088375,0.0961374649218741,0.163348598822464,0.356554608049033,-0.0512909719169216,0.0484896268828623,-0.0555226143407768,0.154987484676684,0.0351359600149084,-0.340573040957265,0.0982745715021999,0.0209326122487233
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep4_G4",-0.241045340472037,0.419904961328519,-0.0935883267278437,0.02595455744443,-0.338638712401416,-0.240727567700264,-0.182029411827368,-0.191184835324623,-0.289042802564285,0.00693625628650668,-0.138248708464879,-0.211614804198287,0.126911401424491,-0.00119032795964388,0.451624972959257,0.462070935916036,0.401300210234549,0.3593194754579,0.439299407070651,0.327456374726845,0.356670203938853,0.166854170177293,-0.27300384747383,0.352878278457938,0.483836385392924,0.432756791445021,-0.260800464849009,-0.0820827822485199,-0.130149489368097,0.0983840720659513,-0.216529043268109,0.424667969509147,0.488656010446528,-0.100203310702155
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep5_G5",0.333433010125907,0.222460177969528,0.171230172012559,0.135935611708542,0.218019683070579,0.457796998124377,0.0217655844814343,0.205907198384606,0.00945492836364825,0.217422644718462,0.0841531973368994,-0.182305197368029,-0.216460621948276,0.122034390908217,-0.350671314491108,-0.181411876593736,-0.23746978498485,0.220505146557056,-0.480557197124839,-0.171743855207778,-0.236247138799775,0.0741137135116653,0.147694531197105,-0.119437822492023,0.0187166002441069,0.152594437084445,-0.247172607358166,0.0145618742371743,-0.22311939311751,-0.0058979055712253,-0.186804883911211,-0.370762557506639,-0.232318476271448,0.0773162718585065
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep6_G6",0.646091534442171,0.439108031337096,0.570918667091815,0.253751663844441,0.316751374827094,0.431784871189749,0.102123827257911,0.525114027332622,0.195070858691564,0.410575422606575,0.456265957223661,0.185039885074422,-0.0830075875745379,-0.237868243497176,-0.0780153616934993,-0.0385587625698959,-0.12484805984106,0.402393089263046,-0.2010505201618,0.0805360378545497,-0.108744810542025,-0.00138334611971391,0.075950465034256,0.283898008660976,-0.0969533908579389,0.52370633335146,0.422094640921392,0.219746023060608,0.467714052117564,0.342996347488882,0.450985643880276,-0.257790656759845,0.138093200591954,0.201790524999613
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep7_G7",-0.482501178849824,-0.387638398053041,-0.278598084241561,-0.32933899128101,-0.406940425776323,-0.400846015677364,0.219566748540503,-0.243348013859888,0.131758422196257,-0.269813727892897,-0.292895658767578,-0.0619400999361743,0.0169759156398711,0.242458964517845,0.413140417567557,0.187507864952034,0.184704665010605,-0.213649537226578,-0.102731726085952,0.332389694759276,0.283848154762488,0.0221989529443267,-0.222928117709343,-0.264277570531956,0.0247422387382093,-0.525414348236214,-0.231386375565953,-0.237997143900114,-0.350315211217229,-0.267124975972629,-0.315863811952755,-0.0408922728913975,-0.00960261284149019,0.0302684781621559
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep8_G8",-0.151586339160392,0.0197534663930879,-0.266115846134441,0.314258556762032,0.258243850117628,0.0569076143284593,-0.0682520341029253,0.0969612462842849,-0.00734055915359391,0.0282896505150795,-0.0233454761106876,0.0841329572705171,0.178279550842844,0.0426544602964654,0.428859278165596,0.306482743562581,0.232720278461373,-0.144090263676042,0.447708884042333,0.342226736492856,-0.0262999012080806,-0.0931788205163588,-0.009806909101471,0.240286863380639,0.2470513756244,-0.276234720306603,-0.0550211355352069,-0.34504270531289,0.174513578107029,-0.235824156037825,-0.0692646538573879,0.388052109780653,0.106890274156317,0.0407699386319739
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep9_G9",-0.251963470064904,0.0821660827507463,0.0463923831736262,-0.0662401418951468,-0.126040561621732,-0.200505896969522,-0.0171997359956955,0.0476830078904559,-0.275850484615038,0.0227893631894554,0.0763552976307484,0.0159872145963861,0.12063633601528,0.0384111201538365,0.568638089898219,0.503909159163802,0.464299587103851,0.229425334522891,0.509679853337156,0.519534892226203,0.305753849248643,0.31957090560604,-0.166357739339399,0.067271712346102,0.306358382279656,0.0664583616188851,0.224899354743237,-0.0167166542963727,0.185857878937389,-0.000555185485881043,0.147971468216533,0.433571127183073,0.273408259715481,0.0202790213940012
"Mmus_C57-6T_DSKN_GC_ISS-T_Rep10_G10",-0.40449116575725,-0.302535156315087,-0.402987378486942,-0.280003845917039,-0.273982979742521,-0.122329009525704,0.140652426358506,-0.206065740338707,-0.202141985728481,-0.12686241375401,-0.108050329594069,0.141975771337355,0.10739754996552,0.069542835087541,0.145856745169051,0.177550323709055,0.175126342827371,-0.124529600826614,0.333910642785657,0.10102495017621,-0.077761469522737,0.0569589850875872,-0.0288076160597139,-0.0569187856378739,-0.25162601118221,-0.160371652543673,-0.181871373325214,-0.171130498686657,-0.218776550711064,-0.188271549012091,-0.296861394002611,0.371118944607612,-0.31815420512206,-0.207904802537332
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep1_F1",0.623002923428351,0.599576341355586,0.728180523633171,0.285761583521506,0.444717170938263,0.569898702221984,0.0841935848223253,0.573655089313904,0.367461754338154,0.428840787527506,0.455314569476163,0.575448877057239,-0.045180496015557,-0.20990365187842,0.0340313872805994,-0.281370189951573,0.078046885970622,0.228651948973158,0.39479497372432,-0.0811416604669807,0.231953755243538,0.33333883329693,0.290319969312356,0.483929136674338,0.09853404870426,0.506580817180215,0.674264865721474,0.401591818357899,0.592087904728778,0.462599990124391,0.643204050582429,0.0881498393841053,0.3498275834819,0.0720030629587308
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep2_F2",0.573301260544831,0.390340645449335,-0.192410489038346,0.315108322927892,0.395655720409876,0.575579383323132,0.0314998888816096,0.366089902053844,-0.0990790600704809,0.0272401497758774,-0.157461432438157,-0.295088922625734,-0.103746834933996,-0.00919835109778955,-0.367397825438076,-0.258955775251304,-0.420674675125061,-0.265466478694433,-0.424665242325309,-0.280828731354539,-0.286814790925049,-0.341270426921329,0.386100053390446,0.0421868718297743,-0.292876023644552,-0.354897485226421,-0.384044226290596,-0.299181989613764,-0.465537502341397,-0.326250031908383,-0.409460201496521,-0.412069040124638,-0.0127610995959609,0.0783271513992353
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep3_F3",0.103216239406996,-0.179840098776524,0.0262508635152911,0.013326748535666,0.0301519936834313,0.107067915280769,0.157789773202624,0.0542455966017868,0.0169776084187375,-0.291599575555439,-0.193978237168615,0.365045424642805,-0.316002129085244,0.115975471649051,-0.0313232367449022,-0.352182909357315,-0.379176110100362,-0.353662399960417,-0.559691329116607,-0.386795530236934,-0.132309616850706,-0.0236026136678115,-0.114726603659231,0.106586863797059,-0.141709290888136,-0.544074303746292,-0.301821540324846,0.0180111417929625,-0.544138020772239,-0.244294375831503,-0.419495755022831,-0.38206588310179,-0.187544410413908,0.190036378770652
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep4_F4",0.624921180720445,0.608257648357053,0.392042303545208,0.43129519555308,0.298422985088898,0.561547608725799,0.262705351423916,0.447502140457405,0.29851622874188,0.477677418539812,0.380166324497196,0.375634858150825,-0.116821374100319,0.430302217481892,0.265225030803927,0.0935958237471113,-0.0282184470590011,-0.1365388157285,-0.162876018653371,-0.185080323422038,0.162224476849587,0.353865757426264,0.252632894218744,0.268667612633751,-0.145712396146715,0.301199705662585,0.378999416316057,0.297599666905705,-0.0150508391776062,0.309655481313579,0.333918952841101,-0.0741352051501815,0.0880853034191084,0.316611289278429
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep5_F6",0.477544215849361,0.254102577479913,0.246536192169283,0.364441182226501,0.100208868494584,0.36228799137775,-0.171074251626111,0.17643666140533,-0.0146671376946633,0.269339260114079,0.299872304110254,0.473682157553663,-0.0731585097891146,0.0803275215235515,-0.47217202301563,-0.18602290179814,-0.294941732014834,0.194912704420827,-0.349282113329102,-0.186053582376888,-0.0438202320530068,-0.2167386437685,0.300283250136303,0.124936034689475,0.158307260576386,0.285250381639613,0.0671698056626647,0.0900370023281002,-0.012416553041861,0.169653612599657,0.105631682544526,-0.513872596481955,-0.0332101697428993,0.300696986754291
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep6_F7",0.177959988770645,0.0638915287859723,0.341958418556839,-0.543971912475426,-0.283683009252401,-0.147703494472791,-0.0962702939522317,-0.036059211087577,0.212659160900827,-0.0137388358131044,0.124671585456033,0.109599723705731,-0.0834330574867072,-0.0391507981242096,-0.0842856671376712,-0.025138008638971,-0.191354777469431,0.293739753640707,-0.310332655875038,0.0153373863658462,0.0893262444419755,0.342887232485485,-0.250307424723519,0.0507124730062748,0.0367940669189877,0.0165953884597338,0.0490378972748134,0.117838480373492,-0.368989457310746,0.00674780228832569,-0.00640020377866818,-0.46759429296205,0.172548460617705,-0.0917504920878588
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep7_F8",0.467251383271821,0.597074422217879,0.364383483629246,0.398073873575131,0.464669975043743,0.3610439861403,0.053832240552176,0.529193560071565,-0.215835159965977,0.095898095471471,0.399044778851384,0.250705305219205,-0.00619623669636438,0.142497397533116,0.126963334124837,-0.355900507202011,-0.217995158955526,-0.509528103180513,-0.221839299712505,-0.308725727640705,-0.0798261435883549,-0.0584054643656047,0.439300298052024,0.0229831158779186,-0.411775890912048,-0.253695190000344,0.398345673649888,-0.0184325068250453,0.312325609969914,-0.0963091608858749,0.3216373518785,-0.31674671669122,-0.240283221503636,0.309031403922814
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep8_F9",0.520384774545973,0.517031009652783,0.538325756964911,0.464536637916211,0.24822390007846,0.360103471813127,0.404089059983311,0.511780323599157,0.232059749936558,0.31640739902234,0.491133507564699,0.519402588456259,0.142157233614219,0.192638692877931,-0.000362490137122001,-0.157966283898543,-0.0593601616332676,-0.307419216492439,-0.074133072808309,-0.0423880965400667,0.0384054932277524,0.00349941061833556,0.369704222402357,0.370226235132639,-0.147322059294691,-0.00930299502416418,0.5964048878925,0.267449201843619,0.400442790310627,0.211264780389621,0.495698683603431,-0.0469454761423238,-0.0178820644936325,0.439474552266795
"Mmus_C57-6T_DSKN_FLT_ISS-T_Rep9_F10",0.6869669637801,0.649380482107815,0.684289837007604,0.57329267867081,0.632659600852309,0.567982484606894,0.290763101155538,0.660892978489863,0.0748861062226213,0.405049287373663,0.611202242745795,0.399291944997814,0.447940556739429,0.326471308360896,0.321141368709447,-0.0394962083573295,0.341538109726995,-0.348748236388412,0.385946511424138,0.180915685051408,0.268923575158514,0.159844444603325,0.229384350086709,0.0457892047324225,-0.12624684926873,0.227975885768315,0.628228517778786,0.376481149105137,0.621290468012458,0.358566689191832,0.602583155835757,0.181389616501489,0.191737913370703,0.253613072273976
