"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6J_SKN_GC_25days_Rep1_G1",0.230869324735245,-0.0221203921184611,0.198285178477625,0.469135941129615,-0.24629705083033,0.178063515288687,0.00374012462018419,-0.324607405789877,0.138680884836193,0.0553173895331338,0.385423486652245,0.351818038185304,0.10929286233361,-0.439611170607654,-0.401558851644932,-0.485477790483149,-0.269781809414665,-0.0844974267258762,0.48102188040682,-0.281992218928404,-0.0509124877089848,-0.209964541842557,-0.000263059750287759,-0.112509234730105,0.0280824222888449,0.0164654096772594,0.407651165783288,0.476513624210786,0.270038215342987,0.102537312025058,0.268037875596209,0.410463964680647,-0.298541319067461,-0.113008174748744,0.0344331690418276
"Mmus_C57-6J_SKN_GC_25days_Rep2_G5",-0.17010404243283,0.202344562037325,0.302838993704791,0.079753364944204,0.0884775849872219,-0.33509475919734,-0.0823263882707485,0.0617348389089859,-0.0803749691025217,-0.107464444242591,0.111419201728966,-0.0115769454963837,-0.0255902174870826,0.379055422836435,0.0152674575910043,0.412103803404904,0.69254198580663,0.489613068826802,0.2532247611268,0.635740832720069,0.48819519537199,0.363535346087471,0.378955224912326,-0.137313030628526,0.430229778065233,0.386822834652128,0.364146233922409,0.230743014013827,0.225180460076703,0.475825219295426,0.313668613719017,0.225249057017083,0.563498966276916,0.428109272491424,0.0354814456300002
"Mmus_C57-6J_SKN_GC_25days_Rep3_G9",0.435405836268309,0.150049990693325,0.273156624525253,0.409917938295605,0.222802399683397,0.456561773633117,0.375292495076034,0.184337260413562,0.265514632311924,0.398810406837173,0.402747776353264,0.372679192475557,0.298336051507066,0.291237707882494,0.0347104135716013,0.126729178073256,0.229203363482063,-0.00925300007058505,-0.000396659269824295,0.0571470408342467,-0.121997451855935,0.322376331623245,0.416946209714611,-0.0339904639144081,0.155404653915583,-0.104210922241686,0.309987544062977,0.549861697165526,0.256123391061544,0.210647057912019,0.321966437741817,0.473338402292123,-0.183172639536322,0.282788468948698,0.0745552996351401
"Mmus_C57-6J_SKN_GC_25days_Rep4_G13",-0.222503928282655,0.0441472339944088,-0.320428394465218,-0.318669139855529,-0.246386991649895,-0.0867151127129765,0.0311149068285446,0.219318732118101,-0.102045482787728,0.216264436451193,-0.246061093194126,-0.0502784677410441,-0.125917165319622,-0.296193373235724,0.112914645924669,-0.447413101494728,-0.512599640295905,-0.436362905808045,-0.491448825627859,-0.478126979490919,-0.437634799997852,-0.442877431058748,-0.460657308981553,0.162918752848525,-0.267077255984335,-0.51425286333153,-0.455395620870745,-0.249460039625699,-0.258031669387859,-0.285810603036472,-0.343664613284401,-0.292436865680943,-0.362798957895514,-0.412082478864774,0.197341908758133
"Mmus_C57-6J_SKN_GC_25days_Rep5_G17",-0.271257064709985,-0.154257815818782,-0.391188986805748,-0.555460920578309,-0.184952708044132,-0.0745726416043727,-0.0519982596735838,0.0660040089707306,-0.252868427450052,-0.175217039220075,-0.374815080692404,-0.344558895426641,-0.120343908285647,-0.0013537055609151,0.0208214437542499,0.07671574008271,-0.0910604251161977,-0.325974828871358,-0.518011984282546,-0.261800883276258,-0.3589455172171,-0.506090006204371,-0.483620173248316,0.145702066648404,-0.313676432292979,-0.486974556701757,-0.506415095348256,-0.340877367472945,-0.0992840651393911,-0.284122614960074,-0.26415193626169,-0.380312884392146,-0.193992257328191,-0.351794896549472,-0.0923971800040797
"Mmus_C57-6J_SKN_GC_75days_Rep1_G3",-0.415476570469035,-0.5164455181538,-0.245700520784049,-0.322590426398795,-0.314718939904996,-0.306936837663496,-0.200958485246085,-0.14817322043839,-0.463308595669256,0.0234779944188851,-0.0224965329156261,-0.311907941427437,-0.252781799466318,-0.147978110182793,-0.149605038859877,0.015827555493098,0.131311122480216,0.0540979078196966,0.562924290661966,0.251072693401632,0.0459946046693285,0.270049964031662,-0.220187069941452,-0.183865888578874,0.20046560649239,0.358271790480469,0.333896133401353,-0.339581997153116,-0.0507903674278808,-0.13095520692897,-0.00856158869797588,-0.240675585787334,0.322053050891744,0.264388491244699,-0.182867412324289
"Mmus_C57-6J_SKN_GC_75days_Rep2_G7",0.255672884947403,-0.0240330576634071,0.0477957700571712,-0.0760930782821199,0.0710147880394744,0.223323397709047,0.270366309425733,0.0738522443889719,0.0672827365586162,0.195814218820411,-0.0141333589401795,-0.113863881644202,-0.0312460215257155,-0.306184381783778,-0.145812763743579,-0.391123662690068,-0.225220461176937,-0.155591156061296,0.189881137477626,-0.378928829630539,-0.144642120302131,0.0311940472698542,0.114838025327026,-0.0554033530511871,-0.0656133780426272,0.0965545588803081,0.175044987748403,-0.1719526434042,0.136550088875404,-0.202872201705333,0.064676824686354,-0.125093924317972,-0.183694505484572,-0.0154372581888777,-0.0439134518047165
"Mmus_C57-6J_SKN_GC_75days_Rep3_G15",-0.243267662505474,0.106001657575769,0.0268202331408389,-0.263759976510586,0.118750007072513,-0.0236608522261937,-0.0879355519555348,0.264884385990673,-0.181304733006789,0.0258410846125632,0.0247927577991125,-0.0402989673164315,0.208941658700068,0.271663822622346,-0.0160130672436455,0.506132690306309,0.41383376457529,0.417023108580165,0.128453417440352,0.495458848362681,0.400755350055771,0.400667179002962,0.0227909729508022,-0.0164941919123731,0.292078223494456,0.308503903434498,-0.106840999876701,0.0117888409585742,0.085267544867048,0.2658889363188,-0.004805638447588,0.0348035434537888,0.316992834436664,0.11604800605214,-0.0200700887329682
"Mmus_C57-6J_SKN_GC_75days_Rep4_G11",0.287930982712632,0.212380521716815,0.100802154285708,0.168696967821336,0.434362240138955,0.432184440501394,0.43071627902957,0.282047479832405,0.269226699529857,0.173176355626838,0.0256572818484593,0.154179293203617,0.130842672832645,0.130684586164319,0.140228821808432,0.0964221663766122,-0.0377709188839739,-0.196886175839842,-0.513093965629417,-0.0266393684460755,-0.229221868426627,-0.113499113394963,-0.284528779391592,-0.0705561905859224,0.0215290298363351,-0.0764405470969297,-0.400072295518062,0.131982232318163,-0.101107549796949,0.330087785338851,-0.177029163292168,0.115980688851306,-0.157923644427312,-0.275222455906229,-0.0501967063908282
"Mmus_C57-6J_SKN_GC_75days_Rep5_G19",-0.39467945544778,0.0759308205898349,-0.0126274339081537,-0.184060883228816,-0.229247068846534,-0.363936683298439,-0.533543696060167,-0.303338639122953,-0.22232311079356,-0.442206580988304,-0.217059665260899,-0.15350305789103,0.365921844501521,-0.069520558621229,0.174251181418588,0.493357068010447,0.386662131271435,0.457808101612435,0.183734152334272,0.319869532210937,0.495116142864695,0.47049958261869,0.206428528975181,-0.33431950801117,-0.123878994861718,0.0835468901567658,-0.0644829064273792,-0.368739508059947,-0.0109745280431488,-0.181360158865944,-0.0422312275031519,-0.354308975782257,0.360461266844927,0.240261784890257,0.189702822120039
"Mmus_C57-6J_SKN_VIV_25days_Rep1_V1",-0.242750264543143,-0.249903519401993,0.252049516891685,-0.584250440358247,-0.166852828058376,-0.123982743954393,-0.035013829016058,-0.32603175482109,-0.178967030516106,-0.119927469099623,-0.295403415295059,-0.511088334713315,-0.503879007068276,-0.203522792082409,-0.453500356299638,0.0522479559763966,0.0579232030957914,-0.0865611834017162,0.31860786553016,0.0304536760005531,-0.124734006429149,-0.205521960706903,-0.326971639853043,0.0485198896681987,0.0834468037062473,0.108191283847054,-0.0824061190442817,-0.430089861749913,-0.165922586127928,-0.341048629577766,-0.143096984960185,-0.393135475404263,-0.18353594066202,0.0525322336847418,-0.42457292297578
"Mmus_C57-6J_SKN_VIV_25days_Rep2_V5",-0.215486180524502,-0.313317218609301,0.10434369776567,-0.328497395388513,-0.11361611535841,-0.225108932506959,0.0035444934766648,0.0732360797624263,-0.232866152683613,0.0714453740267633,-0.0173424292482547,-0.316012643716484,-0.293575316652157,0.0490615745070692,-0.247237192845376,0.295171554174066,0.539688390783948,0.344437919510283,0.527326336783908,0.435774359450763,0.417328893179457,0.412990044883226,0.286048055703416,-0.0967505191858662,0.175024664173624,0.499507206306258,0.439168388031969,-0.178374610117337,0.097690392173074,-0.16917434618707,0.227782135224485,-0.249845675093231,0.353044020745103,0.43225888281206,-0.142655624092886
"Mmus_C57-6J_SKN_VIV_25days_Rep3_V9",0.505189279274297,0.304119288608736,0.646832029371799,0.728250064998956,0.0759406720791075,-0.0408840051978135,-0.157213332360838,0.32404574706514,0.573292873539097,0.258226636521832,0.401337134826386,0.459379681538942,-0.00552392555897668,0.310125364659087,-0.0358306350964381,0.114465812772707,0.113919026683017,0.250993477225441,0.283629787924227,0.305228056765345,0.031636770052868,0.137235287920507,0.517892622916974,-0.00500541010163977,0.265043082720285,-0.0136861586040605,0.606794802318581,0.787795095957183,0.468565478682963,0.339480927001608,0.507439112146364,0.697605164269359,0.414607125406196,0.0692246177003098,0.103252453328313
"Mmus_C57-6J_SKN_VIV_25days_Rep4_V13",-0.487880746265318,-0.304336512209717,-0.644158246385599,-0.348344077062267,-0.130977755256766,-0.0948511916633811,-0.197865603425892,0.0997671092193865,-0.352991489810782,0.210988816991325,-0.436541308186221,-0.313787761817226,0.0310869277530299,0.133680182209875,-0.0471701671691108,0.0496824294458829,-0.375306734565461,-0.328813254745519,-0.448733241807217,-0.393361594977108,-0.296254049587293,-0.434848174212903,-0.182033425958814,-0.0689871905256993,-0.468987251389611,-0.515547393130008,-0.570340106327269,-0.356299340636548,-0.28281302798757,-0.28431585976695,-0.411240941349641,-0.34205965609103,-0.281448687040761,-0.488340870037881,-0.138780302260762
"Mmus_C57-6J_SKN_VIV_25days_Rep5_V17",-0.275374695931875,0.107934669305859,0.198313722613091,0.143809376599939,-0.00741719955906894,-0.27787750028188,-0.26692683303513,0.141353541680362,-0.0768413590417843,-0.053762172263126,-0.0850434754478342,0.103789744809962,0.182012926424828,0.320034433510092,0.17466692311895,0.435237775696284,0.517329395222153,0.364300513465592,0.341834013280777,0.542310206020584,0.380677402297651,0.474082679994199,0.441363140401045,-0.251133215004721,0.160279929286945,0.473717864720699,0.302366937359647,0.0160812682084252,0.108084624435832,0.302774532067822,0.232886702538374,0.145182809307597,0.533220296159461,0.314618192243912,0.0572468384988471
"Mmus_C57-6J_SKN_VIV_75days_Rep1_V3",-0.463640188818437,-0.284077651134457,-0.370614948126928,-0.68039824008434,-0.198996240922352,0.0266961403938015,0.000345623598528771,-0.133316138850238,-0.500557679164571,-0.0259599660421873,-0.475763360226411,-0.54818104200943,-0.255112764890531,-0.299056221452253,-0.113390414669481,-0.240959782117295,-0.0193543853680796,-0.198788394223028,0.308692609348527,-0.401990249946125,-0.141987453214933,0.0396522765478217,-0.436832787659844,-0.293157148760098,-0.429943183514642,-0.174707825720015,-0.148760685480326,-0.680210945236817,-0.230050212824154,-0.583495850546083,-0.222092490198659,-0.63372350039579,-0.223348360684205,-0.111308091924057,-0.385204003549804
"Mmus_C57-6J_SKN_VIV_75days_Rep2_V7",0.398990699032011,-0.211152565399594,0.0905034348927792,-0.312849121903601,-0.0681792547596028,0.340517457096101,0.168749260234221,-0.409893522539831,0.0952376784695902,-0.100828465845887,0.0527022218734006,-0.188804077247193,-0.338260933397797,-0.103225002786011,-0.121667872079843,-0.442279614410048,-0.341726293513075,-0.254662121458308,0.201831314747997,-0.290174862587118,-0.101283971745545,-0.414234099877526,-0.124464381792053,0.144369665523984,0.181868089526289,-0.0693338160753399,0.0628844163574557,-0.267308603127866,0.0260299400335645,-0.176468825423728,0.0101119970262108,-0.172821498751101,-0.338866855469421,0.0171750313782967,-0.126909595268563
"Mmus_C57-6J_SKN_VIV_75days_Rep3_V11",-0.223095814097395,0.0944518267651445,-0.187807647541295,-0.209674559416821,-0.28244949452108,-0.361700819081938,-0.245268360821175,0.158492618160215,-0.263284853380997,-0.241308653036784,-0.0172064718438029,-0.033910368735617,-0.0705384015710096,0.178588024223613,-0.0543422160052095,0.400509526272575,0.2651335012459,0.19308042152469,0.109109614074764,0.404562210157278,0.20663472993354,0.332338502330186,0.0584653044977056,-0.0432869394093565,0.114524269785617,0.353497082226732,0.035005966785344,-0.112695404706225,-0.166716379718219,0.105848728066907,-0.114655027387454,-0.0477843515326992,0.500657941093618,0.220404581871726,0.170974563364315
"Mmus_C57-6J_SKN_VIV_75days_Rep4_V15",-0.0651291520939568,0.301817734480387,-0.275245119305888,-0.221159027442351,0.241880692018534,0.0929517938279533,-0.129747813396372,0.272985762032358,-0.146851347473797,0.152425206708669,-0.217345367917162,0.0700352170097344,0.0143782330451161,0.19348043544879,0.111199727026905,0.0332128959793042,-0.0139769094504364,-0.120185349730202,-0.372635995502425,0.352775235943111,-0.177427014939653,-0.304392974392244,-0.229849861034785,0.191398141411804,-0.14648683229186,-0.303726413930923,-0.28791530769418,0.155103838054568,0.12230788171291,0.0999999425354564,0.0177501735116201,0.0194590029546777,0.0243022696725536,-0.151730428783277,0.0412773031170357
"Mmus_C57-6J_SKN_VIV_75days_Rep5_V19",0.259584460393898,0.240215813973469,0.422285191013891,0.720442217475902,0.311116981174915,0.00482557274124248,-0.0945637240796055,0.0938549633014161,0.418979814991956,-0.204220327237999,0.52747488403947,0.65041548491945,0.525525865851688,0.06449703079033,-0.253894021927378,0.063731846219974,0.381534312467369,0.310811641866847,0.0249647050029971,0.571011262759018,0.329097739749693,0.116957327994165,0.453186113114555,0.154859247935526,0.221070937807611,0.419917049576639,0.367091204360683,0.761614390545033,0.437211232283884,0.598569930535467,0.40176707487376,0.728109806056624,0.570808772230649,0.178179139198041,0.170419196648446
