"ENSEMBL","log2FC","stat","pvalue","adj_pvalue"
"ENSMUSG00000000001",0.0244301919119576,0.136817964481078,0.891174683574687,0.978277281762051
"ENSMUSG00000000028",-0.0193058084593598,-0.112507593117747,0.910420949532104,0.98128060184748
"ENSMUSG00000000031",0.227870550689775,0.804702542538711,0.420991352029125,0.807362899865989
"ENSMUSG00000000049",-0.217741559093734,-1.94332686326255,0.0519766777512888,0.309669975245276
"ENSMUSG00000000056",-0.408422188416632,-4.80922135114607,1.51519349573009e-06,0.000264818368832378
"ENSMUSG00000000058",-0.464820118627697,-2.35183726926976,0.0186809455581692,0.174523788683077
"ENSMUSG00000000078",-0.0205206895174561,-0.152240931853653,0.878996911257123,0.975643707353171
"ENSMUSG00000000085",0.268720063264932,3.02878353282358,0.00245540549470243,0.0526085846695542
"ENSMUSG00000000088",-0.129253850303741,-1.24258296327124,0.214021551137343,0.62401222641825
"ENSMUSG00000000093",-0.225912568842643,-0.802633397182912,0.42218665911945,0.80747753915947
"ENSMUSG00000000120",0.309264842092754,1.21534653875352,0.224233948963553,0.636837516181864
"ENSMUSG00000000126",0.319512809558207,1.21490239796857,0.224403319105648,0.6371235651981
"ENSMUSG00000000127",-0.0431284704524776,-0.338903880023336,0.734682141408304,0.941694165430007
"ENSMUSG00000000131",0.194049253591031,3.07043383361241,0.00213748041043782,0.0479085126575797
"ENSMUSG00000000134",0.400508103106778,2.44593326695258,0.0144477739353532,0.152259568810582
"ENSMUSG00000000142",0.536097277331183,2.14624008033601,0.0318538293864672,0.234827637965165
"ENSMUSG00000000148",0.345392349869785,1.48960627914584,0.136327790027512,0.502745086267886
"ENSMUSG00000000149",0.205806179803552,0.721559950147236,0.47056506988768,0.833842824426631
"ENSMUSG00000000154",-0.0106715806780857,-0.0337245041070985,0.973096838632207,0.994319513866418
"ENSMUSG00000000159",-0.300757953782037,-2.490366205659,0.0127611532682016,0.142600387275055
"ENSMUSG00000000167",0.176394175252983,1.11849544299688,0.263355451702302,0.683432440979197
"ENSMUSG00000000168",0.55698139209268,2.45313547174598,0.0141616993340536,0.151087265528947
"ENSMUSG00000000171",-0.3618280778735,-4.16483524801378,3.11577479337651e-05,0.00247274882198834
"ENSMUSG00000000184",-0.0853635988844204,-0.953336582253255,0.340419562004934,0.75045724021921
"ENSMUSG00000000194",-0.0508357221169781,-0.476255750034266,0.633892186043108,0.907397383770087
"ENSMUSG00000000204",-0.11972349957104,-0.454351287569091,0.649576007227758,0.91309638186517
"ENSMUSG00000000244",-0.312303042853622,-1.9161180293353,0.0553500739156216,0.319474375563132
