"ENSEMBL","log2FC","stat","pvalue","adj_pvalue"
"ENSMUSG00000000001",0.0413623217695051,0.514658090186744,0.614796117274574,0.999894873786218
"ENSMUSG00000000028",0.679947277906586,2.33424511221577,0.0349470336424078,0.999894873786218
"ENSMUSG00000000031",-0.614747932602603,-1.05303337644128,0.310108007292282,0.999894873786218
"ENSMUSG00000000049",-0.112813964333614,-1.05105125896784,0.310986089815494,0.999894873786218
"ENSMUSG00000000056",0.0389522494326611,0.159070931058297,0.875878033297499,0.999894873786218
"ENSMUSG00000000058",-0.00573912702927538,-0.0300572967453699,0.976444351907144,0.999894873786218
"ENSMUSG00000000078",0.156359203690996,1.01655280955278,0.326560931919494,0.999894873786218
"ENSMUSG00000000085",0.00477292045436229,0.0488289641464635,0.961743268178588,0.999894873786218
"ENSMUSG00000000088",-0.013711367920895,-0.13164895032617,0.897129483937501,0.999894873786218
"ENSMUSG00000000093",0.0185224035835235,0.106947802329373,0.916343221582113,0.999894873786218
"ENSMUSG00000000120",-0.163409283913198,-0.873200463408875,0.397239652734508,0.999894873786218
"ENSMUSG00000000126",0.135053815018344,0.40236570820105,0.693472669126258,0.999894873786218
"ENSMUSG00000000127",0.0262973924166654,0.371023739377885,0.716157056464246,0.999894873786218
"ENSMUSG00000000131",0.0274534615127951,0.28485590776676,0.779912225545733,0.999894873786218
"ENSMUSG00000000134",0.0194232731349061,0.202542519090114,0.842397670402422,0.999894873786218
"ENSMUSG00000000142",-0.119866443640457,-0.503631147185624,0.622328275206599,0.999894873786218
"ENSMUSG00000000148",-0.0087994212597251,-0.0785403587649389,0.938506382071566,0.999894873786218
"ENSMUSG00000000149",-0.0106827049428165,-0.066997983412688,0.947527830924138,0.999894873786218
"ENSMUSG00000000154",-0.176763648794663,-1.28022317676186,0.221209947706105,0.999894873786218
"ENSMUSG00000000159",0.00329181281797096,0.0266448497777768,0.979117936348073,0.999894873786218
"ENSMUSG00000000167",0.0433246768187726,0.222320489781973,0.827265209123168,0.999894873786218
"ENSMUSG00000000168",0.165242027554238,1.58633718977537,0.134917126827391,0.999894873786218
"ENSMUSG00000000171",-0.056835588423663,-0.43795341438832,0.668081164521523,0.999894873786218
"ENSMUSG00000000184",-0.114885101812578,-0.898528172541931,0.384051441078661,0.999894873786218
"ENSMUSG00000000194",-0.0837793918456089,-1.07011221158289,0.302617260416712,0.999894873786218
"ENSMUSG00000000204",0.371058450321425,1.33582013192751,0.202854180223333,0.999894873786218
"ENSMUSG00000000244",0.0668678360045232,0.190239679016091,0.851843898472096,0.999894873786218
"ENSMUSG00000000247",-0.00826120628645325,-0.0417087744745938,0.967318065968351,0.999894873786218
"ENSMUSG00000000253",-0.0683257752608098,-0.359550100163693,0.724532784643151,0.999894873786218
"ENSMUSG00000000266",-0.0298865861316863,-0.330565834278048,0.745852661626511,0.999894873786218
"ENSMUSG00000000275",-0.250142615495783,-1.80192816859361,0.0930572393446977,0.999894873786218
"ENSMUSG00000000276",0.107821421983136,0.730614636207398,0.477027775863477,0.999894873786218
"ENSMUSG00000000278",-0.138196434663137,-1.76574009639096,0.0991618858455532,0.999894873786218
"ENSMUSG00000000282",0.0571828877057507,0.30809304967321,0.762533954516921,0.999894873786218
"ENSMUSG00000000290",-0.054381842043709,-0.409493662198585,0.688354988296624,0.999894873786218
"ENSMUSG00000000295",-0.00789120658722993,-0.0288920740110089,0.977357249433697,0.999894873786218
"ENSMUSG00000000296",0.0371776776924105,0.226666459691389,0.823949322903337,0.999894873786218
"ENSMUSG00000000301",-0.202531827736505,-1.71725550549309,0.107894761067952,0.999894873786218
"ENSMUSG00000000303",-0.0200951266498338,-0.0997547735823581,0.921949082424436,0.999894873786218
"ENSMUSG00000000305",-0.263983008109842,-1.79192537690897,0.0947103303194294,0.999894873786218
"ENSMUSG00000000317",0.143732698920927,0.664854173742053,0.516913882757507,0.999894873786218
"ENSMUSG00000000318",0.0131780825520912,0.0474461570739663,0.96282579277416,0.999894873786218
"ENSMUSG00000000320",-0.251047358424941,-1.26040779214692,0.228063322301119,0.999894873786218
"ENSMUSG00000000325",0.0620447015815448,0.772073487001716,0.452868738500778,0.999894873786218
"ENSMUSG00000000326",0.0750466479838366,1.01790628154691,0.325939455521062,0.999894873786218
"ENSMUSG00000000339",0.108914859775468,1.17931965825123,0.257865256864584,0.999894873786218
"ENSMUSG00000000340",0.00879263819210545,0.0674749583411462,0.947154873437955,0.999894873786218
"ENSMUSG00000000346",-0.0300915817648603,-0.377802832636481,0.71122600840863,0.999894873786218
"ENSMUSG00000000355",0.02086535364092,0.266026750595858,0.794084505269893,0.999894873786218
"ENSMUSG00000000359",-0.259546493591523,-1.52843115537401,0.148612996909564,0.999894873786218
"ENSMUSG00000000374",0.0332248537753598,0.423989431315785,0.677996346203948,0.999894873786218
"ENSMUSG00000000378",0.133491997659798,1.9333166776894,0.0736153995531669,0.999894873786218
"ENSMUSG00000000384",0.0609889677551689,0.739108242006551,0.472015355986873,0.999894873786218
"ENSMUSG00000000385",0.0400862632444017,0.327581900799221,0.748060216706829,0.999894873786218
"ENSMUSG00000000386",0.377287121469249,1.42054375520414,0.177270625346436,0.999894873786218
"ENSMUSG00000000392",0.700727438635972,1.82201776809161,0.0898145593508828,0.999894873786218
"ENSMUSG00000000399",-0.0479419945104151,-0.478209480668906,0.639860069924737,0.999894873786218
"ENSMUSG00000000409",-0.212712322449641,-1.09584160196839,0.291585889475568,0.999894873786218
"ENSMUSG00000000416",0.281945012248012,0.763780949877509,0.457638879382633,0.999894873786218
"ENSMUSG00000000420",-0.062876888158005,-0.926585476788281,0.369792798518207,0.999894873786218
"ENSMUSG00000000439",-0.01428802374241,-0.181229519118445,0.85877706433932,0.999894873786218
"ENSMUSG00000000440",0.0593339532091449,0.439998281886159,0.66663452226934,0.999894873786218
"ENSMUSG00000000441",0.00214465932278626,0.0216846026520547,0.98300464685212,0.999894873786218
"ENSMUSG00000000486",0.16682075431027,0.743581700885771,0.469388380732639,0.999894873786218
"ENSMUSG00000000489",0.314745627081704,1.06238958731668,0.305987710889536,0.999894873786218
"ENSMUSG00000000530",0.0710254614032739,0.548178816012262,0.592176989968378,0.999894873786218
"ENSMUSG00000000531",0.217630780326473,1.03013112233704,0.320364799414418,0.999894873786218
"ENSMUSG00000000532",-0.0558284634951584,-0.543302975664206,0.59544068692984,0.999894873786218
"ENSMUSG00000000538",0.0668102103078529,0.801883394316786,0.435980125230187,0.999894873786218
"ENSMUSG00000000552",0.0870267241434413,0.589552532968632,0.564855809985108,0.999894873786218
"ENSMUSG00000000555",-0.11668896228543,-0.590818702020802,0.564030394016307,0.999894873786218
"ENSMUSG00000000561",-0.0291985698264153,-0.400497256636433,0.694816751709239,0.999894873786218
"ENSMUSG00000000563",-0.0139899409458575,-0.119671554904796,0.906438502177835,0.999894873786218
"ENSMUSG00000000567",-0.0013739495811117,-0.00509487971372548,0.996006560540031,0.999894873786218
"ENSMUSG00000000568",-0.0520616721111601,-0.457539800724173,0.654281748993822,0.999894873786218
"ENSMUSG00000000579",0.0488328758664162,0.271067360667577,0.790282913233827,0.999894873786218
"ENSMUSG00000000581",0.0360699196653878,0.304779010190461,0.765004555399706,0.999894873786218
"ENSMUSG00000000594",-0.175375027049894,-1.5189085962728,0.150974601234137,0.999894873786218
"ENSMUSG00000000600",0.073769168261812,0.849055576567093,0.410091001563602,0.999894873786218
"ENSMUSG00000000605",-0.075129515603152,-0.804271093707422,0.434645006961564,0.999894873786218
"ENSMUSG00000000628",-0.0737359613756608,-0.363993043568641,0.721285031993217,0.999894873786218
"ENSMUSG00000000631",0.0515088560469127,0.400203560623729,0.695028120836354,0.999894873786218
"ENSMUSG00000000673",0.00602847144405117,0.0547409815982817,0.957115980632907,0.999894873786218
"ENSMUSG00000000682",-0.0374302673912232,-0.24229084386322,0.812057465082106,0.999894873786218
"ENSMUSG00000000686",0.0239553560604006,0.120933447143567,0.905457042046737,0.999894873786218
"ENSMUSG00000000693",-0.294529366130054,-2.81816091439062,0.0136492233759477,0.999894873786218
"ENSMUSG00000000708",-0.0629244798287295,-0.951845725965367,0.357271529031536,0.999894873786218
"ENSMUSG00000000711",0.0526587308940353,0.738967315472766,0.472098258956924,0.999894873786218
"ENSMUSG00000000732",0.106272390950157,0.555162579233725,0.587518258953882,0.999894873786218
"ENSMUSG00000000738",-0.0547441002416907,-0.725944209013137,0.479797714718923,0.999894873786218
"ENSMUSG00000000739",-0.217846279821437,-0.41359598986093,0.685416770412866,0.999894873786218
"ENSMUSG00000000740",-0.0605748141769234,-0.700818753438796,0.494865193221457,0.999894873786218
"ENSMUSG00000000743",-0.0334078661038161,-0.455688557727144,0.655580532273035,0.999894873786218
"ENSMUSG00000000751",0.0306623099664147,0.302389459399088,0.766787604355774,0.999894873786218
"ENSMUSG00000000753",-0.169640766690835,-1.55956725464566,0.141108624631319,0.999894873786218
"ENSMUSG00000000759",0.0119331290713797,0.0856515799875742,0.932952571748247,0.999894873786218
"ENSMUSG00000000776",0.0964783504844927,0.816415707647748,0.427894801644926,0.999894873786218
"ENSMUSG00000000782",-0.0540475910991128,-0.294388300552065,0.77276788695362,0.999894873786218
"ENSMUSG00000000787",0.0127149106439973,0.154102615783435,0.879721519957638,0.999894873786218
"ENSMUSG00000000804",0.167226830642746,2.12521609689378,0.0517941472217349,0.999894873786218
"ENSMUSG00000000811",-0.000279321779729296,-0.00297876409961664,0.99766519504882,0.999894873786218
"ENSMUSG00000000817",-0.436785468561935,-1.24818661487553,0.232373149385076,0.999894873786218
"ENSMUSG00000000823",-0.0171578451698089,-0.156608926000005,0.877782239731898,0.999894873786218
"ENSMUSG00000000826",-0.0146749086383845,-0.163171935044906,0.872707939947844,0.999894873786218
"ENSMUSG00000000827",-0.00499135829406261,-0.0477065745331367,0.962621920200337,0.999894873786218
"ENSMUSG00000000838",0.132262355911208,1.78406666889946,0.0960273309704554,0.999894873786218
"ENSMUSG00000000861",0.0249229395552238,0.0701957536484163,0.945027670528436,0.999894873786218
"ENSMUSG00000000876",-0.0206810879722738,-0.186729706938069,0.854543286003453,0.999894873786218
"ENSMUSG00000000881",0.0806676810886161,0.630641010564313,0.538403519176996,0.999894873786218
"ENSMUSG00000000884",-0.257848302691327,-1.15127580075085,0.268843874499841,0.999894873786218
"ENSMUSG00000000901",-0.420063081249513,-2.25990873952414,0.0402398961307869,0.999894873786218
"ENSMUSG00000000902",0.0467242920883714,0.483629301582877,0.636103088203758,0.999894873786218
"ENSMUSG00000000915",-0.0259164560167217,-0.229738635755869,0.821607413845621,0.999894873786218
"ENSMUSG00000000916",-0.0872084345945519,-0.865225351701732,0.401454407106889,0.999894873786218
"ENSMUSG00000000934",0.00460657640511222,0.0446150197933016,0.965042371373382,0.999894873786218
