"ENSEMBL","log2FC","stat","pvalue","adj_pvalue"
"ENSMUSG00000000001",0.24080463152959,1.78559462914555,0.0741649171556914,0.375133772664578
"ENSMUSG00000000028",0.416982003088855,0.776846368901551,0.437249415993648,0.806528673095242
"ENSMUSG00000000049",0.497037798270169,4.23770742356276,2.25813767346462e-05,0.000947455337945138
"ENSMUSG00000000056",0.252697929513852,1.31715688414205,0.187786042848756,0.587841974152528
"ENSMUSG00000000058",0.233381346435024,0.536599790704445,0.591544088729383,0.883030027130589
"ENSMUSG00000000078",0.26310198748773,1.08070846766451,0.279826815260755,0.692659231204773
"ENSMUSG00000000085",0.0193026635669197,0.0775333594828701,0.938199254107489,0.988750994750013
"ENSMUSG00000000088",-0.510028524400415,-3.52232139726742,0.000427785179672463,0.010629838726735
"ENSMUSG00000000093",0.531020068936166,1.31657314248051,0.187981746288472,0.588025386953458
"ENSMUSG00000000120",0.3131274399986,0.73417101205102,0.4628445183065,0.820044422976924
"ENSMUSG00000000126",0.121140928777689,0.168369755224639,0.866292400246425,0.97178021176897
"ENSMUSG00000000127",-0.267380893738924,-0.829195836512262,0.406993600536605,0.787887338039329
"ENSMUSG00000000131",0.233642873353358,1.4695017826534,0.141696738656396,0.515140103575539
"ENSMUSG00000000134",0.263996604644307,1.60536085857753,0.108414413063007,0.454878440645017
"ENSMUSG00000000142",-0.680905198989817,-2.46731589665785,0.0136130203525356,0.141400829100161
"ENSMUSG00000000148",-0.348515184468311,-1.71824846167665,0.0857513055443597,0.402656693893264
"ENSMUSG00000000149",0.352018809362008,1.9947672146046,0.0460682746871886,0.292080144581219
"ENSMUSG00000000154",0.365816970700062,2.63013929325357,0.00853498893867865,0.100388100595837
"ENSMUSG00000000159",-0.0320072536799655,-0.188102451504877,0.850796339378714,0.967446308426284
"ENSMUSG00000000168",-0.675146447728568,-4.1083316225349,3.98527592582833e-05,0.0014984784218882
"ENSMUSG00000000171",-0.337152686804835,-2.70418701658499,0.00684717401600984,0.0881168507053182
"ENSMUSG00000000184",0.567144397827604,2.18031308500259,0.0292342617877698,0.225232298674347
"ENSMUSG00000000194",0.0690994928932174,0.371422386344458,0.710322954304388,0.923387238752251
"ENSMUSG00000000247",-0.509916930066965,-1.30918956066046,0.19047014752821,0.591152073304348
"ENSMUSG00000000266",0.138127103414323,0.395364096951237,0.692574201707349,0.920053156778672
"ENSMUSG00000000275",-0.0804964945604108,-0.487006853574156,0.626253474084273,0.898751341017881
"ENSMUSG00000000276",-0.117741040425441,-0.299757814361689,0.764361895634477,0.94219262743627
"ENSMUSG00000000278",0.11409011734369,0.668177206353104,0.504020483446742,0.842719708328537
"ENSMUSG00000000282",-0.270200512522673,-1.18517642379328,0.235947699473638,0.645865820355968
"ENSMUSG00000000290",0.218131680186008,0.656325652033576,0.511614615942568,0.845973148913443
"ENSMUSG00000000295",-1.44416202100743,-1.78156402263638,0.0748203557755055,0.377008658285635
"ENSMUSG00000000296",-0.19197515917959,-0.64822296932033,0.516840747777388,0.848819738605043
"ENSMUSG00000000301",-0.197920350697752,-1.52734423018976,0.126675436480557,0.487831947228916
"ENSMUSG00000000303",-1.39493619392847,-7.82506204912445,5.07406587232765e-15,1.20245964755883e-12
"ENSMUSG00000000317",0.00275300994608824,0.00483639457103654,0.996141130485443,0.999358676282949
"ENSMUSG00000000326",-0.485167911570431,-3.4591548163916,0.000541873343535168,0.0127704478401833
"ENSMUSG00000000339",0.00261266081464686,0.0104960402950499,0.991625525264231,0.999206033890172
"ENSMUSG00000000340",0.0598491903024941,0.437683779679126,0.661615529293545,0.91040994290873
"ENSMUSG00000000346",0.243321841277996,1.92398559564225,0.0543563890181047,0.319374981756054
"ENSMUSG00000000355",-0.204047936726892,-1.04802115174943,0.294628861746792,0.705664522510519
"ENSMUSG00000000374",0.321385059595033,1.84746216775086,0.0646801863267335,0.348835057831271
"ENSMUSG00000000378",-0.116135798392289,-0.641101235736041,0.521456911401912,0.850984750217648
"ENSMUSG00000000384",0.14023384514021,0.85436634218521,0.392902038900629,0.776880004915227
"ENSMUSG00000000385",-0.0618420374384686,-0.151234943149538,0.879790386649035,0.976664546406719
"ENSMUSG00000000386",-0.0317430935097303,-0.0381790576206165,0.969544918317965,0.993668796747693
"ENSMUSG00000000399",-0.162200137641368,-1.10382667824532,0.269668329779624,0.681187873187369
"ENSMUSG00000000409",0.0504484914291737,0.0614221084303675,0.951023045617767,0.989720051846817
"ENSMUSG00000000420",0.141199104385501,0.926615218806299,0.354126350357896,0.750090845428486
"ENSMUSG00000000439",-0.103117311808848,-0.508291252113675,0.611249104000318,0.892570224719509
"ENSMUSG00000000440",-0.914345370271579,-2.59523657351875,0.00945258314443282,0.108197411895623
"ENSMUSG00000000441",0.137294881995327,1.06137154696328,0.288521082312854,0.700740992666083
"ENSMUSG00000000486",-0.242233789170608,-0.256057057113623,0.797906780233231,0.950638959747199
"ENSMUSG00000000489",-0.168012648462248,-0.305197170552603,0.760215987246626,0.940477349898515
"ENSMUSG00000000530",0.0498159430765798,0.11153339825576,0.911193382830445,0.984747352008394
"ENSMUSG00000000531",1.00211532643296,1.55876041601366,0.119053096307327,0.474244769597099
"ENSMUSG00000000532",-0.21093874778672,-0.949715621453313,0.342256770026023,0.74266135813573
"ENSMUSG00000000538",-0.0846501878662885,-0.502038219251744,0.615640636841919,0.89574482758761
"ENSMUSG00000000552",0.0684639761942451,0.307091600518674,0.758773650840134,0.940477349898515
"ENSMUSG00000000555",-0.0848765372691548,-0.53284058167903,0.594143939266953,0.884511399581107
"ENSMUSG00000000561",0.302120943908851,1.61894405182998,0.105459301486113,0.449410680456032
"ENSMUSG00000000563",-0.277131624701199,-2.00198004983873,0.0452868772219739,0.290785834324937
"ENSMUSG00000000567",0.198763001902994,0.742959189465803,0.457506388739337,0.817582636042074
"ENSMUSG00000000568",0.218072663477769,1.13675447820453,0.255640938157127,0.670557797070254
"ENSMUSG00000000579",-0.347366504272119,-0.588510619615848,0.556189607910626,0.866726548031208
"ENSMUSG00000000581",0.0147954453579521,0.0932505742507916,0.925704496946705,0.987035031357374
"ENSMUSG00000000594",-0.746377832494489,-5.29584044208355,1.1847025143287e-07,9.30100495451805e-06
"ENSMUSG00000000600",0.169465476901578,0.905547697775352,0.365175302794991,0.755195273087832
"ENSMUSG00000000605",0.214062799696268,1.41761580024335,0.156302964621037,0.538994620925737
"ENSMUSG00000000628",0.799772161763741,1.21784125513807,0.223284303474999,0.630506522737329
"ENSMUSG00000000631",0.293675792748458,2.07667002310382,0.0378320251646919,0.260288401092775
"ENSMUSG00000000673",-0.558865665015936,-4.68684727416831,2.77445849738634e-06,0.000151729681158346
"ENSMUSG00000000682",-0.644715877143216,-1.62705562425681,0.103725284581892,0.446804720803389
"ENSMUSG00000000686",-0.087137111191166,-0.394977606456196,0.692859414606632,0.920088365800633
"ENSMUSG00000000693",-0.250876858802225,-0.486544123773607,0.62658142919844,0.898818803884367
"ENSMUSG00000000708",0.136310878846942,0.978143814554993,0.328003200358395,0.732668346131328
"ENSMUSG00000000711",-0.06473639796037,-0.482964742203668,0.629120770833097,0.899184538340827
"ENSMUSG00000000738",-0.00158753870652011,-0.0110167457633565,0.991210086448865,0.999206033890172
"ENSMUSG00000000739",-1.75557925222399,-3.98715071539744,6.68715481891581e-05,0.00232542174504526
"ENSMUSG00000000740",-0.195040616866008,-1.37038744924465,0.170565987820357,0.561457869323608
"ENSMUSG00000000743",-0.0108526620284651,-0.0777881871784166,0.937996543241185,0.988750994750013
"ENSMUSG00000000751",-0.566631073572639,-3.29588795248012,0.000981111369809248,0.0200591475725689
"ENSMUSG00000000753",-0.288659528102883,-2.44756758156676,0.0143824149986416,0.146837789411551
"ENSMUSG00000000759",0.186408297626221,0.917552934109081,0.358852968069656,0.751963555327884
"ENSMUSG00000000776",0.165924278687769,0.640026054969611,0.52215566055213,0.851046601606915
"ENSMUSG00000000782",-0.0183521714944821,-0.0472122104920645,0.96234409580974,0.991395700698538
"ENSMUSG00000000787",0.277699312218765,1.83443211333091,0.0665898763332965,0.353589480264396
"ENSMUSG00000000791",0.439022171448801,0.761721812445114,0.446226054030945,0.812746201741247
"ENSMUSG00000000804",0.210584837537239,1.25264853802598,0.210333642147904,0.614224436607593
"ENSMUSG00000000811",-0.686664087827695,-2.34296647732736,0.0191311019288202,0.175159488134351
"ENSMUSG00000000823",0.140368391344031,0.809489366516929,0.418233716794075,0.794320220652013
"ENSMUSG00000000826",0.154372418423211,0.958260891849225,0.337931219001793,0.739187221263215
"ENSMUSG00000000827",-0.0146350499885798,-0.0932213254971859,0.925727732861592,0.987035031357374
"ENSMUSG00000000838",0.206420983399002,1.12406455656909,0.260985640100899,0.674577506841285
"ENSMUSG00000000876",-0.149231288579538,-0.88447766821467,0.376438412377998,0.764218060316831
"ENSMUSG00000000881",-0.411604810442909,-2.10161324615542,0.0355871685687476,0.252164449708895
