gene,module_color,kME_assigned,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEdarkgrey,kMEdarkorange,kMEdarkred,kMEdarkturquoise,kMEgreen,kMEgreenyellow,kMElightcyan,kMElightgreen,kMEmagenta,kMEmidnightblue,kMEorange,kMEpink,kMEpurple,kMEsaddlebrown,kMEtan,kMEturquoise,kMEwhite,kMEyellow
ENSMUSG00000120688,grey,,0.1570902626696599,0.15567881040636017,0.46515495913394583,-0.061001482003860207,-0.1530059012768643,-0.22940288188446525,-0.24988748047917683,0.5166705834090592,-0.002145447517919388,-0.18206819460992837,0.3336654786606901,0.011650425060859365,0.4943812760554883,0.13309479918163825,-0.5309409949472624,0.06460546428535728,-0.22724951938571544,-0.027780170005507313,0.25975463845349955,0.05736206626919905,0.13396114175140197,-0.15763038930111267
Ckap2,brown,0.631182047320856,0.2157972019121782,0.015175909878516554,0.631182047320856,0.5229358889209215,-0.04881657536917725,0.2211586862844933,-0.29392026226505014,0.14680483362022426,0.540693621887897,-0.018008676965448528,0.06352474373182186,0.07681031571203874,0.4708722413445953,0.028933097673930448,-0.03801373887644017,0.26748343140764375,0.2369530098048851,-0.10873416528562461,0.4174239129537361,0.24125386382437863,0.1472551248701087,0.16823979045746557
ENSMUSG00000106224,blue,0.5573263498211538,0.33714131668260183,0.5573263498211538,-0.19844241308384292,-0.12010313322868177,0.46388646864554584,-0.31015352358694476,0.3277556310137167,0.44728496002728424,-0.05553435051372318,-0.26065054567986784,0.4058168483850644,0.1458023877444386,0.08545888425026905,-0.12031091412811276,-0.06523393839821481,0.18715213017229504,0.05305995305423107,0.00885998912379903,0.2110635678613557,-0.2256068026853949,0.5008752903416153,0.48883015807612
ENSMUSG00000120060,magenta,0.8680276637951011,0.5459305639204353,0.48468603549403305,0.57734816231755,0.2318789282070335,0.07888047471070272,-0.02457269632678822,-0.434978669063624,0.6460334748111702,0.34267184450489385,-0.22198572611133532,0.40337094822924674,0.5052658881715824,0.8680276637951011,0.06304535607327363,-0.5287324107957453,0.31660727595117766,-0.15755711205095638,-0.11023392046768811,0.26129298789411,0.08830482865656031,0.4733435319352285,-0.049530875825865475
5830432E09Rik,greenyellow,0.4772599203443909,-0.40540717939375426,-0.3345411089335505,0.320702959455952,0.00772695803370991,0.004926697088794332,-0.29428765862865486,-0.3583098532024517,0.009277252488484954,-0.13131082358844676,0.4772599203443909,-0.20206610642319175,0.110821435756601,0.008603433243164274,-0.02585158911700846,0.1746018655067588,0.014406244158590141,-0.32243980233406644,-0.4723003911785444,0.10245117818170445,-0.07508732152493121,-0.16641575297534164,-0.23426174334698413
Sbk3,grey,,-0.033738426583613194,0.308662291338287,-0.22179533764892273,-0.01788475628670959,0.3137447122670789,-0.1581551545068072,-0.22013115398033745,0.11461058625156062,0.0719701222999336,0.2869565165741678,-0.24504072919771697,0.14259570940382335,0.06336131968930207,-0.19174658704861694,0.13180334256000026,0.1317335146503209,-0.30307186906519223,0.27118830218148027,-0.3553826469185411,-0.19286005253241267,0.0169103975432057,-0.05305336837520373
Ndc80,grey,,0.21760256636396214,0.4453991213792354,0.08717379046794914,0.2712223519443006,0.22128188897096002,0.009465564670754297,0.028353952364043596,0.29123336207862394,0.030121957142324823,-0.08228681347350417,0.25798469489838777,0.1699349352111146,0.3145928518180701,-0.12216985207315927,-0.19316520107777269,0.2132699931613269,-0.15610215055469656,-0.25724121087986823,-0.00717248353295803,-0.020688770751812854,0.3755072486509367,0.052116180615143885
F2,midnightblue,0.7608531014274997,0.28277876891958054,0.4633638847606264,0.06085969123140328,0.06779765671967122,-0.003052252052286194,-0.04458120905244393,0.014761837237844118,0.44721779493850916,0.2262652435264147,-0.052172860506365486,0.386666502858701,0.18680962506272888,0.33601221315892654,0.7608531014274997,-0.2448825583961921,0.26057029084912,-0.08418724347959876,0.031758885373734176,-0.027672411871480965,0.032783487507775974,0.18162401558367033,0.05561679976793026
ENSMUSG00000090105,tan,0.7033004161658133,0.2470273480851529,-0.16244108753235256,0.45622151823518753,0.06112157204367377,0.05101156814556797,-0.17133950866992326,-0.0007047465682018404,0.2049517474320769,0.14595449330298207,-0.24960608469037582,0.1637206110266418,0.07184881333198989,0.21219004567297708,0.0868817648084073,-0.10285639320864182,0.026055249758498204,0.27803891976047307,-0.03792421193602619,0.7033004161658133,0.010859595663971152,0.26578995129378524,0.3391927201482731
Ebi3,green,0.6091116792816315,0.17945636814874327,0.181065365138667,0.32117007349123594,0.4904450788030733,0.1692947897064294,0.3411923888718255,-0.02345703436593014,0.06676134112589592,0.6091116792816315,0.08173488622983988,0.024755487543239283,0.013638803039374408,0.2654788225617971,0.0765689194540541,0.13680237435989434,0.4053845410742361,0.289321960870102,0.087465395649224,0.17227264014279314,0.18497253883432288,0.16444807460915356,0.3086014771708243
ENSMUSG00000116773,grey,,0.1452582514696064,0.03409721751749807,0.5912938793254768,0.15364176098270366,-0.13707794275799629,0.04555022701308415,-0.04706867725465195,0.3692382741547654,0.2356350817877824,0.03207553365325148,0.21488931034372913,0.19529966798501813,0.36141401653590927,0.20651022556730494,-0.16988311930388392,0.31908083474141824,0.12808957801521045,-0.40593936683933446,0.4149670672314796,0.30746765355442046,0.05620660429145043,0.09761792764333536
ENSMUSG00000091083,grey,,0.17955230578375128,0.1003864425233681,0.24741293858296318,-0.10771567963205234,-0.20604770616046755,0.27834736704202134,0.1986959524872685,0.2626529061503473,-0.03998846691676814,-0.19445756457301688,0.3458569116506711,-0.12162967130443264,0.2100875070151329,0.07957614219102477,-0.4827318433683302,0.14134666433322288,0.08114504317206558,0.1347556696066852,-0.03034206620931461,0.4130308338442122,-0.05106406811102535,-0.19920576973393542
Paqr6,black,0.8080590995733328,0.8080590995733328,0.6760216615912047,0.04899197307832184,0.26277471279731823,0.2373461456297485,0.3460840659803516,0.43317275112405035,0.4485488908969937,0.546611199674303,-0.19561734496931274,0.2490885873509591,0.6944391163455946,0.28875828163569295,0.11794690275451125,-0.08918017776282874,0.6879908340490236,0.5126182250908622,0.252786699204823,0.17567827320345775,0.3861285898255723,0.3359465865569335,0.6017651381381116
ENSMUSG00000110588,saddlebrown,0.8276926626468852,0.2610347570240213,-0.03822464623628619,-0.009585123560430429,-0.1437583290411285,-0.2813267761512782,0.4860112208754392,0.40328712795172456,-0.01424677578595229,0.21134025286733618,0.011820484687917193,-0.2658156628392811,0.16723147456542647,-0.13605259123967423,-0.17244244468089318,-0.17400045060429262,0.3870161594216967,0.41316479234761305,0.8276926626468852,-0.16231061259507154,0.6108725520914848,-0.40968737844008773,0.027629421519947264
ENSMUSG00000083049,grey,,-0.18368519110260728,-0.1630339151995794,-0.514053046077623,-0.5525695917637322,-0.17688314595136834,-0.06215388729350682,0.3039402222169839,-0.22288516132430752,-0.23316511624971129,0.19886447161049167,-0.37625628940876293,-0.07269895125038492,-0.5597532120451296,-0.08242308489046485,0.2897335343923367,-0.0038480735568907102,0.10110203946983884,0.3732318866636437,-0.2988712688732935,-0.004364906000645999,-0.5420593139856834,0.061227946882050854
Pipox,cyan,0.6312980865824015,0.2510982380063763,0.18198335404859659,0.2316412371126277,0.6312980865824015,-0.08156243847176384,0.27249959242982147,-0.09822250056699551,0.03197725952981095,0.44122348368214165,0.08046791110635493,0.19607235098142184,0.2767653312016704,0.25009613257606456,0.4307847803362465,0.13943656456369025,0.22694536323196562,0.18176987286844457,0.03277856854736591,0.17471188161578693,0.12853119024591736,0.21337630855204068,0.21452378998464483
Gm20878,magenta,0.7455883057791738,0.43492665829466637,0.5186766934244067,0.33084924551232575,0.1303366705511901,0.09892521601378847,-0.0023492439653411334,-0.41287079224823503,0.5191532088063225,0.3306497114328037,-0.2256690355530898,0.3203924119311914,0.23723579748988696,0.7455883057791738,0.027218051383924597,-0.5173537098090177,0.19875290630633063,-0.19922567185295845,0.06902324434348743,0.07516255438541714,-0.024931325560705764,0.45375117882399807,-0.0896781389376477
ENSMUSG00000053821,blue,0.5640295364127271,0.22528753939661786,0.5640295364127271,0.03974359364542162,0.3012186247335175,0.04819759833847198,-0.007050393921877365,-0.01970797632586185,0.3941317957120343,0.04849635647797726,-0.12356293051451751,0.415879279833133,0.12158618404367803,0.4062859075035145,0.05382798994317707,-0.239539980261683,0.15626896102983553,-0.26085229085379774,-0.13267007410649606,-0.0861355414434637,-0.0689033615565944,0.4625860891448574,-0.013838610555270338
Dnase1l3,grey,,0.35087994314958265,0.4417872295122648,-0.13485797706874583,-0.11191567178219729,0.13392288233726876,-0.23788485999150866,0.1879635525644849,0.39630438450334465,0.06078128946013393,-0.19196600042677803,0.22570891874093296,0.27520245792803566,0.1657130136574881,0.10746399445841134,-0.040058298429988856,0.16973040979125087,0.0766247407328503,-0.009595379639823765,0.17280591847059412,-0.10804001282373986,0.24913513616238986,0.37215132835312376
Wdr95,darkturquoise,0.6839560013399051,0.32163171279892805,0.34031964807937265,0.4712493097768473,-0.0961186138281576,0.0965349164569689,-0.21460214986473053,-0.21601557025436566,0.6839560013399051,0.06695255901274248,-0.14468720348795935,0.26384087736875156,0.2079121100620196,0.6076456427913196,-0.12417756836135836,-0.5898320038298177,0.27246826947850394,-0.23486629287388522,0.15810218310643498,0.20974844458960354,0.10710009779221195,0.3499047641477204,-0.11759314221508085
ENSMUSG00000120063,greenyellow,0.6170079941440447,-0.5719673610596598,-0.3473555367313972,-0.09649297988027147,-0.2254241301023882,-0.12083871946941782,-0.4644082174549615,-0.22241240352402097,-0.15789234428875795,-0.18400724013878295,0.6170079941440447,-0.4182807045712508,-0.07036580009360975,-0.3500225706005466,0.11625628354247063,0.46132874326600043,-0.028178775118721005,-0.29377098138408775,-0.07361288143588815,-0.023980691511817604,-0.3038820995694207,-0.45223501624664886,-0.038982380896416195
Gm12671,grey,,-0.05603977565744707,0.5372013041010711,-0.01781531245008314,0.1294573356407593,-0.0018286294967638406,-0.1069857220465496,-0.17167963562481112,0.32229779191895747,0.10826490897286725,0.23964761694890652,0.2233566372277992,-0.0009117935878788888,0.30164140988836574,0.2415196128624011,-0.04733537950824079,0.2866873494390753,-0.42471380007842524,-0.12035906464940298,-0.25157019990231394,-0.19828927902199023,0.11933645165836139,-0.06475966576514453
Snord3a,grey,,-0.1380586788629219,0.10506412050615574,-0.05087437166859207,-0.061893890187855384,0.03896277719462605,-0.12460125025421064,-0.17273449711330113,0.0788259440049412,0.09059789170849619,0.5027467309410075,-0.4027251921364711,0.2312075780383111,-0.03440378640792585,-0.2345602323542103,0.2498100484263107,0.3082561512147699,-0.22060892540832872,0.11334317695645836,-0.20833095729252535,-0.11223598630554282,-0.12158395340501083,-0.02990536597704094
ENSMUSG00000120889,blue,0.6023221704446905,0.40151948030248413,0.6023221704446905,0.20046965624747448,0.4067349656231285,0.39581227748141645,0.23855853228171434,-0.11675865005697522,0.33432318150139445,0.5314106128218874,-0.05326361258273978,0.14772997228770893,0.32094453891074587,0.5133319755770928,-0.19562060274595564,-0.1456723565458079,0.4764098131508618,0.025119324340960876,-0.0448366413098572,-0.0009464770527451186,0.07032949485875833,0.5196157632215089,0.20161737959965376
Gm3488,yellow,0.6529640975867673,0.49556398563517723,0.605351330109184,0.05238443041606956,0.37694885004821793,0.3968883988551654,0.05799634662065466,0.20076544096632354,0.3174038899024421,0.4155804587598891,-0.21926932688541967,0.35374620919453564,0.2798584978632544,0.2910559881354523,-0.09851098652552276,0.08127376046357246,0.38503971539820114,0.2670943007537185,-0.1180257393636092,0.36044622197504284,-0.10614425812432202,0.6240573640509389,0.6529640975867673
Pira11|Pira6|Pira7|Pira12,grey,,0.41984616470368247,0.250769813281839,0.3952085769160175,-0.18124528661021003,-0.1418767216081621,-0.14090448254756088,-0.15095635225224863,0.5878833219932464,0.17983859404163546,-0.03256094241874439,0.0053571393062668915,0.4714715427487081,0.4522041098829468,0.07478095756230112,-0.3609327299313381,0.3817622947260522,-0.03857957694529984,0.35885528488535634,0.20447313466134814,0.21159251831923082,0.06768662383152062,0.01602428151106689
Gm34655,darkred,0.679251347346589,0.0962259937530511,-0.18144890526280094,-0.20130965375787366,0.0303926461838644,0.08785067945026115,0.2986457358151807,0.679251347346589,-0.22020941408571534,-0.19417043191441427,-0.27075027128256984,0.048168138331990684,-0.12740175304910833,-0.4127479908937577,0.010730673937392417,0.00648720534649419,-0.05321955158303458,0.40898231660515827,0.10203148928025897,-0.013582867267726183,0.3427449385904883,-0.08491171678748333,0.13597911034171797
ENSMUSG00000103640,magenta,0.6490491066732077,0.2452068368120458,0.34048932220226863,0.5016861848735945,0.37107576700359696,0.0686920961042462,0.14118763475676782,-0.3565151043318537,0.3583819785186639,0.45374130553841197,-0.15759973556071658,0.39757907614234755,-0.14332733749758264,0.6490491066732077,0.18849919719230218,-0.25223851130283187,0.18075931784858676,-0.005940073031361946,-0.07599664023957589,0.22424631893866895,0.06797314368091219,0.33846245293926147,0.04127508847811519
Gm14963,yellow,0.6973837638019542,0.357296707766326,0.3320850562064884,0.194533027262795,0.20081134058872244,0.21763927706655564,0.06435245527115269,0.4460279703663346,0.3342038078215341,0.3302008096953699,0.07102042693031578,0.21991187354538216,0.2840014197186283,0.053497829441051005,0.08000451494609746,0.205029495630196,0.5948779541997304,0.421633453171676,0.12156126794588173,0.4661998894354152,0.20018446417863392,0.22186261021744252,0.6973837638019542
Wfdc3,brown,0.483099172090146,-0.12685784699762323,-0.2174173033455828,0.483099172090146,0.40111220556204846,0.035435322148908203,0.030259273788905843,-0.21554902587387123,-0.049969483684664515,-0.0029478038516708677,-0.17998107825356138,0.21958288262497813,-0.27837105491744335,0.2870322986199938,-0.22085814288067762,-0.16487173630281673,-0.2526390069881592,-0.0790821025399183,-0.4717147722684481,0.3187284294187841,-0.01603383472838748,0.2800185590238129,-0.14669228776950002
ENSMUSG00000098692,darkred,0.7327229887172427,0.06991667845643748,-0.04313839091900718,-0.07640439558749376,0.14779710336796759,0.1318703975235694,0.32299714010990077,0.7327229887172427,-0.08355577799560004,-0.06775776318356781,-0.1853785296275424,0.17149529758617726,-0.22000955226721336,-0.2989226891801273,0.016481343686007482,0.04754799521532405,0.09503524909820514,0.4268521983479867,0.0972018323925742,0.13926625872608164,0.3389722029279432,0.11211092590720625,0.28403447871748716
Hoxa11,purple,0.5255658540120202,0.3765078389490825,-0.24431756068455251,0.17362998605965682,0.08155728876647698,-0.09159987231100028,0.3914267801198979,0.24250124712387844,-0.12007646848579079,0.16423675842675345,-0.2574356041692871,-0.18042685478092899,0.43594622723672916,-0.04644521032976257,-0.10578024121399239,-0.09738223389856275,0.12108485053428594,0.5255658540120202,0.16212453556323936,0.2142037539002863,0.499161612321465,-0.052080734459865705,0.12446739877832723
Efcab12,magenta,0.6868123549450573,0.19632862766102357,0.30480404592628957,0.4560553115102979,0.20339281053488162,-0.0787921122602899,-0.11032783533449765,-0.42429246941194876,0.44515161523295,0.0544549954446422,-0.2921062251612902,0.5629322233961446,-0.11015345196604125,0.6868123549450573,0.13423770921876066,-0.5602356991014358,-0.06529489102810236,-0.32019168883833216,-0.11028410649565817,0.1705494848097418,-0.09493188762728039,0.37919886644467854,-0.22122831659342726
Tmem265,grey,,0.3483807888628662,0.12704254271876084,0.17482268327758582,0.04022696298269024,0.002217060517092859,0.03275835688387545,0.1278178254111917,0.21448760682949128,0.06627540750514305,-0.4864563049003633,0.3821988338314881,-0.06105958911201412,0.23143171954094052,0.09095284645585609,-0.24643554922069472,-0.06457395101031205,0.2935841845357933,-0.14455806639995322,0.39342893462000833,0.06865716466548141,0.35784333734298557,0.21027189588455622
Psd,brown,0.633963592293741,0.24228158060716692,0.12674907589637815,0.633963592293741,0.24700269492530408,-0.14063768075262056,0.09489437761223884,0.005484608752086782,0.4193074351645135,0.3103786137713755,0.11137841116476797,0.11655433521338356,0.23214736972025812,0.3845505785462727,-0.12365082163473622,-0.16093501429724047,0.5597639093371408,0.14867874423950994,0.09143736544188924,0.40718523113196836,0.3648749347901742,0.04359066294822315,0.20645675793386853
Opn1sw,brown,0.7122366345791152,0.27763257500398103,0.04624004981185982,0.7122366345791152,0.14790946914716374,-0.03526314127776867,0.0415756025053984,-0.0024434526084390826,0.4983884650151613,0.24980902612174755,0.07549300647006126,0.19352352114217078,0.3965004873596994,0.42013218640668337,0.15272450389798797,-0.2804509026722795,0.4688070854407693,0.12477909388596974,-0.02164402218501752,0.4937619304998314,0.37965236395695084,0.15939583722344422,0.11324356662254215
ENSMUSG00000117080,grey,,-0.13899162963006,-0.42468363593967645,0.1241105142463735,-0.3602773776788398,-0.22502676219636808,-0.08292676549250372,0.2608996867561977,-0.022369389348134025,-0.2016528307724824,0.2952882683188511,-0.3529353430723602,0.26693794047350256,-0.3330735307048971,-0.17617270697359716,0.14211470444681293,0.15210507710581514,0.15230894913221601,0.07215320055678587,0.17219150311946568,0.29529475957979123,-0.41762856612511295,0.009049165759799678
Gm4925,brown,0.7151502262613377,0.3279920379386265,0.07625102004744957,0.7151502262613377,0.12428295721118651,-0.04312038038445785,0.013853759133497583,0.0021678413221593628,0.5429501000094814,0.2810279700194406,0.10033034475421672,0.1795516992979562,0.3404440098229303,0.43226460727985755,0.1648140191418493,-0.32235037691980695,0.5250088987450912,0.10986587842627352,0.2692029650264638,0.49547297406200486,0.40893173383273856,0.113922690468728,0.13655058041494195
Cd63-ps,grey,,-0.32375784385872936,0.10309897508317625,-0.22670846560997523,0.11976254509518985,0.141993607126325,-0.17375628392578926,-0.06642015497392169,-0.1350354849752752,-0.3146586730313617,0.08516081528535889,0.09027491261507728,-0.19817049419680038,-0.09664282472670362,-0.2540484170435851,0.11030276480975307,-0.20654022648638426,-0.4319173434185743,-0.31028733819154786,-0.252531761003434,-0.33695674444671225,0.1360455118394343,-0.16337592564321338
Gm5921,grey,,0.2805174677698625,-0.003881494749843196,0.3758714597568304,0.021707862675352827,0.028631955356516057,-0.10442940227210332,0.11433000407985383,0.2943956002361644,0.10907246325934712,-0.09625997749795037,0.2157262897779338,0.26572951284953306,0.15377020156108903,0.126859515576268,-0.06363759595303185,0.22801773769796246,0.21278004830710978,0.0881301272192558,0.5227932346006426,0.10455853218431836,0.1273778267292813,0.35282921990793203
Clca4a,grey,,0.2175733340433695,0.17424180551146423,0.20631306589039997,0.1289374753159384,-0.06377910082861289,0.19165114359116772,0.040071870480530444,0.18812143091183367,0.23006613334562365,0.11521208143302569,-0.053911456231881164,0.37621550468333087,0.15587509640978447,-0.06903064963251204,0.07607058641650018,0.5016652003127777,0.16298941228799663,0.07253881364005031,0.11471957467167579,0.22868148493039714,0.07882627742875553,0.18029407017062526
Snora70,yellow,0.48062273267525013,0.04551982945848694,0.14483589790298584,0.012161474492354071,0.32855579290683107,0.013294333441379588,0.05999670100435267,0.23848198147477495,-0.014979871512556066,0.13302474913697607,-0.0752279018728913,0.3479730761463708,-0.12573759800931414,-0.05494957365458211,0.22321331337141198,0.2735578725210264,0.1728515335371304,0.28452709693173883,-0.2341952954964443,0.34433600532369385,-0.07131744920065357,0.30469829519437464,0.48062273267525013
Gm9968,tan,0.4474574255365922,0.03452323332684535,-0.0551895040044102,0.11598063008208243,0.06755870374469004,0.15306605403754034,-0.21083536795705665,0.272576350936358,0.11744476487387526,-0.21979946602914163,-0.195741572794475,0.24192664405460718,-0.03649912823089749,-0.06555715713840099,-0.14566665974265808,0.09909188433258384,-0.050206237709923614,0.10343703576643522,-0.08460882160831217,0.4474574255365922,-0.0888507359965287,0.2851511795537039,0.33254231069660745
ENSMUSG00000100131,grey,,-0.2753690848178911,-0.07579822867986195,-0.08343154421982305,0.04268217598362383,-0.12243313302991433,0.0018694910128815114,-0.09340058900095959,-0.19459141761279547,-0.12932471670977358,-0.10364298833894621,0.16055552370744244,-0.5977432427148033,-0.03486324878257069,-0.02016983843462828,0.01215887453169905,-0.32460892586225,-0.11217438124892865,-0.1300100351592111,-0.09928566414428941,-0.16036877593095414,-0.06761138380867648,-0.1479248315722503
Deup1,brown,0.5390590456503926,0.22011262522770722,0.23818876665946062,0.5390590456503926,0.1497129129341622,-0.12586251225689887,-0.08819073496236858,-0.10617601540100166,0.5262444752022659,0.14857460182032384,-0.08914658147951479,0.47489437557125735,0.020272277208726982,0.4877891508203286,0.32375213479399434,-0.3542632050622666,0.2529357834682211,-0.07648356794870091,-0.09244305301714159,0.3145150816985172,0.16401754105488917,0.13283330406351257,0.016633123039110912
ENSMUSG00000102329,grey,,0.31307781354418096,-0.120642679005833,0.3680732335275744,0.2047997671478195,-0.098667484006975,0.42601462655081174,0.41046448478031644,0.03504630966759608,0.24359242415481852,-0.18898879164936475,0.12241220447556041,0.1158627287120139,0.03892112605713135,0.07150567477441287,-0.1623912535259414,0.27707086254339564,0.5122697098332578,0.158310425928739,0.286803440421495,0.598249881807545,-0.09022662079432625,0.18464279790734198
ENSMUSG00000101298,grey,,0.23914396309514166,0.0008949110642664329,-0.02456074742554562,-0.25685271462981335,-0.27696700438244753,0.1657528818859971,0.1934770859361604,0.1420660955641615,-0.23494380260173464,-0.33149989946112335,0.18325062027245448,0.05056473592333448,0.05066005956020116,0.17335850308148248,-0.5912237193957978,-0.016431495923977413,0.020321003327084,0.27028607269296806,-0.2583287921760897,0.38323282183204327,-0.246114008409212,-0.3635810741132196
ENSMUSG00000085010,purple,0.742832157206508,0.4153870656101969,-0.01093206046189813,-0.09638719819459882,0.19461983340080496,0.18439080771971092,0.4423723570727573,0.634906564307769,-0.13394262633533902,0.2767072809501485,-0.2043888700899744,-0.0720847286333473,0.2992830543652304,-0.2622163287264692,-0.069690300467034,0.15244903330765705,0.264973240945077,0.742832157206508,0.1779085979730483,0.22289472782635925,0.4331739609228668,0.08435662570687559,0.5045413742039896
Lncbate1,lightcyan,0.7154663393571671,0.3332243057597718,0.4698475385505642,0.18644989292438538,-0.037952066113481016,0.04251898213717823,-0.3498472140292831,0.0459460493462163,0.6378615211465918,-0.16137371788945928,-0.30740083249415007,0.7154663393571671,0.09779468441159202,0.411382408860356,0.11907512236685712,-0.3968813357526825,0.10062478865053803,-0.1904353913495964,-0.007659433325164205,0.31826391207124133,-0.1524924835110655,0.447585211334696,0.158493709014693
Oxtr,greenyellow,0.5853948891249829,-0.37230437198348965,-0.28634207604494594,-0.1950639700549389,0.05593642673177436,-0.20946223976173342,0.16097913510789705,-0.11596900735735226,-0.4084365750558335,0.042594295502061216,0.5853948891249829,-0.4286067383715669,0.07193915546745407,-0.34406763340013674,0.1429601490222333,0.45143180049977094,0.025691426426416433,-0.05665657766775091,-0.16804243294276477,-0.3534821940646944,0.03763278819039232,-0.4650803069388779,-0.19402223800146148
Potegl,grey,,0.47598214848726167,0.15916480643033723,0.13455139216929676,-0.29478959448380315,-0.15248552461205975,0.14942104330281572,0.11665299614703499,0.3790475985396817,-0.14349379675762328,-0.2942024957338386,0.09145900723649764,0.507367364877915,0.2578281561979128,-0.05433823867744703,-0.6557499649390256,0.1736710313407462,0.02486545566558877,0.2980760949583929,-0.14860303124262123,0.48784112486844544,-0.07337596648680898,-0.31273296178510257
Nkain2,pink,0.7963949719911869,0.5272910553470276,0.4024566739777355,0.2912351300055137,0.21765836616399978,0.2611564754904675,0.10112852241320372,0.37088492104795745,0.476494593567483,0.5392810631511866,0.14528885150148296,0.14860476409233925,0.6745291175071821,0.16401342667261717,0.1669825001029522,0.16399747346567822,0.7963949719911869,0.4979587680521051,0.06688241292474648,0.4896217016446363,0.3442349671714954,0.21117148796759763,0.7260050892730558
Ndst3,pink,0.7035587724654433,0.2790862686852548,0.34509140327237514,0.3708181910769353,0.3350336456073567,-0.14249039234005928,0.2783441941806212,0.1606035231140291,0.3297608200835255,0.4713892893189495,0.22104392578708754,0.16998464029852128,0.21143258753708227,0.26269783591405077,0.02782200090974466,0.06208199384219415,0.7035587724654433,0.2814812844350831,0.21800450936430463,0.2486463585504828,0.3440515538615579,0.06605397940037033,0.3816651698028531
ENSMUSG00000116760,blue,0.7339235598927056,0.4880954048744013,0.7339235598927056,0.0936694485618329,0.07571477149917873,0.12590281662873515,-0.022109245105289124,0.20980039152746977,0.6149426014261092,0.3072749345873217,-0.09810988141546347,0.328160894389241,0.34753323328643687,0.39111386207122995,-0.06588862173854307,-0.15182008335461894,0.5940868004997261,0.08063645354430994,0.1470604426537918,0.1844662072529887,0.05001560164581013,0.4062676305614871,0.4418976823352875
Gm26705,grey,,0.44495025732198523,0.37610505160238544,-0.13961501213930186,-0.13228520216658834,-0.04514278541812672,0.29417152232176047,0.1992438128527873,0.28650377182149983,0.07796332121074691,-0.14472145112441276,0.09471459763337897,0.31725821286935274,0.14063675356285693,-0.004868128773159049,-0.35081810361479027,0.36670645459677415,0.11909584483394456,0.5280186487478258,-0.34158536170168885,0.3893158540457811,-0.05154764071908269,-0.097025515417972
Elavl3,pink,0.16111670748332751,-0.022409714731855438,0.12784404014625042,0.1902971984074932,0.4154083852965879,-0.05813876785375355,0.13259025816490294,0.0973440295537477,0.029302817487235972,0.06845215225741691,0.03750616427012333,0.15394955643621877,-0.11193665488507709,0.12314832857130001,-0.12789205449077345,0.08086269175286942,0.16111670748332751,0.025061438330361473,-0.0636361615241963,0.12333188380658572,0.09195665346573671,0.15565558533644896,0.11247456324301837
Vnn3,cyan,0.5607166846247403,0.07868156695091272,0.17132912997604968,0.2174747632274205,0.5607166846247403,-0.02089044350082223,0.23165080429510684,0.07404121832469972,0.033634620001877134,0.3151312793600106,0.050515208104692566,0.3209803746232747,-0.03224245607693475,0.16701738495341226,0.3879270984510628,0.030821570265148347,0.18917776052374352,0.06443487335952615,-0.06683816188586406,0.126971066199898,0.0929477792033675,0.2075443435593038,0.16681134671983863
ENSMUSG00000084817,saddlebrown,0.5327593031368357,0.3654267855496858,0.16043879922398135,0.16419554047485904,0.02211378457952573,-0.1889583695704478,0.28183163791507815,0.13302549012156636,0.2254081343778711,0.14841239930659098,-0.29286421746931146,0.17669068191508056,-0.026579971672450287,0.24321827795896647,0.12345235102115348,-0.40707078571589883,0.14976383947613983,0.1648845730345869,0.5327593031368357,-0.09375896445202057,0.3787419627665128,-0.09085432359511376,-0.09116797157487351
ENSMUSG00000041878,tan,0.7106137265588203,0.3392209077209967,0.16955119417460277,0.6121162247641789,0.1167362581619654,-0.019446549599338014,-0.049409038026318235,0.23302890572572316,0.547410991785851,0.3027835897676204,0.015052851274988498,0.28535805055256747,0.2915582858973456,0.3028138510712342,0.00877262850252627,-0.07751425621468146,0.6371093238971955,0.3639518366798216,-0.01829852960568797,0.7106137265588203,0.3285158140934263,0.2026110225689647,0.5118236703424105
ENSMUSG00000120808,yellow,0.48534393164202244,0.37310360320179214,0.4902024379215082,-0.051848854873761396,-0.02810919241488741,0.17731432240612516,-0.19041336474731393,0.2792463670082245,0.4187628188366145,0.10740002867892778,-0.19922179524339878,0.31997133752049006,0.20441917586627167,0.14536112929080988,0.17862887495402163,-0.007262277488013194,0.3196539956185438,0.1592200360594902,-0.053808455679012566,0.26349565864957375,-0.10990669587508552,0.3232771808915942,0.48534393164202244
Klk10,blue,0.6383200770526082,0.4643211357535439,0.6383200770526082,0.2033200020494308,0.16288687601596827,0.08371397608328973,0.09012759924687476,0.016382494260287907,0.5468961604162997,0.3340279745089581,0.017584538048291406,0.22407121574217317,0.5074429883319017,0.44551771222091635,0.026396817373562288,-0.1589537490084082,0.5915266686159018,-0.013582919898906476,0.16581947576535191,0.021238005950795363,0.16638882741022756,0.25352511551413526,0.22170497318720397
