"","CS-Female_Ground_Control-13","CS-Female_Ground_Control-14","CS-Female_Ground_Control-15","CS-Female_Ground_Control-16","CS-Female_Space_Flown-29","CS-Female_Space_Flown-30","CS-Female_Space_Flown-31","CS-Female_Space_Flown-32","KCNQ370_Female_Ground_Control-01","KCNQ370_Female_Ground_Control-02","KCNQ370_Female_Ground_Control-03","KCNQ370_Female_Ground_Control-04","KCNQ370_Female_Space_Flown-17","KCNQ370_Female_Space_Flown-18","KCNQ370_Female_Space_Flown-19","KCNQ370_Female_Space_Flown-20","KCNQ97_Female_Ground_Control-05","KCNQ97_Female_Ground_Control-06","KCNQ97_Female_Ground_Control-07","KCNQ97_Female_Ground_Control-08","KCNQ97_Female_Space_Flown-21","KCNQ97_Female_Space_Flown-22","KCNQ97_Female_Space_Flown-23","KCNQ97_Female_Space_Flown-24","Sei_ts1-Female_Ground_Control-09","Sei_ts1-Female_Ground_Control-10","Sei_ts1-Female_Ground_Control-11","Sei_ts1-Female_Ground_Control-12","Sei_ts1-Female_Space_Flown-25","Sei_ts1-Female_Space_Flown-26","Sei_ts1-Female_Space_Flown-27","Sei_ts1-Female_Space_Flown-28"
"FBgn0030622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05473906805607,0,0,0,0,0,0,5.89313720316448,7.23411790939508,0.76191081869534,3.99825887115732,4.44802704962308,2.61721545679407,0,0.885179347430754
"FBgn0030623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4755811834801,6.32998001425202,6.09544108165591,7.99197398947367,9.78769449608195,6.97914980423306,9.29504553454913,2.65550011118872
"FBgn0030625",454.467829577214,387.632609864111,330.615158986326,351.078452523304,388.559305463524,452.869696624943,352.598832623544,404.507426755585,331.852799018639,337.846281781923,366.029245418952,364.708878169815,347.26674170482,389.835857081402,371.785270601868,402.193424924103,358.072923584449,329.976865677,345.900237628969,333.621738932237,388.219322501379,352.536871814141,374.696337879498,426.254407330599,324.342518514193,350.022589584281,371.545862699922,370.803149373827,400.563276576453,321.982659735039,434.185890291043,413.799801228868
"FBgn0030628",57.1443450546881,67.4347348238185,82.8273475471314,82.2560017137234,95.9239219736995,112.218198332289,105.547823221628,86.7242345749371,54.2033680483646,75.5497731199396,48.3432667809358,52.0650121279663,50.4016275837687,111.071446588881,76.0341654585316,80.1927023924563,65.1758031469588,37.9252261100519,37.3616741630354,45.5766004125447,68.7755703389084,94.4667855066481,110.292536847064,49.3824733441687,54.1464278092206,61.5314525254009,46.5165316740418,36.8506174750222,89.6091372484314,54.0629439417933,75.4024789366307,53.9675747928334
"FBgn0030629",356.985153055237,292.82327584595,238.12533973008,274.669152859273,266.389291162889,251.525181143938,271.917595824007,370.883240772407,227.071587729217,252.628480011307,297.960337921205,266.996938353647,357.65558592877,330.772973171014,324.875645962194,371.327850110869,232.392579772338,339.549444282883,291.826498382327,269.279672423989,273.796681751118,301.08132086621,264.41678027243,326.624924819851,306.354701490863,240.641913645681,344.579445394564,366.276329261462,367.368901760894,293.909299094169,412.625365871972,283.161818141697
"FBgn0030630",598.7080415698,755.904523967307,504.417744663755,570.973263894077,632.426359820957,696.174521461508,656.990205559407,720.660053828391,669.1906998526,615.383037547922,732.726932702549,445.601685249964,1139.00023302942,896.077783816855,871.238273524304,1083.98661471294,492.587507038007,710.871559097703,490.085321478496,617.599130229197,715.518921171309,774.762433497541,812.574036885423,768.511722763118,431.743300253382,452.339557230607,533.648481968282,577.638864042946,780.420447643428,658.455948617518,851.024583065823,579.591562778698
"FBgn0030631",596.135554451187,647.086208702887,473.837041559449,538.830751811625,659.981564138272,641.01765992668,647.597807369381,658.666876686835,671.820947754584,576.825835832639,635.78562505137,544.509153231302,718.475782767731,652.998180738448,532.148206458729,759.37847690126,554.922611521797,688.286117693038,533.578873854369,640.874682903635,810.857527306988,644.792983304374,678.056917283661,929.628724702,396.161455966286,485.112302346664,424.862055072798,423.858790685256,739.210435375443,712.290768936047,624.258310870527,781.946069960038
"FBgn0030634",604.886989114583,513.278022896173,558.871586404672,668.060975050245,454.026723456508,540.387909232697,439.958522854106,437.52017156731,445.173837874007,471.140912569115,503.315132741683,748.542180542865,359.479673137215,488.697815043412,391.19022021837,465.983895619005,586.584562086084,538.623674351904,589.565177380999,546.07463791252,458.683125238463,419.737055233687,365.804593056481,330.927291759266,657.604840965445,608.946701930816,579.631879260625,604.514096771129,397.732774145744,320.728634533708,445.995429939658,341.219625126665
"FBgn0030638",596.021948700159,661.288342116593,646.896108371241,666.869532850059,658.603140685998,665.570950745584,776.466297163306,712.412633036518,850.242571275615,810.969576061511,710.364476325667,808.312075868442,705.941349035526,540.026186729386,532.84014074497,634.171100521703,697.811320160976,650.248021646833,737.733054149933,641.020102915047,735.478742492485,962.80704698944,1270.08791197203,644.942403883274,799.927557149821,864.007384435033,876.75867283377,746.306592462906,821.052632739683,891.283951455488,682.625877041755,770.696004302479
"FBgn0030640",304.534678670371,442.489617266452,338.081526295331,325.158510740496,460.269798420647,380.273020278584,416.600602549413,480.535070924951,580.961797474732,466.393237360363,410.199072776585,347.070926392234,370.259252022583,410.237470436659,401.737759383312,435.000520436255,390.583703734166,418.428861101935,343.44912971151,485.628184632013,370.544700390388,546.123193860974,705.416854474822,513.98494547391,337.257813157032,352.973825018705,342.00013395047,360.831463090817,396.004400417593,411.245525373903,464.068903561722,500.418883389596
"FBgn0030641",790.291503870039,1013.47440594215,872.780549500578,786.818190273698,1132.88204684995,1035.58475293597,1296.13522525217,1279.27408624324,1599.4364639056,1666.89704824215,1391.58468467779,830.963989584692,1781.16588366092,1278.45365692675,1589.08585150023,1246.83037308564,1131.41268996857,1518.03583807247,798.864153144103,1365.36197837553,1688.8769571718,1582.50134585314,2183.78125479667,2043.67698274867,849.390055399484,831.372670466322,788.306996142013,923.239998792983,1130.26462447965,1433.86939821078,1067.80877781923,1583.96184664489
"FBgn0030642",99.9814996275932,117.54880618948,108.231986826842,102.600187122915,79.8725630723531,95.1122033970685,89.4071300032332,86.0767515040874,97.111840084787,166.792110897929,116.336520306766,120.667411902294,119.273190314588,123.381606481675,124.692032269964,116.083877756349,105.287601251884,129.425097668259,130.533739965768,189.676813260753,74.9886581711452,125.554840873214,109.128483331735,99.9637980412535,133.199936835397,128.696537064081,123.451916701675,129.672878326274,78.5315646427873,80.3217486361758,132.661884808111,96.3532630234012
"FBgn0030643",0,0,0,0,0,0,0,0,1.12018645802242,0,2.15987305586032,0,0,0,0,0,1.97241702562793,1.03710128563046,0,1.54215341537768,3.42892440784865,1.77091242789526,0,2.76601324755223,0,0,0,0,0,0,0,0
"FBgn0030645",141.757875533732,131.724719801947,152.33162261973,139.291484875582,131.571376623567,129.762431262725,168.142012334145,151.754324941969,140.638949261447,170.609642874263,127.518823310821,134.369611146636,198.596294862437,136.805566357589,95.3514608702404,138.022833348475,148.355119842577,154.490115892043,126.217090937097,192.005189715529,123.46545139723,151.97119371825,177.126243836462,110.041303703878,127.547426617653,121.072862699573,123.303733042631,162.709462322336,160.611052769908,128.303817126288,153.374519706668,121.332131800653
"FBgn0030647",0,2.47202128526715,0,0,0,0,1.73675556449383,1.13291471828092,0,2.22407580310162,4.18118198156545,0,2.61447861023486,1.82719171302499,0,6.18581628127197,0,0,0,1.69911899244653,1.67937577517204,8.12046894011308,0.921777943741352,0,0,1.81389653334803,0.764349395705163,1.5541077216242,7.15285447155521,0,0,0
"FBgn0030648",1542.69203067847,1641.5815482368,1619.18614611372,1602.32589417965,1645.4141052095,1371.11658861251,1846.65538520362,1806.89720168613,1667.15106157998,1558.78132802362,1705.57044138736,1621.05572716247,1593.60577999892,1426.55736895245,1735.40611946168,1642.62626833122,1627.65497064675,1610.66698350475,1756.84376073306,1335.13436509855,1416.3623937788,1590.87232765406,1453.16367055671,1400.91750929981,1672.08951087297,1639.77156964686,1614.11882092375,1756.89159690592,1599.12910969784,1693.01118194861,1764.69931027029,1666.27592034273
"FBgn0030653",48.5974298758416,39.5187694354422,105.651819559938,154.372757202047,40.008994527392,21.4730790145342,68.0757488736287,49.1692668144142,57.766712737125,35.7055784800292,46.4540340696276,27.0166065012535,34.708681963964,54.4482317953801,22.2849591834582,26.1856929312903,151.197679269986,23.632143464715,33.7488094600291,90.8859670167209,35.3533452315075,37.7308278230223,35.7890072923989,8.2444187914721,193.767173488754,516.804701520369,231.149385599098,33.431912929846,26.7594429570867,20.9502719389225,27.2156601220277,23.9139008122036
"FBgn0030654",185.267390352036,182.161822729482,177.718073370332,156.474148638916,121.644585040331,150.161522461255,147.250691425215,149.811248536759,158.930035954876,161.392437314317,183.073536917171,165.963430915748,183.282606900183,163.923919758921,149.820392434327,215.318999157775,156.610077293629,160.308712809528,193.88728509249,181.56455820718,115.37685389882,162.179165060858,167.564060317897,118.581659886572,143.086161531388,153.187235094865,165.324914487897,186.097055403132,199.56572112178,160.406920087402,219.981745827152,193.256362739521
"FBgn0030655",222.409158582954,234.086906646397,234.614284620117,224.894950112211,228.088893695896,235.795468499665,222.554719842678,250.154828149932,183.076933033387,235.451732440536,214.543275238709,203.035967451006,204.081225823241,193.998060760297,216.595694232208,185.290540119688,208.172144163477,186.690155194996,194.410246386521,207.561606939185,188.060551050803,219.108422322767,208.33744766199,281.452415637617,201.515212282981,210.314665441707,178.784961461301,226.244796728053,250.930813738867,183.210764195427,218.735679773976,234.378177127799
"FBgn0030657",243.024968137774,248.379442180887,197.378781381317,188.619044887463,192.283699783606,349.144068012107,248.729202378346,211.444952718783,238.283934088069,230.567482637718,258.820004784938,201.52549935704,258.847524420416,244.155568795405,288.735080528177,331.557438872521,179.79436121592,262.815091810918,228.713978377891,280.02117464646,215.099739388785,238.631011559766,263.446211496024,303.457278751019,218.487602523066,146.635649208052,202.337136956243,190.427982250879,266.390559600931,205.944940214601,233.786059939502,219.5916410694
"FBgn0030658",565.752812854926,672.81950045597,539.194594643363,601.251832059513,750.248794111267,976.505468063741,820.291133450692,837.535232566161,799.423750937086,675.391784453902,825.260713502669,563.721502526664,1789.37243925775,974.367825172181,1137.82675055543,1171.89204341744,684.534208143801,811.351539286502,592.905839533157,739.600930572036,816.215511356359,1238.63523659439,1442.54727975891,636.745392600946,481.338823982288,541.911862989572,556.531057783871,640.451588603374,827.951583042897,770.950737322039,813.857068833207,932.643142604542
"FBgn0030659",253.763895445932,259.891678192591,221.305616127253,239.003201099599,283.603110640927,318.77740062,260.172656427614,286.596583933488,312.494386773822,270.165989770067,229.276762641612,203.662718290007,238.003625519114,231.069711229652,252.876742810928,286.737544693441,228.293932410371,278.893548360795,208.410115924811,310.661520828032,271.898869866245,354.324887270751,340.837369004423,277.143567570384,204.951466501163,182.767749745593,198.243671385831,220.931275004944,283.768594036472,279.054622611778,329.572433416059,276.052351562525
"FBgn0030660",115.6432413807,148.039951002462,69.9040097378317,96.302570023899,118.478131276092,140.646569375714,139.322063713603,121.214066518442,149.018996232018,88.7628513288121,173.275762810698,82.3736180561357,197.620848037697,194.111657418264,104.662666666915,206.759353084886,89.0431408986984,139.760264304877,99.9270408376371,117.931287894366,139.150510584664,182.881546761852,208.984260274961,172.208392641955,98.5116313360932,103.094348732742,87.4749758895688,79.4395653046918,104.44037354649,150.00126444802,159.001310999674,125.80237383623
"FBgn0030661",0,0.822545091128922,0,1.44575113577803,0,0,0,4.48084577387272,0,1.11299233414005,1.052957302846,0,0.868052148300696,0,0,0,0.960389424988425,0,0,0.838628203427585,1.6798455457021,0,0,2.74480918602853,0,1.8093173281551,0.76233292901113,0,0,0.872141671004244,0.662363662366583,0.88488865934899
"FBgn0030662",627.465015833147,559.783954668574,473.742233810144,498.268068814632,488.567710488457,436.700664838218,622.994387860787,527.812675020198,399.73765327652,635.873159955533,530.300444776994,489.90062785194,606.193415447183,414.615974150657,560.391739758927,336.630274772318,517.437236986832,621.595769411265,454.692666493464,348.740445175614,548.983079405955,563.58162346714,369.459364967045,321.985565828061,394.649299342178,441.175016767863,390.301910167005,514.124934073605,409.112273451263,489.401903493119,406.20502915363,544.893195088303
"FBgn0030665",0,0,0.849129256131178,0,0,0,0.884151183608946,3.44500961037119,0,0,0,0,0,1.86135015657217,0,0,0,1.05004321137593,0,0,0,1.84062103338569,0,0,0,0,0,0,0,1.78567067716273,0,0
"FBgn0030666",1.76589394941488,2.51452258719195,2.53648342547806,0.736569142778386,0,0,0,1.14171759669629,2.21429875896502,0,0,4.7399673847028,0.884585384693572,0,2.64009892085032,0.785024433941196,2.93573064241636,1.04533870096602,4.76568518149594,0.854757454008565,0,0,0.935552668650409,0,1.33127067562114,1.84372438535772,0.776831717903979,0,0,0.888713925249127,0,0
"FBgn0030667",0.86532507161161,3.28898622264124,5.79022425619682,3.60284807285064,1.29866519654205,8.680887945505,5.19970588382759,2.26154159810808,0,0,2.0989310725535,0,2.60903854604828,5.4703789352894,2.82801947074874,1.5432269563183,0.957062527359741,0,0.933043212132192,3.39195427028867,0,0,0.919861846418838,0,0.651719423086572,0.905027963436396,2.28819974773947,0,0,0,1.98221254757786,0
"FBgn0030668",1590.66967920643,1156.66736792458,3193.00948765826,1989.66036384491,1414.31411130603,1007.83761892482,1494.57399308024,1198.65008056201,1203.18317586645,1383.48458775692,1300.53709922839,1477.89391511884,1675.35603172337,1045.87678898831,1436.42263647718,1961.3196891474,1515.95768109807,1263.36364487146,1331.51994167448,1086.51607870378,1313.2438963657,1280.59085237023,1448.93436568854,771.58692021282,1575.44579118984,1904.37201599317,1454.8413635061,1432.54163065514,1124.00750500763,1230.2827903547,1202.75796220961,1005.8496201168
"FBgn0030669",554.519422016709,572.265455813651,548.446708689297,492.185581539242,578.658790352218,486.420266491808,596.038987517656,566.613621957308,627.030041242004,649.474359546721,638.669701060806,576.765310912327,589.738118162501,329.402921058963,469.471602123502,448.473189300742,511.063937871487,637.617749855082,621.245301030905,481.622154548257,390.884320104296,609.608671818538,603.853787691491,551.838272720724,546.102842968908,525.497863556042,585.778539044944,621.49590679312,534.034198123242,561.870734712472,483.015510420646,544.060775424068
"FBgn0030670",8002.9118099371,7647.22216076862,7892.39152868822,7669.07316571393,6739.31156506346,7255.42268695459,7073.28447411878,6806.43395045827,7029.70761305276,9004.53947394664,7700.53278842884,8450.74190552004,7106.35248271656,5895.97127723795,7064.36162530103,5972.49949305046,7149.94864521663,8428.43789518351,8915.76694169085,8907.98698723887,5585.71281157469,5665.49326563193,5386.88033605771,5533.22338584163,8223.24046680759,7139.9373445371,8828.48053239736,8909.24338547781,5815.83678764696,6729.38268496446,6081.90144670569,7006.3101845849
"FBgn0030671",551.332982417268,548.655653091915,557.505544641007,539.104060480252,582.065659136562,677.398063151048,630.234095072672,699.527915943806,626.150598574082,583.143368172484,555.641307911244,593.361334862365,604.625711715305,596.01750792241,674.129033222401,705.014023664174,568.502661024115,569.310696090164,573.690583208155,706.789398248833,590.537716241404,712.831849707066,711.058545314533,500.406475001658,508.11694956888,478.3172727946,545.451062529406,542.161198986134,653.046831873784,652.958315357958,584.969088865851,631.207583909418
"FBgn0030672",3752.28552692219,5287.8617915667,4217.2266946705,4179.27531320435,4373.19798254013,4650.21832963048,4081.23140127062,3492.62581855168,5781.9394317503,4269.08344606462,5477.63022774113,3314.24351261604,4843.08707415788,3846.14682538893,4031.30532157265,5478.62764889449,4455.10115463083,4595.91254101933,3615.01678857058,3806.36612440908,4730.63959005623,3713.21048652728,4781.29516324438,3496.87569682592,4166.86141258558,4424.08355432558,4109.7621028072,3664.37776345264,3720.9209805285,4256.07401755006,4198.96238501022,3911.16335255823
"FBgn0030673",78.1216437496068,84.3757795687307,98.1583051994228,70.5579733723465,85.4611158042598,79.4233928659945,98.6660121844179,100.730759412785,101.323431925827,92.6408221372607,95.2924325633322,84.5067331465831,99.8493681637244,109.295436766853,97.3465128942276,118.857309021633,98.7384712467765,99.2921948379569,100.844138184112,93.8733966497222,85.2681854031662,85.1602695908645,77.91665962327,95.219461186527,81.1792325459889,85.5434008623781,83.1503314451515,89.9258388837054,105.555322877593,83.3448640341509,85.8152968167627,90.8794129422412
"FBgn0030674",4648.31102361406,4792.62385927488,4760.44000118222,5476.6252850962,4984.41802077305,4548.50735942722,4808.06224795563,4297.8936469728,5322.03218418661,4386.46604335087,4842.77540006779,4883.45060430614,4597.30793105406,3834.60799462875,4358.76530556634,4970.66536379053,5421.01970758212,4529.34656257891,5035.40239455044,4243.20081833474,4775.36383274749,4867.18777670751,5634.09587098831,4367.89835381771,5511.99994638317,6257.39428459269,5280.75606986792,5044.4681025174,4829.91465275324,5224.69239945054,4819.38999013019,5209.1383634189
"FBgn0030675",84.9290149877716,97.06389627812,97.1155684468106,85.3278565833721,140.872331960521,117.616668840654,116.47426910992,129.817190446888,140.228392187907,126.921828951727,131.665455211046,74.4350951241794,131.91786524472,125.346639777744,81.1124672405685,126.316582970506,106.64198212919,137.487394634813,80.4660728304287,108.895429473724,94.0956564348822,150.9524009447,168.889207178212,126.272314836622,111.079611160533,84.129549031628,102.146860337253,97.2530407743134,108.983078386637,121.231606423882,121.243702034636,99.9959200280096
"FBgn0030676",66.1622691470622,98.8135157684505,55.3738271666429,62.1400733730716,78.9279827618954,50.7998411013984,62.9607444617678,69.376328971705,110.215718873459,94.5051419695997,78.8388716360839,55.0980287740911,113.807220072058,96.9454564702125,67.5944864506181,90.3616751219517,93.3339505063133,80.4223997624575,77.3851396557798,54.0554147849575,91.5036808130873,83.0112046915085,91.1586855886738,60.5596291484512,46.1036312601676,47.8689406237273,49.4505326813323,68.5438013757372,68.5883512080539,64.6006437348827,78.835818075073,58.4656475488697
"FBgn0030678",222.731850616248,243.485113518548,204.212716000194,194.538965180401,242.937548571133,175.979580655416,212.213914084233,246.129461799915,265.273175154482,285.046066617195,174.87077149936,217.73056199499,216.088913727329,241.583136941637,226.481502223315,203.327911977853,263.272335583339,281.144329597127,194.631722538634,252.04338257011,199.969442779424,386.34223550432,288.194486360028,236.080812159579,203.225937586629,233.388420175242,191.331406871635,194.585126724198,274.203167488367,213.683758928914,210.70272746542,213.267963421662
"FBgn0030679",1944.34449431822,2705.77683990209,1878.70716421447,1667.04683989592,2382.06790471216,1766.46159668813,2100.99887172919,2489.50714336052,4090.06507855331,3458.96815312321,3778.42812470706,2834.50509722453,3079.81370425516,2276.85662339341,2250.22305086161,2272.7077266016,3910.24773149904,5483.48014526769,2599.91145873131,3063.58115583732,3099.59310402038,3498.7678414382,4383.28036885041,3694.93024426676,1976.1020072672,1808.48987055549,2481.60782734505,2074.23909630626,3238.81999753583,3523.22760584603,2539.95306897094,3732.13477713763
"FBgn0030680",537.290816734921,576.372480971636,522.604466476346,556.815854455756,610.648709398391,643.849033843998,572.205673693167,606.684064881269,598.223714552638,512.466428071702,584.351095947283,657.861139729206,458.40945249732,592.832648132009,552.036664731334,531.730848767827,508.974219605025,622.722738068495,591.394194888393,684.268120449251,534.411020580869,500.717747307227,544.667812383997,553.931651288018,496.489281915345,493.260463803605,559.113157962462,498.575642641924,550.624274756358,584.128132132416,543.648215834067,568.765726253777
"FBgn0030683",176.294771337272,190.151226972661,128.181701648331,181.555585293733,268.462725723646,248.196910601217,272.770016158383,217.387835461265,212.828160753745,217.947595409113,202.877295830105,132.495762934506,217.550307254234,212.283318299992,214.570709903678,289.821058329312,142.876846390347,137.381047773696,138.48894409903,162.747775637173,186.248135496135,235.164605857468,160.717401328957,220.745048930642,158.216085235858,183.249052190384,169.308883585542,179.586668363402,178.876320029703,239.059612757425,219.823567563048,236.731706108514
"FBgn0030684",0.877800389861968,1.66590501574342,3.36470048506522,1.46564635431317,2.61395891132743,0,1.74517040465518,0,2.20377461882914,1.12825123689945,3.20249858819837,0,0.833477157637954,1.83759864334654,0,0,0,0,0.94803223944892,0.845523819465261,0,0,2.78655668812425,2.78005937916599,0,0,0.771714415645386,2.41006988367258,0,2.64948556581993,0,0.896078898705724
"FBgn0030685",2215.3252918281,2317.81119339162,2233.52827577259,2298.49619127518,2344.12039316605,2558.62073599074,2277.64840245875,2225.35333038632,2434.65169054444,2122.08833114027,2127.1641986358,2270.19833092305,2027.83136628225,2059.20178225675,2027.59358251355,2245.25315894,2376.86620695253,2284.90464084991,2205.90492066045,1991.34468068876,2514.81412351964,2222.78297542257,2072.63236325616,3402.25327674702,2458.12778732642,2412.46301839929,2403.10775772422,2306.33323951667,2300.37095079105,2237.51693623546,2317.71821605423,2627.66204257326
"FBgn0030686",428.341839286847,454.947248311958,448.78834328821,351.160218657255,458.00047983191,514.684358826793,423.798883929073,468.272983803704,458.381337664128,409.099893633263,426.108403035418,395.61115998327,514.263917277084,449.905777298331,409.522690921569,458.749992660452,453.136485177463,410.648099939504,358.716330164792,346.929338063372,479.351979227273,524.340526912352,533.782296696934,535.463426065474,489.861465959592,506.500138296992,474.803452610204,475.178361371525,526.085423766799,475.3901796939,417.142629743606,497.390320019087
"FBgn0030687",358.189405841299,451.394303726358,336.541008062656,353.672188816124,426.171827993089,389.368915271802,430.904011936006,354.306770473648,496.518300747132,399.313304891615,515.094579707908,329.856351733744,516.697984858163,368.479701076703,373.720570442394,608.142377031651,373.108372261406,430.164533393182,344.194652045614,449.998781512166,447.286880767591,433.182274641824,556.638290941921,493.598583311884,302.317691008089,323.109394466759,385.202541630779,329.490661459556,510.224479444877,421.094077297699,472.296145941515,362.664362251069
"FBgn0030688",2.60477486618138,0.822966171989828,0,0,109.17623450027,13.7448981077505,147.552309838247,115.970537723138,1.09323099317865,133.061715677767,44.4473103591726,0,86.5553919747982,3.61571515018787,5.51617502370775,66.8516032118736,0.965454257913586,1.02811428461717,0,1.6494992005929,6.74448718424491,5.3766382266736,0.915309635916702,8.24474255962824,0.655563313380948,0,3.04677639336967,45.8705160842353,2.66264463939298,10.4702224163109,1.32965018293054,0.885318282984847
"FBgn0030691",13.8510943655259,33.7160050697366,7.45187672703609,18.0322297724989,19.4534283074814,48.3325287411476,23.3693271962141,20.2942345528858,47.6778067984912,33.3194988219294,25.213318945478,34.3958392433015,42.5894829343204,63.7534555840936,22.5535421019585,20.0517823654208,23.9525075811116,35.8694137627176,14.0067138501765,37.1820962283825,25.1549221857004,28.7958531924761,41.3686212287147,60.3506793219402,17.6093332906021,22.6228701361814,20.590471874172,18.0088653546116,44.8271623860165,47.0854031180554,35.7072606991808,31.8484903911104
"FBgn0030692",1058.60160458855,1090.45910439431,997.699569126384,1022.65831128172,1180.94758480061,1077.03834126162,1058.83637079311,1027.68033994706,1205.45572624327,1020.06382783937,1172.42164214409,1090.04941685574,1103.96742550326,808.027199768606,1028.34712269732,1210.91535542115,1115.7893805251,1186.02773481481,991.513495088763,739.120804548364,1172.96974581744,1186.15325162463,1162.53712281083,979.385444833338,1055.00937868002,1135.71042927493,1057.5332175171,1119.61790723928,1047.72099303613,1230.1745160259,970.192611522312,1098.31949256754
"FBgn0030693",5236.7343427187,5070.95934972159,5113.95394525106,4559.44657382331,4990.15616155876,5284.91353326924,5035.36525392959,5113.40208794291,4868.35207988762,5598.21644598618,4992.45826353672,4699.59347783463,4830.05487241404,4033.02826934243,4771.49120557821,4238.30701931944,4685.24553044148,4990.26343256787,4815.4473023912,5002.87187969081,4590.77588409932,4424.53038733826,4760.9384914201,4132.84193333926,4291.42544788603,4077.79420925473,4652.96038050033,4209.54249447473,4394.11535660164,4716.4761528976,4631.10602089317,5061.23447630436
"FBgn0030694",366.491051837036,347.273048690203,336.844375710576,328.550802573726,374.36001651367,322.669743662072,373.063780900713,371.370011066145,449.273714844644,440.698219782474,418.707808664189,376.460478739398,435.672867736208,519.358749294786,472.597499488503,436.593550672832,396.741272601553,490.518471183138,391.708700143552,559.469644826837,441.007136315794,415.528719629435,472.654826950958,508.537512956354,302.017261388611,298.705147789399,351.912900955941,290.921396392578,433.20189877032,378.72290786119,381.548490455608,336.77315072247
"FBgn0030695",443.948408579454,463.471216639526,538.341451050267,485.370903519629,462.174359357142,409.302697272609,406.748395999374,380.37854088729,434.475538516456,458.546478906808,403.924169286912,431.615100370859,469.892664092147,389.919528509945,457.264747370236,478.698580775854,435.317188628452,447.4149964882,405.443419341326,425.751755887129,519.458739408152,424.497418527521,468.841866226741,646.82728203245,460.913932554411,460.221385817265,426.979815622503,457.040913514579,527.410385277978,459.997055270518,462.150767083623,530.521087829889
"FBgn0030696",0,0,0,0,2.58329288429736,0,0,0,0,1.11380721879305,1.0537934644552,0.930576957588738,2.60298181245312,0,0,3.85026359380916,2.88355917200827,1.02622528444072,0,0,0,0,0.91763326742269,0,0.65361468867086,0,0.762234693023538,0,0,0,0.662752100336063,1.76991816278039
"FBgn0030697",0.865653213768772,6.57865026801123,0.82789762445588,1.44242109232223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67685331197288,0,0,0,0,0,0,0,2.69004847345768,0,1.32238013757657,2.65400918156613
"FBgn0030699",915.382258911333,912.757328682646,977.761694154472,1119.26759154617,922.344188509005,844.997346757475,972.327689813844,915.504304670853,919.859060077895,903.833565100848,890.374856363828,885.085207149481,951.223612327567,969.663132602576,1054.83380269429,916.629893346235,959.693032920928,907.944809129446,773.603531990317,965.139817621024,969.383670311111,933.673121706957,995.026300632802,1118.64471437783,977.486029011389,997.869704303421,919.418954853572,770.146756907376,1107.94280710067,992.763216315252,1058.32951617716,1058.94809926585
"FBgn0030700",93.6066196460299,80.6149330196333,62.2711969621813,63.6526800706683,74.9299474860157,90.4570158117887,107.807268364004,120.762246998268,91.3446532259246,60.1374848458032,89.5593521799229,53.9708364707025,82.4346143559632,78.0905007747388,81.0395773869949,86.2521621195227,81.6883639179777,79.014302148941,57.0877700076322,77.8244203553582,114.284443782836,75.4632786094836,111.043262260818,148.243915696983,49.669604402319,62.4163152754084,70.8895157518258,64.116365642332,88.4005830669975,81.1140363817201,65.6053769705134,94.6892424061881
"FBgn0030701",1898.93665067021,1720.14678482678,1991.71766777885,2030.13427816191,1873.53236912116,1555.88479993413,1922.92676151507,1825.8567178275,1648.65498696004,1820.24495266757,1707.9815622134,2007.56721171673,1639.04721645693,1710.69907375646,1614.91294325286,1738.25703257258,1921.28488078871,1865.47192130687,2133.18531622551,1757.00207570859,1368.82651470144,1578.53405212989,1449.71084094364,1330.90221929792,2260.90530536277,2175.93363644955,1984.99864815131,2175.20523241752,1733.02749574154,1752.03140777998,1723.40607158777,1785.69529715989
"FBgn0030703",6337.44093189722,6412.38461931502,5882.64689456686,6206.06998739706,7234.74488387407,6925.91752554276,7046.75981005966,6364.2813959063,5858.17171790905,5691.62857756494,5378.6202858994,4488.97436709744,5968.85776584781,5735.04212353,6542.19696015536,5850.05435781624,4790.37265554772,4846.69710855756,4541.85610591114,5088.64711590076,7208.56161265267,6122.34958687415,6185.98053313715,5591.32470747639,4877.63955162714,4875.09433657184,4910.62231466045,4779.166411002,6728.40469853929,7502.539880978,6241.66388558001,6822.50761943872
"FBgn0030704",561.591317318387,554.637419789754,529.867894332365,476.156346522598,522.004469264795,380.308751364235,535.805074431487,523.538375469429,452.178325879174,532.989793247806,436.731418125663,564.576972256655,481.459784979469,423.372935140734,503.115238034162,525.801264610654,507.423454169309,493.331978881084,500.187453372165,501.059876425874,483.643499235165,492.179893436493,451.454742140634,527.564384340473,511.065494409463,434.89809749331,490.594705171722,564.098728828402,520.652089529882,442.344110463402,544.185723264051,439.971810464065
