"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"HALLMARK_NOTCH_SIGNALING",0.930131004366812,0.949113269762053,0.0530212512043078,-0.205648311145496,-0.701598269837549,31,"hallmark","Cul1; Prkca; Arrb1; Wnt2; St3gal6; Lfng; Fzd1; Dtx1; Aph1a; Notch1; Skp1; Kat2a; Dll1","liver","MHU-2","GLDS-617"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION",4.06502718115605e-10,2.03251359057802e-08,0.814035837847908,0.487673823544097,2.16443560582685,184,"hallmark","Cyb5r3; Gpi1; Cycs; Cyc1; Prdx3; Cox5a; Ndufa8; Cs; Ndufs1; Pdha1; Fh1; Cox7a2; Ldhb; Slc25a11; Mdh2; Uqcr10; Timm50; Ndufs4; Bdh2; Ndufc2; Sdhd; Uqcrc1; Dlat; Atp6v1g1; Uqcr11; Ndufs8; Fdx1; Nqo2; Slc25a3; Sdhb; Ndufb8; Sdha; Ndufs3; Polr2f; Pdhb; Lrpprc; Vdac1; Uqcrh; Ndufa6; Tcirg1; Ndufv2; Aco2; Atp6v1d; Ndufs7; Mrpl11; Ndufs6; Ogdh; Dlst; Atp5pb; Ndufv1; Cox6c; Uqcrb; Cox5b; Uqcrc2; Ndufb3; Ndufa4; Ndufc1; Cox7c; Phb2; Cox6a1; Uqcrfs1; Timm13; Ndufa5; Bax; Aifm1; Mdh1; Cox7b; Vdac2; Atp6v0b; Idh1; Ndufb6; Suclg1; Acaa2; Ndufab1; Mrpl34; Slc25a12; Casp7; Uqcrq; Cox6b1; Ndufb1; Ndufb2; Timm10; Atp6ap1; Atp1b1; Idh3a; Pdk4; Mrps11","liver","MHU-2","GLDS-617"
"HALLMARK_P53_PATHWAY",0.225085910652921,0.351696735395189,0.11776578836269,0.253513588805308,1.12831966536771,186,"hallmark","Mknk2; Gm2a; Tsc22d1; Foxo3; Plk2; Ldhb; Fdxr; Traf4; Blcap; F2r; Sesn1; Sertad3; Cdkn2b; Baiap2; Ralgds; Gls2; Rps12; Zbtb16; Tax1bp3; Rps27l; Ccnd3; Rack1; Ddit4; Pdgfa; Upp1; Bax; Ctsd; Hbegf; Ifi30; Dgka; Hexim1; Slc19a2; Tap1; Tob1; Rpl18; Klk8; H1f2; Stom; Hras; Itgb4; Sat1; Apaf1; Pcna; Cd82; Cgrrf1; Tm7sf3; Ier5; Atf3; Rhbdf2; Btg2; Rb1; Casp1; Ak1; Vamp8; Hint1; Tprkb; Coq8a; Ddb2","liver","MHU-2","GLDS-617"
"HALLMARK_PANCREAS_BETA_CELLS",0.415162454873646,0.506295676675178,0.0835990603684159,0.373849866545801,1.04337800633297,17,"hallmark","Pklr; Spcs1; Slc2a2","liver","MHU-2","GLDS-617"
"HALLMARK_PEROXISOME",0.00353490837407519,0.0147287848919799,0.431707695803346,0.39598408298207,1.56668130242873,89,"hallmark","Fads1; Ugt2b1; Dio1; Elovl5; Acsl5; Fdps; Rdh11; Serpina6; Abcd3; Slc35b2; Ephx2; Sema3c; Aldh1a7; Dlg4; Acsl4; Top2a","liver","MHU-2","GLDS-617"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.25462962962963,0.374455337690632,0.130105630751129,-0.254862271624015,-1.0997705381423,97,"hallmark","Hsp90b1; Calr; Pla2g12a; Sqstm1; Ppp2r1b; Dusp3; Atf1; Tbk1; Ddit3; Itpr2; Rptor; Map3k7; Ap2m1; Ppp1ca; Ptpn11; Mapk9; Rps6ka3; Mknk1; Pin1; Cltc; Vav3; Trib3; Sla","liver","MHU-2","GLDS-617"
"HALLMARK_PROTEIN_SECRETION",0.0079479846549547,0.022794718291346,0.380730400722792,-0.346080606019458,-1.48496521579275,92,"hallmark","Gosr2; Ctsc; Golga4; Sec24d; Lamp2; Arfgef2; Ap1g1; Dop1a; Uso1; Arcn1; Tmed2; Snap23; Arfgap3; Abca1; Clcn3; Ap2b1; Kif1b; Zw10; Ap2m1; Yipf6; Ykt6; Rps6ka3; Sec31a; Cltc; Lman1; Cln5; Sgms1; Rab5a; Dst; Mapk1; Arfip1; Igf2r; Napg; Atp6v1h; Copb1; Atp7a; Rab14","liver","MHU-2","GLDS-617"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.200892857142857,0.347222222222222,0.14551614609036,-0.31800291931947,-1.18101081078129,46,"hallmark","Junb; Gclm; Selenos; Gsr; Srxn1; Nqo1; Txnrd1; Gclc; Lsp1; Oxsr1","liver","MHU-2","GLDS-617"
"HALLMARK_SPERMATOGENESIS",0.959459459459459,0.959459459459459,0.0530212512043078,-0.165696345128733,-0.689976888631002,74,"hallmark","Ide; Stam2; Agfg1; Parp2; Arl4a; Slc12a2; Tekt2; Map7; Il13ra2; Coil; Nf2; Csnk2a2; Oaz3; Zc3h14; Ip6k1; Pias2","liver","MHU-2","GLDS-617"
"HALLMARK_TGF_BETA_SIGNALING",0.204545454545455,0.347222222222222,0.14551614609036,-0.306006983258908,-1.16722274077234,52,"hallmark","Hipk2; Junb; Bmp2; Apc; Cdkn1c; Slc20a1; Skil; Smad7; Map3k7; Ppp1ca; Id3; Ski; Bmpr1a; Klf10; Smurf2; Id2; Tgfb1","liver","MHU-2","GLDS-617"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.239336492890995,0.362631049834841,0.136490437780413,-0.230798474227733,-1.08100296298362,183,"hallmark","Cflar; Atp2b1; Junb; Sqstm1; Jun; Pdlim5; Gadd45b; Irs2; Nr4a1; Zfp36; Bmp2; Klf9; B4galt1; Il1a; Nfil3; Cxcl1; Dusp4; Trib1; Dusp1; Abca1; Btg1; Il15ra; Maff; Inhba; Egr1; Clcf1; Tubb2a; Ier3; Nr4a2; Sdc4; Lamb3; Panx1; Per1; Sik1; Ier2; Slc2a3; Il6st; Ets2; Tnip1; Cebpb; Ccl4; Klf10; Id2; Rel; Traf1; Fos; Klf6; Ccn1; Pde4b; Ifngr2; Ccrl2; Yrdc; Nfat5; Gadd45a; Birc2; Fosl2; Ptpre","liver","MHU-2","GLDS-617"
"HALLMARK_UNFOLDED_PROTEIN_RESPONSE",1.16384996528819e-05,9.69874971073494e-05,0.593325476396405,-0.441287714494349,-1.94455747537483,109,"hallmark","Hsp90b1; Calr; Dnajc3; Hspa5; Hyou1; Pdia6; Gosr2; Edem1; Atf6; Dcp2; Igfbp1; Chac1; Cebpg; Herpud1; Ern1; Xbp1; Slc30a5; Kif5b; Nabp1; Dnajb9; Khsrp; Preb; Tatdn2; Shc1; Cnot4; Srprb; Exosc10; Cnot2; Eif4a2; Nfyb; Sec31a; Edc4; Tubb2a; Spcs3; Ifit1bl1; Parn; Atp6v0d1; Exosc2; Ero1a; Cebpb; Tspyl2","liver","MHU-2","GLDS-617"
"HALLMARK_UV_RESPONSE_DN",0.280459770114943,0.389208528743412,0.122679189568808,-0.236111327613153,-1.07563999064944,138,"hallmark","Ddah1; Atp2b1; Pdlim5; Cacna1a; Prdm2; Kcnma1; Slc22a18; Atrx; Adgrl2; Met; Prkca; Fyn; Dusp1; Rasa2; Dmac2l; Rxra; Acvr2a; Smad7; Itgb3; Scaf8; Atp2b4; Nipbl; Sdc2; Map2k5; Mt1; Syne1; Pik3cd; Mios; Map1b; Sipa1l1; Kalrn; Igfbp5","liver","MHU-2","GLDS-617"
"HALLMARK_UV_RESPONSE_UP",0.22093023255814,0.351696735395189,0.141225119642531,-0.240873823639532,-1.09663110397966,139,"hallmark","Fmo1; Junb; Sqstm1; Tuba4a; Creg1; Tgfbrap1; Nr4a1; Hspa13; Bmp2; Alas1; Onecut1; Cebpg; Parp2; Eif2s3x; Cdkn1c; Ago2; Cxcl1; Cdo1; Wiz; Cltb; Eif5; Olfm1; Btg1; Tfrc; Psmc3; Prpf3; Ppp1r2; Mmp14; Hmox1; Hnrnpu; Ykt6","liver","MHU-2","GLDS-617"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.201478743068392,0.347222222222222,0.130777137971974,0.358032082118689,1.20373102683891,36,"hallmark","Axin2; Hdac5; Nkd1; Wnt5b; Psen2; Dvl2; Skp2; Adam17; Gnai1; Jag1","liver","MHU-2","GLDS-617"
"HALLMARK_XENOBIOTIC_METABOLISM",0.00316707684102483,0.0143958038228402,0.431707695803346,-0.309623642672695,-1.45606100773342,194,"hallmark","Fmo3; Hrg; Lcat; Nmt1; Abcd2; Crot; Gabarapl1; Cd36; Fmo1; Cyp2e1; Slc35b1; Ddc; Ttpa; Atp2a2; Ech1; Pdlim5; Retsat; Gsr; Abcc3; Alas1; Igfbp1; Crp; Nqo1; Aox1; Mt2; Man1a; Slc6a6; Cdo1; Gss; Angptl3; Ssr3; Hacl1; Etfdh; Slc35d1; Vnn1; Entpd5; Casp6; Fetub; Hsd11b1; Gclc; Ndrg2; Akr1c20; Dhrs1; Aldh9a1; Bphl; Ugdh; Xdh; Gsta3; Pgrmc1; Upb1","liver","MHU-2","GLDS-617"
