"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.0461211979814312,0.176589208084736,0.321775918075361,-0.329190056210126,-1.34004550977765,86,"reactome","Psmb5; Abcg5; Psma7; Abcb8; Derl1; Abcb10; Rps27a; Abca5; Eif2s1; Psmb1; Erlin1; Psmb4; Psmd6; Psmd13; Abcg1; Abca7; Ubc; Abcg8; Psmb3; Abca6; Uba52; Eif2s2; Abcc6; Abcc1; Abcb7; Abcc3","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.0340473461519893,0.140381781708762,0.321775918075361,-0.556829913277153,-1.59736964041327,17,"reactome","Abcg5; Abca5; Abcg1; Abca7; Abcg8; Abca6","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ABC_TRANSPORTER_DISORDERS",0.387096774193548,0.570322580645161,0.117249716749792,-0.269938032035448,-1.04149014722651,64,"reactome","Psmb5; Abcg5; Psma7; Derl1; Rps27a; Psmb1; Erlin1; Psmb4; Psmd6; Psmd13; Ubc; Abcg8","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.536541889483066,0.675260578449644,0.0696133438850965,0.336474359413795,0.942028406819066,20,"reactome","Cdc27; Anapc1; Ube2s; Anapc5; Rb1; Anapc7; Anapc4; Ube2d1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS",0.214028776978417,0.403659287555709,0.124434168630393,0.46120864589504,1.2314685440842,17,"reactome","Cdkn1a; Cdk6; Cdk2; Rb1; Cdk4; Tfdp2; Ccne2; E2f3; E2f2","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.595348837209302,0.704210244033253,0.0778840111977068,-0.295999947852914,-0.911568139009795,23,"reactome","Polr2h; Polr2k; Polr2f; Polr2g; Polr2l; Polr2i; Polr2d","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.224677716390424,0.415165345504044,0.122679189568808,0.472266371161534,1.22194612924363,15,"reactome","Ppfia1; Rab3a; Ppfia2; Tspoap1; Syt1; Rims1; Snap25; Cplx1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.218803418803419,0.410488587059045,0.119348440591015,0.373290726435674,1.17301723160925,32,"reactome","Dtx4; Neurl1a; Psen1; Ubb; Psenen; Psen2; Dlk1; Numb; Jag2; Mib2; Dtx2; Mib1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",0.0145506985825394,0.0812046562308386,0.380730400722792,-0.406947981553508,-1.4975573726668,50,"reactome","H2bc8; H2bc3; H2bc6; H2bc14; H4c3; H4c18; H4c6; H3c1; H4c14; H2ac20; H4c11; H4c16; Klk1b27; H2ac23; H4c2; H3c11; H2ac7; H4c8","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.0275987549950414,0.122970259151293,0.352487857583619,0.536588072146992,1.56675867297292,23,"reactome","Tab2; Traf6; Irak1; Ube2n; Ubb; Nod1; Tab3; Ube2v1; Map3k7; Mapkapk3; Ikbkg","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.0786713286713287,0.233061174750183,0.211400189384923,0.475724887086728,1.38904707629806,23,"reactome","Camkk2; Tuba8; Tubb2a; Tuba4a; Mapt; Tubb4b; Prkag2; Prkab2; Tuba1b; Prkab1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.698389458272328,0.786667024863326,0.0478299633114229,0.230404382167871,0.898280076793544,102,"reactome","Ncor1; Ezh2; Ctcf; Yy1; Crebbp; Ncoa6; Hdac3; Pias2; Jun; Hoxa2; Mafb; Ajuba; Kmt2d; Rbbp5; Kdm6a; Kmt2c; Polr2c; Polr2b; Zfp335; Paxip1; Pbx1; Hoxd4; H2az2; H3c8; Rara","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",0.918840579710145,0.93887243027597,0.0670512579829467,-0.203531342026217,-0.7844366825686,63,"reactome","Psmb5; Psma7; Rps27a; Psmb1; Psmb4; Psmd6; Psmd13; Ubc; Cdc26; Psmb3; Uba52; Ube2e1; Cdc16","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS",0.661137440758294,0.753928660513844,0.0734381410838857,-0.258076010147812,-0.891014090396317,36,"reactome","Rad1; Mcm10; Rfc2; Orc6; Mcm8; Orc4; Atr; Orc1; Rpa3; Hus1; Rpa2","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA",0.110497237569061,0.27940377005449,0.181383128498408,0.53031229987326,1.37213467164015,15,"reactome","Ywhae; Akt2; Ywhah; Ywhaz; Akt3; Akt1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",0.118466898954704,0.288339038204731,0.169570644405628,0.427614542769432,1.32124514858882,30,"reactome","Ywhae; Akt2; Ywhah; Trp53bp2; Ywhaz; Akt3; Mapk8; Tfdp2; Akt1; Ppp1r13b; Dynll1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",3.99048210729385e-06,0.000133620688744233,0.610526878385931,0.642465424173448,2.14800677269241,43,"reactome","Tbl1xr1; Pmvk; Crebbp; Ncoa6; Acacb; Sp1; Sc5d; Scd1; Ncoa1; Fdps; Cyp51; Med1; Idi1; Ncoa2; Nfyb; Sqle; Hmgcs1; Dhcr7; Nfya; Nfyc; Carm1; Mvd; Chd9; Lss; Srebf2; Fasn; Helz2; Mvk; Rxra; Smarcd3","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE",0.574912891986063,0.69548363567916,0.0650877566917313,0.336860463548875,0.915886177372664,18,"reactome","Tbk1; Ly96; Ubb; Ptpn11; Tank; Traf3; Optn; Irf3; Ticam1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING",0.714953271028037,0.795592512070475,0.0687943095604775,-0.256519927755254,-0.853179028735819,30,"reactome","Gng10; Gnb4; Gnb5; Gng11; Gnb2; Gngt2; Dlg4; Calm1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
