"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.00390373065956735,0.0272253731805955,0.431707695803346,0.403664084070915,1.60445726477911,86,"reactome","Psmc4; Psmd1; Abca2; Derl2; Psmb5; Psmb3; Eif2s2; Psmd11; Psmc3; Psmd2; Sel1l; Adrm1; Psmc2; Psmc5; Psmd7; Psmb6; Psma4; Abcb7; Psmd14; Abcb8; Psmc1; Abca8b; Sem1; Abcg4; Psma3; Psmd6; Derl1","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.0824742268041237,0.277740308957189,0.224966093540314,-0.507576179015238,-1.41384309793397,17,"reactome","Abcd2; Pex19; Abcg8; Abcg5; Abca6","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ABC_TRANSPORTER_DISORDERS",0.000219568151679064,0.00239750678752594,0.518848077743792,0.494206634442312,1.86963075311685,64,"reactome","Psmc4; Psmd1; Derl2; Psmb5; Psmb3; Psmd11; Psmc3; Psmd2; Sel1l; Adrm1; Psmc2; Psmc5; Psmd7; Psmb6; Psma4; Abcd4; Abcb11; Psmd14; Psmc1; Sem1; Psma3; Psmd6; Derl1; Psma2; Psmb2; Psma7; Psmb4; Psma1; Apoa1","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.839583333333333,0.927867497456765,0.0555947097758869,-0.252954185679339,-0.739004205426687,20,"reactome","Cdc26; Anapc5","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS",0.0754352030947776,0.261984392419175,0.227987202850442,0.519033274461593,1.44690647766461,17,"reactome","Cdkn1a; E2f2; Ccne1; Rb1; E2f1","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.370873786407767,0.630368809916346,0.0940503465727813,0.348465693567431,1.03931446661563,23,"reactome","Nelfa; Polr2f; Gtf2f1; Gtf2f2; Nelfe; Nelfcd; Polr2j; Polr2k","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.308851224105461,0.575634781479317,0.103197466945307,0.337490147740827,1.1003902365997,32,"reactome","Dtx4; Psen2; Adam17","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",0.449056603773585,0.697963947607314,0.0817515582532145,0.2996748793498,1.01045081368539,38,"reactome","H4c8; H2ac19; Ar; H2bc4; H2ax; Klk1b4; H2aj; H3c15; H3c4; H2bc14; H3c1; H3c10; H3c11; H4c11; H4c17; H4c4; H2ac20; H2bc6; H4c16","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.0657084188911704,0.245340068819094,0.252961123069611,-0.474584424780739,-1.43946527467052,23,"reactome","Ripk2; Mapkapk3; Ube2v1; Irak2; Rps27a; Mapkapk2; Mapk14; Uba52; Mapk11","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.000176301041564542,0.00200612027296074,0.518848077743792,0.687388538795808,2.03639107973905,22,"reactome","Tubb2a; Tubb4b; Tuba1c; Calm1; Tubb6; Tuba4a; Prkag2; Tuba8; Camkk2; Prkaa1; Tuba1b","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.654266958424508,0.818730845897839,0.0699458736501659,-0.221796352675738,-0.902788482974435,89,"reactome","Kmt2d; Polr2h; H2az2; H2bc8; Ncoa3; Polr2c; Ncoa6; Polr2g; Rxra; Wdr5; Pias2; Pknox1; Rbbp7; Hoxa3; Pbx1; Rarg; Paxip1; Polr2l; Dpy30; Polr2b; Yy1; H2bc3; Pagr1a; Kdm6a; Hoxd4; H3c7; Kmt2c","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
