"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"HALLMARK_ADIPOGENESIS",2.39311999995726e-09,1.19655999997863e-08,0.774939030136436,-0.429982852582394,-2.08519113157556,200,"hallmark","Retsat; Ech1; Acadm; Acadl; Mgst3; Sult1a1; Pfkl; Phyh; Mrpl15; Hadh; Ghitm; Bckdha; Coq9; Mtarc2; Agpat3; Etfb; Riok3; Chchd10; Rtn3; Dhcr7; Ndufb7; Nmt1; Acads; Por; Immt; Sdhc; Gadd45a; Slc27a1; Echs1; Sod1; Rab34; Decr1; Hspb8; Cox8a; Sqor; Acaa2; C3; Mdh2; Preb; Suclg1; Reep6; Dld; Cpt2; Cmbl; Ywhag; Sparcl1; Cox6a1; Tob1; Hibch; Fzd4; Crat; Abcb8; Slc19a1; Gpx3; Coq5; Uqcrq; Dnajb9; Chuk; Pparg; Itga7; Cd36; Idh1; Scarb1; Slc25a10; Pgm1; Tst; Gpx4; Ubqln1; Jagn1; Aifm1; Grpel1; Dhrs7b; Nabp1; Cyc1","liver","RR-9","GLDS-242"
"HALLMARK_ALLOGRAFT_REJECTION",2.05561050768208e-16,3.42601751280346e-15,1.04762648849882,0.554584477266725,2.49261814929867,193,"hallmark","Cd74; Ccr2; Cxcl9; Itgal; Ly86; Ptprc; H2-Aa; Tap1; Ctss; Il1b; Was; H2-DMb1; H2-Q7; Tlr1; Il6; Il2rg; Igsf6; Prkcb; Il2rb; Eif4g3; Irf7; H2-DMa; Hcls1; Fgr; Gpr65; Srgn; Cfp; Spi1; Cxcr3; Cd80; Gbp2; Itk; H2-Ob; Lcp2; Il12b; Fyb; Itgb2; Gzma; Map4k1; Cd79a; St8sia4; Klrd1; Cd86; Cd4; C2; Thy1; Cd2; Ltb; Il16; Tlr3; H2-Q10; Ccl5; Fasl; Cd7; Irf4; Cd247; Irf8; Cd40; Hdac9; Hif1a; Npm1; Ccl19; Ifng; Cd96; Inhba; H2-Oa; Gcnt1; Egfr; Elf4; Tgfb1; Gzmb; Ccr5; Tlr2; F2r; Icam1; Capg; Cd3d","liver","RR-9","GLDS-242"
"HALLMARK_ANDROGEN_RESPONSE",0.000573722834557988,0.00110331314338075,0.477270815362862,-0.386206184738618,-1.69290328756262,100,"hallmark","Dhcr24; Gsr; Idi1; Adrm1; Krt8; Hmgcs1; Abhd2; Hpgd; Gnai3; Zbtb10; Pa2g4; Sec24d; Hmgcr; Tmprss2; Arid5b; Cdc14b; Fkbp5; Sord; Vapa; Ell2; Azgp1; Myl12a; Ngly1; Slc38a2; Slc26a2; Uap1; Dnajb9; Ube2i; Xrcc6; Insig1; Selenop; Itgav; Ncoa4; Lman1","liver","RR-9","GLDS-242"
"HALLMARK_ANGIOGENESIS",0.633387888707038,0.688465096420693,0.0574877409561325,0.264249012407099,0.882009698352994,35,"hallmark","Serpina5; S100a4; Nrp1; Postn; Lpl; Lum; Vegfa; Vcan; Col3a1; Thbd; Olr1; Fgfr1; Pglyrp1; Kcnj8","liver","RR-9","GLDS-242"
"HALLMARK_APICAL_JUNCTION",0.0333860436474072,0.0505849146172836,0.321775918075361,0.30406943215783,1.35718499222832,188,"hallmark","Acta1; Ptprc; Sdc3; Syk; Evl; Cldn18; Nrap; Flnc; Sirpa; Cd34; Lama3; Nectin4; Traf1; Fyb; Rac2; Cd86; Tgfbi; Mapk11; Thy1; Rasa1; Pik3r3; Vwf; Icam2; Itga10; Speg; Actn3; Mmp2; Egfr; Dsc3; Actn2; Cadm3; Adamts5; Msn; Negr1; Wnk4; Icam1; Actc1; Nfasc; Adra1b; Cd274; Gnai1; Icam5; Adam15; Cadm2; Src; Dsc1; Cldn4; Vcan; Cldn14; Vasp; Actg2; Pecam1; Cx3cl1; Myl12b; Nlgn3; Inppl1","liver","RR-9","GLDS-242"
"HALLMARK_APICAL_SURFACE",0.279674796747967,0.367993153615747,0.10027910675413,0.333805600570811,1.13566545847846,39,"hallmark","Il2rg; Il2rb; Efna5; Mdga1; Thy1; Slc2a4; Cd160; Cx3cl1; Adipor2; Gstm5; Lypd3; Mal; Lyn; Hspb1; Afap1l2; Pkhd1; Crocc; Scube1; Akap7; Tmem8b; Atp6v0a4","liver","RR-9","GLDS-242"
"HALLMARK_APOPTOSIS",0.265185185185185,0.358358358358358,0.0978773277424561,0.252726801028896,1.09583519528767,155,"hallmark","Top2a; Tap1; Pmaip1; Il1b; Lgals3; Ccnd1; Il6; Ppt1; Cd14; Ifitm3; Casp1; Satb1; Cd44; Tnfsf10; Nedd9; Cd69; Plcb2; Cd2; Fasl; Mmp2; Bgn; Casp4; Cav1; Cdk2; Bcl2l2; F2r; Clu; Xiap; Madd; Birc3; Rnasel; Pea15a; Lum; Cdkn1a; Casp8; Fas; Il1a; Gna15; Sat1; Lef1; Btg2; Dnm1l; Plat; Ifngr1","liver","RR-9","GLDS-242"
"HALLMARK_BILE_ACID_METABOLISM",2.38550857476809e-08,9.93961906153371e-08,0.73376198835648,-0.495999392968777,-2.20085800482894,110,"hallmark","Dhcr24; Cyp39a1; Retsat; Idh2; Idi1; Gclm; Akr1d1; Agxt; Hsd17b11; Gnmt; Soat2; Abca8b; Slc22a18; Phyh; Abca6; Pnpla8; Abcd2; Aldh9a1; Sod1; Pex7; Abcd1; Nudt12; Apoa1; Nr1i2; Pex6; Sult1b1; Bbox1; Hacl1; Cyp8b1; Gstk1; Abca3; Pex12; Idh1; Mlycd; Hsd17b4; Aqp9","liver","RR-9","GLDS-242"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",3.29419818262296e-06,1.09806606087432e-05,0.627256739718528,-0.501349601965232,-2.06743610390709,75,"hallmark","Cyp51; Mvk; Ech1; Hsd17b7; Idi1; Lss; Fdft1; Fdps; Nsdhl; Stard4; Pmvk; Hmgcs1; Tmem97; Sqle; Srebf2; Acat3; Dhcr7; Trib3; Sc5d; Hmgcr","liver","RR-9","GLDS-242"
"HALLMARK_COAGULATION",0.301515151515152,0.376392652815417,0.0916795246008379,0.253652200769211,1.07854517995914,134,"hallmark","Serpina1e; C9; Cpb2; C1qa; C8b; F11; C8a; Plek; Cfd; Apoc1; Mmp3; C2; Rgn; Cfh; Klk8; Vwf; F8; Masp2; Fyn; Mmp2; C8g; Sparc; Apoc3; Sh2b2; C1s1; Serping1; Htra1; Clu","liver","RR-9","GLDS-242"
