"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"HALLMARK_ADIPOGENESIS",1,1,0.0509082865515105,0.141700135627142,0.677152063709141,198,"hallmark","Adipoq; Reep5; Cidea; Ucp2; Gpx3; Slc27a1; Ghitm; Vegfb; Angpt1; Dram2; Retn; Cox6a1; Pemt; Lifr; Reep6; Cyp4b1; Aplp2; Bcl2l13; Stat5a; Aldh2; Enpp2; Dhrs7; G3bp2; Sod1; Lpcat3; Sncg; Sspn; Dhcr7; Apoe; Samm50; Uqcrq; Sparcl1; Ltc4s; Retsat; Me1; Ifngr1; Dnajb9; Hadh","liver","RR-3","GLDS-137"
"HALLMARK_ALLOGRAFT_REJECTION",0.0085090019846375,0.0354541749359896,0.380730400722792,-0.294838562810944,-1.38726933952272,192,"hallmark","Cd3d; Tgfb2; Trat1; Stat1; Elane; Ncf4; Nlrp3; Il2ra; Psmb10; Gzma; Crtam; Socs1; Il27ra; Gbp2; Socs5; Il10; Mmp9; Traf2; Hif1a; Tlr3; Rars; Rpl3l; Ccr1; Tap1; Hcls1; Cd40lg; Il4; Zap70; Ncr1; Irf4; Cd8b1; Mtif2; Npm1; Il2rg; Gcnt1; Prkcb; Cd96; Dars; Mrpl3; Aars; Ifng; Il18rap; Cd40; Eif3a; Ltb","liver","RR-3","GLDS-137"
"HALLMARK_ANDROGEN_RESPONSE",0.932135728542914,0.991633753769058,0.0487989701682839,0.18178835638355,0.785992408367693,99,"hallmark","Gucy1a1; Rab4a; Abhd2; Myl12a; B2m; Krt8; Ank; Adamts1; Mak; B4galt1; Abcc4; Lifr; Cdc14b; Srf; Elk4; Fads1; Ndrg1; Ube2j1; Spcs3","liver","RR-3","GLDS-137"
"HALLMARK_ANGIOGENESIS",6.76205798461718e-07,1.12700966410286e-05,0.659444398037935,0.675629201939398,2.33329294485297,34,"hallmark","Postn; Olr1; Col3a1; Serpina5; Jag1; Msx1; Col5a2; Lum; Vcan; Slco2a1; Timp1; Fstl1; Lrpap1; Pglyrp1; Stc1; Ccnd2; Spp1; Nrp1; Apoh","liver","RR-3","GLDS-137"
"HALLMARK_APICAL_JUNCTION",0.315689981096408,0.585170912723899,0.102080107662747,-0.225823922222359,-1.05297578147377,184,"hallmark","Speg; Actn3; Cx3cl1; Acta1; Nrap; Dhx16; Cldn15; Itgb4; Kcnh2; Cercam; Cdh3; Fscn1; Tro; Mmp9; Mvd; Insig1; Map3k20; Skap2; Dsc1; Akt3; Tspan4; Actc1; Stx4a; Itga2; Myh10; Actn2; Rac2; Nf1; Nfasc; Exoc4; Syk; Ptk2; Nrtn; Arhgef6; Lamc2; Itga9; Cd274; Vav2; Itga3; Rhof; Lima1; Lamb3; Actg1","liver","RR-3","GLDS-137"
"HALLMARK_APICAL_SURFACE",0.821576763485477,0.935019841269841,0.0564118388217596,0.223801674516129,0.791350200143934,38,"hallmark","Dcbld2; Mal; Hspb1; Thy1; B4galt1","liver","RR-3","GLDS-137"
"HALLMARK_APOPTOSIS",0.150515463917526,0.342080599812559,0.163180127180689,0.254004105106755,1.1749835527883,156,"hallmark","Emp1; Pdgfrb; Casp1; Hspb1; Gsn; Gstm2; Gpx3; Mmp2; Bgn; Clu; Lum; Anxa1; Il1a; Fasl; Ereg; Dcn; Ank; Timp1; Tgfbr3; Ccnd2; Bcl2l11; Erbb3; Psen1; Etf1; Cdkn1a; Hgf; Btg3; Sod1; Sc5d; Smad7; Cd14; Txnip; Cav1; Timp2; Avpr1a; Ppt1; Pmaip1; Bmp2; Bcap31; Cyld; Retsat; Tnfrsf12a; Ifngr1; Tnf","liver","RR-3","GLDS-137"
"HALLMARK_BILE_ACID_METABOLISM",0.270491803278689,0.540983606557377,0.117249716749792,0.248386162395586,1.08555425853854,110,"hallmark","Gc; Ttr; Klf1; Cyp8b1; Aqp9; Abca5; Abca2; Abca3; Apoa1; Abca8b; Gnpat; Slc29a1; Slc22a18; Acsl5; Sod1; Fads1; Atxn1; Abcg8; Efhc1; Nr1h4; Slc23a2; Optn; Hsd3b7; Retsat; Abcd2; Npc1; Soat2; Abca6","liver","RR-3","GLDS-137"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.421370967741935,0.726501668520578,0.0888945288620449,0.249136759985063,1.01698840790845,75,"hallmark","Jag1; Clu; Abca2; Alcam; S100a11; Anxa13; Lgmn; Cd9; Nsdhl; Sc5d; Ethe1; Dhcr7; Tm7sf2; Avpr1a; Acss2; Tnfrsf12a; Niban1; Fbxo6; Gstm7; Pmvk","liver","RR-3","GLDS-137"
"HALLMARK_COAGULATION",0.00209478799921696,0.00958870422105109,0.431707695803346,0.345103528687731,1.56578901031123,135,"hallmark","Mmp11; Mmp3; Olr1; Serpina1e; Thbs1; Gsn; Serpina1b; Masp2; Apoc3; Mmp2; Fyn; Clu; Klkb1; Tmprss6; Anxa1; Sh2b2; Mbl2; Mmp14; Fn1; Timp1; Apoa1; F8; Lgmn; Rabif; Pecam1; Fbn1; Cpq; Rac1; Vwf; Cpn1; Serpinc1; F11; F12; Cd9; Proc; Ctsb; Adam9; C1qa; Comp; Mmp15; Serpine1; Sparc; Bmp1; Fgg; Ctsh; F10; Prss23; Capn2; Plg; C1s1; Iscu; F9; Fga; C1rb; Lamp2","liver","RR-3","GLDS-137"
