"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.0632183908045977,0.231754537986716,0.248911114434702,-0.51005121271022,-1.42372698570293,17,"kegg","Cox6b1; Cox6c; Cox7c; Cox7a2; Cox7b; As3mt; Cox5a; Cox8a; Cox7a2l; Cox5b","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS",0.075187969924812,0.241043785935427,0.224966093540314,-0.514969158337877,-1.41846829603965,16,"kegg","Gstm2; Gstm7; Gstm4; Mgst1; Gstm5","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY",0.00357968406205981,0.0371605297870971,0.431707695803346,0.680252654431431,1.88167170655908,15,"kegg","Jun; Kras; Braf; Nras; Esr2; Fos; Esr1; Map2k1; Mapk1; Raf1","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.760828625235405,0.891723872587733,0.0554793308704233,-0.289065773627203,-0.778592602899289,15,"kegg","Tuba1a; Tubb3; Tuba1c; Tubb1","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",0.125265392781316,0.3034206180703,0.183023938384487,0.478011900460374,1.32224617226464,15,"kegg","Abl2; Abl1; Ikbkg; Chuk; Ptpn11","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY",0.158333333333333,0.353445280833816,0.159646701919906,0.446392477916679,1.28914632059099,17,"kegg","Jun; Kras; Braf; Nras; Fos; Map2k1; Bcl2; Myc; Mapk1; Raf1","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY",0.131931166347992,0.309258002837229,0.16823816568964,-0.450785484350154,-1.31610385021004,20,"kegg","Gstm2; Gstm7; Gstm4; Mgst1; Cyp1a1; Gstm5","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.806026365348399,0.924809198136584,0.052805004567129,-0.277388897028359,-0.747141180509334,15,"kegg","Tuba1a; Tubb3; Tuba1c; Tubb1","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY",0.718390804597701,0.865244173493364,0.0589694466690997,-0.299646065891397,-0.836414421803713,17,"kegg","Arpc4; Arpc5l; Arpc5; Wipf3; Actg1; Actr3; Arpc3; Arpc1a","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY",0.0789128938364173,0.24229592755407,0.287805130535564,0.537027274462139,1.4854907532122,15,"kegg","Kras; Braf; Nras; Map2k1; Sos1; Mapk1; Raf1; Sos2; Elk1; Map2k2; Grb2","liver","RR-6","GLDS-245","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
