"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.926881720430108,0.957925605803365,0.0524827622635459,-0.23081630170633,-0.657659465431406,17,"kegg","Cox7a2l","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS",0.639042357274402,0.897874852420307,0.0626618230932491,0.315835166183099,0.86334618767761,16,"kegg","Gstm2; Gstm4; Gstm1; Gstp1; Mgst1; Gstm5; Gstm7","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY",0.299445471349353,0.673752310536044,0.103958471559957,0.427043455656394,1.14745499531399,15,"kegg","Esr1; Kras; Jun; Map2k1; Hras; Raf1","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.000459524877609012,0.00413572389848111,0.49849310876659,0.741564623328567,1.99256544062617,15,"kegg","Tubb2a; Tubb4b; Tuba1c; Tubb6; Tuba4a; Tuba8; Tubb5; Tuba1b","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",0.0629067245119306,0.242640223117447,0.266350657088526,-0.540977620279303,-1.48128821304042,15,"kegg","Prkd3; Rela; Ikbkb; Acp1; Chuk; Prkd1; Ptpn11; Src; Ikbkg; Prkd2","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY",0.280373831775701,0.666394446712944,0.108820126769161,0.399494275845836,1.14011754438919,19,"kegg","Chrna4; Kras; Myc; Jun; Map2k1; Hras; Raf1","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY",0.577651515151515,0.854607721046077,0.0689567351672811,0.317630354993307,0.922127725390744,20,"kegg","Gstm2; Gstm4; Gstm1; Ahr; Gstp1; Mgst1; Gstm5; Gstm7","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.00017637093862201,0.00200505909170285,0.518848077743792,0.767165931397749,2.06135550974314,15,"kegg","Tubb2a; Tubb4b; Tuba1c; Tubb6; Tuba4a; Tuba8; Tubb5; Gsk3b; Tuba1b","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY",0.815642458100559,0.9339125164158,0.0517405459873163,0.272753416239196,0.753618250518613,17,"kegg","Actb; Actr2; Wasl","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY",0.709796672828096,0.92657621707901,0.0578529757032509,0.30385535665702,0.816451680106181,15,"kegg","Grb2; Kras; Map2k1; Hras; Raf1","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY",0.794824399260628,0.9339125164158,0.0525898950623616,0.283383972253131,0.761445586501188,15,"kegg","Grb2; Kras; Map2k1; Hras; Raf1","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY",0.531697341513292,0.826381669231089,0.0770736734944102,-0.299532740756148,-0.946058509086775,25,"kegg","Adcy6; Creb3l3; Adcy9; Adcy2; Creb3","liver","RR-1","GLDS-48","Stat_(Space Flight & Carcass)v(Ground Control & Carcass)",1,"flight_positive"
