"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV",0.0711009174311927,0.265927129394357,0.257206466468838,-0.507505455807697,-1.44441739487934,17,"kegg","Cox5a; Cox7b; Cox4i1; Cox7a2; Cox5b; Cox7c","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS",0.916083916083916,0.937191840417647,0.0435378240914002,0.242683098410089,0.640937568367119,16,"kegg","Gstm7; Gstm2; Gstm1; Gsta3; Gstm4","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY",0.403846153846154,0.659806212204508,0.0833634065110386,0.398835700900004,1.05334399464803,16,"kegg","Jun; Braf; Nras; Kras; Fos; Mapk3","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.0769230769230769,0.272294372294372,0.213927855492356,0.533332754189713,1.40855708881407,16,"kegg","Tuba8; Tubb2a; Tuba4a; Mapt; Tubb4b; Tuba1b","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY",0.0707964601769911,0.265927129394357,0.224966093540314,0.547178349363925,1.40948653986534,15,"kegg","Rela; Abl1; Ptprj; Ptpn11; Ikbkg; Prkd2; Abl2","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY",0.104240282685512,0.307823053182448,0.183023938384487,0.503370350863779,1.34872771516821,17,"kegg","Jun; Chrna4; Braf; Nras; Kras; Fos; Chrnb2; Mapk3","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY",0.926495726495727,0.93918744877649,0.0419926218968594,0.232998032286481,0.664114537999058,20,"kegg","Gstm7; Gstm2; Gstm1; Ahr; Gsta3; Gstm4","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT",0.103146853146853,0.307823053182448,0.183023938384487,0.51447205447297,1.35874508668723,16,"kegg","Tuba8; Tubb2a; Tuba4a; Mapt; Tubb4b","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY",0.481651376146789,0.69886670264436,0.0886261133285098,-0.346270439460889,-0.985524471443992,17,"kegg","Arpc1a; Arpc1b; Arpc5; Actr2; Arpc3; Arpc4; Nck1; Actg1; Wipf1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY",0.626548672566372,0.763991274259064,0.0617054053637522,0.345178077430506,0.889150410575381,15,"kegg","Braf; Nras; Sos1; Kras; Mapk3; Grb2","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY",0.690265486725664,0.793984134990142,0.0571258510018113,0.328059843694261,0.845055244775136,15,"kegg","Braf; Nras; Sos1; Kras; Mapk3; Grb2","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY",0.633217993079585,0.763991274259064,0.0601186142531851,0.292718735901926,0.876697277058899,25,"kegg","Atf2; Adcy2; Atf4; Creb1; Prkaca; Adcy1; Creb3l1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY",0.771474878444084,0.836636178861789,0.047925896705813,0.254884514737373,0.816437863770237,33,"kegg","Atf2; Atf4; Rhoa; Creb1; Gng12; Gngt1; Gng8; Creb3l1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY",0.173144876325088,0.441817960277812,0.13880510939114,0.4687994688119,1.25609868630076,17,"kegg","Calm3; Calm2; Nfatc3; Gnaq; Ppp3ca; Nfatc1; Plcb3; Nfatc2","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY",0.681208053691275,0.793984134990142,0.0552495663125249,0.27427483132031,0.855252958713949,30,"kegg","Rela; Akt2; Akt3; Ikbkg; Gng12; Gngt1; Gng8; Akt1","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN",0.0751748251748252,0.272294372294372,0.216542836735348,0.53563952477972,1.41464937930494,16,"kegg","Calm3; Calm2; Nfatc3; Plcg1; Gnaq; Ppp3ca; Nfatc1; Nfatc2; Ccr5","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY",0.207142857142857,0.469241982507289,0.148261500475107,-0.370074113923036,-1.18509277908428,26,"kegg","Gng10; Gnb4; Gnb5; Gng11; Gnb2; Gngt2; Rac3","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY",0.0601769911504425,0.265927129394357,0.245041785430996,0.560897769020332,1.44482663941962,15,"kegg","Tab2; Rela; Tab3; Ripk1; Map3k7; Ikbkg","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY",0.561061946902655,0.745842827619098,0.0670512579829467,0.368504154781487,0.949236472263102,15,"kegg","Braf; Nras; Sos1; Kras; Mapk3; Grb2; Atp6v0c","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING",0.651327433628319,0.77121069478441,0.0598603117764473,0.338564139786974,0.872113449783887,15,"kegg","Cdc27; Anapc1; Anapc5; Anapc7; Anapc4","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
"KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY",0.377171215880893,0.640607412561652,0.107972360317345,-0.308159645701685,-1.03790436550156,31,"kegg","Hras; Gng10; Gnb4; Gnb5; Gng11; Map2k2; Map2k1; Gnb2; Gngt2","liver","RR-8","GLDS-379","Stat_(Space Flight & 22 to 23 day & On ISS & Carcass & 10 to 12 week)v(Ground Control & 24 day & On Earth & Carcass & 10 to 12 week)",1,"flight_positive"
