gene,module_color,kME_assigned,kMEblack,kMEblue,kMEbrown,kMEgreen,kMEpink,kMEred,kMEturquoise
ENSMUSG00000107559,turquoise,0.26978240565171496,-0.10687384082428546,0.08294304603876387,0.030638263973649382,0.09675105014784224,0.13840852378354118,0.22437812536463367,0.26978240565171496
ENSMUSG00000090350,turquoise,0.2904122116973849,-0.012917646863148688,0.16534757874871592,0.01107205988423258,0.39296490744001605,0.2012944635383571,0.10512133214163032,0.2904122116973849
ENSMUSG00000115200,turquoise,0.16436276311860828,0.22026962474542397,-0.12018926366787841,0.14579687377107864,0.23131403558122163,0.15541851054201733,0.17251855103300862,0.16436276311860828
ENSMUSG00000091172,blue,0.2569810210195599,0.08217558992186949,0.2569810210195599,0.12740075131216613,0.11184645956060836,-0.14506651722538563,0.11772596427308557,-0.07816332710152853
D930007P13Rik,grey,,0.03297042210168783,-0.08201671031200733,-0.18986753804213533,-0.14133818413873378,0.3421524142740959,-0.05091430537991395,-0.1950079619071823
Adamdec1,blue,0.8215866753259007,0.10042109710223611,0.8215866753259007,0.5228209042597786,0.18616159169630547,0.04821110253061353,0.5261460901918826,0.5644316648988753
Tent5d,grey,,-0.12936155913604178,-0.16430187446652705,0.020932718795278294,0.012901125691042962,-0.147963498806157,-0.2768057265974077,-0.08674078546073057
Gm20275,blue,0.41203651320967605,0.5874021045908977,0.41203651320967605,0.3170749544469485,0.33182636179042024,-0.005693509596310803,0.32512627374427483,0.18420806881492216
ENSMUSG00000106121,turquoise,0.503524038982385,0.13849371054547377,0.43841114326132885,0.352214786302388,0.13994900483359113,-0.0032576727181060643,0.2665266577265562,0.503524038982385
Gm2788,blue,0.2022273041352697,0.008565837381119502,0.2022273041352697,-0.06876041899095234,0.01195651377643541,-0.007601293813036711,0.09142544007711514,-8.525216588013423e-05
Il12rb2,turquoise,0.21129497564663366,0.05386623784138315,0.18576306286397434,0.22690497842348745,0.33313804443081635,-0.01073492159823697,0.03316521271047924,0.21129497564663366
ENSMUSG00000109136,turquoise,0.6660805478681101,0.30458621247803686,0.4526520491757795,0.36182681501621744,0.3318429571189563,0.24509742061297213,0.3301674176132972,0.6660805478681101
1700095J03Rik,turquoise,0.4239467431704387,0.16763535122971235,-0.011535620302358359,0.1463406915580261,0.21905211153942786,0.03541045228839987,0.2308604197839296,0.4239467431704387
Wbscr25,blue,0.07189708704190266,0.2073343234576987,0.07189708704190266,0.1119899265726453,0.046964740458058395,-0.11295656481027705,0.04024507279646921,-0.12029562294749353
ENSMUSG00000112348,grey,,-0.07266005065128096,-0.06302003407257847,-0.21616643462891413,-0.23250391695090297,0.04506242176345624,-0.08020748043806877,-0.21865552955920156
F7,turquoise,0.35114098320340015,0.21643468033598107,0.2653165143528951,0.35611440178138576,0.24237967662425525,0.027140303521776595,0.056856951502462894,0.35114098320340015
Vmn2r7,turquoise,0.7024275798435701,0.3763674146194166,0.21294144085362654,0.1805746551230333,0.48331124793459773,0.2837111469338058,0.1763066837712975,0.7024275798435701
Des,red,0.797523536711796,0.3843378657474514,0.644060057095547,0.46194396544898647,0.36825268523384674,0.16045350263559255,0.797523536711796,0.7519169777752032
ENSMUSG00000107253,pink,0.4243554225299147,-0.27336508432262585,0.17831292285707917,-0.09176960353053033,0.08687431014466473,0.4243554225299147,-0.043152262590698744,0.13081809186313176
ENSMUSG00000104330,blue,0.20986921027256558,0.40030122971446835,0.20986921027256558,0.3010592556008922,0.05161392421568267,0.14693381528553212,0.11349176907944314,0.09294470990421096
ENSMUSG00000116793,turquoise,0.32270522545266,0.15711962064987162,0.19223712826729353,0.11244809817688743,0.3471025563665801,0.35312571251202024,0.3967279951448699,0.32270522545266
ENSMUSG00000115762,turquoise,0.032732708749261465,-0.23892238210602912,-0.01133478684146988,-0.25182053707074725,0.10014930552802362,0.14639920615160198,0.018542634447943115,0.032732708749261465
Cstl1,turquoise,0.3321001967303292,-0.05068557455002342,0.2629963414419178,0.12600750379002806,0.32304792902734664,0.0045718567018569085,0.24336265541855456,0.3321001967303292
ENSMUSG00000102729,grey,,-0.022720150163592922,-0.3626399801005345,-0.3045882769776411,-0.13520327107448366,0.06157967156077825,-0.3377248123693978,-0.4356882813099629
ENSMUSG00000107428,grey,,-0.21059242610748644,-0.12771255921412614,-0.13117223660151592,-0.2412673716838093,-0.0062220214813982575,-0.13102770874519667,-0.11959747003278745
Awat2,brown,0.9292032055602988,0.4261028455471368,0.5685112715263693,0.9292032055602988,0.08116055162886389,-0.016451866102640725,0.32161794645741576,0.29301379333873323
ENSMUSG00000101210,turquoise,0.2683271182128853,0.18694814668537388,0.159964140256682,0.033157128336068764,0.38390636955002233,0.11824715441316408,0.37692558856709735,0.2683271182128853
ENSMUSG00000105592,black,0.1628597066455864,0.1628597066455864,-0.27067408872156984,-0.062486737431691364,-0.04853602569072943,-0.013461985685596697,-0.28614519496869056,-0.2856746167539515
ENSMUSG00000113456,turquoise,0.04722025852489914,0.1722242294461485,0.12599503758179953,-0.004690166984374671,0.14934973141426766,0.05810196542177131,0.0111800821433022,0.04722025852489914
Gm37339,grey,,0.015004374507980143,-0.043576082135321305,-0.1262682323400134,-0.27619572047499413,-0.08943987745879217,0.0479742459511828,-0.24813167349452964
ENSMUSG00000108110,green,0.3522013612229796,-0.016189704466354496,-0.1692055036880434,-0.14344691075470853,0.3522013612229796,0.24427496576298766,-0.1689907854473524,0.06514837790666834
Ms4a4d,turquoise,0.8635785936495769,0.28308841110517696,0.5322625526481503,0.3635137683461843,0.45796674951618255,0.21978362856317055,0.47094423743081104,0.8635785936495769
Csprs,blue,0.44898113256102173,0.06756646857320357,0.44898113256102173,0.2384888342576241,-0.15222685934290708,0.0006455104837200067,0.14265702026757796,0.12271799528726272
Ppp3r2,grey,,-0.020629130564239064,-0.13721330880875254,-0.055376970257092054,0.14615742438682391,0.03726655588618793,-0.31329529414987584,-0.18660975911681912
ENSMUSG00000098739,grey,,-0.1477172938940437,-0.12869181218575554,-0.28849600861790686,-0.0624390940932119,0.1646645023631993,-0.25366934484210235,-0.06921600836288858
Krt24,brown,0.746366895885943,0.3836878180934615,0.45018684541110615,0.746366895885943,0.17201514958165626,-0.09941187951390479,0.2836614916211246,0.42957876807660456
ENSMUSG00000089713,blue,0.1469179340891784,-0.10101369833055086,0.1469179340891784,0.08276772130796703,-0.08919048489119333,0.04897263004551676,0.08703009537085635,-0.11102483535055412
Pira2,turquoise,0.48623688644276586,0.3789363525267776,0.4347158732932732,0.36768786065142217,0.3799834825622755,0.191331564312445,0.4131924559909166,0.48623688644276586
Cd109,turquoise,0.8343006766739541,0.2677185457705897,0.7434892712818216,0.4567796728029809,0.37990334103559936,0.16765014767501601,0.6134929235309716,0.8343006766739541
Ccdc110,grey,,-0.07010388303276487,-0.0760857382649167,-0.08064832126264093,-0.2236451848875434,0.14602438311838126,-0.03509175802264064,0.1123082468933937
ENSMUSG00000086109,blue,0.060048028289911196,0.08692245963487948,0.060048028289911196,0.06083506171453979,0.0698334748109368,0.1725435583626571,-0.08845842722318677,-0.13185973510184396
Corin,turquoise,0.6312579444186528,0.20380182855654905,0.48233979559984375,0.35949128387147916,0.2072726984579794,0.11197194567519689,0.4947373755860038,0.6312579444186528
S100a14,blue,0.9449619205143662,0.19643534119004455,0.9449619205143662,0.5147851071592038,0.3040622345239926,0.1083181457405288,0.6473896909153644,0.6476759373804002
Cyp11a1,grey,,0.005133290871982522,-0.2735048874411214,0.06558855776415419,-0.08411581040656373,-0.22560640947859792,-0.20970817313436985,-0.2734943714175059
ENSMUSG00000087416,grey,,0.050726693615520256,-0.2308417485428354,-0.26894038377106644,-0.05595836247724024,0.16002527138921202,-0.3226883112450193,-0.34502359884780104
ENSMUSG00000084391,turquoise,0.20873352584342644,0.06647905140225349,0.23914422668944735,0.19004976760366354,0.18316497079427602,-0.09415599606839158,0.1702864074514919,0.20873352584342644
ENSMUSG00000116024,grey,,0.024728781197350592,-0.14878266600817228,-0.10013187349439027,-0.30279051746829977,0.17455017191095748,-0.23791558898822,-0.010324025037210196
Muc13,blue,0.6831984897638561,0.12902098997285616,0.6831984897638561,0.46322351130247225,-0.021241009703660232,-0.014680081623005138,0.4432117142487914,0.09846795780160533
Gm1715,grey,,-0.03952690104087953,-0.11630492886797261,-0.25106298093358737,-0.18650752126133197,-0.1217876090553401,-0.24035945953173735,-0.15057894539802488
ENSMUSG00000087474,turquoise,0.19919150736205493,-0.010881901210153526,-0.051022172716574825,0.26264219496813984,0.23341483653242906,-0.12598070412586057,0.03398076259579901,0.19919150736205493
ENSMUSG00000097558,turquoise,0.7300242377630004,0.058489701152735496,0.328066220095657,0.25454599333708244,0.260101647680118,0.22901386758020467,0.28965552413017953,0.7300242377630004
ENSMUSG00000086493,blue,0.05382340307911877,0.07806335756385809,0.05382340307911877,0.1427120017515848,0.1203817599461079,-0.03281636542687068,-0.04584197217827181,-0.04448815973752158
Aire,grey,,-0.13387287329687955,-0.041647299090772236,-0.08042006926007127,-0.07606163846122596,0.015967104719311353,0.18001666754835388,-0.14251466375719127
ENSMUSG00000118159,turquoise,0.10962493549215986,0.29614384985441367,-0.0012481469395389858,-0.1271796434039659,0.23235600401422077,-0.010187049501142329,0.054210218671236425,0.10962493549215986
Slc44a4,blue,0.8610989450614538,0.20032882797689028,0.8610989450614538,0.4252271235263958,0.17880049360249325,0.13422487133725247,0.5629286041416558,0.41783583932431884
ENSMUSG00000105340,blue,0.15112073788951144,0.05325135590778552,0.15112073788951144,0.018022029832317085,-0.08328306735128596,0.1707465727406687,0.010745912519127855,-0.05387739599313526
Best2,turquoise,0.7700157328022905,0.14541348093253662,0.2621131040658382,0.23996192357739618,0.5804022681761489,0.21735930869423983,0.1761821333313636,0.7700157328022905
ENSMUSG00000109338,turquoise,0.14923434227031637,0.04703719257387089,0.0872894282458063,0.14182054391140264,0.23032631435539053,-0.19475853153542697,0.0829868003665486,0.14923434227031637
Itgb4,blue,0.8437311232051112,0.25590133941488846,0.8437311232051112,0.4681587754891272,0.3224739848944119,0.10325007882610325,0.616876437930583,0.7127883494077413
Gm18991,brown,-0.06626040431335686,0.07822873942503938,-0.1421699541499964,-0.06626040431335686,0.007674642366758054,-0.16350148881472054,-0.18214988657410885,-0.15281431593061318
ENSMUSG00000112837,turquoise,0.2103280658757733,-0.029601936030753194,0.13622402250260568,0.1351213801438042,0.28311028145167827,0.09974220453225396,0.22536459256270844,0.2103280658757733
ENSMUSG00000097788,turquoise,-0.02023181356199269,0.009182179274966298,-0.12700057562298314,-0.22292874878223656,-0.23269971140192616,-0.04010359443149341,-0.06974655992872958,-0.02023181356199269
ENSMUSG00000104287,brown,0.15800025501835036,0.06838281155020173,0.012152465300751352,0.15800025501835036,-0.31869148407315673,-0.2174249748708556,-0.1752615624203019,-0.16906395862209295
Scnn1g,brown,0.5083859500378913,-0.04615457620150641,0.20743783138701713,0.5083859500378913,0.06680548093000624,0.07457354965884518,0.10862835076619566,0.10016820165738088
BB557941,blue,0.10008240561559863,0.35597720103635727,0.10008240561559863,0.17096966595252772,-0.04712632259722341,0.10457351078785905,-0.05415974157398072,0.016226936005952496
Osr2,blue,0.9226505971887784,0.23072565429935962,0.9226505971887784,0.6170601848474934,0.08967662999713961,0.04861111529966022,0.5949052466917245,0.4120742024819377
H2ac12,turquoise,0.48150135041909853,0.15958042164144048,0.5460562704641968,0.485770417612588,0.27436204737783404,-0.003671548996555865,0.37167514186117984,0.48150135041909853
ENSMUSG00000118200,grey,,-0.3226056928093763,-0.11123736840022104,-0.2889538190103943,-0.38800576758164074,-0.4484421823551556,-0.06646046767217545,-0.19271436610484224
ENSMUSG00000103349,grey,,0.1114757976870327,-0.26012594061949923,-0.14396851841942682,-0.0833833722457377,-0.47936564048613,-0.24605480492565945,-0.2525260242205127
Scd1,brown,0.7732320599400152,0.5672027067205742,0.7162904502727925,0.7732320599400152,0.2835836520898908,0.16046934084144726,0.4848765790962729,0.5673918189039264
Mobp,turquoise,0.046765146443907,-0.27969126630984315,0.005581371358061725,-0.11403982072342599,-0.015161950166319688,0.36278967159285536,0.052671576914370265,0.046765146443907
Emilin3,turquoise,0.8423737554490668,0.22009881845387033,0.37952715057406183,0.2332212563749416,0.6502796470502422,0.08487804003950207,0.3525153795068106,0.8423737554490668
Prss27,blue,0.9074464677565427,0.3522200683929241,0.9074464677565427,0.4344233202164453,0.28472395924493543,0.1907705790057211,0.6696836056834333,0.6417266849828388
ENSMUSG00000080832,grey,,-0.1746961093762456,-0.08626750314488922,-0.019549500052585045,-0.11140443548130113,-0.23144614608123143,-0.05605885569822298,-0.029933565087475605
AI661453,blue,0.911711708446872,0.2817289801178409,0.911711708446872,0.3929104140775241,0.33572374881688255,0.15800223713067202,0.5921965038703068,0.6856767172770664
Tex38,grey,,0.0559126572017832,-0.2264591811897256,-0.18588184485100068,0.07564599811252816,-0.088582543855977,-0.11320530397329039,-0.17027065011466738
Mpig6b,turquoise,0.4567796492092934,0.19543789571104955,0.4316653234983638,0.5222007905103527,0.22883206191580208,0.15388094078576417,0.14282870259489922,0.4567796492092934
ENSMUSG00000111133,grey,,0.15197810012695562,-0.13759402846760535,0.05144702963867143,-0.3640286298476978,-0.07606024530653288,0.011891521602517219,-0.051441338007360476
Gm12315,blue,0.1113300639696789,0.08782842155006619,0.1113300639696789,0.15024659958250047,-0.14766800446003556,-0.10270039672199938,0.09916679215449804,-0.26922664391749096
ENSMUSG00000102253,turquoise,0.27409338059584126,0.43017573830640815,0.30437457059461953,0.3282369517834164,0.11864989100957052,0.0410873719545572,0.20311111867182347,0.27409338059584126
Rarres1,brown,0.8656333115224764,0.3754460415996147,0.7717067683045405,0.8656333115224764,0.22563089459111801,0.13490909988947597,0.5139477106010069,0.5029654326149134
ENSMUSG00000107894,turquoise,0.3523836769893357,0.3038078616117987,0.3680743147250571,0.3317113168867564,0.3640024705091003,0.2927440006401442,0.42709629858996456,0.3523836769893357
Ivl,blue,0.7000320552674404,0.25603253928825687,0.7000320552674404,0.7958215884783175,0.28840981376758745,-0.05764357105071149,0.4656965645862229,0.39016150408329836
Potefam3c,blue,-0.08386183750354312,-0.0800810319222915,-0.08386183750354312,-0.13637486062081827,-0.1961630313500276,-0.28861128130831754,-0.024196324148206824,-0.1694861516702444
Ern2,brown,0.6221310411803367,0.25929529072118634,0.4356281995731159,0.6221310411803367,0.1397375058861482,0.07637741704038949,0.4042187581508312,0.08101668284705138
Muc1,blue,0.8939526052663876,0.3353029781066663,0.8939526052663876,0.5160475954089015,0.20862100693457847,0.1344419467262957,0.5409165208500685,0.52422559268106
Vax1,turquoise,0.2540447392332,0.16739657056952828,0.023324490141270676,0.03568789323004203,0.2461394963636861,0.2353487140564189,0.13651610722047122,0.2540447392332
ENSMUSG00000103735,turquoise,0.3878394579934645,-0.05201216447927062,0.08039843666755526,-0.026427608946567215,0.32021812880359424,0.313813449761387,-0.06128599058739553,0.3878394579934645
ENSMUSG00000105928,grey,,0.03568893262386287,-0.39678819965734247,-0.3825344385377417,-0.20883302431166897,0.17078700480706568,-0.30812496875234574,-0.19481788780753653
A830008E24Rik,turquoise,0.506924801957286,0.11641134935435338,0.34822547111319246,0.11336346654733304,0.3279514833815301,0.08306392405740218,0.38101569606402136,0.506924801957286
ENSMUSG00000034764,turquoise,0.14676846019959314,0.3514207259255021,-0.0328307439893001,0.05189353383289797,0.06814865953886631,0.2787018512284127,0.24487739152923188,0.14676846019959314
Rxfp2,green,0.22420323139368778,0.05450083478693001,-0.030783439892084635,-0.06817056365063695,0.22420323139368778,0.26488107195439536,-0.04598789060908093,-0.07781012246703219
ENSMUSG00000112319,turquoise,0.056661792396002865,0.14245411456396967,0.05505892213478123,0.08946770817175734,0.19150382865108198,0.15126066392001924,0.0323578663584665,0.056661792396002865
Ct55,turquoise,0.28504182782853416,-0.07257794890592191,0.010121984023447684,-0.1434581008707549,0.23762429265343854,0.14374101095180813,0.04673958838935434,0.28504182782853416
ENSMUSG00000117446,grey,,-0.1084560173769235,-0.17865170258612356,-0.11970753241117307,0.10230287369926093,0.1461760673495043,-0.19427748967792036,-0.03865767315982616
ENSMUSG00000109461,turquoise,0.0700833089917604,0.216935953205847,0.044281475670405794,0.08653696870404504,0.08917442806107723,-0.04346483045528698,-0.024483852093156316,0.0700833089917604
ENSMUSG00000085328,blue,0.3235654332777929,0.07427999189088014,0.3235654332777929,0.35234197209235807,0.13932320529102113,0.3847175960627193,0.17723786201226369,0.2479329922676189
ENSMUSG00000093598,brown,0.3212689563608198,0.2687680366826916,-0.062024512006620944,0.3212689563608198,0.03540798350521282,0.08941041983946532,-0.12663758103304715,-0.13435063187681115
Slc25a34,turquoise,0.7087814222185271,0.4916493757078811,0.2811140798987656,0.30362344060909763,0.47599794953121094,0.1174333250551395,0.259140217541823,0.7087814222185271
Edar,turquoise,0.7186172789706224,0.33257777313925585,0.6677893586632918,0.5221845605029886,0.3587659234555179,0.01579216102218851,0.40919324592331047,0.7186172789706224
ENSMUSG00000106819,turquoise,0.2156693126484261,0.037113907295428135,0.13001596660456732,0.038541107284049476,0.03069159794215304,0.31360827465857866,-0.05665823526200442,0.2156693126484261
Tslp,blue,0.5383946813393855,0.12745571863870467,0.5383946813393855,0.3040870660585149,0.11699983235506668,0.08145844794064688,0.4299637316757454,0.4673205829369614
Nxf2,green,0.3792998044026369,0.041298684197624336,-0.20810695273371316,-0.26231698386442265,0.3792998044026369,-0.011447582966580026,-0.09339517155972878,0.12240330447669143
ENSMUSG00000055134,blue,0.3119532336963582,-0.1679411280458904,0.3119532336963582,0.0073905522611037505,-0.02554976728672296,0.03209198570703689,0.26307224032808707,0.1533008314889901
Gm1604b,turquoise,0.1924087981896951,0.09531190625576628,0.007003096235940907,0.09552808137449752,0.05441266729092335,0.2632311915204616,0.07800004852970323,0.1924087981896951
ENSMUSG00000107199,blue,0.3664581486064803,0.27683006606590227,0.3664581486064803,0.43682415757325194,0.06952372850328559,-0.030813000477522848,0.2208109063847134,0.21701696855238448
4930474N09Rik,grey,,-0.05169170920929194,-0.1245475285130317,0.159185368150597,-0.0710312615607188,-0.17904917973025236,-0.09834586892654323,-0.2662152380091586
Klhl31,red,0.9153631103521125,0.3433708814397182,0.6194248583488667,0.3540507248978519,0.33628625535250656,0.09974594731526523,0.9153631103521125,0.647542822110051
ENSMUSG00000087268,pink,0.33554231123968586,-0.04015952983626675,0.09489178866471129,0.008666763052131203,-0.20690528824104518,0.33554231123968586,-0.06171859952086222,-0.00869318159819665
ENSMUSG00000107238,grey,,0.020683709866457563,0.0931833251474769,-0.11048880531190124,-0.08682720763651601,0.12815528404765228,0.12789038647775486,-0.010547646810699139
ENSMUSG00000099137,turquoise,0.769146578287234,0.28720339937749206,0.3494866062582076,0.36108635268470485,0.44162025244063047,0.12663547556829294,0.3951790594565641,0.769146578287234
Actb-ps1,blue,0.08676633428321356,0.07972569533748775,0.08676633428321356,0.040313774381463996,-0.10629741259058752,-0.016390520002804568,0.05784385309361339,0.0032133523289824325
Tmem74bos,blue,0.10203584926925771,0.061847160529361934,0.10203584926925771,0.008552107003348384,-0.248922419148141,0.3114270897379575,-0.09378421210973731,-0.07896531934033041
Cmah,blue,0.8911496836258893,0.21374401434811593,0.8911496836258893,0.41113994317508246,0.06390560544027755,0.15719493179955674,0.6245116923833858,0.5179868735992218
Gm31508,blue,0.2835111914232744,0.2467784843491542,0.2835111914232744,0.2713156842733087,0.08747147771806803,0.07738886831536883,0.30455135871727856,0.14795496723119414
Aadacl4fm2,brown,0.9355007113573155,0.39918812265864045,0.472373225711831,0.9355007113573155,0.0433290394099381,-0.07303904616442038,0.26022736572429533,0.2165016710009207
Mamdc4,grey,,0.20458195318833206,-0.2672310033416376,0.056252597947973035,0.09283312489668291,-0.036760070567422955,0.027536607830535714,-0.21794801938855196
Snord59a,blue,0.07048006823810474,0.17880754171178412,0.07048006823810474,-0.05533982710054988,-0.010095147989265783,0.2499345803827873,0.054362581913566674,-0.060481597429599715
Npy4r,brown,0.6131607300841815,0.3539430765669796,0.4364946979485045,0.6131607300841815,0.21337720457519316,0.10745027435424599,0.16508526604057805,0.38720397801824347
ENSMUSG00000079192,turquoise,0.2738407697995988,-0.2527787055515127,0.15042677354204972,-0.012483915720075836,0.031202564679993224,0.0005125117377558496,0.16177110097501488,0.2738407697995988
ENSMUSG00000104080,blue,0.15029972772415273,0.02378259009198296,0.15029972772415273,0.21055158493664408,-0.16649592207368055,0.18073370512423892,-0.09839078529069757,0.07316775881610481
ENSMUSG00000112074,blue,0.2795914601829782,0.09065630154936247,0.2795914601829782,0.2577393094903338,0.15753466775975628,0.05071129692403693,0.16128590028688555,0.12467510188491392
H2-Aa,turquoise,0.9480157670074901,0.3012228724358536,0.6127998175358526,0.37015592120450486,0.4668812646005643,0.15382199956716797,0.5338254546271409,0.9480157670074901
Gm17999,grey,,-0.22264246342018254,-0.07892043890833579,-0.026597960539682497,-0.3475309412985116,-0.09850873114678618,-0.18040229159792695,-0.2976919213828107
Tinag,green,0.8105188784614741,0.2143025500028926,0.24118648708666013,0.25168978444140544,0.8105188784614741,0.1224624810597392,0.31169760951567727,0.5460627082317666
ENSMUSG00000093505,turquoise,0.2105687533566319,0.22533061482370448,0.13443963265157577,0.06700465642951732,-0.015866968587610168,0.12281213706149892,0.2062934507301039,0.2105687533566319
Aadacl4,brown,0.843479365261915,0.7374213423677353,0.531902974722165,0.843479365261915,0.2311189998071353,0.015889254655212116,0.28719130714595875,0.3306047410617966
Gpr6,blue,0.1350243365877186,0.10520241850030546,0.1350243365877186,0.16183413675059485,0.1475317459219109,-0.08042280440630117,0.03412301586877776,0.005730105830637918
ENSMUSG00000089883,grey,,-0.014867164115814568,-0.1951309086645844,0.09392264111950319,-0.08669812402956394,0.07415654195111591,-0.238953989941373,-0.14653286819308323
Nat8f6,blue,0.07672862409282408,-0.039446097362566594,0.07672862409282408,0.09374611484842413,-0.025801469014309943,-0.07099827225662256,-0.08155247696335519,-0.10802871471724441
ENSMUSG00000108132,turquoise,0.09907549970257848,0.17565204359280595,0.041804697236242555,0.13176523030555068,0.06542035566522313,0.2312737012844323,0.07270908046653059,0.09907549970257848
ENSMUSG00000090039,grey,,0.17952593683842588,-0.13593343661272675,0.1815170142152166,0.22065963718076817,-0.03748419257650616,-0.07471720287985362,0.044065501025607495
Mab21l4,blue,0.8928828504063719,0.2618391169266676,0.8928828504063719,0.40352058291721865,0.20743381887986082,0.18046156789147413,0.6010136198260604,0.5709534942649034
ENSMUSG00000085766,turquoise,0.5935478011564389,0.39229541828365505,0.2989060795906508,0.33758828927166634,0.3863116487403793,0.05065279135908334,0.260650576725949,0.5935478011564389
Rpl3l,red,0.8971513109272519,0.2888851848428753,0.5431099903586202,0.34733511031203546,0.2423726128088869,0.11966319386339515,0.8971513109272519,0.4161664815575251
ENSMUSG00000090665,blue,0.03663753841213983,0.22193931737731962,0.03663753841213983,0.15401098178316194,-0.14949789120943194,0.0029791664337514723,0.14819992985412658,-0.039957131281481324
Asprv1,blue,0.9088348207086667,0.242183755337276,0.9088348207086667,0.45558360415243165,0.27736931543262033,0.1704261327593998,0.5906996888769668,0.6081863723801387
Sult5a1,blue,0.6405359451828415,0.1264748303958282,0.6405359451828415,0.5585704391147494,0.0423115507272516,0.05801193673638747,0.4399050328416273,0.4725831961599154
ENSMUSG00000117520,brown,0.30095105129347366,0.15013672834803268,0.10662448287431381,0.30095105129347366,0.1498686701859901,0.08812700667435158,-0.1359605204802138,-0.04381319173181707
ENSMUSG00000097648,turquoise,0.7248881461403778,0.2973787878192321,0.16856291080254288,0.18696828685796427,0.5039886790136515,0.31486441017112,0.20053729264393946,0.7248881461403778
ENSMUSG00000090955,blue,0.3384712823824012,-0.057909368626422986,0.3384712823824012,0.07159844436378872,-0.26167176778562334,-0.11559631094610792,0.22305854562707703,0.11776707916612789
Ptprh,blue,0.8872722134816174,0.15901829586121344,0.8872722134816174,0.41954625128252426,0.13866274183630412,0.0872094839820371,0.6531607184437026,0.5057804197189758
ENSMUSG00000091655,grey,,-0.3043708295575856,-0.1419845717800437,-0.45128914059262243,-0.04592803758267713,-0.020328073321054775,-0.2294145661880305,-0.1775820986805655
0610039K10Rik,grey,,0.13398364919820685,-0.18055301859361886,-0.07720165020258435,0.03140210837607316,-0.020794511137196877,-0.14790284803988857,-0.06599070829909155
Il11ra3,brown,0.19174356624865183,0.12047520096086335,-0.052795621131275866,0.19174356624865183,0.16183322143321005,0.0033354678120345177,-0.15449001950140442,0.03905508133632144
ENSMUSG00000115451,blue,0.10522438078686684,0.16675239711723183,0.10522438078686684,0.040697940886382546,-0.2920828149884534,-0.1582235921103369,0.07816474929845572,-0.08185196761288892
ENSMUSG00000116525,grey,,-0.1168841662527696,0.002088409196597422,0.05000857534605678,-0.47851395883627096,0.1140840679757593,-0.07664189361608853,-0.23922636601698452
Mlana,turquoise,0.9051705222890669,0.175719652808511,0.3702251885254825,0.1534940304994764,0.4844382610851728,0.2242115955749997,0.26823021805847636,0.9051705222890669
Dnajb7,turquoise,0.25137844346886473,-0.052641024899813774,0.05534246910976249,0.2094444073323139,0.0713963471944822,0.1821063898766,0.02991562130039466,0.25137844346886473
Dnase1,pink,0.6827478281426481,0.009815602506525115,-0.011293012875333425,-0.217712504894115,-0.02948004705466352,0.6827478281426481,0.030879783893804465,0.016407854948628644
1700029H14Rik,blue,-0.003996341449207811,-0.09804767846839232,-0.003996341449207811,-0.004630999619287724,-0.020246718902354053,-0.07972139451033869,-0.1792764000837011,-0.41720812683857517
Otos,green,0.314869801616556,0.13894330055690018,0.03018442684923085,-0.10989307313781796,0.314869801616556,0.04312217202853847,0.13262938839761074,0.09063121186787212
ENSMUSG00000087326,turquoise,0.4704081423681232,0.3738429565863199,0.2711831833703634,0.2396215578561651,0.23015463388217852,0.2707746488746663,0.3471310539272741,0.4704081423681232
1700017N19Rik,grey,,-0.050305723733316,-0.10755826430343846,-0.17997737013715073,0.11407792739503418,0.1877968402311773,-0.10115447312042053,-0.005448097447854055
Gapdhrt2,grey,,-0.1222073641352794,-0.21201171953238415,-0.128601649347399,-0.13529776649163708,-0.2636638939959128,-0.09811240286360783,-0.2966122478868391
ENSMUSG00000107482,turquoise,0.03166322623948413,0.09639801926615915,0.07097203374197925,0.1687950907260629,-0.20499267750910746,0.17055757284356363,-0.13349767985268873,0.03166322623948413
Wdfy4,turquoise,0.4656588470129655,0.5921853791320033,0.31744229680881225,0.2762739387559795,0.39509947929080147,0.1282720859796211,0.24402645464149017,0.4656588470129655
Trim80,blue,-0.005439134191756138,-0.1009452209639297,-0.005439134191756138,-0.12433850477162074,-0.46596243719846964,-0.013289118175302832,-0.044337483900610715,-0.08796048704027461
Gm8795,blue,0.27469923082044945,0.07798851022913919,0.27469923082044945,0.15930346871489334,-0.005560338970245249,0.15457255778918738,-0.029237179090430113,-0.03255799057929559
Tnni3k,turquoise,0.17331481544865562,-0.048529905129912544,0.07669215521149844,-0.04211901919202475,-0.12215505215512219,-0.09435644887925494,-0.17753801190876314,0.17331481544865562
ENSMUSG00000101162,turquoise,0.2698256364130681,0.004238002504555194,0.14854009441287827,0.020263009529637107,-0.04962279550523368,0.18529751894737634,-0.016328661211247594,0.2698256364130681
Gm37035,blue,0.2235847061250444,-0.07053144894815755,0.2235847061250444,0.31718382339418677,0.16867735364021755,0.024531495766882367,0.15883877927971402,0.18046672846482303
ENSMUSG00000105843,turquoise,0.45802767056049887,0.23295577863860342,-0.0031804836567268955,-0.13591406070994017,0.38431075378111074,0.43080815401969724,0.10507769111336487,0.45802767056049887
ENSMUSG00000087052,grey,,-0.16235653320311422,-0.1692679077665075,-0.29797777880601645,-0.34046999588057947,0.1883682102951921,-0.12022466892035585,-0.16554053031362573
