"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM",0.430927835051546,0.81397479954181,0.0888945288620449,-0.32230569576211,-1.00508685227681,25,"mitocarta","Hibadh; Hsd17b10; Bcat2; Hadha; Dbt; Bckdha; Ppm1k; Hmgcl; Echs1; Auh","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM",0.0612244897959184,0.239981785063752,0.248911114434702,0.534092866059548,1.49395889130608,15,"mitocarta","Etfa; Amt; Sardh; Shmt2; Gcsh; Etfb; Slc25a38","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM",0.323974082073434,0.734341252699784,0.108820126769161,-0.402424806375798,-1.09924690350346,15,"mitocarta","Aldh7a1; Hadh; Acaa2; Dhtkd1; Hadhb; Echs1; Dlst","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE",0.0559799118337459,0.239981785063752,0.321775918075361,-0.517163105556166,-1.52606121935852,20,"mitocarta","Idh2; Aco2; Mdh2; Sdhb; Cs; Idh3b; Mrps36; Idh3a; Ogdhl; Idh3g; Dlst","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM",0.0635245901639344,0.239981785063752,0.257206466468838,-0.455728691845104,-1.45564621004257,27,"mitocarta","Aldh7a1; Msra; Prdx2; Gpx4; Cat; Prdx4; Aldh3a2; Msrb2; Txnrd1; Prdx3; Sod2; Prdx6","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM",0.813417190775681,0.953661534012868,0.0573667426768556,-0.249805267331069,-0.755261949921046,21,"mitocarta","Cyb5b; Gstk1; Mpst; Akr1b10","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM",0.779874213836478,0.946990116801438,0.0593487680335629,-0.257435719005399,-0.778331879037854,21,"mitocarta","Them4; Dbi; Fasn; Acot13; Ehhadh; Hsd17b4; Acot7; Acot9; Ech1","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION",0.899606299212598,0.955223880597015,0.0497903187820785,0.206896869239275,0.736596747503571,43,"mitocarta","Cpt1a; Etfa; Acsf2; Mmut; Pccb; Acadl; Etfb; Acacb; Slc25a20; Acsl1; Eci1; Acadsb; Pcca; Acot11; Cpt1c; Acaa1a; Acsl6","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM",0.672097759674134,0.946990116801438,0.0650877566917313,-0.280313488811959,-0.856395521966738,23,"mitocarta","Prelid1; Agpat5; Acp6; Pgs1; Agk; Tamm41; Prdx6","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS",0.185336048879837,0.484725050916497,0.144630528034484,-0.406655811201365,-1.24238836015566,23,"mitocarta","Grpel1; Glrx5; Fdx1; Grpel2; Lyrm4; Isca2; Bola3; Isca1; Bola1; Iba57; Cisd1; Fxn; Hscb","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
"MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS",0.015053615062539,0.187631142066762,0.380730400722792,-0.479480869670529,-1.58963429127162,31,"mitocarta","Dna2; Ndufs2; Aco2; Sdhb; Glrx5; Fdx1; Lias; Ndufv1; Ndufs8; Uqcrfs1; Ndufv2; Isca2; Bola3; Isca1; Bola1; Ndufs7; Fech; Ndufs1","thymus","MHU-2","GLDS-289","Stat_(MHU-1 & Space Flight & uG)v(MHU-1 & Ground Control & 1G on Earth)",1,"flight_positive"
