"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT",0.000427954174280374,0.00193442189261411,0.49849310876659,0.366394021231389,1.77577490817478,87,"reactome","Abca3; Abca2; Abcc4; Abcb8; Ubc; Rnf185; Pex19; Abcb1a; Abcc1; Adrm1; Abcb6; Derl1; Abca9; Os9; Abcb10; Abcd1; Ubb; Psmb5; Abca4; Psmc5; Kcnj11; Abcd2; Psmb2; Psmb6; Psmb3; Erlin2; Uba52; Abcg4; Abcc9; Derl3; Psmc2; Abca6; Vcp; Psmc4; Psmd7; Apoa1; Abca7; Abcc3; Psmd3; Abca8b; Abcf1; Abcc10; Psmd2; Psmd8","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS",0.008419377138163,0.0230760923517866,0.380730400722792,0.553714217223401,1.81779878901815,17,"reactome","Abca3; Abca2; Pex19; Abca9; Abcd1; Abcd2; Abcg4; Abca6; Apoa1; Abca7","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ABC_TRANSPORTER_DISORDERS",0.00934827555481478,0.0251909060022773,0.380730400722792,0.351669857499973,1.60718514935992,64,"reactome","Abca3; Abcc8; Ubc; Rnf185; Abca1; Adrm1; Abcb6; Derl1; Os9; Abcd1; Ubb; Psmb5; Psmc5; Kcnj11; Psmb2; Psmb6; Psmb3; Erlin2; Uba52; Abcc9; Derl3; Psmc2; Vcp; Psmc4; Psmd7; Apoa1; Psmd3; Psmd2; Psmd8","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS",0.0133370305921385,0.033319049524865,0.380730400722792,-0.521673181363278,-1.71578837756716,20,"reactome","Anapc4; Ube2d1; Rb1; Ube2e1; Anapc1; Cdc27; Anapc10; Cdc16; Skp2; Cdc26","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS",0.270321361058601,0.356703138662905,0.111918316325105,-0.372646181760278,-1.15826909039447,17,"reactome","Cdkn1b; Rb1; Ccne2; Tfdp2; Cdk2; E2f3; Ccne1","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT",0.333333333333333,0.418439716312057,0.106323255932708,0.30840284943949,1.08560292803853,23,"reactome","Polr2l; Nelfe; Polr2f; Gtf2f1; Polr2c; Polr2i; Nelfb; Polr2e; Polr2j","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE",0.300211416490486,0.385053773324754,0.112378519110475,0.339945515061339,1.11601350730955,17,"reactome","Stxbp1; Rab3a; Unc13b; Ppfia4; Slc5a7; Slc18a3","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",0.00202385932202621,0.00711205736674415,0.431707695803346,0.477570561067737,1.86070727271807,32,"reactome","Arrb1; Numb; Dll4; Dtx1; Psen2; Aph1c; Aph1a; Psenen; Dll1; Ubc; Jag1; Dtx4; Ubb; Dlk1; Uba52; Jag2; Neurl1b; Aph1b; Arrb2; Mib2; Ncstn; Notch1; Psen1; Neurl1a; Dtx2","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3",0.433566433566434,0.512511643713373,0.0795564677235957,-0.23222799824292,-1.00957226180039,60,"reactome","Kdm4c; Kdm1a; H2bc21; H3f3b; Klk1b22; Klk1b1; H3f3a; Klk1b8; Klk1b9; Klk1b4; Klk1b5; H2bc18; H2bc3; Klk1b11; H2aj; Klk1b24; H2az2; H2ac13; Klk1b16; Ncoa2; Pkn1; Klk1b3; H4c16; H2ax; H2ac7; H2ac23; H2ac18; H2ac20; H2ac4; H3c4; H4c14; H4c1; H2bc14; H4c11; H3c8; H3c15; H3c10; H4c2; H2bc8; H4c17; H3c1; H3c11; Klk1; H3c2; H4c6; H4c18; H2bc7; H3c3; H4c8; H2bc6; H4c3; H3c7; H4c12; H2ac19; H4c4; H2ac10","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",0.0833333333333333,0.147577672459189,0.227987202850442,0.388937555993049,1.36909159684352,23,"reactome","Irak2; Nod1; Mapkapk2; Map2k3; Irak1; Nod2; Ubc; Mapk14; Mapkapk3; Ubb; Ube2v1; Uba52","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS",0.000416804109509398,0.00189933905187006,0.49849310876659,0.577710971816351,2.05161986860974,24,"reactome","Tubb1; Prkag3; Tubb6; Prkab1; Tubb4b; Prkag1; Tuba4a; Tuba8; Camkk2; Tuba1c; Tuba1a; Mapt; Tuba1b; Tubb4a; Tubb2a; Prkag2; Prkaa2","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",0.0901360544217687,0.156655701233402,0.193813302725311,-0.273010722353462,-1.2985544585176,105,"reactome","Egr2; Suz12; Ncor1; Cnot6; Eed; Rbbp5; Kdm6a; Kmt2c; Yy1; Rbbp4; H2bc21; Pias2; Ncoa6; H3f3b; Crebbp; Ep300; Ash2l; Ezh2; Polr2k; Ctcf; Pax6","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
"REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS",0.614583333333333,0.674147843448558,0.0617054053637522,-0.206215578200507,-0.911224560922069,64,"reactome","Anapc4; Ube2d1; Ube2e1; Anapc1; Psmc6; Cdc27; Mad2l1; Psmd14; Anapc10; Cdc16; Ccna2; Cdc26; Psmd6; Psma3; Psma6; Ccnb1; Cdk1; Rps27a","thymus","RR-6","GLDS-244","Stat_(Space Flight & ~30 day & On Earth & Upon euthanasia)v(Ground Control & ~30 day & On Earth & Upon euthanasia)",1,"flight_positive"
