gene,module_color,kME_assigned,kMEblack,kMEblue,kMEbrown,kMEcyan,kMEgreenyellow,kMEmagenta,kMEmidnightblue,kMEpurple,kMEsalmon,kMEturquoise,kMEyellow
Epn3,blue,0.719985266749052,-0.1926910988303161,0.719985266749052,0.31413240803716613,0.41377142681807433,0.06512121113470624,-0.22460882164181314,-0.4030918082380571,0.07882422859393046,0.5996005814367512,0.34394001989789225,-0.2805025378548736
ENSMUSG00000073628,magenta,0.3530286038750396,-0.1801295359018529,0.02069966538026106,0.03655723036077433,0.15343209797545285,-0.2716883783094748,0.3530286038750396,-0.025397924054003443,0.4680586078908494,-0.021781411269189553,0.19852750579894826,-0.3000160960223377
Asb5,turquoise,0.5657527498142051,-0.4116017044128009,0.6149452274360931,-0.2043132424781895,0.8034073216746991,-0.2332180430583946,0.2870187698018241,0.07320780597468107,0.3553690944269734,0.6404716355143091,0.5657527498142051,-0.44133014442877055
Rpl36-ps12,brown,0.6527060393486044,0.04127126795730206,0.12009568761267013,0.6527060393486044,0.0037706011227822164,0.049733619929326005,-0.19341818212018166,-0.6812077140869832,-0.07403931164480565,0.06987985841590727,0.07948184059555856,-0.10213143963593624
Trim55,turquoise,0.78994293156551,-0.47036271006575325,0.6477237516131474,-0.12928492004718653,0.5732430460436535,-0.3113339481173442,0.1557802538426015,-0.04093166631722218,0.4126095007912713,0.38530064422182153,0.78994293156551,-0.53501506504533
Ccl1,grey,,-0.1874068408230331,0.1409469962342599,0.008532106979555872,0.054877468636292524,0.025980529058490853,0.056882501529080885,0.02184170838375411,0.35177499238668164,0.03230125234298261,0.17362871578487934,-0.26245594742172207
Gnaz,turquoise,0.5944879534892115,-0.3750512957182026,0.4965350755415923,0.16859956044050106,0.28232177864785774,-0.31140215296029633,0.20652173342201546,-0.2441811055879722,0.5918474863861902,0.20668810957575132,0.5944879534892115,-0.6368938565216686
Fbxo2,turquoise,0.5030273123684731,-0.10589769370295594,0.5214067078095374,0.5027731080178168,0.22268739458180875,-0.15921124051081237,-0.05070006463016708,-0.4890566109980397,0.24961531097926057,0.2139830193486876,0.5030273123684731,-0.5323412758144338
Nrg4,turquoise,0.8199827742306244,-0.6438401598932076,0.4200427888451683,-0.21038254077064403,0.23316747498174956,-0.37571744460242407,0.1750829388179533,0.0011743012863520408,0.4630155401857326,0.09988837986306316,0.8199827742306244,-0.5939963347279624
Car14,turquoise,0.7607211092778,-0.588277463385012,0.5464469594949956,-0.20266629413349405,0.424214423810465,-0.4135435359383675,0.2155667193214467,0.022790852888716233,0.3444568177791083,0.21146487781679266,0.7607211092778,-0.5423753072458916
Cdh6,blue,0.6896083781610538,-0.5312274280762858,0.6896083781610538,-0.23704511013805793,0.3558898152835121,-0.20529732536013207,0.09834678040043106,0.0827508384782059,0.4685092594768067,0.3113308750176065,0.6844297823063157,-0.5127504945426373
Tmem151a,turquoise,0.43205325698958796,-0.1710363986133527,0.2452279855432036,0.3339703347804588,0.10469349233488755,-0.3657438478511806,0.26114960504053164,-0.40611153063061284,0.25274284013962633,-0.036796711848724996,0.43205325698958796,-0.4750603417644753
Krt19,blue,0.7364855445610585,-0.4312344379648057,0.7364855445610585,0.3213656133434656,0.35059194749490197,-0.25160724225769227,0.04521553265084935,-0.4649460426768071,0.35756651916862997,0.3094682473929547,0.6520426467672898,-0.6055887319571331
Mup2,magenta,0.6374604113515783,-0.13194672227853363,-0.07544306815807615,-0.2049631492578141,0.3244278067797197,-0.14110356676788885,0.6374604113515783,0.1776880393858904,0.2525263125318509,0.022786315106010705,0.08687406729844852,-0.15163750836565637
Sfrp2,turquoise,0.7161308892305077,-0.5212249978515057,0.5290111203094726,0.05227856314235939,0.29307506628433855,-0.28206359982498747,0.24625188979016535,-0.1937809925981481,0.42463191043295456,0.15739549038064712,0.7161308892305077,-0.630687126579283
Spink1,greenyellow,0.6233655625194389,0.27149894748874503,-0.21217745844780528,0.12512606750096208,-0.11817950613193343,0.6233655625194389,-0.26898783707438856,-0.006197640154682362,-0.24035860673493392,0.14079911612778773,-0.3628820947653653,0.44066445151343625
Igkv4-58,grey,,-0.07585081502622786,-0.1073910399759708,0.21293980212701316,-0.0897890273030658,-0.2156767863917111,0.10647780000282114,-0.20482954186007366,0.3778535001973269,-0.1338753218831796,0.0061754762602024265,-0.18713536441125603
Lurap1,turquoise,0.6894682694363983,-0.5296086303084775,0.4734376636810986,-0.1950346099275479,0.29305383941551083,-0.2902831826383263,0.1955329547070069,0.048506146146600614,0.47158852712623767,0.2200304016134832,0.6894682694363983,-0.5094951241556283
Coch,purple,0.7028854556928995,-0.5541717561649926,0.502024122413136,-0.324722448033233,0.24231298240119384,-0.14162310106173154,0.0697545116582079,0.18438738060767942,0.7028854556928995,0.3206719041970518,0.5336397694497944,-0.5381478933098377
ENSMUSG00000120296,yellow,0.7685001894899514,0.423014645818257,-0.5102674438964526,-0.007885210688095357,-0.27238704219677645,0.4538205193314418,-0.2863962892324903,0.10018419261516238,-0.5362040506429996,-0.18513544285071198,-0.5831641965515235,0.7685001894899514
Fam25a,salmon,0.8402678479200648,-0.19652911204507412,0.49004730913274597,0.1862498902426815,0.7225996274311353,-0.02406177450362858,0.1367169746879192,-0.2746773476875633,0.29197846166723607,0.8402678479200648,0.3112854058250587,-0.2911388844783549
ENSMUSG00000082926,turquoise,0.23437382524476844,-0.22764855431888967,0.27488419435305933,0.0469053996885051,0.17335953370377988,-0.11213475023644608,0.10557244527152726,-0.09112341776073958,0.107604181582872,0.11781850291960984,0.23437382524476844,-0.38734921573031006
Car3,turquoise,0.8248218455612063,-0.6210822860428816,0.4349226883060898,-0.16985952242793176,0.29863199437302923,-0.4344594702414902,0.260229980811448,-0.03168673989928942,0.4470496187882539,0.0922354344566853,0.8248218455612063,-0.6154168287831676
Ophn1,turquoise,0.6901520317533588,-0.5409960303734934,0.41907339291581164,-0.22336516562768477,0.23693692964798432,-0.3405362806541277,0.22820600956357637,0.06608583601798139,0.4445893489898733,0.13406361268847683,0.6901520317533588,-0.5160024037026315
ENSMUSG00000096780,midnightblue,0.49413374832801005,-0.10717266216119398,-0.003778810653186496,-0.4831175025693281,0.091480124650943,0.013632273875700138,0.17087393654554392,0.49413374832801005,0.06101122458359055,0.015520239836049228,0.011920092991290692,0.049152923226666215
Lrat,turquoise,0.6745889235698641,-0.6193439287262449,0.5985278544795156,-0.3720871916925719,0.4856868005946748,-0.32918435379676203,0.42895583215574856,0.25249432474549816,0.7766165118689032,0.3320586703429433,0.6745889235698641,-0.6755077760327431
Cyp3a41b,magenta,0.802246379648157,-0.12778788651907336,-0.14814799921284227,-0.18194796397503743,0.18265648643311883,-0.22162152735261073,0.802246379648157,0.16202603231028742,0.15735991022338808,-0.19044891186405585,0.18638536830223762,-0.16360963837182688
Elovl2,magenta,0.9511867624501098,-0.2459607285782151,-0.036981860310997386,-0.31261916417996016,0.32187366003218243,-0.4473825230188584,0.9511867624501098,0.23267377123705882,0.2860584593979481,-0.038110645616975594,0.23987161303676974,-0.2711412827079414
Tnni2,cyan,0.9492410173133358,-0.3261183467631043,0.6031889468477547,0.03336948437965737,0.9492410173133358,-0.1956602106512291,0.3278729415371675,-0.10525441314300968,0.33451027551998586,0.7284752708647539,0.4797849303279012,-0.3988655490002442
ENSMUSG00000105940,turquoise,0.5958806174917517,-0.49118796509991713,0.4488429905458766,-0.43592464344839854,0.2964396450927978,-0.10207639904930209,0.15665918526129174,0.32173669381704323,0.39371953326157283,0.30103293670104453,0.5958806174917517,-0.3817021557216106
ENSMUSG00000109129,brown,0.3930682673966272,0.23461217323574207,0.007115943521542086,0.3930682673966272,-0.0581431352092578,0.05192428781248527,-0.030320964619639904,-0.3067555664693117,-0.06196426324073285,-0.04192372390438663,0.041683890130554895,-0.045564129775673326
Lsamp,blue,0.5381133014538356,-0.37285621513393874,0.5381133014538356,-0.13114396684003546,0.2352044335917401,0.08183056159219215,-0.06874032113083274,-0.011868708872507313,0.2755803628184453,0.34579211364737406,0.4415984599990025,-0.3075004839506953
Slc4a3,turquoise,0.6151188512756911,-0.29910041747623534,0.49184187983218425,0.3533172816619535,0.2149579709565643,-0.306914767932822,0.035376562671966594,-0.49457068761353723,0.24067227053179369,0.1393868076962247,0.6151188512756911,-0.5311061457300094
Apoa5,magenta,0.9156576746015945,-0.19487443313829694,-0.05795207241175264,-0.05814497332593782,0.31894728234600284,-0.5494701609607398,0.9156576746015945,-0.03325951127047175,0.21074677477379772,-0.06780633051600259,0.21795632134721607,-0.31132273274916744
Pde1a,turquoise,0.8295373072381734,-0.6420446243364271,0.49129820903135135,-0.2552790394915335,0.2618490035048704,-0.37626843674480537,0.23257872335148144,0.07188771479198375,0.5305825786837939,0.13154009920865617,0.8295373072381734,-0.6315233364124703
Glb1l2,turquoise,0.6604325433692917,-0.5247855315221449,0.35010103077556576,-0.15172510227568406,0.16545580238481086,-0.3713681086957716,0.28554237049098624,-0.04729534752789663,0.43209846601041524,0.01809007397204376,0.6604325433692917,-0.5446111999713674
Lbp,turquoise,0.6659606524418391,-0.4883104631366713,0.4740312898881115,-0.06483962172691429,0.24542247991353344,-0.3908919438699477,0.40082654295008024,-0.08131514417828756,0.5092967214726656,0.08648914355600068,0.6659606524418391,-0.6337101146028489
Galnt16,turquoise,0.7518489389264168,-0.4663544924014092,0.6389101003967977,0.11313500945322076,0.3283328161670997,-0.44311007988951256,0.2430022741252496,-0.2540025511879532,0.5700976944539962,0.2278238761144587,0.7518489389264168,-0.6992929522079722
Acsm1,blue,0.7180737300566225,-0.49112316565511993,0.7180737300566225,-0.061832883112365705,0.56177226593752,-0.4507188735588388,0.5728457912374234,-0.03814101882768864,0.44066439876428454,0.3243095220840647,0.6579540649209505,-0.6450287340482448
Serinc2,blue,0.7267489226301309,-0.31012184920485386,0.7267489226301309,0.3150025215204151,0.5419933494142914,0.007293582292541045,0.05759829170505839,-0.4083233019904315,0.2654829122584776,0.5188234110806015,0.47766906254614994,-0.42856234801140625
Adipoq,turquoise,0.8346967693307925,-0.6339105240297036,0.43171784880672,-0.11728257509087446,0.2283441870017954,-0.4231291867549059,0.2383316691004538,-0.08073283603798521,0.47866711445703336,0.05679251392187026,0.8346967693307925,-0.6584527013420233
Utf1,grey,,0.26194237501589795,0.004218374937402343,0.22593107941903923,-0.06286178955312743,0.31078622981276693,-0.212338295932283,-0.1264672743685164,0.062036612493759,0.15651551583966447,-0.13726528040225616,0.07277624955737866
Slc18b1,turquoise,0.6777574447770138,-0.503355425882063,0.3949790648487277,-0.15290001074618934,0.25518744088031564,-0.40175835331654325,0.29832970783485585,-0.02357678201295937,0.4357586066408458,0.08071027731075768,0.6777574447770138,-0.5619328884061409
Slco1b2,magenta,0.9348242725504637,-0.22173480855305633,-0.13158811720505983,-0.3825089902028068,0.28842030510264804,-0.48943668808219454,0.9348242725504637,0.289193564088844,0.20878787047531108,-0.09995746171350767,0.1731740806666296,-0.2087790438323185
Cyp3a41a,magenta,0.928453678236884,-0.20611727696292756,-0.11002663470464986,-0.3368701541565351,0.357672483859409,-0.4608344374540302,0.928453678236884,0.2472816687301127,0.2222145048818366,-0.062375719842718766,0.19027065640123716,-0.1986074156571096
Tmem37,turquoise,0.7870840052058364,-0.5455987277197049,0.49824490075968775,0.1949218034140497,0.281620290281302,-0.3236204903169475,0.1092773962149438,-0.3174423054640321,0.4211884336433683,0.15046595717332303,0.7870840052058364,-0.6418523810225043
Rpl15-ps6,brown,0.7738924773135392,0.14734289584080176,0.18506188592840284,0.7738924773135392,0.014451187762736482,-0.04245358138956457,-0.16077512659013235,-0.7517472360461338,-0.03029330074965382,-0.021139072750188,0.11872880218414532,-0.184652559889745
Cd22,purple,0.8514446707315516,-0.49051860134669645,0.2746948269984021,-0.14883976651093297,0.2668322626064852,-0.378215102701728,0.31343567302913067,0.041940745367340396,0.8514446707315516,0.15920226297876897,0.49789299778898133,-0.6097113617457603
Pald1,turquoise,0.7180137450747223,-0.5348536033397605,0.4475742131756603,0.06477863550392264,0.2841289671238755,-0.3876762553540805,0.17160282497548704,-0.25429027259423914,0.41403790738935986,0.13674907362521987,0.7180137450747223,-0.5778799169030148
Olfml2b,turquoise,0.763833399210776,-0.49603022873280533,0.6160557512878253,0.08249392829937018,0.34358851521186895,-0.398008814399594,0.2424262254274518,-0.21184330221131395,0.46067046629236974,0.1841190867938799,0.763833399210776,-0.6928290935072263
Tpm1,turquoise,0.8360536263431682,-0.5525117266093869,0.7189050665365245,-0.13066348659248853,0.656929120906849,-0.3760667667279734,0.19734332864884552,-0.03457991833213046,0.38176280398579104,0.45593194799461056,0.8360536263431682,-0.6039997140736104
Gm8494,brown,0.687064197788068,0.2732699054106319,-0.025422375941981934,0.687064197788068,0.02534679281641821,0.05420977081828942,-0.11069262914168318,-0.657430530966417,-0.14326976039446762,-0.024024676870538664,-0.04200251838969159,-0.021321690017007525
Ptges3l,turquoise,0.6161835185388488,-0.3931357560016202,0.529718821205507,0.04018093292663816,0.4874004183258577,-0.2884962031069011,0.24646249604625803,-0.1423646757675214,0.2927359897965784,0.3456169006312247,0.6161835185388488,-0.4746962352900118
Npr2,turquoise,0.7253153903503451,-0.43798334670366734,0.5287576720600018,0.10070737648110491,0.3358392485317725,-0.42790453457021455,0.2760205688617756,-0.24111941441428572,0.4283519072678914,0.16465516830349833,0.7253153903503451,-0.6197893832309714
Rilp,turquoise,0.7060608737485006,-0.4625604588998068,0.44348852484584617,0.1301927544802599,0.3310404498720041,-0.368285676627037,0.2217247943558253,-0.2469561045490889,0.34845819079879475,0.13541481843765557,0.7060608737485006,-0.5729030477579264
Luzp2,blue,0.4891456181369365,-0.5432761228506786,0.4891456181369365,-0.2888896574339502,0.18829380384262126,0.09824772731706079,-0.1899266305355595,0.10975278072532171,0.15465494415573453,0.29011542754293246,0.3356796351219936,-0.22523810137617928
Lrp1b,greenyellow,0.7077514115953617,0.030569164916048695,-0.07000696135206028,-0.20401974935609518,-0.1032308029577144,0.7077514115953617,-0.3801814052962374,0.2329682271641423,-0.19123147119670378,0.11915849270560719,-0.24098739591846316,0.3919676097659719
Sh2b2,turquoise,0.7671103408640837,-0.4928168061122516,0.4099591345776328,0.1520500078641436,0.22899999173453547,-0.39083366389962954,0.1255156077040385,-0.3054231810237766,0.40043181420975127,0.11486773838327728,0.7671103408640837,-0.5832922555026823
Cps1,magenta,0.9380004356270822,-0.21697956397988635,-0.13277508053460427,-0.2549171466918048,0.3201955714055579,-0.41210740330376705,0.9380004356270822,0.1947189051572022,0.21584450411608552,-0.0704094914807713,0.17965121016702382,-0.20460404746556857
Iapp,greenyellow,0.7316603848807175,0.21118090479555404,-0.10028269380577128,0.05154430354197084,-0.24402627794178516,0.7316603848807175,-0.3448321552326789,0.07103007372386218,-0.1831529388005902,0.002150705911162597,-0.3175831378490728,0.3439262389532249
ENSMUSG00000083626,turquoise,0.4841002033708411,-0.3444636688465089,0.1925747435310965,-0.28868912013557163,0.24968571878281762,-0.2575664091212911,0.17060398825687942,0.2337631384896906,0.32955040825737963,0.0776943360652485,0.4841002033708411,-0.37051233547667656
Adamts5,turquoise,0.7303132245818907,-0.5338538399633088,0.40277308022929525,-0.22687123926488223,0.28656654946399096,-0.5242961643352729,0.544384335293087,0.04844458719669802,0.5604700495334682,0.048696767485901724,0.7303132245818907,-0.6519614343192974
Fam124a,turquoise,0.8171386491140064,-0.5982600132677084,0.6239497179804073,-0.07657412127563444,0.37943545282281044,-0.3677989462251016,0.3009738350538587,-0.10917176408776988,0.5608306836184308,0.23777736283974407,0.8171386491140064,-0.7285160357002076
Akr1c6,magenta,0.9464552779043064,-0.21135463572558466,-0.07510122420128,-0.28111253134704484,0.3210503262385117,-0.4845296467924361,0.9464552779043064,0.20144415291286527,0.2694661692222647,-0.06404530030777277,0.20895262119368344,-0.2631354875212816
Bche,turquoise,0.7817892753805796,-0.6486885331177686,0.4719274300487255,-0.34416544699319346,0.2811702523893469,-0.4825424985226507,0.37310149049821617,0.12420391964127526,0.54810980653232,0.09326062662466415,0.7817892753805796,-0.6377056561153389
5430431A17Rik,blue,0.584637009134039,-0.27476864355841046,0.584637009134039,-0.08364826311867264,0.49841630126311776,-0.09295652696712818,-0.004661793326499787,-0.024320625000805455,0.08339872407974223,0.46007998582803145,0.4259221682644581,-0.22074696535761695
ENSMUSG00000106102,grey,,0.0860954394077136,0.0751957930258211,0.10781740745776963,0.1661557629610423,0.05048521246728998,-0.11841759655111632,-0.0861307161295667,-0.15735588898175837,0.039608880305094865,-0.033956147597203085,0.0988614400108243
Tmem79,turquoise,0.7594125725043912,-0.4900090295454029,0.4586655047592549,0.11587491427051354,0.3195190267781031,-0.49623528073890527,0.28776069212658206,-0.3135654090409244,0.47101858039027017,0.1817310091823338,0.7594125725043912,-0.6035215881887758
H4c14,brown,0.9228390203864447,0.5854007007899913,-0.13676796902954372,0.9228390203864447,-0.15727942508780401,0.2314522383994644,-0.3274052378347161,-0.7247658883568212,-0.3433299185893114,-0.07020699941250942,-0.2760582284333494,0.19092746960892426
Mustn1,turquoise,0.82807169990846,-0.5304079367592615,0.680553973871953,0.055982418017853794,0.5016262550441434,-0.38332748438564623,0.21789287499778656,-0.18690652556819085,0.5274337061465346,0.3401580110335998,0.82807169990846,-0.6803572612997946
ENSMUSG00000102166,greenyellow,0.7080436490298292,0.37252518885148117,-0.2727913966005072,-0.03351076284587713,-0.22079343188377784,0.7080436490298292,-0.3464223591853636,0.14117085829687756,-0.2654904429194901,-0.04744353539282421,-0.4610789034585443,0.4948552289240171
Vegfd,turquoise,0.7591107606477225,-0.5537718127995005,0.6194660765060594,-0.13502505863054293,0.4472728836028836,-0.4280146263732811,0.3583943679649578,-0.016010438532622868,0.5454191963289856,0.2930329194632665,0.7591107606477225,-0.6687893753924626
Igkv1-135,grey,,-0.25923197269190484,0.047436021937664365,-0.2150266937148716,0.05921909249669097,-0.11356705391960413,0.20895805456036215,0.2249117375286937,0.5480738143847851,-0.024918075009724074,0.16199231986376095,-0.34025159805222216
Snca,turquoise,0.7538657698470634,-0.5001005761727874,0.5455992537635306,-0.07270901552283755,0.3327088340791708,-0.2807321557748335,0.33622528967203213,-0.036115195539374166,0.46709051842347027,0.1626522739307607,0.7538657698470634,-0.6723485668975846
Mup11,turquoise,0.5161920395126527,-0.46092707859766724,0.4387611213847597,-0.17457958529548592,0.4361615800674461,-0.2555258022771517,0.4493199780995068,0.0734561890035816,0.4206860132659533,0.26694647984540326,0.5161920395126527,-0.5130204209770101
Rps8-ps4,grey,,0.1537565537070391,-0.13975780175238017,0.14122024150282528,-0.08831885711593356,0.046634225720966434,-0.10500774645134203,-0.011741108454931239,0.04918665655659842,-0.06489403723378236,-0.1878894899556926,0.047354698105344324
Col5a3,turquoise,0.5165485609025462,-0.17701105581090562,0.2514661139213744,0.2929799687074209,0.1891314637149579,-0.5352273991338427,0.5381816475085649,-0.38379767897580985,0.35065278134878425,-0.0656794900884057,0.5165485609025462,-0.5393112149782427
Wfdc21,magenta,0.6450147490179856,-0.3338988668377853,-0.010511709793481547,-0.21778471592252124,0.18825747544229615,-0.34177520512767845,0.6450147490179856,0.16801392962632553,0.24871921281646253,-0.08827785524828828,0.21906096710474968,-0.3488889651520015
Tgfa,turquoise,0.7452289724507984,-0.7048558902771535,0.6591597829896716,-0.15231787714781295,0.46306589765292794,-0.2839668158123021,0.2784551455591432,-0.04557054875887909,0.6389188473144127,0.39780661926704713,0.7452289724507984,-0.6930236803931531
Zdhhc2,turquoise,0.4977678049344388,-0.42061189597170046,0.3643415338682691,-0.30435085016073404,0.19857195069747965,-0.32316504616329056,0.19756689686162188,0.18183686538546037,0.4586531722308857,0.14490908812166475,0.4977678049344388,-0.4339634315495373
Slc22a18,turquoise,0.49224490024180817,-0.36496922571527357,0.4692272154589193,0.31398392538378095,0.2810465516227343,-0.24945515394966702,0.29132400599691727,-0.3954808353592336,0.33568058358482156,0.20354332812974957,0.49224490024180817,-0.5457648998157151
Aldob,magenta,0.925290210572417,-0.25909718150156014,0.004332642867941561,-0.20672367171624842,0.3742662897837892,-0.3786485856656166,0.925290210572417,0.13571948185036087,0.288312693266431,-0.006574195152679867,0.31212382229733954,-0.3041816254958521
Rpl21-ps15,grey,,0.03818095937224534,0.032370716035100305,-0.002964755743187197,0.08424012029919999,-0.1905622445711851,0.14959414953646497,0.07923025929908628,0.06131984125121154,-0.028324848492904134,-0.03169802514232229,-0.030717487207044127
Igkv4-86,turquoise,0.36920225766710846,-0.33096670842045783,0.29519067520797826,0.06546974935832116,0.23120178508619293,-0.19575469597206355,0.10833180431814231,-0.12354476382435141,0.5767419305534258,0.15875265462557395,0.36920225766710846,-0.4955007487129984
Dpp10,grey,,-0.23578990961984617,0.11932815725479896,-0.30760221063981225,0.09102115379466913,0.22865705307082249,0.05750788881916269,0.3072086599507996,0.5024840540775929,0.18871508630573625,0.08022383287526555,-0.15003794572251364
ENSMUSG00000121179,turquoise,0.6264370282840512,-0.32917480951722855,0.3451808680803782,-0.26105229911399747,0.260140816686403,-0.4891977048372581,0.40549715825923865,0.10413593424510263,0.4665973554859474,0.06515089597822128,0.6264370282840512,-0.49900550821642786
Siglec1,turquoise,0.6021008136855781,-0.44502075718740497,0.4305483874956588,0.12248443669278623,0.2451140011561279,-0.3806272642430015,0.1904579790651481,-0.26664944463981893,0.6940046522069754,0.20423340409846946,0.6021008136855781,-0.6396195354700668
Myot,cyan,0.9349977595391454,-0.4265113489753959,0.5592694012132409,-0.21459791197353,0.9349977595391454,-0.1948187154030825,0.3702286133797914,0.10410258772640656,0.3712035705496746,0.6805292825207598,0.5499786114387933,-0.3863098401318353
ENSMUSG00000099519,grey,,0.1789090371725657,0.033661671601162804,0.30968318336822975,-0.04039898223146263,0.013135160317547813,-0.11813160879467761,-0.2665881782270406,-0.0827181275704807,-0.03366434650079211,-0.03269742288936344,0.04398981408339803
Krtdap,salmon,0.9465786334968082,-0.18798044559895083,0.45126771981951386,-0.04224171709266017,0.6746303483086632,0.22785667605227317,-0.008431631774817195,-0.022869277332553894,0.1872248661545366,0.9465786334968082,0.16312241920316614,-0.08819059130566768
Gm8797,grey,,0.06497009461367248,0.13242803578923804,0.30460757560921675,0.1392522991597885,-0.1158185741595093,0.07219041791441272,-0.2704962145698578,0.19207814616193747,0.14960273360250262,0.07519953852845261,-0.1926732679082532
Tmem88,turquoise,0.6296930970380481,-0.35958997174497526,0.3743115248863162,0.10765006661661673,0.16952279491792474,-0.47783679570523074,0.24286585259146684,-0.20743302980848707,0.41178113706175645,0.04362850950774105,0.6296930970380481,-0.5523204952432201
Msr1,turquoise,0.4305816044595979,-0.5412084412611237,0.31403972247637585,-0.20475407401056464,0.20683957251385549,-0.11453231457485641,0.24408236546441067,0.08603927192361188,0.6332827757290413,0.16012399038624048,0.4305816044595979,-0.5208803080564611
D930028M14Rik,turquoise,0.15944697307802605,-0.13475390931745165,0.23627988138689207,0.2934280900962124,0.1490307243158008,-0.0006617100294823749,-0.07990092853692186,-0.2642728449222605,0.3766680299929972,0.15815086073197673,0.15944697307802605,-0.3003627318541629
Madcam1,purple,0.6673318961420146,-0.2615450167017213,0.26456461375562346,0.009422208810251185,0.23637630247400224,-0.12394274810245487,0.044681700994282286,-0.02736093613761389,0.6673318961420146,0.2960693580030402,0.2613243512488476,-0.36230250008806686
Tekt4,blue,0.8870535512801145,-0.45355196443105333,0.8870535512801145,0.17206015493000545,0.3637924301666581,-0.22618897270669533,-0.0690074096517756,-0.31561623006836675,0.2932905932367894,0.45328392721274013,0.6926217285761884,-0.5777722292043855
ENSMUSG00000105453,yellow,0.8537226724007151,0.5972395219464648,-0.47561787529649774,0.12763323062809823,-0.2429573098259212,0.4927706484191513,-0.31132560693939243,-0.007775575476646878,-0.6009392674114944,-0.09978670039612456,-0.6215584149707248,0.8537226724007151
Pomc,brown,0.422067478354807,0.24796592771608136,-0.03683975149586303,0.422067478354807,-0.1366337812647833,0.191633941939273,-0.21791190306636746,-0.2814356094319061,-0.06836111151605614,-0.032692802055068325,-0.021242542392066036,0.05722855113652207
Gm9926,greenyellow,0.7476505181226206,0.34101256541054425,-0.1731562179966915,0.07964916587964636,-0.1524394695381322,0.7476505181226206,-0.31911479374370366,-0.01680083144477681,-0.12580273487942098,0.021427477900303984,-0.3322090730786468,0.45342597915119864
ENSMUSG00000098340,yellow,0.49368181033410535,0.41535588221514413,-0.3598666323829188,0.0019108879028321443,-0.15931460363902866,0.019993156654242245,-0.09134936091294528,0.054741253582427735,-0.41596107838684576,-0.14324639159785815,-0.3898928642089621,0.49368181033410535
Abra,turquoise,0.8104503657692805,-0.48396507581114184,0.7226511389662957,-0.09458565172713425,0.7406046606591221,-0.35284462078694295,0.22832879853144092,-0.08509163412601144,0.4402465230621254,0.5307827376351641,0.8104503657692805,-0.5849716485412795
Bmp6,turquoise,0.7934351978652382,-0.5202705718355699,0.5381743921891712,-0.02726326244311048,0.342518413086927,-0.4871140883213096,0.2673356182854222,-0.13373433124559955,0.5040083193391615,0.13970171119476957,0.7934351978652382,-0.641577777383498
ENSMUSG00000120881,blue,0.6201118892247939,-0.39689093199901504,0.6201118892247939,-0.34349899553877056,0.3262628733218684,-0.03178574605047683,0.0059753284022703145,0.2314133186392937,0.2807712549055862,0.42040870310273853,0.4732964919389403,-0.34933995559441644
Kifc1,black,0.8267653021307623,0.8267653021307623,-0.3529821227760904,0.49193100984238397,-0.2448815715685068,0.1692382317405177,-0.19271925337678256,-0.2418744744500948,-0.43792246152132425,-0.17382315608048707,-0.43511543270296055,0.437888421859753
Ptgds,turquoise,0.7088623192928754,-0.4820199242535397,0.4818270762247779,0.051108918125890634,0.27180553082962,-0.20709631514274696,0.21163625218108484,-0.207803684012568,0.4869719609108459,0.2031511806213432,0.7088623192928754,-0.5845645401868335
ENSMUSG00000120158,cyan,0.9234524745802317,-0.1944982714471465,0.4543991383301185,-0.08349583131994863,0.9234524745802317,-0.09839626739324782,0.26864105469528293,0.03822295233314559,0.2127339947371812,0.7956044207294116,0.3246664484592715,-0.19144652522291392
Lgals12,turquoise,0.7643077401429766,-0.5508072828653175,0.38417965355054146,-0.19921263719861268,0.18710520350975743,-0.40404545294175026,0.23625542799186464,0.03190591201336182,0.4621296410743859,0.0710492851129395,0.7643077401429766,-0.5940854140071649
Cimap1c,turquoise,0.7977364160388762,-0.5717633779799738,0.3915505303172742,-0.178577248663353,0.3079910313009407,-0.4972530891904581,0.4392714780804113,-0.0368667560179257,0.5283515098837759,0.10937338460171622,0.7977364160388762,-0.6172943239692436
Ccdc85a,turquoise,0.6889501099761397,-0.39590330310115635,0.4183196392671462,-0.2075077421949552,0.2902808843740917,-0.4219275047196483,0.27793009262231544,0.08354614500173496,0.4237549455591944,0.12657171044351018,0.6889501099761397,-0.5318013594725075
3425401B19Rik,turquoise,0.7636483001685508,-0.45049127265618466,0.6509640027031888,-0.11715484450085147,0.7772448128943203,-0.34167707049664137,0.35443386674800487,-0.04083866730887662,0.47110819164325723,0.5029326508911413,0.7636483001685508,-0.5521899632913433
Hectd2os,turquoise,0.7544014138210251,-0.5402235861550172,0.41905587673041067,-0.2807217121742766,0.4471494866985441,-0.529610299132911,0.608359365358387,0.0779163418603314,0.5336685526726126,0.14435086668506458,0.7544014138210251,-0.6235506421397914
4930579C12Rik,grey,,-0.04791974108189195,-0.0600847678107981,-0.3519930251824227,0.018403927589714247,0.2285496302413408,0.11456402942708016,0.4369472142466553,0.19748996479737194,0.04307304737355316,-0.04113465469918943,0.10264640765126716
Spata33,turquoise,0.6678770992847585,-0.408860795435689,0.6017765236584955,0.09773505313789624,0.333116335878573,-0.253027402708868,0.08245844520447698,-0.22721884231505848,0.2885958941646745,0.2654957531808326,0.6678770992847585,-0.5554433456743905
