"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6T_TMS_GC_LAR_Rep1_G2",-0.454150533470102,-0.376155239074087,-0.440089941770997,-0.510306293986418,-0.496318169585526,-0.381095825343127,-0.267761052740062,-0.459622817876189,-0.390405893183767,-0.402094577023288,-0.358853649980183,-0.482102846485082,-0.350012944823617,-0.639702687201251,-0.407844430900689,-0.482961326271558,-0.289070420755418,-0.518506643984905,0.0154121611331798,-0.547693565916479,-0.26140980256006,-0.48052891660107,-0.474547180325701,-0.385090636269008,-0.473676053763105,-0.239150751601426,-0.477660847309192,-0.643017151632842,-0.525980743339948,-0.621516326184961,-0.470292611198577,-0.594429451845213,-0.481162000877736,-0.285687104799144,-0.328996951897114
"Mmus_C57-6T_TMS_GC_LAR_Rep2_G3",0.577363969706509,0.0779229041198045,0.560906323590639,0.590580248924456,0.351646990593594,0.229721649074649,0.586563529605008,-0.131845539188488,0.566665020558023,0.0366414538005251,0.326787291639737,0.464193460505483,-0.0859846575248585,0.106215485486304,-0.365015277147632,0.0408518967797603,-0.168382981189447,0.170481778147588,0.413851247150536,0.160418664794972,0.121251008250457,-0.238130830610204,0.425182718503463,0.0478113408677642,-0.0141006952708239,0.0304899419619969,0.594576690046846,0.414067918494109,0.491396229881998,0.536793764150091,0.504643594070069,0.465870045187862,0.142375329622248,0.338010553857319,0.0211607923099076
"Mmus_C57-6T_TMS_GC_LAR_Rep3_G4",-0.329916737089982,-0.294292766102157,-0.263914000187357,-0.527540954809298,-0.635859062463221,-0.506318916488246,-0.599029338378803,-0.350074723314392,-0.49969135157509,-0.109376140624244,-0.407030968339296,-0.503269693688939,-0.43268968892006,-0.599145462015233,0.0415238600835543,-0.241869312369419,0.0364311452163917,-0.347479587379399,-0.0517872674598452,-0.644878782280961,-0.193469268329281,0.274377329009666,-0.339702998138407,-0.245419684653242,-0.0659142319854562,-0.0322496637418459,-0.523033948985926,-0.588997802946783,-0.419824633135334,-0.515093914211308,-0.444395361558134,-0.557067566640197,-0.566450180031055,-0.138125573623698,-0.0349229865288586
"Mmus_C57-6T_TMS_GC_LAR_Rep4_G5",-0.526348940831615,-0.589793786319563,-0.581927452387357,-0.544335724430936,-0.263505144488778,-0.378451685739638,-0.562896354703263,0.0483510348010317,-0.568555878610243,0.0965756016999563,0.149890274370859,-0.240736586020332,-0.301766407659916,0.0363149731170717,-0.308810298704684,0.374747477698763,0.52466040240433,0.191196090074461,0.193698060812508,0.498439033519076,0.325563346758392,-0.27209889719729,0.323458638478862,-0.140218886692738,-0.0312971693319095,0.291509531711386,0.148105894758306,0.11213004143425,0.445362846835287,0.320977717410822,0.377650622193789,0.155097580947365,0.206794277312137,-0.0224073552139201,-0.21040313484706
"Mmus_C57-6T_TMS_GC_LAR_Rep5_G6",-0.470787301621851,-0.445563720972602,-0.516656934797311,-0.546529045075828,-0.389760962774711,-0.169310571506344,-0.348062625729013,-0.179489160408544,-0.434364167342388,-0.147932786235149,-0.306866404298773,-0.399317279486531,-0.380542792358028,-0.372718905166706,-0.345003565462337,-0.430214627229062,-0.52930866734733,-0.419237132905346,-0.135176182984005,-0.355884597013557,-0.416670535679646,-0.562630379700512,-0.420670720499694,0.00787184242669606,-0.465503016354247,-0.136319793288564,-0.208223702870828,-0.543515531356452,-0.376108618952006,-0.432518830094013,-0.338722622495115,-0.493239679235264,-0.325705549217219,-0.269663543503525,-0.413241502572278
"Mmus_C57-6T_TMS_GC_LAR_Rep6_G7",-0.59376322557469,-0.577936728230881,-0.645196854629024,-0.685751430913331,-0.514525279312527,-0.527411759270963,-0.621140060273926,-0.355902717588576,-0.655960891984678,0.000370936911139902,-0.350805103875129,-0.607747394719265,-0.478206687134875,-0.331118813884666,-0.318505234302958,0.127015362189735,0.262126924780964,0.0811516569930764,0.277376352094007,0.0447783842481291,0.366106961688761,0.0480227419804008,-0.0489749173687405,-0.254763953586731,0.0186237660903106,-0.00483768714961272,0.0405771907119059,-0.549633026364929,0.02809805980277,-0.579489638900183,-0.0872509675122923,-0.548226933211206,-0.260060043004659,-0.1473532734288,-0.236405136899283
"Mmus_C57-6T_TMS_GC_LAR_Rep8_G9",0.284137060667491,0.193724447658974,0.367345443512598,0.52075770594764,0.346438781537605,0.420750214813995,0.246452942587325,0.359477956913346,0.415498751136298,0.272918671347076,0.232953246608964,0.40981076649234,0.177890797207984,0.266334331686135,-0.177616386651522,0.110752319056986,-0.323602522576487,0.0245771324386003,-0.256941608173947,0.27653557131315,-0.182651619602157,-0.326474548817295,-0.234040060610052,0.00725568443947805,0.067030872144918,-0.164860468955308,0.334006696680524,0.513580401468159,0.141885444233466,0.453929785645005,0.17834889397657,0.446138294065786,0.254453769458868,0.00525001288047369,0.123764528518464
"Mmus_C57-6T_TMS_GC_LAR_Rep9_G10",-0.195044821553445,0.440600522259449,0.0139981225475574,-0.00657232817615691,0.202436619603609,0.18047761159899,-0.275672972963212,0.402837045210714,0.0800306204712119,0.148676439341199,0.0823378927804419,0.151398836827247,0.335101616770899,0.376197965733437,0.230713925357178,0.147200829651316,0.011815469922675,-0.0270933715171122,-0.238602971957536,0.372936530963574,0.00924388347004443,-0.134980153819464,-0.0755207833344024,0.364811887948721,0.040262049830026,-0.16645128082711,-0.0664421529443102,0.350796419896189,0.0155020940155562,0.295660592575737,-0.0149962264136225,0.255247442877579,0.178633537602372,-0.148688110112903,-0.0938164581478657
"Mmus_C57-6T_TMS_FLT_LAR_Rep2_F2",0.57484686336382,0.3351014534722,0.416148203861922,0.622734226923191,0.609346676580709,0.557998212737947,0.415330456680247,0.308097492544707,0.546430072927157,0.208247600564388,0.456554489593613,0.548752776109547,0.299243249744985,0.537353895917027,-0.0349209247612934,0.38996902048386,0.0679833766228106,0.209488004760689,-0.14508678344364,0.558923901698633,0.0725848366868993,0.101668371650398,0.431841878455251,0.0527695397719429,0.521845228862094,0.131552647628742,0.561291259964672,0.62088515417993,0.428435318569914,0.575679601057356,0.491367609366602,0.595155545743887,0.444020315132556,0.284987928703946,0.153959566217796
"Mmus_C57-6T_TMS_FLT_LAR_Rep3_F4",0.480853508046132,0.290869177404346,0.449192922131723,0.585840031233224,0.454238507927611,0.364608608003499,0.459071369896577,0.357942090447385,0.57074408226148,0.279872430772383,0.517819118874994,0.528605472717618,0.359951919899782,0.291169866365453,-0.217050489313154,0.23258901696943,-0.12526789206566,0.231705362070671,-0.00677350566295148,0.482931482624718,0.138252521046254,-0.019375882381577,0.312098678979977,0.122291021625143,0.260322558847834,-0.0865109833419351,0.46549717375047,0.644389816063087,0.441589116081138,0.672064369001005,0.448265547980339,0.653888307295528,0.564107732897988,0.16279771332366,0.186887997390557
"Mmus_C57-6T_TMS_FLT_LAR_Rep4_F5",0.24652653017728,0.0566417402337903,0.273083178447763,0.496438102076265,0.343985853476321,0.351856424575281,0.202919616605815,0.100387190698651,0.390588336206942,-0.213901850711716,0.192369398069328,0.430298383844777,0.221103841935935,0.00289397535987748,-0.113227639748604,-0.301752302028218,-0.498527997567471,-0.255682715319733,-0.287176759114359,0.101444796623302,-0.218182117869222,-0.215390530153971,-0.307609465077919,-0.0629023454571333,-0.412163183553384,-0.279040522783814,0.00641792283716516,0.483989709098281,0.205688338789197,0.51322651440935,0.205108482957057,0.503229110730304,0.336608581208713,-0.333000087176419,0.150215614896028
"Mmus_C57-6T_TMS_FLT_LAR_Rep5_F6",0.0809745407632052,-0.012538790427991,-0.0999620115472735,-0.311610655014187,0.233198649533348,0.240090684859292,-0.0109975804290381,0.340984445204667,0.011574398054561,-0.0620041954436119,-0.150850339017331,0.126224771120459,-0.0412459966206773,0.27466218824778,0.204157767102886,-0.231972626494083,-0.390798279480134,-0.324628435447336,-0.613405002627387,-0.122381216831925,-0.488409545890378,-0.531457337033921,-0.488794665447738,0.324019818701813,-0.251869020784071,-0.387376052068107,-0.50220074973714,-0.14069960050675,-0.406688095908697,-0.188455217433185,-0.395442227335319,-0.187038011629268,-0.302115885028994,-0.393163600947913,-0.151532480622266
"Mmus_C57-6T_TMS_FLT_LAR_Rep6_F7",-0.154947409427318,-0.483653271208517,-0.313209030615205,-0.0362689255635057,-0.332505459779269,-0.281800735536791,-0.24191012266737,-0.164868868951187,0.0863384242127657,0.0517997221703562,-0.213401793011269,-0.266673234162983,-0.332245071793672,-0.203274731199145,-0.330175186614462,-0.381218241303655,-0.285565214756478,-0.45930914650896,-0.0376661874051236,-0.344119073459632,-0.440145168653909,-0.228713105669602,-0.144349779896717,-0.119427836273885,-0.41906777509075,-0.377422529082797,-0.363710970438542,-0.139773945240057,-0.163664041480053,0.00778816199380328,-0.191629736359517,-0.142073666638799,-0.13307049270193,-0.265961241052877,-0.27292217911719
"Mmus_C57-6T_TMS_FLT_LAR_Rep7_F8",0.754268354411969,0.320652622256169,0.643071067807449,0.749376548806641,0.676784710159549,0.527940563745404,0.587113127845657,0.438228895538719,0.657678486804286,0.448417705326327,0.702160031281736,0.621525661975327,0.362494251655824,0.694943821815425,0.419515925822314,0.493557662620716,0.572892029986935,0.621032186473149,0.578820348023952,0.65422595713682,0.394230864792695,0.423989842852525,0.618704722828388,0.474285379044051,0.385965079047317,0.387020781402613,0.689981679997523,0.693188878126746,0.649557665931121,0.708788786291601,0.677777724610918,0.714533969950812,0.603193709611126,0.612398248011372,0.184131721683884
"Mmus_C57-6T_TMS_FLT_LAR_Rep9_F10",-0.574442560946416,-0.231219699634402,-0.591608426512585,-0.682056027332581,-0.496304762340665,-0.303042778692383,-0.580970353363796,-0.195260692889731,-0.609212424916641,-0.35726202347266,-0.560757332021456,-0.54670285822348,-0.060182356010603,-0.428394085741791,0.0965995852498711,0.158828873506213,-0.11596861449656,-0.12462673775439,-0.532436017717546,-0.54826183604578,-0.106940927837659,0.24220356882528,-0.514764958554278,-0.0409414973061514,-0.249574972220223,-0.459449680655375,-0.602693153430282,-0.638292701301219,-0.501671822428493,-0.547941504363297,-0.563521965740432,-0.629979097298452,-0.599835449216218,-0.498686770734763,-0.316912066363581
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep1_B1",0.755167261682586,0.512909176705201,0.808248002748041,0.847980787847505,0.597023691922547,0.505430910348078,0.626549830298347,0.532555132815503,0.791199790392545,0.437956546241965,0.679108717009279,0.657335286840937,0.341610107491373,0.37358484076514,0.317017720444616,0.484160185653584,0.482708217966504,0.646377776494667,0.573401703640544,0.625888173513564,0.614140070593389,0.701223478683861,0.70778409639433,0.312995728501064,0.516767752963381,0.434409037878503,0.726470300548656,0.711477385979927,0.67733352635695,0.754839305406319,0.719599174531256,0.725039623788823,0.630257893970731,0.565309046817423,0.49287834854017
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep2_B2",-0.105469446081894,-0.157407547557314,0.0456084558674714,0.0384213778124976,-0.161623909801175,0.106601088509053,0.25676079167483,-0.380458516749041,0.0331904011915228,-0.253754689162628,0.0720485558385615,0.0896543719633467,-0.041275462892369,-0.0702455125419457,-0.0099027482605766,-0.294803764179919,0.00355965402772418,-0.212908392502937,-0.0645879513367249,0.0689316438680703,-0.271421061106365,-0.378463104727475,-0.0348987438462235,-0.101747392132494,-0.458861919858394,-0.256490048899006,0.39478809646284,0.145133002046161,0.131117565492407,0.178184194846021,0.258600361898446,0.190915489479892,0.0616178331549001,-0.0215067006288177,-0.161301511125279
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep3_B3",0.532055474420847,0.134196233242696,0.502302268356744,0.597252243765991,0.0951030443796763,0.175962198605024,0.448298537664452,0.0339968840001748,0.540827102275082,-0.0338596918334944,0.212308001239611,0.412992715874308,0.183675492100867,-0.102980075821314,-0.182438333595921,-0.180645123174137,-0.162212161043765,-0.0409105263207017,0.180636276408054,-0.0901838953338408,0.0138286994205844,0.339788595256472,0.409516860295347,-0.0781229669209322,0.213098730442411,-0.0472727361203418,0.381755543446087,0.469469218884221,0.169452174712764,0.423750263639807,0.315497515478899,0.464066977102663,0.272163241036627,0.257246361701146,0.27788842265147
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep4_B4",0.052006232956759,-0.527926189197448,-0.368011275979476,-0.390584684290079,-0.0707942291787648,-0.0553369866626335,-0.264100072652007,-0.0227914749732295,-0.241843069610762,0.115722611660798,-0.18875981585966,-0.43323378174574,-0.31149631853724,0.12782925307191,-0.172844300384171,0.0493325060192801,0.194132039109524,0.148130262119301,0.121174765215298,-0.154788578384515,0.203872533268479,0.331711548804139,-0.206103227206114,-0.00973239293369037,0.25581165995382,0.188724989837244,-0.357534047170727,-0.559336802033438,-0.274276701390264,-0.522227255823547,-0.299901026878292,-0.526656083543681,-0.310679687321287,-0.0753543183797214,-0.14795431966282
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep5_B5",-0.509019178068879,-0.601331411307205,-0.517637216726207,-0.633736223140491,-0.602299641183709,-0.593839632186005,-0.600359313555184,-0.27829237240268,-0.593772675017967,-0.127997970665325,-0.398394063487821,-0.542218239456654,-0.396001928425753,-0.258877076759009,0.0496174588097545,0.042248063028374,0.380691979513315,0.21159732520044,0.410677607415648,-0.304899561686626,0.240163200292553,0.218299474152904,-0.224948402021252,-0.248751395497419,0.0905943228934114,0.18087493286398,-0.339057789823511,-0.623509259622486,-0.330160674433679,-0.599260953867398,-0.356156904594185,-0.585334881405245,-0.315658811523382,-0.0789307409783225,-0.102970586297136
"Mmus_C57-6T_TMS_BSL_ISS-T_Rep6_B6",-0.631587580886022,-0.558880483311341,-0.63176574578423,-0.689569055258406,-0.686279109909437,-0.576569738497973,-0.664783747291693,-0.579076129929599,-0.651001884123526,-0.381855010421055,-0.563112965378043,-0.578623090305356,-0.530801344617586,-0.472709905647579,-0.19138217699288,-0.147693371890801,-0.0165783178858236,-0.337906444059906,-0.147787183911476,-0.569392991103438,-0.165764594711317,0.277497416781029,-0.579325521949934,-0.268454447767486,-0.256485566503704,-0.0854433347456404,-0.620276624117236,-0.714836950074427,-0.553689582347096,-0.831688135676772,-0.559789086167882,-0.764032950422395,-0.616163134713273,-0.297602623213823,-0.214964301082542
