"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep1",-0.068216269133501,-0.072315023184782,-0.0449281575649913,-0.265761773017751,-0.201288015183104,-0.329870422634225,-0.0611909602241505,-0.166571487158678,-0.191154634041577,-0.313690010463921,-0.243762436432228,0.174189851274638,0.459678718702878,-0.239280766438982,0.00698539014175403,0.0700702292750465,0.0562773279753981,0.337311399916205,0.127473719797311,-0.44724958289748,-0.0522812833757141,-0.0390184734405965,-0.0861916022267989,-0.317243530786657,-0.192691709795649,-0.11579568125401,-0.187225074620995,-0.11101145749795,-0.267495942860686,0.0741591908039824,0.316667886432309,0.565783810538441,0.505807448488164,-0.264691663902301,0.113395751676544,0.225059029341738,-0.126859637599181,0.193867975726297,0.096236411110672,0.0310351043288454,0.0991746195911109,0.0266159886553669,0.0820900644240101,-0.0341539617606034,-0.209257001056461,0.338629839719703,-0.170208198475258,0.0614818220909627,0.0454450779553333,-0.160157578517596
"Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep2",0.0557752446978395,-0.130563015739281,-0.096603441927028,0.210186154299139,0.142667622716163,0.138009598260649,-0.0929479878848261,0.103650831410611,0.0890988206984667,0.0590368581450859,-0.112194949472185,0.0429710926062311,0.0853798415878721,-0.00357355957939018,0.196395325964999,0.195108122200204,-0.0143913123455596,-0.0663071238768365,0.0838006320168823,0.0578997721657314,0.0643818788608267,0.0907360456722769,0.0144587765670493,-0.102944695129293,-0.232341785387101,-0.256878078643998,-0.164710458770395,0.267077407221641,-0.117096048564443,-0.156994311408404,-0.110703289278195,-0.112204972602227,0.0769517873197525,0.144349382217389,0.360791943044169,0.0219583266569328,0.227532733809201,0.460914754771968,0.138295311878522,-0.175339183571001,-0.229012525754957,0.00063039914685642,-0.086556128779377,0.172619634992784,0.0290429634034038,-0.167419553350713,-0.0404753598014963,0.17883105558554,0.187075990538728,0.145128791898614
"Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep3",-0.083128301653802,-0.180221922174816,-0.0643886939221335,-0.31300447273604,-0.0780413874232738,0.0487666604028024,-0.248177802879568,0.0655132215334988,-0.0520105705362017,-0.111123230104635,-0.150262716548756,0.0701051706697448,0.349124311322167,-0.15625912034601,-0.0204031116976316,0.0622048024790506,0.0794290224373671,0.271798514612781,0.165141461578422,0.0950029923616827,0.0264113710993175,0.00600485549484137,-0.0287088808381775,-0.231425478438226,-0.0958590485818215,-0.20484652935294,-0.259094006572175,-0.0920490180818293,-0.106709680226973,-0.0643789436139091,0.300144879834006,0.286259261212612,0.364804683753847,0.108992099320433,0.182420999928131,0.121362848218249,-0.170653577323896,-0.296899075813426,0.100063799850443,0.240993075724398,-0.0582513182534692,0.000233143818608117,0.0773555746008167,-0.177341309640957,-0.135068907213329,-0.00635643006929831,0.0264712632963105,-0.0156480922757927,-0.146894954877188,-0.085872881477415
"Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep1",-0.0844586461205623,0.123368509204311,0.0304088328199491,0.481847914183877,0.373469577577755,0.259106499433437,0.124495399748309,0.0682866133485438,-0.100144360158072,0.297505397327544,0.212213328290324,-0.36328801559698,-0.58233390082037,0.3993800531513,0.314956999258984,0.208294365346264,-0.225217127232458,-0.531614209299393,0.0440083142465683,0.204098250528881,-0.0157895887447904,0.301914411984885,0.335199980611246,0.324703548124409,0.415477796061229,0.53285777144778,0.415962705744812,0.322502831019311,0.171816409634622,-0.18030506366132,-0.159725651426452,-0.476013309273021,-0.190343324412049,0.351348645843035,0.341575249996304,-0.377916332276504,0.150906307969507,-0.0684378365741301,-0.233496804020349,-0.296600044133149,-0.206125589235288,0.101371550206439,-0.210532299248714,0.341807954354088,0.420828847874577,-0.129372470200446,0.277519324898272,0.0462949831514191,0.0548276988341493,0.0781674669844645
"Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep2",-0.130428786587728,0.0041642631276175,-0.052165561057017,0.261099617113368,0.0344779376054961,0.298005861109365,-0.0175332597898734,-0.0132114938806949,-0.170027538462765,-0.0139047089244206,-0.108789139196252,-0.0107507895651717,0.124305435863208,0.119830656619276,0.0785327614381955,0.130880411538298,-0.0809390143503644,0.0920900903536616,-0.0463768540210345,-0.0455329755379456,-0.223697130864645,0.0691217187078077,0.0112740947256963,0.0877518746998654,0.00879671009949348,0.256630201572144,0.18298646091653,0.10427130315893,0.0194440658962561,-0.0963162233361622,0.0180516728115045,0.332655752058794,0.395437102135206,0.033464461797978,0.228866032382127,0.0617273400150908,0.0572532650650801,0.239951899663711,-0.25921908195767,-0.27506324936122,-0.332204474678427,0.0706280879277236,-0.162299110896826,0.0298923644230881,0.222502850262112,0.0710267362190582,-0.0720383805864367,0.00227670899135957,0.277114990726316,0.00582900524286428
"Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep3",-0.181168978095565,0.0281378808404733,-0.0200383736224682,-0.101155937170103,-0.00543457542921791,0.249791939740869,0.0604718522884046,0.0170290795873296,-0.0675974067349659,0.0215323250688988,-0.0116024188141587,0.0666826531929817,-0.050188278876069,0.0724129555671689,-0.0704134861206904,0.0800957409969356,-0.055129228699409,-0.205984616393951,0.0286526669254421,0.125334642742507,-0.129117826649074,0.000649915023103798,0.191821090533878,-0.0562037177092842,0.120684193616973,0.345673918338264,0.253327151075348,0.132783509327405,-0.0495612706178413,-0.23527316797818,-0.283819245127634,0.0754914847554148,-0.311933537639433,0.0327770857005814,-0.189179897026047,0.133189817416427,0.00410524877843188,0.197208098605452,-0.222605719731151,-0.273845744384995,-0.18914684244704,0.0304865426174853,-0.0914517627879778,-0.0681803510088804,-0.0232419464553709,-0.135375334226151,0.0283230419319019,0.0807437128862663,0.0438921319100395,0.0885661812941716
"Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep1",0.193762039485808,-0.120409819186321,0.0132086502871805,-0.404603651489373,-0.179608643385148,-0.332703911505499,0.0915022725706322,0.217526706466023,0.204444642911423,-0.0476492339300089,-0.135901778827513,0.450813497539376,0.420367877591305,-0.304901159601485,-0.131511734192705,-0.0954730429864998,0.230231860777632,0.293971967411915,0.179956732048778,-0.129457749414234,0.14279178901502,-0.0414384139775076,-0.127166572239494,-0.105433765187489,-0.282926621581089,-0.333336718917867,-0.324557084549043,-0.234906536629107,-0.235766621360842,-0.0815140265944078,0.324593228637602,0.506165226373507,0.212886850479194,-0.24887724955617,-0.518010893656464,0.552217930801423,0.173155427909201,-0.0331049769918609,0.399285275353521,0.26807124149246,0.159720359822026,0.37465986470325,0.226176875659016,-0.19070140388044,-0.313372978483565,0.161082595661488,-0.341510758886745,0.17812527001007,-0.199860832134129,0.166583372978531
"Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep2",-0.032590279509026,-0.25766275940793,-0.193976970113107,-0.47076738346974,-0.138696835115374,-0.16017344408484,-0.0167504823530741,-0.123357998439322,0.0565847363530257,-0.253637081465736,-0.303348416897679,0.328271333412005,0.526141008764513,-0.366148912518137,-0.274420737106926,-0.146982712724907,0.0182499283193283,0.438053914041638,-0.121508955104442,-0.296994306639854,-0.0110448746570154,-0.308310823621506,-0.329914292915422,-0.410365258125125,-0.360257855125855,-0.468637654689773,-0.362556966988708,-0.328837155162505,-0.230882918055181,0.241171606204229,0.0706278131599337,0.420185233486563,0.327725648082873,-0.292776868679698,-0.417297051993878,0.306828924804971,-0.189118786891044,-0.0798591352330737,0.208246417646251,0.160292114441415,0.109858648035755,0.0504927923211613,0.144758480270849,-0.150018952335626,-0.375802176374643,0.12779194441525,-0.293948836281204,-0.102811784215923,-0.180025359180917,-0.118856040207036
"Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep3",-0.211021574080439,-0.235600705112589,-0.0745356151924781,-0.477437485016246,-0.247851940896593,-0.325212536853664,-0.246535821078215,-0.10966336802298,-0.0131404676370522,-0.392571287080404,-0.27496839394398,0.311811235246597,0.521654338891026,-0.407552690339257,-0.32972712798121,-0.289891083625271,-0.142735669046694,0.460225580056543,-0.17172740063951,-0.204550349664914,0.0773875419370944,-0.120188347611571,-0.250604028546365,-0.402505866061732,-0.342574908244439,-0.365809949641005,-0.331246990310046,-0.16659188168266,-0.228268483193898,0.232213405676282,0.147606263795096,0.433997591677593,0.320659778440429,-0.0216046395478807,-0.281392644275283,0.149161939552977,-0.182858931618918,-0.270526596644876,0.281529242835321,0.177484654415642,0.136775435750187,0.0389799861564033,0.195052145294476,-0.198687359223591,-0.30075933580462,0.102712984546651,-0.162313904184299,-0.0342951475439677,-0.147364570094106,-0.356061564390413
"Mmus_C57-6J_TMS_MHU2_FLT_1G_Rep1",-0.00296343987236158,0.341316530225046,-0.0170940521285719,0.473472913878714,0.284638911594431,0.270007472914222,0.268713481974954,0.0424668255713509,-0.0432139360815567,0.400208673862873,0.388900988194954,-0.480019946781041,-0.717528777440073,0.362322658668611,0.149527881005569,0.0275728668324732,-0.117495765909905,-0.585627266838291,-0.0710222029999375,0.134402187474331,0.0822293822875706,0.246709987573918,0.302242650194151,0.428889833211863,0.499914187777891,0.623338528022394,0.546145048869658,0.192201734135196,0.426343285777806,-0.145096751670804,-0.268721648772791,-0.696648644076088,-0.601442849435997,0.197805077895964,0.125578452612222,-0.451856621169922,0.0986406542506291,0.0504613028931716,-0.327925666503615,-0.127529197089902,0.275116777349194,-0.280024174342266,-0.186498452396764,0.248831145221026,0.425038694925223,-0.286909667813004,0.36952319390666,-0.118269333101425,0.158045256669685,-0.000952352092263326
