"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"RR9_TMS_FLT_F1",0.173215426797993,-0.16881236177894,-0.0112299797986493,0.280680405406443,0.0253809267241479,0.145529130179702,0.0142113520109851,0.110954330185248,-0.221555379650419,0.262024910260244,0.125497789163406,-0.239048135141935,-0.425140411727512,0.288908960912053,0.0405900653962199,-0.0217515561539998,-0.0624852392506391,-0.209621511323747,0.0760393583443047,0.0462415467992996,0.168064678128188,0.111002113723137,0.067822700299014,0.0307630312627166,0.0529950480241286,0.0148119074585039,0.00576627713431996,-0.0141197893992414,0.0661965221098978,0.043113644465626,-0.13181177904661,-0.48007581378123,-0.384082232252572,0.0344401703054512,-0.12697894341977,-0.245678130956169,0.0120912570154343,0.00625409776588579,-0.186714940619811,0.101286869525203,0.198969506302994,-0.173341623318689,-0.216070332526761,0.271759187783502,0.154446789644884,-0.110085475024798,0.335337034168246,-0.0226056766559769,-0.117404719412699,-0.0442627580676879
"RR9_TMS_FLT_F6",-0.387933111563759,0.0660738501271843,-0.00930648927100536,-0.195438561578737,-0.0458622774060262,-0.139680835259627,-0.0719818917853749,-0.281144156409719,-0.202829406039125,-0.200110306454396,-0.0157430953734264,0.0161971169393404,-0.238367990291612,-0.208299844898099,-0.0312900787767761,-0.140927289279776,-0.306049422168346,-0.174101051463245,-0.19398193551186,-0.272410986933372,-0.0262420314452936,-0.214783029872806,-0.0402877907119667,0.0886809673302414,-0.0260988060952795,-0.0875150586974031,0.00178691010713677,-0.0608564775725872,-0.100125775580245,-0.0216531246169435,-0.0987604261641322,-0.135724906669341,-0.239671353492512,-0.220465379838607,-0.0418130504529335,-0.3531357197125,-0.0404172171521068,0.3660735498938,-0.231074186191758,0.10302499379435,0.0959252848341393,-0.308108144935046,-0.012492526297145,-0.0767664981787758,-0.0787848515557183,-0.0231309176235004,-0.0906155629060869,-0.158140360533067,0.101744970548355,-0.26490011453757
"RR9_TMS_FLT_F7",0.296579356255922,0.113802126349731,-0.183583798420009,0.255732547470196,0.114551028863643,0.0293832636983931,-0.165041241424853,0.169155247441631,-0.00712661061797067,0.128253192866829,-0.0762192582249445,-0.343073523436033,-0.575763493278112,0.317693405888831,-0.0793135917149207,-0.0535253867040853,0.242451076433877,-0.514591598539864,-0.129275577004023,-0.106034260834975,-0.156933429264948,0.0152170571040959,0.0487540328479724,0.0758020811165136,0.162776459927907,0.364529653218602,0.296001986286933,0.297881308780163,0.217015846830095,-0.244409704285636,-0.314459442972102,-0.494096761399673,-0.327104815135783,0.280156364095643,-0.234710295220321,0.216351244018546,-0.140438017469387,-0.257280161598896,-0.127486812349919,-0.418289250469535,-0.336618055713701,0.0863434455280927,-0.111531892078456,-0.0468752709895004,-0.0174084783816891,-0.262714215053633,0.0546644205149946,-0.126702813582505,-0.33335256364179,0.0933005549103583
"RR9_TMS_FLT_F3",0.637354719600331,-0.35198574112179,-0.144373793914874,0.269345934103895,0.0266998313489578,0.129235099074779,-0.0118314160098225,0.420599263155713,0.0639320265638818,0.191848374953914,0.125203512765534,-0.185110558464282,-0.432352542723438,0.165454292063066,0.103300270536094,0.0862801930332504,0.583585908364635,-0.41551900584974,0.191645667055677,-0.141578962793193,0.096971368817787,0.256680773714672,0.0728655006289053,-0.0975989504753601,-0.0652482538990764,-0.0849193297683331,-0.00641058871639896,0.215927150658681,0.15829769350426,-0.272081533450682,0.0829009394444182,-0.179400552175355,0.0857120059854371,0.408909366706932,0.149302226111444,0.653078476856518,0.101952141395244,-0.213323399016079,0.44849535134724,-0.0313484129741911,0.0139337510555737,0.376629121013665,-0.0797758386953473,0.197409687399227,0.0347266633702938,-0.0902787558859354,0.0994137257338431,-0.00338315629091324,-0.0849705309853982,0.332532333440828
"RR9_TMS_FLT_F5",0.458048280768493,-0.220351073993226,-0.0937299466811869,-0.0608970447550521,0.094221522380991,0.0412505657009454,-0.0959314832953061,0.226583890108812,-0.0308583246058163,0.069890010061895,0.0564473375276675,-0.282660150072968,-0.425935745249293,0.155835605124311,0.101628044622162,0.107687231930666,0.276382146256784,-0.35680410553392,0.0399378177091397,0.141927911267031,0.0865407972840275,0.063693367622089,0.0356850613361847,-0.0137944414254464,0.015677739412238,-0.0619418708967123,-0.130338729015674,0.241179737744041,0.0412128780400002,-0.147606789606999,-0.141760145607353,-0.34299158428069,-0.306286002089885,0.210443154140258,0.190027167581694,0.427310048908766,-0.021195479625345,-0.0230141631917884,0.12340809050729,0.042985136968544,0.0498431717859389,0.0190638767853755,-0.0638747498341536,0.0832921131948022,0.0423692501089322,-0.145378926862228,0.164731169749097,-0.0514734211677564,-0.235451904450075,-0.00826438883382888
"RR9_TMS_FLT_F2",-0.18532646794946,0.0107466126066251,0.143383395818302,0.276936469977866,0.0197338584471095,-0.1069896709003,0.042747456418917,-0.0246061560168927,-0.247581468195656,0.00651620554196525,0.00999267480904675,-0.234394046836777,-0.385289708485081,0.0915519194506558,0.0874488862681925,0.00704213715797108,-0.233104379135751,-0.293161939507646,-0.23612469760993,-0.129852033517705,0.0969547730918596,-0.0614438372779621,0.0934501750711634,0.0505377865745456,-0.0132185355090891,-0.0127721620928237,0.00184667781327102,-0.074035076240993,0.0548632226960551,-0.0174252664727675,-0.235337235109433,-0.475263360162877,-0.458268240758166,-0.0289274136855329,-0.15406433564502,-0.424303927623448,-0.000502517683455717,0.161044205148087,-0.149186258446117,-0.041275291598197,-0.0440904694369547,-0.420271210644744,-0.218042442970731,0.0107895324519347,-0.0644854973135452,-0.0858658552792845,0.156417723956703,0.0654748209968048,-0.00713701743280631,-0.105577665107952
"RR9_TMS_FLT_F8",0.147168765197341,0.029146572788963,-0.0124325949784782,-0.0532709564303022,0.160430420497123,0.136437766339778,0.0137363758465769,0.0713131195966526,-0.160192397196933,0.0609618029547346,0.11443266467097,-0.296768263116198,-0.506231189062179,-0.0144002450158515,-0.0412835117408835,-0.0835959997707692,-0.0539229773545492,-0.420787386686747,-0.116054494570877,0.226187687141542,-0.0647420721538877,-0.0739724336863752,0.0546058605346307,-0.110782175635376,-0.00575787021820073,0.211830109572245,0.0847904968157945,-0.0289053807038544,0.0330095635165041,-0.221701054196247,-0.258145849319821,-0.423015348193503,-0.346714576196865,-0.00780557466612025,-0.285757572866584,0.0671143858251791,0.0355405538934934,0.126998602695335,-0.0931230358387301,-0.212971649194471,-0.0102395793455744,0.160813284820474,-0.238138133861056,0.095901183566282,0.0228479334044163,-0.185056200402346,0.128144736234605,-0.00148491479961557,-0.0597354076138601,0.0730330167076147
"RR9_TMS_FLT_F4",0.396399353917932,0.0647127880100244,0.102307066474459,0.0764505617203763,0.190568102719078,0.367673288312642,0.222081188907849,0.229601774626153,-0.0433082195765503,0.183003454625549,-0.0165380003282909,-0.150851908869878,-0.414325987721062,0.253383322498838,0.187884966355879,0.218201565878643,0.10870341779737,-0.337318563063128,0.060059767029431,-0.0729267726960976,0.0149330630585743,0.310239988527663,0.0968924332895363,0.177738333867603,0.0787455831545734,0.094623092970824,0.0588702282783573,0.131992097640153,0.234832721540487,-0.0456023059299467,0.0827916478783944,-0.300770410403958,-0.289659842753319,0.28589067277812,0.19817671541602,0.340227012272375,0.0226140176223905,0.0660354116571541,0.027786488672938,0.061422464351252,0.0650335105298962,0.183654001650904,0.0778701301281941,0.283558843711696,0.206857266180877,-0.179902849759777,0.271460749430638,0.0625133121412301,-0.0411776526639989,0.215426271574798
"RR9_TMS_FLT_F10",0.410003752690038,-0.00751714876091578,-0.147377506914601,0.387263848254529,-0.101093327673243,0.0466479449591964,0.00917605292878271,0.296748849837236,0.053434950706455,0.0486151963135577,0.0873428430617548,-0.30644971817378,-0.492769723492429,-0.0150811576668046,0.0977962860008882,0.0226904621543131,0.254726530149141,-0.469155433631707,0.00527538463185928,0.149903087130702,-0.0528821175746427,0.0573779697263952,-0.0500392455987289,-0.100196906100566,0.0713613990477934,0.160141701837326,0.0787112973360292,0.138328585305577,0.0450299501597023,-0.143936504022716,-0.104850184971875,-0.33358949462285,-0.0453251103173271,0.0307551283525544,0.0243414103641159,0.359828331345284,0.0219738496444965,0.105980636348935,0.0926237712135414,-0.152244907512398,-0.0282325529393864,0.0939551250156214,-0.120627936196767,0.0631266159213728,0.0158845117788236,-0.111487861714297,0.000376696591164682,0.0765861817442194,-0.210470649612682,0.229627181444145
"RR9_TMS_FLT_F9",-0.572390049586469,0.367699598457401,-0.0376872116983858,0.257174588089118,0.139963818504747,0.053528968050519,0.163737282403745,-0.404199232807922,-0.214768343614352,0.146785865831408,0.179575432361594,0.0150143976633858,-0.434239291603891,0.0836675765699697,0.0567835657041986,0.087431261775814,-0.467422609638521,-0.385465591174022,-0.196057930652864,-0.207429477739967,-0.143285438587977,-0.0902197661038414,-0.00953484192529794,0.286219658790201,0.295726347612278,0.45926644531408,0.354989794597412,0.0482822600976413,0.117801043300007,-0.251255921011884,-0.255936238457859,-0.237355408191661,0.0222047380974602,-0.309560464074814,0.416078575638092,-0.564010447728969,0.212608746671805,0.0866047439259231,-0.334913065661706,-0.208566137237488,-0.0232240347521996,-0.0519081321391463,-0.255957350000374,-0.176610949648439,0.193283889862235,0.0577212895896003,-0.168512852276975,-0.0155391514810345,0.342675800222009,-0.16916386521122
