"","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM","MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM","MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE","MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM","MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM","MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION","MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CLUSTER_BIOSYNTHESIS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_FE_S_CONTAINING_PROTEINS","MITOCARTA_METABOLISM_METALS_AND_COFACTORS_HEME_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_NUCLEOTIDE_METABOLISM_NUCLEOTIDE_SYNTHESIS_AND_PROCESSING","MITOCARTA_METABOLISM_VITAMIN_METABOLISM_FOLATE_AND_1_C_METABOLISM","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_RRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MT_TRNA_MODIFICATIONS","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_GRANULES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_MTRNA_METABOLISM_MTRNA_STABILITY_AND_DECAY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MITOCHONDRIAL_RIBOSOME_ASSEMBLY","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_MT_TRNA_SYNTHETASES","MITOCARTA_MITOCHONDRIAL_CENTRAL_DOGMA_TRANSLATION_TRANSLATION_FACTORS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_APOPTOSIS","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_AUTOPHAGY","MITOCARTA_MITOCHONDRIAL_DYNAMICS_AND_SURVEILLANCE_FISSION","MITOCARTA_OXPHOS_COMPLEX_I_CI_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_I_CI_SUBUNITS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_COMPLEX_IV_CIV_SUBUNITS","MITOCARTA_OXPHOS_OXPHOS_ASSEMBLY_FACTORS","MITOCARTA_OXPHOS_OXPHOS_SUBUNITS","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_CHAPERONES","MITOCARTA_PROTEIN_IMPORT_SORTING_AND_HOMEOSTASIS_PROTEIN_HOMEOSTASIS_PROTEASES","MITOCARTA_SMALL_MOLECULE_TRANSPORT_SLC25A_FAMILY"
"Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep1",-0.0943390621765531,0.179284091744565,-0.193953204183362,0.426834194700749,-0.259786650024631,-0.164612129562181,0.0795954416687975,-0.0976408857725251,0.0216682838143734,0.327854625679737,0.190972564472055,0.113088213306151,0.154726834053992,0.058691148478916,0.231287444082205,0.333696125623973,0.0854044349998144,-0.131939842851795,0.197561306232273,0.0473386157043245,0.290193857179645,0.137800510506997,-0.0367537933206655,0.0364618353476328,0.0534344131973457,0.0480939442199406,-0.14023610872232,-0.0774457664410217,-0.286070106852613,-0.068053053144194,-0.140237296499333,0.275992397584191,0.15538166580276,-0.157626685804317
"Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep2",0.0619351320430289,0.14862745009318,0.186891976880055,-0.0918706831052046,0.163496073511655,0.457825712224617,-0.362243451735379,0.0844105781846025,-0.0856908348945519,-0.0551251305790866,0.0734780134897159,0.117896395509183,0.0854423921656402,0.35498389106819,0.168641239040517,0.257631465756459,0.0946997756723376,-0.0553426778451075,0.0117783836852043,0.058144801619464,0.293608107701139,-0.0817915041738764,0.314591373298143,0.0866332561449372,0.276614185476013,-0.105163283127531,0.118055515765228,0.0647588411209538,-0.353866201779912,-0.00351030470135813,-0.0669529293698458,-0.00800367709707561,-0.0357205344608505,0.214617899032864
"Mmus_C57-6J_TMS_MHU1_FLT_1G_Rep3",0.203574711419927,0.290748571737972,0.288089933737173,0.128224281880782,0.0692190926970524,-0.0701059708815523,-0.090064186856355,0.103984792988284,0.297729124238564,-0.0144607434302733,-0.038930044808204,-0.132693199343521,-0.102676320139279,0.317819038292815,-0.0303116494595733,0.127049047327296,-0.0871515857522828,0.137397933503077,-0.241513700658493,0.231700079976174,0.0454782430084161,0.633922730572901,0.0315680568954771,-0.000122375418293325,0.0538084473658488,-0.0344241895595044,-0.389759167766678,0.122033629803582,-0.489602276438065,0.0751690114782483,-0.361999533555984,-0.0769363443090111,0.132909656091205,0.209805501826499
"Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep1",-0.107980870628395,-0.269456346830784,-0.365512878903452,-0.538613872674366,-0.325330472577184,-0.299732306223882,-0.0466149228490374,0.130073062966522,0.31533169532877,-0.539182191442836,-0.376899416731778,-0.0294281477306003,-0.512916215660733,0.0425889150324714,-0.441447466093392,-0.285527683083337,-0.503844531790759,-0.178713881986871,-0.548208903256219,-0.430052194161138,-0.369552504943824,-0.403539584672534,-0.0367663216012759,-0.152706261178375,-0.22026316427818,-0.495305399242688,-0.689941705183327,-0.577901465991198,-0.574995536132803,-0.51441950210659,-0.621824814166933,-0.335861514935054,-0.0514229197143378,0.213307373109569
"Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep2",-0.0609300672113768,0.53229502774328,-0.0342670813430429,-0.284277787205561,-0.21806172664866,-0.296061137534187,-0.116431615634177,-0.0496211149954817,-0.364754180191504,0.0884996144524863,0.0505294447228041,0.175776791297076,0.26560379558141,-0.244548535328249,-0.474549268692678,-0.582758621178248,-0.222811668400011,0.00771652996320299,0.121065149260251,-0.373532929926755,-0.29520613255552,-0.399724878094202,-0.153086368599226,-0.280243001624959,-0.547869946463675,0.373917510628767,0.391817661043758,0.0922989112969266,0.425170406017789,0.19357769533252,0.395414766492574,0.0748369032026381,-0.344051638160222,-0.312948442756756
"Mmus_C57-6J_TMS_MHU1_FLT_uG_Rep3",-0.135550058710205,0.434239009463633,-0.0662732779289756,-0.00610222657916798,-0.157500516048826,0.453045488431516,-0.0225776309156399,0.0904545966027132,-0.0968953569665963,-0.239387913259359,-0.395378909849128,-0.192037922519392,-0.200941434538756,-0.0052892444262623,-0.0698362219869584,-0.310633448636467,-0.414707239519002,-0.342179297669983,-0.0613061295789689,-0.254821074666616,-0.362432351020605,-0.238773879933875,0.0334666863807975,0.177191381098796,-0.0531768539031395,0.0662298037667027,0.24490056627671,-0.20607228831264,0.641742288428396,-0.0735610588375782,0.356054187008632,-0.386371506214869,-0.00697166292755783,-0.114733599666558
"Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep1",0.195513274240374,-0.0575808669358328,0.463684627412097,0.418375802813391,0.408601297704285,0.0454251669892533,0.175688366467461,0.316846917569293,0.033333124259987,0.363184149790228,0.478884182728847,-0.239624700354544,0.178600860298437,0.0546632318050158,0.351138204709646,0.239436234462628,0.200448076096812,0.00645182830235805,0.485569533488653,0.258240453414315,0.212214576272797,0.0314674829413494,0.128607382394035,0.290996045828247,-0.284669506950334,0.0522291552117099,0.620996637997294,0.406533540687685,0.430033492626955,0.318768801901998,0.520305690831402,0.44332164137402,0.277011649623278,0.0248712166376196
"Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep2",0.0542985024613816,-0.450444353908825,-0.201709879655518,0.129548483897057,0.157133193296316,0.0187464158666464,0.114208393240063,-0.204773543814746,0.161864176317766,-0.117399699504011,0.168164610301753,0.0553383694504234,0.0665767434862239,-0.344010833648641,0.144387142643473,0.312647681673149,0.304943874847769,0.299577182739561,0.0255766197756265,0.127291003670811,0.216679669554545,0.0514182870343863,-0.102627394655303,-0.126933575062605,0.31511444005184,0.247599229100051,-0.0479364550352258,0.169802208603394,0.0600455451932161,0.142544602150686,-0.0589270346435805,-0.0843498316415117,0.0116136486666891,0.045741590970236
"Mmus_C57-6CR_TMS_MHU1_GC_1G_Rep3",-0.0643561447729806,-0.351097725243565,-0.354264701964076,0.0736178265705763,-0.158122887038944,-0.350947813249361,-0.0998921484870263,-0.349089432831175,-0.32631432301621,0.0888041326008873,-0.0978496186281652,-0.232645192465756,-0.134700162632092,-0.303207749246248,0.0407076064374702,0.139172588611346,0.420532299354902,0.105747635118634,-0.159309064593565,0.22784164667717,0.0252214346766431,-0.00378835262787602,-0.266074554876187,-0.265757770233469,0.32910107341297,-0.237518829000551,-0.246595955314044,-0.316434694530206,-0.303346318114688,-0.230079053769597,-0.23657462890188,-0.230009396423678,-0.154705135371809,-0.168995199953932
