gene,beta_intercept,se_intercept,t_intercept,p_intercept,beta_inflight,se_inflight,t_inflight,p_inflight,beta_postflight,se_postflight,t_postflight,p_postflight
ANKRD42,-0.009869658666666689,0.09236518257572632,-0.10685475188201975,0.9152794154974484,-0.31076368698333345,0.13062409388965926,-2.3790686521113145,0.020727945663800318,-0.06922478698333343,0.13062409388965923,-0.5299541985095719,0.5982020696209456
ANKRD43,0.0035349133749999597,0.18659298028970708,0.018944514255100055,0.9849515281448133,-0.416292853725,0.2638823233693194,-1.5775700638438477,0.12019866942569868,-0.15580439927500012,0.2638823233693194,-0.5904313607885829,0.5572352557091522
ANKRD44,0.019986285424999993,0.21429583752955927,0.0932649259799232,0.9260201472029084,-0.5419446504750002,0.3030600797944041,-1.7882416280054283,0.0790522969750509,0.029402422324999816,0.303060079794404,0.09701846031633866,0.9230520674573952
ANKRD45,-0.0334191799999999,0.17265946003575353,-0.1935554529886727,0.847212077442602,-0.0756575065000002,0.24417735005457805,-0.3098465377033921,0.7578076398647513,0.3215846950999998,0.24417735005457802,1.3170127983947728,0.19310464589982157
ANKRD46,0.011825704999999994,0.16416358544033935,0.07203610330683058,0.9428253493640286,0.10230961330000006,0.23216236897752232,0.4406812945206704,0.661110594885642,0.08156117750000003,0.2321623689775223,0.35131092889518495,0.7266503890922613
ANKRD49,0.00774011600000008,0.1851175101402448,0.04181190636226782,0.9667947631136076,0.49483740350000005,0.2617956934730732,1.8901663237286834,0.06382389615809214,0.27152922170000016,0.26179569347307313,1.0371798638006555,0.3040320988898735
ANKRD5,-0.04018871285000003,0.17438703957437302,-0.23045699352479831,0.8185618131011316,-0.22939408535000005,0.246620516468172,-0.9301500484839219,0.3562161307229148,-0.1526601001500001,0.24662051646817199,-0.6190081114751939,0.5383772287983837
ANKRD50,0.05319409499999993,0.19450516253276554,0.27348423202411953,0.7854695482249963,0.3798777094000003,0.27507183880542024,1.3810127239841423,0.1726657298382337,-0.16938056949999986,0.2750718388054202,-0.615768485191303,0.5404984637002963
ANKRD52,0.0590615749999998,0.27118051111793134,0.21779431994032572,0.8283671764582774,-0.5179267825999997,0.3835071566742465,-1.35050095829093,0.18219300588249254,-0.6598221345,0.3835071566742464,-1.7204949712593174,0.0907675575883693
ANKRD53,-0.008133982499999859,0.2161946221809906,-0.03762342660489664,0.9701193899343119,-0.42617245000000037,0.3057453668004841,-1.39388032093419,0.16876436441333564,0.5030364730499997,0.3057453668004841,1.6452791364071888,0.10541638915573714
ANKRD54,-0.018633002000000055,0.14341547605571783,-0.12992323082873578,0.897084580278829,-0.44655133985,0.20282011129219005,-2.201711344131361,0.0317482213542748,-0.1797064362500001,0.20282011129219002,-0.886038544723548,0.37931968404733984
ANKRD55,-0.008526873800000018,0.19383376544700104,-0.043990652404322594,0.9650656029811762,-0.47360829220000006,0.27412233994099433,-1.727725993809719,0.08945238334783556,-0.06650488920000017,0.2741223399409943,-0.2426102491840525,0.8091782155931768
ANKRD56,-0.03648307099999993,0.21751572291555624,-0.16772613267208897,0.8673924175029408,-0.3138189595000002,0.3076136853765679,-1.020172295377028,0.3119573125589743,0.18478749049999973,0.30761368537656786,0.600712839787315,0.550412531095217
ANKRD57,0.02446551299999997,0.1821056632476797,0.13434789760889929,0.8936007394735515,0.12159094550000009,0.2575362987498164,0.4721312921333843,0.6386356362682322,-0.08450402739999989,0.2575362987498164,-0.32812472575794577,0.7440196709514735
ANKRD58,-0.03964373999999999,0.2240639019538576,-0.17693050801268284,0.86019016885087,-0.7322485719000001,0.3168742089813809,-2.3108493880075485,0.024480804216201024,-0.008036853300000268,0.31687420898138086,-0.025362913964615225,0.9798540788096592
ANKRD6,0.05174765074999996,0.2586928052451742,0.2000351370458738,0.8421650687608107,0.8117510532500005,0.3658468736660671,2.218827361064017,0.030495680679394788,-0.09251231734999965,0.36584687366606705,-0.25287169034124873,0.801277110362421
ANKRD60,-0.009452125000000026,0.16895276507412904,-0.055945370268742564,0.9555809730151243,-0.43697328920000006,0.2389352917682687,-1.828835271533677,0.07265752819640126,-0.09270853900000017,0.23893529176826867,-0.3880068880319008,0.6994562506432946
ANKRD62,-0.08025722824999998,0.2738509750935068,-0.29306898842553336,0.7705337402406025,-0.05282524807500011,0.3872837630463341,-0.13639933587579856,0.8919862131603824,-0.0770141145249999,0.387283763046334,-0.19885707037964837,0.8430821733801124
ANKRD62P1-PARP4P3,-0.010753936500000002,0.3145656953025895,-0.03418661558011115,0.9728477767775632,-0.8309829035000005,0.44486307255424473,-1.867952084062167,0.0669122695757629,0.06650044499999963,0.4448630725542447,0.14948519916067174,0.8816984545987689
ANKRD63,-0.04562859499999997,0.18569678930651604,-0.2457155838310387,0.806785020928972,-0.1518540365500001,0.26261491792641417,-0.5782384251017691,0.5653808327267373,0.018251757999999972,0.2626149179264141,0.06950008074223032,0.9448348207390631
ANKRD65,0.027690744999999965,0.30448671036314623,0.0909423763256353,0.9278572185028322,-0.45589639600000026,0.4306092353579299,-1.0587241484058074,0.2941915120990801,-0.14900249065000007,0.43060923535792983,-0.34602715969653236,0.7305962848610263
ANKRD7,-0.06707816249999987,0.2255140679528795,-0.29744557893397433,0.7672077318253354,0.5229588305,0.31892505340489,1.639754622337806,0.10656426967380894,0.43705490050000007,0.31892505340488997,1.370400022933096,0.17593521741562257
ANKRD9,0.025688360700000083,0.2821595882973788,0.09104195556496962,0.9277784459595761,0.7195793168,0.39903391652376197,1.8033036466391446,0.07662673369993045,0.3554292266000002,0.3990339165237619,0.8907243516951394,0.3768214564634229
ANKS1A,0.005872130750000068,0.07356363709121812,0.07982382304886161,0.9366569748814144,0.016926789624999907,0.10403469327189313,0.1627033164865685,0.8713274871149985,0.2543939054749999,0.10403469327189312,2.445279526226364,0.017586619141778614
ANKS1B,0.032446962583333294,0.1886390512113005,0.1720055437884303,0.8640424154136297,0.3976464754166668,0.26677590461621403,1.490563684860236,0.14158949424301048,-0.11644934223333309,0.266775904616214,-0.43650622195755673,0.6641185160082812
ANKS3,0.04462456700000001,0.17770955719703638,0.2511095503463682,0.802632464932612,0.1701995215,0.25131926595136617,0.6772243299999771,0.5010031094774288,0.10222633950000008,0.2513192659513661,0.4067588655132486,0.685708447730899
ANKS4B,-0.06768296870000017,0.29692362830321317,-0.2279473987529329,0.8205028622285666,-1.1938459633000007,0.4199134221354319,-2.8430764542576528,0.006191580476036185,-0.4736023443000005,0.41991342213543187,-1.1278571232411159,0.26410544816446246
ANKS6,-0.008149683500000067,0.2598232115755476,-0.0313662642016509,0.9750870189303509,-1.0198027447000004,0.3674455096294736,-2.775384969946575,0.007444451328217028,-0.21598408870000038,0.3674455096294736,-0.5877989607705246,0.5589888742503193
ANKUB1,-0.011026909500000168,0.3168306179448506,-0.03480380012363444,0.9723577864862576,-0.561372591,0.44806615687265633,-1.252878804590337,0.21536538270999683,-0.619422292,0.4480661568726563,-1.3824348982823187,0.17223116276866213
ANKZF1,-0.010628032499999926,0.21063396028546513,-0.05045735495641876,0.959934334623362,0.1502627356499999,0.29788140333206076,0.5044381219142297,0.6158980553886941,0.26447121949999997,0.2978814033320607,0.8878406524934455,0.3783576591607605
ANLN,0.06887612630000012,0.2933609099823879,0.23478290377588187,0.8152186175110252,0.8623664884500002,0.4148749775672057,2.078617740474129,0.04216472010331396,0.5238247088499999,0.41487497756720565,1.2626085861376044,0.21187103558547715
ANO1,0.07322595262499978,0.25249834525853754,0.290005673304601,0.7728643032813414,-0.39653161874999987,0.35708658434138807,-1.1104635013980275,0.2714619442558226,-0.653018414775,0.35708658434138807,-1.828739704627744,0.0726720569439665
ANO10,0.020946932200000008,0.22832749826733859,0.0917407336346066,0.927225695341668,-0.3838652002750001,0.32290384471238964,-1.1887910489790194,0.23945106114442716,0.007412897199999824,0.3229038447123896,0.022956980294249796,0.9817647674860486
ANO2,-0.036637210000000066,0.16437432304709645,-0.2228888875150092,0.8244187936624905,-0.9552696820000004,0.23246039695910023,-4.109386779409455,0.00012845223197843758,-0.29011309305000027,0.2324603969591002,-1.2480108304256388,0.21712957880646044
ANO3,0.05025877999999985,0.21323005318736235,0.2357021407101472,0.814508645543905,-0.29961318514999985,0.30155283312310427,-0.9935678005309517,0.32463256101269833,-0.36555371249999985,0.30155283312310427,-1.2122376988272838,0.23042227030431528
ANO4,-0.015360091999999962,0.3128180507667961,-0.04910231990241131,0.9610094085498007,-0.02620942350000004,0.44239152994951847,-0.05924485828874439,0.9529643040783169,0.12837217184999983,0.4423915299495184,0.29017773433557476,0.772733343673145
ANO5,0.11234338199999992,0.2898801435716288,0.3875511465387422,0.6997916574169198,0.45725040325000027,0.40995243050165747,1.115374295233387,0.26937051286599223,-0.16434619914999973,0.4099524305016574,-0.4008909008025391,0.6899992780354096
ANO6,-0.0058977707500000014,0.1495684152809867,-0.03943192644596892,0.9686838152420614,0.10586645152499997,0.2115216813930227,0.5004992907951238,0.6186506335551192,-0.004998917349999965,0.21152168139302266,-0.02363312033583741,0.981227794914433
ANO7,-0.008328589199999976,0.17591074235267917,-0.04734554063390961,0.9624033311666946,-0.5270100437833335,0.24877535760227815,-2.118417390141488,0.038511148988898736,0.07611178638333313,0.2487753576022781,0.30594584253402823,0.7607605334496426
ANO8,0.0017298936999998544,0.31246401324213346,0.005536297386858856,0.9956020274752162,-0.8472088354000002,0.4418908452805516,-1.917235544588204,0.06022469894718485,-0.5247365202000001,0.44189084528055156,-1.1874799530342175,0.2399633943026076
ANO9,-0.04968638499999984,0.20944830786267815,-0.23722504854312798,0.813332773172551,0.35340258749999987,0.29620463759549487,1.1931028169201594,0.23777174907433252,0.6075564635999998,0.2962046375954948,2.051137580194459,0.044859783647350326
ANP32A,-0.022050212599999945,0.13172331500245932,-0.16739794773300581,0.8676494285065721,0.14984001833333338,0.18628489855722138,0.8043594488541261,0.4245316018770202,0.18475024349999997,0.18628489855722136,0.9917617849374409,0.32550531172772623
ANP32A-IT1,-0.05866422499999989,0.32343573526629216,-0.18137830364260854,0.8567140875179855,-0.05191813770000022,0.4574072033697044,-0.11350529094758662,0.9100288104276752,0.3812903383999998,0.45740720336970436,0.8335905853494348,0.40799138014913217
ANP32B,0.015640163499999967,0.1934310544992046,0.080856528133461,0.9358392907685618,0.4478665347000002,0.2735528206569045,1.6372214098341304,0.10709400944282832,-0.1483393537999998,0.27355282065690445,-0.5422695092076936,0.5897467145172617
ANP32C,-0.020747852500000018,0.20382955889926632,-0.10179020458094461,0.9192804384264575,-0.09456973800000004,0.2882585266078681,-0.32807264753922716,0.7440588386618607,-0.10041575600000005,0.28825852660786805,-0.3483531161477157,0.7288583615151238
ANP32D,-0.05976198800000006,0.23200662559322796,-0.25758741952817943,0.7976530246989633,-0.046486100999999884,0.32810691647435986,-0.14167973506779938,0.8878325545385994,-0.26570268204999997,0.3281069164743598,-0.8098051845571611,0.42142002428265
ANP32E,0.05335310333333325,0.14865604130637414,0.3589030278518896,0.7209936753206092,0.0954140188333336,0.21023138974416936,0.45385239068933975,0.6516584524623581,-0.27756324753333317,0.21023138974416933,-1.3202749973307983,0.19202050662771142
ANPEP,-0.01020936880000002,0.26909728566572166,-0.0379393228539745,0.9698686263729144,-0.1598856019500001,0.38056103098625066,-0.42013130334350135,0.6759690946816463,-0.09077897170000004,0.38056103098625066,-0.23853985118954496,0.8123179308234594
ANTXR1,0.023012875549999937,0.2617736603181098,0.08791134876608471,0.9302552681614316,0.9713397398000005,0.3702038606939186,2.6237968939040752,0.01113862094724416,-0.2254558234249995,0.37020386069391853,-0.6090045171392864,0.5449411451343702
ANTXR2,-0.013690551916666764,0.19152515955556978,-0.0714817413463349,0.9432645784018545,-0.6691370904166669,0.2708574781791578,-2.4704397859529226,0.01650993868110806,-0.3656044449833335,0.2708574781791578,-1.3498037692778992,0.18241528965328002
ANTXRL,-0.02542982237499993,0.16262049688385177,-0.15637525934484534,0.8762897791823807,-0.3605914941250003,0.22998011221299486,-1.5679246812047836,0.12243398787557735,0.22341250909999982,0.2299801122129948,0.971442734548662,0.3354322832177108
ANXA1,0.012108087500000054,0.12698256216899992,0.09535236408197144,0.9243693876384338,0.38869290334999995,0.17958046160428445,2.164449850933708,0.0346325826303846,0.18382296645000007,0.1795804616042844,1.0236245346950064,0.3103374265747547
ANXA10,-0.010814331000000075,0.3384315745432916,-0.031954261403043895,0.9746201562786592,-0.5081173003,0.4786145226544041,-1.0616420443783716,0.292875774665188,-0.2502519135000001,0.478614522654404,-0.5228673633054401,0.603093168196631
ANXA11,-0.019298783100000008,0.1324994849611365,-0.1456517593684273,0.8847101635733243,-0.06634416018333335,0.1873825686394892,-0.3540572672529365,0.7246023640083412,-0.030747993233333368,0.18738256863948918,-0.16409206820347486,0.8702391535319731
ANXA13,-0.01946955349999991,0.23519478900702329,-0.08278054791179289,0.9343160597861084,0.3790698650000001,0.3326156604132109,1.1396633114901409,0.2591931989913361,0.2661966285,0.3326156604132109,0.8003129743479365,0.4268525731910646
ANXA2,0.01182227149999999,0.15469330011917787,0.07642394008591159,0.9393494432622502,0.4177316222500002,0.2187693630367929,1.909461253858227,0.06124027539804411,-0.030319199999999824,0.21876936303679287,-0.13858978962653334,0.8902627860601067
ANXA2P1,-0.021770047549999783,0.2281343644064909,-0.09542642822196575,0.9243108233343524,1.1800534919,0.3226307121870253,3.6575981372038027,0.0005570765170084258,0.7855639176500001,0.3226307121870253,2.434870233911946,0.01805024342850392
ANXA2P3,-0.002958964499999824,0.23969112814112975,-0.012344906225555376,0.9901935474821402,1.1785839955,0.3389744441976932,3.476911064164584,0.0009776917900052862,0.6473000985000003,0.3389744441976931,1.9095837741752846,0.0612241580258821
ANXA3,0.04771218300000013,0.3898895742202426,0.12237357999485324,0.9030336013217748,1.9462860405000006,0.5513871236901386,3.5297995852252604,0.000830552350513214,0.5783843107500006,0.5513871236901385,1.0489623096005296,0.29862285911331643
ANXA4,-0.002656221399999895,0.19030954292187585,-0.013957373651463725,0.9889127276427829,0.7101758229000004,0.2691383366491415,2.6387018354275233,0.010712428300722054,0.3272496004500002,0.2691383366491415,1.2159159654635698,0.2290286901133598
ANXA5,0.01747684500000004,0.4222968990193452,0.04138520799130811,0.9671334309814195,1.2534511460000004,0.5972180019412595,2.0988167502078845,0.04027446016920977,0.17028228925000044,0.5972180019412594,0.2851258480094324,0.7765812013773126
ANXA6,-0.009525822000000102,0.4833649073651605,-0.01970730984987243,0.9843456838824305,0.2250332655000004,0.6835812075710249,0.3291975598621458,0.7432129503482625,-0.4384446849999997,0.6835812075710248,-0.6413937073517997,0.5238377362549409
ANXA7,0.015578246199999986,0.19194008755396244,0.0811620250804579,0.9355974150430182,0.5710719386250004,0.271444274981893,2.103827530210738,0.03981711937617294,-0.023207688549999737,0.271444274981893,-0.08549706399793414,0.9321658374254875
ANXA8L2,-0.00774455099999988,0.20510564323476013,-0.03775883919066825,0.9700118968566209,0.7305983009000002,0.29006318238185524,2.518755723841574,0.014607523970745717,0.40353974700000017,0.29006318238185524,1.3912132649388025,0.16956736975602027
ANXA9,-0.005702638499999904,0.20077343839514505,-0.028403351287815574,0.9774396658213653,0.9038587769000004,0.2839365195426933,3.1833128699180744,0.0023592487233765613,0.3190036765000003,0.2839365195426932,1.123503510621973,0.26593340197745396
AOAH,-0.001855969799999848,0.17599130236332222,-0.010545804111207285,0.9916226459996325,0.9543157323000002,0.24888928666191443,3.8342981536056273,0.00031694798949577496,0.5190524858500002,0.2488892866619144,2.085475404793415,0.041514501879765575
AOC2,-0.010224781349999861,0.33195031979413947,-0.03080214339405007,0.9755349322518634,-0.4576333581500003,0.46944864428695815,-0.9748315683073193,0.33376288642892327,0.4053241081999996,0.4694486442869581,0.8634045771197044,0.39153364010944447
AOC3,-0.0031245235000000792,0.15369262911296855,-0.0203296899664815,0.9838513703325256,0.11496422205000016,0.21735420052833815,0.5289256971825184,0.5989107596450496,-0.29881343549999984,0.21735420052833812,-1.3747764468027441,0.17458126195739876
AOC4,-0.004609419050000073,0.3055652751783659,-0.015084891590870207,0.9880171315210411,-0.6240284132500001,0.43213455634751197,-1.444060429983692,0.15419636977405027,-0.21341471520000022,0.4321345563475119,-0.49386171983982086,0.6233016089795045
AOX1,-0.010876619074999915,0.2664263416045204,-0.04082411299684856,0.967578777873384,0.5189898486249999,0.37678374567056,1.3774210129509605,0.1737669786121312,0.31231735282500017,0.37678374567055994,0.8289034662818873,0.410616712565546
AOX2P,0.006522607999999981,0.27173287332357715,0.024003750154413285,0.9809334541854362,-0.23785188455000011,0.3842883147968131,-0.6189412360242098,0.5384209739781023,-0.06682403585000003,0.384288314796813,-0.17389036636550423,0.8625677331219173
AP1AR,0.043967530999999914,0.22450072149585173,0.1958458338442905,0.8454273592612722,-0.13192431500000001,0.31749196510197863,-0.41552016901475236,0.6793212758806582,-0.20845033999999993,0.3174919651019786,-0.6565531191727815,0.514110311958321
AP1B1,-0.0122293342500001,0.16102430384035582,-0.07594713318633328,0.9397270984592201,-0.3873771353749999,0.22772275436271727,-1.7010910326421962,0.0943757906727325,-0.41710213124999984,0.22772275436271724,-1.831622546535858,0.07223485952757591
AP1G1,0.013035297500000027,0.21237442621072178,0.06137884740917989,0.9512722128775808,0.0859422722,0.3003427938484069,0.2861472755806419,0.7758027556729168,0.09056205640000003,0.30034279384840684,0.30152898040134024,0.7641084966147658
AP1G2,-0.06052298499999986,0.15734075080190218,-0.3846618545515938,0.7019194525365431,0.34027588099999984,0.22251342369801552,1.5292375414698838,0.13173661540375603,0.39581241679999996,0.2225134236980155,1.7788248916486833,0.08060107526210936
AP1M1,0.025560664999999993,0.26686295818924527,0.09578198927808372,0.9240296784898869,0.4452861729500001,0.3774012147662349,1.1798747739214714,0.24295089482846866,0.04320844865000021,0.3774012147662349,0.1144894265291749,0.9092521714543818
AP1M2,-0.030529832999999985,0.128898726906968,-0.23685131523474812,0.813621301429819,-0.27685694605000005,0.18229032776445997,-1.518769259155269,0.13434818722816577,0.02665858849999987,0.18229032776445994,0.14624247389826314,0.8842459611744955
AP1S1,0.02415356650000006,0.15447685503001038,0.1563571869410969,0.8763039583244954,0.2867870865,0.21846326345618317,1.3127474247290114,0.19452912897845986,0.20740170870000002,0.21846326345618314,0.9493665224020527,0.3464422351775387
AP1S2,0.008953457499999973,0.18892234912488198,0.04739226217265345,0.962366258252989,0.4158786342750002,0.2671765483677929,1.5565686315495972,0.12510835693326983,-0.04580632402499986,0.2671765483677929,-0.17144590086530825,0.8644803730450255
AP1S3,0.021692211800000027,0.08717760719669722,0.24882779531968907,0.8043883880854104,-0.32759077549000004,0.12328775443280357,-2.657123385831066,0.010206262496639251,0.09052598887999985,0.12328775443280356,0.7342658587340879,0.46579662097742425
AP2A1,-0.01999747949999993,0.29509618637472956,-0.06776597063374454,0.9462090880019378,-0.16793268075000017,0.41732902897572116,-0.4023987527591088,0.6888957079193869,0.18924299014999987,0.4173290289757211,0.45346232111979307,0.6519375688290159
AP2A2,0.0001359689250000211,0.14391844718987423,0.000944763702325351,0.9992494865278934,-0.16976969110000006,0.20353141989159623,-0.8341203102224799,0.40769531953080285,0.06840150437499987,0.2035314198915962,0.33607343972459636,0.7380495179505391
AP2B1,0.04374487349999987,0.3119165134609485,0.14024545547338155,0.8889604773861712,0.4948553880000004,0.4411165636646035,1.1218245442632175,0.2666407339540666,-0.48223789864999955,0.44111656366460344,-1.09322101769151,0.2788955469424561
AP2M1,0.012872266999999838,0.1851575474404007,0.06952061732262477,0.9448185466780816,-0.6990840935,0.2618523147659545,-2.6697648028234786,0.009871662703140549,-0.5807713984999999,0.26185231476595444,-2.217934941759433,0.0305598948064032
AP2S1,-0.007537556250000026,0.14312889090941058,-0.05266271681494906,0.9581847790482456,-0.44723363005,0.20241481869150765,-2.209490554797823,0.031173435495374102,-0.13349671165000013,0.20241481869150763,-0.6595204467389176,0.5122175966570814
AP3B1,-0.006601905999999987,0.09871885399176047,-0.06687583711771018,0.9469145752017671,0.13950102150000004,0.13960954217707705,0.9992226843854315,0.32190997965355095,0.03846046690000003,0.13960954217707702,0.275485946735774,0.7839391617464848
AP3B2,-0.06779282399999999,0.24948408839955388,-0.27173205487729696,0.7868098529898955,-0.36182136750000016,0.3528237814109373,-1.0255016429252066,0.3094590319341739,-0.027050734500000215,0.3528237814109373,-0.0766692494248112,0.9391551512993308
AP3D1,-0.015561342299999953,0.29639601953933814,-0.052501859924386156,0.9583123829986318,-0.7733204932000005,0.41916727066593296,-1.8448971265610092,0.07025013120768575,0.18807592044999963,0.4191672706659329,0.4486894221278359,0.6553568857837919
AP3M1,0.03722415000000001,0.12938011186708723,0.2877115304880904,0.7746110611948303,0.29197594575000013,0.18297110890378304,1.5957488999180642,0.11607496105586623,0.07842538135000011,0.182971108903783,0.42862166502603866,0.6698140685824256
AP3M2,0.008991718500000054,0.20137993520200934,0.044650518389432556,0.9645419337327596,0.32985348819999993,0.2847942355524967,1.1582168703663855,0.25160543180149,0.22026879625000004,0.28479423555249667,0.7734313716802652,0.44246297887790886
AP3S1,-0.024714533433333283,0.06697888787271432,-0.3689899044054063,0.7135023764885844,0.31660358176666675,0.09472245162225942,3.3424344106848065,0.0014713604773934907,0.1855173120833334,0.09472245162225941,1.9585357949048012,0.055066752475184
AP3S2,0.03142137500000009,0.2533695249609387,0.12401402656789226,0.9017404645890457,-0.07874045294999998,0.358318618491788,-0.21974982288508843,0.8268510935914879,0.35714973544999984,0.35831861849178787,0.9967378668551804,0.323104421927211
AP4B1,0.027273058350000132,0.23715299783540106,0.11500195485164953,0.9088477405681168,0.07479949919999983,0.3353849858962615,0.22302578334003356,0.8243127593096942,0.5358885390999998,0.3353849858962614,1.5978310348864468,0.11561001846433538
AP4E1,0.03282761600000002,0.2024692273808749,0.16213632276200848,0.8717718994130106,-0.08499269835000006,0.2863347273252353,-0.296829864627145,0.7676753821378122,0.08464594229999993,0.28633472732523524,0.2956188482295208,0.7685954324005955
AP4M1,-0.00736342709999992,0.21197333340752583,-0.034737516184847106,0.9724104095988633,0.15338674854999995,0.29977556296635693,0.5116719556197253,0.610857265865254,0.28544479407499995,0.29977556296635693,0.9521950063255646,0.34501854680446975
AP4S1,0.05313570499999998,0.1806730240593522,0.2940987193668966,0.769750799502162,0.6579336613000003,0.25551024097969643,2.5749796124699422,0.012644941159866585,0.00030715897500033923,0.2555102409796964,0.0012021395847877073,0.999045029072382
APAF1,-0.046212029450000004,0.2843599371399659,-0.16251244783210725,0.8714770861986971,0.7298666514499998,0.4021456796989006,1.814930977243059,0.07479716035359463,0.0064518339500002665,0.4021456796989005,0.01604352421448606,0.9872556944428623
APBA1,0.006533719499999896,0.26953323183250244,0.02424086802053478,0.9807451451907756,-0.31014774044999993,0.38117755196777664,-0.8136568873190588,0.419227557442579,-0.3410467286500001,0.3811775519677766,-0.8947188177514477,0.37470006042204496
APBA2,-0.014875088500000029,0.19293009216821327,-0.07710092465529239,0.9388132612925608,-0.4204201837750001,0.27284435293417847,-1.5408791835117186,0.12887992084605537,-0.1229552816250001,0.27284435293417847,-0.4506425744301994,0.6539567404903281
APBA3,0.03646928099999999,0.18818037570379914,0.19379959713441958,0.847021796151205,-0.1446279436499999,0.2661272394927773,-0.5434541158795025,0.5889363852629079,-0.008842910000000035,0.2661272394927772,-0.03322812808209374,0.9736087524072776
APBB1,-0.028905510999999984,0.32710523255929314,-0.0883676203338031,0.9298942389353626,-0.5601110025000002,0.4625966562085577,-1.2107977759516684,0.2309694940456546,0.07605511749999963,0.46259665620855767,0.16440913802392648,0.8699907083135812
APBB1IP,0.0010272468499999707,0.2277392455149007,0.0045106272644288665,0.9964168020500923,0.38491822677500037,0.32207192969178866,1.195131246437258,0.23698469264503852,-0.08352519144999976,0.3220719296917886,-0.2593370727151863,0.7963095317219135
APBB2,-0.019494139574999923,0.175387826505999,-0.11114876079687973,0.9118888435373917,-0.10395686655000014,0.2480358429199232,-0.4191203389244108,0.6767034797174569,0.2508159013749997,0.24803584291992317,1.011208293214195,0.31619014049188254
APBB3,-0.03777407337499995,0.10962545583417312,-0.344573922977703,0.7316828455160047,-0.43388226437500016,0.1550338064220204,-2.798630017468069,0.00699003771837492,0.08828936779999977,0.15503380642202036,0.5694846165336718,0.5712648782401621
APC,-0.02492123802500006,0.153457973297238,-0.16239780501159923,0.8715669432474913,0.43895137367500026,0.21702234709124227,2.0226090979029583,0.04781416529446125,-0.2051606830249998,0.21702234709124224,-0.9453435822383053,0.34847374627370153
APC2,0.012669540499999849,0.3388169164564331,0.03739347088246394,0.9703019344217725,-0.6753192447000002,0.4791594784141196,-1.4093830449417657,0.1641546371485889,-0.46625966400000013,0.47915947841411954,-0.9730782443106122,0.33462591550154897
APCDD1,0.027653170000000008,0.3937007681617052,0.0702390552325313,0.9442492408081264,-0.39606733350000023,0.5567769658509891,-0.7113572539672918,0.4797640071128455,0.07312511684999976,0.556776965850989,0.13133646205753838,0.895971622548188
APCDD1L,0.04921619499999982,0.3251370050270728,0.15137063526774439,0.8802178190501675,0.6571283645000008,0.45981316213865564,1.429120387601791,0.15842737826833697,-0.6151515117999999,0.45981316213865553,-1.3378292803512712,0.18626538446798557
APCS,-0.09537341349999998,0.24692783005093075,-0.3862400341036022,0.7007569167069088,-0.9112320386000005,0.349208686185385,-2.6094197385349496,0.011564311902538815,-0.0590043293000004,0.349208686185385,-0.16896581223262205,0.8664217190656509
APEH,0.01993069649999993,0.25506272392687235,0.07814037344678462,0.9379900577119538,-0.21688959939999997,0.3607131634332074,-0.6012799680934322,0.5500374202637961,-0.22172117419999993,0.3607131634332074,-0.6146744745594948,0.5412157651843745
APEX1,0.011836052000000166,0.23848060013622066,0.0496310894606915,0.9605898782600222,0.9713673492000001,0.33726249907551825,2.8801522608136048,0.005590935665214625,0.6031006998500001,0.33726249907551825,1.7882234209352657,0.07905526736440449
APEX2,-0.012679958500000022,0.1605822652268685,-0.07896238405957186,0.9373391049550448,-0.30833910050000013,0.22709761736043094,-1.3577381572023686,0.17989774687901328,-0.07153728000000006,0.2270976173604309,-0.31500673953114133,0.7539068516935614
APH1A,0.001490569000000007,0.10834099341971586,0.013758125645253255,0.9890709933819721,0.020489065299999974,0.1532173022551364,0.13372553228930842,0.8940906442638576,0.01297287829999999,0.1532173022551364,0.08466979974884065,0.9328205944336292
APH1B,-0.02865700700000007,0.3003386707057567,-0.09541564172425696,0.924319352452385,-0.1795662832,0.4247430214171882,-0.42276452853978175,0.6740577531828076,-0.2782957907999999,0.42474302141718817,-0.6552098016147371,0.5149683757822232
API5,-0.009812474,0.1218837494287977,-0.08050682757944094,0.9361161719460167,0.13376975750000006,0.1723696514750897,0.7760632823425534,0.4409199494398357,0.03390451465000003,0.17236965147508967,0.19669654350319207,0.8447646732525
APIP,0.07748918350000004,0.21537774522269587,0.35978268516033507,0.7203392658545429,0.8514438833000003,0.30459012832727367,2.795375831698483,0.00705207619688375,0.14331198525000027,0.3045901283272736,0.4705076492039674,0.6397878616574457
APITD1,0.019984817500000057,0.23445986718075845,0.08523769010153291,0.9323711197156119,0.803634485,0.33157632399922315,2.423678733472788,0.018560936807703987,0.2541262137500002,0.3315763239992231,0.7664184543845647,0.446589939851749
APLF,-0.010813996999999975,0.2675408834981043,-0.04041997940130372,0.9678995493207643,-0.6984972563000004,0.37835994593229927,-1.846118395484135,0.07006986415841476,0.12360851044999958,0.37835994593229927,0.3266955495128364,0.7450947919905906
APLN,-0.0013748892499999298,0.2467119312137413,-0.005572852691946953,0.9955729886559073,-0.6026430611000004,0.3489033591217311,-1.7272492377745796,0.08953860776982214,0.23150405999999957,0.34890335912173104,0.6635191492072413,0.50967292944742
APLNR,-0.011025691199999937,0.2809043134731054,-0.03925070093683545,0.9688276661832889,-0.2554277356500002,0.397258689842769,-0.6429758295560405,0.5228180171985235,0.2583960746499998,0.39725868984276896,0.6504478851105067,0.5180162609797425
