set,mouse_tissue,mission,compartment,n_pathways,mouse_mean_NES,human_mean_NES,spearman_r,permutation_p
nonproteostasis_14,kidney,NASA_Twins,CD4;PolyA+|In-flight vs Pre-flight,2,0.39132648567684003,-2.3474595674999996,,
nonproteostasis_14,kidney,NASA_Twins,CD4;PolyA+|Post-flight vs Pre-flight,2,0.39132648567684003,-2.5332661114999997,,
nonproteostasis_14,kidney,NASA_Twins,CD4;Ribodepleted|In-flight vs Pre-flight,3,0.6938570028434342,-2.1089045443333334,0.5,1.0
nonproteostasis_14,kidney,NASA_Twins,CD4;Ribodepleted|Post-flight vs Pre-flight,2,0.39132648567684003,-2.442586994,,
nonproteostasis_14,kidney,NASA_Twins,CD8;Multivariate (PolyA+ and Ribodepleted together)|In-flight vs Pre-flight,4,0.039868665383094845,-2.1543908907500002,-0.39999999999999997,0.75124975004999
nonproteostasis_14,kidney,NASA_Twins,CD8;Multivariate (PolyA+ and Ribodepleted together)|Post-flight vs Pre-flight,3,0.6938570028434342,-2.502213803666667,0.5,1.0
nonproteostasis_14,kidney,NASA_Twins,CD8;PolyA+|In-flight vs Pre-flight,2,0.39132648567684003,-2.748388071,,
nonproteostasis_14,kidney,NASA_Twins,CD8;PolyA+|Post-flight vs Pre-flight,3,-0.3798144585480811,-2.4341863900000003,-1.0,0.33893221355728853
nonproteostasis_14,kidney,NASA_Twins,CD8;Ribodepleted|In-flight vs Pre-flight,4,0.039868665383094845,-2.0084417915,-0.39999999999999997,0.7446510697860428
nonproteostasis_14,kidney,NASA_Twins,CD8;Ribodepleted|Post-flight vs Pre-flight,3,0.6938570028434342,-2.3106680313333334,0.5,1.0
nonproteostasis_14,kidney,NASA_Twins,LD;Multivariate (PolyA+ and Ribodepleted together)|In-flight vs Pre-flight,1,0.47156995480100333,1.829998715,,
nonproteostasis_14,kidney,NASA_Twins,LD;Ribodepleted|In-flight vs Pre-flight,2,0.39132648567684003,1.884742026,,
