"ENSEMBL","log2FC","stat","pvalue","adj_pvalue"
"ENSMUSG00000000001",-0.135316243048593,3.50361048118689,0.0800376322984113,0.203884334205492
"ENSMUSG00000000028",-0.604548278141648,37.2584333947657,1.67381317453535e-05,0.00149258304569726
"ENSMUSG00000000031",-0.499837733330761,3.56480631758609,0.0776912691115636,0.200775039254845
"ENSMUSG00000000037",-0.227497902904017,0.727628416893394,0.406513642358835,0.583969830015063
"ENSMUSG00000000056",-0.485884167941991,24.3305565980312,0.000159564318552417,0.00457937367094591
"ENSMUSG00000000058",0.250716299191542,0.722264465235339,0.408210324462739,0.585735491393997
"ENSMUSG00000000078",-0.172593388032165,5.53764756971619,0.0320410292000377,0.11196796324837
"ENSMUSG00000000085",-0.128511015388879,2.57644792091077,0.128442471184785,0.278788273083059
"ENSMUSG00000000088",-0.231801615075516,2.48410841423215,0.134989145132963,0.288648641626736
"ENSMUSG00000000120",0.340683262811509,2.48237037404179,0.13511621794047,0.288879129579874
"ENSMUSG00000000126",0.150998349675234,0.412446638544307,0.699020754526567,0.821335680279412
"ENSMUSG00000000127",0.482313590527864,10.3862289241722,0.0054389252411583,0.0355189795282443
"ENSMUSG00000000131",-0.0650346543208647,1.01213494672359,0.329687853222613,0.513327921903035
"ENSMUSG00000000134",0.265877441819454,7.82655408932543,0.0131076149232158,0.0623381521157765
"ENSMUSG00000000142",-0.138392239218739,3.18561691275529,0.0936742178247784,0.226198171701
"ENSMUSG00000000148",-0.138538322999186,3.43132365695379,0.0829182421152205,0.208632547048727
"ENSMUSG00000000149",0.0906048795649064,1.0209627554165,0.327652026925646,0.51141435875944
"ENSMUSG00000000168",-0.1993120274374,5.58020834849263,0.0314767051341598,0.110771087529915
"ENSMUSG00000000171",-0.155789652080919,1.62736012199755,0.220670756862947,0.396197100738711
"ENSMUSG00000000184",0.530652311904863,23.787478847001,0.000178256711239742,0.00477430457031038
"ENSMUSG00000000194",-0.00402528271974231,0.0028009630084097,0.958461741125876,0.981121649730561
"ENSMUSG00000000216",0.717649909894237,6.53529754328035,0.0213856140581041,0.0856625358835448
