"ENSEMBL","log2FC","stat","pvalue","adj_pvalue"
"ENSMUSG00000000001",-0.440786150444743,-3.93006191443416,0.000366797934790509,0.00121411100447677
"ENSMUSG00000000028",-0.376429009832985,-2.06313069409229,0.0463216951515266,0.0712011667045305
"ENSMUSG00000000031",0.961480036265525,1.47228259329016,0.149578420421698,0.197698687569948
"ENSMUSG00000000037",-0.415056788135626,-2.78620472116111,0.00843370260685513,0.0162413153021098
"ENSMUSG00000000049",2.81511450461397,2.56187160680665,0.0147129763520332,0.0262043365360418
"ENSMUSG00000000056",-0.490836917482151,-4.44237738421978,8.0511590181998e-05,0.000375562216867397
"ENSMUSG00000000058",1.7487359402094,4.94700513434307,1.7409425602743e-05,0.000122962243586315
"ENSMUSG00000000078",0.123161994149318,1.09750979220737,0.279659021155625,0.340219925841696
"ENSMUSG00000000085",-0.406148330225936,-2.79171567211973,0.00831679950041813,0.0160616258009934
"ENSMUSG00000000088",0.369010974547975,1.76776598044191,0.0855210478664729,0.121563292477826
"ENSMUSG00000000093",1.45235013310249,4.33770545299426,0.000110166225634667,0.000477346676965314
"ENSMUSG00000000120",1.80750996387392,4.95592774178429,1.69404767893616e-05,0.000120729946678263
"ENSMUSG00000000126",1.18188523389996,4.96574807951349,1.64388167821857e-05,0.000118610629421465
"ENSMUSG00000000127",0.742847106575298,3.78151427311085,0.000563616945289601,0.00170702088324057
"ENSMUSG00000000131",-0.279288556754242,-2.68437583317009,0.0108885821824201,0.020263150533857
"ENSMUSG00000000134",0.780235660498341,7.3410151188978,1.13347432822334e-08,2.46641365118268e-06
"ENSMUSG00000000142",0.348302225365107,2.23177611561841,0.0319035339655523,0.0514002827074159
"ENSMUSG00000000148",0.255862883688619,1.56978362750952,0.125158425656003,0.169554795558273
"ENSMUSG00000000149",1.35442125077225,6.36821224816431,2.18308302684915e-07,7.84789366964854e-06
"ENSMUSG00000000154",2.65600357422708,5.92832709846856,8.46469652830022e-07,1.68021111568053e-05
"ENSMUSG00000000167",-0.0835203344648546,-0.323160003092453,0.748431794073809,0.787820840717237
"ENSMUSG00000000168",0.896202382856451,3.44091144821407,0.00147648516688015,0.00374514138068131
"ENSMUSG00000000171",0.508318397654474,2.82837500771795,0.00757677415915691,0.0148371291217058
"ENSMUSG00000000184",0.968517674898872,6.05839795805859,5.66647741752763e-07,1.32597184662973e-05
"ENSMUSG00000000194",0.00987635279513734,0.142731656378212,0.887292902364788,0.907661373488615
"ENSMUSG00000000197",-0.0832768990387416,-0.252601988800095,0.802003368327321,0.834831760575
"ENSMUSG00000000204",0.671102995053269,2.19794464191045,0.0344253984987403,0.0549653665289253
"ENSMUSG00000000216",-0.62210245664103,-1.40215160266841,0.169379666480705,0.220288499674981
"ENSMUSG00000000223",0.922836531873917,2.46200761065948,0.0187044245009365,0.0322822210240416
"ENSMUSG00000000244",-0.20926518311984,-1.48921858681028,0.145083409774978,0.192505148028487
"ENSMUSG00000000247",-0.00252470979748389,-0.00664044520313887,0.994738157965998,0.995645995863041
"ENSMUSG00000000248",1.32048025143428,2.73210021723919,0.00966547101251808,0.0182641967318962
"ENSMUSG00000000253",0.907218314360813,3.20466599788543,0.00282000323222326,0.00644026883471997
"ENSMUSG00000000266",0.493220888918189,2.7155365634287,0.0100747484217334,0.0189468999326892
"ENSMUSG00000000275",-0.0785711783041387,-0.989362313516691,0.329047235004556,0.391426421586317
"ENSMUSG00000000276",-1.17085198249052,-5.35875626405382,4.91219124053602e-06,5.19119739183199e-05
"ENSMUSG00000000278",1.6089217312634,6.09211240365016,5.10698166564254e-07,1.25432728491753e-05
"ENSMUSG00000000282",0.323656348411699,1.80483566954806,0.0794168758437391,0.114025683191204
