"ENSEMBL","log2FC","stat","pvalue","adj_pvalue"
"ENSMUSG00000000001",-0.346534443923294,7.3038264122063,0.0104499590037657,0.0351264223351168
"ENSMUSG00000000028",-0.326085149634638,1.9744163645556,0.168591899414008,0.256052676283423
"ENSMUSG00000000031",0.499295539032489,0.241832040100668,0.625885624073263,0.705913735064291
"ENSMUSG00000000037",-0.366859995723406,4.08853871457442,0.0506912458984775,0.10306889332391
"ENSMUSG00000000049",3.83788405108074,11.0215992646754,0.00207798005600805,0.0143081284568033
"ENSMUSG00000000056",-0.459928433368583,10.1311374464075,0.00301076796949491,0.0174553804657266
"ENSMUSG00000000058",0.947118504409214,4.24125813930844,0.046776774178136,0.0971203511832754
"ENSMUSG00000000078",0.199534517123912,1.91046002981288,0.175469212108947,0.26440254303051
"ENSMUSG00000000085",-0.382455385693897,4.18928195139319,0.0480702721635213,0.0990558708538699
"ENSMUSG00000000088",0.23081103959515,0.575747135383756,0.452947359863247,0.552556816831492
"ENSMUSG00000000093",1.54801063061736,8.46370310199326,0.00618864030485749,0.0257463727909401
"ENSMUSG00000000120",0.830041649566269,2.29553713470298,0.138519970882447,0.220153187761886
"ENSMUSG00000000126",1.07883438868984,12.6914245340373,0.00106124264342967,0.010506515057144
"ENSMUSG00000000127",0.606444664367637,4.80193332972614,0.0350140171524333,0.0785003503248285
"ENSMUSG00000000131",-0.253415036716014,3.09006868279039,0.0873133009995935,0.155297943511395
"ENSMUSG00000000134",0.667195202389172,22.9029907344485,2.9152738654932e-05,0.00322456884060608
"ENSMUSG00000000142",0.243998781061732,1.69623584100794,0.201091412347936,0.293363423991689
"ENSMUSG00000000148",0.105268467041607,0.268978689342536,0.607206404473095,0.689722293949288
"ENSMUSG00000000149",1.0724794365201,13.3370675370477,0.000824639924184149,0.00948927834196056
"ENSMUSG00000000154",2.17637008365956,17.6338184902875,0.000169007980146947,0.00519553518712858
"ENSMUSG00000000167",0.547767478167042,2.23760233342188,0.143447321762706,0.226308289077672
"ENSMUSG00000000168",0.331716365957331,0.740833780531355,0.395117571621865,0.496658133166968
"ENSMUSG00000000171",0.374764274956429,1.98529749451315,0.167454018466474,0.25499149788234
"ENSMUSG00000000184",0.857970071786235,19.6540723062973,8.42939782201613e-05,0.00416011856011051
"ENSMUSG00000000194",0.00554463831468494,0.00428432417503076,0.948175811813781,0.962856929064602
"ENSMUSG00000000197",-0.102614812641154,0.0529585934001332,0.819301741716078,0.862834659013982
"ENSMUSG00000000204",0.940201141705186,7.89912259688714,0.00796619508644298,0.0299255316318594
"ENSMUSG00000000216",0.139818007089498,0.0732478551733209,0.788218410117018,0.837201099436137
"ENSMUSG00000000223",0.727091615593957,2.37425693921756,0.132137232154511,0.212383867832654
"ENSMUSG00000000244",-0.164183861822945,0.732742415944045,0.39768468073124,0.499153947247928
"ENSMUSG00000000247",-0.329262422015049,1.23903541759047,0.273069796048613,0.372523708110746
"ENSMUSG00000000248",1.10696250607756,6.77601708478128,0.013356029276149,0.0411152996379063
"ENSMUSG00000000253",0.663357595620607,3.57583087566044,0.0667339614573528,0.126575243382936
"ENSMUSG00000000266",0.325979570262718,1.80914671703527,0.187063422066719,0.277613818600143
