"ENSEMBL","log2FC","stat","pvalue","adj_pvalue"
"ENSMUSG00000000001",-0.133921386002493,-1.73019186843202,0.083596000695335,0.220172190618023
"ENSMUSG00000000028",-0.603780889686055,-5.35835489752211,8.39831463353067e-08,5.66776260089752e-06
"ENSMUSG00000000031",-0.509303505981167,-1.72279064150084,0.0849263917559265,0.222337427965142
"ENSMUSG00000000037",-0.22832237153886,-0.761352692064847,0.446446435936633,0.641154537722117
"ENSMUSG00000000056",-0.488448884646968,-4.41735173378465,9.9917563674701e-06,0.000262537780904561
"ENSMUSG00000000058",0.248003756550359,0.793109622684173,0.427713956917354,0.626196360803779
"ENSMUSG00000000078",-0.172304570427419,-2.10109361839526,0.0356327489902595,0.122482776775716
"ENSMUSG00000000085",-0.125069521197742,-1.36357881429857,0.172700163632186,0.355945647665587
"ENSMUSG00000000088",-0.223320502316712,-1.44095127937992,0.149598447465925,0.323964133559451
"ENSMUSG00000000120",0.347942054971408,1.24325593415112,0.213773536853853,0.406925045940538
"ENSMUSG00000000126",0.147740733591808,0.448376882598931,0.653881222753772,0.801143576013027
"ENSMUSG00000000127",0.4853743176885,2.79022658527782,0.00526711659967126,0.0306232939880732
"ENSMUSG00000000131",-0.0693279451631864,-1.11257800433207,0.265889711522705,0.466631147114549
"ENSMUSG00000000134",0.260118249371138,2.34171746801769,0.0191952396037904,0.0790451205790399
"ENSMUSG00000000142",-0.138689905828114,-1.50221360815378,0.133041951506611,0.300402428420701
"ENSMUSG00000000148",-0.146216232719666,-1.62937136136052,0.103234427629333,0.252844157416929
"ENSMUSG00000000149",0.0855496203897523,0.850103721730046,0.395267422640805,0.596766148073723
"ENSMUSG00000000168",-0.207236913446745,-2.12164812290174,0.0338672980390484,0.118125412839038
"ENSMUSG00000000171",-0.157694056520639,-1.20907998756689,0.226632116864292,0.422119976555932
"ENSMUSG00000000184",0.526069302919033,4.66620192271688,3.06818199293803e-06,0.000105153688119526
"ENSMUSG00000000194",-0.00855167949115765,-0.10350767740582,0.917560056536428,0.959832515297441
"ENSMUSG00000000216",0.721245685957269,2.36900585149155,0.0178359712699671,0.0751418682729385
"ENSMUSG00000000223",-0.223913789940927,-0.589845421666521,0.55529428762788,0.73127278177014
"ENSMUSG00000000244",0.138938766523049,1.76095645490822,0.0782457734842591,0.210468202132498
"ENSMUSG00000000253",0.325290858495679,2.30481865289441,0.0211767319887061,0.0845526663705706
"ENSMUSG00000000266",0.810162874439499,4.23355900772213,2.30021791999962e-05,0.000490745922903624
"ENSMUSG00000000275",0.0308229196108855,0.308541230705855,0.757670531891119,0.871553882959546
"ENSMUSG00000000276",-0.406059564587635,-2.98283909065584,0.00285588096394102,0.0193540856094772
"ENSMUSG00000000278",0.528113328270541,2.59956258014962,0.00933426572753353,0.0467399858914309
"ENSMUSG00000000282",0.103908698902404,0.829785622032224,0.406660001376377,0.607409262150888
"ENSMUSG00000000290",0.166015171908098,2.16678018335256,0.0302516191668576,0.109166450349688
"ENSMUSG00000000295",-0.284506436090923,-1.6233244897267,0.104520057048889,0.254909118127539
"ENSMUSG00000000303",0.597998008508054,4.38149685518153,1.17866745493517e-05,0.000295693508753165
"ENSMUSG00000000305",0.450709993877245,3.26568476731705,0.0010919973878184,0.00948656895438295
"ENSMUSG00000000308",0.927647930736199,3.06258820221911,0.00219431797380188,0.0158611487903624
"ENSMUSG00000000318",0.419712532138295,1.35794622286145,0.174480748849867,0.358463398563025
"ENSMUSG00000000326",0.439364051219984,4.03635356483418,5.42883837369684e-05,0.000938888133058401
"ENSMUSG00000000339",0.09584699204119,0.58954841619011,0.555493443539728,0.731395631111605
"ENSMUSG00000000340",-0.102723090041621,-0.930574689409694,0.352073612190503,0.555972540430134
"ENSMUSG00000000346",0.0332866459950499,0.286925399022734,0.774169442184126,0.881728953276932
"ENSMUSG00000000355",-0.0126913483972192,-0.105093107034123,0.916301928806411,0.959614462805017
