"ENSEMBL","log2FC","stat","pvalue","adj_pvalue"
"ENSMUSG00000000001",-0.125623939559792,-0.981448293621953,0.33509560281703,0.550576451969169
"ENSMUSG00000000028",-3.51778308200322,-4.5070819266174,0.000114776095708947,0.00282011618691924
"ENSMUSG00000000056",-0.160625137929886,-0.675183633147887,0.505307732486318,0.693766976639208
"ENSMUSG00000000058",1.21801212648923,1.97767102644277,0.0582689633201243,0.192276889973037
"ENSMUSG00000000078",-0.257698688854017,-1.83722849273458,0.0772205819410806,0.228914799249545
"ENSMUSG00000000085",-0.0251521296262124,-0.0804512138592746,0.936472502279429,0.970711963443091
"ENSMUSG00000000088",0.315004001169144,1.38706155992692,0.176781854510358,0.37834207217204
"ENSMUSG00000000127",-0.307480250818866,-0.443047711288503,0.66126517219099,0.808499743655508
"ENSMUSG00000000131",-0.0588876220470043,-0.315290451251108,0.754968144477123,0.869830638563042
"ENSMUSG00000000134",0.132097532432459,0.332022645291549,0.742439091279495,0.862393794292117
"ENSMUSG00000000142",-0.31039169963522,-1.03531818479204,0.309715933580336,0.527531651990648
"ENSMUSG00000000148",0.0554553056874228,0.180036452950718,0.858470041069239,0.929247088627019
"ENSMUSG00000000149",0.499367776337659,1.89460807005274,0.0689148226985338,0.214667102096414
"ENSMUSG00000000168",0.387538942753627,1.36690594187929,0.182943025328267,0.386361092948479
"ENSMUSG00000000171",0.350944795346612,1.41227981100939,0.169304519304401,0.368412505537232
"ENSMUSG00000000184",0.289950452920272,1.94305045681321,0.0625173905717072,0.201776718935832
"ENSMUSG00000000194",0.101795212660154,0.460255140292217,0.649022926677456,0.798518045576357
"ENSMUSG00000000244",0.513498648347236,3.12669379574616,0.00420590006290342,0.0362726315817225
"ENSMUSG00000000253",0.832714049071617,2.38278997100862,0.0244924894435367,0.111362621631697
"ENSMUSG00000000266",0.390237983590468,0.61263423815195,0.545250384672934,0.725861316300492
"ENSMUSG00000000275",0.482701967349587,1.75171361050589,0.091190253877716,0.253259102690971
"ENSMUSG00000000276",-0.28074279781085,-1.50147036153002,0.144853720596144,0.334345546655052
"ENSMUSG00000000278",-0.728976473699943,-1.17461839953439,0.250415994200327,0.465606118333978
"ENSMUSG00000000282",-0.387277328770635,-0.958626183667156,0.346263651701223,0.56089489452339
"ENSMUSG00000000290",-0.0235586629445649,-0.138335850732567,0.891002842731377,0.948611437745699
"ENSMUSG00000000295",-0.0582450753460017,-0.280129797716323,0.781515656407668,0.88593926998774
"ENSMUSG00000000296",-0.0556638971702958,-0.0723587379825449,0.942850442415741,0.973457929794155
"ENSMUSG00000000301",1.36284014674031,1.62550191087729,0.115687400183634,0.292038439101756
"ENSMUSG00000000303",1.1065075068497,3.75851560415072,0.000836637093163859,0.0116617346100515
"ENSMUSG00000000305",-0.0282076040222076,-0.113431986900758,0.910528354448791,0.958822912006236
"ENSMUSG00000000326",0.302672761448181,1.27314822463208,0.213831846053348,0.423707600078195
"ENSMUSG00000000339",-0.561027618561541,-2.04424195310115,0.0508069171677631,0.175824766370958
"ENSMUSG00000000340",0.862379885488403,3.84109286377982,0.000673901076361428,0.0100651422978368
"ENSMUSG00000000346",-0.241249042460958,-1.85599713846265,0.0744135469513463,0.224476686771141
"ENSMUSG00000000355",-0.0962494195310439,-0.559402270120708,0.580504138458464,0.749927562785878
"ENSMUSG00000000374",0.0889680468405871,0.489549294162773,0.628411637308253,0.784716116303908
"ENSMUSG00000000378",-0.139867754083346,-0.89651783394385,0.377910237955707,0.590620253407703
"ENSMUSG00000000384",-0.00558573551872767,-0.0136603742609303,0.98920150213064,0.996092683272485
"ENSMUSG00000000399",-0.0540089162184111,-0.258253989676075,0.798171766281938,0.895985882225116
"ENSMUSG00000000409",0.0515787294736298,0.45178505181571,0.655036741768873,0.802921394023843
"ENSMUSG00000000420",-0.0240412042870678,-0.173757617163776,0.863353754570576,0.932177621901876
"ENSMUSG00000000439",-0.295366272202309,-1.43635576498261,0.162401809939029,0.358221630055619
"ENSMUSG00000000440",0.39668879035376,0.675758691639761,0.50494820141574,0.693501305561228
"ENSMUSG00000000441",-0.154960844193815,-1.13718668190698,0.265464378988633,0.482176276722215
"ENSMUSG00000000486",-0.288675310683066,-2.43510306422748,0.0217817540060947,0.10327172132061
"ENSMUSG00000000489",0.796256573736475,1.29094470579681,0.207680826960501,0.416258548087338
"ENSMUSG00000000530",-0.0439591070942867,-0.0750713570226433,0.940712087281038,0.972452769563339
"ENSMUSG00000000531",-1.10372844512993,-1.6515937755791,0.110216560345033,0.283656545016145
"ENSMUSG00000000532",-0.375856285880958,-0.868375493513601,0.392851636182621,0.603578737916306
"ENSMUSG00000000538",-0.439511597580488,-1.50811853494011,0.143151731131465,0.331475143101994
"ENSMUSG00000000552",-0.0647116058333707,-0.104314980693953,0.917691382711542,0.961383865171307
"ENSMUSG00000000555",-0.425166093843614,-0.790810082772039,0.435955053671657,0.637798756290849
"ENSMUSG00000000561",-0.380376254254482,-1.32413684772827,0.196572155586366,0.402031284748286
"ENSMUSG00000000563",-0.0872335372841302,-0.578451007201778,0.56775976417764,0.740591738076973
"ENSMUSG00000000567",0.0552153288072155,0.185925507972011,0.853894691566503,0.926738378490204
"ENSMUSG00000000568",-0.636750620789215,-3.51193362122246,0.00158606370759882,0.0185573896544545
"ENSMUSG00000000579",0.542409200346564,0.997623343396456,0.327330298868657,0.544146454646212
"ENSMUSG00000000581",-0.150768639602453,-1.19060532304996,0.244184106628819,0.457995964700752
"ENSMUSG00000000594",0.0112591872670455,0.0524778745551855,0.958534747786856,0.980442325076899
"ENSMUSG00000000600",0.740822703033859,3.92963391941403,0.00053387225149993,0.00846829516904509
"ENSMUSG00000000605",0.10027073633862,0.585746285032947,0.562916646818423,0.738938665543857
"ENSMUSG00000000628",0.626573459147793,0.98998417031952,0.330982206768682,0.547891417835978
"ENSMUSG00000000631",-0.0678772985230752,-0.348409810945165,0.730237856070772,0.854478529687444
"ENSMUSG00000000682",0.210479357563171,1.38641061186088,0.176978253035518,0.37838500064632
"ENSMUSG00000000686",-0.810767890938384,-1.24287077415334,0.224614173072628,0.435770274465568
"ENSMUSG00000000708",0.626204078348766,3.98304363692486,0.000463680868343087,0.00762517711444517
"ENSMUSG00000000711",-0.05377952897729,-0.229713431582168,0.82004797445736,0.909188860712932
"ENSMUSG00000000738",-0.226005893135083,-1.0539239130547,0.301269777911594,0.519277837397861
"ENSMUSG00000000739",0.434670875211946,0.601268646105944,0.552682383374361,0.731249387188694
"ENSMUSG00000000740",-1.00038649475264,-4.95500906044008,3.44779206212715e-05,0.00118012516703931
"ENSMUSG00000000743",-0.252988372332431,-1.17705238979112,0.249459694426556,0.464415306917126
"ENSMUSG00000000751",-1.39466141629525,-4.10104255972923,0.000339235694615756,0.00622395679243051
"ENSMUSG00000000753",-0.75386276996122,-1.12499885596922,0.270503487830863,0.487302933583747
"ENSMUSG00000000759",-0.046288104147834,-0.239909383084964,0.812214820430541,0.904056130290914
"ENSMUSG00000000776",-0.39087027012358,-1.07535495617476,0.291743477528552,0.509382404474054
"ENSMUSG00000000782",-0.698280492202238,-4.33605726324308,0.000181399869670916,0.00402770712481522
"ENSMUSG00000000787",-0.0115409898554272,-0.103905732108422,0.918013090443525,0.961383865171307
"ENSMUSG00000000791",0.837183407393766,1.64919463224409,0.110710428279115,0.284372012350314
"ENSMUSG00000000794",0.13965210864913,0.307894302770449,0.760528392131172,0.872327806114024
"ENSMUSG00000000804",0.401625042253461,1.71766626551067,0.0973220912703888,0.263002614990132
"ENSMUSG00000000805",0.752640755615691,1.24651552219917,0.22329487352379,0.434556306899614
"ENSMUSG00000000811",-0.169790249339389,-0.265540566926071,0.792612588868385,0.89332928327529
"ENSMUSG00000000823",-1.02545448013298,-2.47576824083786,0.0198680868453082,0.0969031895063486
"ENSMUSG00000000826",-0.00756961098092396,-0.0563061185922366,0.955513071873189,0.979193711111439
"ENSMUSG00000000827",0.213369329014274,1.07910201466932,0.290100070298082,0.507329896653058
"ENSMUSG00000000838",0.0266585692676361,0.143630476364248,0.886860223442748,0.945969140275883
"ENSMUSG00000000861",0.847356161709715,2.87446903568454,0.00780315176148972,0.0536081659666818
"ENSMUSG00000000876",-0.319813012548971,-1.84429230007961,0.0761535986470778,0.227263811537636
"ENSMUSG00000000881",-0.183487811262598,-0.353263013196587,0.726637985692546,0.852490484518144
"ENSMUSG00000000884",-1.47998967179312,-2.35212129657979,0.0262218606001193,0.115983638478376
"ENSMUSG00000000902",-0.632275922434399,-2.55362444982138,0.0166300086455358,0.0863974454134364
"ENSMUSG00000000915",0.836694602916063,2.60038040787157,0.0149279963124526,0.0809094817436607
"ENSMUSG00000000916",0.261143577593961,0.664711402959051,0.511879898625884,0.698200392911827
"ENSMUSG00000000957",0.774966825808489,2.88914049551256,0.0075315058825722,0.0524318334525068
