term,target,ko_direction,pvalue,odds,combined_score,overlap_genes,adj_pvalue
IKBKG Up,IKBKG,Up,0.03244096202213957,3.4717514124293785,11.902321305484534,KIT|TXNIP|ME3|AEBP1,0.7166346565713615
PRSS36 Up,PRSS36,Up,0.03286595351076131,3.4569268635724333,11.806504558202763,RGS4|CTNND1|TSPAN4|AEBP1,0.7166346565713615
FPR1 Up,FPR1,Up,0.03286595351076131,3.4569268635724333,11.806504558202763,RGS4|CTNND1|CREB3L2|ID3,0.7166346565713615
MAP4K1 ACTN4 Up,MAP4K1 ACTN4,Up,0.03286595351076131,3.4569268635724333,11.806504558202763,PER3|TSPAN4|ID3|CXCL14,0.7166346565713615
IL7 Up,IL7,Up,0.03286595351076131,3.4569268635724333,11.806504558202763,CTNND1|TSPAN4|AEBP1|CXCL14,0.7166346565713615
LPXN Up,LPXN,Up,0.03286595351076131,3.4569268635724333,11.806504558202763,CTNND1|TSPAN4|ID3|AEBP1,0.7166346565713615
RASGRP2 Up,RASGRP2,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,RGS4|CREB3L2|TSPAN4|ID3,0.7166346565713615
REPS2 Up,REPS2,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,HSPA8|COPA|CREB3L2|ID3,0.7166346565713615
PIP4K2A Up,PIP4K2A,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,GPR37|PER3|NR1D2|CXCL14,0.7166346565713615
PCDH17 Up,PCDH17,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,RGS4|TSPAN4|AEBP1|CXCL14,0.7166346565713615
NECTIN4 Up,NECTIN4,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,RGS4|TSPAN4|AEBP1|CXCL14,0.7166346565713615
NDUFS2 Up,NDUFS2,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,RGS4|GPR37|PER3|CXCL14,0.7166346565713615
NACA2 Up,NACA2,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,LIMA1|CTNND1|AEBP1|CXCL14,0.7166346565713615
IGF2BP3 Up,IGF2BP3,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,RGS4|ID3|TXNIP|AEBP1,0.7166346565713615
AICDA Up,AICDA,Up,0.03329421117702152,3.4422268907563027,11.711735480752989,CTNND1|ID3|AEBP1|CXCL14,0.7166346565713615
TP53I3 Up,TP53I3,Up,0.03372573754529058,3.427649930264993,11.617998899243412,GPR37|CTNND1|ID3|CXCL14,0.7166346565713615
VPREB1 Up,VPREB1,Up,0.03372573754529058,3.427649930264993,11.617998899243412,RGS4|HSPA8|CTNND1|CREB3L2,0.7166346565713615
VSTM4 Up,VSTM4,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,RGS4|TSPAN4|ID3|CXCL14,0.7166346565713615
VPS37B Up,VPS37B,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,HSPA8|PER3|CTNND1|TSPAN4,0.7166346565713615
TRPV1 Up,TRPV1,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,GPR37|PER3|TXNIP|CXCL14,0.7166346565713615
TAOK2 Up,TAOK2,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,RGS4|HSPA8|ID3|CXCL14,0.7166346565713615
STAB1 Up,STAB1,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,HSPA8|COPA|GPR37|CTNND1,0.7166346565713615
RNASE6 Up,RNASE6,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,RGS4|CTNND1|ID3|CXCL14,0.7166346565713615
PROC Up,PROC,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,RGS4|ID3|TXNIP|NR1D2,0.7166346565713615
MTNR1A Up,MTNR1A,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,GPR37|CTNND1|AEBP1|CXCL14,0.7166346565713615
CNKSR2 Up,CNKSR2,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,RGS4|CREB3L2|AEBP1|CXCL14,0.7166346565713615
B4GALT1 Up,B4GALT1,Up,0.03416053499122491,3.4131944444444446,11.525279918813723,TSPAN4|ID3|AEBP1|CXCL14,0.7166346565713615
SCML1 Up,SCML1,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,LIMA1|CTNND1|KIT|CXCL14,0.7166346565713615
PIP5K1B Up,PIP5K1B,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,RGS4|CREB3L2|PCBP2|CXCL14,0.7166346565713615
PTGIS Up,PTGIS,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,GPR37|TSPAN4|TOGARAM1|CXCL14,0.7166346565713615
FASN Up,FASN,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,RGS4|ID3|TXNIP|NR1D2,0.7166346565713615
NLRC4 Up,NLRC4,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,RGS4|CTNND1|TSPAN4|AEBP1,0.7166346565713615
COX7B Up,COX7B,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,LIMA1|DBP|AEBP1|CXCL14,0.7166346565713615
KRAS-2B Up,KRAS-2B,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,CTNND1|TSPAN4|AEBP1|CXCL14,0.7166346565713615
ARHGDIB Up,ARHGDIB,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,RGS4|ID3|AEBP1|CXCL14,0.7166346565713615
AURKB Up,AURKB,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,CTNND1|TSPAN4|NR1D2|CXCL14,0.7166346565713615
CCNH Up,CCNH,Up,0.03459860576512333,3.3988589211618256,11.433563915114975,RGS4|CREB3L2|ID3|AEBP1,0.7166346565713615
