term,target,ko_direction,pvalue,odds,combined_score,overlap_genes,adj_pvalue
TP53 Up,TP53,Up,3.3402777733859236e-23,26.720188902007084,1382.8607090147298,TIPIN|RRM2|UBE2C|PLK1|HMGB2|CDC6|KIF11|MKI67|SHCBP1|SMC2|CCNA2|RAD51AP1|CCNB2|KIF18A|RPA3|CHEK1|STMN1|CDK1|PBK|NUSAP1|MCM6|PPID|SPC25,8.083472211593935e-21
CDHR3 Up,CDHR3,Up,4.4398008079231483e-23,26.356706074194864,1356.549288869332,TOP2A|RRM2|SRSF1|PLK1|HMGB2|KIF11|NSL1|SMC2|CCNA2|CCNB2|NEIL3|KIF18A|LSM6|RPA3|STMN1|PCLAF|CDK1|PBK|NUSAP1|BIRC5|MCM6|HMGN2|SPC25,1.0373824232581811e-20
DOCK8 Up,DOCK8,Up,4.877443637497168e-23,26.237708719851575,1347.9579799013402,TOP2A|HELLS|DUT|LIG1|HMGB2|DEK|WDR76|CCNA2|RAD51AP1|NEIL3|UBE2S|PRC1|RPA3|STMN1|USP1|PCLAF|PBK|TACC3|NUSAP1|BIRC5|MCM6|HMGN2|SPC25,1.101651936256027e-20
STAT4 Up,STAT4,Up,5.356007556469953e-23,26.11976911976912,1339.4541045769047,TOP2A|HELLS|RRM2|PLK1|HMGB2|DEK|CCNA2|CCNB2|NEIL3|CENPF|CCNE2|UBE2S|RPA3|STMN1|USP1|CDK1|PBK|TACC3|NUSAP1|BIRC5|MCM6|HMGN2|SPC25,1.1707195871819486e-20
RECQL5 Up,RECQL5,Up,6.450680316662193e-23,25.887007265861893,1322.7036655596899,TOP2A|DUT|LIG1|SRSF1|PLK1|KIF11|MKI67|SMC2|CCNA2|NEIL3|CENPF|CCNE2|PRC1|RPA3|STMN1|CDK1|PBK|CKS2|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,1.3659315570532195e-20
ICOSLG Up,ICOSLG,Up,1.0537422428554226e-21,24.887547430148327,1202.1167999220295,LIG1|UBE2C|HMGB2|CDC25C|CENPA|NSL1|RAD54B|CCNA2|RAD51AP1|CCNB2|NEIL3|KIF18A|LSM6|CCNE2|RPA3|CHEK1|USP1|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,1.929772280429282e-19
VTCN1 Up,VTCN1,Up,1.0537422428554226e-21,24.887547430148327,1202.1167999220295,TOP2A|RRM2|LIG1|UBE2C|SRSF1|HMGB2|SMC2|CCNA2|NEIL3|CCNB1|CENPF|PRC1|RPA3|STMN1|PCLAF|CDK1|PBK|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,1.929772280429282e-19
WDFY4 Up,WDFY4,Up,1.0537422428554226e-21,24.887547430148327,1202.1167999220295,DUT|RRM2|HMGB2|KIF11|SHCBP1|NSL1|RAD54B|SMC2|CCNA2|RAD51AP1|CCNB2|NEIL3|CCNE2|PRC1|RPA3|USP1|PBK|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,1.929772280429282e-19
CCNT2 Up,CCNT2,Up,1.1528783626248674e-21,24.77518315018315,1194.461754707585,TOP2A|DUT|LIG1|SRSF1|PLK1|HMGB2|MKI67|CCNA2|CCNB2|NEIL3|CENPF|UBE2S|PRC1|RPA3|PBK|TACC3|NUSAP1|BIRC5|MCM6|HMGN2|ASF1B|SPC25,1.9529759462865255e-19
ERRFI1 Up,ERRFI1,Up,2.3721372869453004e-20,23.455582675824488,1059.908770734021,TOP2A|HELLS|DUT|LIG1|HMGB2|DEK|KIF11|SMC2|CCNA2|POLA1|NEIL3|CENPF|PRC1|USP1|PBK|TACC3|NUSAP1|BIRC5|HMGN2|ASF1B|SPC25,3.5719116125203015e-18
CYP27B1 Up,CYP27B1,Up,2.5846544636342846e-20,23.349683544303797,1053.1199963955594,DUT|LIG1|HMGB2|DEK|NSL1|CCNA2|CCNB2|NEIL3|KIF18A|UBE2S|RPA3|STMN1|USP1|CDK1|PBK|NUSAP1|BIRC5|MCM6|HMGN2|ASF1B|SPC25,3.7263018394863645e-18
SYNGR1 Up,SYNGR1,Up,2.5846544636342846e-20,23.349683544303797,1053.1199963955594,TOP2A|DUT|PLK1|HMGB2|DEK|KIF11|CCNA2|CCNB2|NEIL3|CCNB1|CCNE2|UBE2S|PRC1|RPA3|STMN1|CDK1|PBK|NUSAP1|BIRC5|ASF1B|SPC25,3.7263018394863645e-18
LPIN2 Up,LPIN2,Up,2.8151374869540224e-20,23.244725738396625,1046.400630334933,HELLS|DUT|LIG1|PLK1|HMGB2|KIF11|SHCBP1|SMC2|RAD51AP1|POLA1|NEIL3|KIF18A|CCNE2|PRC1|RPA3|PCLAF|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,3.892932981959277e-18
WASL Up,WASL,Up,2.8151374869540224e-20,23.244725738396625,1046.400630334933,TOP2A|HELLS|DUT|LIG1|UBE2C|PLK1|HMGB2|DEK|KIF11|CCNA2|CCNB2|CENPF|PRC1|RPA3|PCLAF|CDK1|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,3.892932981959277e-18
PAN3 Up,PAN3,Up,3.065014812660426e-20,23.140696762630224,1039.749675144567,HELLS|PCNA|LIG1|UBE2C|PLK1|HMGB2|KIF11|MKI67|WDR76|NSL1|CCNA2|NEIL3|CCNB1|CENPF|CHEK1|CKS2|NUSAP1|BIRC5|MCM6|HMGN2|ASF1B,4.072262817762167e-18
RAB33A Up,RAB33A,Up,3.065014812660426e-20,23.140696762630224,1039.749675144567,TOP2A|HELLS|DUT|LIG1|SRSF1|PLK1|CDC6|MKI67|SMC2|CCNA2|CCNB2|CENPE|CENPF|UBE2S|PRC1|PBK|CKS2|TACC3|NUSAP1|BIRC5|ASF1B,4.072262817762167e-18
NFATC3 Up,NFATC3,Up,3.94819894246965e-19,22.363636363636363,947.6782622680571,TOP2A|LIG1|PLK1|DEK|KIF11|CCNA2|RAD51AP1|CENPE|NEIL3|UBE2S|RPA3|STMN1|USP1|CDK1|PBK|CKS2|TACC3|NUSAP1|BIRC5|SPC25,4.9542585248471017e-17
CD40LG Up,CD40LG,Up,5.055581415695052e-19,22.059417040358746,929.3328840146186,TOP2A|HELLS|LIG1|UBE2C|PLK1|DEK|KIF11|CDC25C|SHCBP1|CCNA2|CCNB2|CENPE|NEIL3|CENPF|TACC3|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,6.009933275920995e-17
MS4A6E Up,MS4A6E,Up,5.055581415695052e-19,22.059417040358746,929.3328840146186,TOP2A|HELLS|DUT|RRM2|LIG1|SRSF1|KIF11|SHCBP1|WDR76|SMC2|RAD51AP1|CENPE|NEIL3|KIF18A|PRC1|PCLAF|TACC3|NUSAP1|ASF1B|SPC25,6.009933275920995e-17
MS4A4A Up,MS4A4A,Up,5.950477085470131e-19,21.86111111111111,917.4156362417777,LIG1|UBE2C|PLK1|HMGB2|DEK|KIF11|NSL1|RAD54B|CCNA2|RAD51AP1|CCNB2|NEIL3|KIF18A|RPA3|STMN1|CDK1|BIRC5|HMGN2|ASF1B|SPC25,6.951798746749243e-17
CEACAM18 Up,CEACAM18,Up,6.45217289974687e-19,21.763274336283185,911.5482124389656,TOP2A|LIG1|UBE2C|PLK1|KIF11|NSL1|CCNA2|CCNB2|NEIL3|CENPF|UBE2S|PRC1|RPA3|STMN1|USP1|TACC3|NUSAP1|BIRC5|ASF1B|SPC25,7.167200585030292e-17
EMB Up,EMB,Up,6.45217289974687e-19,21.763274336283185,911.5482124389656,TOP2A|HELLS|UBE2C|PLK1|HMGB2|DEK|CCNA2|CCNB2|NEIL3|CENPF|PRC1|RPA3|STMN1|USP1|TACC3|NUSAP1|BIRC5|MCM6|HMGN2|SPC25,7.167200585030292e-17
CYP4V2 Up,CYP4V2,Up,6.993660738383064e-19,21.666299559471366,905.7404272099407,TOP2A|HELLS|DUT|UBE2C|HMGB2|NSL1|RAD51AP1|NEIL3|KIF18A|CENPF|PRC1|RPA3|USP1|PBK|TACC3|NUSAP1|BIRC5|HMGN2|PTMA|SPC25,7.522070660838673e-17
ID4 Up,ID4,Up,6.993660738383064e-19,21.666299559471366,905.7404272099407,UBE2C|SRSF1|PLK1|HMGB2|DEK|CCNA2|CCNB2|NEIL3|LSM6|RPA3|STMN1|PCLAF|CDK1|PBK|CKS2|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,7.522070660838673e-17
ITGA1 Up,ITGA1,Up,7.577898596042513e-19,21.57017543859649,899.991429606038,HELLS|RRM2|LIG1|PLK1|HMGB2|KIF11|WDR76|CCNA2|NEIL3|CENPF|PRC1|RPA3|STMN1|CDK1|PBK|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,7.89966782873601e-17
RHOBTB3 Up,RHOBTB3,Up,7.577898596042513e-19,21.57017543859649,899.991429606038,TOP2A|HELLS|PLK1|HMGB2|DEK|KIF11|CDC25C|CCNA2|RAD51AP1|NEIL3|CENPF|UBE2S|RPA3|CDK1|PBK|TACC3|NUSAP1|BIRC5|ASF1B|SPC25,7.89966782873601e-17
VPS37B Up,VPS37B,Up,1.1882859402309551e-17,20.511659807956104,799.3688107633935,HELLS|DUT|LIG1|SRSF1|PLK1|HMGB2|DEK|KIF11|CCNA2|CCNB2|CENPF|UBE2S|STMN1|PCLAF|PBK|NUSAP1|BIRC5|MCM6|ASF1B,1.1669312363775292e-15
CAT Up,CAT,Up,1.1882859402309551e-17,20.511659807956104,799.3688107633935,HELLS|RRM2|HMGB2|KIF11|RAD54B|CCNA2|NEIL3|CCNE2|PRC1|RPA3|STMN1|PCLAF|CDK1|PBK|CKS2|NUSAP1|BIRC5|MCM6|SPC25,1.1669312363775292e-15
LAMTOR2 Up,LAMTOR2,Up,1.2831865382964175e-17,20.419862340216323,794.2223800965102,TOP2A|HELLS|DUT|SRSF1|HMGB2|DEK|KIF11|CDC25C|SHCBP1|CCNA2|RAD51AP1|CCNB2|NEIL3|PRC1|RPA3|USP1|NUSAP1|MCM6|SPC25,1.242124569070932e-15
WDR72 Up,WDR72,Up,1.3851926063162744e-17,20.328873660738566,789.1284007785647,TOP2A|HELLS|RRM2|LIG1|HMGB2|DEK|KIF11|NSL1|CCNA2|CCNB2|POLA1|NEIL3|CCNB1|CENPF|PRC1|RPA3|PBK|NUSAP1|HMGN2,1.3219810000562078e-15
CD69 Up,CD69,Up,1.612540001766937e-17,20.149280284651464,779.0948118735096,TOP2A|LIG1|PLK1|DEK|KIF11|CDC25C|CENPA|CCNA2|CCNB2|NEIL3|UBE2S|PRC1|RPA3|STMN1|NUSAP1|BIRC5|HMGN2|ASF1B|SPC25,1.4377067173648376e-15
CNTFR Up,CNTFR,Up,1.612540001766937e-17,20.149280284651464,779.0948118735096,DUT|SRSF1|HMGB2|KIF11|CCNA2|CCNB2|NEIL3|CCNB1|LSM6|UBE2S|RPA3|STMN1|CDK1|PBK|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,1.4377067173648376e-15
DOK6 Up,DOK6,Up,1.612540001766937e-17,20.149280284651464,779.0948118735096,TOP2A|PCNA|HMGB2|KIF11|CDC25C|SHCBP1|CCNA2|RAD51AP1|CCNB2|NEIL3|UBE2S|PRC1|RPA3|STMN1|CDK1|TACC3|NUSAP1|BIRC5|SPC25,1.4377067173648376e-15
INO80 Up,INO80,Up,1.612540001766937e-17,20.149280284651464,779.0948118735096,TOP2A|HELLS|LIG1|PLK1|HMGB2|DEK|KIF11|MKI67|SMC2|CCNB2|POLA1|CENPE|CENPF|PRC1|BIRC5|MCM6|HMGN2|ASF1B|SPC25,1.4377067173648376e-15
TKFC Up,TKFC,Up,2.2367229027106363e-16,19.195121951219512,691.7221268441579,TOP2A|DUT|UBE2C|SRSF1|HMGB2|SMC2|CCNA2|CCNB2|NEIL3|CCNB1|CENPF|PRC1|RPA3|STMN1|PBK|NUSAP1|BIRC5|MCM6,1.9683161543853598e-14
CIB4 Up,CIB4,Up,2.4054097319285997e-16,19.109216490394992,687.2370060880785,TOP2A|RRM2|LIG1|UBE2C|PLK1|CCNA2|CCNB2|NEIL3|UBE2S|PRC1|RPA3|STMN1|USP1|CDK1|NUSAP1|BIRC5|MCM6|ASF1B,2.037382042943524e-14
PLS3 Up,PLS3,Up,2.585977337718083e-16,19.024067905877295,682.7977288684923,HELLS|TIPIN|PLK1|KIF11|CDC25C|SHCBP1|CCNA2|CCNB2|NEIL3|CCNE2|RPA3|CHEK1|CDK1|PBK|NUSAP1|BIRC5|ASF1B|SPC25,2.0860217190925873e-14
LMBR1 Up,LMBR1,Up,2.585977337718083e-16,19.024067905877295,682.7977288684923,TOP2A|HELLS|LIG1|PLK1|HMGB2|SHCBP1|RAD51AP1|NEIL3|PRC1|RPA3|PCLAF|TACC3|NUSAP1|BIRC5|MCM6|HMGN2|ASF1B|SPC25,2.0860217190925873e-14
KCNJ6 Up,KCNJ6,Up,2.585977337718083e-16,19.024067905877295,682.7977288684923,TOP2A|RRM2|SRSF1|HMGB2|KIF11|MKI67|SMC2|CCNA2|RAD51AP1|NEIL3|KIF18A|STMN1|USP1|CDK1|NUSAP1|BIRC5|HMGN2|SPC25,2.0860217190925873e-14
CA12 Up,CA12,Up,2.779203386475949e-16,18.93966623876765,678.4036390164156,HELLS|RRM2|WDR76|RAD54B|CCNA2|RAD51AP1|CENPF|CCNE2|RPA3|CHEK1|STMN1|PCLAF|PBK|NUSAP1|BIRC5|MCM6|ASF1B|SPC25,2.1399866075864805e-14
