baseline_id,variant_id,transform,scaling,top_variable_genes,task_id,status,validation_ok,release_status,n_predictions,macro_f1,balanced_accuracy,auroc,calibration_error,mission_discrimination,output_dir,predictions,metrics,run_manifest,fold_family,claim_boundary
organoid_nearest_centroid,tvg2000_log1p_zscore,log1p,zscore,2000,draft_human_organoid_spaceflight,evaluated,True,draft_not_frozen,42,0.5138888889,0.5318181818,0.6954545455,0.02808852089,,v9/human_organoid/reports/donor_diagnostics/draft_human_organoid_spaceflight,v9/human_organoid/reports/donor_diagnostics/draft_human_organoid_spaceflight/predictions.csv,v9/human_organoid/reports/donor_diagnostics/draft_human_organoid_spaceflight/metrics.json,v9/human_organoid/reports/donor_diagnostics/draft_human_organoid_spaceflight/run_manifest.json,geo_donor_or_line_diagnostic_folds,donor_diagnostic_only_not_leaderboard
