"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds"
"REACTOME_INFLUENZA_INFECTION",1.77048203834457e-09,1.02874324754337e-07,0.788186810800237,0.523063868408056,2.18248046120183,142,"reactome","Rps12; Rps3a1; Rpl23; Cltc; Polr2d; Rplp0; Rps24; Rpl5; Rpsa; Rps11; Polr2i; Rpl36al; Rpl7; Rpl7a; Rps7; Rpl38; Rpl36a; Rpl14; Nupl2; Rpl37a; Rpl29; Rps26; Kpna2; Nup214; Rpl22; Rps27a; Rpl26; Rpl31; Fau; Rpl17; Rps3; Rps6; Rpl21; Rpl32; Rps4x; Rpl10a; Rpl15; Eif2ak2; Rae1; Rps2; Rps16; Rpl9; Rpl22l1; Aaas; Rpl13a; Rpl30; Clta; Rps23; Rpl19; Rps5; Rpl39l; Rpl4; Nup93; Cpsf4; Nup88; Rpl6; Rpl3; Sec13; Rpl10; Uba52; Rpl35a; Rps15a; Rpl39; Nup37; Rps13; Rps14; Rpl8; Rps25; Rpl24; Rpl18; Nup54; Rpl28; Rpl18a; Rps18; Pom121; Gtf2f1; Rplp1; Rps17; Rpl35; Ndc1; Rps27; Grsf1; Ran; Rps28; Rpl13; Gtf2f2; Rpl27a; Rpl27; Canx; Rpl12; Nup50; Nup160; Rps19; Polr2g; Polr2h; Nup205; Nup62; Seh1l; Nup153; Rps10; Nup155; Kpnb1; Rps9","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE",0.574679943100996,0.831515933399081,0.0554793308704233,0.263849199442062,0.935632495926979,53,"reactome","Polr2d; Terf2; Polr2i; H2bc18; H2bc3; H3f3a; H4c1; H2az2; H3f4; H2bc7; H2bc8; H2bc14; H2ac4; H4c6; Polr2g; Polr2h; H3f3b; H2aj","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",0.0576,0.2304,0.237793834423688,0.507562914442712,1.47115877857198,21,"reactome","Anapc2; Cdc20; Cdc27; Mad2l1; Ube2e1; Ube2c; Anapc7; Cdc16; Ube2s; Cdc26; Bub1b","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INITIAL_TRIGGERING_OF_COMPLEMENT",0.0111225612592102,0.0782121505106244,0.380730400722792,-0.410010703477192,-1.58239068692505,45,"reactome","Igkv8-30; Ighg3; Ighg2c; Iglc2; Crp; Igkv1-117; Ighg2b; Igkv8-21; Igkv12-44; Iglc3; Igkv14-111; Igkv1-135; Igkv2-109; Igkv17-121; Igkv1-110; Igkv9-120; Igkv17-127; Iglc1; Ighv5-9; Igkv12-41; Igkv1-99; Igkv14-126; C1rb","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION",0.191935483870968,0.482252171894283,0.124434168630393,0.442156533949114,1.25347676525607,19,"reactome","Ppp2r2a; Ppp2ca; Ccnb2; Ccnb1; Vrk2; Cdk1","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL",0.532445923460898,0.800845094687782,0.0665892104103933,0.354273882423726,0.951529762015056,15,"reactome","Sh3gl2; Rps27a; Sh3gl1; Uba52; Stam2; Sh3kbp1","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INOSITOL_PHOSPHATE_METABOLISM",0.993355481727575,1,0.0699458736501659,-0.150550570945998,-0.583145422958973,47,"reactome","Itpkb; Pten; Inpp4b; Itpka; Ip6k3; Inpp4a; Inpp5b; Ppip5k1; Nudt3; Ip6k1; Inpp5d; Synj1; Ipmk; Plcb2; Mtmr7","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE",0.3376,0.653877894736842,0.0883594442500905,0.375200906024715,1.08751071230742,21,"reactome","Serp1; Get3; Get4; Stx5a; Sec61b; Bag6; Sec61g; Prnp; Get1; Ube2j2; Vapa","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INSULIN_PROCESSING",0.682965299684543,0.917499744928719,0.0522693317499306,0.287538127755005,0.849466301991852,23,"reactome","Myo5a; P4hb; Pcsk1; Kif5b; Exoc5; Exoc1; Pcsk2","skin","MHU-2_femoral","GLDS-239"
"REACTOME_INSULIN_RECEPTOR_RECYCLING",0.313935681470138,0.626394948200237,0.0899860794997137,0.35524974153764,1.10042731332965,28,"reactome","Atp6v0d2; Atp6v0a2; Atp6ap1; Atp6v1a; Atp6v1d; Atp6v0a1; Atp6v0a4; Atp6v0b; Ctsd; Ptpn1; Atp6v0d1; Atp6v1e1; Atp6v1b1","skin","MHU-2_femoral","GLDS-239"
