"pathway","pval","padj","log2err","ES","NES","size","db","leadingEdge_str","tissue","mission","glds","contrast_column","rank_sign","sign_convention"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_BRANCHED_CHAIN_AMINO_ACID_METABOLISM",0.385826771653543,0.643044619422572,0.0925528864684773,-0.337714914689357,-1.05832513018092,25,"mitocarta","Auh; Slc25a44; Etfa; Hmgcl; Bckdhb; Hsd17b10; Bckdha; Etfdh; Hibadh; Acat1; Aldh6a1; Dbt; Acad8","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_GLYCINE_METABOLISM",0.719646799116998,0.852155434122647,0.0656813601934011,0.293837198549574,0.828589533169551,15,"mitocarta","Gcsh; Chdh; Shmt2; Etfb; Amt; Dld","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_AMINO_ACID_METABOLISM_LYSINE_METABOLISM",0.683918669131238,0.852155434122647,0.0596037042575973,-0.296334537045185,-0.85497066167643,16,"mitocarta","Dhtkd1; Aass; Etfa; Gcdh; Acaa2","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_CARBOHYDRATE_METABOLISM_TCA_CYCLE",0.213983050847458,0.576108213820078,0.136490437780413,0.392288353527151,1.21272202470629,20,"mitocarta","Dlst; Mrps36; Sucla2; Cs; Mdh2; Fh1; Dld; Idh3b; Ogdhl; Idh3a; Ogdh; Aco2","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_ROS_AND_GLUTATHIONE_METABOLISM",0.157786885245902,0.46021174863388,0.158514105424824,0.369863316876221,1.25554185806807,27,"mitocarta","Prxl2a; Hagh; Nit1; Prdx5; Sod2; Aifm2; Txnrd2; Prdx6; Txnrd1","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_DETOXIFICATION_XENOBIOTIC_METABOLISM",0.755741127348643,0.853256111522661,0.060640400949416,0.253504194796969,0.815244723759587,22,"mitocarta","Aldh1b1; Mpst; Akr1b10; Tst; Mtarc1","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM",0.370967741935484,0.643044619422572,0.096240602328129,0.322421325595467,1.0646513565431,24,"mitocarta","Acot7; Fasn; Acot13; Lyplal1; Dbi; Slc25a1; Acss3; Acot9; Lypla1","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_CARDIOLIPIN_SYNTHESIS",0.415300546448087,0.660705414803775,0.0840745577910723,-0.361442454135006,-1.02863771881549,15,"mitocarta","Pnpla8; Tamm41; Gpam; Agpat4","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_FATTY_ACID_OXIDATION",0.50185873605948,0.702602230483271,0.0751181635276301,-0.263649166272056,-0.966448023645512,44,"mitocarta","Cpt1a; Slc25a20; Eci2; Cpt1b; Acss1; Mcee; Acsl1; Etfa; Decr1; Pccb; Acaa2; Acaa1a; Acad11; Acad12; Pcca; Hsd17b10; Crat; Acadvl; Etfdh; Acat1","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
"MITOCARTA_METABOLISM_LIPID_METABOLISM_PHOSPHOLIPID_METABOLISM",0.883399209486166,0.936938555515631,0.0508054139066364,-0.223533962204927,-0.69723359238421,24,"mitocarta","Pnpla8; Sptlc2; Tamm41; Serac1; Gpam; Agpat4","kidney","RR-1","GLDS-102","Stat_(Space Flight)v(Ground Control)",1,"flight_positive"
