baseline_id,variant_id,transform,scaling,top_variable_genes,task_id,status,validation_ok,release_status,n_predictions,macro_f1,balanced_accuracy,auroc,calibration_error,mission_discrimination,genotype_holdout_delta,light_treatment_holdout_delta,condition_stratum_holdout_delta,output_dir,predictions,metrics,run_manifest,fold_family,claim_boundary
multispecies_interaction_logistic_regression_l2,tvg2000_log1p_zscore,log1p,zscore,2000,draft_osd120_arabidopsis_root_light_interaction_spaceflight,evaluated,True,draft_not_frozen,36,0.9160839161,0.9166666667,0.9660493827,0.1410135869,,0,,,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/primary_genotype_or_ecotype_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/primary_genotype_or_ecotype_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/predictions.csv,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/primary_genotype_or_ecotype_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/metrics.json,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/primary_genotype_or_ecotype_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/run_manifest.json,primary_genotype_or_ecotype_holdout,draft_interaction_logistic_only_not_leaderboard
multispecies_interaction_logistic_regression_l2,tvg2000_log1p_zscore,log1p,zscore,2000,draft_osd120_arabidopsis_root_light_interaction_spaceflight,evaluated,True,draft_not_frozen,36,0.8328173375,0.8333333333,0.8611111111,0.1781972553,,,0,,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/secondary_light_treatment_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/secondary_light_treatment_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/predictions.csv,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/secondary_light_treatment_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/metrics.json,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/secondary_light_treatment_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/run_manifest.json,secondary_light_treatment_holdout,draft_interaction_logistic_only_not_leaderboard
multispecies_interaction_logistic_regression_l2,tvg2000_log1p_zscore,log1p,zscore,2000,draft_osd120_arabidopsis_root_light_interaction_spaceflight,evaluated,True,draft_not_frozen,36,0.8888888889,0.8888888889,0.9135802469,0.07878975245,,,,0.3333333333,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/diagnostic_condition_stratum_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/diagnostic_condition_stratum_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/predictions.csv,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/diagnostic_condition_stratum_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/metrics.json,v9/multispecies/reports/interaction_logistic_sparse_l1/tvg2000_log1p_zscore_l1_c1/diagnostic_condition_stratum_holdout/draft_osd120_arabidopsis_root_light_interaction_spaceflight/run_manifest.json,diagnostic_condition_stratum_holdout,draft_interaction_logistic_only_not_leaderboard
